scenario,component,year,med,p05,p17,p83,p95,unit,source,module,arm
vvM,te,2049,7.088484440093309,4.826940972833195,5.799861332200972,8.632507225260118,10.010479975757,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2050,7.280815493740651,4.93306960291511,5.943739742195376,8.851787619451414,10.308523006265279,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2051,7.470582945307351,5.0362612696800815,6.075526813861905,9.058348067628236,10.600772414865968,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2052,7.648410508720046,5.14780984031473,6.2071025822939445,9.275155195439302,10.891167060194443,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2053,7.818913175416954,5.263771000026115,6.343525045406207,9.493052825134848,11.158105331438506,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2054,7.9938525039773,5.366806527621295,6.472759366657223,9.733257791609416,11.420868565868,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2055,8.180899921172943,5.4833600820047,6.60865242043539,9.953760029614436,11.68698068942769,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2056,8.359257319080154,5.6108232895564205,6.7489288434430295,10.184873074195046,11.972402798032642,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2057,8.540778565680817,5.739014949108756,6.890862371998618,10.426100209270297,12.285704550455522,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2058,8.736739338708425,5.866856044561066,7.031917048457673,10.680585744088065,12.600749664579816,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2059,8.92963129364721,5.994886096504775,7.166354273309035,10.936410123697211,12.895173320007654,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2060,9.114476911965657,6.117933214615131,7.298340771948559,11.187146292163495,13.185821025660253,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2061,9.296440797439704,6.237808411989359,7.427210343818636,11.428747787678125,13.473481276075967,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2062,9.469903878246427,6.3510853466175226,7.5673287910037,11.662750106204417,13.76068913468741,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2063,9.646983499695912,6.45908865409076,7.713814744325625,11.881616232315256,14.061596026290896,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2064,9.83020174499159,6.567805098266604,7.849385473360917,12.121885545816419,14.370778823615723,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2065,10.008634895727376,6.678027846370715,7.983149626636031,12.340187094534441,14.66215220748069,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2066,10.185218809617822,6.792232080687862,8.128189265644167,12.554971059445922,14.944065322362567,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2067,10.375589746470222,6.910682912425853,8.268911875279581,12.796202512810918,15.25859294099519,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2068,10.572090024853377,7.031073069182666,8.416567268805249,13.0302350306294,15.577000307300198,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2069,10.763701136985745,7.15051295054044,8.563644624514874,13.296707509702138,15.896433349540494,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2070,10.951290262638299,7.269497568763762,8.708450689248961,13.557355737155547,16.2146025730015,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2071,11.13078416961438,7.391978587385307,8.850249495134095,13.807157540885848,16.519512445657497,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2072,11.312940448683351,7.512432020670921,8.990111182796175,14.05464730837896,16.8306447881756,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2073,11.50437984828969,7.632618609937829,9.115159962599016,14.307605426524796,17.14597501027618,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2074,11.692893424880223,7.752085407926845,9.248973720502844,14.54842088061682,17.46124361305662,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2075,11.86953174335978,7.87135283140565,9.383651246883536,14.791463249625394,17.78689385224646,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2076,12.05056579258962,7.990876131941651,9.520909337900465,15.039038238866913,18.111708764115324,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2077,12.23301989665475,8.111658208513989,9.661061644800059,15.29616583586366,18.432079819793497,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2078,12.417909678052403,8.231011456243689,9.819609709666446,15.569664240651253,18.756177027593193,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2079,12.613009668482357,8.350379734260544,9.968466903311436,15.847225082341394,19.084482660548016,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2080,12.802845506570119,8.472001964628452,10.113815783222261,16.12766369534879,19.41527820925851,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2081,13.00364330205376,8.593310840615162,10.25920570623854,16.40804074966162,19.749287133840497,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2082,13.20971477099709,8.713198544472732,10.411803986316048,16.679452641082264,20.0903326620044,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2083,13.414469718785053,8.830536748702226,10.57033359478246,16.94604088751371,20.410621249502682,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2084,13.590197902268207,8.946050782388944,10.719387022178235,17.182587737937478,20.729859707583543,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2085,13.771080851822141,9.05826030451319,10.847763626112325,17.40665466871804,21.04425531297726,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2086,13.966970783347314,9.165257031697667,10.977960501397968,17.627974496927344,21.34552032948246,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2087,14.164687624494405,9.272025020504111,11.127201175326348,17.848697809882704,21.651398193618732,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2088,14.341034216045308,9.37911960711674,11.268340602976815,18.069872874882748,21.958755599520313,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2089,14.523241111339994,9.496835738441334,11.409351616441738,18.31995472270209,22.26996014889867,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2090,14.704420139523315,9.62069475054785,11.559405725762431,18.58260018344771,22.588016037782662,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2091,14.88645562871795,9.747758640889407,11.713491417813549,18.8493238792481,22.91198734534291,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2092,15.079693653521986,9.870839475973826,11.871089801592522,19.119816984144084,23.248262467812673,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2093,15.265338757587955,9.985433427848443,12.027716854147771,19.390604868286857,23.5774543654798,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2094,15.456950003854988,10.096735351720802,12.147613263808154,19.655001847184955,23.88923451153227,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2095,15.663227658031339,10.205820716978499,12.286059247389321,19.909648119994394,24.206134308982826,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2096,15.859415151734153,10.31359638459747,12.425338981187082,20.184763497935954,24.516994218979352,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2097,16.040976861189804,10.421133926591361,12.563582080961233,20.44964931323916,24.85498823442825,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2098,16.23493238148485,10.529447351724786,12.702920153604065,20.713613410371767,25.209520725504248,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2099,16.43786553194971,10.649169022175059,12.8470122991358,20.979001350064387,25.566485219183967,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2100,16.641721886814253,10.784238017197433,12.996261930034212,21.24430370308014,25.92750942715459,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2101,16.83822951623626,10.925666103896964,13.151650812398298,21.49841837072321,26.29348087722439,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2102,17.036851197309794,11.068608856947085,13.308558387510196,21.754320208074656,26.66229656336021,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2103,17.23967484758138,11.209981721732571,13.464768689345465,22.009592055025422,27.02445304268297,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2104,17.457005522413475,11.34903173993812,13.621238782274935,22.281871387993785,27.371659511195638,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2105,17.665464290877175,11.45280051463499,13.77375418741125,22.551038761897242,27.71732322239624,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2106,17.878999344436025,11.553853426540737,13.926600804759506,22.821905419829875,28.062105797748227,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2107,18.077492080910947,11.677634402589968,14.084652967826933,23.08946903585307,28.40709218379551,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2108,18.287383203838772,11.802091416896204,14.214162560410182,23.36079654016129,28.753211988669733,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2109,18.499001860590994,11.929607194630345,14.358812704607331,23.620668822959587,29.099208628728388,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2110,18.71369209020647,12.06030618003196,14.51280043591703,23.89199482378707,29.44873424819847,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2111,18.92916673256305,12.196627156169331,14.67767643570461,24.175512611191607,29.804663258785567,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2112,19.144147022535698,12.334520744427309,14.836729737048389,24.46227453416456,30.163440687271123,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2113,19.358053096981163,12.470528939174002,15.017539624549661,24.747707002519334,30.525164063214845,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2114,19.568897194902227,12.5979899845379,15.189620569481901,25.02999713324469,30.892528155136958,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2115,19.777182939212796,12.708609079350461,15.349455405413597,25.316407390720638,31.24854120033042,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2116,19.976221519753388,12.816764983919642,15.505345829436749,25.601504641169548,31.58588404623217,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2117,20.167880484127707,12.922867162472034,15.65817365012766,25.88547691006668,31.938440646753442,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2118,20.35996168441797,13.028091448517177,15.810569369170793,26.165876037172673,32.29097852228021,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2119,20.55670520540393,13.133179857134058,15.964121734456704,26.444840062688797,32.65296116137989,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2120,20.75598684668214,13.240051502944931,16.120423201242275,26.72563197438196,33.02104010510194,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2121,20.95973447673526,13.350219251701159,16.269545266823904,27.009464839931645,33.395400019095916,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2122,21.16796855083134,13.463649835070958,16.404225001436266,27.29633332294434,33.77622750476615,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2123,21.37397873994121,13.575205903086232,16.531530227098663,27.58222795722316,34.15572242390391,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2124,21.582776344261124,13.686012123135042,16.655278514815038,27.86670000346264,34.53333578447945,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2125,21.77610580279231,13.803956354406004,16.788938252209913,28.14927400355003,34.90805538220018,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2126,21.962018223429276,13.918918683234446,16.924692996293867,28.42906893461613,35.2779992490038,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2127,22.14603505869237,14.03492873082991,17.052578602560448,28.700732299767683,35.63850899142274,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2128,22.345179400263454,14.156682165434209,17.170143751396825,28.969941745331404,35.99004037297133,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2129,22.538655065225136,14.278889716375433,17.288736253974392,29.212860147112224,36.313116867138966,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2130,22.733770298154944,14.403166315273417,17.411131246119297,29.45551012815948,36.63263172958698,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2131,22.951388341242453,14.532077165621715,17.55760686991482,29.72372307648219,36.96695374579322,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2132,23.164075374438866,14.66293336383619,17.716938732944307,30.01714123875081,37.33705354734559,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2133,23.369540507169674,14.79323222005646,17.876827424797444,30.31069748115279,37.70744917314429,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2134,23.57238138208283,14.92148922179755,18.03440770776591,30.60076727340394,38.07603992546939,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2135,23.767333272224,15.04629672307625,18.18670106058506,30.8835740920071,38.440693084668204,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2136,23.956955484086762,15.167751844928842,18.336994346039514,31.158581712849116,38.80123697983944,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2137,24.14483569443361,15.287910059130171,18.491993615274772,31.429777510684392,39.16018025061781,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2138,24.332172727358262,15.40801524546885,18.629822534139066,31.699991209934712,39.51918778353197,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2139,24.519145799434895,15.528173107730739,18.76471971106763,31.96972602197096,39.87847703442828,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2140,24.706450784237322,15.648994083670845,18.908162333038856,32.24189879313,40.23895764902625,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2141,24.895547590296236,15.771840066778335,19.055324355393854,32.547401583177084,40.60259106025137,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2142,25.086924824097014,15.897081752185004,19.206727262673216,32.8522504551586,40.97008729379483,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2143,25.28222300022513,16.022781686569402,19.354333640676256,33.12380499725111,41.339009075822254,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2144,25.481806616522444,16.14016859563623,19.49323404127057,33.39062906338345,41.708154834411985,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2145,25.68038719119862,16.211967653616526,19.63088421896007,33.656195704814316,42.07705230240149,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2146,25.88539651301928,16.280185116368177,19.764638159042544,33.92451357983939,42.44383022369822,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2147,26.081963270795207,16.346224205561775,19.896094059590464,34.19587983979302,42.80956507967563,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2148,26.26618249191992,16.41053699522821,20.02670352883731,34.46532567289451,43.174634718912294,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2149,26.450518942952478,16.511425042867472,20.156651308192686,34.73262383815203,43.538901723694515,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2150,26.634281601097356,16.615559841949402,20.286055548200007,34.99574851013757,43.903243125747345,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2151,26.803078365407185,16.721864339573894,20.415704367529305,35.24699053014798,44.26817906435613,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2152,26.96642202788137,16.82993928671078,20.55905433764997,35.49965184430461,44.63556861527437,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2153,27.16254681204956,16.941909522227842,20.706913692409792,35.77270893490564,45.00789743333543,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2154,27.361990344972444,17.05703163581814,20.842176621153804,36.068065229371186,45.384671664663024,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2155,27.561233460771167,17.171459723207455,20.994349243997483,36.363402570179225,45.76188112061791,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2156,27.75843775874604,17.28340116204757,21.14983102638374,36.65426929401904,46.13739394906055,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2157,27.95289808134535,17.392309405254963,21.302792832475134,36.93854847911662,46.510414651049395,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2158,28.14732815316814,17.49748041610868,21.43356437043846,37.195116757099214,46.87996756557428,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2159,28.33826968626228,17.599630346024277,21.561001083624003,37.44599133585499,47.245261827721215,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2160,28.522116880367033,17.700366344847236,21.6879803990395,37.70885138408042,47.60669398947914,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2161,28.705932298755716,17.801383631607255,21.813974413791183,37.993917634659695,47.96840796643579,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2162,28.891949501755796,17.9046095336504,21.93699720032134,38.281455380489675,48.332944462414474,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2163,29.07709992480212,18.01439687248382,22.06626655523266,38.57679574983031,48.70309689219733,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2164,29.252237057792982,18.13272473668141,22.199933485863653,38.88066827839581,49.079373440519106,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2165,29.44564207799915,18.25018673659113,22.332345256560423,39.18478654668801,49.45584540770792,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2166,29.63681072101071,18.36549014332586,22.46243400485508,39.42883320806546,49.83076885134495,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2167,29.82267405178877,18.476960916683694,22.58820859466401,39.707081716631066,50.20169005303603,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2168,30.012155941266574,18.58387780873757,22.709938910770397,39.982913628029706,50.56706941558986,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2169,30.201493291586942,18.6885165086333,22.829708951050392,40.254093670467284,50.9292416533372,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2170,30.412135375848592,18.792371519977895,22.948197689929003,40.52321827210873,51.28980143674191,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2171,30.61348086500224,18.896545018985208,23.06688529249187,40.79228972905875,51.65009373606796,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2172,30.808727351729985,19.00231518050694,23.18784029176148,41.06394099379906,52.01189748332323,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2173,31.007336818204937,19.111683916483855,23.312163053094856,41.34256727888771,52.37814202948741,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2174,31.215084267436303,19.223847973470008,23.439007596218918,41.626840119505864,52.74835273098616,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2175,31.42651553186977,19.33621530659774,23.56667406843551,41.91357929282788,53.12538637076887,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2176,31.63258700783787,19.42183716456537,23.69349462261731,42.19958479303709,53.52774430667567,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2177,31.829309820922653,19.50480005436274,23.817164511834612,42.47963559419079,53.933823603290534,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2178,32.02137076147828,19.584257155103284,23.936702221019484,42.74880138549083,54.30473715323053,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2179,32.210155278308804,19.661224434831507,24.053380831875817,43.012149198437555,54.6727361911824,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2180,32.3721921877067,19.74559074267225,24.16806857833412,43.27128372009152,55.03872267679075,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2181,32.53022574934025,19.843328757923288,24.281343041013074,43.55293535054913,55.40330143393552,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2182,32.68660107739291,19.933485647242144,24.393696032414415,43.81244350097903,55.76701976168363,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2183,32.84618748029607,20.031811979593336,24.505530523997887,44.06253887667525,56.13033146426274,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2184,33.017593732390154,20.130170776979238,24.61764739379764,44.31234525794344,56.49414875254768,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2185,33.19091489596682,20.227101663926614,24.73115058201965,44.56318034405167,56.85974713987143,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2186,33.368821915094415,20.326046337121735,24.848100238332574,44.81765549739225,57.22934853679125,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2187,33.54855424288222,20.42537095081803,24.96861059204885,45.07347368648475,57.599448010456584,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2188,33.72779649720239,20.52398344422677,25.088483346066567,45.33736396762196,57.966175054017725,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2189,33.90552272647844,20.622116937909347,25.208026948183274,45.60312183444886,58.332909050141936,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2190,34.081837910359084,20.718114181596693,25.323964429286974,45.86290357712845,58.696574719876985,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2191,34.251234490496174,20.812171095392948,25.435181989956675,46.10964290069503,59.0559114538843,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2192,34.41712152784561,20.904429349262273,25.54987845555851,46.32657845397603,59.41204853785718,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2193,34.57399265033099,20.995990998329074,25.664714457201274,46.56168875418691,59.75026934718507,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2194,34.746384095821924,21.087277133738695,25.77929489790507,46.81899955156089,60.08971474760436,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2195,34.930375048328884,21.178869410049,25.894947032058035,47.07424569026221,60.398483409621726,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2196,35.085104081124044,21.272349218964745,26.01373965034821,47.26873348753934,60.70714336390816,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2197,35.240895458652986,21.381605125841322,26.12534792811117,47.51524882914416,61.01794423733632,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2198,35.40762224299425,21.505801845266873,26.238951635992827,47.764099673336126,61.351265522393994,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2199,35.571926625726874,21.626069574344367,26.351347565001237,48.01043789024191,61.708529519742136,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2200,35.73148476908248,21.726685181835315,26.460408878909032,48.25166726586612,62.06141427999424,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2201,35.89642948082499,21.81991164977223,26.56388603002011,48.50178860554662,62.43133432839687,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2202,36.061729241896586,21.911233266254815,26.674165938488763,48.74710148947543,62.798363074657715,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2203,36.20152537255052,21.981388589834115,26.787074489392808,48.99029294762188,63.16309320245521,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2204,36.34179183696757,22.049544671544623,26.900354703077216,49.230704298959886,63.52517492775261,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2205,36.4863755672465,22.11672201151529,27.01409689758002,49.469194313077445,63.88533762254966,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2206,36.62319656059233,22.183441951670584,27.127499916219683,49.70660308731348,64.24432047446422,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2207,36.76016277758649,22.250862010596997,27.241652539192398,49.94451292440622,64.60339370192006,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2208,36.90497907965387,22.320960457842826,27.331964305839936,50.18578490583971,64.9648555934675,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2209,37.0546455104593,22.413924339168233,27.423484097193228,50.431187553443166,65.3293589922214,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2210,37.213416405345114,22.52206397590146,27.53359790678122,50.67918871675224,65.69565891686362,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2211,37.370970451943606,22.6225027293456,27.642878053754842,50.936290672644155,66.06089399219992,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2212,37.52568067422759,22.69721626717234,27.74278310917863,51.19809875667757,66.41352480586629,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2213,37.66012657899033,22.766789099023494,27.819374635797924,51.43621729650955,66.75438186993517,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2214,37.78549667549983,22.83194698445169,27.89365710498926,51.669589758200026,67.09119989740732,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2215,37.912597598734806,22.887904902841726,27.965147416340013,51.89886142882617,67.42318570585115,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2216,38.04145921392419,22.94577529047672,28.035879124426778,52.12724771549631,67.7506317401314,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2217,38.168399944084356,22.999644882046358,28.107694316382762,52.354230218557944,68.0764058838847,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2218,38.297238907962466,23.055213010217624,28.18037781566534,52.58121079704114,68.40190295975073,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2219,38.433491184279674,23.115172820856905,28.260359395910168,52.81087544842579,68.72906254799423,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
vvM,te,2220,38.58027076233451,23.182228628784657,28.351756566281825,53.045351971435956,69.06005169981613,cm rel 1995-2014,MAGICC-SLR,Nauels2025,comparison
