scenario,component,year,med,p05,p17,p83,p95,n,unit
ssp245,lws,2033,0.41672486226657535,0.1454842162379949,0.2176324425789376,0.6351340456504213,0.7036186318232609,600,cm rel 1995-2014
ssp245,lws,2034,0.4307955826343749,0.13785568367363124,0.21577576845430818,0.666677501695358,0.7406408550776017,600,cm rel 1995-2014
ssp245,lws,2035,0.44486630300217433,0.1302271511092674,0.21391909432967884,0.6982209577402947,0.7776630783319427,600,cm rel 1995-2014
ssp245,lws,2036,0.4589370233699739,0.12259861854490352,0.2120624202050497,0.7297644137852314,0.8146853015862835,600,cm rel 1995-2014
ssp245,lws,2037,0.4730077437377735,0.11497008598053966,0.21020574608042047,0.7613078698301682,0.8517075248406244,600,cm rel 1995-2014
ssp245,lws,2038,0.4870784641055728,0.10734155341617622,0.20834907195579086,0.7928513258751049,0.8887297480949654,600,cm rel 1995-2014
ssp245,lws,2039,0.5011491844733724,0.09971302085181215,0.20649239783116127,0.8243947819200415,0.9257519713493063,600,cm rel 1995-2014
ssp245,lws,2040,0.5152199048411721,0.0920844882874485,0.20463572370653213,0.8559382379649784,0.9627741946036472,600,cm rel 1995-2014
ssp245,lws,2041,0.5592906252089715,0.11445595572308445,0.23277904958190274,0.917481694009915,1.0297964178579881,600,cm rel 1995-2014
ssp245,lws,2042,0.603361345576771,0.13682742315872062,0.26092237545727337,0.9790251500548517,1.0968186411123289,600,cm rel 1995-2014
ssp245,lws,2043,0.6474320659445705,0.1591988905943568,0.28906570133264375,1.0405686060997883,1.1638408643666698,600,cm rel 1995-2014
ssp245,lws,2044,0.6915027863123702,0.18157035802999297,0.3172090272080144,1.102112062144725,1.2308630876210107,600,cm rel 1995-2014
ssp245,lws,2045,0.7355735066801696,0.20394182546562914,0.34535235308338486,1.1636555181896617,1.2978853108753516,600,cm rel 1995-2014
ssp245,lws,2046,0.7796442270479691,0.2263132929012651,0.37349567895875546,1.2251989742345986,1.3649075341296928,600,cm rel 1995-2014
ssp245,lws,2047,0.8237149474157688,0.24868476033690126,0.4016390048341259,1.2867424302795352,1.4319297573840335,600,cm rel 1995-2014
ssp245,lws,2048,0.8677856677835682,0.2710562277725374,0.42978233070949656,1.348285886324472,1.4989519806383744,600,cm rel 1995-2014
ssp245,lws,2049,0.9118563881513679,0.2934276952081736,0.45792565658486717,1.4098293423694086,1.5659742038927154,600,cm rel 1995-2014
ssp245,lws,2050,0.9559271085191674,0.31579916264380975,0.4860689824602378,1.4713727984143452,1.6329964271470563,600,cm rel 1995-2014
ssp245,lws,2051,0.9899978288869669,0.3281706300794459,0.5042123083356083,1.5229162544592822,1.6900186504013972,600,cm rel 1995-2014
ssp245,lws,2052,1.0240685492547663,0.3405420975150821,0.5223556342109789,1.5744597105042188,1.747040873655738,600,cm rel 1995-2014
ssp245,lws,2053,1.058139269622566,0.35291356495071824,0.5404989600863495,1.6260031665491557,1.804063096910079,600,cm rel 1995-2014
ssp245,lws,2054,1.0922099899903654,0.3652850323863544,0.55864228596172,1.6775466225940923,1.86108532016442,600,cm rel 1995-2014
ssp245,lws,2055,1.126280710358165,0.37765649982199057,0.5767856118370907,1.7290900786390289,1.9181075434187609,600,cm rel 1995-2014
ssp245,lws,2056,1.1603514307259646,0.39002796725762673,0.5949289377124611,1.7806335346839657,1.9751297666731016,600,cm rel 1995-2014
ssp245,lws,2057,1.194422151093764,0.4023994346932629,0.6130722635878317,1.8321769907289025,2.0321519899274425,600,cm rel 1995-2014
ssp245,lws,2058,1.2284928714615635,0.41477090212889905,0.6312155894632024,1.8837204467738393,2.0891742131817836,600,cm rel 1995-2014
ssp245,lws,2059,1.262563591829363,0.4271423695645352,0.649358915338573,1.935263902818776,2.1461964364361243,600,cm rel 1995-2014
ssp245,lws,2060,1.2966343121971624,0.4395138370001714,0.6675022412139435,1.9868073588637125,2.203218659690465,600,cm rel 1995-2014
ssp245,lws,2061,1.340705032564962,0.46188530443580733,0.6956455670893142,2.0483508149086496,2.2702408829448064,600,cm rel 1995-2014
ssp245,lws,2062,1.3847757529327616,0.4842567718714435,0.7237888929646847,2.109894270953586,2.3372631061991473,600,cm rel 1995-2014
ssp245,lws,2063,1.428846473300561,0.5066282393070797,0.7519322188400552,2.1714377269985228,2.404285329453488,600,cm rel 1995-2014
ssp245,lws,2064,1.4729171936683607,0.5289997067427156,0.7800755447154257,2.2329811830434596,2.471307552707829,600,cm rel 1995-2014
ssp245,lws,2065,1.51698791403616,0.5513711741783522,0.8082188705907962,2.2945246390883964,2.5383297759621697,600,cm rel 1995-2014
ssp245,lws,2066,1.5610586344039596,0.5737426416139879,0.8363621964661668,2.356068095133333,2.605351999216511,600,cm rel 1995-2014
ssp245,lws,2067,1.605129354771759,0.5961141090496244,0.8645055223415374,2.417611551178269,2.672374222470852,600,cm rel 1995-2014
ssp245,lws,2068,1.6492000751395586,0.6184855764852603,0.8926488482169079,2.479155007223206,2.739396445725193,600,cm rel 1995-2014
ssp245,lws,2069,1.6932707955073583,0.6408570439208965,0.9207921740922785,2.540698463268143,2.8064186689795343,600,cm rel 1995-2014
ssp245,lws,2070,1.7373415158751577,0.6632285113565326,0.948935499967649,2.6022419193130797,2.8734408922338748,600,cm rel 1995-2014
ssp245,lws,2071,1.7762263803165173,0.676074272279296,0.9687074910180937,2.6620940665670036,2.939867560139084,600,cm rel 1995-2014
ssp245,lws,2072,1.8151112447578766,0.6889200332020596,0.9884794820685384,2.7219462138209276,3.0062942280442932,600,cm rel 1995-2014
ssp245,lws,2073,1.853996109199236,0.7017657941248229,1.008251473118983,2.7817983610748516,3.0727208959495025,600,cm rel 1995-2014
ssp245,lws,2074,1.8928809736405954,0.7146115550475862,1.0280234641694277,2.841650508328776,3.1391475638547113,600,cm rel 1995-2014
ssp245,lws,2075,1.931765838081955,0.7274573159703498,1.0477954552198725,2.9015026555827,3.2055742317599205,600,cm rel 1995-2014
ssp245,lws,2076,1.9706507025233142,0.7403030768931131,1.0675674462703173,2.961354802836624,3.2720008996651297,600,cm rel 1995-2014
ssp245,lws,2077,2.0095355669646735,0.7531488378158766,1.0873394373207619,3.021206950090548,3.3384275675703394,600,cm rel 1995-2014
ssp245,lws,2078,2.048420431406033,0.7659945987386398,1.1071114283712067,3.0810590973444723,3.4048542354755487,600,cm rel 1995-2014
ssp245,lws,2079,2.0873052958473926,0.7788403596614034,1.1268834194216515,3.140911244598396,3.471280903380758,600,cm rel 1995-2014
ssp245,lws,2080,2.126190160288752,0.791686120584167,1.1466554104720963,3.2007633918523206,3.5377075712859662,600,cm rel 1995-2014
ssp245,lws,2081,2.170260880656551,0.814057588019803,1.1747987363474666,3.2623068478972574,3.6047297945403076,600,cm rel 1995-2014
ssp245,lws,2082,2.214331601024351,0.8364290554554392,1.2029420622228373,3.3238503039421947,3.671752017794649,600,cm rel 1995-2014
ssp245,lws,2083,2.2584023213921505,0.8588005228910752,1.231085388098208,3.3853937599871315,3.7387742410489895,600,cm rel 1995-2014
ssp245,lws,2084,2.30247304175995,0.8811719903267115,1.2592287139735783,3.4469372160320684,3.805796464303331,600,cm rel 1995-2014
ssp245,lws,2085,2.34654376212775,0.9035434577623476,1.287372039848949,3.5084806720770043,3.8728186875576713,600,cm rel 1995-2014
ssp245,lws,2086,2.390614482495549,0.9259149251979837,1.3155153657243195,3.570024128121941,3.9398409108120127,600,cm rel 1995-2014
ssp245,lws,2087,2.4346852028633483,0.9482863926336198,1.34365869159969,3.631567584166878,4.006863134066354,600,cm rel 1995-2014
ssp245,lws,2088,2.478755923231148,0.9706578600692559,1.3718020174750607,3.693111040211815,4.073885357320695,600,cm rel 1995-2014
ssp245,lws,2089,2.5228266435989477,0.993029327504892,1.399945343350431,3.7546544962567516,4.1409075805750355,600,cm rel 1995-2014
ssp245,lws,2090,2.5668973639667465,1.0154007949405282,1.4280886692258017,3.8161979523016885,4.207929803829376,600,cm rel 1995-2014
ssp245,lws,2091,2.6109680843345466,1.0377722623761645,1.4562319951011722,3.877741408346626,4.274952027083717,600,cm rel 1995-2014
ssp245,lws,2092,2.655038804702346,1.0601437298118004,1.4843753209765427,3.939284864391563,4.341974250338058,600,cm rel 1995-2014
ssp245,lws,2093,2.6991095250701456,1.0825151972474367,1.5125186468519134,4.0008283204365,4.408996473592399,600,cm rel 1995-2014
ssp245,lws,2094,2.7431802454379453,1.1048866646830726,1.5406619727272841,4.062371776481436,4.47601869684674,600,cm rel 1995-2014
ssp245,lws,2095,2.787250965805745,1.127258132118709,1.5688052986026544,4.1239152325263735,4.543040920101081,600,cm rel 1995-2014
ssp245,lws,2096,2.831321686173544,1.149629599554345,1.596948624478025,4.18545868857131,4.610063143355422,600,cm rel 1995-2014
ssp245,lws,2097,2.8753924065413434,1.172001066989981,1.6250919503533958,4.247002144616247,4.677085366609764,600,cm rel 1995-2014
ssp245,lws,2098,2.919463126909143,1.194372534425617,1.653235276228766,4.3085456006611835,4.744107589864104,600,cm rel 1995-2014
ssp245,lws,2099,2.963533847276943,1.2167440018612532,1.6813786021041368,4.370089056706121,4.811129813118446,600,cm rel 1995-2014
ssp245,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786,600,cm rel 1995-2014
ssp245,te,2000,-0.5979713859145783,-0.7818195607820836,-0.7002759391397493,-0.5053665287546534,-0.4204200127620559,600,cm rel 1995-2014
ssp245,te,2001,-0.4476125413300083,-0.5842247084406742,-0.5257925176425056,-0.36677204260631846,-0.30369544280841143,600,cm rel 1995-2014
ssp245,te,2002,-0.30368238698587424,-0.40296883555585417,-0.3665341831026112,-0.24344042494520007,-0.1962406738009331,600,cm rel 1995-2014
ssp245,te,2003,-0.16926396333547,-0.23923648356107394,-0.2124844366060387,-0.12785189869801222,-0.0975145427670666,600,cm rel 1995-2014
ssp245,te,2004,-0.04085698821272388,-0.08807642045462286,-0.0698469319306004,-0.01578857589759969,0.00277989854143827,600,cm rel 1995-2014
ssp245,te,2005,0.07840703439984908,0.04091686415719362,0.05660369794762472,0.10086669033941756,0.1276099224296489,600,cm rel 1995-2014
ssp245,te,2006,0.1981553519619177,0.14407874033157061,0.1640459511550088,0.2370658081448274,0.26637243392448373,600,cm rel 1995-2014
ssp245,te,2007,0.31971914846908467,0.23073415901796324,0.26851149871514124,0.3767809885815721,0.41726384118050713,600,cm rel 1995-2014
ssp245,te,2008,0.4539374313733493,0.3309349573603229,0.3833309106846198,0.5262178131557442,0.5897637251032842,600,cm rel 1995-2014
ssp245,te,2009,0.5964837894691808,0.42725834637304916,0.5052385691144978,0.6875287778290197,0.7699864736961275,600,cm rel 1995-2014
ssp245,te,2010,0.7287443367065851,0.521856573664969,0.6162678716628972,0.8425451159636959,0.9371449804788431,600,cm rel 1995-2014
ssp245,te,2011,0.8745918368380896,0.6283040809547092,0.7432339331762321,1.0119320576416122,1.123886274201271,600,cm rel 1995-2014
ssp245,te,2012,1.0250515548647288,0.7364060347180709,0.8751520402456069,1.1873519611603003,1.319669609858966,600,cm rel 1995-2014
ssp245,te,2013,1.1806766771126633,0.8521817468499282,1.009222938094746,1.3702331353376844,1.5232787467548254,600,cm rel 1995-2014
ssp245,te,2014,1.3382083715093511,0.9638438625176813,1.1427768719063143,1.5558435752630329,1.7267009666742505,600,cm rel 1995-2014
ssp245,te,2015,1.4886035136086235,1.0664784275475399,1.2707705355278547,1.731865377441458,1.9255355311382034,600,cm rel 1995-2014
ssp245,te,2016,1.636813821115731,1.1711484700105868,1.3905932545469275,1.9092399943803333,2.1262627526349673,600,cm rel 1995-2014
ssp245,te,2017,1.7847164814752063,1.2691368992856908,1.5129388683308522,2.091500240241859,2.3260370703305018,600,cm rel 1995-2014
ssp245,te,2018,1.9376774923910842,1.371010932382448,1.6376402632360993,2.274536519131228,2.529902746272745,600,cm rel 1995-2014
ssp245,te,2019,2.0899770721566737,1.485526515949679,1.767127010353125,2.456865003198915,2.741895248887029,600,cm rel 1995-2014
ssp245,te,2020,2.2518783152221853,1.6003010676492733,1.8958210570275156,2.6364010991977986,2.9389502726969066,600,cm rel 1995-2014
ssp245,te,2021,2.411867927990459,1.7161241085858192,2.0287779354216378,2.826880850249711,3.153933705030747,600,cm rel 1995-2014
ssp245,te,2022,2.576670511351344,1.8372405349699272,2.1662792275049627,3.0231269219834367,3.3928552147594173,600,cm rel 1995-2014
ssp245,te,2023,2.7424435659084363,1.9532203033687732,2.3052399873693092,3.2239535442466067,3.629490329175494,600,cm rel 1995-2014
ssp245,te,2024,2.913184382978874,2.0746772658687846,2.4441337431933396,3.436720307285469,3.8502609866078066,600,cm rel 1995-2014
ssp245,te,2025,3.0823889079746674,2.1879836738452956,2.579974456698862,3.6438704260184016,4.066866112220049,600,cm rel 1995-2014
ssp245,te,2026,3.247310107381155,2.301350882252481,2.7183810094288074,3.843934981290855,4.304393652344477,600,cm rel 1995-2014
ssp245,te,2027,3.409181567510542,2.4077120225960673,2.8561469489534526,4.031716141364201,4.546367295741054,600,cm rel 1995-2014
ssp245,te,2028,3.5693218867017866,2.513325229185104,2.988984307506944,4.233535918867204,4.76475371006664,600,cm rel 1995-2014
ssp245,te,2029,3.732221022625641,2.6178918964040627,3.121848008955767,4.437375035043133,4.974791837677627,600,cm rel 1995-2014
ssp245,te,2030,3.896259099525083,2.723127428048454,3.255481595369448,4.6312111345094324,5.1907004033637625,600,cm rel 1995-2014
ssp245,te,2031,4.064288103024889,2.8340495894600215,3.390116588715154,4.843794674561954,5.4319270962606225,600,cm rel 1995-2014
ssp245,te,2032,4.232057152113232,2.950853139648794,3.530871105777247,5.0584711109703315,5.6744502149585925,600,cm rel 1995-2014
ssp245,te,2033,4.404978773334053,3.0714222685183863,3.6663712886206716,5.2646676139866075,5.908529598744712,600,cm rel 1995-2014
ssp245,te,2034,4.5830725876044465,3.1898771742229153,3.8089278075379616,5.479844538155841,6.16621248127187,600,cm rel 1995-2014
ssp245,te,2035,4.7727417412552136,3.3144519933986767,3.960919187355954,5.703383445465313,6.431464493745418,600,cm rel 1995-2014
ssp245,te,2036,4.963633969666173,3.446041804430308,4.116442338629369,5.939519375229776,6.691945889601739,600,cm rel 1995-2014
ssp245,te,2037,5.152922367068469,3.5770947512734663,4.270987295006419,6.168335659317308,6.972434792627898,600,cm rel 1995-2014
ssp245,te,2038,5.335872972124374,3.7063642507631145,4.411474711603827,6.403107658505823,7.252217354938582,600,cm rel 1995-2014
ssp245,te,2039,5.518174712870241,3.81330729773358,4.562206338276562,6.642482964439438,7.531259794762054,600,cm rel 1995-2014
ssp245,te,2040,5.699185004347296,3.927279809877185,4.711332952563766,6.87084517033843,7.806037395842167,600,cm rel 1995-2014
ssp245,te,2041,5.87597288402465,4.034292456882672,4.850053116799808,7.087018416302185,8.07049977510383,600,cm rel 1995-2014
ssp245,te,2042,6.059798305762841,4.1557929795520545,4.995952790046369,7.317554263792338,8.35091018132463,600,cm rel 1995-2014
ssp245,te,2043,6.250496146406835,4.2811636427390365,5.141073350926182,7.545356793653321,8.627757679461713,600,cm rel 1995-2014
ssp245,te,2044,6.438126543674686,4.4074221820373785,5.288782264141491,7.777030289044941,8.908775184292644,600,cm rel 1995-2014
ssp245,te,2045,6.628946822519214,4.53336076080963,5.436134784231861,8.015944881650297,9.195979159093566,600,cm rel 1995-2014
ssp245,te,2046,6.824576553852858,4.6730312302778,5.588524704756435,8.264405414808325,9.48880747932387,600,cm rel 1995-2014
ssp245,te,2047,7.021879956631118,4.815688636769718,5.745662100190736,8.516217243275367,9.785434588056974,600,cm rel 1995-2014
ssp245,te,2048,7.230227265722466,4.958869753114483,5.906393849359749,8.756253834080157,10.083745420614198,600,cm rel 1995-2014
ssp245,te,2049,7.439986785338551,5.085493033854398,6.047523101618175,8.995109962624992,10.38056863149824,600,cm rel 1995-2014
ssp245,te,2050,7.630966304115889,5.221281756362097,6.188491433191762,9.235956193995678,10.674893600500294,600,cm rel 1995-2014
ssp245,te,2051,7.818477083701591,5.355279401913548,6.336113568288065,9.481974256771622,10.966577792681399,600,cm rel 1995-2014
ssp245,te,2052,7.997417869757243,5.484737180731433,6.474093363681501,9.720106134405222,11.259142780108222,600,cm rel 1995-2014
ssp245,te,2053,8.178586179031912,5.605892159303706,6.6125607734653675,9.963265445798271,11.557021021007934,600,cm rel 1995-2014
ssp245,te,2054,8.361095574902297,5.721828558481761,6.754090669639113,10.209636015017276,11.852448195694752,600,cm rel 1995-2014
ssp245,te,2055,8.538908658641834,5.83934026009753,6.907911306521316,10.451875160399474,12.15840202875083,600,cm rel 1995-2014
ssp245,te,2056,8.72660235106921,5.960383819726985,7.066431641294285,10.686742754154201,12.474281118409998,600,cm rel 1995-2014
ssp245,te,2057,8.903727627396336,6.081734893916353,7.224299947511784,10.938155572732162,12.794037943518743,600,cm rel 1995-2014
ssp245,te,2058,9.103936325718486,6.201984551602647,7.3531240592587555,11.215972461511827,13.114136899637606,600,cm rel 1995-2014
ssp245,te,2059,9.308604438020705,6.321677623952865,7.494587486074481,11.481300309884384,13.431634159963162,600,cm rel 1995-2014
ssp245,te,2060,9.51953797729515,6.438233941496141,7.638494888863441,11.730529233070646,13.735629058194137,600,cm rel 1995-2014
ssp245,te,2061,9.719704372453812,6.551027913762852,7.77305534911669,11.967288352790355,14.029825705883049,600,cm rel 1995-2014
ssp245,te,2062,9.908513479645904,6.661239500733342,7.900228085577629,12.217922502124136,14.320316396120475,600,cm rel 1995-2014
ssp245,te,2063,10.095582896526572,6.7704716502903315,8.031751124682199,12.463875251672016,14.609788555389455,600,cm rel 1995-2014
ssp245,te,2064,10.287934042503748,6.879676663858249,8.167299856153399,12.701287472054998,14.90585798339393,600,cm rel 1995-2014
ssp245,te,2065,10.472678569651015,6.989644331145261,8.307014915753088,12.945416462167104,15.221484155066728,600,cm rel 1995-2014
ssp245,te,2066,10.660868975966189,7.102844504189899,8.454335704467113,13.191102589508786,15.548815239655797,600,cm rel 1995-2014
ssp245,te,2067,10.859218490696396,7.219537642047555,8.603183752726451,13.451399795236862,15.889966463913115,600,cm rel 1995-2014
ssp245,te,2068,11.066533020406517,7.33740501633446,8.765714085506865,13.709606367524561,16.235116967049166,600,cm rel 1995-2014
ssp245,te,2069,11.262777272857408,7.453415669890223,8.920345605682542,13.969141766882695,16.58028298579804,600,cm rel 1995-2014
ssp245,te,2070,11.43671411970666,7.56566723039947,9.061609265246842,14.234556006559519,16.920063753408986,600,cm rel 1995-2014
ssp245,te,2071,11.606184860567247,7.679843296690343,9.202673287862584,14.49675730387913,17.234349469033507,600,cm rel 1995-2014
ssp245,te,2072,11.79074757141187,7.802565883432017,9.346604563791265,14.750156889353883,17.54685553711665,600,cm rel 1995-2014
ssp245,te,2073,11.958749401972884,7.924381869955438,9.489043174644369,15.020241960250711,17.859218544919933,600,cm rel 1995-2014
ssp245,te,2074,12.144581644333856,8.030645999776361,9.627086213168441,15.279335430559486,18.17073282799666,600,cm rel 1995-2014
ssp245,te,2075,12.339273752229198,8.136431161845776,9.761343492708209,15.523086395309825,18.482075993724372,600,cm rel 1995-2014
ssp245,te,2076,12.520590098829954,8.242175203777764,9.895174124331287,15.740663850581326,18.793592737571828,600,cm rel 1995-2014
ssp245,te,2077,12.6979543073178,8.348900077373843,10.029665451959191,15.958026579851053,19.09126651553658,600,cm rel 1995-2014
ssp245,te,2078,12.861096351483413,8.45835376879836,10.166675967588574,16.195117842002265,19.408363738551692,600,cm rel 1995-2014
ssp245,te,2079,13.040804060862786,8.570677991520535,10.297152430335615,16.458148443179553,19.67940767638163,600,cm rel 1995-2014
ssp245,te,2080,13.220054246624173,8.684418369723305,10.424437697039881,16.72476543976385,19.949530394064713,600,cm rel 1995-2014
ssp245,te,2081,13.406015958625552,8.797345245417592,10.570481484459076,16.99154664243484,20.264045427089535,600,cm rel 1995-2014
ssp245,te,2082,13.593314941252146,8.908367481626966,10.713812802003336,17.25846349574965,20.598864277501896,600,cm rel 1995-2014
ssp245,te,2083,13.7675779068024,9.022974418194092,10.859401578639737,17.5238176082482,20.91178996791245,600,cm rel 1995-2014
ssp245,te,2084,13.949678931420951,9.12782327966197,10.995428373066828,17.783883738217778,21.207604663311976,600,cm rel 1995-2014
ssp245,te,2085,14.14515868367212,9.223772352217868,11.126249209201957,18.03913076064861,21.499048384644755,600,cm rel 1995-2014
ssp245,te,2086,14.324486172405898,9.323001685717614,11.255372139765862,18.25804597876063,21.78679318559149,600,cm rel 1995-2014
ssp245,te,2087,14.485126961043607,9.422421784940704,11.393786546842682,18.49806431535037,22.097316801033685,600,cm rel 1995-2014
ssp245,te,2088,14.638615280719518,9.52264124928229,11.526762428089826,18.737781742198045,22.421497766778522,600,cm rel 1995-2014
ssp245,te,2089,14.804051394021947,9.625038397846833,11.633012240707663,18.97336974777106,22.742868692973282,600,cm rel 1995-2014
ssp245,te,2090,14.984801693400764,9.73085357567852,11.764260381632457,19.213370583824233,23.04288547491573,600,cm rel 1995-2014
ssp245,te,2091,15.148858548205999,9.838246408837504,11.8983786829773,19.45635861349009,23.344289138099,600,cm rel 1995-2014
ssp245,te,2092,15.308262253587076,9.91940341960681,12.016716302253847,19.680711341955146,23.658941850338977,600,cm rel 1995-2014
ssp245,te,2093,15.465277739359312,10.019596270554612,12.144613066013934,19.90198703932888,23.952996016831342,600,cm rel 1995-2014
ssp245,te,2094,15.622752061750827,10.115232440632875,12.265704501520801,20.153817261714437,24.256839664791798,600,cm rel 1995-2014
ssp245,te,2095,15.801774586483914,10.206033347831356,12.373440501938415,20.373154763266406,24.547210077868876,600,cm rel 1995-2014
ssp245,te,2096,15.967519255491801,10.301750301959405,12.481282455644768,20.57153723607237,24.805752083940973,600,cm rel 1995-2014
ssp245,te,2097,16.11589558750193,10.39818598196716,12.584521937850429,20.78725871979293,25.077820222928263,600,cm rel 1995-2014
ssp245,te,2098,16.28523624513992,10.486104872367426,12.68093650304322,20.989354949972476,25.34675401075151,600,cm rel 1995-2014
ssp245,te,2099,16.460550261358716,10.554033446143814,12.777351410462458,21.185613668709767,25.615295300307693,600,cm rel 1995-2014
ssp245,te,2100,16.622682960777176,10.63199219388718,12.877414445578905,21.401419461764725,25.887163183413133,600,cm rel 1995-2014
ssp245,total,2000,-1.5572315815777502,-1.9100428356301875,-1.7700255823345392,-1.3597178708579967,-1.2243751598724457,600,cm rel 1995-2014
ssp245,total,2001,-1.0267792103397522,-1.3401929401141897,-1.2222555819609608,-0.8498204896393206,-0.7306703843532,600,cm rel 1995-2014
ssp245,total,2002,-0.5530239505601413,-0.8480842085364044,-0.7215989592506813,-0.3952030174292953,-0.2946085192620233,600,cm rel 1995-2014
ssp245,total,2003,-0.20845504916996305,-0.42221969834918055,-0.3297640676973042,-0.09200620771493834,-0.025412171061801166,600,cm rel 1995-2014
ssp245,total,2004,-0.22005914305138496,-0.35910259659467914,-0.2984329715151168,-0.14443940641709535,-0.10674363910764306,600,cm rel 1995-2014
ssp245,total,2005,0.19731978393991056,0.10575212596279543,0.14345783854360725,0.2390816686284757,0.27050707520622497,600,cm rel 1995-2014
ssp245,total,2006,0.4680613796128892,0.3696562271646102,0.4103737464881792,0.5275840001746483,0.5713282346308125,600,cm rel 1995-2014
ssp245,total,2007,0.6507972273708287,0.49571774632808746,0.559307140927425,0.7450711990533027,0.8181719871095611,600,cm rel 1995-2014
ssp245,total,2008,0.9410705115658438,0.7048131375953949,0.8040850864968965,1.0812589213499573,1.178466255026008,600,cm rel 1995-2014
ssp245,total,2009,1.3300670462232222,1.0205131257382725,1.1486624652333417,1.5233983780808682,1.6502938815886687,600,cm rel 1995-2014
ssp245,total,2010,1.6606946639982034,1.279015826031109,1.4253758229386018,1.8995579682001549,2.0744985440399923,600,cm rel 1995-2014
ssp245,total,2011,1.6763075573340585,1.2095059654718683,1.4065224900247195,1.9633746580303795,2.1567348567566507,600,cm rel 1995-2014
ssp245,total,2012,2.3888136594610145,1.8501912111852792,2.067711063694791,2.7152171221716643,2.964393790781588,600,cm rel 1995-2014
ssp245,total,2013,2.670518651832465,2.0569426944591704,2.281542594260864,3.045798401254032,3.3386352247185207,600,cm rel 1995-2014
ssp245,total,2014,2.871994272260997,2.1887818111126123,2.443453300427835,3.2922349800800177,3.6366529609052214,600,cm rel 1995-2014
ssp245,total,2015,3.598370161214265,2.836763462962617,3.1256477614433082,4.072539439015592,4.455985102239816,600,cm rel 1995-2014
ssp245,total,2016,4.07317593138377,3.2284027391124948,3.5556585295428875,4.59314107167369,5.0327273105181565,600,cm rel 1995-2014
ssp245,total,2017,4.181556755187616,3.244666242619576,3.610288270100134,4.756767540279328,5.223810497400979,600,cm rel 1995-2014
ssp245,total,2018,4.429553442337776,3.412870733824466,3.8052727213385054,5.078104190001268,5.5813621762468,600,cm rel 1995-2014
ssp245,total,2019,4.651988551364034,3.5467100608854474,3.9697831488478945,5.365153954122256,5.896736359606852,600,cm rel 1995-2014
ssp245,total,2020,4.980247152352263,3.7785757941200053,4.2438091617956575,5.743333700825318,6.330855857046778,600,cm rel 1995-2014
ssp245,total,2021,5.3383262847913535,4.044079258028121,4.551402535068711,6.173408826478261,6.8239611359293475,600,cm rel 1995-2014
ssp245,total,2022,5.708409589400967,4.313528380366422,4.865642569012792,6.631012953294002,7.292838272066567,600,cm rel 1995-2014
ssp245,total,2023,6.072254012554286,4.6087587431363275,5.177346104952468,7.0812076598083005,7.772934262480387,600,cm rel 1995-2014
ssp245,total,2024,6.469243383478006,4.902997228886791,5.4995902557049865,7.538815805850718,8.280562226032323,600,cm rel 1995-2014
ssp245,total,2025,6.863258953190822,5.173544568339017,5.81845483352815,8.017113054758884,8.821699628882067,600,cm rel 1995-2014
ssp245,total,2026,7.244491954681238,5.455542115491941,6.146967295428868,8.487912462700008,9.365334617099728,600,cm rel 1995-2014
ssp245,total,2027,7.6305406292979265,5.73738315327178,6.490344242118363,8.953939016341458,9.938785061738093,600,cm rel 1995-2014
ssp245,total,2028,8.01102772682274,5.994615457174192,6.8269268857826955,9.425701313343867,10.463942594722072,600,cm rel 1995-2014
ssp245,total,2029,8.385333871858762,6.280260699427514,7.136528499027196,9.902801472261304,11.00817338277378,600,cm rel 1995-2014
ssp245,total,2030,8.765772169415255,6.585766388571672,7.467987143790351,10.387188507858145,11.544021596949575,600,cm rel 1995-2014
ssp245,total,2031,9.148544838317804,6.8789953459522275,7.803371440748899,10.88316272798126,12.091940890436828,600,cm rel 1995-2014
ssp245,total,2032,9.557540928436614,7.1706129258858615,8.146726683241905,11.385411741384079,12.64849743317945,600,cm rel 1995-2014
ssp245,total,2033,9.979721450812523,7.487683889589028,8.495422074278002,11.898131377152488,13.238396004433426,600,cm rel 1995-2014
ssp245,total,2034,10.414826987954331,7.838423355337998,8.856919533411272,12.428779515641775,13.908056843329353,600,cm rel 1995-2014
ssp245,total,2035,10.867582305810547,8.189606542269772,9.230199575806003,12.975326552705104,14.56971222790533,600,cm rel 1995-2014
ssp245,total,2036,11.326276572746837,8.515191359950183,9.61155245692993,13.499998005720773,15.236794462239583,600,cm rel 1995-2014
ssp245,total,2037,11.824534548625826,8.853373093036215,9.992274791708528,14.049909359946009,15.96229231566635,600,cm rel 1995-2014
ssp245,total,2038,12.31238082665926,9.197808364296971,10.36093374714416,14.626369807797985,16.673151091281227,600,cm rel 1995-2014
ssp245,total,2039,12.759756247150426,9.565587644464884,10.74476505896297,15.217842038638588,17.369117758615022,600,cm rel 1995-2014
ssp245,total,2040,13.229750838072396,9.923006218058388,11.138027754851889,15.816016327250152,18.088781587159666,600,cm rel 1995-2014
ssp245,total,2041,13.735671352515052,10.311596538418843,11.551286776868768,16.44871838583161,18.887245668482223,600,cm rel 1995-2014
ssp245,total,2042,14.224935468644105,10.65426698327748,11.974886817397815,17.047933154719985,19.64133066895709,600,cm rel 1995-2014
