scenario,year,med,p05,p17,p83,p95,unit,source
vvHL,2191,1.5418666831991876,1.0301440758004954,1.1875617897437583,2.0704926326084134,2.5902843707036785,K rel 1850-1900,MAGICC-SLR
vvHL,2192,1.523917954302441,1.0171245985255495,1.1744961545972226,2.054463625406608,2.576321000164834,K rel 1850-1900,MAGICC-SLR
vvHL,2193,1.5068691365938143,1.0053450653408202,1.162150461668098,2.0388309116351073,2.5592886236339356,K rel 1850-1900,MAGICC-SLR
vvHL,2194,1.4910988727506922,0.9944317922308238,1.1507266545144168,2.024459460628796,2.543749059099955,K rel 1850-1900,MAGICC-SLR
vvHL,2195,1.4775467634918575,0.9855656144482923,1.1391586736977986,2.0141428472718017,2.5326392912133655,K rel 1850-1900,MAGICC-SLR
vvHL,2196,1.4663894901157615,0.9810322401263715,1.130376369006695,2.0024509281303886,2.515929437598941,K rel 1850-1900,MAGICC-SLR
vvHL,2197,1.4586202974260865,0.9755026739597317,1.1236999170313766,1.9929531152064606,2.508296767410558,K rel 1850-1900,MAGICC-SLR
vvHL,2198,1.4528286792576797,0.9702752301945091,1.1210752992565667,1.9897029955073315,2.5023466448458156,K rel 1850-1900,MAGICC-SLR
vvHL,2199,1.4444596784096975,0.9621535267754784,1.1132039294525118,1.983092032437154,2.492566516638311,K rel 1850-1900,MAGICC-SLR
vvHL,2200,1.4334838382264112,0.9508209253985128,1.1039513913996,1.9716187142517523,2.478104765235343,K rel 1850-1900,MAGICC-SLR
vvHL,2201,1.4190040788020721,0.93850506816833,1.089245387220798,1.9558404148482071,2.459229418558489,K rel 1850-1900,MAGICC-SLR
vvHL,2202,1.4042160543672395,0.9265517087576454,1.0744469218033144,1.9390547984276842,2.439331466160668,K rel 1850-1900,MAGICC-SLR
vvHL,2203,1.389861218152505,0.915216783634758,1.061962745442917,1.9210887743895186,2.4197976733847537,K rel 1850-1900,MAGICC-SLR
vvHL,2204,1.3749510803477745,0.9035071797148059,1.048790341393986,1.904030940888559,2.399558554550181,K rel 1850-1900,MAGICC-SLR
vvHL,2205,1.3607071249692013,0.892397177358369,1.036460588609866,1.8847304241693923,2.379767601198216,K rel 1850-1900,MAGICC-SLR
vvHL,2206,1.3469504577275369,0.8828012951127119,1.024867100001408,1.8673960543080794,2.360511221199219,K rel 1850-1900,MAGICC-SLR
vvHL,2207,1.3345702482153272,0.8749719066816646,1.0138442256828915,1.8520039069542582,2.343248111853278,K rel 1850-1900,MAGICC-SLR
vvHL,2208,1.324604453407371,0.8681302852232703,1.005902439285715,1.838818588611108,2.327444867886208,K rel 1850-1900,MAGICC-SLR
vvHL,2209,1.316325575861807,0.8625327095227009,0.99860715806555,1.822004175727418,2.312163792100214,K rel 1850-1900,MAGICC-SLR
vvHL,2210,1.3076150770103359,0.8575110305650326,0.9928621525498158,1.8120765639399452,2.3060123875267764,K rel 1850-1900,MAGICC-SLR
vvHL,2211,1.29551175175882,0.851229162834257,0.9853535677107945,1.803409726167463,2.2986977029759306,K rel 1850-1900,MAGICC-SLR
vvHL,2212,1.2856613522964992,0.8439270408929875,0.9779483964959742,1.7940210369994676,2.2891769783726525,K rel 1850-1900,MAGICC-SLR
vvHL,2213,1.2738419720466094,0.8348414679742204,0.9693925842574851,1.7834128306258579,2.2745832395352092,K rel 1850-1900,MAGICC-SLR
vvHL,2214,1.2630368671473828,0.8254660212204178,0.9603267602030623,1.7716247305901303,2.2587261090433057,K rel 1850-1900,MAGICC-SLR
vvHL,2215,1.250184189167435,0.814990637698051,0.9486012500295581,1.7566458107246155,2.240555563824568,K rel 1850-1900,MAGICC-SLR
vvHL,2216,1.236537894074614,0.8045502727098037,0.9381570900519781,1.7371455494425394,2.2216179764003865,K rel 1850-1900,MAGICC-SLR
vvHL,2217,1.2243709985042224,0.795633209455621,0.9300536960786528,1.7192562698352183,2.204573999714118,K rel 1850-1900,MAGICC-SLR
vvHL,2218,1.2114904406795168,0.7870742276163253,0.9210020747046178,1.7079222433282932,2.189772279529557,K rel 1850-1900,MAGICC-SLR
vvHL,2219,1.2036987667843593,0.7828249238868046,0.914434316015633,1.6990094027090141,2.1787814743475846,K rel 1850-1900,MAGICC-SLR
vvHL,2220,1.1962564607148045,0.7803008079105328,0.9103058004901613,1.6945422100821859,2.172453976029252,K rel 1850-1900,MAGICC-SLR
vvHL,2221,1.193562436117095,0.7786570406895158,0.9060727422834092,1.691959859299266,2.1685355171202394,K rel 1850-1900,MAGICC-SLR
vvHL,2222,1.1899233724080118,0.7784192842187366,0.903061754705763,1.6901776556353298,2.167285692631412,K rel 1850-1900,MAGICC-SLR
vvHL,2223,1.1830280454543498,0.7736775650827543,0.8983969835385232,1.682387083536955,2.1620581154938643,K rel 1850-1900,MAGICC-SLR
vvHL,2224,1.1742862608434133,0.7648214193856716,0.8918522150131261,1.6677187769957678,2.1509227234712136,K rel 1850-1900,MAGICC-SLR
vvHL,2225,1.1642706495812254,0.7549275098360106,0.8844920585095705,1.6519071003455876,2.1365081457666157,K rel 1850-1900,MAGICC-SLR
vvHL,2226,1.152593408093007,0.7448288747324069,0.8717537731543618,1.636799233633426,2.121473305699916,K rel 1850-1900,MAGICC-SLR
vvHL,2227,1.1426893600997392,0.7365637486127387,0.8646603531043427,1.624187215981573,2.1087055941010733,K rel 1850-1900,MAGICC-SLR
vvHL,2228,1.1331997258360293,0.7279264000028436,0.8579366105217069,1.610507904216582,2.0967637247666024,K rel 1850-1900,MAGICC-SLR
vvHL,2229,1.1249926753655117,0.7219890958619286,0.8504603042940746,1.6012822479615612,2.0872957264209453,K rel 1850-1900,MAGICC-SLR
vvHL,2230,1.117445877756285,0.7181302788832149,0.8456826626169351,1.5889044774397119,2.0818171480117225,K rel 1850-1900,MAGICC-SLR
vvHL,2231,1.111372708079982,0.7154007209852169,0.8432449714201369,1.57900951066429,2.0784812258696523,K rel 1850-1900,MAGICC-SLR
vvHL,2232,1.105616004231186,0.7117058511824252,0.8393457603538977,1.5693871672227917,2.0746702625325115,K rel 1850-1900,MAGICC-SLR
vvHL,2233,1.1026102821422317,0.7077273008965589,0.8361070951228227,1.5597073232829426,2.070638970936001,K rel 1850-1900,MAGICC-SLR
vvHL,2234,1.0975561548396335,0.7029508055204635,0.8308044596376694,1.5481444720626818,2.064522436145124,K rel 1850-1900,MAGICC-SLR
vvHL,2235,1.0897847933014249,0.6977717292244386,0.8247314688552836,1.5351908699339512,2.0563810428986073,K rel 1850-1900,MAGICC-SLR
vvHL,2236,1.0793998284554331,0.6871740595072037,0.8173761678166896,1.5215165255772432,2.0458163991064695,K rel 1850-1900,MAGICC-SLR
vvHL,2237,1.0699696271988035,0.6800476809623193,0.8099847108140726,1.5093068017223126,2.0347832353148134,K rel 1850-1900,MAGICC-SLR
vvHL,2238,1.0623384315158522,0.6738967971519737,0.8018722570090663,1.4977852868565684,2.0245504431519317,K rel 1850-1900,MAGICC-SLR
vvHL,2239,1.0551368834573716,0.6654756444576448,0.7954970518728898,1.488261718586252,2.0157514067678246,K rel 1850-1900,MAGICC-SLR
vvHL,2240,1.0493678930064232,0.6611660729124064,0.7904857195756348,1.4819395480429294,2.009362386069925,K rel 1850-1900,MAGICC-SLR
vvHL,2241,1.044898647861213,0.6599254344438263,0.788152564125706,1.478446875169521,2.006883691348748,K rel 1850-1900,MAGICC-SLR
vvHL,2242,1.041970463011559,0.6602075365117729,0.7874355540464502,1.4767273731714157,2.0072477953080274,K rel 1850-1900,MAGICC-SLR
vvHL,2243,1.0409557728652867,0.6587501897935761,0.7860393163163948,1.475753923775728,2.0066188785531622,K rel 1850-1900,MAGICC-SLR
vvHL,2244,1.0366605993041698,0.6558997459397407,0.7830773749269828,1.46798567437235,2.0034935864439505,K rel 1850-1900,MAGICC-SLR
vvHL,2245,1.03059294004595,0.6516955134160621,0.7781474693144378,1.4580256887581873,1.9936800971704898,K rel 1850-1900,MAGICC-SLR
vvHL,2246,1.0217683808958848,0.6464531644380966,0.7718025296523469,1.4488278840459727,1.9798340704623685,K rel 1850-1900,MAGICC-SLR
vvHL,2247,1.0140844178468846,0.6414238508994512,0.7655662701329871,1.4390466340169328,1.9660193339650047,K rel 1850-1900,MAGICC-SLR
vvHL,2248,1.0065787146739025,0.6349048306884486,0.7590474427398606,1.4291770406412398,1.9520058751829752,K rel 1850-1900,MAGICC-SLR
vvHL,2249,0.9991932548497316,0.624277836654556,0.7524458318320103,1.4195939481592583,1.9381617248079916,K rel 1850-1900,MAGICC-SLR
vvHL,2250,0.9915797641644992,0.6154820200352424,0.7464517114708156,1.4106295959562203,1.9248431428043644,K rel 1850-1900,MAGICC-SLR
vvHL,2251,0.985672826773051,0.6112692181309686,0.7417167818446725,1.4029509992775064,1.9124906937628035,K rel 1850-1900,MAGICC-SLR
vvHL,2252,0.9798174204540616,0.6082346468047527,0.7378012238957447,1.3977192939765815,1.90262771884439,K rel 1850-1900,MAGICC-SLR
vvHL,2253,0.9774906840449784,0.6067188326680545,0.7357418550218581,1.3942555651382311,1.8982535234198137,K rel 1850-1900,MAGICC-SLR
vvHL,2254,0.9766320235459096,0.6081338822789901,0.7350742233753803,1.3923063112042358,1.895860120542236,K rel 1850-1900,MAGICC-SLR
vvHL,2255,0.9750842382283357,0.6083725204187338,0.7329842116799359,1.3904709425277912,1.892873426141285,K rel 1850-1900,MAGICC-SLR
vvHL,2256,0.9746012936841885,0.6078352596275355,0.7302388306893467,1.3882519779383367,1.8895683740729825,K rel 1850-1900,MAGICC-SLR
vvHL,2257,0.9711627511694092,0.6059337454010076,0.727843498391732,1.3848273446673105,1.885330748443208,K rel 1850-1900,MAGICC-SLR
vvHL,2258,0.9659825173606308,0.6017685132636765,0.7230096524218695,1.3793051553238411,1.8793348652550719,K rel 1850-1900,MAGICC-SLR
vvHL,2259,0.9588131639645617,0.5968374106819352,0.7183918286996919,1.3737879590806683,1.8725853022912604,K rel 1850-1900,MAGICC-SLR
vvHL,2260,0.9520732836018089,0.5904250379710926,0.7110012348669306,1.3673478336362255,1.8644806439974968,K rel 1850-1900,MAGICC-SLR
vvHL,2261,0.9458604608265966,0.5845066963593402,0.705781106034277,1.3608826923979205,1.8563527027401847,K rel 1850-1900,MAGICC-SLR
vvHL,2262,0.9405616922165108,0.5810569953496273,0.7018058458396524,1.3553731333318257,1.849433512690933,K rel 1850-1900,MAGICC-SLR
vvHL,2263,0.9369379078775557,0.5785481293312926,0.6964471968486182,1.350824515074484,1.8436809001969172,K rel 1850-1900,MAGICC-SLR
vvHL,2264,0.9346915838229541,0.5777092332322176,0.6934974904035203,1.348176448199924,1.8403225276095772,K rel 1850-1900,MAGICC-SLR
vvHL,2265,0.9351704147384997,0.5803004107376627,0.6921406403416392,1.3468351527316942,1.839620190153768,K rel 1850-1900,MAGICC-SLR
vvHL,2266,0.9362655890455607,0.5842701078682733,0.6927392320555826,1.3470138930790287,1.840082474873181,K rel 1850-1900,MAGICC-SLR
vvHL,2267,0.9369554681318082,0.586453517652852,0.6962906106027555,1.3496921997748634,1.8411828411570614,K rel 1850-1900,MAGICC-SLR
vvHL,2268,0.9344596693419713,0.5858423046554269,0.6952484209393274,1.3479615107691385,1.8384573223235816,K rel 1850-1900,MAGICC-SLR
vvHL,2269,0.9306788039328635,0.5835013701630063,0.6923521295419583,1.3426260768638174,1.8334269388679825,K rel 1850-1900,MAGICC-SLR
vvHL,2270,0.9257114795657921,0.5776735177003837,0.6873288554478539,1.3338046545888855,1.8267636420600517,K rel 1850-1900,MAGICC-SLR
vvHL,2271,0.9215547640124337,0.5713259539513208,0.6804918554907908,1.3263815228506146,1.819790496628941,K rel 1850-1900,MAGICC-SLR
vvHL,2272,0.9167188686239424,0.5661897806067172,0.6751893948886973,1.320785353211391,1.8127467750215753,K rel 1850-1900,MAGICC-SLR
vvHL,2273,0.9128117887466021,0.562573635685192,0.6714864411038682,1.3154899965477909,1.8068184235240952,K rel 1850-1900,MAGICC-SLR
vvHL,2274,0.9113208671450845,0.5603000649753415,0.6700042416725306,1.313211478124251,1.8032995030086556,K rel 1850-1900,MAGICC-SLR
vvHL,2275,0.9122659277547682,0.5597241488904569,0.67062288368274,1.3129127611988463,1.8021703147228891,K rel 1850-1900,MAGICC-SLR
vvHL,2276,0.9136757495600769,0.5620274812738488,0.6735199726512402,1.3127034879165709,1.8020436586482718,K rel 1850-1900,MAGICC-SLR
vvHL,2277,0.9128105022337278,0.5628577095114337,0.6751681680529992,1.3127245999585557,1.80091645134034,K rel 1850-1900,MAGICC-SLR
vvHL,2278,0.9104851179554534,0.5625693945102715,0.6741987292534065,1.3118378988857147,1.7988051752346914,K rel 1850-1900,MAGICC-SLR
vvHL,2279,0.9070836362241779,0.5608166195913689,0.6731005227733184,1.3097860492456805,1.7953477835628742,K rel 1850-1900,MAGICC-SLR
vvHL,2280,0.9024668078212896,0.5578077009987854,0.6701905437729561,1.3062132228150194,1.7899942020064987,K rel 1850-1900,MAGICC-SLR
vvHL,2281,0.8978668598201278,0.5546542553959658,0.6653052894567998,1.3024193095745618,1.7843899257173104,K rel 1850-1900,MAGICC-SLR
vvHL,2282,0.894658292607925,0.5517491347936987,0.6620979499764689,1.2986803712091934,1.7794976403768639,K rel 1850-1900,MAGICC-SLR
vvHL,2283,0.892399771524931,0.549564461556072,0.6609697211076182,1.295107060620129,1.7756159825330395,K rel 1850-1900,MAGICC-SLR
vvHL,2284,0.8915339989936777,0.5492553318493106,0.6609571886316402,1.2933258084460095,1.7739767826217518,K rel 1850-1900,MAGICC-SLR
vvHL,2285,0.8924902374439696,0.549480634329722,0.6641468382393753,1.2931717326232544,1.7762924233820334,K rel 1850-1900,MAGICC-SLR
vvHL,2286,0.8943865079851493,0.5525194085801377,0.6695308381115892,1.2949379638269136,1.7821783318321214,K rel 1850-1900,MAGICC-SLR
vvHL,2287,0.8969250217196367,0.5547727058780177,0.6710749655763829,1.2960052852045176,1.7883101634862326,K rel 1850-1900,MAGICC-SLR
vvHL,2288,0.8995379998630785,0.555005697625436,0.6721054983682931,1.2958828829147475,1.7894579574424863,K rel 1850-1900,MAGICC-SLR
vvHL,2289,0.8988027422372802,0.5499326206008599,0.6709634858728264,1.2930280751650962,1.7854141481974908,K rel 1850-1900,MAGICC-SLR
vvHL,2290,0.8971208972566085,0.5465366780191184,0.6685216136453815,1.2895281267614744,1.7804055975203308,K rel 1850-1900,MAGICC-SLR
vvHL,2291,0.8941657591480036,0.5433341936593754,0.6649638374157696,1.2851457309327476,1.7746707160601236,K rel 1850-1900,MAGICC-SLR
vvHL,2292,0.8902036770216015,0.5412340313902325,0.6626206288163323,1.2800311841941887,1.768215634087912,K rel 1850-1900,MAGICC-SLR
vvHL,2293,0.887160170787527,0.5399000012716548,0.6598307937494456,1.2761754529897082,1.7620158951067637,K rel 1850-1900,MAGICC-SLR
vvHL,2294,0.8855472468630143,0.537543422406505,0.6576389009322152,1.2736215788860754,1.7576032861132416,K rel 1850-1900,MAGICC-SLR
vvHL,2295,0.8869639084694796,0.5376553107061776,0.6582964411920383,1.2732508698468958,1.7566205903206928,K rel 1850-1900,MAGICC-SLR
vvHL,2296,0.8896649529952851,0.5405410807492664,0.6607443046911683,1.2755111099315934,1.7580082945844833,K rel 1850-1900,MAGICC-SLR
vvHL,2297,0.8929509954466466,0.5450101834021307,0.6641899053673052,1.27967551720651,1.760950796330341,K rel 1850-1900,MAGICC-SLR
vvHL,2298,0.8959170069955357,0.5476292975028363,0.6668824740177264,1.282564781121401,1.7624143944583484,K rel 1850-1900,MAGICC-SLR
vvHL,2299,0.8953225888265941,0.547144120106507,0.666347617028965,1.2820749546952852,1.7606984124654113,K rel 1850-1900,MAGICC-SLR
vvHL,2300,0.8934431854190883,0.5472915670496478,0.6652958508360556,1.2804731194248624,1.758396799718469,K rel 1850-1900,MAGICC-SLR
vvL,2000,0.8146703573634515,0.6792661939387399,0.7377290153916906,0.8775391505090422,0.9219119537886652,K rel 1850-1900,MAGICC-SLR
vvL,2001,0.8481952183246166,0.7047127359199906,0.7640875146448073,0.9151171460193863,0.9636746130506263,K rel 1850-1900,MAGICC-SLR
vvL,2002,0.8696760265196468,0.722948565135511,0.7855884521743717,0.9397959678415129,0.9943287700036052,K rel 1850-1900,MAGICC-SLR
vvL,2003,0.8868284266536426,0.7396625830150901,0.8011654351216568,0.958824015890279,1.0159785434100894,K rel 1850-1900,MAGICC-SLR
vvL,2004,0.8997707779068445,0.752722178391706,0.8166097481850401,0.9759522612243543,1.0309934843652626,K rel 1850-1900,MAGICC-SLR
vvL,2005,0.910686367431283,0.7642706291830323,0.829286834594641,0.9877959872658171,1.0447399039359369,K rel 1850-1900,MAGICC-SLR
vvL,2006,0.9244386898229633,0.7766694231273864,0.842615348172882,1.0043930214298915,1.0601514807426347,K rel 1850-1900,MAGICC-SLR
vvL,2007,0.9414431821512073,0.7914825739059353,0.8556020663563608,1.0206597330335236,1.0763084087123458,K rel 1850-1900,MAGICC-SLR
vvL,2008,0.9703392171208807,0.8122851180277535,0.8798551986947741,1.049067889665495,1.1058620816398637,K rel 1850-1900,MAGICC-SLR
vvL,2009,0.9965103743047894,0.8316295909576608,0.9018746061291486,1.0772677048221193,1.1356234376744763,K rel 1850-1900,MAGICC-SLR
vvL,2010,1.0180969466661747,0.8487176677124219,0.9195555990544187,1.1005071859751745,1.1610625365957925,K rel 1850-1900,MAGICC-SLR
vvL,2011,1.0489069561570008,0.8733721121245821,0.9464899166423579,1.13546246705956,1.2043109157949063,K rel 1850-1900,MAGICC-SLR
vvL,2012,1.0757963456613848,0.894349305891543,0.9700814939527549,1.167772948445071,1.2379417682550893,K rel 1850-1900,MAGICC-SLR
vvL,2013,1.1084624869139348,0.9186120701372603,0.9993889779935753,1.2040863781264575,1.2781183496677797,K rel 1850-1900,MAGICC-SLR
vvL,2014,1.136106040098403,0.9401339279087914,1.0244046228790407,1.2351329508069238,1.3106610236307457,K rel 1850-1900,MAGICC-SLR
vvL,2015,1.1586558873710926,0.9570930261625373,1.045185102299702,1.2605867261586874,1.3399502471962157,K rel 1850-1900,MAGICC-SLR
vvL,2016,1.1847261010575107,0.9764977025598065,1.0650019549666077,1.2902327064235921,1.3758483862366835,K rel 1850-1900,MAGICC-SLR
vvL,2017,1.204667837847636,0.9885380588673224,1.0807164328533274,1.3184108442471647,1.4028485090263283,K rel 1850-1900,MAGICC-SLR
vvL,2018,1.2179591406244787,0.9956024343839937,1.0912001739341595,1.3360467762001915,1.4221991986853824,K rel 1850-1900,MAGICC-SLR
vvL,2019,1.233422120824014,1.0103452101815755,1.1076408709547556,1.355886580286273,1.4501321624239865,K rel 1850-1900,MAGICC-SLR
vvL,2020,1.2656068980369954,1.0356268560229365,1.133670339489625,1.3963363437825063,1.491584645461508,K rel 1850-1900,MAGICC-SLR
vvL,2021,1.287096012902332,1.0497956038498109,1.1506083311912882,1.4256202642760614,1.5183897084439533,K rel 1850-1900,MAGICC-SLR
vvL,2022,1.307352114608936,1.065117516122217,1.1658746103332838,1.4492547181826048,1.5456879802536865,K rel 1850-1900,MAGICC-SLR
vvL,2023,1.3285650908286257,1.0819022745452644,1.1866722436162347,1.4761813433041149,1.5769600608393493,K rel 1850-1900,MAGICC-SLR
vvL,2024,1.3556743509936136,1.1029639567461558,1.209337624559634,1.5089010094030342,1.6128605565598604,K rel 1850-1900,MAGICC-SLR
vvL,2025,1.3824438239463082,1.1212607275139577,1.2330859869351825,1.5409480715988924,1.6532948908900873,K rel 1850-1900,MAGICC-SLR
vvL,2026,1.40823426555892,1.1391250989426314,1.253989660889668,1.5704372908278308,1.690734112391639,K rel 1850-1900,MAGICC-SLR
vvL,2027,1.4326409313957522,1.15621701172034,1.2723137321361542,1.6005829282133337,1.7248466772303634,K rel 1850-1900,MAGICC-SLR
vvL,2028,1.4579135587321796,1.173918108590244,1.292438798241652,1.6284457007099293,1.7591683918178058,K rel 1850-1900,MAGICC-SLR
vvL,2029,1.4823279347428095,1.1904452421452347,1.3126907375808559,1.659326495811585,1.7968603635133176,K rel 1850-1900,MAGICC-SLR
vvL,2030,1.5047435404359666,1.204411990434462,1.33131607018889,1.6862810964085693,1.8292171739180616,K rel 1850-1900,MAGICC-SLR
vvL,2031,1.526998830199871,1.216749921423342,1.347684711185181,1.7124668770265254,1.8632257597260062,K rel 1850-1900,MAGICC-SLR
vvL,2032,1.5487819549822173,1.2288432581829472,1.3609141041026556,1.7370107103654264,1.8937417872628926,K rel 1850-1900,MAGICC-SLR
vvL,2033,1.5683658839401318,1.2449922568237493,1.375236718297277,1.7655684818128894,1.9264638185387566,K rel 1850-1900,MAGICC-SLR
vvL,2034,1.5905992758869238,1.2656267022794652,1.3912926467756357,1.7954808053014228,1.9637057307787866,K rel 1850-1900,MAGICC-SLR
vvL,2035,1.6124229194521342,1.281393678144234,1.4091567580959727,1.823878046308906,2.0000995375854904,K rel 1850-1900,MAGICC-SLR
vvL,2036,1.6326531393749506,1.296068672035808,1.427725943856898,1.8469012320241165,2.0336450508177606,K rel 1850-1900,MAGICC-SLR
vvL,2037,1.649644962696733,1.3065858813443798,1.443605421294564,1.8701355653330352,2.060949845609079,K rel 1850-1900,MAGICC-SLR
vvL,2038,1.6656185666573544,1.315850140275406,1.4565452398732601,1.8921337896233459,2.088725619519327,K rel 1850-1900,MAGICC-SLR
vvL,2039,1.678506775762652,1.3246841508662084,1.4652892129460975,1.912504276440407,2.114456716127034,K rel 1850-1900,MAGICC-SLR
vvL,2040,1.6911540017533788,1.332067602209432,1.4721500852023457,1.9283849002055355,2.129112167109182,K rel 1850-1900,MAGICC-SLR
vvL,2041,1.6980893343245884,1.3363689528918046,1.476790331409489,1.9405663200323873,2.1491444005932716,K rel 1850-1900,MAGICC-SLR
vvL,2042,1.703974143058701,1.3406410500242245,1.4817198648723502,1.9535046412043338,2.169084492766277,K rel 1850-1900,MAGICC-SLR
vvL,2043,1.7101838209786948,1.3455548383348461,1.4882858169814444,1.9645104879661757,2.1900012513224008,K rel 1850-1900,MAGICC-SLR
vvL,2044,1.7187736914874367,1.3512237803424418,1.4962925854736204,1.9792693822292085,2.211377464715159,K rel 1850-1900,MAGICC-SLR
vvL,2045,1.7345345404402726,1.3592377280776624,1.5081831832163681,1.9983327004885412,2.235554733953281,K rel 1850-1900,MAGICC-SLR
vvL,2046,1.7506228753197988,1.367329321793487,1.5189094774325096,2.018169804124703,2.263131399060146,K rel 1850-1900,MAGICC-SLR
vvL,2047,1.766258525609388,1.3759239373955707,1.5300703128718598,2.038701813240085,2.288753076515612,K rel 1850-1900,MAGICC-SLR
vvL,2048,1.7803882929209824,1.3837209655203115,1.5374994693721429,2.057101099647424,2.3152840333216322,K rel 1850-1900,MAGICC-SLR
vvL,2049,1.7905381635034823,1.3866661033995764,1.540607572249188,2.071357614802246,2.334904909705529,K rel 1850-1900,MAGICC-SLR
vvL,2050,1.7920981997995198,1.3854362207525714,1.5413119563984148,2.0814060931227907,2.3478340335732333,K rel 1850-1900,MAGICC-SLR
vvL,2051,1.7935102589093335,1.3847296076223716,1.5408439049471874,2.0901694592467024,2.361387794808765,K rel 1850-1900,MAGICC-SLR
vvL,2052,1.7915947433610948,1.3828849623350508,1.54241844782204,2.092211062288025,2.37338761786345,K rel 1850-1900,MAGICC-SLR
vvL,2053,1.791666535552904,1.3812142543938744,1.5414955853303407,2.0942649061888132,2.3817398323063825,K rel 1850-1900,MAGICC-SLR
vvL,2054,1.7957887626262314,1.3813042277529983,1.5410651581931365,2.0983135345205,2.3937363608052453,K rel 1850-1900,MAGICC-SLR
vvL,2055,1.8017045725654002,1.3843489678031609,1.542436788523738,2.1066045168245036,2.406665097872658,K rel 1850-1900,MAGICC-SLR
vvL,2056,1.8079350031663601,1.3895474928954998,1.5450082267045402,2.1178266992727406,2.422384274033445,K rel 1850-1900,MAGICC-SLR
vvL,2057,1.8132287036254444,1.3925837439073454,1.5483584226306544,2.1274150055427388,2.4380496499109663,K rel 1850-1900,MAGICC-SLR
vvL,2058,1.817435121935104,1.3941903827713493,1.5503185018078505,2.1365425140008187,2.4522875049924777,K rel 1850-1900,MAGICC-SLR
vvL,2059,1.8210018573719529,1.393987323535926,1.5515493646390814,2.140988593637994,2.4634871757909016,K rel 1850-1900,MAGICC-SLR
vvL,2060,1.822192585230442,1.3914734879573405,1.5489135415479496,2.1447150128223944,2.468232660436198,K rel 1850-1900,MAGICC-SLR
vvL,2061,1.8195117771456597,1.3865853194614743,1.5447604614928225,2.1445403260961338,2.472730526728006,K rel 1850-1900,MAGICC-SLR
vvL,2062,1.8151031800990673,1.3804861781632245,1.5399719772085938,2.1396182493696725,2.475514255866994,K rel 1850-1900,MAGICC-SLR
vvL,2063,1.8132274697606812,1.37505168937874,1.5354898169508968,2.140601363597469,2.478055779716268,K rel 1850-1900,MAGICC-SLR
vvL,2064,1.808760106175731,1.370364628454007,1.5316001588662478,2.141647134461222,2.4809804211148645,K rel 1850-1900,MAGICC-SLR
vvL,2065,1.8089666206250552,1.3667263505072673,1.5294915812597318,2.143267147678577,2.4849318687749844,K rel 1850-1900,MAGICC-SLR
vvL,2066,1.809019622118229,1.3653908253767169,1.528684213818404,2.1468808152662624,2.4965430121231345,K rel 1850-1900,MAGICC-SLR
vvL,2067,1.8109732835223196,1.3650355587360345,1.526011570331254,2.1527832032612113,2.5096269968862495,K rel 1850-1900,MAGICC-SLR
vvL,2068,1.811484171932689,1.365203613217836,1.526341614300149,2.1607850898849055,2.519984588933068,K rel 1850-1900,MAGICC-SLR
vvL,2069,1.8104208549954623,1.363839325725121,1.523863384342017,2.1641712364099233,2.5258143218092726,K rel 1850-1900,MAGICC-SLR
vvL,2070,1.8078036204142658,1.358569829577164,1.5188464779570385,2.166161716096395,2.5281935679197653,K rel 1850-1900,MAGICC-SLR
vvL,2071,1.8019909636655882,1.3501807993363457,1.5122000866916347,2.1596191565992964,2.526927503994258,K rel 1850-1900,MAGICC-SLR
vvL,2072,1.7949115882332867,1.341082968298416,1.5035510562655043,2.151518549564797,2.524058159245185,K rel 1850-1900,MAGICC-SLR
vvL,2073,1.7874350732376594,1.3327762383988964,1.4943594071630353,2.146956552512582,2.5192094150724094,K rel 1850-1900,MAGICC-SLR
vvL,2074,1.778175560054207,1.3239754582009344,1.4874013965505024,2.140704426751083,2.515952171008521,K rel 1850-1900,MAGICC-SLR
vvL,2075,1.7694031246848336,1.315804151710675,1.4809722247362138,2.1336952303309253,2.5129594460562332,K rel 1850-1900,MAGICC-SLR
vvL,2076,1.7607760198858196,1.3069736145026118,1.4731493386382115,2.126806444764535,2.5088915222554005,K rel 1850-1900,MAGICC-SLR
vvL,2077,1.7531808381119187,1.299061737449291,1.4658892566504453,2.1206997011248148,2.5051365765763314,K rel 1850-1900,MAGICC-SLR
vvL,2078,1.7490064511080248,1.292789110975855,1.4604119133393,2.1166374026659023,2.5003347312414053,K rel 1850-1900,MAGICC-SLR
vvL,2079,1.7458677836655734,1.2887756308400016,1.4557133565425064,2.1142024746284944,2.50070069857041,K rel 1850-1900,MAGICC-SLR
vvL,2080,1.743981099825048,1.2877813339903,1.4529145906061232,2.11202228035387,2.5021704861280636,K rel 1850-1900,MAGICC-SLR
vvL,2081,1.739539860642329,1.2850707534037669,1.4494346069279804,2.1096657759047077,2.5016966026387317,K rel 1850-1900,MAGICC-SLR
vvL,2082,1.7346150743898006,1.2804252773480727,1.4455341107202186,2.105247413769978,2.500578637717824,K rel 1850-1900,MAGICC-SLR
vvL,2083,1.7276395419433417,1.273288138586232,1.4402030802153,2.099006300206551,2.496195041211463,K rel 1850-1900,MAGICC-SLR
vvL,2084,1.7194579117692883,1.268194073283429,1.4312906479933452,2.09270036372258,2.4897842998565847,K rel 1850-1900,MAGICC-SLR
