lon,lat
169.625,-56.625
171.625,-56.625
173.625,-56.625
175.625,-56.625
177.625,-56.625
179.625,-56.625
-178.375,-56.375
-176.375,-56.375
-174.375,-56.375
-172.375,-56.375
-170.375,-56.375
-168.375,-56.375
-166.375,-56.375
-164.375,-56.375
-162.375,-56.375
-160.375,-56.375
-158.375,-56.375
-156.375,-56.375
-154.375,-56.375
-152.375,-56.375
-150.375,-56.375
-148.375,-56.375
-146.375,-56.375
-144.375,-56.375
-142.375,-56.375
-140.375,-56.375
-138.375,-56.375
-136.375,-56.375
-134.375,-56.375
-132.375,-56.375
-130.375,-56.375
-128.375,-56.375
-126.375,-56.375
-124.375,-56.375
-122.375,-56.375
-120.375,-56.375
-118.375,-56.375
-116.375,-56.375
-114.375,-56.375
-112.375,-56.375
-110.375,-56.375
-108.375,-56.375
-106.375,-56.375
-104.375,-56.375
-102.375,-56.375
-100.375,-56.375
-98.375,-56.375
-96.375,-56.375
-94.375,-56.375
-92.375,-56.375
-90.375,-56.375
-88.375,-56.375
-86.375,-56.375
-84.375,-56.375
-82.375,-56.375
-80.375,-56.375
-78.375,-56.375
-76.375,-56.375
-74.375,-56.375
-72.375,-56.375
-70.375,-56.375
-68.375,-56.375
-66.375,-56.375
-64.375,-56.375
-62.375,-56.375
-60.375,-56.375
-58.375,-56.375
-56.375,-56.375
-54.375,-56.375
-52.375,-56.375
-50.375,-56.375
-48.375,-56.375
-46.375,-56.375
-44.375,-56.375
-42.375,-56.375
-40.375,-56.375
-38.375,-56.375
-36.375,-56.375
-34.375,-56.375
-32.375,-56.375
-30.375,-56.375
-28.375,-56.375
-26.375,-56.375
-24.375,-56.375
-22.375,-56.375
-20.375,-56.375
-18.375,-56.375
-16.375,-56.375
-14.375,-56.375
-12.375,-56.375
-10.375,-56.375
-8.375,-56.375
-6.375,-56.375
-4.375,-56.375
-2.375,-56.375
-0.375,-56.375
1.625,-56.375
3.625,-56.375
5.625,-56.375
7.625,-56.375
9.625,-56.375
11.625,-56.375
13.625,-56.375
15.625,-56.375
17.625,-56.375
19.625,-56.375
21.625,-56.375
23.625,-56.375
25.625,-56.375
27.625,-56.375
29.625,-56.375
31.625,-56.375
33.625,-56.375
35.625,-56.375
37.625,-56.375
39.625,-56.375
41.625,-56.375
43.625,-56.375
45.625,-56.375
47.625,-56.375
49.625,-56.375
51.625,-56.375
53.625,-56.375
55.625,-56.375
57.625,-56.375
59.625,-56.375
61.625,-56.375
63.625,-56.375
65.625,-56.375
67.625,-56.375
69.625,-56.375
71.625,-56.375
73.625,-56.375
75.625,-56.375
77.625,-56.375
79.625,-56.375
81.625,-56.375
83.625,-56.375
85.625,-56.375
87.625,-56.375
89.625,-56.375
91.625,-56.375
93.625,-56.375
95.625,-56.375
97.625,-56.375
99.625,-56.375
101.625,-56.375
103.625,-56.375
105.625,-56.375
107.625,-56.375
109.625,-56.375
111.625,-56.375
113.625,-56.375
115.625,-56.375
117.625,-56.375
119.625,-56.375
121.625,-56.375
123.625,-56.375
125.625,-56.375
127.625,-56.375
129.625,-56.375
131.625,-56.375
133.625,-56.375
135.625,-56.375
137.625,-56.375
139.625,-56.375
141.625,-56.375
143.625,-56.375
145.625,-56.375
147.625,-56.375
149.625,-56.375
151.625,-56.375
153.625,-56.375
155.625,-56.375
157.625,-56.375
159.625,-56.375
161.625,-56.375
163.625,-56.375
165.625,-56.375
167.625,-56.375
169.625,-56.375
171.625,-56.375
173.625,-56.375
175.625,-56.375
177.625,-56.375
179.625,-56.375
-178.375,-56.125
-176.375,-56.125
-174.375,-56.125
-172.375,-56.125
-170.375,-56.125
-168.375,-56.125
-166.375,-56.125
-164.375,-56.125
-162.375,-56.125
-160.375,-56.125
-158.375,-56.125
-156.375,-56.125
-154.375,-56.125
-152.375,-56.125
-150.375,-56.125
-148.375,-56.125
-146.375,-56.125
-144.375,-56.125
-142.375,-56.125
-140.375,-56.125
-138.375,-56.125
-136.375,-56.125
-134.375,-56.125
-132.375,-56.125
-130.375,-56.125
-128.375,-56.125
-126.375,-56.125
-124.375,-56.125
-122.375,-56.125
-120.375,-56.125
-118.375,-56.125
-116.375,-56.125
-114.375,-56.125
-112.375,-56.125
-110.375,-56.125
-108.375,-56.125
-106.375,-56.125
-104.375,-56.125
-102.375,-56.125
-100.375,-56.125
-98.375,-56.125
-96.375,-56.125
-94.375,-56.125
-92.375,-56.125
-90.375,-56.125
-88.375,-56.125
-86.375,-56.125
-84.375,-56.125
-82.375,-56.125
-80.375,-56.125
-78.375,-56.125
-76.375,-56.125
-74.375,-56.125
-72.375,-56.125
-70.375,-56.125
-68.375,-56.125
-66.375,-56.125
-64.375,-56.125
-62.375,-56.125
-60.375,-56.125
-58.375,-56.125
-56.375,-56.125
-54.375,-56.125
-52.375,-56.125
-50.375,-56.125
-48.375,-56.125
-46.375,-56.125
-44.375,-56.125
-42.375,-56.125
-40.375,-56.125
-38.375,-56.125
-36.375,-56.125
-34.375,-56.125
-32.375,-56.125
-30.375,-56.125
-28.375,-56.125
-26.375,-56.125
-24.375,-56.125
-22.375,-56.125
-20.375,-56.125
-18.375,-56.125
-16.375,-56.125
-14.375,-56.125
-12.375,-56.125
-10.375,-56.125
-8.375,-56.125
-6.375,-56.125
-4.375,-56.125
-2.375,-56.125
-0.375,-56.125
1.625,-56.125
3.625,-56.125
5.625,-56.125
7.625,-56.125
9.625,-56.125
11.625,-56.125
13.625,-56.125
15.625,-56.125
17.625,-56.125
19.625,-56.125
21.625,-56.125
23.625,-56.125
25.625,-56.125
27.625,-56.125
29.625,-56.125
31.625,-56.125
33.625,-56.125
35.625,-56.125
37.625,-56.125
39.625,-56.125
41.625,-56.125
43.625,-56.125
45.625,-56.125
47.625,-56.125
49.625,-56.125
51.625,-56.125
53.625,-56.125
55.625,-56.125
57.625,-56.125
59.625,-56.125
61.625,-56.125
63.625,-56.125
65.625,-56.125
67.625,-56.125
69.625,-56.125
71.625,-56.125
73.625,-56.125
75.625,-56.125
77.625,-56.125
79.625,-56.125
81.625,-56.125
83.625,-56.125
85.625,-56.125
87.625,-56.125
89.625,-56.125
91.625,-56.125
93.625,-56.125
95.625,-56.125
97.625,-56.125
99.625,-56.125
101.625,-56.125
103.625,-56.125
105.625,-56.125
107.625,-56.125
109.625,-56.125
111.625,-56.125
113.625,-56.125
115.625,-56.125
117.625,-56.125
119.625,-56.125
121.625,-56.125
123.625,-56.125
125.625,-56.125
127.625,-56.125
129.625,-56.125
131.625,-56.125
133.625,-56.125
135.625,-56.125
137.625,-56.125
139.625,-56.125
141.625,-56.125
143.625,-56.125
145.625,-56.125
147.625,-56.125
149.625,-56.125
151.625,-56.125
153.625,-56.125
155.625,-56.125
157.625,-56.125
159.625,-56.125
161.625,-56.125
163.625,-56.125
165.625,-56.125
167.625,-56.125
169.625,-56.125
171.625,-56.125
173.625,-56.125
175.625,-56.125
177.625,-56.125
179.625,-56.125
-178.375,-55.875
-176.375,-55.875
-174.375,-55.875
-172.375,-55.875
-170.375,-55.875
-168.375,-55.875
-166.375,-55.875
-164.375,-55.875
-162.375,-55.875
-160.375,-55.875
-158.375,-55.875
-156.375,-55.875
-154.375,-55.875
-152.375,-55.875
-150.375,-55.875
-148.375,-55.875
-146.375,-55.875
-144.375,-55.875
-142.375,-55.875
-140.375,-55.875
-138.375,-55.875
-136.375,-55.875
-134.375,-55.875
-132.375,-55.875
-130.375,-55.875
-128.375,-55.875
-126.375,-55.875
-124.375,-55.875
-122.375,-55.875
-120.375,-55.875
-118.375,-55.875
-116.375,-55.875
-114.375,-55.875
-112.375,-55.875
-110.375,-55.875
-108.375,-55.875
-106.375,-55.875
-104.375,-55.875
-102.375,-55.875
-100.375,-55.875
-98.375,-55.875
-96.375,-55.875
-94.375,-55.875
-92.375,-55.875
-90.375,-55.875
-88.375,-55.875
-86.375,-55.875
-84.375,-55.875
-82.375,-55.875
-80.375,-55.875
-78.375,-55.875
-76.375,-55.875
-74.375,-55.875
-72.375,-55.875
-70.375,-55.875
-68.375,-55.875
-66.375,-55.875
-64.375,-55.875
-62.375,-55.875
-60.375,-55.875
-58.375,-55.875
-56.375,-55.875
-54.375,-55.875
-52.375,-55.875
-50.375,-55.875
-48.375,-55.875
-46.375,-55.875
-44.375,-55.875
-42.375,-55.875
-40.375,-55.875
-38.375,-55.875
-36.375,-55.875
-34.375,-55.875
-32.375,-55.875
-30.375,-55.875
-28.375,-55.875
-26.375,-55.875
-24.375,-55.875
-22.375,-55.875
-20.375,-55.875
-18.375,-55.875
-16.375,-55.875
-14.375,-55.875
-12.375,-55.875
-10.375,-55.875
-8.375,-55.875
-6.375,-55.875
-4.375,-55.875
-2.375,-55.875
-0.375,-55.875
1.625,-55.875
3.625,-55.875
5.625,-55.875
7.625,-55.875
9.625,-55.875
11.625,-55.875
13.625,-55.875
15.625,-55.875
17.625,-55.875
19.625,-55.875
21.625,-55.875
23.625,-55.875
25.625,-55.875
27.625,-55.875
29.625,-55.875
31.625,-55.875
33.625,-55.875
35.625,-55.875
37.625,-55.875
39.625,-55.875
41.625,-55.875
43.625,-55.875
45.625,-55.875
47.625,-55.875
49.625,-55.875
51.625,-55.875
53.625,-55.875
55.625,-55.875
57.625,-55.875
59.625,-55.875
61.625,-55.875
63.625,-55.875
65.625,-55.875
67.625,-55.875
69.625,-55.875
71.625,-55.875
73.625,-55.875
75.625,-55.875
77.625,-55.875
79.625,-55.875
81.625,-55.875
83.625,-55.875
85.625,-55.875
87.625,-55.875
89.625,-55.875
91.625,-55.875
93.625,-55.875
95.625,-55.875
97.625,-55.875
99.625,-55.875
101.625,-55.875
103.625,-55.875
105.625,-55.875
107.625,-55.875
109.625,-55.875
111.625,-55.875
113.625,-55.875
115.625,-55.875
117.625,-55.875
119.625,-55.875
121.625,-55.875
123.625,-55.875
125.625,-55.875
127.625,-55.875
129.625,-55.875
131.625,-55.875
133.625,-55.875
135.625,-55.875
137.625,-55.875
139.625,-55.875
141.625,-55.875
143.625,-55.875
145.625,-55.875
147.625,-55.875
149.625,-55.875
151.625,-55.875
153.625,-55.875
155.625,-55.875
157.625,-55.875
159.625,-55.875
161.625,-55.875
163.625,-55.875
165.625,-55.875
167.625,-55.875
169.625,-55.875
171.625,-55.875
173.625,-55.875
175.625,-55.875
177.625,-55.875
179.625,-55.875
-178.375,-55.625
-176.375,-55.625
-174.375,-55.625
-172.375,-55.625
-170.375,-55.625
-168.375,-55.625
-166.375,-55.625
-164.375,-55.625
-162.375,-55.625
-160.375,-55.625
-158.375,-55.625
-156.375,-55.625
-154.375,-55.625
-152.375,-55.625
-150.375,-55.625
-148.375,-55.625
-146.375,-55.625
-144.375,-55.625
-142.375,-55.625
-140.375,-55.625
-138.375,-55.625
-136.375,-55.625
-134.375,-55.625
-132.375,-55.625
-130.375,-55.625
-128.375,-55.625
-126.375,-55.625
-124.375,-55.625
-122.375,-55.625
-120.375,-55.625
-118.375,-55.625
-116.375,-55.625
-114.375,-55.625
-112.375,-55.625
-110.375,-55.625
-108.375,-55.625
-106.375,-55.625
-104.375,-55.625
-102.375,-55.625
-100.375,-55.625
-98.375,-55.625
-96.375,-55.625
-94.375,-55.625
-92.375,-55.625
-90.375,-55.625
-88.375,-55.625
-86.375,-55.625
-84.375,-55.625
-82.375,-55.625
-80.375,-55.625
-78.375,-55.625
-76.375,-55.625
-74.375,-55.625
-72.375,-55.625
-70.375,-55.625
-68.375,-55.625
-66.375,-55.625
-64.375,-55.625
-62.375,-55.625
-60.375,-55.625
-58.375,-55.625
-56.375,-55.625
-54.375,-55.625
-52.375,-55.625
-50.375,-55.625
-48.375,-55.625
-46.375,-55.625
-44.375,-55.625
-42.375,-55.625
-40.375,-55.625
-38.375,-55.625
-36.375,-55.625
-34.375,-55.625
-32.375,-55.625
-30.375,-55.625
-28.375,-55.625
-26.375,-55.625
-24.375,-55.625
-22.375,-55.625
-20.375,-55.625
-18.375,-55.625
-16.375,-55.625
-14.375,-55.625
-12.375,-55.625
-10.375,-55.625
-8.375,-55.625
-6.375,-55.625
-4.375,-55.625
-2.375,-55.625
-0.375,-55.625
1.625,-55.625
3.625,-55.625
5.625,-55.625
7.625,-55.625
9.625,-55.625
11.625,-55.625
13.625,-55.625
15.625,-55.625
17.625,-55.625
19.625,-55.625
21.625,-55.625
23.625,-55.625
25.625,-55.625
27.625,-55.625
29.625,-55.625
31.625,-55.625
33.625,-55.625
35.625,-55.625
37.625,-55.625
39.625,-55.625
41.625,-55.625
43.625,-55.625
45.625,-55.625
47.625,-55.625
49.625,-55.625
51.625,-55.625
53.625,-55.625
55.625,-55.625
57.625,-55.625
59.625,-55.625
61.625,-55.625
63.625,-55.625
65.625,-55.625
67.625,-55.625
69.625,-55.625
71.625,-55.625
73.625,-55.625
75.625,-55.625
77.625,-55.625
79.625,-55.625
81.625,-55.625
83.625,-55.625
85.625,-55.625
87.625,-55.625
89.625,-55.625
91.625,-55.625
93.625,-55.625
95.625,-55.625
97.625,-55.625
99.625,-55.625
101.625,-55.625
103.625,-55.625
105.625,-55.625
107.625,-55.625
109.625,-55.625
111.625,-55.625
113.625,-55.625
115.625,-55.625
117.625,-55.625
119.625,-55.625
121.625,-55.625
123.625,-55.625
125.625,-55.625
127.625,-55.625
129.625,-55.625
131.625,-55.625
133.625,-55.625
135.625,-55.625
137.625,-55.625
139.625,-55.625
141.625,-55.625
143.625,-55.625
145.625,-55.625
147.625,-55.625
149.625,-55.625
151.625,-55.625
153.625,-55.625
155.625,-55.625
157.625,-55.625
159.625,-55.625
161.625,-55.625
163.625,-55.625
165.625,-55.625
167.625,-55.625
169.625,-55.625
171.625,-55.625
173.625,-55.625
175.625,-55.625
177.625,-55.625
179.625,-55.625
-178.375,-55.375
-176.375,-55.375
-174.375,-55.375
-172.375,-55.375
-170.375,-55.375
-168.375,-55.375
-166.375,-55.375
-164.375,-55.375
-162.375,-55.375
-160.375,-55.375
-158.375,-55.375
-156.375,-55.375
-154.375,-55.375
-152.375,-55.375
-150.375,-55.375
-148.375,-55.375
-146.375,-55.375
-144.375,-55.375
-142.375,-55.375
-140.375,-55.375
-138.375,-55.375
-136.375,-55.375
-134.375,-55.375
-132.375,-55.375
-130.375,-55.375
-128.375,-55.375
-126.375,-55.375
-124.375,-55.375
-122.375,-55.375
-120.375,-55.375
-118.375,-55.375
-116.375,-55.375
-114.375,-55.375
-112.375,-55.375
-110.375,-55.375
-108.375,-55.375
-106.375,-55.375
-104.375,-55.375
-102.375,-55.375
-100.375,-55.375
-98.375,-55.375
-96.375,-55.375
-94.375,-55.375
-92.375,-55.375
-90.375,-55.375
-88.375,-55.375
-86.375,-55.375
-84.375,-55.375
-82.375,-55.375
-80.375,-55.375
-78.375,-55.375
-76.375,-55.375
-74.375,-55.375
-72.375,-55.375
-70.375,-55.375
-68.375,-55.375
-66.375,-55.375
-64.375,-55.375
-62.375,-55.375
-60.375,-55.375
-58.375,-55.375
-56.375,-55.375
-54.375,-55.375
-52.375,-55.375
-50.375,-55.375
-48.375,-55.375
-46.375,-55.375
-44.375,-55.375
-42.375,-55.375
-40.375,-55.375
-38.375,-55.375
-36.375,-55.375
-34.375,-55.375
-32.375,-55.375
-30.375,-55.375
-28.375,-55.375
-26.375,-55.375
-24.375,-55.375
-22.375,-55.375
-20.375,-55.375
-18.375,-55.375
-16.375,-55.375
-14.375,-55.375
-12.375,-55.375
-10.375,-55.375
-8.375,-55.375
-6.375,-55.375
-4.375,-55.375
-2.375,-55.375
-0.375,-55.375
1.625,-55.375
3.625,-55.375
5.625,-55.375
7.625,-55.375
9.625,-55.375
11.625,-55.375
13.625,-55.375
15.625,-55.375
17.625,-55.375
19.625,-55.375
21.625,-55.375
23.625,-55.375
25.625,-55.375
27.625,-55.375
29.625,-55.375
31.625,-55.375
33.625,-55.375
35.625,-55.375
37.625,-55.375
39.625,-55.375
41.625,-55.375
43.625,-55.375
45.625,-55.375
47.625,-55.375
49.625,-55.375
51.625,-55.375
53.625,-55.375
55.625,-55.375
57.625,-55.375
59.625,-55.375
61.625,-55.375
63.625,-55.375
65.625,-55.375
67.625,-55.375
69.625,-55.375
71.625,-55.375
73.625,-55.375
75.625,-55.375
77.625,-55.375
79.625,-55.375
81.625,-55.375
83.625,-55.375
85.625,-55.375
87.625,-55.375
89.625,-55.375
91.625,-55.375
93.625,-55.375
95.625,-55.375
97.625,-55.375
99.625,-55.375
101.625,-55.375
103.625,-55.375
105.625,-55.375
107.625,-55.375
109.625,-55.375
111.625,-55.375
113.625,-55.375
115.625,-55.375
117.625,-55.375
119.625,-55.375
121.625,-55.375
123.625,-55.375
125.625,-55.375
127.625,-55.375
129.625,-55.375
131.625,-55.375
133.625,-55.375
135.625,-55.375
137.625,-55.375
139.625,-55.375
141.625,-55.375
143.625,-55.375
145.625,-55.375
147.625,-55.375
149.625,-55.375
151.625,-55.375
153.625,-55.375
155.625,-55.375
157.625,-55.375
159.625,-55.375
161.625,-55.375
163.625,-55.375
165.625,-55.375
167.625,-55.375
169.625,-55.375
171.625,-55.375
173.625,-55.375
175.625,-55.375
177.625,-55.375
179.625,-55.375
-178.375,-55.125
-176.375,-55.125
-174.375,-55.125
-172.375,-55.125
-170.375,-55.125
-168.375,-55.125
-166.375,-55.125
-164.375,-55.125
-162.375,-55.125
-160.375,-55.125
-158.375,-55.125
-156.375,-55.125
-154.375,-55.125
-152.375,-55.125
-150.375,-55.125
-148.375,-55.125
-146.375,-55.125
-144.375,-55.125
-142.375,-55.125
-140.375,-55.125
-138.375,-55.125
-136.375,-55.125
-134.375,-55.125
-132.375,-55.125
-130.375,-55.125
-128.375,-55.125
-126.375,-55.125
-124.375,-55.125
-122.375,-55.125
-120.375,-55.125
-118.375,-55.125
-116.375,-55.125
-114.375,-55.125
-112.375,-55.125
-110.375,-55.125
-108.375,-55.125
-106.375,-55.125
-104.375,-55.125
-102.375,-55.125
-100.375,-55.125
-98.375,-55.125
-96.375,-55.125
-94.375,-55.125
-92.375,-55.125
-90.375,-55.125
-88.375,-55.125
-86.375,-55.125
-84.375,-55.125
-82.375,-55.125
-80.375,-55.125
-78.375,-55.125
-76.375,-55.125
-74.375,-55.125
-72.375,-55.125
-70.375,-55.125
-68.375,-55.125
-66.375,-55.125
-64.375,-55.125
-62.375,-55.125
-60.375,-55.125
-58.375,-55.125
-56.375,-55.125
-54.375,-55.125
-52.375,-55.125
-50.375,-55.125
-48.375,-55.125
-46.375,-55.125
-44.375,-55.125
-42.375,-55.125
-40.375,-55.125
-38.375,-55.125
-36.375,-55.125
-34.375,-55.125
-32.375,-55.125
-30.375,-55.125
-28.375,-55.125
-26.375,-55.125
-24.375,-55.125
-22.375,-55.125
-20.375,-55.125
-18.375,-55.125
-16.375,-55.125
-14.375,-55.125
-12.375,-55.125
-10.375,-55.125
-8.375,-55.125
-6.375,-55.125
-4.375,-55.125
-2.375,-55.125
-0.375,-55.125
1.625,-55.125
3.625,-55.125
5.625,-55.125
7.625,-55.125
9.625,-55.125
11.625,-55.125
13.625,-55.125
15.625,-55.125
17.625,-55.125
19.625,-55.125
21.625,-55.125
23.625,-55.125
25.625,-55.125
27.625,-55.125
29.625,-55.125
31.625,-55.125
33.625,-55.125
35.625,-55.125
37.625,-55.125
39.625,-55.125
41.625,-55.125
43.625,-55.125
45.625,-55.125
47.625,-55.125
49.625,-55.125
51.625,-55.125
53.625,-55.125
55.625,-55.125
57.625,-55.125
59.625,-55.125
61.625,-55.125
63.625,-55.125
65.625,-55.125
67.625,-55.125
69.625,-55.125
71.625,-55.125
73.625,-55.125
75.625,-55.125
77.625,-55.125
79.625,-55.125
81.625,-55.125
83.625,-55.125
85.625,-55.125
87.625,-55.125
89.625,-55.125
91.625,-55.125
93.625,-55.125
95.625,-55.125
97.625,-55.125
99.625,-55.125
101.625,-55.125
103.625,-55.125
105.625,-55.125
107.625,-55.125
109.625,-55.125
111.625,-55.125
113.625,-55.125
115.625,-55.125
117.625,-55.125
119.625,-55.125
121.625,-55.125
123.625,-55.125
125.625,-55.125
127.625,-55.125
129.625,-55.125
131.625,-55.125
133.625,-55.125
135.625,-55.125
137.625,-55.125
139.625,-55.125
141.625,-55.125
143.625,-55.125
145.625,-55.125
147.625,-55.125
149.625,-55.125
151.625,-55.125
153.625,-55.125
155.625,-55.125
157.625,-55.125
159.625,-55.125
161.625,-55.125
163.625,-55.125
165.625,-55.125
167.625,-55.125
169.625,-55.125
171.625,-55.125
173.625,-55.125
175.625,-55.125
177.625,-55.125
179.625,-55.125
-178.375,-54.875
-176.375,-54.875
-174.375,-54.875
-172.375,-54.875
-170.375,-54.875
-168.375,-54.875
-166.375,-54.875
-164.375,-54.875
-162.375,-54.875
-160.375,-54.875
-158.375,-54.875
-156.375,-54.875
-154.375,-54.875
-152.375,-54.875
-150.375,-54.875
-148.375,-54.875
-146.375,-54.875
-144.375,-54.875
-142.375,-54.875
-140.375,-54.875
-138.375,-54.875
-136.375,-54.875
-134.375,-54.875
-132.375,-54.875
-130.375,-54.875
-128.375,-54.875
-126.375,-54.875
-124.375,-54.875
-122.375,-54.875
-120.375,-54.875
-118.375,-54.875
-116.375,-54.875
-114.375,-54.875
-112.375,-54.875
-110.375,-54.875
-108.375,-54.875
-106.375,-54.875
-104.375,-54.875
-102.375,-54.875
-100.375,-54.875
-98.375,-54.875
-96.375,-54.875
-94.375,-54.875
-92.375,-54.875
-90.375,-54.875
-88.375,-54.875
-86.375,-54.875
-84.375,-54.875
-82.375,-54.875
-80.375,-54.875
-78.375,-54.875
-76.375,-54.875
-74.375,-54.875
-72.375,-54.875
-70.375,-54.875
-68.375,-54.875
-65.875,-54.875
-63.875,-54.875
-61.875,-54.875
-59.875,-54.875
-57.875,-54.875
-55.875,-54.875
-53.875,-54.875
-51.875,-54.875
-49.875,-54.875
-47.875,-54.875
-45.875,-54.875
-43.875,-54.875
-41.875,-54.875
-39.875,-54.875
-37.875,-54.875
-35.875,-54.875
-33.875,-54.875
-31.875,-54.875
-29.875,-54.875
-27.875,-54.875
-25.875,-54.875
-23.875,-54.875
-21.875,-54.875
-19.875,-54.875
-17.875,-54.875
-15.875,-54.875
-13.875,-54.875
-11.875,-54.875
-9.875,-54.875
-7.875,-54.875
-5.875,-54.875
-3.875,-54.875
-1.875,-54.875
0.125,-54.875
2.125,-54.875
4.125,-54.875
6.125,-54.875
8.125,-54.875
10.125,-54.875
12.125,-54.875
14.125,-54.875
16.125,-54.875
18.125,-54.875
20.125,-54.875
22.125,-54.875
24.125,-54.875
26.125,-54.875
28.125,-54.875
30.125,-54.875
32.125,-54.875
34.125,-54.875
36.125,-54.875
38.125,-54.875
40.125,-54.875
42.125,-54.875
44.125,-54.875
46.125,-54.875
48.125,-54.875
50.125,-54.875
52.125,-54.875
54.125,-54.875
56.125,-54.875
58.125,-54.875
60.125,-54.875
62.125,-54.875
64.125,-54.875
66.125,-54.875
68.125,-54.875
70.125,-54.875
72.125,-54.875
74.125,-54.875
76.125,-54.875
78.125,-54.875
80.125,-54.875
82.125,-54.875
84.125,-54.875
86.125,-54.875
88.125,-54.875
90.125,-54.875
92.125,-54.875
94.125,-54.875
96.125,-54.875
98.125,-54.875
100.125,-54.875
102.125,-54.875
104.125,-54.875
106.125,-54.875
108.125,-54.875
110.125,-54.875
112.125,-54.875
114.125,-54.875
116.125,-54.875
118.125,-54.875
120.125,-54.875
122.125,-54.875
124.125,-54.875
126.125,-54.875
128.125,-54.875
130.125,-54.875
132.125,-54.875
134.125,-54.875
136.125,-54.875
138.125,-54.875
140.125,-54.875
142.125,-54.875
144.125,-54.875
146.125,-54.875
148.125,-54.875
150.125,-54.875
152.125,-54.875
154.125,-54.875
156.125,-54.875
158.125,-54.875
160.125,-54.875
162.125,-54.875
164.125,-54.875
166.125,-54.875
168.125,-54.875
170.125,-54.875
172.125,-54.875
174.125,-54.875
176.125,-54.875
178.125,-54.875
-179.875,-54.625
-177.875,-54.625
-175.875,-54.625
-173.875,-54.625
-171.875,-54.625
-169.875,-54.625
-167.875,-54.625
-165.875,-54.625
-163.875,-54.625
-161.875,-54.625
-159.875,-54.625
-157.875,-54.625
-155.875,-54.625
-153.875,-54.625
-151.875,-54.625
-149.875,-54.625
-147.875,-54.625
-145.875,-54.625
-143.875,-54.625
-141.875,-54.625
-139.875,-54.625
-137.875,-54.625
-135.875,-54.625
-133.875,-54.625
-131.875,-54.625
-129.875,-54.625
-127.875,-54.625
-125.875,-54.625
-123.875,-54.625
-121.875,-54.625
-119.875,-54.625
-117.875,-54.625
-115.875,-54.625
-113.875,-54.625
-111.875,-54.625
-109.875,-54.625
-107.875,-54.625
-105.875,-54.625
-103.875,-54.625
-101.875,-54.625
-99.875,-54.625
-97.875,-54.625
-95.875,-54.625
-93.875,-54.625
-91.875,-54.625
-89.875,-54.625
-87.875,-54.625
-85.875,-54.625
-83.875,-54.625
-81.875,-54.625
-79.875,-54.625
-77.875,-54.625
-75.875,-54.625
-73.875,-54.625
-71.875,-54.625
-69.875,-54.625
-64.875,-54.625
-62.875,-54.625
-60.875,-54.625
-58.875,-54.625
-56.875,-54.625
-54.875,-54.625
-52.875,-54.625
-50.875,-54.625
-48.875,-54.625
-46.875,-54.625
-44.875,-54.625
-42.875,-54.625
-40.875,-54.625
-38.875,-54.625
-36.875,-54.625
-34.875,-54.625
-32.875,-54.625
-30.875,-54.625
-28.875,-54.625
-26.875,-54.625
-24.875,-54.625
-22.875,-54.625
-20.875,-54.625
-18.875,-54.625
-16.875,-54.625
-14.875,-54.625
-12.875,-54.625
-10.875,-54.625
-8.875,-54.625
-6.875,-54.625
-4.875,-54.625
-2.875,-54.625
-0.875,-54.625
1.125,-54.625
3.125,-54.625
5.125,-54.625
7.125,-54.625
9.125,-54.625
11.125,-54.625
13.125,-54.625
15.125,-54.625
17.125,-54.625
19.125,-54.625
21.125,-54.625
23.125,-54.625
25.125,-54.625
27.125,-54.625
29.125,-54.625
31.125,-54.625
33.125,-54.625
35.125,-54.625
37.125,-54.625
39.125,-54.625
41.125,-54.625
43.125,-54.625
45.125,-54.625
47.125,-54.625
49.125,-54.625
51.125,-54.625
53.125,-54.625
55.125,-54.625
57.125,-54.625
59.125,-54.625
61.125,-54.625
63.125,-54.625
65.125,-54.625
67.125,-54.625
69.125,-54.625
71.125,-54.625
73.125,-54.625
75.125,-54.625
77.125,-54.625
79.125,-54.625
81.125,-54.625
83.125,-54.625
85.125,-54.625
87.125,-54.625
89.125,-54.625
91.125,-54.625
93.125,-54.625
95.125,-54.625
97.125,-54.625
99.125,-54.625
101.125,-54.625
103.125,-54.625
105.125,-54.625
107.125,-54.625
109.125,-54.625
111.125,-54.625
113.125,-54.625
115.125,-54.625
117.125,-54.625
119.125,-54.625
121.125,-54.625
123.125,-54.625
125.125,-54.625
127.125,-54.625
129.125,-54.625
131.125,-54.625
133.125,-54.625
135.125,-54.625
137.125,-54.625
139.125,-54.625
141.125,-54.625
143.125,-54.625
145.125,-54.625
147.125,-54.625
149.125,-54.625
151.125,-54.625
153.125,-54.625
155.125,-54.625
157.125,-54.625
159.125,-54.625
161.125,-54.625
163.125,-54.625
165.125,-54.625
167.125,-54.625
169.125,-54.625
171.125,-54.625
173.125,-54.625
175.125,-54.625
177.125,-54.625
179.125,-54.625
-178.875,-54.375
-176.875,-54.375
-174.875,-54.375
-172.875,-54.375
-170.875,-54.375
-168.875,-54.375
-166.875,-54.375
-164.875,-54.375
-162.875,-54.375
-160.875,-54.375
-158.875,-54.375
-156.875,-54.375
-154.875,-54.375
-152.875,-54.375
-150.875,-54.375
-148.875,-54.375
-146.875,-54.375
-144.875,-54.375
-142.875,-54.375
-140.875,-54.375
-138.875,-54.375
-136.875,-54.375
-134.875,-54.375
-132.875,-54.375
-130.875,-54.375
-128.875,-54.375
-126.875,-54.375
-124.875,-54.375
