year,mean,p5,p50,p95
2067,0.00034294197641805604,0.00021814489237215184,0.0003169156315152577,0.0005292052556171711
2068,0.0003458844713409675,0.0002344201352144637,0.00031868455323547096,0.0005322991178502434
2069,0.0003462174680048286,0.00022615911987600157,0.00031976995202853686,0.0005348351606926371
2070,0.0003483811189933428,0.00022106788435394265,0.0003208407356680709,0.0005353617851255876
2071,0.0003466477716124271,0.00022921176530132925,0.00032177373014974364,0.0005362804422759382
2072,0.0003495572773127835,0.0002215992054743765,0.0003231728790353827,0.0005431607661421367
2073,0.0003499730282399666,0.0002307971911363893,0.00032413232418093685,0.0005402082379646345
2074,0.000349858273128985,0.00023520630989537494,0.00032461417092122247,0.0005428575278187964
2075,0.00035175292779006585,0.00022562610020315788,0.0003258444621678791,0.0005457447159074036
2076,0.00034982632175286943,0.000223465397297673,0.00032548601538451294,0.0005452490967172707
2077,0.0003490344134773471,0.00021959102411983622,0.0003267842913601271,0.0005438349617747917
2078,0.0003512449416041283,0.000230032868842045,0.000327052224236013,0.0005469679067005018
2079,0.00034915373173951457,0.0002314020282057072,0.00032747133360544467,0.0005460660801759332
2080,0.0003492518163382043,0.00022070394862794274,0.0003277719926586542,0.0005486943223331764
2081,0.00034911897892097877,0.00022115752500440067,0.00032864848975577843,0.0005469983435091308
2082,0.00034837522187149475,0.00021676829220496074,0.0003280246161807554,0.0005477821716226572
2083,0.0003516473174004074,0.0002175389141712003,0.000329368241125394,0.000551900339473832
2084,0.00035018230950975343,0.0002113857526353513,0.00032982658666469433,0.0005515246627396664
2085,0.0003491195966069854,0.00020646513760880225,0.0003298528596928918,0.0005497270876730909
2086,0.000349603976941215,0.0001849988024105187,0.00033080366392823635,0.0005518696596595873
2087,0.0003476978663867307,0.0001542559758149764,0.00033088025190863846,0.0005492478237556497
2088,0.00034757696899735885,0.00015731431659560258,0.00033057090433885605,0.0005502098744614159
2089,0.00034706646752572694,0.0001453387667993411,0.000330789910663043,0.0005523312424315918
2090,0.00034741177768707305,0.00014752715031818298,0.0003304696789996342,0.0005529937851633804
2091,0.0003468386491488495,0.000140860961295175,0.0003309756152702903,0.0005515397205613226
2092,0.0003463561023904406,0.00014311135032585298,0.00033064199982391074,0.0005552183253598741
2093,0.0003446619253747746,0.0001389934553230887,0.00033037833873095224,0.0005548042494751826
2094,0.00034805596856480697,0.00014070713234559662,0.0003312064038141216,0.0005533899695819855
2095,0.000345082000029298,0.00013493589534618877,0.0003310627619157458,0.0005529964155925882
2096,0.0003444952639425964,0.00013578327013874514,0.000330541467974399,0.0005528697485601697
2097,0.0003439898617265477,0.0001333716156182163,0.0003300301649744597,0.0005538937600135796
2098,0.00034269523860574786,0.00013334830981648338,0.00032982709541329314,0.0005547622038193367
2099,0.00034315713930930554,0.00013201916857497054,0.0003296908914762753,0.000555480794162122
2100,0.0003410662930149606,0.00013127239952837044,0.0003289652539706367,0.0005530295993594336
2101,0.00033991092348153545,0.0001274319359367837,0.0003288429539338722,0.0005547939508687705
2102,0.00034096742832141416,0.00012592564218039115,0.00032941221661531017,0.0005586259860024256
2103,0.00033987459048217134,0.00012661702015748233,0.00032862897825225446,0.0005572153369826083
2104,0.00033752439787588845,0.00012551892751844207,0.0003284357518396064,0.0005523008837826637
2105,0.00033866398659797287,0.00012616542832688538,0.00032821654087911156,0.0005574637299332608
2106,0.0003374910481545401,0.0001230567335142041,0.00032779827137119355,0.0005566729981865137
2107,0.0003339182269491306,0.0001211249170296469,0.00032668187373019464,0.0005556818763352567
2108,0.0003334484276065536,0.0001220223424525102,0.000326163214481312,0.0005586551026226516
2109,0.00033778465422142355,0.00012204790209580096,0.0003282588863839919,0.0005585106919170357
2110,0.0003355953675319501,0.00012163676501586451,0.0003265498293103519,0.0005571390744307791
2111,0.0003328876990255541,0.0001200613951368723,0.0003259954596046555,0.0005552847767376079
2112,0.0003323930951416131,0.0001196238798684135,0.0003255100367027808,0.0005563736323210833
2113,0.0003300205850862417,0.0001187852888051566,0.00032530581890455323,0.0005551730765773755
2114,0.00032956445237267596,0.00011759527183130558,0.0003233693362858503,0.0005565136234508827
2115,0.00032481750401020486,0.00011851373074023286,0.0003216889965074188,0.0005550089923644919
2116,0.0003281110402269014,0.00011636668801884298,0.00032274969896661787,0.0005582439911222536
2117,0.00032609154473744675,0.00011726412338930459,0.00032121303661369893,0.0005555778912480491
2118,0.00032477031604382083,0.0001148784235738276,0.00032062250170383777,0.0005553963760007719
2119,0.00032539385736218254,0.00011464415194950561,0.00032027685392677085,0.0005566520826505439
2120,0.00031957553742609994,0.00011341253696173226,0.0003174526526095178,0.0005566541048551699
2121,0.00032239639760919174,0.00011293825821212522,0.0003184195122685196,0.0005585522842466162
2122,0.00032261328265689325,0.00011361201330828408,0.00031895091865408176,0.0005564713148942246
2123,0.0003215517267494805,0.00011160381063746172,0.00031822964388084074,0.0005572725854108285
2124,0.0003202282297666162,0.00011183371384504426,0.0003167974725215572,0.0005560690595984852
2125,0.0003191633665481149,0.00011032372526642575,0.0003173570007675153,0.0005551867417352696
2126,0.0003217109859033962,0.00011066812106719226,0.00031859094917763287,0.0005549841120000565
2127,0.0003141405354550964,0.00010921735622559936,0.000313533180928971,0.0005534472705903681
2128,0.00031131271079000867,0.00010881411043328626,0.0003119704231835385,0.0005534121868322472
2129,0.00032002539014696393,0.00010736456488302792,0.0003170245776118463,0.0005538455241094198
2130,0.00031514802956850206,0.0001087215977690903,0.00031432475395831716,0.0005524607729512354
2131,0.00031703645692113144,0.00010715811242789641,0.00031524832593277097,0.0005550272760501684
2132,0.00031675091838378983,0.00010835327941549622,0.0003137059678692822,0.000552677099108223
2133,0.0003107651601996186,0.00010631061968524591,0.00030963077790602256,0.0005546433385461569
2134,0.0003069779588694471,0.00010653457422904467,0.0003064907531324934,0.0005497069452076175
2135,0.00030891196144526925,0.00010566593005023606,0.0003079476698530925,0.0005499080373283505
2136,0.00030873785089315304,0.00010649124249084707,0.0003065577757865867,0.0005512416777264662
2137,0.00030747802909357415,0.00010599525239740615,0.00030486301909604663,0.0005494673246175807
2138,0.0003043827830360914,0.00010451110910025818,0.00030194755709089804,0.0005492321321298732
2139,0.000298892579535686,0.00010318625811578386,0.00029628891127231327,0.0005487765037059944
2140,0.0003015107327928529,0.00010211809637894476,0.00029917058839146193,0.0005489919146839384
2141,0.00030317613727542567,0.0001035902499779695,0.0003001820516601583,0.0005516627680890451
2142,0.00030275434906175755,0.00010285230018780567,0.00029915589152551547,0.000552471223613793
2143,0.0003004221710566161,0.00010232746774363477,0.0002956630197559207,0.0005488906566597507
2144,0.0002973608033150126,0.00010133014711755095,0.00028610090296865565,0.0005474735445432088
2145,0.00030016296169903576,0.00010264499366030577,0.00029098020775109035,0.000551737872456215
2146,0.00030067858797951964,0.00010095123741393763,0.00029193971400331975,0.0005514500543313261
2147,0.00029747592100316355,0.000100420703574855,0.0002837031331637263,0.0005468096361482822
2148,0.0002952963883003509,9.981867776787112e-05,0.0002766065335890744,0.0005486276592137074
2149,0.00029438517232341675,9.958993700820429e-05,0.0002772792043970185,0.0005461209212853646
2150,0.0002949219532281066,9.890673595691624e-05,0.0002772297648334643,0.000551325615560927
2151,0.00029391263280289983,9.840185555276548e-05,0.000266629619716241,0.000546810889545668
2152,0.0002940774966729325,9.736865820286766e-05,0.00027030933154037484,0.000548684209888961
2153,0.00029257682158854086,9.777131992905197e-05,0.0002596142223865172,0.0005476168695395245
2154,0.0002958688220655485,9.731973023008322e-05,0.0002706379177652707,0.000550356742223812
2155,0.0002952077579950617,9.70883490936103e-05,0.00025613566094762064,0.0005475183712633225
2156,0.00029073323454236876,9.634559035021084e-05,0.0002282706645928556,0.0005487735080578204
2157,0.00029213329604178335,9.627231349895737e-05,0.000236836388012307,0.0005496325002241065
2158,0.00029169498381455104,9.576860975357704e-05,0.00023005038372048148,0.0005465092840495345
2159,0.00028351861745931265,9.631741875182342e-05,0.00019208724211239314,0.0005453667768051673
2160,0.0002822519702620043,9.467287327424856e-05,0.00018852216498999042,0.0005450720010458099
2161,0.00028371401059418033,9.441154134037788e-05,0.0001918144619139639,0.0005429068664852821
2162,0.0002834985174735753,9.365593598431587e-05,0.00018784457722631487,0.0005475467673932144
2163,0.00028307726814694943,9.280273616241175e-05,0.00018658896294709848,0.0005481098014570307
2164,0.00028368109454254007,9.3003313850204e-05,0.00018512650967750233,0.000552148932797536
2165,0.0002791662360416751,9.293271716614981e-05,0.000179094703867122,0.0005478548700921237
2166,0.00027527951184910354,9.230806199411745e-05,0.00017574035382494912,0.0005472077845070089
2167,0.0002777675474665277,9.169650496687609e-05,0.00017577344522123894,0.0005497596589520981
2168,0.0002758971485326154,9.12674465780583e-05,0.00017573387651736994,0.0005467993076990751
2169,0.00027505723420152275,9.069421480489837e-05,0.0001713935091629537,0.0005484604088223932
2170,0.0002718342764352986,9.059590979632048e-05,0.00016996526426282799,0.0005453511334962968
2171,0.00027725945544010097,9.013695034809643e-05,0.00017215790535374254,0.0005473460333860203
2172,0.0002691410047209401,8.892898506474012e-05,0.00016400487936607533,0.0005498250061464205
2173,0.0002733072168154952,8.812475158492816e-05,0.0001646903200480665,0.0005577581561055922
2174,0.0002743899659347996,8.816895160634886e-05,0.00016714432149456115,0.0005528193042891871
2175,0.000273711788790792,8.855418798248138e-05,0.00016658941035530006,0.0005511910984523638
2176,0.0002687753990654661,8.845742343055463e-05,0.00016364829775739054,0.0005473970617231316
2177,0.00027204976796190946,8.84665809053331e-05,0.00016458204186164949,0.0005507658926262593
2178,0.0002675342082572008,8.716030777122796e-05,0.0001603410794359661,0.0005505140450168255
2179,0.00027421580406176613,8.719067636775435e-05,0.00016442633068436407,0.0005545913438709249
2180,0.0002692414095861562,8.674418836562836e-05,0.00016110827516513382,0.0005513236629894891
2181,0.0002656678206224304,8.612350654857437e-05,0.00015777996225097013,0.000549136839822495
2182,0.0002663324681188596,8.578467713959981e-05,0.0001580564088499159,0.0005507074945398927
2183,0.0002717012269213244,8.608993056213876e-05,0.00015925120919746405,0.0005604353020771669
2184,0.0002628309574568358,8.494619976318063e-05,0.000155895870079803,0.0005495317140002953
2185,0.00026641964827234916,8.530375339432794e-05,0.00015724169202258054,0.0005582479190024969
2186,0.0002641321305745932,8.415685783802473e-05,0.00015541868663149216,0.0005495281499179328
2187,0.0002609455607497971,8.415466652422765e-05,0.00015264580497387215,0.000551605140231004
2188,0.00025706372584894776,8.332929439802683e-05,0.0001493857610057603,0.0005516044495834649
2189,0.0002608440892528955,8.300943079575518e-05,0.00015227415985918924,0.0005587763581615945
2190,0.0002606637489609252,8.236688984197826e-05,0.00015043703740502679,0.0005617802742108324
2191,0.000260207339581109,8.278179848275613e-05,0.00015079038746534934,0.000553790223989381
2192,0.00025845157171387067,8.26045322810387e-05,0.00014785535995542887,0.0005553309904371417
2193,0.00025803309431684374,8.214895785840781e-05,0.0001478819342537463,0.0005565189610479138
2194,0.00025364357116635397,8.14476919686058e-05,0.00014715128600073513,0.0005473044211612432
2195,0.00025848235914174904,8.040911723128374e-05,0.00014582590210920898,0.0005527817194206364
2196,0.0002556680274756165,8.079168480890075e-05,0.00014701758743740356,0.0005587134182860609
2197,0.00025208170663621984,8.013976753318275e-05,0.0001451095698712379,0.0005492936509199353
2198,0.0002522964989910687,8.036949452616682e-05,0.00014282754250416474,0.0005581007030741603
2199,0.00025414671162896416,7.948717950512219e-05,0.0001434581804460322,0.0005619755626184997
2200,0.0002536704701256691,7.87192334428255e-05,0.00014350241599458968,0.0005642931569127541
2201,0.00024995527431143723,7.916912636574125e-05,0.0001414452498238461,0.0005784250959095516
2202,0.0002521323266752466,7.843329967727186e-05,0.00014184889209900575,0.0007017765994987712
2203,0.0002533527062735347,7.827363788237562e-05,0.00014295447101630998,0.0005712303163818433
2204,0.00024981211308636663,7.756276261261519e-05,0.00013999316479385016,0.0005663401509536925
2205,0.0002493462635854785,7.722696295786591e-05,0.00014067191784761235,0.0005715489493240966
2206,0.00024374302638392848,7.741928982341051e-05,0.00013664624418652238,0.0005933350848863483
2207,0.00024356638819912572,7.683739227104525e-05,0.00013809513461637835,0.0005605071407899231
2208,0.00024448393687537305,7.652477762576382e-05,0.00013529650573218532,0.0005624762025036034
2209,0.0002451741082784937,7.62165484502475e-05,0.00013547929569313055,0.0007395668205845141
2210,0.00024886622498854834,7.632909557742096e-05,0.0001377847809180821,0.0007382728028915153
2211,0.0002444982954329767,7.59741936917635e-05,0.00013491968786638608,0.0007591306825815991
2212,0.0002386822074391867,7.54084254595e-05,0.00013451382301354897,0.0006433127680338657
2213,0.00024681668977264185,7.535953727710876e-05,0.00013355282248994627,0.0007903251685092982
2214,0.00023831568442251398,7.432757058722927e-05,0.00013194655252846132,0.0007436574037456012
2215,0.0002416808193513909,7.417193899073027e-05,0.00013472303805883712,0.0006336246997307171
2216,0.00023880541305873807,7.423607257805998e-05,0.00013249562584860541,0.0007237717682073708
2217,0.00023728579792208586,7.363643987901014e-05,0.00013039241366641363,0.0007441314664902166
2218,0.00023847991225096413,7.300239417418197e-05,0.00013138871963747079,0.0007276699250269303
2219,0.00024497880966905123,7.270236892509274e-05,0.00013227352155809058,0.0008019107895052002
2220,0.0002385853988234496,7.264201258294634e-05,0.00013186788692109985,0.0007481213856408431
2221,0.00023805775738085095,7.181148475865484e-05,0.0001308347066242277,0.0007698951833390311
2222,0.00023586041087058325,7.195895932454732e-05,0.00012933592756780854,0.0008004412848094944
2223,0.0002421085721682789,7.17999057542329e-05,0.0001312958886501292,0.0008049626671891019
2224,0.00023106664112748136,7.095990781635919e-05,0.00012819788253182196,0.0007341926504977891
2225,0.00023502644537518605,7.072725907164568e-05,0.0001274376444371228,0.0007690249333336396
2226,0.00023078530383193577,7.055816979573137e-05,0.00012648460625541702,0.0007472263746421959
2227,0.00023595470677446905,7.01677265624312e-05,0.00012789181198513688,0.0008082959539024159
2228,0.00023353921555514302,6.996162653649662e-05,0.00012672358025156427,0.0008139310295973701
2229,0.00023400535946283577,6.954365971978405e-05,0.00012640019235732325,0.0008164880910044303
2230,0.00023352263298102556,6.95845983500476e-05,0.00012681400107794616,0.0007719157110841479
2231,0.00022746109529246753,6.93013873842574e-05,0.00012453233466658276,0.0007789776930167136
2232,0.00022961311676479302,6.89093781147676e-05,0.0001242932512468542,0.000819817404362766
2233,0.00022999946740409827,6.886517098791956e-05,0.00012542739398213598,0.0008014586796889489
2234,0.00023050189174191822,6.858702761292079e-05,0.000124551982594312,0.0008031633001337468
2235,0.00022826767154927275,6.816484301452874e-05,0.00012415687251632335,0.0008083386887847155
2236,0.00023000702157869004,6.783838273349829e-05,0.00012520555969786074,0.000817060788449453
2237,0.00022879868190492825,6.784751462873828e-05,0.00012343604680609133,0.0008232505024352577
2238,0.00022444045649542958,6.728427877078502e-05,0.0001221073887336388,0.0008117850143207761
2239,0.00022849246750603473,6.724148420289566e-05,0.00012181660054011445,0.000821800597350375
2240,0.00022406585460218884,6.687432119178993e-05,0.00012184808610982145,0.0008178011114523542
2241,0.0002264876818964494,6.623340027545055e-05,0.00012155676500924528,0.0008246445702297933
2242,0.00023005252875756964,6.621044690291455e-05,0.00012233357082891416,0.0008194616157197743
2243,0.00022977427967663631,6.641451477662486e-05,0.00012297625175961002,0.0008272704519640683
2244,0.00022909158180264033,6.628696951338497e-05,0.00012165351677140279,0.0008148352662828984
2245,0.00022056331290026254,6.592129295768245e-05,0.00011981157115315,0.0007960050766087079
2246,0.00021877862152402196,6.517395263472281e-05,0.00011942499185124689,0.0007879505744767812
2247,0.0002240239742781563,6.507809189315594e-05,0.00011994989677077683,0.0008203374079585046
2248,0.0002229385008150959,6.511096444228315e-05,0.00011895030525010952,0.0008110939347716339
2249,0.0002186896424307947,6.449198508562404e-05,0.00011823256045317976,0.0008147778260081395
2250,0.00021373739581102887,6.43901103103417e-05,0.00011720992461050628,0.0007857723119286675
2251,0.0002264462275760818,6.42410100226698e-05,0.00011991970154667797,0.0008266096244824439
2252,0.00021801897807483233,6.418452471734781e-05,0.00011715063124029257,0.0008178677830983361
2253,0.0002173218382363794,6.351716024255438e-05,0.00011669848731798993,0.000813498917295874
2254,0.00021877933937308308,6.336643423310306e-05,0.00011790718872362049,0.0008226166073654895
2255,0.00022522529583998447,6.326563379843719e-05,0.00011764225860133593,0.0008352553891199932
2256,0.00021661408718187165,6.271252459555399e-05,0.00011507386261655483,0.0008181374596460955
2257,0.00021863888754070323,6.260124791879207e-05,0.00011643077755252307,0.0008256887554125569
2258,0.00021193484362166416,6.204967633038905e-05,0.0001139620167123212,0.000812430153018795
2259,0.0002164143393392064,6.158208520901098e-05,0.00011645913104985084,0.0008117975539789768
2260,0.00022018804714925725,6.214843324414687e-05,0.00011689447774188011,0.0008241009311404923
2261,0.0002122763366333305,6.211104732756212e-05,0.00011367238812454161,0.0008138289445014379
2262,0.00021946589162710655,6.152262130854069e-05,0.00011530800634318439,0.0008245521598837513
2263,0.000221402307109939,6.146952671315375e-05,0.00011666008958854945,0.0008222504391142138
2264,0.00021558352435160726,6.110660706326598e-05,0.0001141240602464677,0.0008263618099135783
2265,0.00021405603700550813,6.0862879536216496e-05,0.00011459467259555822,0.0008087704145509633
2266,0.0002179464451401859,6.071746270208678e-05,0.00011508237776070018,0.0008206984091430058
2267,0.00021673152464258115,6.041452138560999e-05,0.00011387267591089767,0.000820232503428997
2268,0.0002071644278833599,6.023202558935736e-05,0.00011293938655398961,0.0007949245741656341
2269,0.00021455533038606256,6.00907526404626e-05,0.0001140356459927716,0.0008249116717706784
2270,0.0002091265812768312,5.9812992958541145e-05,0.00011257272376496985,0.0008094273709957633
2271,0.00021041425983117824,5.91310538311518e-05,0.00011133578112776377,0.0008174625236279098
2272,0.00020926234083210003,5.8753442999659455e-05,0.00011190896884727408,0.000815580960988882
2273,0.00021215066616689935,5.885306109121302e-05,0.00011211406558686576,0.0008256743456058757
2274,0.00021183394447259955,5.886347480554832e-05,0.00011167848583681916,0.0008168516274054127
2275,0.00020658925997775433,5.876011073269183e-05,0.00011112986726402596,0.0008152841530773003
2276,0.00020542066597721713,5.858967142557958e-05,0.00011082864261879877,0.000807518188139511
2277,0.00020745946661219228,5.81069969030068e-05,0.00011091911460425763,0.0008130704998166038
2278,0.00020930514985186463,5.818696422466019e-05,0.00011203345025023737,0.0008125254623791989
2279,0.00021119290592798112,5.7519093843438895e-05,0.00011108926400993369,0.0008190724656742532
2280,0.00021116624585483325,5.768080768575601e-05,0.00011186437518517778,0.0008187378227830777
2281,0.00020761427996243215,5.751219305238919e-05,0.00011025022672583873,0.0008190721644041332
2282,0.00020942126623003043,5.7083821047854144e-05,0.00010975838904414559,0.0008225607416534331
2283,0.0002080085593186333,5.6786416280374397e-05,0.00010923740774160251,0.0008177931647423975
2284,0.00021023446913472492,5.667249638463545e-05,0.00011023035426660499,0.0008181628174952493
2285,0.00021282713810529742,5.6480780585843604e-05,0.00010940674997073074,0.0008273201785868878
2286,0.00020329830882032674,5.623703600576846e-05,0.00010911381309597346,0.0008069332409377239
2287,0.00020087986211260692,5.624706886919739e-05,0.00010939987191704859,0.0008083234718014864
2288,0.00020885164563457935,5.5990057035160135e-05,0.00010818992564054497,0.000824809097821344
2289,0.00020313691024285592,5.5882918559291284e-05,0.00010826612424352788,0.0008135247867357975
2290,0.00020833560286892915,5.569621635004296e-05,0.00010843812106031692,0.000817389911844657
2291,0.0002096825894658555,5.562499723055225e-05,0.00010872332154576725,0.0008149451957706333
2292,0.00020129484459214703,5.539940843846125e-05,0.000107964734752386,0.0008029687023736187
2293,0.00020386674102072582,5.5223790695890784e-05,0.00010684555604711932,0.0008189812945147423
2294,0.00020460461682847143,5.499107942341652e-05,0.00010781620858324459,0.0008153331634730421
2295,0.00020400509776803192,5.479740821101586e-05,0.00010800063705573848,0.0008130677940698661
2296,0.00020152793710588414,5.469614734465722e-05,0.00010787271094159223,0.0008123484803945757
2297,0.00020535859174765312,5.4757884981881944e-05,0.00010703034263315203,0.0008244759271747171
2298,0.00019771635156419758,5.434517333924305e-05,0.00010538520314185007,0.0008147716698658769
2299,0.00020337610512649536,5.4149637662703753e-05,0.0001060926706486498,0.000822755146145937
2300,0.00019895540895962147,5.40402140813967e-05,0.00010585331580159618,0.0008141278840412269
