year,mean,p5,p95,var_total,var_emissions,var_climate,var_internal,var_modelled
2220,3.6013431824690194,1.485077327489853,6.558524656295775,2.5171735921888505,1.4976131516753455,1.0195604405135048,0.0743930353152488,2.591566627504099
2221,3.610194659139106,1.4873874723911287,6.579230880737303,2.5354076919937745,1.5091251014130642,1.0262825905807098,0.0743930353152488,2.6098007273090227
2222,3.619920449089322,1.4903418481349946,6.59990930557251,2.5538585420771227,1.520646573679267,1.0332119683978565,0.0743930353152488,2.6282515773923723
2223,3.6314456966117423,1.494824403524399,6.623065853118894,2.57256675889734,1.5321777851897511,1.040388973707589,0.0743930353152488,2.646959794212589
2224,3.638395768687216,1.4952100813388824,6.640826559066772,2.591324811295835,1.5437189983162352,1.0476058129796,0.0743930353152488,2.665717846611084
2225,3.641251139049274,1.4908147990703584,6.655321264266966,2.6099851957619626,1.5552702785057777,1.0547149172561852,0.0743930353152488,2.6843782310772117
2226,3.64224354468887,1.4852862596511842,6.667583560943603,2.6284972149909587,1.5668317235695561,1.061665491421403,0.0743930353152488,2.7028902503062078
2227,3.6415528137990556,1.4783771514892579,6.678083562850951,2.6468239082204263,1.578402125927301,1.0684217822931257,0.0743930353152488,2.721216943535675
2228,3.64213173225546,1.4730038881301881,6.689049863815306,2.6650404409998036,1.5899808865821714,1.075059554417632,0.0743930353152488,2.739433476315052
2229,3.6429147119217133,1.4676152646541596,6.700516033172602,2.6831797711198986,1.601567851456395,1.0816119196635032,0.0743930353152488,2.757572806435147
2230,3.64640852149223,1.4646035552024843,6.714710187911983,2.701350775599931,1.6131629613189507,1.0881878142809802,0.0743930353152488,2.7757438109151793
2231,3.6535174934742485,1.4652139663696289,6.733249092102049,2.71968065039767,1.6247662922684603,1.0949143581292096,0.0743930353152488,2.7940736857129185
2232,3.6616097064783015,1.4664625704288483,6.751459789276116,2.7381976672100725,1.636380619304209,1.1018170479058635,0.0743930353152488,2.812590702525321
2233,3.668530432671925,1.4667238235473634,6.769884109497069,2.756844276338681,1.648007470138629,1.108836806200052,0.0743930353152488,2.8312373116539296
2234,3.6755730001949103,1.4671248614788055,6.7870440483093235,2.7756072682109374,1.6596476104986329,1.1159596577123043,0.0743930353152488,2.8500003035261856
2235,3.679896861332403,1.4648618996143343,6.802454090118408,2.794368774378295,1.6713015848292625,1.123067189549032,0.0743930353152488,2.868761809693543
2236,3.6827415947083684,1.4612684965133669,6.8158654212951655,2.813077720877692,1.6829697527485086,1.1301079681291832,0.0743930353152488,2.8874707561929402
2237,3.68302667194009,1.4552980482578277,6.827028369903562,2.831652279155491,1.6946503371074717,1.137001942048019,0.0743930353152488,2.9060453144707394
2238,3.6836205214267883,1.4496534645557406,6.838637971878048,2.850123716539281,1.706342464994039,1.143781251545242,0.0743930353152488,2.92451675185453
2239,3.6848697455644968,1.444627982378006,6.850906038284301,2.8685338251687793,1.7180458776074872,1.1504879475612921,0.0743930353152488,2.942926860484028
2240,3.687397548183316,1.4412852346897127,6.865223073959346,2.886942631887848,1.7297605088063084,1.1571821230815396,0.0743930353152488,2.961335667203097
2241,3.692164089417251,1.439833974838257,6.8803442955017085,2.9054355155026563,1.7414863679164965,1.16394914758616,0.0743930353152488,2.979828550817905
2242,3.7007152718707217,1.4415800034999848,6.899021577835081,2.924143530294419,1.7532256623302702,1.1709178679641485,0.0743930353152488,2.9985365656096676
2243,3.7111232101969622,1.4455710649490356,6.919611024856567,2.9431202281531648,1.7649796367393766,1.1781405914137881,0.0743930353152488,3.0175132634684134
2244,3.719397378875906,1.4472154259681702,6.938019561767576,2.9622586702552125,1.7767489030475545,1.185509767207658,0.0743930353152488,3.036651705570461
2245,3.7254356121754637,1.4465978503227235,6.955030012130735,2.9814529854498417,1.7885337859003159,1.1929191995495252,0.0743930353152488,3.0558460207650895
2246,3.727999141607664,1.4427193343639375,6.96930055618286,3.000561378965767,1.8003345600918093,1.2002268188739575,0.0743930353152488,3.0749544142810152
2247,3.7284115618852005,1.4366540431976318,6.979979038238522,3.019518910700856,1.8121528965594802,1.207366014141376,0.0743930353152488,3.093911946016105
2248,3.729207307833071,1.4311553835868835,6.991813850402824,3.0383634576837895,1.8239898587428456,1.2143735989409437,0.0743930353152488,3.1127564929990377
2249,3.729479885400875,1.424873673915863,7.003449583053589,3.0571032160866034,1.835846137770259,1.2212570783163437,0.0743930353152488,3.131496251401851
2250,3.730036163101217,1.4191160082817078,7.01523756980896,3.0757754317984114,1.8477221846525467,1.2280532471458645,0.0743930353152488,3.15016846711366
2251,3.7310065322580495,1.4136436879634857,7.026459217071525,3.0944163486431533,1.859618336152344,1.2347980124908096,0.0743930353152488,3.168809383958402
2252,3.732675876806917,1.4090274751186371,7.037944459915155,3.1127279952821647,1.8715319360911478,1.2411960591910167,0.0743930353152488,3.1871210305974134
2253,3.7361851278872007,1.4067087411880494,7.051118516921995,3.1309028656629994,1.8834733316209742,1.2474295340420254,0.0743930353152488,3.2052959009782485
2254,3.7422678696174616,1.4072396516799928,7.066213321685786,3.1491206878519393,1.8954489798750775,1.2536717079768611,0.0743930353152488,3.2235137231671875
2255,3.7503005121352913,1.4091586351394654,7.084428548812856,3.1674848209759,1.9074621158720515,1.2600227051038488,0.0743930353152488,3.241877856291149
2256,3.7568298334443115,1.4096070528030396,7.101087045669556,3.1859453709232857,1.9195144059360982,1.2664309649871872,0.0743930353152488,3.260338406238534
2257,3.7627571098794172,1.4090324461460115,7.117259025573729,3.2044709582887148,1.9316060936186845,1.2728648646700302,0.0743930353152488,3.2788639936039634
2258,3.7670751025648035,1.407239592075348,7.132965993881225,3.2229927780603167,1.94373732831889,1.2792554497414272,0.0743930353152488,3.297385813375566
2259,3.768915049717085,1.4033725202083591,7.144882297515864,3.241421005349672,1.9559081620055978,1.2855128433440748,0.0743930353152488,3.3158140406649212
2260,3.769896068082667,1.3985288560390472,7.155746698379516,3.2597382888384585,1.9681185347653094,1.2916197540731484,0.0743930353152488,3.3341313241537063
2261,3.7689903892967966,1.391746324300766,7.164512014389038,3.277900721897262,1.9803683479260832,1.2975323739711782,0.0743930353152488,3.35229375721251
2262,3.768327560742325,1.38555263876915,7.173111820220944,3.2959444559532405,1.9926595811275858,1.3032848748256545,0.0743930353152488,3.3703374912684887
2263,3.769290171415423,1.3804507493972777,7.1829246997833245,3.3139509149011084,2.0049931334474387,1.30895778145367,0.0743930353152488,3.3883439502163575
2264,3.771611863798135,1.3769460499286652,7.194617843627925,3.331987486864444,2.0173692295944727,1.3146182572699716,0.0743930353152488,3.4063805221796932
2265,3.776987197739667,1.3762104749679567,7.210133218765251,3.3501665616621503,2.029787773033482,1.3203787886286689,0.0743930353152488,3.4245595969773994
2266,3.785396024001666,1.3785396456718446,7.228578758239741,3.368594158377291,2.04224854123856,1.3263456171387311,0.0743930353152488,3.44298719369254
2267,3.7946599425796084,1.3816461861133578,7.248422050476071,3.3872850947346724,2.054750476304114,1.3325346184305593,0.0743930353152488,3.4616781300499215
2268,3.804281815172153,1.3846926093101501,7.268222475051878,3.4062218998864937,2.0672928228281173,1.338929077058377,0.0743930353152488,3.4806149352017433
2269,3.808222678486227,1.3827482581138613,7.281989383697509,3.4251530930927245,2.0798750481485357,1.3452780449441888,0.0743930353152488,3.499546128407973
2270,3.8094520176861795,1.3779814898967744,7.29408459663391,3.4439672259799776,2.092496642713701,1.351470583266277,0.0743930353152488,3.5183602612952267
2271,3.808443471683495,1.371058428287506,7.302981615066525,3.462591833722931,2.1051572768195004,1.3574345569034303,0.0743930353152488,3.536984869038179
2272,3.8072955936051187,1.3641541898250582,7.311601781845092,3.4810510857943697,2.117860498401925,1.3631905873924446,0.0743930353152488,3.5554441211096184
2273,3.806099367550475,1.3569967448711395,7.319196653366087,3.499382018806887,2.1306080460936965,1.3687739727131905,0.0743930353152488,3.5737750541221356
2274,3.8065588067666143,1.3513471424579622,7.329540729522705,3.5176725644692994,2.143400549115403,1.374272015353896,0.0743930353152488,3.5920655997845476
2275,3.8101849269999857,1.3490633547306061,7.342907619476312,3.536054259864278,2.156238201683832,1.3798160581804464,0.0743930353152488,3.6104472951795272
2276,3.816652324183308,1.3496636629104615,7.3587533473968465,3.55463865431665,2.1691209848974387,1.3855176694192108,0.0743930353152488,3.629031689631898
2277,3.82390889457959,1.3502415299415589,7.37473845481872,3.5734455300896024,2.1820451333407345,1.391400396748868,0.0743930353152488,3.647838565404851
2278,3.829276859864636,1.349840831756592,7.389813137054442,3.5923812512890247,2.195008391804823,1.397372859484202,0.0743930353152488,3.6667742866042734
2279,3.8331222866987926,1.3474621295928955,7.403936243057248,3.6113621189374627,2.208009412999179,1.4033527059382838,0.0743930353152488,3.6857551542527114
2280,3.8349216286641488,1.343232762813568,7.415558195114132,3.6302977115023944,2.221047304140942,1.4092504073614525,0.0743930353152488,3.704690746817643
2281,3.8341135647518088,1.3367642045021058,7.424068880081173,3.6490958278560472,2.2341213832412126,1.4149744446148356,0.0743930353152488,3.723488863171297
2282,3.8332028040049533,1.3298806726932526,7.432416629791258,3.667766698998582,2.2472320771957333,1.420534621802849,0.0743930353152488,3.7421597343138306
2283,3.8332366813309995,1.3239904999732972,7.441053152084345,3.686366020340129,2.260379413904859,1.4259866064352709,0.0743930353152488,3.7607590556553787
2284,3.8340493943899614,1.3188777983188629,7.450999355316155,3.7049448366912046,2.2735631443871522,1.4313816923040519,0.0743930353152488,3.7793378720064528
2285,3.8371275178339093,1.3160018146038055,7.463752079010008,3.7235941173916887,2.2867829028199997,1.43681121457169,0.0743930353152488,3.797987152706938
2286,3.843846214559703,1.316797560453415,7.480574035644526,3.7424464179434467,2.300038294258349,1.4424081236850972,0.0743930353152488,3.816839453258695
2287,3.8529663562410676,1.3198727369308472,7.498328208923338,3.7615893825399063,2.3133320582447787,1.4482573242951275,0.0743930353152488,3.835982417855155
2288,3.8608118729732577,1.3217878937721252,7.5162138462066626,3.7809558935025303,2.3266654257538466,1.4542904677486848,0.0743930353152488,3.85534892881778
2289,3.8664638538015885,1.3211986303329468,7.532053518295285,3.800427500636113,2.340038709690331,1.4603887909457824,0.0743930353152488,3.8748205359513617
2290,3.866452003198949,1.3150729954242706,7.542294597625732,3.819769677759104,2.3534519320824474,1.4663177456766563,0.0743930353152488,3.8941627130743526
2291,3.8665663416141944,1.30913764834404,7.552148389816282,3.8389795809858804,2.3669049313959714,1.472074649589909,0.0743930353152488,3.913372616301129
2292,3.8655123236744786,1.3021486699581146,7.560228586196898,3.8580360506799583,2.3803942609739877,1.4776417897059702,0.0743930353152488,3.9324290859952065
2293,3.8639436129730282,1.2951897382736206,7.568548822402954,3.876946634937183,2.393917962626883,1.4830286723103001,0.0743930353152488,3.9513396702524317
2294,3.862921598783569,1.2883395791053773,7.575884437561033,3.8957605866683354,2.407474951880255,1.4882856347880797,0.0743930353152488,3.9701536219835836
2295,3.8642237645717334,1.2837382078170776,7.5857511043548564,3.9145788427689636,2.42106445564287,1.4935143871260934,0.0743930353152488,3.9889718780842123
2296,3.8695252689329056,1.2831058204174042,7.600301265716551,3.933555457973537,2.434685839222829,1.498869618750708,0.0743930353152488,4.007948493288786
2297,3.8768128355375002,1.2839636147022249,7.617320299148559,3.9527731919353832,2.4483381287383055,1.5044350631970775,0.0743930353152488,4.027166227250632
2298,3.8854819314095357,1.286618834733963,7.635858917236327,3.9722649811746233,2.462020389684977,1.510244591489646,0.0743930353152488,4.0466580164898724
2299,3.8917657550980618,1.2869895994663239,7.651267576217651,3.991912408621501,2.4757318287615093,1.5161805798599908,0.0743930353152488,4.066305443936749
2300,3.8939672790628497,1.283164805173874,7.662471246719357,4.011526108075423,2.4894716287573333,1.5220544793180895,0.0743930353152488,4.085919143390671
