year,mean,p5,p50,p95
2286,0.00039765225965474136,0.00019073486328125,0.0003814697265625,0.000667572021484375
2287,0.0003974485911460579,0.00019073486328125,0.0003814697265625,0.000667572021484375
2288,0.0003972613748691228,0.00019073486328125,0.0003814697265625,0.000667572021484375
2289,0.00039796305955433915,0.00019073486328125,0.0003814697265625,0.000667572021484375
2290,0.0003971166712169801,0.00019073486328125,0.0003814697265625,0.000667572021484375
2291,0.0003976767398602691,0.00019073486328125,0.0003814697265625,0.000667572021484375
2292,0.0003979544401798745,0.00019073486328125,0.0003814697265625,0.000667572021484375
2293,0.0003973678628368148,0.00019073486328125,0.0003814697265625,0.000667572021484375
2294,0.00039770705021015186,0.00019073486328125,0.0003814697265625,0.000667572021484375
2295,0.00039766589057804063,0.00019073486328125,0.0003814697265625,0.000667572021484375
2296,0.0003977603044431551,0.00019073486328125,0.0003814697265625,0.000667572021484375
2297,0.00039799141179464644,0.00019073486328125,0.0003814697265625,0.000667572021484375
2298,0.0003974318911841201,0.00019073486328125,0.0003814697265625,0.000667572021484375
2299,0.00039764235134756045,0.00019073486328125,0.0003814697265625,0.000667572021484375
2300,0.00039761936648699113,0.00019073486328125,0.0003814697265625,0.000667572021484375
