year,V_total,V_emissions,V_climate,V_brick,V_seed,V_residual,R2_oof,S_emi,S_clim,S_brick,ST_emi,ST_clim,ST_brick
2141,2607.2087330290437,601.4230509486715,550.4504769242465,307.3111698472961,13.76989081868741,383.3826099322858,0.7067202883720833,0.32640492884621247,0.29874104171833,0.16678423011793372,0.33469398984203147,0.39803496466820343,0.25244616609509235
2142,2662.6406438245685,528.5126511556618,612.4100784795748,411.23981664125773,13.878265073700625,365.36203349713344,0.7201589836093429,0.27562236058431916,0.31937534722599104,0.21446390882238725,0.3316141838552918,0.4036356808784158,0.24054900300406817
2143,2718.8829119917286,489.2705585720427,593.2718621759667,353.41085866114526,14.006911209398135,452.62356331957506,0.694614995886397,0.2590683881652997,0.3141369992225319,0.18713078052493534,0.348868023500442,0.3999624286323314,0.24870744553410717
2144,2775.8354469493197,574.1921314253344,650.3852720738761,403.0172593340041,14.01830017247681,344.49485647533726,0.710449000669656,0.29115926320964164,0.3297950045908221,0.20436052998005322,0.34144214773109755,0.3890226699988282,0.24810121986955244
2145,2833.4324558863955,632.2575499767896,617.1413975094474,347.26397806835206,14.163503533023503,371.0943237089055,0.6944782626370785,0.3213087133656528,0.31362679402677096,0.17647704166676473,0.3449410234216274,0.3876773321789748,0.24536403051880507
2146,2891.876104282057,622.7676146386543,648.9760979652884,376.1996750073293,14.33216187826936,378.84010589477424,0.7008541930634403,0.3072689394965198,0.320200011518079,0.1856141399477048,0.3499356397167021,0.3900744721654066,0.25266919988431785
2147,2951.131726596451,601.6110535809084,582.2369130279438,325.8589953352252,14.465500657490955,513.6924232323678,0.6856350622850841,0.2973268935378502,0.28775184834662354,0.16104531696633362,0.3553165161559072,0.39764795875792464,0.23766610434006774
2148,3011.9873868989416,792.1789168317658,572.0221797611299,389.0663875332001,14.520432158149879,334.81532751275074,0.6932574886340007,0.3793809864322472,0.2739461177366688,0.186327086916557,0.3476211221790511,0.40609131359326034,0.24229681245716864
2149,3073.161848586672,674.8166483148134,662.8840896833301,400.955822183963,14.614131062907617,410.5102990602422,0.699334094698181,0.3139898818990296,0.30843770311860214,0.18656337476063306,0.3462442709173616,0.3889161854101967,0.2497684416787024
2150,3134.6300113172215,657.4143501971638,631.8566500943479,397.69231920438546,14.754597173373533,547.8699271757548,0.7129496108322333,0.29416707093303457,0.28273100511430777,0.17795167482704607,0.3564320972262436,0.3796931332841893,0.24576079835058046
