year,V_total,V_emissions,V_climate,V_residual,f_emissions,f_climate,f_residual,mean
2202,14180.42968953013,13967.178393623277,213.25129590685168,1.183178743039715e-12,0.9849615772881478,0.015038422711852096,8.34374394108307e-17,230.94278502325014
2203,14402.911383559958,14186.712771319939,216.19861224002028,8.991642715047278e-13,0.9849892423495158,0.015010757650484315,6.24293413712917e-17,232.55936035210155
2204,14627.994236420336,14408.927960120851,219.06627629948372,1.3147805709230858e-12,0.9850241753750448,0.014975824624955015,8.98811244845575e-17,234.17678891181725
2205,14856.40504131209,14634.429876271062,221.97516504102506,1.2626587039946578e-12,0.9850586218924586,0.014941378107541193,8.499086424229197e-17,235.8106935171653
2206,15087.417919471167,14862.492368634308,224.925550836858,8.620676443521502e-13,0.9850918459316634,0.01490815406833656,5.713818288546267e-17,237.41613232842775
2207,15318.447410466702,15090.55117781069,227.89623265601074,1.2988638796549765e-12,0.9851227590793374,0.014877240920662435,8.479083061430208e-17,239.09291390442363
2208,15553.704201080012,15322.848644710186,230.85555636982423,1.9994183418043355e-12,0.985157519174513,0.014842480825486842,1.285493356409273e-16,240.70993599529834
2209,15789.661145000946,15555.846317412988,233.81482758795613,1.4619258073173033e-12,0.9851919033954707,0.014808096604529261,9.258753521636869e-17,242.35900317444694
2210,16026.316825461381,15789.397746529781,236.91907893159888,1.2260551207599398e-12,0.9852168728777906,0.014783127122209392,7.65026134271898e-17,244.00797469450217
2211,16266.678088267507,16027.058390636383,239.61969763112225,1.178918533821073e-12,0.9852692912264642,0.014730708773535649,7.2474449142224e-17,245.64393453905237
2212,16508.674819487544,16265.95948248525,242.71533700229404,1.2200725298651378e-12,0.9852977092555132,0.014702290744486802,7.3904934418171e-17,247.27232809209076
2213,16748.186439753747,16502.420263125678,245.76617662806987,1.5257018676234268e-12,0.9853258036318061,0.014674196368193967,9.109654189196258e-17,248.9176375604229
2214,16991.89754744379,16743.447479482533,248.4500679612565,1.010271618561376e-12,0.9853783212105918,0.014621678789408225,5.945607991930002e-17,250.5490973777544
2215,17236.245263067387,16985.033121728604,251.2121413387835,1.5394077513629423e-12,0.9854253558414452,0.014574644158554834,8.931224450962512e-17,252.18573496752032
2216,17483.433082170875,17229.479021091476,253.9540610794,1.5200626885705385e-12,0.985474588435473,0.01452541156452707,8.694303237964497e-17,253.7931034927896
2217,17730.63136930638,17473.61505802616,257.01631128021864,1.3298370964889586e-12,0.9855043903442073,0.01449560965579271,7.500224153275495e-17,255.43316119214813
2218,17979.374146665315,17719.174411109423,260.199735555891,1.122731641460833e-12,0.9855278758073928,0.01447212419260717,6.244553521731284e-17,257.0230303491202
2219,18235.757091476262,17972.26626421389,263.4908272623742,1.7826768856017472e-12,0.9855508698684338,0.014449130131566339,9.775721823115334e-17,258.6568207136519
2220,18491.517983366073,18224.7391542579,266.77882910817374,1.3287521765705591e-12,0.9855729081112674,0.014427091888732603,7.18573876826029e-17,260.272531420204
2221,18747.543778245155,18477.41194527596,270.1318329691944,2.0885810371157994e-12,0.9855910813616736,0.014408918638326275,1.1140558260967555e-16,261.87834307491596
2222,19003.58241553664,18730.44009605989,273.14231947674807,8.751225449198732e-13,0.985626798489666,0.014373201510334012,4.605039859244669e-17,263.5168929044379
2223,19263.27063503758,18987.254378504214,276.01625653336606,1.5493420217974046e-12,0.9856713710894283,0.014328628910571685,8.042985280907268e-17,265.1109992752413
2224,19525.910406348758,19246.639891385443,279.27051496331325,1.1991253710054393e-12,0.9856974394969819,0.014302560503018069,6.14120082521504e-17,266.70950730048463
2225,19788.792657562943,19506.211431294392,282.5812262685505,1.496849742595593e-12,0.9857201381024854,0.014279861897514639,7.564128688889578e-17,268.3098443582721
2226,20052.826589161454,19766.887309033857,285.9392801275958,9.544235299730293e-13,0.9857406995040715,0.014259300495928384,4.7595461204900406e-17,269.9391196186074
2227,20317.47687762231,20028.531077028056,288.94580059425266,1.3450440945979529e-12,0.9857784604685585,0.014221539531441419,6.62013350722395e-17,271.5651469366511
2228,20584.698681756065,20292.73505156618,291.9636301898847,1.3517978003312522e-12,0.9858164729684069,0.014183527031593039,6.567003098905363e-17,273.1835049202147
2229,20851.392155092086,20556.49491141794,294.89724367414317,2.2926245737944386e-12,0.9858571916215134,0.014142808378486459,1.0995067172215455e-16,274.83988384408525
2230,21123.60768136881,20825.387269569517,298.2204117992927,1.4448209032867123e-12,0.9858821269407344,0.014117873059265606,6.839839695380519e-17,276.4533847725047
2231,21394.298367405507,21093.13884396707,301.1595234384381,1.572408361890641e-12,0.985923374617545,0.014076625382455101,7.349660806293258e-17,278.1173422228673
2232,21667.138887872945,21363.01738894576,304.12149892718793,1.7219141867863805e-12,0.9859639290401465,0.014036070959853594,7.947123040551203e-17,279.73605584529633
2233,21943.8443196773,21636.70442607797,307.139893599326,1.870771700903154e-12,0.9860033689118038,0.013996631088195885,8.525268743479059e-17,281.3745280280863
2234,22217.29810770527,21907.03326655088,310.2648411543894,1.5655501914883117e-12,0.9860349877086636,0.013965012291336417,7.04653726973829e-17,283.0289065874413
2235,22498.61117449743,22185.157478848552,313.4536956488763,1.725208644985132e-12,0.9860678646687231,0.013932135331276872,7.66806729359671e-17,284.6201985281251
2236,22771.520796613837,22454.963334185657,316.5574624281745,2.2489682028961124e-12,0.9860985366214429,0.013901463378556918,9.876231908193579e-17,286.2327797069988
2237,23050.90549896747,22730.85589156944,320.0496073980257,1.8580719175518172e-12,0.9861155299338517,0.01388447006614824,8.060732875049298e-17,287.82128202599915
2238,23331.408051441318,23008.2815669608,323.1264844805159,2.3056259757302586e-12,0.9861505793491723,0.013849420650827565,9.88206957182692e-17,289.44127604279373
2239,23613.489461795445,23287.145133195314,326.3443286001316,1.6515489041761208e-12,0.9861797499633366,0.013820250036663496,6.9940908430674e-17,291.067910635829
2240,23900.409217812932,23570.563678713723,329.84553909920936,1.70865641868126e-12,0.9861991677174559,0.013800832282544187,7.149067629385197e-17,292.6600870353218
2241,24184.97490710153,23851.93833070892,333.0365763926108,1.783772793365937e-12,0.9862296083551106,0.013770391644889406,7.37554122019023e-17,294.2729326468282
2242,24470.951419821857,24134.755341157404,336.1960786644506,1.321736279960335e-12,0.9862614218427107,0.013738578157289238,5.401245980529011e-17,295.8925603560451
2243,24755.971176197487,24416.60792036229,339.36325583519624,1.0550690678531075e-12,0.9862916605686838,0.013708339431316238,4.261877105704265e-17,297.46358077660386
2244,25043.504555977128,24700.895603839726,342.60895213739826,2.0323119477652663e-12,0.9863194485671283,0.013680551432871557,8.115125992940213e-17,299.0661779129062
2245,25335.620658261174,24989.66497404966,345.95568421150824,2.532510922898989e-12,0.9863450874609339,0.013654912539065927,9.995851126201695e-17,300.6621163563083
2246,25626.873601046205,25277.57904727598,349.294553770222,2.5305498592613693e-12,0.9863699895973278,0.013630010402672069,9.874594531726495e-17,302.2941491262498
2247,25917.377123785875,25564.770333961973,352.60678982390294,1.752910065409019e-12,0.9863949662753375,0.01360503372466249,6.763454716257812e-17,303.8962623963043
2248,26212.61455492241,25856.371753923282,356.2428009991235,2.1308447361779086e-12,0.986409489970842,0.013590510029157907,8.129081254802802e-17,305.4838849592536
2249,26508.28855556491,26148.642535663635,359.64601990127295,2.808328006708865e-12,0.9864326956020789,0.013567304397920933,1.0594150583589108e-16,307.04923021528776
2250,26811.711119746327,26448.662626584402,363.04849316192247,2.2652665709189317e-12,0.9864593314637593,0.013540668536240643,8.448795232806327e-17,308.64105955945035
2251,27114.006632926084,26747.350525607522,366.65610731855776,2.143026766809965e-12,0.9864772435781103,0.013522756421889576,7.903762788814713e-17,310.1981307719999
2252,27415.793006072374,27045.829087699545,369.96391837282437,2.408118650039406e-12,0.9865054452996896,0.01349455470031016,8.783691390965883e-17,311.7527750650145
2253,27717.84027726467,27344.563823675242,373.2764535894256,2.5131745039524815e-12,0.9865329892280387,0.013467010771961283,9.066992517501056e-17,313.3213022466015
2254,28022.273361525815,27645.563736280426,376.70962524538413,1.9752857548466985e-12,0.9865567785887562,0.013443221411243569,7.048984675021898e-17,314.8877192753342
2255,28330.353979374635,27950.110068635415,380.243910739218,2.5952409970354836e-12,0.9865782153298879,0.013421784670112036,9.160637381816332e-17,316.45378788110304
2256,28638.1108646137,28254.330783496363,383.7800811173327,2.153022118464405e-12,0.9865989735520038,0.013401026447996102,7.51803122993269e-17,318.0240608104333
2257,28945.631462634465,28558.219173292793,387.41228934166844,2.5623507634236606e-12,0.9866158632662142,0.01338413673378568,8.85228835560684e-17,319.57221324294943
2258,29255.71713767985,28864.746214321327,390.9709233585206,2.8206570727074893e-12,0.9866360847858017,0.013363915214198264,9.641387560022e-17,321.141694973214
2259,29566.077086237623,29171.59796110974,394.47912512787883,2.491247030600492e-12,0.9866577116748605,0.013342288325139368,8.426031709699202e-17,322.74671808411085
2260,29883.01872921582,29485.048620029855,397.97010918595925,3.0893297193413927e-12,0.9866823993656009,0.013317600634398914,1.0338077780344992e-16,324.3359797631713
2261,30192.96969204336,29791.47373063741,401.49596140594423,2.290102910755799e-12,0.9867023361563618,0.013297663843638043,7.584887919651379e-17,325.90642111981373
2262,30506.756874329236,30101.747326438184,405.00954789104975,2.779609024203561e-12,0.9867239395665863,0.013276060433413568,9.11145368763384e-17,327.4662455189293
2263,30822.159860526608,30413.463797593326,408.69606293327917,2.1362870481439427e-12,0.986740187424156,0.013259812575843815,6.931010214114967e-17,329.03659616924773
2264,31141.109264176535,30728.806156073588,412.30310810294475,2.7525357213248744e-12,0.9867601662932013,0.013239833706798668,8.838913533793991e-17,330.56655379151556
2265,31461.30049821555,31045.326263189647,415.97423502590186,1.9188611841758835e-12,0.9867782250435103,0.013221774956489655,6.09911590998827e-17,332.12726618066296
2266,31783.17254536939,31363.494843586373,419.67770178301373,2.6385890611317946e-12,0.9867956006851129,0.013204399314887089,8.301842924476148e-17,333.6610132717445
2267,32106.121909907746,31682.448708105952,423.67320180178854,3.725450347998218e-12,0.9868039745506899,0.013196025449309891,1.160355136771772e-16,335.1874623613942
2268,32429.169705791646,32001.73867525903,427.4310305326161,2.4991337333919208e-12,0.9868195505956392,0.013180449404360778,7.706437617937505e-17,336.77739381728895
2269,32753.27887545968,32322.09974743779,431.17912802188584,3.3010982220030385e-12,0.9868355431020694,0.01316445689793048,1.0078680166816456e-16,338.3580057457336
2270,33077.6977593832,32642.846818373233,434.8509410099641,2.3598630555269536e-12,0.986853651539681,0.013146348460318986,7.134302612876157e-17,339.90016027275294
2271,33403.65583008739,32965.03839171518,438.6174383722082,2.273771629127271e-12,0.9868691786131644,0.013130821386835632,6.80695442646501e-17,341.49121584801225
2272,33729.71110247838,33287.20004381223,442.5110586661544,1.9054085916364952e-12,0.9868806745091381,0.013119325490861963,5.649051027586447e-17,343.0579665517804
2273,34056.213147302136,33609.80785736079,446.40528994134274,3.2610073450600614e-12,0.9868921042979582,0.013107895702041848,9.575366852900941e-17,344.59033360040706
2274,34385.9636245348,33935.676574988414,450.28704954638397,2.5137913759980386e-12,0.9869049169462536,0.013095083053746346,7.310516010097848e-17,346.12307426079064
2275,34714.52393766438,34260.34211884842,454.18181881595825,2.7534892696095974e-12,0.9869166629036447,0.013083337096355294,7.931807662273977e-17,347.6704591851457
2276,35047.2972595522,34589.18848391374,458.10877563846145,2.465113635725264e-12,0.9869288415524367,0.013071158447563402,7.033676855219965e-17,349.1736508233097
2277,35379.46206206171,34917.44978882393,462.01227323778403,2.353002315168082e-12,0.9869412295634304,0.013058770436569509,6.650757750472598e-17,350.7307533119352
2278,35708.651364429046,35242.74334327162,465.9080211574233,2.2714485129039533e-12,0.9869525170132429,0.01304748298675695,6.361059368281387e-17,352.3088470414464
2279,36042.56540358321,35572.78894908952,469.7764544936947,1.9391845025921627e-12,0.9869660650058225,0.013033934994177505,5.380262145267208e-17,353.85025981458824
2280,36377.08462096216,35903.50687354834,473.57774741382485,2.3954303650650833e-12,0.9869814265670722,0.013018573432927812,6.58499819329866e-17,355.38697952510313
2281,36713.24599714582,36235.72513015081,477.52086699501535,2.5457636930151867e-12,0.9869932267217086,0.01300677327829141,6.934183082621189e-17,356.9254993832381
2282,37055.88616914806,36574.38373712511,481.50243202295997,2.7062395826408226e-12,0.9870060473031179,0.012993952696882164,7.30313011619185e-17,358.4753621137788
2283,37400.14677714752,36914.67943780769,485.46733933983035,2.812260054896187e-12,0.9870196407989376,0.01298035920106238,7.5193824015005e-17,359.9846600146925
2284,37742.30625122614,37252.8680102408,489.43824098533696,3.4113564344552403e-12,0.9870321056236612,0.012967894376338926,9.038547914237264e-17,361.49962857880365
2285,38084.311029237746,37591.03777885121,493.2732503865366,2.3531280195694116e-12,0.9870478620446136,0.012952137955386543,6.178733331326092e-17,363.04507670329906
2286,38431.24111355332,37934.10008697164,497.1410265816842,3.3810893294560964e-12,0.9870641433329522,0.012935856667047904,8.79776252727812e-17,364.54288580089707
2287,38775.90999415787,38274.797360557684,501.1126336001867,2.3779232604843134e-12,0.9870767021669979,0.012923297833002148,6.132475706805026e-17,366.0882825618759
2288,39124.956030180976,38619.77806556731,505.1779646136582,4.128056809669407e-12,0.9870880886300812,0.012911911369918578,1.0550955779950335e-16,367.59672414206494
2289,39473.99986562116,38964.82303113897,509.1768344821885,3.251290899203997e-12,0.9871009566748861,0.012899043325113923,8.236537747054164e-17,369.12507810797194
2290,39826.31814386722,39313.09500505875,513.2231388084654,4.1178744862638414e-12,0.9871134676081651,0.012886532391834862,1.0339581156833463e-16,370.65530072775283
2291,40179.402459753386,39662.158550502536,517.2439092508531,1.6700457191827022e-12,0.9871266400796039,0.012873359920396085,4.1564722642541574e-17,372.19019056079225
2292,40531.51303042064,40010.14764632353,521.3653840971106,3.5218505192742674e-12,0.987136789497451,0.012863210502549053,8.689166172086809e-17,373.70843595166673
2293,40889.10240063327,40363.49524490399,525.6071557292718,3.031121015041793e-12,0.9871455442924779,0.012854455707521998,7.413028990812107e-17,375.18235384459854
2294,41244.84825070015,40714.98589000085,529.8623606993075,2.7892495149367127e-12,0.9871532474194444,0.012846752580555629,6.762661600747589e-17,376.6694350036091
2295,41595.80110292448,41061.67330408275,534.1277988417287,3.1927518077062286e-12,0.9871590933536757,0.012840906646324349,7.675658895969083e-17,378.19213871663277
2296,41956.28712489692,41417.93923370368,538.3478911932302,4.307408770775759e-12,0.9871688386155174,0.012831161384482323,1.0266420281549979e-16,379.6915610665164
2297,42311.62799696538,41769.085482128154,542.5425148372213,3.6102230207770617e-12,0.9871774606527517,0.0128225393472483,8.532460677324894e-17,381.1614832669121
2298,42666.20075050493,42119.35980793716,546.8409425677685,4.851276255810694e-12,0.9871832754510886,0.012816724548911163,1.1370302887240977e-16,382.68676955701784
2299,43028.22967645069,42476.955839381,551.2738370696817,4.569329992148562e-12,0.9871880892796433,0.012811910720356532,1.0619377154271704e-16,384.17695729247083
2300,43385.73217225033,42830.02837645983,555.7037957905056,2.598686382571146e-12,0.9871915542744734,0.01280844572552669,5.98972577494791e-17,385.68518765132166
