year,V_total,V_emissions,V_climate,V_internal,V_brick,mean,f_emissions,f_climate,f_internal,f_brick,p5,p50,p95
2252,0.025586126227641903,0.00052122024922635,0.0008013671997343288,0.002651081210590968,0.021612457568090257,0.03324387201696589,0.020371206043033243,0.03132038013900572,0.10361401280538042,0.8446944010125806,0.006803583953256975,0.01136420310297126,0.019800906173713884
2253,0.025772757069669576,0.0005398551768107941,0.0007957263287720379,0.0026442568242572824,0.02179291873982946,0.03341463287020748,0.020946737493060745,0.030874707219759615,0.10259891159914555,0.845579643688034,0.006813450282209033,0.011386483452326956,0.01993044599771565
2254,0.025943545869353914,0.0005459580236377871,0.0008072401535529493,0.0026594286416533226,0.021930919050509853,0.03359840489877168,0.021044078800450547,0.031115259171511717,0.10250829455023727,0.8453323674778004,0.006818996483502815,0.011409490893356633,0.020074233941102193
2255,0.02592993952652848,0.0005455616194801139,0.0008069546034087903,0.0026594425300495066,0.02191798077359007,0.033623367068170595,0.021039833853910807,0.031120574060082506,0.1025626198367596,0.8452769722492471,0.006828366300283051,0.011433886604777399,0.020190976138508177
2256,0.025921998838912764,0.0005449274495614856,0.0008071611057224484,0.002663784075417959,0.02190612620821087,0.03364930870585787,0.021021814442159018,0.031138073523511618,0.10276152282744586,0.8450785892068835,0.0068362817311822255,0.0114565026798914,0.020312009908877826
2257,0.02593421352354773,0.0005462510765045162,0.0008030182748592863,0.002676325062744658,0.02190861910943927,0.03370201315372333,0.021062951302091022,0.030963664046729712,0.10319669267450929,0.84477669197667,0.0068418376411187865,0.011478780565823854,0.020434712741291605
2258,0.025948055902421698,0.0005478486761400706,0.0008003211588656347,0.002675463111226041,0.02192442295618995,0.03375052025259672,0.021113284101139176,0.030843203123781686,0.10310842250714988,0.8449350902679291,0.006845405230194501,0.011503724154408701,0.02056385548524986
2259,0.025952264393993982,0.0005489159246848302,0.0007980026060644858,0.002683285677237748,0.02192206018600692,0.033794280893800745,0.02115098383522416,0.030748862370913732,0.10339312348631625,0.8447070303075459,0.0068524303720778335,0.011528657413066412,0.020694047717654485
2260,0.026000475885514993,0.0005526500203642269,0.0007907683843968736,0.002662326876326104,0.02199473060442779,0.03386257415977903,0.021255380970627204,0.030413611961518556,0.10239531337998706,0.8459356936878673,0.006861101887807308,0.0115532961668805,0.020813413584562568
2261,0.026021036079654385,0.0005528157365791795,0.0007907987111534019,0.0026452502964441106,0.02203217133547769,0.03390936729444803,0.021244954846798787,0.030390746499587708,0.10165814644530655,0.8467061522083069,0.006866649965928673,0.011581131443563208,0.020930874190355553
2262,0.026101509320395455,0.0005510568078663593,0.0007905117109849001,0.002683397953352544,0.022076542848191653,0.034030948686379285,0.0211120667813554,0.03028605362553507,0.10280623700391778,0.8457956425891918,0.006872917076520935,0.01160477259753634,0.021084945894187967
2263,0.026101741409869518,0.0005499794852288377,0.00079874752327176,0.0026802922929957274,0.022072722108373192,0.03406065237634731,0.0210706050831107,0.030601311641595675,0.10268633999960872,0.8456417432756849,0.006876251771075204,0.011626823859614888,0.021196983987749718
2264,0.026089159970399553,0.0005496707649482702,0.0007982439121607715,0.0026782350304772997,0.02206301026281321,0.03408575892670248,0.021068933057711327,0.03059676559408005,0.10265700518974137,0.8456772961584672,0.006885005909907704,0.011648915099300439,0.021309115856638527
2265,0.02610263896247709,0.0005482621646821436,0.000806866314066769,0.002671650530961912,0.022075859952766265,0.03413363186114236,0.021004089489582954,0.030911292732763558,0.1023517405578205,0.845732877219833,0.006891477316031569,0.01167569862639084,0.021431487970858143
2266,0.02608652881158363,0.0005477626051842571,0.0008065779775873567,0.0026712203613548473,0.02206096786745717,0.034157431635931705,0.020997910804484845,0.03091932941377768,0.10239845939827384,0.8456843003834636,0.0068987058208449525,0.01170050810031853,0.021552483602874872
2267,0.026175272121994882,0.0005514870712851576,0.0008038491709870766,0.0027047703088510728,0.022115165570871575,0.03422744276464799,0.021069010045620392,0.030710250775639818,0.10333303494401018,0.8448877042347296,0.00690437963748991,0.01172718342098733,0.02168192078198672
2268,0.02626680575529284,0.0005488303856147728,0.0008052114272462507,0.0027486516914717587,0.022164112250960058,0.03435084238568182,0.020894447186604784,0.03065509505600993,0.10464354581515482,0.8438069119422305,0.006911022222539032,0.01175256781692724,0.021836714657979428
2269,0.0262638577590835,0.0005488902730480553,0.0008130578384294681,0.002740703014868023,0.02216120663273795,0.03438457146344035,0.020899072713650324,0.03095728913427684,0.1043526446117816,0.8437909935402912,0.006916082129407641,0.011775497303290194,0.02195895263849934
2270,0.02630168786730195,0.0005499701014736678,0.0008213960694347048,0.002710345253714959,0.02221997644267862,0.03444806422482823,0.02091006874723756,0.031229785463915336,0.10304833923165968,0.8448118065571875,0.006923270641493673,0.011801119153972195,0.022096248609670965
2271,0.02628928231744165,0.0005495539560965428,0.0008208128327767792,0.0027082427637833443,0.022210672764784983,0.03447386645678604,0.020904106451469794,0.031222337029421683,0.10301699114800704,0.8448565653711014,0.006930722347476603,0.011824634076106122,0.022223902098460258
2272,0.026280816105056524,0.0005494812182880431,0.000822246409943962,0.0027093204269358325,0.02219976804988869,0.03450593366624697,0.020908072873061234,0.031286943550651716,0.10309118316970946,0.8447138004065776,0.0069372439129438135,0.011846778543656455,0.022346886693810575
2273,0.02626820410228876,0.0005489812678688471,0.0008220123441862945,0.0027069309690626034,0.022190279521171016,0.03453208715865609,0.02089907881525156,0.031293054560767336,0.10304971586644354,0.8447581507575376,0.006939224033558844,0.011869358200726765,0.022468159562890833
2274,0.026251742536177614,0.0005484801514333847,0.0008216335192591491,0.002706504956168295,0.022175123909316787,0.034555655460888776,0.0208930950270262,0.03129824689263401,0.10309810681856457,0.8447105512617753,0.006946675382948797,0.011892772934260165,0.022590532043466283
2275,0.026322694505631662,0.0005575882636167925,0.0008113582846557437,0.0026996541043116168,0.02225409385304751,0.03465900886009558,0.021182795837922222,0.03082352699425038,0.10255994513532928,0.8454337320324982,0.006950082904424448,0.011915831463568338,0.02271935075265219
2276,0.02639114966902674,0.0005579965974779732,0.0008113256489344764,0.002663141625039802,0.02235868579757449,0.03470163897435848,0.0211433228364754,0.030742338212217668,0.10091040589131008,0.8472039330599969,0.00695603564298608,0.011936182063948308,0.022837752593488858
2277,0.02638748308815375,0.0005574534796724158,0.0008109166171442056,0.002656753320518712,0.022362359670818416,0.03472764643579129,0.021125678330521633,0.03073110892900028,0.10068233152980853,0.8474608812106695,0.006964577041060238,0.011956797354287119,0.022956546032617098
2278,0.026472262963820804,0.0005585714701689711,0.0008124776794603151,0.002684814714100674,0.022416399100090842,0.03482786391453266,0.021100253912268906,0.030691659438813926,0.1014199170569575,0.8467881695919596,0.00697055735770391,0.0119772140162695,0.023103721144480005
2279,0.026456906540159995,0.0005580554164399803,0.0008121336040557581,0.002684809207701728,0.02240190831196253,0.03485211968054749,0.021092995720905075,0.030696468720671787,0.1014785762510197,0.8467319593074035,0.0069764038794914995,0.012001827522112762,0.0232224057735948
2280,0.026580608851328,0.0005658507643056666,0.0008674257772335651,0.0026560793137304986,0.02249125299605827,0.035012855568724084,0.02128810395091443,0.03263378134358376,0.09992545048861053,0.8461526642168913,0.006984704600085934,0.012024649150305322,0.02348130114222613
2281,0.02659009235441585,0.0005654904999241265,0.0008819078668813392,0.00265281494789372,0.022489879039716665,0.03506041379449082,0.021266962610989756,0.03316678464769904,0.09976704527892186,0.8457992074623893,0.006991855941862468,0.012046137703919158,0.023622596220491232
2282,0.026624846998788004,0.0005672253806043229,0.0008834620506225498,0.0026294234138560897,0.02254473615370504,0.035118932679234154,0.021304362073147076,0.033181863943209364,0.09875825442211121,0.8467555195615323,0.006997234894015492,0.012069141365486757,0.023745028842483862
2283,0.026730766181549123,0.0005722170448434359,0.0008939956713360144,0.0026715198972876745,0.022593033568081997,0.03527290339569657,0.021406683256180215,0.03344444619597525,0.09994176295371913,0.8452071075941253,0.007002652998323811,0.012092160743137015,0.023911604935278774
2284,0.02683628540757305,0.0005796338931868357,0.0010007109293953403,0.002615795686491654,0.02264014489849922,0.03541157352453339,0.021598886894505384,0.03728947260014403,0.09747234562326913,0.8436392948820814,0.0070076498047200175,0.012117199509702914,0.024060432055250658
2285,0.026858080153447324,0.0005797071935727643,0.0010125883387759162,0.002609779097927465,0.022656005523171176,0.035467294333669366,0.021584089043622762,0.03770144153977987,0.09716923484542105,0.8435452345711763,0.007013553941249029,0.012145266115453524,0.024199524189157273
2286,0.02702411438523837,0.0005810679326898258,0.0010269805814684995,0.002611167082051352,0.022804898789028694,0.035573246412953646,0.02150183071335828,0.03800237694484732,0.09662359494295486,0.8438721973988396,0.007020911803977015,0.01216756196694746,0.024339366510901073
2287,0.027139980046720462,0.0005840964530778527,0.0010254861189001483,0.0026628994384601855,0.022867498036282276,0.03572872132227685,0.021521624263258574,0.037785072691093075,0.09811722167356438,0.842576081372084,0.007026219748183848,0.01219014791098516,0.024503348095436195
2288,0.027125474775675368,0.0005835767111269656,0.0010251485988725254,0.0026627680813529316,0.022853981384322944,0.0357533650618219,0.02151397223285784,0.037792835235157696,0.09816484700724042,0.842528345524744,0.007032586145953701,0.012212202288480967,0.024635140784425857
2289,0.02721065491007591,0.0005826398262408464,0.0010486793101046228,0.0026755310676821256,0.022903804706048317,0.03582605167828736,0.021412194163143754,0.03853928961174339,0.09832659583255365,0.8417219203925592,0.0070358075748231386,0.012234512224722494,0.02476792802718819
2290,0.027372174200000862,0.0005902615633308347,0.0010347580794397228,0.002693460985774881,0.023053693571455425,0.03601492211777743,0.021564292226768603,0.037803284162925214,0.09840142643015899,0.8422309971801473,0.007039058655550434,0.012259903863650834,0.024975421463409475
2291,0.027357811674238307,0.0005897788967987804,0.0010341842761420615,0.002693405293751329,0.023040443207546137,0.03603927006265072,0.021557970491994805,0.03780215641720749,0.09845105031875027,0.8421888227720475,0.007045637662884019,0.012284842881740587,0.0251113338629807
2292,0.027346667185438087,0.0005892475108963556,0.001033743999515435,0.002690972309784689,0.023032703365241606,0.036066855200782705,0.021547324465561415,0.0378014619663012,0.09840220351303407,0.8422490100551033,0.007051830355123911,0.012308954482591616,0.025238367677275164
2293,0.02770195862964846,0.0005982015990880282,0.0010491189507161251,0.0028050683664805672,0.02324956971336374,0.036238472985696595,0.021594198702173842,0.03787165249728187,0.10125884613365924,0.8392753026668851,0.007057881882872152,0.01233247078880595,0.025383824519394693
2294,0.02770350939188777,0.0005966858992623957,0.0010652592142427835,0.002796446479001762,0.023245117799380828,0.03627753005406784,0.021538278447752152,0.03845213973341284,0.10094195791023597,0.839067623908599,0.0070601975493786995,0.012357503352802723,0.025518435492642766
2295,0.027770769361525338,0.0006002369359377764,0.0010612998821036362,0.0027775164951625167,0.023331716048321408,0.036368297243656374,0.021613982966181954,0.038216437877086715,0.10001582811784077,0.8401537510388906,0.00706306490370423,0.01237802022814094,0.025691261847043734
2296,0.027754754269913126,0.0005996834902775336,0.0010608144930889527,0.00277683868729951,0.02331741759924713,0.03639175809645943,0.021606514128918303,0.038221001085889744,0.10004911808243516,0.8401233667027568,0.007067022365163211,0.012403580945829162,0.02580864129947713
2297,0.027795603379828476,0.0005987237489889876,0.0010576732377357693,0.00276119470078274,0.02337801169232098,0.03645759528552478,0.021540232129786646,0.038051817882224226,0.09933926107128742,0.8410686889167017,0.007073192672180539,0.01242969671039873,0.025951556686379718
2298,0.027799440404254767,0.0005987855419637956,0.001058345820245144,0.0027523298822681582,0.02338997915977767,0.036493180916479316,0.02153948184770475,0.03807075987339521,0.09900666496318782,0.8413830933157121,0.007078658970840479,0.012455427470399627,0.026090078922493376
2299,0.027787676553109306,0.0005989790794375202,0.0010555135922266983,0.002760013183886253,0.023373170697558832,0.03652305316504869,0.021555565406582988,0.03798495315753888,0.0993250795406074,0.8411344018952707,0.0070838569363900206,0.012478238706989941,0.026220748493358315
2300,0.02782463332194031,0.000598683711651856,0.0010589478419039764,0.002735999724407365,0.02343100204397711,0.036586336474447166,0.021516319899884583,0.03805792621421443,0.09833012686100599,0.8420956270248949,0.007087151596181229,0.01250214859726384,0.026366368375704496
