year,gmst_tant12p0_spliced,gmst_tant12p0_raw,ohc_tant12p0_raw,gmst_tant14p5_spliced,gmst_tant14p5_raw,ohc_tant14p5_raw,gmst_tant17p0_spliced,gmst_tant17p0_raw,ohc_tant17p0_raw,gmst_control_spliced
1768,-0.0114848383985995,0.17248867181280397,22.891223140714875,-0.0114848383985995,0.05014567310938709,25.115038556945972,-0.0114848383985995,0.13753552505051359,38.4862276083866,-0.0114848383985995
1769,-0.015521897863556,0.03563202248568067,22.60771513528328,-0.015521897863556,-0.0968090072144756,24.879850702154936,-0.015521897863556,0.1530154348830915,37.973580317144304,-0.015521897863556
1770,0.0090385449931195,0.11388203293135322,22.634173773106504,0.0090385449931195,0.09599014256435526,25.084572505279013,0.0090385449931195,0.2292846120854382,37.965053410677136,0.0090385449931195
1771,0.0372338241333157,0.06405507106315399,22.852125855129216,0.0372338241333157,0.077139833557616,25.533161435464226,0.0372338241333157,0.18513762729767758,38.192082454857854,0.0372338241333157
1772,0.0594945819268857,0.13742880025410065,23.034430460592773,0.0594945819268857,0.0362962943386094,26.091040089498204,0.0594945819268857,0.24246872949472947,38.47259541949152,0.0594945819268857
1773,0.0695628746160654,0.16080379311583098,23.159008883766145,0.0695628746160654,0.026086577652890436,26.651521386086173,0.0695628746160654,0.14394434884116752,38.856261811547476,0.0695628746160654
1774,0.0708262656344257,0.2132655080920296,23.169098137110126,0.0708262656344257,0.09633409619235334,27.082527700684746,0.0708262656344257,0.12262584603852889,39.20201361308547,0.0708262656344257
1775,0.0631062465531136,0.08641678961288082,23.227497610639137,0.0631062465531136,0.05324682725710925,27.457182205944818,0.0631062465531136,-0.003220843192971376,39.50878444497281,0.0631062465531136
1776,0.0556253835605417,0.1446622703805685,23.20011279388403,0.0556253835605417,0.10216483869296901,27.737930750275687,0.0556253835605417,0.021880250586530106,39.802639928545595,0.0556253835605417
1777,0.0510990362793478,0.08981298255281331,23.220126745476744,0.0510990362793478,0.1498415997684285,27.93740269388858,0.0510990362793478,-0.010654979357981861,40.12203955125061,0.0510990362793478
1778,0.0472644137640098,0.21992969748926444,23.071964194708247,0.0472644137640098,0.08537098881703134,28.19335005853002,0.0472644137640098,0.031989061592350085,40.37292042602629,0.0472644137640098
1779,0.0492738252769918,0.1536454676481659,23.020285005222057,0.0492738252769918,0.019283459566459535,28.584511763911223,0.0492738252769918,0.04762629976742859,40.65004780340331,0.0492738252769918
1780,0.0616553419954563,0.2189982658681568,23.008290402164327,0.0616553419954563,0.0077542849068419906,29.119839734346822,0.0616553419954563,0.10964066547221538,41.02048640972606,0.0616553419954563
1781,0.0709235558694582,0.1502157893534077,23.10151331547511,0.0709235558694582,0.018538080060268886,29.699361513748958,0.0709235558694582,0.07587727652090685,41.42141787865964,0.0709235558694582
1782,0.0761708294559615,0.10866730472587455,23.248981064922432,0.0761708294559615,0.06599332692976731,30.239684605997667,0.0761708294559615,0.15922057905074144,41.78601721884687,0.0761708294559615
1783,0.087554174628604,0.15936987492849924,23.326269400038342,0.087554174628604,0.13873293455745692,30.663893719383722,0.087554174628604,0.23764398152156002,42.035228871035756,0.087554174628604
1784,-0.1010837998606442,-0.007201582681914495,20.99875292686674,-0.1010837998606442,-0.18918548872948082,26.614209641839402,-0.1010837998606442,-0.10573790166674397,38.59523559723538,-0.1010837998606442
1785,-0.1708421509388358,-0.13728370618394858,19.59030833027901,-0.1708421509388358,-0.2298753599997752,24.03553550584718,-0.1708421509388358,-0.11552672418630601,36.41202132737362,-0.1708421509388358
1786,-0.123064312067418,-0.12408601417548358,19.283205478145092,-0.123064312067418,-0.2357773190561766,23.48600824983612,-0.123064312067418,0.00026946249292093827,35.748107287616506,-0.123064312067418
1787,-0.0740666067252192,-0.03633487489877045,19.3075276773628,-0.0740666067252192,-0.14760778819464734,23.60904801368855,-0.0740666067252192,0.0025255057519656537,35.72856845339197,-0.0740666067252192
1788,-0.0416814838015145,0.0635575935941424,19.370509420093494,-0.0416814838015145,-0.10141696373291997,23.959336260889874,-0.0416814838015145,0.13205225386589195,35.795109670955014,-0.0416814838015145
1789,-0.0148628726448937,0.08317027454243876,19.49627494261126,-0.0148628726448937,0.003941053867731428,24.37878220397284,-0.0148628726448937,0.054024297798746346,36.01022421780103,-0.0148628726448937
1790,0.0205512923104893,0.02115722921862337,19.82052369187776,0.0205512923104893,0.1682589928977048,24.800756907565294,0.0205512923104893,0.07747337453327476,36.4174337578463,0.0205512923104893
1791,0.038161827931711,0.031231228340441675,20.176417667945646,0.038161827931711,0.06514090916748713,25.36844724168008,0.038161827931711,0.09816503232805755,36.840635526011276,0.038161827931711
1792,0.052639986575123,0.09212567381210142,20.458258690266007,0.052639986575123,0.12379241797929386,25.879521627616636,0.052639986575123,0.1416294455005444,37.265086473876885,0.052639986575123
1793,0.0597512683335144,0.18643318723026464,20.59050595269317,0.0597512683335144,0.1744294934051177,26.31236450356876,0.0597512683335144,0.3652843900181278,37.46421682540461,0.0597512683335144
1794,0.0647297377366639,0.0874275551022096,20.777204924274155,0.0647297377366639,0.08016438499365804,26.783655603611802,0.0647297377366639,0.29956694547511276,37.630614994200506,0.0647297377366639
1795,0.0572498713967105,0.15182961328429767,20.821301278779824,0.0572498713967105,0.11846721800689228,27.133974401291816,0.0572498713967105,0.31803521519837524,37.60927783890343,0.0572498713967105
1796,0.0342128393291728,0.13030096268018598,20.594627951231047,0.0342128393291728,0.1217804398678082,26.973693495643715,0.0342128393291728,0.06790416550708654,37.41873035272714,0.0342128393291728
1797,0.0293200603194174,0.04200918064540727,20.522620174968615,0.0293200603194174,0.13919993294731542,26.88811331147353,0.0293200603194174,0.1413352664043068,37.28358217622602,0.0293200603194174
1798,0.0249024044788069,0.13952310079042163,20.403204548805988,0.0249024044788069,0.15096557913357364,26.93923051688659,0.0249024044788069,0.05924757674649989,37.30906120678887,0.0249024044788069
1799,0.0228532766032495,0.1884177147932905,20.232478659926354,0.0228532766032495,0.1534806621857885,27.034309095653494,0.0228532766032495,-0.046287974595204104,37.46668009076845,0.0228532766032495
1800,0.0223816391071625,0.10166153091819968,20.170497260473272,0.0223816391071625,0.12156865333618713,27.194100088993544,0.0223816391071625,0.1228709252397312,37.52596974766204,0.0223816391071625
1801,0.0252133904074503,0.10513973094788988,20.14445206876236,0.0252133904074503,0.13056541057026694,27.376755954159428,0.0252133904074503,0.12207536872074495,37.57991018175142,0.0252133904074503
1802,0.0379081853811463,0.09033791798583829,20.178495513426434,0.0379081853811463,0.12867457002647642,27.623841763105204,0.0379081853811463,0.14526447964942604,37.68988034401447,0.0379081853811463
1803,0.044879869784702,0.024370507174143595,20.33867669245966,0.044879869784702,0.20027903765144514,27.844360773474094,0.044879869784702,0.20427462427091797,37.79070940490559,0.044879869784702
1804,0.0516740493332742,0.0882787346817012,20.48032979571179,0.0516740493332742,0.13365466397582942,28.168044096844692,0.0516740493332742,0.33720244166722896,37.82122335238814,0.0516740493332742
1805,0.0575705538975815,0.10641319532244745,20.596611520445883,0.0575705538975815,0.06942043254007826,28.575021555179408,0.0575705538975815,0.2568212548863905,37.92871083473364,0.0575705538975815
1806,0.0573183215101108,0.1032962061975297,20.682559580905984,0.0573183215101108,0.10331456873356332,28.920749305464444,0.0573183215101108,0.04590350170322201,38.16516726398507,0.0573183215101108
1807,0.0583149221112625,0.15098847196036663,20.698012805946423,0.0583149221112625,0.10317357732587422,29.24929094035549,0.0583149221112625,0.049629870037817644,38.42648278595915,0.0583149221112625
1808,0.0549251751570968,0.11728778626581882,20.71087257051137,0.0549251751570968,0.16276528647458294,29.479190525300258,0.0549251751570968,0.07182442201927526,38.62500747565735,0.0549251751570968
1809,0.0452007201873596,0.11871899566036606,20.664507382961002,0.0452007201873596,0.04220766759340929,29.76877107629826,0.0452007201873596,0.23186549146108004,38.54388112639051,0.0452007201873596
1810,-0.2416861829299839,-0.03438166852293566,16.890078467070357,-0.2416861829299839,-0.37831072979806224,23.217065455644317,-0.2416861829299839,0.18478017812890907,32.45845053939124,-0.2416861829299839
1811,-0.3370001865453553,-0.15428698977090188,14.453527697462452,-0.3370001865453553,-0.5202876217644251,19.017806541748758,-0.3370001865453553,-0.05839882002724396,28.408944949070317,-0.3370001865453553
1812,-0.2640021836525725,-0.0884172275598132,13.7311151885593,-0.2640021836525725,-0.3560855125819959,17.91342112253383,-0.2640021836525725,-0.0025515364890366238,27.086777017723843,-0.2640021836525725
1813,-0.1720149932746233,-0.011395458820621013,13.602242923314764,-0.1720149932746233,-0.1332260903198701,17.798834071263567,-0.1720149932746233,-0.19953076504109674,27.004775104560384,-0.1720149932746233
1814,-0.1131386389034558,-0.09507395626009328,13.803896231132734,-0.1131386389034558,-0.20627197633790617,18.1746256522556,-0.1131386389034558,-0.03694206009490568,27.152717478290562,-0.1131386389034558
1815,-0.0709277025869198,-0.06472231780591035,14.062219090414363,-0.0709277025869198,-0.10878255936373316,18.604111802445757,-0.0709277025869198,0.2083507059799385,27.114457498228077,-0.0709277025869198
1816,-0.5848108278893229,-0.32816090902109907,7.281712245417729,-0.5848108278893229,-0.9252445364073357,6.1921306446063795,-0.5848108278893229,-0.363481486216327,16.23234060877392,-0.5848108278893229
1817,-0.7607705245261867,-0.4387496860187056,2.6006685921350146,-0.7607705245261867,-1.1040287743605623,-2.451155739834752,-0.7607705245261867,-0.7345581123796036,8.734636007074602,-0.7607705245261867
1818,-0.6044862315283951,-0.5133680636279379,1.5767409201350968,-0.6044862315283951,-0.8138359991226544,-4.809175112500988,-0.6044862315283951,-0.7841715323347942,6.8171895035484615,-0.6044862315283951
1819,-0.4274602546650943,-0.3461199457879354,1.7120672991854673,-0.4274602546650943,-0.5535672968192096,-5.011584017116568,-0.4274602546650943,-0.5202370752307104,6.684695166307975,-0.4274602546650943
1820,-0.2978147852087954,-0.2544066528542514,2.1986365523050257,-0.2978147852087954,-0.4248260775664622,-4.537936782434291,-0.2978147852087954,-0.5110653183637238,7.242312370758058,-0.2978147852087954
1821,-0.2243149012809658,-0.20245642280781606,2.7214833824972042,-0.2243149012809658,-0.2988351857507455,-3.959880006059041,-0.2243149012809658,-0.2899412094071696,7.758318197197728,-0.2243149012809658
1822,-0.1721516252903209,-0.19604199401754263,3.2509715014234324,-0.1721516252903209,-0.4142233270483866,-3.2003748127621425,-0.1721516252903209,-0.23985263734414636,8.273211761320866,-0.1721516252903209
