year,gmst_p05,gmst_p25,gmst_p50,gmst_p75,gmst_p95,gmst_11yr_p05,gmst_11yr_p25,gmst_11yr_p50,gmst_11yr_p75,gmst_11yr_p95,gmst_mean,gmst_max,gmst_11yr_max
2143,1.965346,2.391002,2.799815,3.349537,4.484878,1.970236,2.3889986363636364,2.807734818181818,3.3526614545454545,4.464076181818182,2.936899309155767,6.322348,6.289664818181818
2144,1.960251,2.378993,2.795133,3.351823,4.49498,1.9703475454545456,2.385238909090909,2.8051291818181814,3.357981727272728,4.472748999999999,2.941433476813319,6.298143,6.320496545454546
2145,1.946877,2.391743,2.797317,3.357295,4.498718,1.9726115454545452,2.3848286363636366,2.818378727272727,3.3635748181818186,4.488641818181818,2.949892353151013,6.32179,6.348062272727273
2146,1.962982,2.389992,2.82429,3.378926,4.442817,1.9669547272727272,2.3899613636363637,2.807561909090909,3.363374090909091,4.497746909090909,2.957348171224734,6.367089,6.378112636363636
2147,1.955163,2.392931,2.815267,3.376493,4.482516,1.973784818181818,2.3950335454545457,2.8113487272727276,3.3690866363636363,4.499135818181818,2.958783963139122,6.339867,6.405413363636364
2148,1.963727,2.398707,2.815261,3.371414,4.499399,1.9744544545454545,2.3920963636363637,2.8177239090909088,3.378726,4.507863636363636,2.9657825743162904,6.410903,6.426555272727273
2149,1.960689,2.386762,2.806191,3.391516,4.499865,1.971037,2.3919425454545453,2.814508727272727,3.385299454545455,4.521469727272727,2.9683836183115364,6.509252,6.4381864545454555
2150,1.962184,2.387503,2.826544,3.384937,4.539657,1.9720037272727275,2.3940210000000004,2.823978909090909,3.3903695454545453,4.529753636363636,2.9722953210463725,6.542723,6.448885090909091
2151,1.975901,2.380359,2.809661,3.377501,4.504061,1.974615,2.393261818181818,2.828828727272727,3.4083519090909093,4.512465363636363,2.9701854518430415,6.574227,6.45239
2152,1.97852,2.392298,2.83332,3.396457,4.513645,1.9807447272727272,2.3957171818181817,2.8272014545454542,3.4117239090909095,4.520539,2.9785879892984526,6.520126,6.451517999999999
2153,1.961511,2.395626,2.851453,3.396688,4.571278,1.9865062727272729,2.388970181818182,2.838774090909091,3.418113090909091,4.5364676363636365,2.980893492271102,6.50724,6.456703545454546
2154,1.990136,2.411326,2.838712,3.416058,4.554838,1.9835417272727272,2.392693272727273,2.8475415454545456,3.4245192727272724,4.554619636363636,2.9901192639714607,6.450291,6.461272272727272
2155,1.97005,2.388652,2.842187,3.438687,4.540329,1.9903990909090907,2.3991467272727274,2.8569333636363634,3.4245838181818185,4.561382727272728,2.990268783590964,6.394228,6.4582429999999995
2156,1.961575,2.413186,2.85847,3.444673,4.581492,1.9871144545454547,2.4000797272727272,2.8537262727272728,3.438311818181818,4.578561818181818,2.9946883638525557,6.360344,6.459468363636364
2157,1.985699,2.412025,2.864678,3.471837,4.600522,1.991246181818182,2.3953722727272724,2.8607895454545456,3.4545974545454543,4.592708727272727,3.0017376646849008,6.357497,6.466991000000001
2158,1.986292,2.404383,2.865097,3.463945,4.569286,2.004039181818182,2.4072408181818186,2.860705727272727,3.4696958181818176,4.597187818181818,3.012733066587395,6.48931,6.483188363636364
2159,1.965386,2.401265,2.864026,3.458366,4.604049,1.9939847272727276,2.4127551818181816,2.858682909090909,3.482679181818182,4.610198181818181,3.0197078418549346,6.461159,6.502247545454546
2160,1.988572,2.421933,2.883768,3.489535,4.66129,1.9845387272727273,2.409397090909091,2.8550966363636365,3.4808660000000002,4.651813727272727,3.0314717086801486,6.47593,6.524495454545454
2161,2.014789,2.429214,2.883083,3.487244,4.674646,1.9853293636363638,2.413902181818182,2.8585297272727277,3.4905247272727276,4.667521545454545,3.039611891795479,6.556202,6.559755272727273
2162,1.979021,2.437617,2.881732,3.493868,4.690486,1.967347272727273,2.4156637272727273,2.8639011818181817,3.4938356363636363,4.6856859090909095,3.043209965517236,6.656976,6.595050999999999
2163,1.985348,2.441172,2.913995,3.504804,4.698737,1.9816593636363635,2.4170422727272727,2.869197363636364,3.4950534545454546,4.707107909090909,3.0521485814506533,6.698297,6.6364574545454555
2164,1.990692,2.42765,2.886783,3.494398,4.698142,1.9772000909090908,2.425561545454545,2.874204818181818,3.4874492727272726,4.718478636363637,3.04793131629013,6.716891,6.664394272727273
2165,1.969633,2.428187,2.871198,3.508972,4.734668,1.987308090909091,2.4329535454545455,2.8847625454545454,3.4930993636363636,4.718080818181818,3.040278614744352,6.695018,6.696409090909091
2166,1.987179,2.431842,2.882515,3.465498,4.688991,1.994983090909091,2.4394945454545454,2.882702545454545,3.5059259999999997,4.729729727272727,3.0403581866825222,6.782086,6.722476454545455
2167,1.948272,2.436985,2.87201,3.484782,4.730504,1.9876754545454547,2.443160181818182,2.882589090909091,3.5123062727272725,4.7275314545454545,3.0477344934601622,6.748597,6.754670363636364
2168,1.954521,2.432062,2.883574,3.50422,4.739943,1.9990261818181816,2.4495415454545455,2.889740909090909,3.5117013636363636,4.722907,3.0482336373365,6.812968,6.773872272727272
2169,1.995608,2.437419,2.897735,3.500285,4.745728,2.0018487272727277,2.444412909090909,2.896951,3.518485909090909,4.713136,3.059626335315102,6.704213,6.788729363636364
2170,2.009914,2.448797,2.91291,3.54158,4.710375,1.9906095454545456,2.439982272727273,2.9074654545454544,3.5155770000000004,4.709614181818182,3.0749834126040474,6.813322,6.802482454545454
2171,1.985748,2.467762,2.922476,3.545925,4.730682,1.9938858181818182,2.442713090909091,2.9201473636363633,3.5336705454545463,4.704423181818182,3.078268942925091,6.762671,6.818856363636363
2172,2.00902,2.471121,2.933927,3.536211,4.73054,1.9888699090909092,2.451200272727273,2.929046454545454,3.530641636363636,4.694190090909091,3.0873281652794273,6.910335,6.828929272727273
2173,2.029651,2.465692,2.924965,3.562513,4.737206,1.9985065454545454,2.4620920909090906,2.924811909090909,3.5398759999999996,4.731306727272727,3.093896963139121,6.868197,6.849420545454546
2174,2.001781,2.455863,2.971676,3.542521,4.707324,2.0033573636363635,2.4664115454545454,2.9266012727272726,3.5431221818181813,4.7320709999999995,3.100710343638524,6.861725,6.868311818181818
2175,2.02049,2.468292,2.95931,3.542833,4.749109,2.0117881818181815,2.470386090909091,2.933382909090909,3.548628363636364,4.755218272727273,3.0978465255648087,6.868175,6.894385727272728
2176,2.024888,2.461331,2.933775,3.56814,4.793848,2.012820545454545,2.4629015454545455,2.943487818181818,3.5460985454545453,4.770931909090909,3.0944104958382894,6.875131,6.9052833636363635
2177,1.997425,2.479913,2.922693,3.556506,4.766829,2.0172004545454545,2.4602196363636364,2.9546034545454547,3.5487084545454546,4.776656999999999,3.0917387574316297,6.892888,6.929354636363637
2178,1.990612,2.465017,2.929862,3.553315,4.740164,2.018775454545455,2.471794,2.950450727272728,3.5511152727272726,4.801714636363636,3.0952604946492253,6.974001,6.938557272727272
2179,2.023374,2.461804,2.934152,3.581024,4.787446,2.0183401818181816,2.4683626363636364,2.952387272727273,3.5592847272727273,4.804811090909091,3.1030909286563606,7.020772,6.947030545454546
2180,2.008011,2.47224,2.941436,3.571368,4.83602,2.0221880000000003,2.4739550909090906,2.9408308181818184,3.5643417272727276,4.808246545454545,3.1101717288941724,6.991026,6.953687454545454
2181,2.024908,2.463966,2.953896,3.574657,4.806384,2.0219193636363637,2.4731213636363636,2.9388682727272726,3.574484636363636,4.815730181818182,3.1143445659928677,6.933196,6.964231636363636
2182,2.020061,2.460738,2.959289,3.568044,4.852041,2.0189797272727272,2.471237818181818,2.9457561818181817,3.5728957272727273,4.815745181818182,3.1186772354340104,7.027455,6.974754272727273
2183,2.02999,2.466555,2.961374,3.59958,4.843458,2.0231075454545455,2.4680423636363638,2.944286090909091,3.581873909090909,4.823790818181819,3.1287215969084423,7.011564,6.984004727272727
2184,2.043381,2.477243,2.961301,3.606293,4.814458,2.034592181818182,2.468179909090909,2.9455292727272733,3.581646727272727,4.862186545454546,3.127434262782406,7.001956,6.994085818181818
2185,2.048961,2.45859,2.944492,3.58399,4.844966,2.0108504545454546,2.469319818181818,2.9470721818181818,3.5799586363636364,4.8722176363636365,3.1249031355529127,6.934951,7.005264818181818
2186,1.997109,2.473279,2.972576,3.602417,4.884528,2.0163745454545454,2.471193090909091,2.9439043636363635,3.585384090909091,4.880747454545455,3.1271550820451868,6.984161,7.010227272727272
2187,1.988258,2.48006,2.933117,3.583084,4.899695,2.0137036363636365,2.4661680909090906,2.9432239090909094,3.5849066363636357,4.887004909090909,3.124855857312719,6.99088,7.018422545454545
2188,1.999033,2.440528,2.943866,3.581027,4.893886,2.004069090909091,2.4677307272727274,2.9468110909090908,3.5960070909090907,4.87531090909091,3.117467636147442,7.02783,7.0245951818181815
2189,1.988378,2.454462,2.956502,3.584088,4.871651,2.007313909090909,2.4742213636363637,2.945074090909091,3.598166272727273,4.890123181818182,3.1222693424494614,7.084893,7.03540809090909
2190,1.989574,2.474853,2.936695,3.587092,4.893439,1.9931099090909092,2.4719842727272727,2.947215636363637,3.598439909090909,4.905321272727273,3.123007255648036,7.143741,7.042938636363636
2191,1.969478,2.445312,2.93614,3.60228,4.872467,2.0016324545454545,2.4690763636363635,2.949503636363636,3.599492181818182,4.908228090909091,3.1249512449464882,7.045613,7.057074272727272
2192,1.996474,2.46885,2.950507,3.618979,4.950224,1.9989010909090907,2.4735899090909093,2.9501429999999997,3.608566272727272,4.914643727272727,3.1353104054696774,7.023344,7.073282909090909
2193,1.990961,2.47442,2.940897,3.628089,4.916269,2.0024635454545456,2.4684204545454547,2.951931181818182,3.604787909090909,4.927425,3.138401003567181,7.095354,7.08157809090909
2194,1.982052,2.486175,2.96281,3.632177,4.915468,2.000379727272727,2.4771360000000002,2.9533535454545454,3.6199048181818183,4.912275545454546,3.145224935790727,7.130506,7.091826454545455
2195,1.966393,2.457643,2.974629,3.613981,4.939998,1.9952355454545454,2.4722377272727276,2.957782545454545,3.61435,4.929012454545454,3.142943451843043,7.044239,7.092650545454546
2196,1.99331,2.467963,2.976409,3.631715,4.969462,1.9947628181818182,2.4756404545454544,2.9632733636363637,3.612798181818182,4.932769181818182,3.150754118906065,7.090443,7.090764272727273
2197,1.988322,2.46217,2.970067,3.611615,4.875051,1.9930417272727274,2.4750918181818182,2.966159272727273,3.611248272727273,4.931467,3.1509775659928643,7.162456,7.09864509090909
2198,1.977885,2.453127,2.979162,3.620798,4.931356,1.9933053636363633,2.4718532727272726,2.9641835454545458,3.603005545454546,4.943659818181818,3.150670570749106,7.082127,7.115468000000001
2199,1.982131,2.459556,2.96404,3.643807,4.924007,1.9995807272727275,2.4725771818181816,2.9657796363636364,3.6089485454545454,4.955557636363637,3.1454221985731303,7.168499,7.121562181818183
2200,1.966251,2.456241,2.957549,3.640375,4.922943,2.004280636363636,2.473240181818182,2.971979272727273,3.6153450909090905,4.976388363636364,3.1439863210463757,7.093958,7.125848727272728
2201,1.998147,2.460196,2.96344,3.59951,4.993255,2.0107185454545453,2.465908818181818,2.975364272727272,3.625642727272728,4.980365090909091,3.147931313912009,7.122992,7.142521454545454
2202,1.98035,2.432734,2.977101,3.618577,5.005292,2.0113225454545454,2.475470090909091,2.9778623636363633,3.6371241818181814,4.98432,3.145450837098692,7.22449,7.155623454545455
2203,1.977697,2.456771,2.996354,3.656572,5.030345,2.0102918181818183,2.4765197272727275,2.9876784545454544,3.6532939090909093,5.000262545454546,3.1554508751486323,7.208396,7.168023818181819
2204,1.999526,2.4853,2.997194,3.66457,5.038858,1.997351181818182,2.4780147272727273,2.9829163636363636,3.6484654545454545,5.017398909090908,3.1778430535077318,7.172039,7.1825933636363635
2205,2.00545,2.494601,2.978823,3.687201,4.991508,1.9956176363636364,2.4744094545454547,2.98831,3.658341636363636,5.018162363636364,3.1818275541022616,7.177658,7.19771309090909
2206,2.012742,2.498606,3.000775,3.685864,4.976654,1.9906139999999999,2.4707474545454544,2.9923036363636366,3.6464412727272726,5.033599454545455,3.187740042806183,7.227639,7.214509454545453
2207,1.999491,2.491187,3.009567,3.70744,5.025214,1.989211090909091,2.4719714545454545,3.004037181818182,3.643611636363637,5.034217727272726,3.1839474768133145,7.234565,7.227345363636363
2208,1.999333,2.479526,2.99045,3.67712,5.031416,1.9891805454545455,2.474709909090909,3.0026017272727272,3.645988909090909,5.032686272727273,3.1784611403091563,7.29886,7.236556090909091
2209,1.980922,2.469766,2.996122,3.672829,5.009846,1.9868265454545453,2.4750207272727276,3.0082138181818183,3.662047545454546,5.030018181818182,3.1761072116527918,7.242392,7.2318109999999995
2210,1.980894,2.471522,2.992048,3.668423,5.00705,1.981611,2.475104,2.9983085454545457,3.661088,5.053121272727273,3.164160573127231,7.273692,7.240513181818181
2211,1.94774,2.447764,3.006465,3.669764,5.040862,1.9764585454545456,2.466497181818182,2.9985594545454544,3.6594238181818186,5.048921727272727,3.1650276302021387,7.278718,7.245419909090909
2212,1.935272,2.462472,2.976636,3.660288,5.041527,1.9785908181818181,2.463376818181818,2.9994196363636365,3.6634323636363635,5.081831909090909,3.1658883305588597,7.270703,7.253139272727273
2213,1.96381,2.463807,2.996962,3.684227,5.090745,1.9818249090909092,2.4559169090909094,2.9992291818181815,3.651164272727273,5.083924090909091,3.170008504161711,7.399251,7.251681727272726
2214,1.963478,2.493209,2.993817,3.69425,5.086376,1.974459272727273,2.451636363636364,2.998778090909091,3.6605006363636368,5.108514454545454,3.1715814019024986,7.1562,7.239931181818181
2215,1.952939,2.447386,3.011482,3.669469,5.114405,1.969311090909091,2.4521423636363635,2.9996430000000003,3.669654636363636,5.106297090909091,3.1758876551724184,7.274444,7.23463109090909
2216,1.94377,2.431931,3.004077,3.685928,5.088361,1.9651617272727273,2.4476271818181816,2.9976085454545456,3.663134818181818,5.100273909090909,3.175475040428065,7.231632,7.257135090909091
2217,1.967048,2.448291,2.998623,3.684312,5.12098,1.9646492727272724,2.448335909090909,2.993805181818182,3.673404363636364,5.102661272727273,3.1733816016646865,7.488881,7.2698528181818185
2218,1.955379,2.438206,2.977726,3.671822,5.1061,1.9588721818181818,2.442704090909091,2.9941692727272726,3.6886975454545454,5.098094636363637,3.1677870665873984,7.314005,7.271882909090908
2219,1.932645,2.434211,3.002426,3.681379,5.106093,1.9737120909090906,2.437522181818182,2.986846909090909,3.6900784545454552,5.082828818181818,3.17121929964328,7.20424,7.293624090909091
2220,1.935229,2.445743,2.986303,3.696037,5.097762,1.9673293636363638,2.434464727272727,2.9814686363636365,3.6968854545454546,5.094631818181818,3.1726463721759854,7.380906,7.312934363636364
2221,1.944157,2.442343,2.979135,3.68379,5.077071,1.9607429090909092,2.4337755454545453,2.975612090909091,3.6962773636363635,5.116542272727273,3.1670978252080806,7.392472,7.319920636363636
2222,1.930145,2.446834,2.984615,3.653137,5.098093,1.9605688181818182,2.4381586363636365,2.9778701818181816,3.6925250000000003,5.112187727272727,3.1711692960761004,7.380024,7.347521363636363
2223,1.952842,2.45319,2.95856,3.712314,5.090257,1.9589350909090906,2.447233181818182,2.968049181818182,3.693205545454545,5.104960636363637,3.172933661117718,7.340219,7.349652
2224,1.9516,2.448059,2.962979,3.695635,5.11396,1.9573199090909092,2.446213272727273,2.9752554545454544,3.6870509090909085,5.096848909090909,3.1739733032104662,7.462774,7.362228272727273
2225,1.945483,2.45976,2.958155,3.677889,5.108037,1.9488118181818181,2.4520811818181816,2.9736111818181823,3.687705727272727,5.111410272727273,3.16887553983353,7.397521,7.3901414545454545
2226,1.931421,2.459594,2.977273,3.691102,5.113161,1.9487054545454543,2.442808909090909,2.9723970000000004,3.6948399999999997,5.139642181818181,3.1708167467300874,7.423337,7.410874545454546
2227,1.933773,2.454179,2.990298,3.709016,5.090922,1.9455185454545456,2.4415996363636365,2.9715419090909094,3.695926272727273,5.145293454545454,3.178025812128413,7.423266,7.430986909090908
2228,1.940921,2.460672,2.956844,3.702353,5.112697,1.9499297272727274,2.444227818181818,2.9729265454545457,3.699004090909091,5.1536218181818185,3.177214040428063,7.512318,7.440214181818181
2229,1.949252,2.454238,2.976388,3.684372,5.140303,1.9442464545454543,2.4437578181818185,2.9739367272727275,3.705187090909091,5.1633488181818175,3.181551879904874,7.452344,7.453519181818181
2230,1.958168,2.452715,2.981535,3.724195,5.132585,1.9412393636363634,2.448945909090909,2.980047272727272,3.7163266363636365,5.167208545454545,3.1836179869203325,7.516347,7.473765727272727
2231,1.9388,2.476274,2.989038,3.706564,5.10923,1.9348551818181818,2.449435818181818,2.9810950000000003,3.716507545454546,5.168962545454545,3.1844467669441165,7.584488,7.504918363636364
2232,1.939783,2.44782,2.978424,3.696526,5.128288,1.930741090909091,2.442036,2.978512818181818,3.7081724545454544,5.174851545454545,3.1790690463733644,7.536653,7.530399272727272
2233,1.919837,2.450948,2.949552,3.698418,5.177951,1.9243761818181822,2.439902181818182,2.978442818181818,3.704863181818182,5.173221272727273,3.174674412604042,7.463616,7.543883545454546
2234,1.919038,2.44076,2.960234,3.692859,5.134405,1.9247313636363637,2.4407156363636364,2.9813330909090907,3.6999870909090906,5.159999727272727,3.177244411414984,7.563605,7.57703590909091
2235,1.883554,2.475408,2.966039,3.699096,5.179841,1.9280912727272728,2.446624090909091,2.9885925454545457,3.6948836363636364,5.149608454545454,3.1807367217598115,7.685486,7.60217290909091
2236,1.900641,2.450797,2.984166,3.713171,5.182058,1.917408909090909,2.4509428181818183,2.9910970000000003,3.6916081818181823,5.164090272727273,3.181739759809751,7.69428,7.615014909090909
2237,1.916322,2.453706,2.974186,3.708659,5.183211,1.9236347272727272,2.4511385454545453,2.9914432727272726,3.697104363636363,5.178113818181818,3.185285728894173,7.594675,7.642974181818182
2238,1.893887,2.447928,2.984253,3.708546,5.193447,1.9151895454545453,2.450487909090909,2.9913119090909093,3.698284727272727,5.18458690909091,3.179729175980976,7.664949,7.65801990909091
2239,1.915314,2.440442,3.003984,3.708473,5.08928,1.9173589090909091,2.4447711818181816,3.002113909090909,3.697397181818182,5.178818909090909,3.1932869072532672,7.682228,7.672212272727273
2240,1.903816,2.443478,2.977642,3.734729,5.21367,1.9152891818181816,2.438777454545455,2.998670636363636,3.6988611818181814,5.175315272727273,3.1927277467300854,7.689988,7.689527363636364
2241,1.906624,2.436855,2.989094,3.726584,5.187228,1.9173992727272726,2.4379836363636365,2.9883902727272726,3.692948,5.175244272727273,3.198152046373366,7.657609,7.695392272727273
2242,1.934851,2.443351,3.000488,3.701519,5.236323,1.9217059090909094,2.437254090909091,2.990286272727273,3.714481727272727,5.187846818181818,3.2000038478002377,7.89204,7.693419727272727
2243,1.902409,2.431891,2.990422,3.717458,5.219115,1.9200600909090908,2.4373406363636363,2.9842799090909087,3.7156195454545453,5.1898729090909095,3.193758508917954,7.677383,7.707872090909091
2244,1.910879,2.439736,2.991332,3.72787,5.178495,1.9172346363636363,2.4434412727272727,2.9810653636363638,3.7304214545454544,5.173887818181819,3.1907706967895355,7.619732,7.710434
2245,1.932,2.414665,2.994111,3.67863,5.154808,1.908923909090909,2.4381325454545455,2.9809274545454545,3.7166390000000002,5.1773667272727275,3.185538700356721,7.754071,7.710346181818181
2246,1.891797,2.417865,2.971887,3.709541,5.230535,1.8957599090909092,2.4333213636363635,2.9833711818181823,3.7184238181818183,5.1982729999999995,3.185847002378119,7.72236,7.720954181818183
2247,1.914359,2.421345,2.976368,3.691314,5.224413,1.9023630909090912,2.4337201818181815,2.985676181818182,3.723555181818182,5.203622272727273,3.18534109988109,7.895912,7.747191545454546
2248,1.913882,2.420907,2.95606,3.713671,5.174198,1.9128746363636362,2.433887909090909,2.985912727272727,3.7353695454545455,5.201908272727272,3.1845140237812095,7.785806,7.745654727272727
2249,1.909899,2.430645,2.986425,3.72174,5.137914,1.9105240000000001,2.4240907272727275,2.990435181818182,3.730706818181818,5.204283,3.190889017835911,7.706998,7.756545909090908
2250,1.90684,2.416413,2.997682,3.726143,5.177147,1.9114677272727272,2.420379090909091,2.9860041818181817,3.7305307272727273,5.217712818181818,3.199832853745543,7.746108,7.7593238181818185
2251,1.879045,2.432941,3.026551,3.72265,5.220496,1.9136650909090909,2.421582909090909,2.9826625454545455,3.7171252727272726,5.223127818181818,3.1996955112960777,7.806676,7.763196909090908
2252,1.902969,2.427272,3.008848,3.723879,5.237641,1.9112126363636364,2.424863636363636,2.988123909090909,3.729020363636363,5.214896363636364,3.2020095160523203,7.94622,7.777756090909091
2253,1.89007,2.421087,3.004442,3.716509,5.19071,1.9024878181818181,2.421782818181818,2.9783237272727274,3.7346566363636367,5.21894,3.2016301367419793,7.895179,7.801003909090909
2254,1.891169,2.411203,2.979333,3.690478,5.187189,1.9037793636363636,2.4180490000000003,2.9804175454545456,3.728055090909091,5.226394636363636,3.1907395457788383,7.737326,7.818305272727273
2255,1.901102,2.412066,2.990581,3.739942,5.264891,1.8906772727272725,2.405835272727273,2.9789140909090905,3.723222545454546,5.249120272727273,3.1920008870392382,7.766148,7.829410272727273
2256,1.861115,2.419108,2.979616,3.718389,5.218117,1.887740727272727,2.4007638181818183,2.9848994545454546,3.716890818181818,5.264455363636364,3.186529210463739,7.810448,7.858214454545455
2257,1.880405,2.423421,2.969071,3.717636,5.292778,1.8887538181818184,2.3979002727272727,2.974097181818182,3.7277318181818186,5.239402727272727,3.1828776242568355,7.882511,7.872341818181818
2258,1.889453,2.399073,2.966652,3.745286,5.308315,1.8877204545454547,2.392345727272727,2.965614454545455,3.7283516363636364,5.243372909090909,3.1806681510107024,7.928308,7.862666727272727
2259,1.888453,2.392726,2.96194,3.721106,5.252853,1.8833004545454548,2.3876909090909093,2.966358909090909,3.7215695454545457,5.235928727272728,3.175064155766942,7.943966,7.86238190909091
2260,1.850316,2.366239,2.96246,3.687419,5.255185,1.8838396363636363,2.3865378181818184,2.9670472727272728,3.715588363636364,5.235951818181818,3.1714352556480376,7.983802,7.888671727272728
2261,1.875175,2.383238,2.978238,3.704757,5.241818,1.8812477272727273,2.380770181818182,2.964518,3.707553,5.242668,3.1765135850178376,7.998108,7.913852818181818
2262,1.866312,2.370547,2.954478,3.727008,5.236894,1.876359,2.3768973636363637,2.9605580909090907,3.7093416363636362,5.247609090909091,3.16939880142687,7.962077,7.930082727272728
2263,1.844856,2.387781,2.952589,3.736246,5.215538,1.8831294545454542,2.3776335454545454,2.9626614545454544,3.7004002727272725,5.252125454545455,3.172175225921523,7.839794,7.950345272727273
2264,1.841781,2.404341,2.975461,3.684321,5.206891,1.8768965454545457,2.385017,2.966471909090909,3.7032361818181814,5.242352090909091,3.1719253840665877,7.844943,7.957139181818182
2265,1.84789,2.396163,2.974202,3.695124,5.207729,1.870129909090909,2.381679272727273,2.952989181818182,3.704939727272728,5.223827727272727,3.172016901307966,8.023916,7.969820181818181
2266,1.875413,2.394003,2.96859,3.704473,5.186123,1.8720868181818182,2.384169181818182,2.9472929090909092,3.7016308181818185,5.214278727272727,3.1746307966706278,8.072503,7.984562636363637
2267,1.848715,2.381621,2.960327,3.713332,5.219695,1.8581542727272726,2.3899577272727273,2.948507363636364,3.697303727272727,5.207973363636364,3.1715484791914386,8.033408,7.982245454545454
2268,1.839536,2.397092,2.955485,3.691252,5.184591,1.8595793636363638,2.3842955454545454,2.9462344545454546,3.6886216363636364,5.207913545454545,3.16819179785969,8.105399,7.98447609090909
2269,1.834512,2.380959,2.956702,3.698508,5.228093,1.867529363636364,2.3912127272727273,2.9512934545454543,3.698843727272727,5.217759181818182,3.1687787800237817,8.024928,7.992810909090909
2270,1.836264,2.394608,2.935922,3.706663,5.208347,1.8673903636363638,2.3916644545454546,2.9597861818181816,3.7002222727272733,5.227135909090909,3.1666747645659954,8.083457,8.016311181818182
2271,1.856842,2.413918,2.942698,3.670459,5.233306,1.8681693636363639,2.3961609999999998,2.962152636363636,3.7011762727272726,5.228043,3.161865269916764,7.977452,8.019112545454545
2272,1.852728,2.384226,2.926442,3.671488,5.261531,1.8627640909090908,2.3971649090909093,2.954378909090909,3.7030538181818176,5.2275753636363635,3.1582451474435205,7.972619,8.019258272727273
2273,1.848616,2.378936,2.934501,3.693564,5.222115,1.8536732727272727,2.3877014545454545,2.956998818181818,3.7126826363636365,5.236983727272728,3.162419122473246,7.986614,8.018530636363636
2274,1.837796,2.37298,2.951725,3.711732,5.252695,1.840837818181818,2.3904434545454545,2.953925,3.6974746363636366,5.227165545454546,3.165033902497029,7.939173,8.01553209090909
2275,1.842107,2.374369,2.950693,3.696162,5.288272,1.840459,2.3836737272727273,2.9473228181818176,3.6985463636363636,5.231121727272727,3.164808845422114,8.103446,8.014697454545454
2276,1.820583,2.408305,2.955228,3.708218,5.27256,1.8476626363636364,2.3787788181818184,2.9543224545454545,3.7060389090909096,5.230318090909091,3.1631732413793094,8.014616,8.020210909090908
2277,1.82253,2.371429,2.962351,3.682359,5.261794,1.8455698181818183,2.376664181818182,2.947583,3.6981646363636362,5.231235272727273,3.1632637086801383,8.044743,8.022733363636364
2278,1.856651,2.374075,2.97032,3.676188,5.252543,1.8506060909090907,2.3652907272727273,2.948952727272727,3.7030848181818183,5.238736363636364,3.158153840665869,7.980973,8.027082545454546
2279,1.810836,2.368832,2.954816,3.695847,5.255336,1.8439913636363636,2.3668606363636364,2.9554512727272733,3.6922482727272725,5.229199272727272,3.156800524375747,8.072415,8.034432909090908
2280,1.840934,2.362826,2.943755,3.714113,5.263165,1.8563532727272725,2.3680446363636367,2.9538809090909095,3.697458909090909,5.2349250000000005,3.1546490618311527,7.99386,8.056712363636363
2281,1.822157,2.377702,2.93504,3.703245,5.245503,1.858207454545454,2.3664973636363635,2.9517819090909097,3.697355545454545,5.217179,3.149910034482754,8.144105,8.056358909090909
2282,1.841711,2.377029,2.933856,3.649933,5.224103,1.8482672727272729,2.3717145454545454,2.943368727272727,3.6908190909090908,5.2136807272727275,3.1502487562425707,8.005199,8.060139909090909
2283,1.824184,2.340659,2.917975,3.671177,5.205513,1.8538132727272727,2.3754164545454546,2.944983818181818,3.690827,5.220421090909091,3.1470967669441148,8.02046,8.060866909090908
2284,1.83462,2.354969,2.935037,3.720129,5.196541,1.8341550909090907,2.369851636363636,2.9458696363636365,3.6903772727272726,5.219434363636363,3.150099765755058,8.067468,8.067676545454546
2285,1.832978,2.357587,2.936854,3.709991,5.175844,1.840762909090909,2.371299090909091,2.9411980909090905,3.6891974545454547,5.218010454545455,3.1574799797859723,8.176551,8.061540545454545
2286,1.833251,2.386705,2.922333,3.700441,5.194449,1.8392046363636363,2.3657452727272728,2.930342181818182,3.6849207272727273,5.228731636363636,3.1615346361474486,8.099558,8.073879272727272
2287,1.790988,2.362604,2.961362,3.697761,5.247948,1.8436526363636363,2.365523272727273,2.9263573636363636,3.675772818181818,5.217561727272727,3.1584887514863333,8.056207,8.066613545454546
2288,1.788281,2.352044,2.934935,3.707074,5.261292,1.848105727272727,2.3629466363636364,2.932745090909091,3.686762272727273,5.2229908181818185,3.154903721759805,8.05274,8.079715818181818
2289,1.822297,2.343219,2.950115,3.704008,5.212654,1.8401583636363634,2.3569767272727273,2.930508181818182,3.686216636363636,5.224634181818182,3.152401953626633,8.055879,8.075067363636363
2290,1.803485,2.35142,2.939284,3.691965,5.261269,1.8412114545454548,2.3524444545454544,2.929237181818182,3.6831317272727273,5.231469181818182,3.156487217598099,8.004919,8.088265090909092
2291,1.849497,2.367725,2.927281,3.697438,5.247615,1.84016,2.3484121818181816,2.9269617272727273,3.6814459090909084,5.248977818181818,3.155192445897742,8.129586,8.076483454545455
2292,1.829392,2.362507,2.918912,3.705959,5.31057,1.8340035454545456,2.3509623636363632,2.937107545454545,3.6890524545454544,5.260412363636363,3.1551475552913186,8.064182,8.082631
2293,1.81957,2.343604,2.927127,3.703198,5.290256,1.8306034545454546,2.3495066363636363,2.9240285454545454,3.694670454545455,5.284628545454545,3.15020820689655,8.149324,8.091399454545455
