draw,ais2100,ais2300,gis2300,tot2300,ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_delta,gic_u_pre,gic_s_r5,d2_gsic_1,d2_gsic_2,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip0_LOG,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric,gis_alpha_s,gis_beta_s
120,42.62819543578412,259.1929951184817,20.56624098755321,354.9152819104494,0.6337492450168245,0.22588048530599944,0.00938363319256679,-15.898132537605893,0.4088196889874484,1.1650245766638254,0.051616571262175975,0.037331191241866124,0.6453522231050145,0.0028416394815915266,0.007529097311612684,-5.06159563928186,0.03277994233370067,1.9239772899973726,-0.36709774168917325,0.17303280049942663,0.07219136623309981,2.1858237166499737,-1.9831858283574277,-2.7919666055910994,0.12580361644286198,0.20806949905156097,-0.08033099608010785,-3.380332885835044,0.15786668032626322,0.2328535514140781,-2.1603204898911748,-2.681321288661517,0.7545208005071986,2.5693080840911717,1.534142851038067,20.456582725805735,0.4797651433932129,8.129469086538675,1.8571284627688696,0.10739534323708735,0.028167062248360967,0.3053121023935323,0.03549617450386995,0.010200535820813466,2.357443932211347,0.05786048712107986,1.1558926657869706,9.177972625957851,774.6162362811456,0.0006118501417250916,0.8797932450917066,-0.7919679400813884,-17.58995304156489,94.73281765677748,0.026829590464823312,0.30028463997542076,0.026482207146571547,0.9724914007910895,0.01441922693314732,0.6659264464133535,0.08720123741479306,0.9231131232522708,0.0001057904358506272,0.006127766927385115
121,38.34411364429119,185.7085749552613,23.166536982764057,285.9991268749578,0.6535631885149649,0.21699296512146346,0.00865730895129371,-15.925472162869376,0.4195603706784969,1.1421165565462181,0.05936439210395542,0.048049790880177516,0.5933961428784454,0.0029147824630634763,0.008046078461537933,-5.20502262159879,0.08471419552061124,2.1688226831426887,-0.6816267124614809,0.16692881560685485,0.07094997920276933,1.6379647436236513,0.5484526704067968,-2.758346166746722,0.160736863952781,0.24887320778651162,-1.0051142528366637,-3.4304380145474447,0.15247970097038097,0.37336137237351985,-1.4469537132638923,-2.459242919126836,0.7048650239567753,2.5271345081876917,1.413418421106233,23.717679353403,0.293467579517677,8.788899754753565,2.6872934643045627,-0.03835016880890831,-0.005422561867992353,0.11261441036250863,0.06583173067282246,0.006099738228031604,1.667093475212953,0.05769494720382052,1.3389661675421478,9.13672595283429,784.7438395020129,0.0006241940969768959,0.8988037154042743,-0.7191688385191858,-17.5360783700168,106.06011136613412,0.028539437201637242,0.37649867715776264,0.03031821733119409,0.7603447989219585,0.013487516615372955,0.9103806427212396,0.09394605192369901,0.9816616505906989,0.00023686716665801782,0.005023936297895353
122,61.05183262623075,349.2247026053802,20.77856586440045,443.057251724399,0.575844044299119,0.2068011954892746,0.009228247204803426,-15.52088007947631,0.5449039437764824,0.8245067020429853,0.048380947474958955,0.04546407453492739,0.7174153788775669,0.0028402598034348624,0.00800479182483873,-4.400544432474355,0.39072139921514304,2.131841421913118,-0.7179045700441636,0.16773864365746863,0.07118589195205696,1.8235546211086964,0.20286388970994365,-2.5965216047988435,0.14206629815400473,0.10791495110250739,-2.8168513205150076,-3.667087354828269,0.12705321339556463,0.3360931537872508,-1.8314888793539748,-2.5850650714591534,0.6752127912108424,2.977260586008613,1.5545824051221309,25.186631149491024,0.3338006215434394,4.3585346177087105,2.182064883119484,0.10587427625231116,0.09713476820312586,0.19169745968078772,0.00649555428601422,0.013810612860874209,2.0313337121073265,0.055741759030204834,1.3745703188017513,9.594728130958357,778.5457529701076,0.0006148757088240634,0.9168671762703082,-0.8398961128712384,-17.37203351724395,108.62076594009095,0.006149839488652482,0.2377188358822917,0.004971447101034049,0.6220593888718848,0.01246899023019218,0.8447182665341041,0.08913424072090409,0.9512779329921466,0.0024422848197444575,0.007476249056522562
123,60.42323474829017,347.9093955976294,15.944106777116122,440.0022102459996,1.067187390934821,0.26715152294146516,0.009316620054740302,-15.647985293246593,0.3445916797912242,1.5121637781571096,0.03922933790275249,0.05552279294361746,0.711348839474336,0.005827569015399668,0.008295383235382155,-4.3334977980183735,0.41195243480962684,1.9043718927560158,-0.8538160663063901,0.1716177299787308,0.05598723106048164,1.2971878651666366,0.2703445020547689,-2.6476667336830255,0.115302276296126,0.20004402588830644,-2.6631758434789052,-3.6191222314512133,0.16594783497650553,0.33343165644343103,-0.9273333483715659,-2.3384538637790224,0.6958352722908595,2.742871907958949,1.4625550933081501,26.025496725299593,0.2984274792252187,17.85016590868712,1.1998632424814086,-0.05849820689641902,0.004053394153795455,0.19553225791420628,0.01996557000996638,0.01382391810279705,1.744406062866914,0.045724346165424416,1.318049539641927,9.343285466400088,756.7913330823427,0.0005987246659849704,0.9262767027854728,-1.0223800173414688,-17.545237405191394,112.82220260503865,0.00021977745563128096,0.334048208423697,0.02478070390302295,0.7057624648066405,0.006488116136579975,0.9461951896674843,0.07606833921452193,0.9722666774957351,0.0027535576274553544,0.007716107598410354
124,20.391879636960734,308.6542867386103,18.288773103388124,404.23535531749326,0.6994716293475881,0.22968804135241352,0.0058941197408647495,-15.499048159336892,0.35840448783868395,1.0959039460997784,0.04272097061194889,0.05135478612297893,0.5895568837224183,0.004990104137450812,0.009619872831679274,-4.719226768879402,0.008524987133248518,2.121399528473019,-0.574976788913441,0.16636970672195708,0.0714771919397216,1.397849999268564,0.21779889676681416,-2.7764320199632735,0.18249723969937665,0.1788520972112919,-2.1432114782489724,-3.494302348324951,0.16922694749522937,0.29057349029859114,-1.5580837710131668,-2.5268824381329185,0.632418236332385,2.397504231698509,1.4212588515157014,19.958158457727535,0.21071419727463725,9.116161442105167,0.6409523267933254,-0.07709932053639418,-0.02540834982273344,0.3744514114308761,-0.022190494393785253,0.01302293262886017,3.3090661466328157,0.053473987796041046,1.1251005801052556,7.987970252930398,760.9450357878922,0.0006065144133891805,0.9832486426103298,-0.7635043211702042,-17.827054931840017,106.3483023060962,0.013284830308363681,0.40745861668188804,0.014210716055737132,0.7909838543422408,0.012527781101074118,0.6984961232198701,0.04920468018893821,0.9737594859428848,3.874546385353067e-5,0.008846014135672282
125,21.643447826270556,164.01952373396932,20.636023477637938,256.2861987227676,0.8263902451536234,0.22878594038717998,0.00872816493265603,-15.48375444644622,0.1761937556746166,1.0653649480434597,0.047589563691250676,0.049394591278961356,0.601038035633443,0.004517854294873938,0.0077687500663819655,-5.050122690739714,0.18332473115673004,2.1679021880845695,-0.5862177596606095,0.1599608295551588,0.08224011743240667,0.3050553481689312,-0.9512077741869625,-2.823677250708421,0.11795926235971851,0.19599562117411362,-2.213723340145046,-3.44615472547753,0.1460842649017033,0.4447587562100391,-0.9796327000162041,-2.3827655134199786,0.6148446316758572,2.22152019559624,1.429162754681159,23.47053428851272,0.3017646296788508,19.47619102095592,2.9075609570138714,-0.06499774408355592,-0.019941076241553606,0.18079263952135505,0.13800289902687124,0.006059666634125895,2.4679481346274215,0.043667118677483255,1.2302080220581142,9.083844980953426,761.5218342683531,0.0006147223634557899,1.0152616919296948,-0.8777163879281253,-17.790427193450043,117.23840070083968,0.020195746792518898,0.2105419446153163,0.006312405741346331,0.450846581514241,0.019687495220296013,0.2966695607752855,0.06795570912894151,0.9829371872776096,0.0005984693539137926,0.00523370194917089
126,22.050652423311774,126.89958761691517,18.170689726245698,220.6970811580367,1.3046138604284294,0.2743938452787925,0.00573182973010396,-16.285937918163306,0.3175217989099389,1.5666672253032383,0.04598368391797111,0.04976065957719609,0.7038971857576638,0.004328940147313805,0.007375799252305976,-4.705693702903217,0.18570120818643712,1.8682938336776787,-0.7061572563384327,0.16385180935174976,0.03430755911420172,1.0235816634350616,0.21628611328604164,-2.6495164661764026,0.14403949809489816,0.23795316695480714,-1.141496707450139,-3.2891063151654434,0.1944250751374626,0.2950268618286455,-1.6681534958041382,-2.6299856424146126,0.6621228940619885,2.1214960855909077,1.5402069582909506,19.846466550692785,0.2997327558667307,2.612650786278599,3.3225143344698496,-0.04794012180204897,-0.058837773830937676,0.15931591075891052,-0.0710698737637291,0.004151201873619705,2.958512621105478,0.037992177272129536,0.9859294198539399,7.9996572847033045,748.3334508182662,0.000605300697959522,1.0299778959738546,-0.9737413160630333,-17.77461766653803,91.88490504810967,0.012506603652695791,0.5499893801813384,0.013996368326206644,0.44347632966939343,0.00854111696626573,0.481279790775177,0.05151944533841366,0.9600672309348739,0.0008554983919453778,0.0073642238578551025
127,6.745051348660155,237.04297548143344,16.73474679462521,331.087771769019,0.7042746728880487,0.22372050737798505,0.00744363936166975,-16.098736220207662,0.2765110985124256,1.097753638862254,0.038574622446552416,0.05961241341492927,0.614287002067133,0.007158524291109649,0.0077192020545667605,-4.735532872997586,0.16036511249963215,2.1101222157452355,-0.7748505017916033,0.1854300481539892,0.0375608615403254,0.9729748215044498,-0.1752157199560614,-2.785941579336505,0.13051059045859095,0.16596499527486247,-1.860476657672713,-3.327415641228042,0.16961278054030945,0.23776278495453765,-1.8894821460024656,-2.6908460902092286,0.6046822901928006,2.2912101791394517,1.3774816682036504,19.19584201954191,0.4214337096249962,6.9464089741267685,3.936756115711932,0.06619164282825742,0.01550466091093293,0.40241534587180794,-0.006996681314129085,0.009940708680732392,1.9876211138062647,0.051665738874352905,0.8651574538144113,7.628542659339799,764.8706884836035,0.0006021186146215824,0.9696981935880397,-0.8849393617588854,-17.91314329143913,97.91846056215726,0.0024726648548190583,0.36199789717457453,0.027420884475415176,0.5095721444304907,0.017006928869501284,0.9030432182645494,0.08281769777703797,0.9642306992698142,0.0007170597982632891,0.007370122051230937
128,30.850823770471195,168.68719654868397,18.854126207382006,267.4452592715848,0.6782859882906636,0.19013916451304544,0.009056112811655637,-15.917049133527692,0.19179870411859232,1.1355807935159574,0.042490250247926166,0.050327904707784726,0.5209877152797106,0.003550951406818864,0.012691016398729053,-4.752921707961649,0.44549708244478087,2.064554688903326,-0.5618118989158996,0.174561647112576,0.047298247963705256,1.6642113349438645,0.29390466270445104,-2.672156663799185,0.16934519054848365,0.147262897764518,-1.3010515604375252,-3.4793574363347792,0.19672464433143858,0.2892760528551059,-1.512916840568566,-2.620988391255776,0.7785556503948355,2.789203895547786,1.4352528943244078,23.68524814748952,0.281022845019659,0.5145855984933598,1.7078599830081709,-0.022101617741157938,-0.002689562208764603,0.27085096119487323,0.046797422806581813,0.005534000073106213,1.377464194656185,0.05584804873449423,1.2251038577630708,7.863648053487512,764.8617370011332,0.0006140118301058967,1.0090003584502252,-0.6556712857062267,-17.802681373345635,96.51485367999508,0.012637157004153377,0.37283743135238034,0.00330186806390721,0.6376697005160419,0.012614259616310136,0.5587335756089215,0.09910416312932484,0.9441045398281428,0.001957665424014454,0.004783394114932695
129,4.0457839108125455,14.312094852973907,17.280094623483166,100.30479382054865,0.6125910920812666,0.17964392366113602,0.01448578869744763,-15.320676068888792,0.12379990733867527,1.0200145327792884,0.042769504343561596,0.04652029931683498,0.7059213675840458,0.005294096158455866,0.006614756239523678,-4.75369787537349,0.3952708192237439,1.8145807379670218,-0.6580719739887063,0.1505607259914609,0.06444205062669,1.996888516496507,0.6938198292189792,-2.713875599040287,0.1289040069538044,0.15145029909732227,-2.610813469980995,-3.3124101878156997,0.12201055082999186,0.503999742264691,-0.6998697584566365,-2.4098541325516534,0.631143945898182,2.895151717156589,1.462939958237703,24.717376546595034,0.3101844103190142,8.740820917352078,5.911976958758116,-0.05056336795525396,-0.028290160253490255,0.0735612291315444,-0.023967728383391857,0.011606457407160929,3.9460287155992773,0.05723591972194988,0.5930381949461164,10.312800770814256,763.3612466137228,0.0006156764027802963,0.961836318099156,-0.6625952520094673,-18.085050053251713,72.24840069932053,0.01755159069579389,0.744698692617396,0.02620827863931043,0.5256810525269793,0.009607168388166037,0.7082862098951322,0.06186370722400903,0.9819802803874195,0.0017356065277298587,0.0052126212453765435
130,6.837805435286045,132.7679893708497,18.603930152936382,229.5120841600154,0.8898926055378735,0.16634497209465438,0.008379066339611763,-14.80968599850684,0.37381804085126336,1.2578905501618878,0.053597346683522284,0.05262163850254833,0.49265250664141086,0.001704888766619765,0.014248417877659396,-5.107029810866895,0.24181375799211385,1.6926933927500158,-0.5923132397520501,0.17450285855059186,0.06358640534268928,0.7209011748683448,-1.8976428280153486,-2.8192007436196396,0.12123573039429068,0.3037816487077304,0.08184687951465801,-3.293688404701033,0.16024258500357672,0.3224727502726012,-1.4462716487265852,-2.58796422241721,0.6125596754284365,2.8500338238158385,1.3661074679941658,34.60176354357616,0.17811073296244326,4.991119813764465,2.157880246710876,0.061068583377941243,0.04620811981260394,0.227959077446633,0.03689277687896181,0.00575544466095444,2.787744946119864,0.04224169893065241,1.3154510901878425,10.488897642610457,782.2048429705632,0.0006349173124601927,1.0121703902965988,-0.8131149145243634,-17.594822716360092,110.10125043492295,0.010777097153290697,0.6333563058111552,0.004062625090922346,0.33932220089707144,0.016559197051352444,0.9668864733675864,0.05080700313855528,0.9897041751362707,0.0007457399642418629,0.004590088231575119
131,16.699151496928923,212.48684499386678,17.175559847361235,300.22683596054014,1.247331403616085,0.21316451685045712,0.010293009299781929,-15.299449603255866,0.27957689329425023,1.8012006900529607,0.035135726589475315,0.0646005461571683,0.5420185999472903,0.00786803262408649,0.007746738968325519,-5.101978760021396,0.872456635757485,2.013519745677689,-0.4837430323941517,0.16490228383128375,0.05122187131850701,0.3949092480445378,-2.078769850143418,-2.758217529702951,0.09282853105351657,0.13400399316776276,-2.6897433885643727,-3.526119256335639,0.15863197165931006,0.3497696169727504,-1.495000536681587,-2.59755682233517,0.7916488602323504,2.9996432518899767,1.457642224061201,29.207889470183698,0.15549735179931462,5.159475131014402,7.063183075854214,0.037847129857071046,0.053470792322342635,0.12997723656439825,0.030170520525178122,0.009378895234968343,1.8612525256328134,0.059014689091570434,1.2119024255857307,9.755582641069722,774.5199786473801,0.0006238737553945706,1.0150303706574948,-0.5381152225425019,-17.791506522940235,105.06626439424653,0.019620385566420193,0.6865191921462244,0.0283491219148142,0.10832352791829225,0.004930537917328165,0.862859966783601,0.06319397734802229,0.9887172191026943,0.002704231733615885,0.0007760624063007693
132,4.978932164876123,205.59241606691322,15.974551375957137,298.02114725187005,0.7769645177888842,0.18690497651912208,0.010169140135602803,-15.825141444622677,0.3175127636216936,1.1893950922761003,0.044285872659415,0.06651069611450594,0.6555589238721555,0.0032824882623588496,0.010656642239986504,-5.101458659912596,0.710388136530489,1.5408406917402326,-0.7387859395775558,0.173162475068765,0.09530645878809818,0.676961038420103,0.09026775283888792,-2.901089676078241,0.13793442285686494,0.18938993735874826,-1.620895411404005,-3.4205968425865723,0.15326857980051337,0.34399318212712743,-1.6795788612742533,-2.4700970424784168,0.7524206557323609,2.6819863605260745,1.3314828329681032,22.4545077399332,0.23081573343867878,3.892848094158602,0.6939149799124006,-0.025336216650538698,0.007163223909646898,0.2817710372810696,-0.01168535151706097,0.01370734885515846,2.663282999838936,0.06808775663239923,0.8799476864094432,10.465622681701234,775.6934651285361,0.0006272957011955817,1.0290290610024548,-0.34572378087540906,-17.911657276809727,95.57439556751666,0.006309894574848423,0.5751465642361361,0.011857006516271314,0.2691411318501115,0.019259150038351838,0.881489927455945,0.09355913676769888,0.951857697145598,0.0022030361894847415,0.0017631164700303962
133,6.00372591751544,26.993581220116,16.547506120698415,118.75150504432263,0.8450191559205472,0.22256117849360535,0.011586442616851796,-14.868570123858916,0.3751351403806132,1.5231355830809825,0.04048069480707067,0.06424615107982014,0.6701335271381706,0.004073771939273683,0.010309789295448409,-5.207194278019835,0.9153509356795113,1.6902946849937324,-0.6119919794808828,0.16447648823147465,0.05500951538604838,2.3357102069068088,0.6250182974021984,-2.8801422585292986,0.17201431143619267,0.30462790860420186,0.21509795898766854,-3.37453604375491,0.14095701966051263,0.25612123306128715,-2.403256018368315,-2.658448241229394,0.6529158732281302,2.8565833166994836,1.5154133483096526,33.46468911778188,0.2950813908764679,3.0120594964055183,3.830598264455464,0.11321158686326388,0.08849286343590551,0.21573931367740448,0.01379716602615521,0.012159861301254741,3.587575576864248,0.0651630172161482,0.9361323899162906,11.033300253185839,784.2834965763566,0.0006195356465102823,0.9992525769077687,-0.487235780655926,-17.876266719534527,97.12086225909074,0.01432441270077125,0.3161607637563962,0.030070079942243207,0.20143918178787223,0.010917218687479437,0.9149945469736973,0.09327719485050692,0.9729740506084832,0.002553836946361714,0.00046362454572278466
134,32.145268590333195,169.48279542803607,21.45585884544061,268.9572576021371,0.6770382589482737,0.1996360583504971,0.010850890349721096,-16.016491049616594,0.2955603292463076,1.372141400987542,0.05071314098482613,0.08597323433879785,0.5914905699470481,0.0021646414050716894,0.013028520647563883,-5.811929927255162,0.9177875872902678,2.0335024759608524,-0.6476838462524124,0.1820889714680752,0.08483270200840624,1.5165560688313546,0.5904930649074066,-2.8593010803182914,0.1291300462903601,0.195742529765634,-1.2265828743446665,-3.328257082962043,0.14550052383662224,0.3178012152094507,-1.5636921716238183,-2.5372809586092453,0.7584951555019965,2.3230640209910143,1.4503200236588063,29.393431080839942,0.18055851381699126,7.124850112387307,5.902334510856832,0.015697190374010524,0.023022511868805613,0.23004424883612656,0.05983630525975318,0.006501032346769488,3.4072319322530147,0.05512815263757491,1.188413280509637,10.186891031976062,775.6796731855587,0.0006224019029349924,0.9831777549042845,-0.6206205183035259,-17.705914840702697,101.66505717691673,0.006453693703818542,0.12775573340593668,0.043333185846176306,0.07959843599310087,0.008740515296037499,0.5187217836101694,0.07631124227466737,0.9802649505128282,0.0013986671022944482,0.0002459508326278961
135,6.091954190937432,139.05816011266413,21.226899313294325,233.54879611955326,0.8605818576227693,0.24518117865028638,0.010158975939604117,-15.117304968922536,0.2125222669768977,1.5402692878596904,0.05161837463449129,0.06242482536951952,0.4704611832920886,0.005427936606556946,0.009597112540074193,-5.716725452402154,0.4352642697521273,2.135333784282117,-0.46053718951502187,0.17533243092388295,0.08525500102947915,0.801875700971147,0.584651355049287,-2.80017461471135,0.08826866820588196,0.19045713262674643,-1.3938153599695047,-3.320275926470616,0.14891031179998643,0.2563054273908168,-1.9768642495324769,-2.7187010682687207,0.8635900973793381,2.3990241132596775,1.5362203299249697,29.932994289564707,0.1985832344217173,7.35354126306841,1.451615756084386,0.09330319797209047,0.0914518941312683,0.38961818252655006,-0.04245471468336822,0.008202036555978749,2.9648987056418172,0.04805264067535873,1.1128753539865281,9.785630742245289,771.3780812977337,0.0006179629593668458,0.9946829414300393,-0.7465546249807428,-17.80625056314016,101.49520362181441,0.02043389840728498,0.21666668679144443,0.014807091420369492,0.09894697318617207,0.0021306739870346814,0.2045941416437561,0.06966321111332574,0.9440324955622009,0.0007295784145520658,0.0018582448909804754
136,5.0146278355314555,231.0208410582998,19.82654389428304,323.5802847484679,0.7692006694807793,0.2594086877008833,0.013456329622756532,-15.369352576742209,0.27168930095340116,1.3344623504548878,0.04294410561649527,0.07251068298918417,0.5629018457231052,0.007028041766259528,0.006807622724104004,-5.183207446349917,0.9247482791854684,2.208899389613907,-0.9288833896565525,0.17607516630726314,0.02765068300222371,0.5163839139849004,0.4762999254908502,-2.8479210295921873,0.12665544249806876,0.18123167395386605,-2.4352314638133965,-3.3664955006817845,0.14395891837990513,0.2963850004886996,-1.8936336438155983,-2.5355904200234374,0.8060923273145589,2.5503977428912226,1.3822328665663264,22.84902292711964,0.22910747411309407,10.531333394899976,2.0103093242669043,0.03990334200934687,0.013539146813813359,0.2280467830932772,-0.0534268431744446,0.015148411731957221,1.1315015834692699,0.06602832697026116,1.042227007927385,10.511254531675306,755.7761848964167,0.0005989221494416794,0.9826278940356868,-0.5485903283037609,-17.85470239895993,81.57818634903464,0.039808453857477,0.19279862953243948,0.014221493495656264,0.11795590732923242,0.02055263191631695,0.5964511525900721,0.06792559932043177,0.9805705189577215,0.0026426911861982686,0.00042216093503035266
137,5.393530880443307,23.091894556635168,15.586785322919033,114.99803209141054,0.764988076849348,0.25686348575596973,0.011400660267159536,-15.18768260612028,0.20911240649184998,1.517939675560864,0.043007847470009845,0.0625024944522819,0.4993066898369197,0.002503820936475478,0.014971004029710777,-4.704931340828635,0.23384762695665368,1.6248644349105295,-0.6443318240949523,0.17536161373550338,0.06270269213033482,0.19189995086838246,-1.4568797133550004,-2.8638810996141046,0.1393507827161339,0.3167044929814931,0.5470434043488046,-3.2603520897082245,0.15430109229778805,0.23963073670815177,-2.2196255872598534,-2.7435376251621766,0.8513427727628803,2.385591819676481,1.4837448722236608,32.545173536227566,0.242580945997957,5.01506707909292,2.183314237622305,0.10009375899597546,0.09748116760821238,0.19313883882941177,0.15729202260322142,0.00992320286525771,2.6455193450781453,0.04539282351438422,0.9457370997017314,9.734842025636597,743.1727453276388,0.0005961861407883676,0.9572470251387349,-0.8671439960499202,-17.916116634065226,79.54385385138919,0.027368427357412392,0.3885631765140517,0.017256567672349538,0.912209936053036,0.016548472344601314,0.8393525543874775,0.09048386986818677,0.9433036855252335,0.0010781235310193071,0.006934089326368705
138,30.01872352991992,292.36745117015846,15.416574366364781,382.9761901647638,0.5285245636191472,0.24898733094268427,0.009186161687748225,-15.422421842182807,0.43313507761556724,1.4248242594446932,0.0332062259101447,0.05342539958455258,0.6260321051403458,0.007441073942758334,0.008370323860713806,-4.3880769110781115,0.4654672282149845,2.0346332560951286,-0.5585781241462732,0.17375016498121998,0.05547003398948621,0.1882532999236503,-2.7057903153308644,-2.5326397137162946,0.13599015955193752,0.16394300917095875,-1.562650830700534,-3.4539765018331554,0.15856244155109706,0.3026959399522498,-1.3315457456575324,-2.607877568985184,0.8733832438235731,2.874652313356155,1.345900285141261,28.837099802491124,0.3033716939341166,11.101184563021356,3.0546321955442157,-0.0045750654263079366,0.02001011573918648,0.20909080776941266,0.01500413028237205,0.013488444415520936,2.0315793708887764,0.05775976368400185,1.2117094709811942,9.988166200586733,746.3737621204348,0.000583332457463251,0.9882407035309506,-0.7078054318182909,-17.703260493255932,71.65496509059602,0.00791115245027867,0.624312175251235,0.020135492739106184,0.9498868339619622,0.005397131255152865,0.864852769100545,0.07871870120126184,0.9846686431380216,0.0029460003741168025,0.0066413558072400255
139,11.099493261118994,220.0014276229401,19.355044244421826,317.2160990746311,0.9149915549341494,0.2880728685736141,0.008803661981129403,-15.879060514074647,0.2673253664182381,1.7546009762073136,0.048399278267340765,0.053076405872804426,0.7775161760835848,0.002021978048169188,0.010452530963804382,-4.728916936565039,0.40508134500649606,1.967147694766504,-0.714443623207049,0.17656086459101233,0.05665487971513525,1.3329366624268895,-0.4110066017899433,-2.9030461185718144,0.11388671543805184,0.1868375966069326,-2.892797337576808,-3.378070408008113,0.19249631470134385,0.2738513642980483,-1.3205506482864153,-2.518484379999936,0.6269328586531285,2.5815464596362303,1.4876121260509338,17.348618079652567,0.31460246599429326,0.021357168347234667,2.6134925988701823,-0.048319643835732624,-0.010536789043138236,0.19131919547203644,0.0881144112414192,0.010559073416654784,2.747222906010827,0.05553141065331744,0.9613587542834517,9.586613253160909,742.2466707735522,0.0005938912061549833,1.0102482022512245,-0.6192090704381463,-17.798536757898795,80.86948934761617,0.026763782331451807,0.4852281858444999,0.005702831445635588,0.924267714389681,0.017023753814687494,0.7293101559524591,0.06454821897547622,0.9845375769784699,0.0018233119960885168,0.0052567225612627725
140,5.328944843459018,22.693604996013285,25.886596310320634,125.88231715815483,0.7465430886963761,0.27491203658014296,0.008778800418653516,-15.246262608784882,0.19694954046079266,1.7795827526393049,0.06008494926945958,0.038382442879585796,0.6266752742781304,0.0013426391376931371,0.009919647917438455,-5.185457474607549,0.31761355566050653,2.2799288708989476,-0.5042226145590154,0.174147251675878,0.08726719306861971,1.889804504809734,0.545781030880859,-2.859458807120046,0.17633583217245727,0.18660395680000483,-0.8862596578425077,-3.596057827073647,0.13545646332547326,0.3008187152655911,-1.8412295373410446,-2.818929389128876,0.8250881267794559,2.118891490690133,1.704066036506183,39.30274319610573,0.19766464832210112,4.057277331745685,1.7838199679278608,0.06263662688045782,0.11351345012759492,0.23178061552223406,-0.00903901324959172,0.006584596349689909,3.6367372754396325,0.04478269242862796,0.8281704667146804,8.306664646397891,753.5768827359879,0.0005918303466835236,0.980081449588766,-0.8796367770102107,-17.933084132444154,86.935930985874,0.013553609332952478,0.4177082220392506,0.02758178766880375,0.8169724356884391,0.014701815255240253,0.7651326536814466,0.06816138018747267,0.9884750731925357,0.0009056173605785603,0.0038195730780051997
141,17.125132740419787,253.0553098034078,15.40599437684308,331.0931778406386,0.7160032147562871,0.2752185537680984,0.009409564416736842,-15.871728018829392,0.2685165859662668,1.4846518046310895,0.042382690798091094,0.049112387663351485,0.6856866592978795,0.003717364226515939,0.00825460936783763,-4.516980254525968,0.24707534693473562,1.5294721813451413,-0.5805731366098005,0.14201790277442086,0.03858305159105764,1.883435274685987,0.3250422784337198,-2.512236318526142,0.08565112511937745,0.20130052334930895,-2.7468969424043266,-3.498989022028101,0.15189521433377381,0.23110946076786862,-2.2899554336953765,-2.6646321319664894,0.6027156385729434,2.6840998871133945,1.5664260052036354,28.60452903882807,0.26232450357856607,10.82396228751818,2.5453973128169043,0.10347335183181104,0.06971400648294833,0.005343880850426783,-0.011131895416459711,0.010820756615829433,1.4408449881275098,0.056013725397612325,0.9868897449288613,8.47914569240679,751.869630479613,0.0005939539605832584,0.9875890282771284,-0.6917750757770282,-17.878547774408354,87.6488381819739,0.02552535545409664,0.313708353600628,0.01776219419285228,0.7994567315209256,0.020900629788486277,0.5512337669155255,0.06908912365504007,0.9871636151368569,0.0013746466922786743,0.008223409515171476
142,50.9199403639829,388.98552119531684,17.251781563473426,482.55047572653694,0.8640977202773455,0.2900982303748412,0.008131667237376428,-16.23615153250133,0.27512590018380656,1.7463116245831563,0.05289951352340146,0.05802244515867338,0.5448205397062227,0.0013448696316407827,0.013856195843832696,-5.097489034599807,0.12689248220768212,1.6208965756854044,-0.6683971257820134,0.1718485623465355,0.05088303122210777,1.124379178369339,0.906660471892953,-2.813746124593872,0.1503581079920018,0.2494882710685208,-1.8178946154955558,-3.3063336795864324,0.1639617698757,0.2833255373368994,-1.3718300557613383,-2.499705447489992,0.7921343061369048,2.242302045953829,1.432921175601238,21.785062692664425,0.23250584370053454,9.664496114354598,3.444795142520502,-0.04899596343212983,-0.11936040867122064,0.26849170738766187,0.028779150585263317,0.01653502624707528,3.0193377351908093,0.06166995349105623,0.9312840614848207,8.458008498566096,754.5522759488514,0.0005971158005358617,1.014853502046853,-0.5202103552878288,-17.863279260797103,82.38197239339807,0.029210640206759817,0.6329119043798274,0.02818965858600678,0.8824753826218222,0.020239379492381717,0.7921181159012755,0.05550376863005303,0.9780348515385869,0.0003950806963581673,0.005336498213701112
