source,module,marker,marker_label,family,component,year,n_draws,med,p05,p17,p83,p95,band_basis
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,ais,2100,1000,8.372293811866175,1.7022412168069583,3.1120895109755455,46.45761557464795,68.08689329099587,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,ais,2150,1000,13.161424302496176,2.369464388490424,4.6359117492649995,91.91198564652154,128.95873285703502,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,ais,2300,1000,19.71110924414885,6.80946204561402,9.73771300344134,111.37408998986757,174.51389160181276,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,te,2100,1000,17.585934698998944,10.6346147819359,13.195071787974857,22.59357358778048,27.167588920949452,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,te,2150,1000,22.117403027757582,12.494509478255539,16.264993214127166,29.034986915148064,34.778478063619154,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,te,2300,1000,14.848348100583683,5.1453724451825575,8.743659916634394,21.62424865336642,27.522068007055868,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,lws,2100,1000,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,lws,2150,1000,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,lws,2300,1000,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,total,2100,1000,52.00869360433091,34.136987063756635,38.75841795315229,91.33626816217782,115.8676305908364,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,total,2150,1000,74.16353614887284,48.028408918337774,54.42285473571223,154.67180870177964,196.63883543334973,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvML,Medium-to-Low,SSP2,total,2300,1000,92.55800378229102,63.89328511293712,70.64837921326532,189.24509527009027,252.48324103525366,joint (BRICK 2.0 posterior x FaIR forcing)
Ladrillo,L21,vvM,Medium,SSP2,glaciers,2100,8000,10.05529808617911,7.208449153684105,8.336551734509,12.215754263344264,14.07689053814875,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,glaciers,2150,8000,14.937621206278614,10.74014799239061,12.343302907927471,18.171858154372178,20.698422194480475,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,glaciers,2300,8000,21.5096670293687,15.704153102468505,17.931467649748544,25.45261560635365,28.482596934365823,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,gis,2100,8000,8.64576347563889,6.758285446305925,7.418253722674549,10.554831837492532,12.395852436312236,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,gis,2150,8000,14.071127543558397,10.1648492417868,11.412233905243623,18.476843628238427,23.250522692424088,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,gis,2300,8000,24.123522188093972,15.031382036460354,17.781116060274957,44.177467964083995,75.94556217767112,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,ais,2100,8000,5.556742041604459,3.7427877001524057,4.31413733232846,28.392008793625475,47.311696149520515,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,ais,2150,8000,40.05513627855461,6.6048024134226635,8.304117298494575,82.61672112917945,112.75754275899287,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,ais,2300,8000,182.47535022073816,16.606844629367828,26.55951170298426,266.0108640825304,330.2399118666951,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,te,2100,8000,21.234866972317512,14.560699650845699,17.546959626195953,25.196991132393165,28.887143076522904,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,te,2150,8000,34.10575580266091,22.382200510074973,27.726797245297252,41.52391501647206,48.29666283218249,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,te,2300,8000,60.99884831136899,35.874249355366715,46.462589775497555,78.90642525827758,93.39608513327543,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,lws,2100,8000,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,lws,2150,8000,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,lws,2300,8000,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,total,2100,8000,49.50763332064837,38.33531875697476,42.20109331315962,76.11653657921133,98.55820296063459,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,total,2150,8000,108.41515219690024,60.67631939348515,68.9145531508071,160.81903585391925,195.95243112601528,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvM,Medium,SSP2,total,2300,8000,304.8382165075098,107.61754076441854,137.2501117481572,409.02054827258496,490.13885659088476,"joint (Ladrillo posterior x FaIR forcing, tapped)"
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,glaciers,2100,1000,13.250096322584664,10.562104615427476,11.636896782725621,15.334582196001621,17.14383329308464,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,glaciers,2150,1000,21.253395391209235,16.787232202156968,18.20567144639113,24.622697580558008,27.800288763748068,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,glaciers,2300,1000,33.34796071462787,23.36511387942379,26.999268399161235,39.279264496108574,44.24622608943273,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,gis,2100,1000,6.937919558066381,4.920137492087754,5.589090618727274,8.908956999141521,11.16010486795662,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,gis,2150,1000,11.585927541449035,7.628968734800345,8.926811275796927,15.579062395265026,20.735307466194875,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,gis,2300,1000,26.004385048529414,15.54832502865395,19.101262853696962,37.48600167234899,53.87140405011588,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,ais,2100,1000,27.566062890783492,2.263252355227886,4.938436188717556,50.10032942141157,69.60346777911563,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,ais,2150,1000,73.4639527371809,8.67720321501324,36.24122053458853,111.29925912529073,142.82755589783756,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,ais,2300,1000,216.49736462700014,94.1732908175166,141.30620314192285,309.0855809789945,391.3511610870036,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,te,2100,1000,19.800631201374394,12.124144672724094,15.062563222712416,25.2253581003141,30.29431991138208,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,te,2150,1000,31.777765072405476,18.675201707556734,23.848401114414074,41.354919893782046,49.34346092531046,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,te,2300,1000,56.997431696239076,30.328469528171713,40.846970976269425,76.01399806532953,93.29340314130887,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,lws,2100,1000,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,lws,2150,1000,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,lws,2300,1000,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,total,2100,1000,71.10377642872895,39.02201469677625,44.83522879003365,97.2423773265741,120.27701537191622,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,total,2150,1000,145.2062658180073,68.01409126151778,100.19964884210366,188.10009519313923,222.78948642758712,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvM,Medium,SSP2,total,2300,1000,346.58861915622776,203.17657561892037,264.2819220814185,445.83370317220624,529.9366592103737,joint (BRICK 2.0 posterior x FaIR forcing)
Ladrillo,L21,vvHL,High-to-Low,SSP5,glaciers,2100,8000,10.996763081133391,7.794890454476157,9.051467554019043,13.51908509650746,15.619838467472283,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,glaciers,2150,8000,13.566562946327366,9.544877421113064,11.098701706371697,16.722017724203194,19.292913998347213,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,glaciers,2300,8000,14.604638501300364,10.22760775121914,11.877658373953082,18.075801352732306,20.998465273410286,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,gis,2100,8000,9.544454197777046,7.2604756139274045,8.042590343824251,12.070488903423714,14.691784534987594,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,gis,2150,8000,11.720337607633159,8.440876062587828,9.527482650026753,15.206020781568188,19.294911941694632,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,gis,2300,8000,10.23326107095175,6.252699107829617,7.630955031651782,14.075576034869156,18.50027936233737,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,ais,2100,8000,6.328915386923293,3.9052755052536887,4.584850903742968,41.71165972596629,59.066421528123016,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,ais,2150,8000,10.351829988707342,6.007818777086016,7.167254056454608,81.6137781570634,119.65573569734,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,ais,2300,8000,17.601157278646745,10.470079305938475,12.165554747714953,99.02010498715212,183.4293752318821,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,te,2100,8000,22.739285208212618,15.436740415632997,18.732373551537197,27.39078477846146,31.679795332428828,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,te,2150,8000,28.391074996226017,17.793793124535995,22.66048837700084,35.273232487108444,41.50429831161604,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,te,2300,8000,25.588485914370196,12.138185839175607,17.723217219951966,34.54974813674905,41.92215311360104,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,lws,2100,8000,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,lws,2150,8000,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,lws,2300,8000,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,total,2100,8000,55.69623224590778,40.767726170230354,45.09583444829524,94.45374805000293,114.98180858247338,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,total,2150,8000,72.95449699057673,51.43226733312851,57.57122406182203,149.5729659844605,191.36088814550646,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvHL,High-to-Low,SSP5,total,2300,8000,82.12507439576711,54.83121356656173,62.88096241330941,166.35017039966252,259.87504781131696,"joint (Ladrillo posterior x FaIR forcing, tapped)"
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,glaciers,2100,1000,14.065251986475431,11.085184396127252,12.195233769228027,16.350392706779715,18.38789571021129,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,glaciers,2150,1000,20.432310286572708,15.943718632433315,17.420859565389204,23.86610311937778,27.058942543783594,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,glaciers,2300,1000,28.292756784960297,21.109578112162065,23.401929950734736,33.36871109108507,37.635119988232475,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,gis,2100,1000,7.192212710893047,4.9765001307621,5.723114083080134,9.428177650921612,12.137259852319627,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,gis,2150,1000,11.16376958729471,7.536521895456526,8.747639588367687,14.946860193893176,19.914878067535945,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,gis,2300,1000,19.615825915080702,13.944993742547554,15.92345822315768,25.53379298912509,33.74110725633853,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,ais,2100,1000,38.56908603903723,2.6383248061823066,6.397260573565625,58.61207332008634,77.03958001872944,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,ais,2150,1000,68.82797605113825,3.893497917657813,9.753326741788701,114.78336816611626,145.27301500361816,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,ais,2300,1000,77.8415489246714,8.28202907730076,16.48382636018223,168.61055579541707,246.01684997178586,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,te,2100,1000,21.134919261205923,12.969751979175694,16.061501640585966,27.15502416294319,32.49325799025422,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,te,2150,1000,26.446932051443483,14.99833676333432,19.440621947756835,34.63207184297472,41.54514238309982,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,te,2300,1000,23.878387304986177,10.841291760555045,15.651013892272376,33.07937493871022,41.97120942950012,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,lws,2100,1000,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,lws,2150,1000,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,lws,2300,1000,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,total,2100,1000,84.54800477591402,41.4472725237801,51.35064840580303,109.03579482349456,130.48174148554315,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,total,2150,1000,133.1755464751628,56.955802716689234,70.61594079148595,184.1543780719281,220.30268054692,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvHL,High-to-Low,SSP5,total,2300,1000,162.4528454102499,78.3961567080398,93.54487267189612,261.1065475019878,346.3786404156008,joint (BRICK 2.0 posterior x FaIR forcing)
Ladrillo,L21,vvH,High,SSP3,glaciers,2100,8000,11.043135929708063,8.011168861760815,9.219475960835771,13.332980553012257,15.30679277126571,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,glaciers,2150,8000,17.20688298916626,12.64381406330157,14.418575337260116,20.523277591329467,23.15444929529848,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,glaciers,2300,8000,25.354237671194838,19.479320054508086,21.906520419263735,29.017366884992676,31.639702831350814,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,gis,2100,8000,9.674418027076626,7.53115079114316,8.271785203052756,11.967988951864207,14.187865721921009,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,gis,2150,8000,17.80067126197583,12.517496240603817,14.240207883078384,23.823121279672677,30.91795866719905,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,gis,2300,8000,57.106204964695934,23.517080603282324,29.89831044057989,88.3106725425917,114.13281657764992,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,ais,2100,8000,12.796633927427854,4.031066050098008,4.796934152157263,36.65719878121636,54.3946919857513,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,ais,2150,8000,62.13415977766313,9.406596316074479,29.95109472731244,97.15378008600125,124.67864075223078,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,ais,2300,8000,230.14057916978152,122.80972735616892,162.57185452437437,311.1141175812642,379.66922139790523,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,te,2100,8000,23.678438405061456,16.36291276246438,19.654503516173094,27.86785435857521,31.766144507279968,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,te,2150,8000,41.144343761777435,27.576585547498205,33.76984106266425,49.669542871384174,57.22399264030921,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,te,2300,8000,89.76489454269384,53.938455283281236,69.09117022027377,115.2863176188269,135.38893484526125,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,lws,2100,8000,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,lws,2150,8000,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,lws,2300,8000,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,total,2100,8000,60.59687938114833,42.93686315363068,47.55823459565632,89.44053841614277,110.09754785884363,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,total,2150,8000,143.9666992770196,79.61860214118029,103.2055912244843,188.45921718095906,222.1247215028958,"joint (Ladrillo posterior x FaIR forcing, tapped)"
Ladrillo,L21,vvH,High,SSP3,total,2300,8000,413.8421718094245,262.3293389536661,319.14606556805865,527.1887956189387,621.4629491432116,"joint (Ladrillo posterior x FaIR forcing, tapped)"
BRICK 2.0,BRICK2.0,vvH,High,SSP3,glaciers,2100,1000,13.99147486713319,11.23078981976611,12.280638379319356,16.15780803603512,17.94577509972126,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,glaciers,2150,1000,22.923683871288,18.134763532233904,19.78233554064767,26.57636188445033,29.665171665458356,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,glaciers,2300,1000,34.87017850247748,23.700217204720524,27.84676771529057,41.87129481505194,46.32391916799579,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,gis,2100,1000,7.181028996513543,4.972898575780265,5.716193316847029,9.388676074950542,11.888510027055002,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,gis,2150,1000,12.559274373856578,7.84379889047812,9.397670496814284,17.37122244429271,23.80885034465795,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,gis,2300,1000,32.093840229046904,17.136131982705535,21.91775191577026,49.53945883291931,74.30264427335263,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,ais,2100,1000,35.55525069990537,4.080491825505349,14.317918673488565,55.32601664130522,74.9199726170832,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,ais,2150,1000,83.88275085894651,34.970069521398734,52.461257856620456,122.47989432793221,154.42295629852435,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,ais,2300,1000,247.96915478491752,124.88592315660802,168.4523712951461,352.1239611270955,456.539078679651,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,te,2100,1000,22.114075495450415,13.739951742118379,16.872704761361696,27.993803423848004,33.06103949294326,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,te,2150,1000,38.26216089723,23.243119167201716,29.11695799896583,49.323277251491916,58.48226268357926,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,te,2300,1000,84.03461983478172,46.249116208033996,61.513223272768265,111.39966167271596,136.29094843898386,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,lws,2100,1000,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,2.342515618878139,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,lws,2150,1000,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,4.0429579468315175,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,lws,2300,1000,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,8.89738572754609,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,total,2100,1000,81.9296285287505,45.39236717195276,57.29526643421233,106.4344789322694,128.48671821800949,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,total,2150,1000,165.00791918520036,106.1901313626763,126.61545808793396,207.31878572403133,244.66762092070692,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,vvH,High,SSP3,total,2300,1000,414.0000946368481,272.54404582047994,319.49107250741747,534.4418309464025,652.132588370014,joint (BRICK 2.0 posterior x FaIR forcing)
