tag,draw,shift,ll_ais,ll_smb,ll
L14,82,-0.25,119.02954460281413,-5.789998410420283,113.23954619239385
L14,82,-0.24,119.10576691069363,-5.783557253809346,113.32220965688428
L14,82,-0.23,119.48593222481333,-5.78521128467212,113.70072094014121
L14,82,-0.22,118.96758150637143,-5.7788863120413225,113.18869519433011
L14,82,-0.21,119.43011397906226,-5.780467076010634,113.64964690305162
L14,82,-0.2,119.82187599044929,-5.782061818377693,114.03981417207159
L14,82,-0.19,118.9684909517496,-5.775814637404361,113.19267631434523
L14,82,-0.18,119.44207264572488,-5.77733814128124,113.66473450444364
L14,82,-0.17,119.84673133891052,-5.778875016163898,114.06785632274662
L14,82,-0.16,120.18256249723585,-5.780425257427185,114.40213723980867
L14,82,-0.15,119.33581041213603,-5.7742189596313755,113.56159145250466
L14,82,-0.14,119.7538927211235,-5.775700335155108,113.9781923859684
L14,82,-0.13,120.10489314513352,-5.777194519657581,114.32769862547593
L14,82,-0.12,120.38891247964415,-5.778701506630634,114.61021097301351
L14,82,-0.11,119.63354795870953,-5.772524581068103,113.86102337764143
L14,82,-0.1,120.00045623029865,-5.773964461204483,114.22649176909417
L14,82,-0.09,120.3020557740968,-5.775416624407204,114.5266391496896
L14,82,-0.08,119.46780019428944,-5.769333611355906,113.69846658293353
L14,82,-0.07,119.85115504925719,-5.770720330025698,114.08043471923149
L14,82,-0.06,120.17081913832067,-5.77211884149891,114.39870029682176
L14,82,-0.05,120.42690255496714,-5.77352913620365,114.6533734187635
L14,82,-0.04,119.538753562225,-5.767492016626362,113.77126154559863
L14,82,-0.03,119.87515657221499,-5.768838529243092,114.10631804297189
L14,82,-0.02,120.14952965220867,-5.770196367271808,114.37933328493686
L14,82,-0.01,120.36198726396303,-5.771565519867721,114.59042174409531
L14,82,0.0,120.51264414433183,-5.772945976148335,114.7396981681835
L14,82,0.01,120.60161530150813,-5.774337725193348,114.82727757631478
L14,82,0.02,120.62901601594847,-5.775740756044805,114.85327525990365
L14,82,0.03,118.40377475192703,-5.7623583147274005,112.64141643719964
L14,82,0.04,118.69630143906755,-5.7636160600085145,112.93268537905904
L14,82,0.05,118.92978942539335,-5.76488429367541,113.16490513171794
L14,82,0.06,119.10436105472414,-5.766163002851609,113.33819805187252
L14,82,0.07,117.09560273758926,-5.760340170326908,111.33526256726235
L14,82,0.08,117.32891887940875,-5.761559389590678,111.56735948981807
L14,82,0.09,114.38685283088523,-5.755900623771615,108.63095220711362
L14,82,0.1,114.68109224142151,-5.757061565536189,108.92403067588532
L14,82,0.11,114.91895152314005,-5.758232243449406,109.16071927969065
L14,82,0.12,115.10055978206522,-5.759412643020038,109.34114713904518
L14,82,0.13,115.22604639559978,-5.7606027497188705,109.46544364588091
L14,82,0.14,112.01474834372584,-5.754956402062986,106.25979194166285
L14,82,0.15,107.94318275278248,-5.749537236543354,102.19364551623912
L14,82,0.16,108.2400540753572,-5.750604979899028,102.48944909545817
L14,82,0.17,108.48301492217126,-5.751681777048737,102.73133314512253
L14,82,0.18,108.67219989837537,-5.752767612214232,102.91943228616114
L14,82,0.19,108.80774386923969,-5.753862469580124,103.05388139965956
L14,82,0.2,108.88978196773688,-5.754966333293837,103.13481563444304
L14,82,0.21,108.91844958612485,-5.756079187465675,103.16237039865918
L14,82,0.22,104.83158304517231,-5.750594126012851,99.08098891915945
L14,82,0.23,104.9069813255008,-5.751652372868486,99.1553289526323
L14,82,0.24,104.9301320877433,-5.75271930119484,99.17741278654846
L14,82,0.25,104.9011733196114,-5.7537948945629935,99.1473784250484
L14,82,0.26,104.82024327214168,-5.7548791365075935,99.06536413563408
L14,82,0.27,99.55503459447502,-5.7494229236433885,93.80561167083162
L14,82,0.28,99.53370769587389,-5.750453519196057,93.78325417667783
L14,82,0.29,94.48940972675098,-5.745171619905399,88.74423810684559
L14,82,0.3,94.50963359624933,-5.746149532222235,88.7634840640271
L14,82,0.31,94.47993414996338,-5.747135534335497,88.73279861562789
L14,82,0.32,87.56802614651892,-5.742001739220069,81.82602440729885
L14,82,0.33,87.5908874616214,-5.742936279704523,81.84795118191688
L14,82,0.34,87.56489421116532,-5.743878640056731,81.82101557110859
L14,82,0.35,83.15494236905386,-5.73888031134367,77.41606205771019
L14,83,-0.35,43.22124123951154,-5.866188819048033,37.35505242046351
L14,83,-0.34,41.487751757971694,-5.869116746985966,35.61863501098573
L14,83,-0.33,51.22329911140969,-5.872069871988614,45.35122923942107
L14,83,-0.32,49.599030781800096,-5.875048218304904,43.72398256349519
L14,83,-0.31,59.37876270982572,-5.878051810203158,53.50071089962256
L14,83,-0.3,57.86902101750566,-5.881080671971011,51.987940345534646
L14,83,-0.29,67.51057066261787,-5.88413482791554,61.62643583470233
L14,83,-0.28,66.11889571822928,-5.887214302363149,60.231681415866134
L14,83,-0.27,75.63102540967176,-5.89031911965965,69.74070629001211
L14,83,-0.26,74.36181363698859,-5.893449304170239,68.46836433281835
L14,83,-0.25,83.70972286569787,-5.896604880279587,77.81311798541829
L14,83,-0.24,82.5674441661252,-5.8997858723917656,76.66765829373344
L14,83,-0.23,91.31717824974929,-5.902992304930299,85.414185944819
L14,83,-0.22,99.44018794719439,-5.890015666399554,93.55017228079484
L14,83,-0.21,111.79861906568172,-5.8623365890933945,105.93628247658833
L14,83,-0.2,115.02279682558772,-5.850504934306926,109.17229189128079
L14,83,-0.19,117.05208448625771,-5.839040833994993,111.21304365226271
L14,83,-0.18,117.07233854736356,-5.841421828919264,111.23091671844429
L14,83,-0.17,118.1446639496484,-5.830239225977804,112.3144247236706
L14,83,-0.16,118.27644865426659,-5.832488622601414,112.44396003166517
L14,83,-0.15,118.34399278231331,-5.834755647841712,112.50923713447159
L14,83,-0.14,118.34741925604109,-5.837040291259067,112.51037896478202
L14,83,-0.13,118.95351665032257,-5.825957808467519,113.12755884185505
L14,83,-0.12,119.07189321399258,-5.828114892816412,113.24377832117617
L14,83,-0.11,119.12831836042534,-5.830288514228618,113.29802984619673
L14,83,-0.1,119.12292094585595,-5.832478658086271,113.29044228776968
L14,83,-0.09,119.05583004202295,-5.834685309702408,113.22114473232054
L14,83,-0.08,118.9271749340799,-5.836908454320984,113.09026647975892
L14,83,-0.07,119.66079140679902,-5.825760343323753,113.83503106347527
L14,83,-0.06,119.6536635065328,-5.827859973729954,113.82580353280284
L14,83,-0.05,119.58705784828707,-5.82997511048136,113.75708273780572
L14,83,-0.04,119.46110901437466,-5.832105735345392,113.62900327902926
L14,83,-0.03,119.27595177643616,-5.834251830016749,113.4416999464194
L14,83,-0.02,120.0855603492316,-5.823152015657502,114.2624083335741
L14,83,-0.01,120.02759479851458,-5.825178437124155,114.20241636139043
L14,83,0.0,119.91245826806325,-5.827219417090301,114.08523885097294
L14,83,0.01,119.74029050018426,-5.8292749342958095,113.91101556588845
L14,83,0.02,120.4322043026435,-5.818319633163668,114.61388466947983
L14,83,0.03,120.39146314923366,-5.8202589618749165,114.57120418735875
L14,83,0.04,120.29570428946091,-5.822211974885093,114.47349231457582
L14,83,0.05,120.14507233891831,-5.8241786483639615,114.32089369055436
L14,83,0.06,119.93971205994589,-5.826158958405632,114.11355310154026
L14,83,0.07,120.55159521347748,-5.815291702876413,114.73630351060108
L14,83,0.08,120.48140440740292,-5.817159528097119,114.6642448793058
L14,83,0.09,120.35845446011918,-5.819040201321271,114.5394142587979
L14,83,0.1,120.18289479154714,-5.820933696471296,114.36196109507584
L14,83,0.11,119.95487494867815,-5.8228399873939996,114.13203496128415
L14,83,0.12,119.67454460197774,-5.82475904786078,113.84978555411696
L14,83,0.13,119.34205353930481,-5.826690851567512,113.51536268773731
L14,83,0.14,118.95755166761927,-5.828635372134724,113.12891629548454
L14,83,0.15,119.75321737502136,-5.80529036728236,113.947927007739
L14,83,0.16,119.74395502697509,-5.806996017174679,113.9369590098004
L14,83,0.17,119.68606114191402,-5.808713063898162,113.87734807801586
L14,83,0.18,119.57969457645511,-5.810441478027403,113.76925309842771
L14,83,0.19,119.42501429042426,-5.812181230064069,113.61283306036019
L14,83,0.2,119.22217934411417,-5.813932290436927,113.40824705367724
L14,83,0.21,118.2931489670999,-5.803455899518992,112.4896930675809
L14,83,0.22,118.21795470604907,-5.805104085670444,112.41285062037862
L14,83,0.23,118.09642321223487,-5.806762940374715,112.28966027186016
L14,83,0.24,116.02230953407215,-5.7965462650424575,110.2257632690297
L14,83,0.25,116.02912099853961,-5.7981047640954575,110.23101623444416
L14,83,0.26,115.9913764591534,-5.799673320921973,110.19170313823143
L14,83,0.27,115.9092431567312,-5.801251903512079,110.10799125321911
L14,83,0.28,115.782888414365,-5.802840479787747,109.98004793457726
L14,83,0.29,115.61247962594486,-5.804439017602824,109.80804060834203
L14,83,0.3,113.2406739406121,-5.794283284334847,107.44639065627725
L14,83,0.31,113.19739506331909,-5.795784291295478,107.40161077202362
L14,83,0.32,109.55480745398617,-5.785994237749621,103.76881321623655
L14,83,0.33,109.62304614167458,-5.787400399130732,103.83564574254385
L14,83,0.34,109.6502842996495,-5.788815446755206,103.86146885289429
L14,83,0.35,109.63669485690619,-5.79023934681845,103.84645551008774
L14,84,-0.35,100.88234374126198,-5.705351776120013,95.17699196514197
L14,84,-0.34,104.72041942880116,-5.704112449316952,99.01630697948421
L14,84,-0.33,108.3699206893252,-5.702927243244878,102.66699344608033
L14,84,-0.32,108.44198601223295,-5.701796242715366,102.74018976951758
L14,84,-0.31,114.23669892576959,-5.704117289093572,108.53258163667601
L14,84,-0.3,116.0691247232286,-5.710913403911491,110.3582113193171
L14,84,-0.29,115.77444545244057,-5.714097745248842,110.06034770719174
L14,84,-0.28,115.03642795368734,-5.717547872219922,109.31888008146741
L14,84,-0.27,113.87451215344765,-5.72124860555509,108.15326354789256
L14,84,-0.26,115.12791406078237,-5.719622055114368,109.408292005668
L14,84,-0.25,116.2216182074406,-5.718039786582311,110.50357842085829
L14,84,-0.24,115.03741984458274,-5.721806535682761,109.31561330889998
L14,84,-0.23,116.12506219177952,-5.72019226308295,110.40486992869657
L14,84,-0.22,117.05649485569258,-5.718620887552559,111.33787396814002
L14,84,-0.21,117.8318432969872,-5.71709241875829,112.11475087822892
L14,84,-0.2,116.98553765948535,-5.720816327894407,111.26472133159093
L14,84,-0.19,117.7668018069418,-5.7192535841790235,112.04754822276277
L14,84,-0.18,118.39536146597449,-5.717732452960743,112.67762901301374
L14,84,-0.17,118.87136012950381,-5.716252936384445,113.15510719311936
L14,84,-0.16,118.4546889814514,-5.7199533985113185,112.73473558294008
L14,84,-0.15,118.94866859211591,-5.718437516947886,113.23023107516802
L14,84,-0.14,119.29340321731952,-5.716962024289721,113.57644119302981
L14,84,-0.13,119.11501888996628,-5.720739041614813,113.39427984835146
L14,84,-0.12,119.48636603186927,-5.719226341838458,113.7671396900308
L14,84,-0.11,119.71174451936588,-5.717752859591998,113.99399165977388
L14,84,-0.1,119.79133007233946,-5.716318584491038,114.07501148784843
L14,84,-0.09,119.89431156733586,-5.7200774994681005,114.17423406786776
L14,84,-0.08,120.00896025371361,-5.718604413271815,114.29035584044179
L14,84,-0.07,119.98102148122452,-5.717169424003999,114.26385205722052
L14,84,-0.06,119.81068652300874,-5.715772515904794,114.09491400710395
L14,84,-0.05,119.49814783532435,-5.714413673010605,113.78373416231373
L14,84,-0.04,119.0435990489809,-5.7130928791539555,113.33050616982693
L14,84,-0.03,119.97718950209108,-5.721957420322377,114.2552320817687
L14,84,-0.02,119.87982413262549,-5.720480953640634,114.15934317898486
L14,84,-0.01,119.64598314714577,-5.719040548438734,113.92694259870703
L14,84,0.0,119.27588464817838,-5.717636180354878,113.5582484678235
L14,84,0.01,118.90115113144765,-5.721544235607724,113.17960689583992
L14,84,0.02,118.5608804437628,-5.720098993760842,112.84078145000196
L14,84,0.03,117.43267510320116,-5.724201193647068,111.7084739095541
L14,84,0.04,117.12828062226559,-5.722715486166423,111.40556513609917
L14,84,0.05,116.69319928858135,-5.7212639478315594,110.9719353407498
L14,84,0.06,116.12767346356752,-5.719846547056767,110.40782691651076
L14,84,0.07,114.76331916282533,-5.723947108154343,109.03937205467098
L14,84,0.08,114.23959062784644,-5.722488417899854,108.51710220994659
L14,84,0.09,112.17824071067741,-5.726799265801769,106.45144144487564
L14,84,0.1,111.67740702665796,-5.725299650774665,105.9521073758833
L14,84,0.11,111.05131566149544,-5.723832452959307,105.32748320853614
L14,84,0.12,110.30022966060434,-5.722397634758874,104.57783202584547
L14,84,0.13,109.42441328227348,-5.7209951583573035,103.70341812391618
L14,84,0.14,108.42413200490635,-5.719624985719237,102.70450701918712
L14,84,0.15,107.29965251645773,-5.718287078590014,101.58136543786772
L14,84,0.16,105.45512198547274,-5.722338501342888,99.73278348412985
L14,84,0.17,104.35475681083062,-5.720957101300577,98.63379970953005
L14,84,0.18,103.13270942417358,-5.719607154864438,97.41310226930915
L14,84,0.19,101.78925674737131,-5.718288621090716,96.07096812628059
L14,84,0.2,99.17630277347327,-5.722354042195399,93.45394873127786
L14,84,0.21,97.878414318098,-5.7209915665337014,92.1574227515643
L14,84,0.22,95.16919264049356,-5.725272315253287,89.44392032524027
L14,84,0.23,93.89076612712793,-5.723866405740127,88.16689972138781
L14,84,0.24,92.49558682788816,-5.722490418841723,86.77309640904645
L14,84,0.25,88.46852955241678,-5.726882279330656,82.74164727308613
L14,84,0.26,87.11297142244553,-5.725463086108161,81.38750833633736
L14,84,0.27,85.6430945029226,-5.72407308722217,79.91902141570043
L14,84,0.28,83.28233959883732,-5.728595868756261,77.55374373008107
L14,84,0.29,79.16705002239463,-5.733430968447992,73.43361905394664
L14,84,0.3,77.8197581742747,-5.731927272823693,72.087830901451
L14,84,0.31,76.36192361443989,-5.730451471565537,70.63147214287434
L14,84,0.32,73.22199652179562,-5.735407774784571,67.48658874701104
L14,84,0.33,68.90335525191966,-5.740681195119265,63.1626740568004
L14,84,0.34,67.54346079375509,-5.739095839401676,61.80436495435341
L14,84,0.35,66.07655108718055,-5.73753716376866,60.33901392341189
L14,85,-0.35,-7.8744263542579915,-7.091177382566622,-14.965603736824614
L14,85,-0.34,9.085013952835155,-7.098782068987282,1.9862318838478732
L14,85,-0.33,7.428761650159814,-7.106409517376378,0.32235213278343533
L14,85,-0.32,24.19935791612052,-7.114059745972311,17.085298170148207
L14,85,-0.31,40.482606803636344,-7.121732773026185,33.36087403061016
L14,85,-0.3,39.28453807610198,-7.129428616801211,32.15510945930077
L14,85,-0.29,54.81204754085215,-7.137147295573304,47.67490024527884
L14,85,-0.28,83.27781515899817,-7.046911857548789,76.23090330144937
L14,85,-0.27,94.09022862968445,-7.0059224263011375,87.0843062033833
L14,85,-0.26,102.24936502400294,-6.965156542427421,95.28420848157552
L14,85,-0.25,108.36473190096424,-6.924738496953681,101.43999340401056
L14,85,-0.24,108.28105616870499,-6.930361435882588,101.3506947328224
L14,85,-0.23,112.55718152368802,-6.890175391144462,105.66700613254355
L14,85,-0.22,112.57683744496211,-6.895423173498939,105.68141427146317
L14,85,-0.21,112.56952123527336,-6.900676326876776,105.66884490839658
L14,85,-0.2,115.28814971313304,-6.860819829258672,108.42732988387436
L14,85,-0.19,115.37770872851928,-6.8657156184502774,108.511993110069
L14,85,-0.18,115.44141647137037,-6.870614454877517,108.57080201649286
L14,85,-0.17,115.47936791098536,-6.875516272320648,108.60385163866471
L14,85,-0.16,115.49165561426682,-6.880421004435076,108.61123460983174
L14,85,-0.15,117.19688044122671,-6.840652621282379,110.35622781994434
L14,85,-0.14,117.30413948698931,-6.845220346099547,110.45891914088976
L14,85,-0.13,117.38676731710257,-6.8497889435530155,110.53697837354954
L14,85,-0.12,117.44483954756154,-6.854358341816816,110.59048120574472
L14,85,-0.11,117.47842911232576,-6.858928468954344,110.61950064337141
L14,85,-0.1,118.39258797508916,-6.819115698367046,111.57347227672211
L14,85,-0.09,118.5229955314265,-6.823364476398904,111.6996310550276
L14,85,-0.08,118.62992399791082,-6.827612159414654,111.80231183849617
L14,85,-0.07,118.5840548474005,-6.788210418356892,111.7958444290436
L14,85,-0.06,118.79002058482689,-6.792151260564833,111.99786932426206
L14,85,-0.05,118.97355109042361,-6.7960893570049645,112.17746173341865
L14,85,-0.04,119.13469053827293,-6.800024629043435,112.3346659092295
L14,85,-0.03,119.27347997941432,-6.803956997976721,112.46952298143759
L14,85,-0.02,118.44673016425975,-6.764647478378553,111.6820826858812
L14,85,-0.01,118.68832051008444,-6.768287801545405,111.92003270853903
L14,85,0.0,118.90861344873518,-6.771923755020983,112.1366896937142
L14,85,0.01,119.107635532748,-6.775555258415859,112.33208027433214
L14,85,0.02,119.285409964014,-6.7791822312971615,112.50622773271684
L14,85,0.03,119.441956559188,-6.7828045931899075,112.65915196599809
L14,85,0.04,119.5772917164507,-6.786422263578107,112.7908694528726
L14,85,0.05,118.35535548741962,-6.747214365310306,111.60814112210932
L14,85,0.06,115.540777565637,-6.70838046463037,108.83239710100663
L14,85,0.07,115.92740648955541,-6.7114632249745085,109.2159432645809
L14,85,0.08,116.29526009995945,-6.714539018980627,109.58072108097882
L14,85,0.09,116.64434209110237,-6.717607765609539,109.92673432549283
L14,85,0.1,116.97465249617603,-6.720669383834241,110.2539831123418
L14,85,0.11,113.18979797850199,-6.682149827069142,106.50764815143285
L14,85,0.12,113.62965299796274,-6.684958037596786,106.94469496036595
L14,85,0.13,108.12038462210346,-6.646962480566366,101.4734221415371
L14,85,0.14,108.6586980811957,-6.649526361831585,102.0091717193641
L14,85,0.15,109.18045359114282,-6.652081210527435,102.52837238061538
L14,85,0.16,109.68563476615634,-6.6546269475225035,103.03100781863384
L14,85,0.17,110.17422129485621,-6.657163493757511,103.5170578010987
L14,85,0.18,103.50812419102168,-6.619529108947686,96.88859508207399
L14,85,0.19,104.06938790884368,-6.621834318584744,97.44755359025893
L14,85,0.2,96.25126432540789,-6.584676771951469,89.66658755345642
L14,85,0.21,96.88413701924432,-6.58675843652591,90.29737858271841
L14,85,0.22,97.50164282531901,-6.588829423057518,90.91281340226149
L14,85,0.23,98.10373700627332,-6.590889656414917,91.5128473498584
L14,85,0.24,98.69037059073824,-6.592939061602009,92.09743152913623
L14,85,0.25,99.26149033865221,-6.594977563760182,92.66651277489203
L14,85,0.26,99.81703869818286,-6.597005088170425,93.22003361001244
L14,85,0.27,100.35695377826934,-6.599021560255154,93.75793221801419
L14,85,0.28,100.88116929726772,-6.601026905580645,94.28014239168708
L14,85,0.29,92.66778639738058,-6.563927432669559,86.10385896471102
L14,85,0.3,93.25473315155327,-6.565724432189175,86.6890087193641
L14,85,0.31,93.82637233406744,-6.567509710118001,87.25886262394944
L14,85,0.32,94.38262009950063,-6.569283194917455,87.81333690458317
L14,85,0.33,94.92338801164608,-6.571044815227706,88.35234319641837
L14,85,0.34,84.06534331575449,-6.534401619015837,77.53094169673865
L14,85,0.35,84.65667072998983,-6.535966215681462,78.12070451430836
L14,86,-0.35,110.30263449800898,-6.726356656492428,103.57627784151656
L14,86,-0.34,109.49859849312486,-6.720950221679313,102.77764827144554
L14,86,-0.33,108.66079096723543,-6.7155625454056285,101.9452284218298
L14,86,-0.32,112.49704771577419,-6.749309898412896,105.7477378173613
L14,86,-0.31,111.76439045007689,-6.744097992136087,105.0202924579408
L14,86,-0.3,110.99963886801383,-6.73890466770542,104.2607342003084
L14,86,-0.29,110.20292686352025,-6.733729902587963,103.46919696093228
L14,86,-0.28,109.37438703163707,-6.728573674116147,102.64581335752092
L14,86,-0.27,113.01228813955379,-6.762881846559041,106.24940629299475
L14,86,-0.26,112.2939979710466,-6.757892435695108,105.53610553535148
L14,86,-0.25,111.54550166246226,-6.752921409355373,104.79258025310688
L14,86,-0.24,110.76692518650245,-6.7479687423262575,104.01895644417618
L14,86,-0.23,114.22106016962931,-6.782841944786418,107.4382182248429
L14,86,-0.22,113.5587817298375,-6.778050782524147,106.78073094731336
L14,86,-0.21,112.86803938568971,-6.773277862499186,106.09476152319053
L14,86,-0.2,116.01417951997009,-6.808764414943441,109.20541510502665
L14,86,-0.19,115.44563085832178,-6.804151098420925,108.64147975990085
L14,86,-0.18,114.8502672508747,-6.799555949597139,108.05071130127756
L14,86,-0.17,114.22820422803872,-6.794978940824349,107.43322528721437
L14,86,-0.16,117.07437095286753,-6.8310139179765095,110.24335703489102
L14,86,-0.15,116.58016266124356,-6.826592231227483,109.75357043001608
L14,86,-0.14,116.06090948376338,-6.8221886447501285,109.23872083901325
L14,86,-0.13,115.51672158583592,-6.817803130681243,108.69891845515468
L14,86,-0.12,114.94770720935689,-6.813435661083824,108.13427154827306
L14,86,-0.11,114.35397265210827,-6.809086207948148,107.54488644416011
L14,86,-0.1,113.73562223416212,-6.804754743192969,106.93086749096915
L14,86,-0.09,119.02838798021472,-6.882853759287476,112.14553422092725
L14,86,-0.08,118.73850434119268,-6.878785294690777,111.85971904650191
L14,86,-0.07,118.42721174478888,-6.874734921777928,111.55247682301095
L14,86,-0.06,118.09461517515265,-6.870702613986007,111.22391256116664
L14,86,-0.05,117.74081749227184,-6.866688344723373,110.87412914754847
L14,86,-0.04,118.86443944517151,-6.904669347131597,111.95977009803991
L14,86,-0.03,118.61390192356596,-6.943268571206093,111.67063335235987
L14,86,-0.02,118.54334845291524,-6.939537373734549,111.60381107918069
L14,86,-0.01,118.45465033847951,-6.935824448145818,111.51882589033369
L14,86,0.0,118.34790818836825,-6.932129770934166,111.41577841743408
L14,86,0.01,118.22322032496027,-6.928453318614828,111.29476700634544
L14,86,0.02,117.18478622893795,-6.96772374803755,110.21706248090041
L14,86,0.03,117.16972968595816,-6.964197061425994,110.20553262453217
L14,86,0.04,115.07564324639876,-7.004312028261629,108.07133121813713
L14,86,0.05,115.16658276417064,-7.000938763846417,108.16564400032422
L14,86,0.06,115.24193921647122,-6.997584081682602,108.24435513478862
L14,86,0.07,115.30179980699883,-6.994247962777662,108.30755184422117
L14,86,0.08,115.34624922819833,-6.990930388214511,108.35531883998382
L14,86,0.09,115.37536963266017,-6.987631339153533,108.38773829350663
L14,86,0.1,115.38924060705605,-6.984350796834198,108.40488981022186
L14,86,0.11,112.95102802154861,-7.024980147752094,105.92604787379652
L14,86,0.12,113.0637949004953,-7.021847428754988,106.04194747174031
L14,86,0.13,113.16236112279793,-7.018733432365537,106.1436276904324
L14,86,0.14,113.24679717493247,-7.01563814262442,106.23115903230804
L14,86,0.15,113.31717082212202,-7.012561543682109,106.30460927843991
L14,86,0.16,109.30023806487549,-7.0539198914810015,102.24631817339449
L14,86,0.17,109.46535153402394,-7.05099078398245,102.41436075004148
L14,86,0.18,105.30725074453375,-7.093180206051207,98.21407053848255
L14,86,0.19,105.55529120768205,-7.090402149572158,98.46488905810989
L14,86,0.2,105.79090509056854,-7.087643336054835,98.7032617545137
L14,86,0.21,99.18469799036218,-7.130469930266292,92.0542280600959
L14,86,0.22,99.49505363333296,-7.127863143539705,92.36719048979326
L14,86,0.23,99.79364367313443,-7.125275920243745,92.66836775289067
L14,86,0.24,100.08051038465723,-7.122708254116167,92.95780213054107
L14,86,0.25,88.84955040763899,-7.213370544725944,81.63617986291304
L14,86,0.26,89.28801338321105,-7.211076667417318,82.07693671579374
L14,86,0.27,89.71577954389745,-7.20880310595784,82.50697643793961
L14,86,0.28,90.13287850522035,-7.206549861069847,82.9263286441505
L14,86,0.29,84.72701769891691,-7.251806622013689,77.47521107690322
L14,86,0.3,77.38989173526255,-7.29794551653354,70.091946218729
L14,86,0.31,77.92165665332377,-7.29599728408388,70.62565936923988
L14,86,0.32,78.4435495951455,-7.294070244449894,71.1494793506956
L14,86,0.33,78.95558294800723,-7.292164406214399,71.66341854179284
L14,86,0.34,79.45776568357536,-7.290279778259158,72.1674859053162
L14,86,0.35,72.88916540596975,-7.3372660899798365,65.55189931598991
L14,87,-0.35,67.85616934865782,-5.847832749510534,62.008336599147285
L14,87,-0.34,77.82853116321448,-5.844562964980101,71.98396819823438
L14,87,-0.33,87.03429694096384,-5.841326201839658,81.19297073912418
L14,87,-0.32,95.68167618974951,-5.854181305562049,89.82749488418746
L14,87,-0.31,109.63480490515252,-5.885223763039193,103.74958114211333
L14,87,-0.3,113.61366244404266,-5.900129050722553,107.7135333933201
L14,87,-0.29,116.53445793973185,-5.915699554910875,110.61875838482098
L14,87,-0.28,118.42511159115286,-5.931861885365412,112.49324970578745
L14,87,-0.27,118.19473660784156,-5.92846531146429,112.26627129637727
L14,87,-0.26,117.89785466256998,-5.925093710457245,111.97276095211274
L14,87,-0.25,117.5346232419226,-5.921747068372404,111.6128761735502
L14,87,-0.24,119.03761140953053,-5.93832253510928,113.09928887442125
L14,87,-0.23,118.78834670818912,-5.934987304617497,112.85335940357163
L14,87,-0.22,118.47527274548699,-5.931675969376473,112.54359677611052
L14,87,-0.21,118.098553392337,-5.928388508941101,112.1701648833959
L14,87,-0.2,119.4485124671482,-5.945235673906771,113.50327679324144
L14,87,-0.19,119.1934806533659,-5.9419570300278455,113.25152362333804
L14,87,-0.18,118.87727862238827,-5.938701287828324,112.93857733455995
L14,87,-0.17,118.50007602853897,-5.935468421570425,112.56460760696855
L14,87,-0.16,119.82964452453103,-5.952663374234832,113.8769811502962
L14,87,-0.15,119.58333342263386,-5.949437893515121,113.63389552911873
L14,87,-0.14,119.27847401995608,-5.946234390130506,113.33223962982558
L14,87,-0.13,120.38632160166145,-5.963881617223447,114.422439984438
L14,87,-0.12,120.21986128347442,-5.960685997845294,114.25917528562913
L14,87,-0.11,119.9973105180701,-5.957511521838204,114.0397989962319
L14,87,-0.1,119.7188501101423,-5.954358155495009,113.76449195464728
L14,87,-0.09,119.3846608157293,-5.95122586495613,113.43343495077318
L14,87,-0.08,120.50630086625057,-5.96921399503434,114.53708687121623
L14,87,-0.07,120.32004359002475,-5.966087939576476,114.35395565044827
L14,87,-0.06,120.08049809902431,-5.962982188866905,114.11751591015741
L14,87,-0.05,119.78785057508449,-5.959896706010147,113.82795386907435
L14,87,-0.04,119.44228709935359,-5.956831453962142,113.48545564539145
L14,87,-0.03,119.0439936462623,-5.953786395530543,113.09020725073175
L14,87,-0.02,120.50713074318459,-5.971914772510747,114.53521597067385
L14,87,-0.01,120.46396162649704,-5.990800743530517,114.47316088296652
L14,87,0.0,120.4324564252927,-5.9877460541311045,114.44471037116159
L14,87,0.01,120.35273752342835,-5.984710275843949,114.3680272475844
L14,87,0.02,120.22500297835944,-5.981693367551793,114.24330961080764
L14,87,0.03,119.49300388133338,-6.000933525321143,113.49207035601223
L14,87,0.04,119.51521754157245,-5.997923379984448,113.51729416158801
L14,87,0.05,117.37573130026698,-6.017775113470746,111.35795618679623
L14,87,0.06,117.54518073579914,-6.014774436956016,111.53040629884312
L14,87,0.07,117.67101852740089,-6.011791503131514,111.65922702426937
L14,87,0.08,117.75345312075025,-6.008826268309069,111.74462685244119
L14,87,0.09,117.79269275512927,-6.005878688681399,111.78681406644787
L14,87,0.1,115.03869445775216,-6.0261033840893905,109.01259107366276
L14,87,0.11,115.21692035125436,-6.023164856241075,109.19375549501328
L14,87,0.12,111.29584909248618,-6.044057029711707,105.25179206277447
L14,87,0.13,111.60187382147907,-6.0411305250497875,105.56074329642928
L14,87,0.14,111.86851824657222,-6.038220726229691,105.83029752034253
L14,87,0.15,112.09599646501124,-6.03532758816093,106.06066887685031
L14,87,0.16,112.28452228989369,-6.032451065654298,106.25207122423939
L14,87,0.17,112.43430923961279,-6.029591113422548,106.40471812619023
L14,87,0.18,112.54557053861654,-6.026747686080773,106.51882285253578
L14,87,0.19,108.48827783138523,-6.047823233483444,102.44045459790179
L14,87,0.2,108.72323400190268,-6.0449895258935005,102.67824447600918
L14,87,0.21,108.92149883486556,-6.042171917476056,102.8793269173895
L14,87,0.22,109.08328724180052,-6.039370362601704,103.04391687919882
L14,87,0.23,109.2088137764404,-6.036584815555471,103.17222896088492
