post_idx,ais_1850,ais_1900,ais_2018,ais_2024,gis_1850,gis_1900,gis_2018,gis_2024,gsic_1850,gsic_1900,gsic_2018,gsic_2024,te_1850,te_1900,te_2018,te_2024,lws_1850,lws_1900,lws_2018,lws_2024,total_1850,total_1900,total_2018,total_2024
61,-9.566774313931703,-4.660146673468923,0.7113465162887578,0.9228705263549797,-0.374098163422687,-0.22461125738688636,0.8160850441452538,1.3947350876849285,-3.675057102733612,-3.255139326686371,1.3716851945061017,1.9566135220372844,-1.4998405817251679,-1.6552979630480722,1.0670231238737375,1.2267435821581656,0.0,0.0,0.0,0.08491570176669638,-15.115770161813169,-9.795195220590253,3.966139878813851,5.5858784200020555
62,-11.179671262142026,-4.332543963195823,0.52720637941015,0.8603230546346485,0.43370161554276976,0.22528927405485177,0.895135304343686,1.5426598045235274,-3.639207844797307,-3.2385574406692403,1.4424075688820137,2.0730961280744786,-1.5845817420037192,-1.7488224827234025,1.1273100494729238,1.2960547314782986,0.0,0.0,0.0,0.08491570176669638,-15.969759233400282,-9.094634612533612,3.9920593021087747,5.85704942047765
63,-8.06856347068561,-5.740156116744933,0.6480364587606258,0.8260945887830884,-1.4281173501151656,-1.2195978602387747,0.7087178258044169,1.0738370958920385,-3.731512312538262,-3.3175867715742777,1.461365973050081,2.097183447036868,-1.4484463579085132,-1.5985767654536651,1.03046002115863,1.1847074251190273,0.0,0.0,0.0,0.08491570176669638,-14.67663949124755,-11.87591751401165,3.8485802787737553,5.266738258597722
64,-9.975716451169683,-3.4607642457935017,0.6182820412312551,0.8247616512154665,0.14769980961624185,0.01331850734223039,0.9631165302672606,1.6391464028862934,-3.310485461655293,-2.94426401917021,1.3019509454577174,1.8693576607645555,-1.4510478815224852,-1.601447935090957,1.0323108084271102,1.1868352528602906,0.0,0.0,0.0,0.08491570176669638,-14.589549984731221,-7.993157692712439,3.9156603253833437,5.605016669493304
65,-2.0842851180054405,-4.529654453378951,0.7463683816651634,0.9805435525561568,-0.05757876365395376,0.017950209331463185,1.0151112927872852,1.7605886901178813,-3.4813804113227356,-3.0939943161664445,1.3566722068097035,1.9457385053993037,-1.405960036953151,-1.5516867683488245,1.0002342175231846,1.149957184195717,0.0,0.0,0.0,0.08491570176669638,-7.029204329935282,-9.157385328562755,4.118386098785337,5.921743634035755
66,-6.272888775176659,-3.7977738914738657,0.5090913979309275,0.6437657774001404,-0.07749880473717496,-0.27419971998297044,0.9724210433853742,1.6036791456429889,-3.3280893493313606,-2.9616692707496894,1.318737443331823,1.8952322735866944,-1.385924878157934,-1.529574979971339,0.9859807175276132,1.133570107616365,0.0,0.0,0.0,0.08491570176669638,-11.06440180740313,-8.563217862177867,3.7862306021757384,5.3611630060128865
67,-5.962000140723168,-4.55262012355665,0.5639514037998339,0.7023830318466096,0.13995901541159483,0.08513432465315773,0.8349099860947007,1.4420224096514112,-3.5470827023446367,-3.1527878430600382,1.3840756721940648,1.9852610452075536,-1.722829103469698,-1.9013990822765274,1.2256625899336322,1.4091294578826372,0.0,0.0,0.0,0.08491570176669638,-11.091952931125906,-9.521672724240057,4.008599652022234,5.623711646354909
68,-11.866236035991303,-6.468914158971096,0.7604731991385227,0.9381488511905234,0.01637704003947249,0.07023204767486746,0.9316847881835066,1.6228171365014532,-3.436673239081774,-3.0539404671427546,1.3352883711348658,1.9138477358623036,-1.4831311844142891,-1.6368566489047764,1.0551356516090602,1.2130766990489836,0.0,0.0,0.0,0.08491570176669638,-16.769663419447895,-11.08947922734376,4.082582010065952,5.772806124369959
69,-4.563489812963213,-3.843438200232596,0.5110776559930197,0.6486486234006716,0.08151284801289904,0.41360153074627704,1.0961563647173378,1.996526592349035,-3.704147018427913,-3.2934037630296515,1.4512745508580283,2.0827683697977286,-1.381992240010868,-1.525234726751391,0.9831829429561841,1.1303535400246842,0.0,0.0,0.0,0.08491570176669638,-9.568116223389092,-8.24847515926736,4.041691514524571,5.943212827338817
70,-9.57029892323603,-3.56079177823998,0.5692420792481445,0.7457543123236876,-0.21964444408206774,-0.3442481280032439,0.8956624322435047,1.4722195574366381,-3.6081644676565188,-3.203977194941981,1.390562003138278,1.9914534492905103,-1.3709063411380111,-1.5129997825537298,0.9752961644609287,1.121286206162385,0.0,0.0,0.0,0.08491570176669638,-14.769014176112627,-8.622016883738933,3.8307626790908573,5.4156292269799176
71,-8.745565468571986,-5.25652837311652,0.6288831985499121,0.9823411270468485,-0.7029693853816354,-0.7085430508480428,0.6497026572448661,1.0143711376201736,-3.3525081442255953,-2.9813352635698496,1.3166663620286165,1.8901365161736448,-1.6179589055701673,-1.785659164926199,1.151055376655468,1.3233544469911929,0.0,0.0,0.0,0.08491570176669638,-14.419001903749384,-10.732065852460611,3.746307594478865,5.295118929598555
72,-2.1714945219583615,-4.79525593731045,0.5464618406508359,0.6686923688214219,0.5887871094193642,0.2091757619620438,0.9349470083676259,1.581010271539185,-3.137787064798927,-2.7901301111240686,1.2307730283020555,1.766524520220515,-1.6116253276386863,-1.778669116266008,1.1465495150378455,1.3181741123781578,0.0,0.0,0.0,0.08491570176669638,-6.33211980497661,-9.154879402738484,3.858731392358361,5.419316974725977
73,-10.833060535393486,-5.893109565855125,0.6291831092322675,0.757838946982814,0.2098853771830278,0.03170188503167637,0.7579929603637403,1.2813699771318632,-3.411406421447341,-3.0305914616064724,1.3224576447113072,1.8953861301059416,-1.533295350450764,-1.6922202941281037,1.0908236612568536,1.2541067721710069,0.0,0.0,0.0,0.08491570176669638,-15.567876930108563,-10.584219436558026,3.8004573755641675,5.273617528158322
74,-3.0147511477458804,-4.651304311670657,0.6642840307187647,0.851788640888973,0.06866807721506163,-0.07118208670018333,0.8095043251373113,1.3612111157772055,-3.534937830741311,-3.145188413472333,1.3976815887914704,2.008176128124965,-1.4914888371887507,-1.6460805662877256,1.0610814893736296,1.2199125568247358,0.0,0.0,0.0,0.08491570176669638,-7.97250973846088,-9.513755378130897,3.9325514340211782,5.526004143382576
75,-6.478617501249348,-4.260133108073061,0.5777830683922791,0.7333510371794638,-0.1390957497071632,-0.06834227037249008,0.7407495334248893,1.2765425575365086,-3.326795222543112,-2.960895989761291,1.3199964454456508,1.8972697545951531,-1.5570347150569805,-1.7184202265446054,1.107712423495682,1.273523577883579,0.0,0.0,0.0,0.08491570176669638,-11.501543188556603,-9.007791594751446,3.7462414707584992,5.265602628961402
76,-9.502137077170875,-4.3719168711329415,0.5264331645246978,0.6534486417167584,0.1296719106230526,0.22624703374471977,0.860166747836022,1.5276388043904632,-3.7689228444704472,-3.349700741871216,1.4694898403876258,2.1076492887018627,-1.60965811439737,-1.7764980028084139,1.1451499916193923,1.316565097228201,0.0,0.0,0.0,0.08491570176669638,-14.75104612541564,-9.271868582067851,4.001239744367738,5.690217533803982
77,-9.84151007888304,-5.663720167570874,0.5326146794016995,0.6189707579553394,0.8194410291058496,0.4536382511991732,0.7703920875648862,1.3364147035875185,-3.561727637279348,-3.170495088308725,1.4165834635697512,2.0368220881259314,-1.4697079746377295,-1.6220421332346184,1.045586053203258,1.2020976412437736,0.0,0.0,0.0,0.08491570176669638,-14.053504661694266,-10.002619137915044,3.7651762837395935,5.279220892679259
78,-4.901569706369585,-2.0239300890526057,0.48204174499049124,0.6636447741382279,0.3137148918086474,-0.08200902592125914,0.9950793824832438,1.640443139694181,-3.58646153579095,-3.181491106014726,1.3642696011008273,1.9505533093280514,-1.7233340461677598,-1.9019563619166056,1.2260218184687366,1.409542458585348,0.0,0.0,0.0,0.08491570176669638,-9.897650396519648,-7.189386582905197,4.067412547043299,5.7490993835125055
79,-11.46396536695634,-6.705382283485961,0.7640146674282478,0.9384213815568643,-0.07128402737013317,0.04137615665102956,0.9422562117123334,1.6433729558643861,-3.6678909078489537,-3.260291646741324,1.4319068996377693,2.053990940840017,-1.419055098977808,-1.5661391239921612,1.0095503636250578,1.160667844710206,0.0,0.0,0.0,0.08491570176669638,-16.622195401153235,-11.490436897568417,4.147728142403406,5.88136882473817
80,-7.389220179219233,-3.875694888380543,0.48063356141997415,0.598610426767654,-0.2867493912709129,-0.24373305806726364,0.7005930755959788,1.1776885022745986,-3.7001550529940404,-3.2943466807178043,1.4751387218676624,2.1216235213850867,-1.414990128769517,-1.5616528225894506,1.0066584448018514,1.1573430406107297,0.0,0.0,0.0,0.08491570176669638,-12.791114752253707,-8.975427449755065,3.663023803685464,5.140181192804763
81,-2.440129230818142,-4.779492362408111,0.69831706135558,0.9091473346820145,-0.3198851858884133,-0.39127322182386237,0.9009439134020525,1.483061985067824,-3.618383738070656,-3.216612554592726,1.4132030793782502,2.026986122781728,-1.7313861164427595,-1.9108430233971165,1.2317502573996246,1.4161283755509901,0.0,0.0,0.0,0.08491570176669638,-8.109784271219969,-10.298221162221813,4.24421431153551,5.9202395198492574
82,-7.3289619782094695,-4.110389162522788,0.4674416879577703,0.5727754712335775,0.16846978713900285,0.12570511530682893,0.856826874208938,1.4864756326632644,-3.364200461954456,-2.9951214098705896,1.340445416386928,1.9277407861356959,-1.4004908148929331,-1.5456506654149202,0.9963432797268894,1.1454838200638762,0.0,0.0,0.0,0.08491570176669638,-11.925183467917854,-8.525456122501469,3.6610572582805254,5.217391411863109
83,-6.915069222333141,-4.133284205206634,0.7358886992713254,0.9777861873690785,-0.3183727808422354,-0.19328656369257402,0.9150941403992974,1.5656585036581738,-3.5603014212847977,-3.15746923912244,1.3499417809651415,1.9293036172897695,-1.399639457048826,-1.5447110649518154,0.9957376030186976,1.1447874808768304,0.0,0.0,0.0,0.08491570176669638,-12.193382881508999,-9.028751072973462,3.9966622236544627,5.70245149096055
84,-6.965764453537987,-3.1954560106289387,0.5892674436836276,0.7887082607190066,-0.13734593106224935,0.05640257715224806,0.916240487876685,1.6154608217589406,-3.6978398526368266,-3.286155814255212,1.439600749149994,2.0643642070863373,-1.5130671129621194,-1.6698954145915779,1.0764328003756474,1.237561773442526,0.0,0.0,0.0,0.08491570176669638,-12.314017350199185,-8.095104662323482,4.021541481085952,5.791010764773505
85,-5.984789693980898,-4.126761735483675,0.4275192899315883,0.5113444640131304,-0.5959718387143376,-0.5677446317165824,0.5800086133758597,0.9203006909595857,-3.2710857264247997,-2.909956806353494,1.2900205767391344,1.8527322545408107,-1.4657117618903683,-1.6176317159534666,1.0427430501125925,1.198829074970469,0.0,0.0,0.0,0.08491570176669638,-11.317559021010402,-9.222094889507217,3.3402915301591785,4.568122186250695
86,-4.9718602828796294,-4.791927131437667,0.4972846052479274,0.7412098984215021,-0.12586412082065124,0.059974906676618644,0.8299804940762989,1.4647626080988907,-3.6366982584658203,-3.2357525688312454,1.4379791269131685,2.0660700475896485,-1.42545750187085,-1.5732051312709314,1.0141051889968153,1.1659044723592569,0.0,0.0,0.0,0.08491570176669638,-10.15988016403695,-9.540909924863225,3.7793494152342095,5.522862728235994
87,-5.764568111317981,-4.237732253447457,0.6260003612323151,0.8074694630678447,-0.24665723079229096,-0.2309092074987973,0.8045577667728843,1.354298693784095,-3.5561710296155984,-3.166387234144748,1.419216426718766,2.041494477069518,-1.4380192310002125,-1.5870688744537418,1.023041909085726,1.1761789113749876,0.0,0.0,0.0,0.08491570176669638,-11.005415602726082,-9.222097569544744,3.8728164638096905,5.464357247063142
88,-6.341780153557441,-4.754290974641218,0.6065298871756442,0.7624308707692595,-0.3274975665494395,-0.1671488775057739,0.7367243530817191,1.2685138877348123,-3.6855564696912335,-3.2737982587130223,1.4257457987678155,2.0426330694549253,-1.3718736140801033,-1.5140673126301012,0.9759843059933555,1.1220773541606186,0.0,0.0,0.0,0.08491570176669638,-11.726707803878217,-9.709305423490115,3.7449843450185343,5.280570883886313
89,-8.4181878103316,-6.5602724516420245,0.670113814339246,0.8002447819070224,0.4451085707611213,0.12112321292852002,0.7414945638708481,1.2451038447754748,-3.658098463181319,-3.248552546648015,1.4115401482951915,2.021905790885501,-1.4163909464117428,-1.5631988339576124,1.0076550205945036,1.1584887917480922,0.0,0.0,0.0,0.08491570176669638,-13.04756864916354,-11.250900619319133,3.83080354709979,5.310658911082788
90,-9.716238449250577,-4.539335866037608,0.5958413160288112,0.7512089228218666,0.06307640507730028,-0.13356544595231057,0.6592684593911713,1.085054052620471,-3.397404569729455,-3.0228639364943093,1.3435968596341101,1.930530060110188,-1.4982287608417237,-1.6535190781067848,1.0658764352355405,1.2254252480975736,0.0,0.0,0.0,0.08491570176669638,-14.548795374744456,-9.349284326591013,3.664583070289634,5.077133985416796
91,-9.702977942728625,-4.843372303702054,0.730774393641731,0.9462558348041772,1.1073090715100875,0.44348687420416866,0.603017968830688,1.002264211581938,-3.4166139432704314,-3.039399903117332,1.3476780679851488,1.9356764667266282,-1.4001439549517987,-1.5452678536941162,0.9960965151157402,1.145200117774527,0.0,0.0,0.0,0.08491570176669638,-13.412426769440767,-8.984553186309334,3.6775669455733073,5.114312332653967
92,-9.891575766367328,-4.677897160267175,0.5164537827017313,0.6265044361740024,0.21524171489888388,0.19727309619694822,0.9449141507320569,1.6529739562330725,-3.557173600165775,-3.1550513614090754,1.3507516494196334,1.9308305084602406,-1.4039576573377506,-1.5494768435481416,0.9988096758896017,1.1483194059063668,0.0,0.0,0.0,0.08491570176669638,-14.63746530897197,-9.185152269027446,3.8109292587430232,5.443544008540377
93,-2.731122628026914,-2.7678293624003314,0.5971675609737104,0.8133776265530246,0.1464537653931508,0.20534482049496816,0.8908004610002074,1.5731886008609308,-4.005431257245427,-3.5604334180899726,1.5639636964092332,2.2433915647177796,-1.631650025167254,-1.8007693590741898,1.1607955726335022,1.3345526325203292,0.0,0.0,0.0,0.08491570176669638,-8.221750145046446,-7.923687319069527,4.212727291016649,6.049426126418761
94,-3.604059872651619,-4.046705323123801,0.5871796758931791,0.7541940970703265,0.18003416929275318,0.07681637028698063,0.8168695263893966,1.4006891021587364,-3.577049692887005,-3.1859432900405347,1.4332387288319752,2.062729094301122,-1.38268889091114,-1.5260035850088776,0.9836785573760849,1.130923341929849,0.0,0.0,0.0,0.08491570176669638,-8.38376428715701,-8.681835827886232,3.820966488490635,5.433451337226733
95,-4.381302048865773,-5.367176778882188,0.7038974705009249,0.8923552572723148,-0.026864009148308554,-0.0828520662818022,0.7507409638467522,1.2722901157928845,-3.565211527641618,-3.1667210748368992,1.379105768618032,1.9760059896832678,-1.437820191244807,-1.586849204373,1.022900307355399,1.1760161135780003,0.0,0.0,0.0,0.08491570176669638,-9.411197776900504,-10.203599124373888,3.856644510321108,5.401583178093164
96,1.7760991219202347,-1.9941136672538828,0.7869664090758843,1.1566176116303506,0.04498181644549959,0.22425087554802658,0.8992873960847803,1.6066736990848263,-3.7024725375940317,-3.29172476860708,1.4497793753495274,2.0805242524000693,-1.4333967636320075,-1.581967291717499,1.0197533732030972,1.1723981214385282,0.0,0.0,0.0,0.08491570176669638,-3.3147883628603045,-6.6435548520304355,4.155786553713289,6.101129386320469
97,-0.030726031911294804,-3.379980522944326,0.688181024024781,0.9407014770321909,0.9425001807233713,0.19992185662305317,0.7969801537263344,1.2897124163892215,-3.450985236935561,-3.0682664220880755,1.3512807254758439,1.9389946601639216,-1.5075311166544016,-1.6637856163081732,1.0724943577531516,1.2330337935864708,0.0,0.0,0.0,0.08491570176669638,-4.046742204777887,-7.912110704717522,3.9089362609801115,5.487358048938503
98,-0.9880231032631935,-3.841254037756081,0.4729751611626809,0.5890846725730148,-0.42230584437605856,-0.2932791943658586,0.7907739891055421,1.3387802681898542,-3.7100678504111335,-3.2997590465825337,1.4588033778605762,2.0942897249145167,-1.5929898553298107,-1.758102090857322,1.1332917861030765,1.3029318617456926,0.0,0.0,0.0,0.08491570176669638,-6.713386653380198,-9.192394369561798,3.8558443142318737,5.410002229189775
99,-10.775082631192962,-6.331907676394389,0.5571693783144593,0.634508360756747,-0.17380099067798582,0.001830035185079737,0.826498801617781,1.4504004787109004,-3.702234799389011,-3.290836210874051,1.4458296177882317,2.074150864048494,-1.3972408689626876,-1.5420638649616605,0.9940311890279413,1.1428256373470806,0.0,0.0,0.0,0.08491570176669638,-16.048359290222646,-11.16297771704502,3.823528986748412,5.386801042629918
100,-10.824746937683383,-4.03841953048839,0.45923901052294935,0.5632849198563328,-0.8631354702099081,-0.8251837589668298,0.7722627808799842,1.2145279566734501,-3.721754260345723,-3.3131817689118828,1.4814815758274928,2.1303355922423,-1.6531039941082464,-1.8244470162332427,1.1760584487270258,1.3521001765932543,0.0,0.0,0.0,0.08491570176669638,-17.06274066234726,-10.001232074600345,3.889041815957453,5.345164347132034
