draw,ais2100,ais2300,gis2300,tot2300,ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_u_pre,gic_s_r5,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip_u,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric,gis_alpha_s,gis_beta_s
850,22.64470965385399,108.16564405111582,20.30878801882188,197.63103759065345,1.121940099587343,0.38026888659640135,0.006835921054241668,-15.702927817991183,0.26622465288227154,1.1747298096538916,0.04208952941488424,0.10357004349569582,0.7085765031549947,0.0021186837537872593,0.0032522455525170516,-5.107896463162843,0.5676658956035525,1.9350516948519452,-0.5877620194102512,0.1582096433598389,0.048635443721567084,0.5627885505553144,-0.5143885399807665,-2.8174525813503313,0.09907530562990025,0.22432560880888597,-2.522998812078025,-3.392849806141051,0.17100269081769817,0.2625086686352038,-2.2006497792358597,-2.699673333611144,0.8186670830533798,2.362769852548489,1.420201748852977,30.399878543342716,1.3737208652599235,3.2789320082138103,0.22183419362157747,0.06596474033481936,0.0036599339531265236,3.8341754590319757,0.0388951566747108,1.4590194801195977,11.52665397833722,784.5418593623739,0.0006045852420224842,1.1392622259340286,-1.6927441983912703,-21.225687062749397,80.76443154118948,0.02381593188369624,0.9200240391962167,0.014381911422742512,0.03606376155982037,0.030136460384525318,0.9158080517209445,0.10013203814413721,0.9309060608551768,0.001749132994852988,0.0026150996816706063
851,117.88909035406472,480.5580757648607,15.099269716545766,569.3732010139718,1.1244632100277774,0.34488234808979473,0.008376000672375553,-16.50922274267323,0.2775392993712191,1.0245159512077417,0.023637559809128898,0.1464174131646541,0.7437802098162754,0.0034547208512581283,0.0021241907485349027,-5.5549005687495425,0.9027688342020262,1.623354749952988,-0.683749349222576,0.17151728362865223,0.07881737215409973,2.339694052180529,0.5016565715653718,-2.6516374102123166,0.10774673751859204,0.17584603214558825,-2.122996251902176,-3.2420541817398587,0.13098990605969202,0.3413410841112829,-1.423089579552686,-2.4546781130205657,0.7223824607959639,2.0609977522827787,1.3831113390047614,30.520397001297233,13.254459518380129,3.8937000041843675,0.26581813105533325,-0.04424661040266818,0.018672875003034283,2.2098264168207558,0.06714486433683915,1.232436413841378,9.469787779363937,796.6920287399574,0.0006131781216247011,1.25360692019262,-1.6044837591811782,-20.635798282600824,78.61795027591184,0.020093587151064143,0.905902536912089,0.02213077698314154,0.8837658770487098,0.02679360519923725,0.8093831736698316,0.10529361774991908,0.9883199386462671,0.0017789968134175667,0.00037613420431930006
852,28.056822040922203,158.15588274460106,20.623562960350306,251.99763136419134,0.8852188952885784,0.40672124826441186,0.006722213031611995,-16.069012815265765,0.24884041797123205,0.901484378584021,0.037521747660101065,0.13997301676725216,0.8460679411623816,0.0019327148328510267,0.0018843138780051906,-5.654506800974204,0.9693302617752697,1.8957108867733152,-0.5810387268717018,0.17868896137319204,0.09333703613495756,0.36730992555675784,0.9647232754071359,-2.779101427935065,0.09794380246919598,0.19272592318222606,-3.55529830589285,-3.5310821620096897,0.12917902847598203,0.40540669432340093,-0.9930616994939727,-2.5951436351649084,0.7489772835192896,2.3599700093380673,1.5245065920708623,30.81770748186702,7.158537621500817,5.4645254108480055,0.2951776850714099,0.06187438956402341,0.006246496286050134,2.872830195405712,0.06563264664723782,1.113886626446234,10.534708208391669,800.887430202541,0.0006147366138120638,1.2620689697971608,-1.5909402788213445,-20.652996412807155,91.8878545845109,0.022282170968276845,0.874718257241008,0.01261065517847124,0.3449187485076754,0.021836675002732883,0.9706903392153547,0.09771521503432619,0.8877051791750914,0.0017290674957722043,0.00010739621301394589
853,5.873874606601891,129.4237696787085,18.651102591945964,219.8152423688514,0.6609885711589273,0.34093023249227,0.009849329715131382,-15.635331759417891,0.15903983535860178,0.5911926646858682,0.04095308706149889,0.14258294113960557,0.7681143156708318,0.0018016742354036279,0.002464311415333542,-5.58576918693697,0.8406167389817722,1.6069561840672466,-0.7117325398036938,0.16001098062558594,0.09146338080220547,1.6597344982081725,0.6346841216938433,-2.8201662921696635,0.10560854572717815,0.1456869186895821,-3.6815165964091343,-3.477701297490382,0.16457096642674815,0.29632152256385696,-1.3644475705641828,-2.56397802271222,0.772085981675341,2.59358738935501,1.6715063271170119,23.95526924438116,0.17498034238833093,4.265666561993459,0.03898293825008038,0.13745399069580846,0.01287766262573398,3.481572799809083,0.04981836285754008,0.8887924558957606,12.431476310576599,808.4121431622303,0.0006281091459889609,1.305261252956387,-1.458407770010558,-20.824168673923253,91.00938119616526,0.02206707524769229,0.8159934856825006,0.017167676766200422,0.80691627992599,0.02571424424480577,0.9866068444030296,0.09114232371276287,0.9432121625835213,0.0016061665446914356,0.0005978248633804401
854,53.40699283602023,283.30081832276215,20.92432215953661,371.1998207885814,0.9738511616353447,0.3993170017680391,0.007833715108050789,-15.532707313782474,0.29120574993267995,0.9534267479897665,0.033271489408620944,0.1623609680880789,0.691973295737907,0.0016270314356979655,0.0033912460558261845,-6.037696229299189,0.9275478606306962,2.0500250179628736,-0.3780095204919665,0.15569034656694283,0.07631081699475044,0.6059972511094108,0.7277176538728797,-2.818404743800004,0.09714653228366944,0.1866834556307066,-1.4320482344598913,-3.1555603133933596,0.14075049711859192,0.3318118185399461,-1.3819394447929567,-2.5385708557798505,0.7635886021599904,1.912463897642949,1.4613360598864549,24.40479058446361,9.663654533390478,0.2274692682846561,0.1559325634791601,0.12225552757024452,0.012390235759352813,2.4491542381713214,0.04172488799507698,1.438807936101689,11.372085068365829,798.8446626595618,0.0006088408801815695,1.2238240868703867,-1.7033089338802014,-20.346953953395765,78.59218759377356,0.022035805202959356,0.9155748570942245,0.01919284706506804,0.4946657282379646,0.022605036413178195,0.9757951533053382,0.10307978916406482,0.8325592164766692,0.0011278710495171431,0.0001729470099862359
855,36.98844824009321,223.894411301209,20.26424529675585,321.9752548058715,0.8121718873957893,0.42189563579355754,0.00880518400409146,-15.628992797328351,0.1295002913857899,0.8255325697142191,0.041943803655189904,0.13934982612288666,0.720713529882644,0.0009117207691262769,0.004368501183365122,-5.417500153555911,0.3347758952040791,2.154049917318457,-0.5765395092013276,0.17876079241265302,0.07553987815475784,0.42915499239287014,0.0997254585793081,-2.8443496901907657,0.1966475976317084,0.13586490057610753,-2.4480414713644176,-3.5848725926728844,0.1562286633839528,0.2861334091178489,-2.3260372885044958,-2.6415504835004233,0.8022130770720807,2.4533417603590584,1.6928223070302264,27.65036729351204,9.888415453701624,1.293619262423962,0.40130379272744693,0.05768030125473472,0.010821612238761874,3.580504230610478,0.03011677525575661,1.2765842765189586,12.552921240544494,793.3775775953004,0.0006210257654340793,1.1719681589043855,-1.5840534065100695,-20.616675178570617,73.82512900496347,0.019138760920207987,0.9308087189958719,0.018528769574362242,0.344773715645996,0.023166463765664915,0.9471138948382567,0.09165967125314566,0.964155431271452,0.0007568765233425068,0.0029524160348457845
856,44.39117463494632,254.495976033623,18.44526583806241,346.4043029820561,0.6837503940352933,0.2994250919667965,0.007043263661711645,-15.769303782196168,0.17603244608868474,0.6387331380367675,0.031120981221962867,0.17872382064468165,0.6257574330736484,0.0021849016665582382,0.0031250352897437294,-6.301948992888132,0.9031406751256652,1.8848344559930161,-0.5573391001747383,0.16765031478170336,0.08053586605926358,0.42719875590202483,-0.5596938089435206,-2.7916028896401235,0.14051589747581136,0.1819106338506446,-3.379520378693435,-3.5871118809915217,0.1351573307060134,0.31567429199413316,-1.831389372974929,-2.5766583493520425,0.764379341283394,2.4636186569054526,1.5887620738906845,34.862573359526515,7.630320946744907,0.28474860145196557,0.2149850109985964,0.04546221824215978,0.011210132522088821,3.7484945006543366,0.06205584647286356,1.2537063818764065,11.368993662215683,800.9935809625198,0.000633490066487532,1.137784244977501,-1.5148322433546237,-20.43181289649944,106.48069076352375,0.020271640688328745,0.930999639958298,0.01894417902255957,0.3342037794855775,0.01961114935109661,0.95696359864054,0.0942421151948646,0.9549259544538423,0.000843169728926011,0.00017751692436875072
857,6.309297809730529,59.86789241264595,22.909601666576155,151.23370533960463,1.275468090591103,0.39557006252798327,0.006546098142535433,-15.447329781396169,0.20963926721275958,1.1912828402255982,0.03869511481069133,0.17627947133869518,0.658369021836595,0.0016176813900687015,0.0025809265530632743,-6.270630586507211,0.8158261046280387,2.0036968981051717,-0.3203900611526641,0.15878207582051937,0.0767890871083175,0.37501844194603556,0.16172958799449344,-2.916012778336689,0.12072530788773148,0.1685752780351064,-3.002810437886139,-3.5431074910716585,0.1411607946375529,0.30132855951183724,-1.752541112034928,-2.521500477614604,0.8126184820812712,2.6839748031884127,1.3469009105122351,29.547700896141293,3.7351963650893327,0.6712081478225184,0.2655525049184345,0.07626991524752261,0.006534110093958707,3.5183927810666034,0.05163294414871954,0.9418974268163914,11.326624033576334,813.9110315972667,0.000641479371806688,1.1195701072245843,-1.5303918769714295,-20.627156045861376,100.63032669853655,0.021483317097984657,0.9792155269527824,0.01592711234180053,0.9237869974173584,0.023025620743034974,0.9776490019491507,0.10458602298313235,0.971525610959648,0.0007858843001624018,0.00034827941954188225
858,7.124867025216876,170.51096052862817,26.64910656428022,273.5804308417998,1.218143769746878,0.4671506150315328,0.005344247533096031,-14.866327491642414,0.20403109775725084,1.1965689068723053,0.044559071101203766,0.18387213190234739,0.7305705666885873,0.0015657694753296633,0.0013439846999364275,-5.8033038017938,0.9338374276437735,1.971680237783976,-0.4128821718600656,0.17084156949008567,0.10162531463760516,0.5356142242623776,-1.4870686366301218,-2.668124622630608,0.11616304581471609,0.2145618706162027,-2.608352342508539,-3.391566719945906,0.1448652596504215,0.3675632656545249,-1.7160647236068873,-2.6581066697215032,0.6611502965671359,2.837636366818077,1.5644114584257265,31.62664551344994,2.1904166923066,0.2928650364900935,0.1623252425299909,0.09624506893815458,0.007003407585520107,3.8711075309466896,0.04844165180421639,1.264139940054336,7.4996786698609785,774.6783379372515,0.0006109640860841382,1.151028771936194,-1.621438924346809,-19.296037620697476,93.9076555550714,0.022611187034527757,0.8624039392588496,0.01809656090900005,0.7892346718391408,0.025996831932981076,0.978324259983791,0.11291868401170511,0.9601536462017517,0.0014354555052068522,0.0001996501146942595
859,7.098450004481338,193.33572344843773,19.382355042607458,283.00631637102896,0.83685512964554,0.39249283316435,0.0047585709167892835,-15.265707518299344,0.3127698614787898,0.6915343224909801,0.03797917165301039,0.1667091221052837,0.49043646536143265,0.0027058839392376903,0.002661016197116838,-6.0783970713065205,0.7272118002183453,1.851109532281789,-0.6171297937719697,0.16043454986832803,0.043305951893369735,0.5927681931962364,0.2645983110336821,-2.7513257130908606,0.15981183056867906,0.20911894210299556,-1.769267655176554,-3.4902910450805416,0.1076826084707566,0.41267902350898417,-1.4907792244914793,-2.356717137580445,0.7503205848233565,2.5843582473649396,1.4066373517977144,34.92718523270326,8.379396960148167,2.832777129832321,0.2241755841396032,0.06967136849818714,0.013710456686001323,3.603466642324464,0.04499806023641005,1.039325157358465,10.306369144638339,782.5915244767226,0.0006123884707373822,1.1655112950480708,-1.6785240213253176,-19.944550396407433,93.87803022768419,0.026625475686839133,0.7682312900744013,0.016638535577040935,0.438364154285716,0.025988233546811745,0.9679570598480778,0.09255532539193885,0.9649155171084406,0.0008490003855706348,0.0006251889204473748
860,11.218946782310631,201.4634399978656,24.30913249608267,302.46334285674743,1.0066680425992864,0.4161473804983832,0.0037972953513669273,-15.440212558941226,0.26775327091929585,1.12737514075345,0.051440074723191835,0.14966195757946715,0.546925240543866,0.002190129349357595,0.0015838481466280204,-6.104724574238022,0.6460094829212848,1.921846277707925,-0.46363055741776904,0.1773926245262488,0.07167335277204143,0.3871514641563471,0.19883976354553728,-2.552691509436239,0.15544602549170725,0.14326804705392326,-2.602632994639088,-3.5641699810622307,0.16086163416690666,0.29551999092980225,-1.7782434625701296,-2.6566069166783013,0.6326125689278268,2.8008816131211836,1.449966154895329,36.79067417024236,3.5115087948493753,2.179905847207129,0.42089674586025383,-0.023629528499275614,0.009045447196384615,3.412016432663339,0.05286697155712452,1.126555561763475,9.284678491526135,788.2494269198461,0.0006184065776793326,1.0775924637119105,-1.6377936372668944,-20.229714776985116,97.02273206133655,0.020393897183382373,0.9045118451866512,0.016953212793902023,0.2933622383715382,0.028237798538232363,0.940779152636209,0.09592801447002924,0.9642392312775792,0.0007346017759755291,0.000790211656822869
861,7.677577500872355,280.40499927338925,20.76922958190327,373.139023531022,0.9569468664693299,0.3616232774063406,0.004144007196941667,-15.359880224014493,0.310667731083309,0.9881209268926383,0.06201901972934155,0.1319095815037101,0.6884733253681395,0.0009908765515819996,0.004786559996091041,-6.87214515661403,0.3199375186939341,1.7506544874170504,-0.4516211271365342,0.15582093802559296,0.06121643152679305,0.8451096974336745,-0.08437199269501855,-2.466596528748808,0.1454392324377759,0.16312054557836414,-2.5686475277602754,-3.659631609783076,0.16557096714400013,0.3352215304552944,-1.6311396527008866,-2.6448806059097163,0.6690935500327387,2.3866287679932334,1.3425565554445513,37.182697342148586,9.30294181572762,1.6503542769525688,0.3495254069306795,0.0638532375520432,0.01391523554514005,3.181631920042367,0.08363600718126028,1.0483766065243134,7.505233683165787,794.0017514318356,0.0006341442528794869,1.069983852015097,-1.5057381529347138,-19.99497209958175,115.03267392098456,0.02227105579940051,0.8603746999889297,0.01955553908661918,0.909464523124285,0.024409503493753572,0.9789306647122371,0.1037009872716742,0.910384144554222,0.00016888525302716857,0.0007047159406759675
862,6.417855329656143,31.071994748161092,21.683503140014416,124.0340608899042,1.3226950232422725,0.4403959058602007,0.007470003853948446,-14.752601481757777,0.3193162138895981,1.44792010840698,0.05810721263440443,0.153057425982148,0.4724942265629204,0.0015517804566207694,0.0054820206026997146,-6.404136589558369,0.6019540740915748,1.832906357383409,-0.48810316142814536,0.1645233625750815,0.06899921519452429,0.8640402093210651,-0.8582187726944186,-2.740451738778732,0.08831464497216268,0.19304115018116805,-2.7819744724299733,-3.3183743088111295,0.14282221177120613,0.3219240217351507,-1.2262365433466065,-2.4608609252696643,0.6306009410644957,2.4385020798419403,1.3572019826554624,34.643822109773694,15.686616950851402,6.2291166670396025,0.22793522028367816,0.03568696859028705,0.010137735810139232,1.7743859034517457,0.08312346812929282,0.7744990928435843,12.181409993221816,805.2966445445879,0.0006229052271187533,1.1546026652600505,-1.5722420811274274,-20.065094134880077,119.82124788002415,0.022161468260087983,0.9136902846722603,0.01579775437202397,0.14117570725322437,0.02652259625568258,0.8702899713174721,0.09382535675056049,0.9646745475846988,0.0005073918100723299,0.0006586459124999206
863,45.20303495340994,335.32408121929063,23.778575524559443,435.1289104304769,0.8709673057025035,0.5959021436508493,0.00909775998554856,-15.45868538442503,0.15001784388878497,0.9361703589257844,0.05859117555672338,0.1337177538347381,0.5361476179045455,0.0007731713623351663,0.006081240549017593,-6.143927578702549,0.4415887928161772,2.2113657441443046,-0.49553666019845644,0.16435157310145437,0.050650157506286715,0.25150433244309267,-2.402898538120689,-2.556960356549397,0.18864398511544772,0.1730399262575595,-1.5638819706801634,-3.590488201927147,0.15537209345659875,0.33898002193233057,-1.320865966991816,-2.6098563051556356,0.5855394054740394,2.813643783088616,1.7070402387387313,40.53375116403899,10.883348415627065,0.24428769250379134,0.41077675094243943,-0.05759093882473782,0.014152972700705833,3.2239543951417207,0.06818396861452561,1.2724093395957135,8.921176292317622,764.9555760069405,0.0006022504316938891,1.1347645617413837,-1.6229823234201362,-19.283345978620336,86.02335289347877,0.021701304507410694,0.8383308501949063,0.016816799941390955,0.7689965356933304,0.025862943767540763,0.9516383441385958,0.10347667750972558,0.9462707141541986,0.0004828424835561407,0.001198616581156184
864,6.69108276078891,218.05571491052874,21.130906076103912,315.7950101592577,0.8098781499940654,0.5565638040103472,0.010933238434397276,-15.750375273677856,0.03541981973028209,0.6757420237529115,0.05594208662618261,0.16532605983008938,0.5179916862498107,0.0008372649576181248,0.008697923014613872,-6.609097156678208,0.8958933142146649,1.9567079276197108,-0.6068034899956433,0.16701062307914127,0.0844062842726532,0.8620006925953972,0.015886999822997155,-2.7861214215720036,0.18731648864818606,0.11454406852121443,-2.3175602006170495,-3.334698808380342,0.14050519535491537,0.3252090733899298,-1.253320109896954,-2.6809254696907794,0.7542700173669531,2.435642624375562,1.6500660616547422,26.954025628087795,13.266521031878527,1.7820648806348593,0.12132146623047416,0.05808008363363906,0.014559264580812317,1.0511372887571702,0.0427033118378506,0.8981762169562343,11.051196014326974,793.6886277806873,0.0006351223908398934,1.2378310985200274,-1.4052005908371994,-19.765886694827827,109.82804951555755,0.020221438153857352,0.9409018791540383,0.016927700806516913,0.8061767367667365,0.025558472235959882,0.95178403627281,0.10351036585940852,0.974970507146566,0.000615209661280756,0.00014034088003018458
865,7.69295425938843,38.127798073624255,24.012267447348357,137.42109965335092,0.7483721206794242,0.5697084696220044,0.011934859960097216,-15.249859577583111,0.09281703995298256,0.603198267395456,0.05835189354678687,0.13775500783498085,0.5880779704907252,0.0015323266343484358,0.00549468733733927,-6.290423103255522,0.8927025366938891,2.212081275745697,-0.812588679414493,0.16907974624145836,0.06013808352927498,0.19613395450222856,-1.8166452893005456,-2.6140348784098877,0.1542809315837792,0.20622774686037884,-2.2899783784241974,-3.5469769686632513,0.19726723182089306,0.1919296444070867,-2.4299099052643247,-2.6674744383486626,0.5914647143081208,2.6375682227558954,1.7018280254701732,30.958685475415542,1.7163385940087779,0.5602369460373949,0.3555557842611758,-0.010223473482424042,0.016893684469968813,3.242414303745045,0.04305965872327795,0.987617116776867,12.163110227569263,790.9857595956586,0.0006289126036272985,1.187733262470407,-1.4693882140982883,-20.19752637289653,98.88166437901192,0.02270975272136891,0.8604919098435987,0.014573595823196681,0.43692554266801525,0.025501001070258343,0.8832564624023689,0.11120392853667471,0.9454897787506106,0.000843086243843438,0.0001989268529321937
866,7.433138857473061,149.69445984251436,14.366209575949027,238.1333439436451,1.040925353256575,0.6390989049589109,0.011090337128502556,-15.432726051617614,0.017032202843004343,0.8522901621523251,0.03621066226247932,0.19133773693613795,0.34107345350811813,0.006034554884469077,0.0037063655805545546,-6.44197160561233,0.3674049551455013,1.6984728356605736,-0.6557527995257366,0.1771433818872099,0.03157666829282594,0.12140206065615491,-2.868186589113286,-2.521343516398324,0.11723096727683172,0.16575810018802475,-2.2122956089420462,-3.4258420248438144,0.1664436381631972,0.31042760922902035,-1.3374640201175036,-2.4869725672002287,0.6032009970870945,2.346946121826085,1.4598609178891522,19.23915820830241,1.8843869931382358,7.233798419590637,0.263015360874968,0.08692417299242658,0.006737701385127437,2.1906535539261522,0.04303044310033424,1.066427227090404,10.091854326264151,784.3943269888807,0.0006156453368510782,1.240894184778593,-1.5697834745163184,-19.896794577837944,103.73616297791823,0.022473290521772653,0.8428179851468572,0.01898947078128681,0.8630835602270529,0.027538031422723024,0.9152016402861001,0.10484568254304716,0.9428516759277508,0.00029819033666239034,0.0010078898342369346
867,40.64850111301002,222.5214760660168,17.639592057732575,313.07007159543286,0.7731850104469299,0.5813823184321165,0.011542872237839395,-15.591994917838226,0.02852170913873405,0.5051193116007298,0.03812530263572568,0.17642401395618254,0.41518305649624276,0.003271051120450177,0.0057464032227544865,-6.703154259418017,0.6442029941604731,2.2369350751480206,-0.5314029977484485,0.17366607231056166,0.06170106141769586,0.4070093899905005,-2.4304133983603466,-2.7480323198429617,0.12405494783320893,0.1517643938375889,-3.645923456622088,-3.4427623061026242,0.14006330751192417,0.3496662874033958,-1.788296129122518,-2.5516971837901306,0.6523096746532449,2.3812426283898804,1.5843429936654105,23.603873717353245,6.864050783209379,1.2900151846120653,0.13345274254698794,0.1095574403530595,0.008421060128010178,2.677028166040537,0.04742544771018929,1.405539678109404,10.802790458376737,775.8343138257634,0.0006203254501164285,1.2472336261358972,-1.5180078317258032,-19.606203582944232,99.7972711873136,0.022712858899074397,0.8238083837950932,0.01788258492677545,0.8179590994962573,0.025226326065812793,0.9875651859599494,0.09269096120306128,0.9502983232969517,0.0004026624296795857,0.00043657552286161953
868,25.646169728453508,252.44916467715967,21.728595751791943,348.54766035395585,1.452874098874486,0.6274341098214747,0.008600260159795323,-15.295623728450643,0.2859646375561684,1.2190347796845105,0.06267382475453107,0.15662857461708793,0.38103606965323905,0.002144019149502318,0.003685612128094881,-6.306871656666281,0.1691338528065257,2.0711234391168785,-0.5185942953773628,0.16881752398530248,0.045297847084981795,0.2539850673023133,-2.3886655316001915,-2.6449796122320373,0.1631180454803986,0.13520889973956957,-2.501101875128296,-3.5160210337137916,0.14501943195971384,0.34706462779262137,-1.1839937978553166,-2.65766466285852,0.7318953340549881,2.770294803325189,1.4685932412556424,37.87228404955939,5.51728865568924,4.510441748406786,0.13908270501014325,0.08079596585207964,0.011722724292243655,3.4998225233909093,0.07904514188499638,1.244849413263491,11.18376997454235,781.7022697320458,0.0006134967629261504,1.2807036682708242,-1.5652503663827795,-19.68273431958751,103.53678894047948,0.022513685321717006,0.800519099113596,0.017610568963474366,0.24744153726122112,0.02365834778636517,0.9735842797063983,0.10574653412341739,0.9440012197483363,0.0001571275216264021,0.001515275166981029
869,6.287277614565992,163.29788805653217,28.16004102842864,269.17657239334136,0.9429717933955964,0.5599765297517664,0.007164340842722733,-15.189083232766377,0.15349650563456924,0.6461904165136386,0.0760968060800275,0.08941023854409581,0.7755019160961504,0.0009476501722843929,0.0035849607557456088,-6.278785693125641,0.9448895299662763,2.051268645973129,-0.5601815254543384,0.16336061563887772,0.0694540315421594,2.030321147123236,-2.2449497194365136,-2.7837774425090944,0.13101198118848592,0.2178679000930222,-1.7132738146395674,-3.5193172256200436,0.18292600347464644,0.40260381779702575,-0.5596025616404374,-2.644278518395833,0.7259602230971094,2.6040282540462463,1.420058269405313,40.509511394559965,15.634681694562763,3.298607245388375,0.3644683640792089,-0.0034682249364847584,0.008979490882762496,3.807631049018703,0.04660157191248036,1.1506040905022556,11.725202495229409,777.0598768761241,0.0006198590247993867,1.2972349989586172,-1.5440197747493172,-19.6867140656853,96.05726672604924,0.020862750343398236,0.8653132117045016,0.020422209249660515,0.9000968789555693,0.02233878662058676,0.9486846985551529,0.09409709653078385,0.9578747373099477,0.0009028182594905973,0.00010336943334215623
870,3.9050732078448602,144.82458562572504,23.760021794466283,242.55891115053308,1.2490467807791767,0.5708011573531528,0.006576284320043182,-15.117887698634995,0.17269434711829937,1.05688962620446,0.06860267009073223,0.16615999426614514,0.47166204421586627,0.002224789455629531,0.0014100217323753674,-6.430203081328316,0.2336545987175896,2.0700978353927417,-0.7315489440221926,0.17010697192882585,0.0670968448204559,2.666718889454938,-3.232469043036079,-2.676163507442823,0.1553766343248319,0.1502404625001445,-2.0227008306126026,-3.430708326364252,0.13478706065046236,0.43026178466056675,-1.3377591955323944,-2.6097005609307087,0.7980303373403408,2.8370156649674176,1.3442424801404005,38.93188816682696,13.586379780002346,2.1766647837693776,0.016788434233029774,-0.0499993961384367,0.012469595545038837,3.3493427578014847,0.06085604029711524,1.0787941294580916,12.762095988938611,790.4789926870044,0.0006105500367271999,1.2716080506061993,-1.7101884613697937,-19.526174321471945,97.38394977707456,0.0222359858468072,0.9702990196586879,0.017393274522359184,0.920133973055942,0.024743932610728096,0.9709411398694778,0.10650106712455185,0.9547629712058207,0.0001918818488070302,0.0012354433608462567
871,35.80795176175899,188.9115722260675,19.906218514547426,276.33040790866613,1.1551657196218694,0.5096904996964093,0.011693899578253302,-15.9922595525276,0.136111768610993,0.7214194684021182,0.05793200997588759,0.1536136392982045,0.3494484344353728,0.003589447501763524,0.0036870583528526187,-6.3295590388059395,0.30700311115728024,1.8889095181551065,-0.5554644587629363,0.15272869011147333,0.07067395754783226,2.867076643373925,-2.7994172207887607,-2.5072764385284056,0.15637241776001953,0.13120384897503706,-2.3381564530245242,-3.651256239085467,0.13397119211851977,0.36238017662309563,-1.4698564486180448,-2.609545673727046,0.6018959130758927,2.776007165376426,1.5179379342339887,30.474249561353407,2.8742090332426553,3.4020288023054905,0.32117831221150256,0.009933006309412067,0.0071026465263836595,1.1764730118129323,0.05964728009271244,1.2408197452223697,11.701704862053672,789.6001238356989,0.0006166674675457605,1.3322176089446252,-1.5825989684076953,-19.710668599222114,108.05775076040526,0.02030074286802646,0.9341470519843369,0.020271135565674173,0.933380045337799,0.028048129454082353,0.9719569333780471,0.1131091059119146,0.8834806056866229,0.0002788120182163928,0.0012354885402012076
872,6.060916958069335,29.241461057206628,25.40718170500459,124.5842302663541,1.179126960995664,0.500028271798425,0.008425804288936538,-15.549053147202034,0.21128323451444056,0.5960899073754257,0.0544964652910523,0.1477523769848088,0.4786613732373198,0.0013988905476539416,0.00621976210071782,-6.215322428874407,0.9577618421945748,2.1097512891523453,-0.4643032528728738,0.16228504354044238,0.06254524044241827,2.854703100815722,-3.4825736923901123,-2.6676754324998977,0.10956552284008633,0.1583990168830105,-3.447518297448054,-3.428883758761318,0.1708077470736349,0.30663375965785383,-1.5411648040942556,-2.7539682873210567,0.5852384818590949,2.364043780838761,1.4785455262253295,41.76547268747052,2.296189639195904,4.150138329839383,-0.028254658148741525,0.14104520566739503,0.016375053752204723,3.3130167860778834,0.06458921517087239,0.6982628231575541,12.303684541569636,810.6513451786949,0.0006371506032522219,1.351008207727894,-1.5025234621564818,-20.242169800201008,113.62994977467567,0.02345686297455686,0.9260338548683907,0.018181777713099947,0.9140805832324077,0.026117817634368077,0.9708367389784995,0.10007385480494214,0.9728706180956616,0.0009750762385629729,8.441599315376768e-5
873,34.95332875791626,204.09268145892557,21.813568620238037,292.4033958971609,0.904434161387213,0.46204497804192407,0.006445983634325359,-15.853258046440303,0.1880377226098359,0.3616111155032712,0.043572187917807544,0.1340625858507986,0.6202567779601873,0.001832927628820368,0.003910911038175993,-6.242742303199201,0.8296492180752367,1.9586126175519605,-0.3258906082893279,0.143858834334978,0.029747756778462604,2.0902519487792603,-3.068577559906953,-2.78537359695556,0.17296480088745794,0.10185318656578801,-3.9243378076568955,-3.7201460031224927,0.1392256235777034,0.4575051480673235,-1.0063734110927838,-2.5628773413954016,0.5852483947042181,3.0992030529593846,1.4634862478727682,36.71695696159857,4.12648173218131,1.885474815516556,0.20800820317156546,0.09561794473820429,0.009534809830644487,2.721186179167231,0.038050468605491536,1.198518127024828,12.96689348056317,779.4988807251477,0.0006237849581144461,1.375619094565063,-1.537616078506626,-19.398849617941963,105.80786479384939,0.020985727257186608,0.9241280045649666,0.01605332475284225,0.8954265053560572,0.025614720001868343,0.959284726735093,0.09671698408607916,0.9404238607284043,0.0008218021079972983,0.00033124977895236283
