year,arm,med_cm,p05_cm,p95_cm
2270,tant14,413.12398719193027,249.3132681251641,674.1652608799658
2271,tant14,415.72057388163626,250.7362523553818,679.0460002375924
2272,tant14,418.0523612874548,252.28805058007836,683.9315650140254
2273,tant14,420.3783053808305,253.87705775302874,688.83548449422
2274,tant14,422.8989805535739,255.48060509512592,693.6440879405176
2275,tant14,425.74989151792687,257.14254026917433,698.2687623997422
2276,tant14,428.4686347688705,258.8478304174918,702.924737628716
2277,tant14,431.22766211979854,260.5487862343086,707.5649272460917
2278,tant14,433.99112339564067,262.03308903849,712.2246063508745
2279,tant14,436.62049506142165,263.4780556066846,716.9248572578296
2280,tant14,439.0651902568245,264.89866858084696,721.5451185890731
2281,tant14,441.8691300352571,266.20844220134893,726.2171616502825
2282,tant14,444.62936232715543,267.7547790308023,730.9002973423317
2283,tant14,447.1152889433355,269.38064393930745,735.5228318820682
2284,tant14,449.4473694728558,270.997644249488,740.1143859344749
2285,tant14,451.9196707618278,272.6466232403782,744.7976529067587
2286,tant14,454.2278037571158,274.29951622768823,749.798458124004
2287,tant14,456.85226841239034,275.94811760608457,754.5306756745404
2288,tant14,459.56504933570193,277.5994438015986,759.3158846094411
2289,tant14,462.1070481354583,279.26369058698424,764.5058001505259
2290,tant14,464.87693651131485,280.7590660496601,769.7095521475786
2291,tant14,467.60821016069065,282.2456327629673,774.9281297913675
2292,tant14,470.3334552361723,283.7406813116202,780.491032928964
2293,tant14,472.9311795490746,285.2348013243605,786.0481712991323
2294,tant14,475.5012404380616,286.7965305806926,791.5678245049296
2295,tant14,478.1270819439676,288.44683784851543,796.9382359364198
2296,tant14,480.862165219762,289.9304112767009,802.3346913366015
2297,tant14,483.6484081764414,291.4023680752556,807.6443084183448
2298,tant14,486.44374907161966,292.8807312121332,812.9934071406313
2299,tant14,489.0968228878295,294.3724371720452,818.2276028294033
2300,tant14,491.70132658336416,295.81456551305166,823.4705173744564
1990,tant17,-0.32097222355480826,-0.3958341726408673,-0.25134501945792886
1991,tant17,-0.30612646470072624,-0.3643116561770572,-0.24162647287537464
1992,tant17,-0.2801385378140989,-0.33313376871664396,-0.2314824025086022
1993,tant17,-0.26745727748316717,-0.30281444360633286,-0.22233626618712884
1994,tant17,-0.2636155510065542,-0.30293965630604525,-0.21629051440266964
1995,tant17,-0.25852722877607875,-0.3020621345168813,-0.2080272972946376
1996,tant17,-0.249592552922839,-0.279408986998405,-0.19822215554489608
1997,tant17,-0.22795472844418985,-0.24982266086478594,-0.18636989733636283
1998,tant17,-0.2015213604488506,-0.21899151209879864,-0.17380871621203203
1999,tant17,-0.17407414140208355,-0.18851498815252002,-0.15863549882841105
2000,tant17,-0.14557503383025883,-0.15967842667520252,-0.13551224365197653
2001,tant17,-0.11615106839876349,-0.13312922520810017,-0.10784051841746359
2002,tant17,-0.0852035956614205,-0.10333568993255884,-0.07847627140489497
2003,tant17,-0.053893033491708986,-0.07153879422445414,-0.0480566068745107
2004,tant17,-0.022467184040578514,-0.03903701612648448,-0.016955308047207407
2005,tant17,0.009329647465675162,-0.006151057773746665,0.015182889437157777
2006,tant17,0.04083525471326943,0.02589614610113552,0.04791261285078737
2007,tant17,0.07258476548757531,0.05816819996681402,0.0812077023180848
2008,tant17,0.10439201762903105,0.0905173517823301,0.11463363141057221
2009,tant17,0.13621797235710642,0.12223489335038537,0.14809133510709743
2010,tant17,0.16824962851009106,0.15422667701289242,0.18153379887967933
2011,tant17,0.20086293842193748,0.1861866145864061,0.21517977093199953
2012,tant17,0.23495463327489763,0.2191104550361439,0.2503434111936537
2013,tant17,0.26832548058354055,0.2511951401757085,0.2846418387379495
2014,tant17,0.30228054116463077,0.2834262027891468,0.3200325669276058
2015,tant17,0.336818818624821,0.3161347532950714,0.3558326056032941
2016,tant17,0.3704455100155455,0.3481331519636066,0.39148446012616334
2017,tant17,0.40274649369048127,0.3785038748084472,0.42556170800149384
2018,tant17,0.4386061472210704,0.4122672851444755,0.46386984994438574
2019,tant17,0.4747132798825851,0.445272334066702,0.501912987601437
2020,tant17,0.5125550752814715,0.47933844572088485,0.5418377081210148
2021,tant17,0.5508771380011388,0.5133613907238525,0.5842333801479709
2022,tant17,0.5897483285732321,0.5475799754814462,0.6272204871130821
2023,tant17,0.6309033113919281,0.5837086679126192,0.6727912415198511
2024,tant17,0.6728382325149667,0.6186460004743187,0.7207815463275031
2025,tant17,0.7161135435022066,0.6542148535656649,0.7716615444200753
2026,tant17,0.7619062460734753,0.6890999596644556,0.8250421594012249
2027,tant17,0.8092524379664253,0.724847344228849,0.8824283891413967
2028,tant17,0.8576896939557512,0.7616022644807395,0.9421938828556249
2029,tant17,0.9090533449368092,0.7984498323562288,1.0046412845975874
2030,tant17,0.9598569285573552,0.8364544523014076,1.0662694900948189
2031,tant17,1.0085856417903125,0.87288459579394,1.1268489192066662
2032,tant17,1.0598406920887613,0.9111386215716727,1.191747859388533
2033,tant17,1.1136384474363874,0.9506114409728913,1.2621144775421251
2034,tant17,1.1701012872902667,0.9879405753926216,1.336501461931996
2035,tant17,1.2247631689527683,1.0260496860797201,1.407312879647611
2036,tant17,1.2891977970660156,1.0690819437514003,1.520321646696029
2037,tant17,1.3532050180729251,1.108925371635176,1.624974865437007
2038,tant17,1.4250661326228742,1.1528362058600197,2.6798409349487287
2039,tant17,1.5085000058709899,1.1968558989995497,3.689966348324073
2040,tant17,1.58269350014008,1.2424677817812904,4.843014667536791
2041,tant17,1.658387935843014,1.2857405157476114,5.989155494319149
2042,tant17,1.8062678577076219,1.3606228889329315,7.075666078454309
2043,tant17,1.9351871440715729,1.423446631488124,8.33219549707882
2044,tant17,2.1401560438921763,1.4892725591906177,9.541299299783931
2045,tant17,2.2463847059657627,1.5392156687522751,10.738921216502956
2046,tant17,2.489126766541502,1.611185208318414,12.056555873037853
2047,tant17,3.3767282770841938,1.6950157581253935,13.309095057550977
2048,tant17,4.351553577531019,1.7639836475416728,14.544653945908404
2049,tant17,5.370326446622261,1.8563702129788922,15.824911938462009
2050,tant17,6.3052452927363944,1.9783743938714953,17.095216167248914
2051,tant17,7.203440172970454,2.048459612416302,18.39120870536571
2052,tant17,8.097246806727576,2.189514007164203,19.902546272402446
2053,tant17,9.029548391581105,2.4806095351392323,21.168656487272344
2054,tant17,10.023467611509844,2.7460612393362407,22.57066917151796
2055,tant17,10.959521459933534,2.8527431259044613,23.99068895788424
2056,tant17,11.994110979230259,2.9740633881218437,25.495057389091897
2057,tant17,12.981684858425517,3.376067943783803,26.89214365179108
2058,tant17,14.082769920100295,3.8664952950392766,28.259881907176304
2059,tant17,15.2012916225593,4.592764151672899,29.777291558144803
2060,tant17,16.312044989906965,5.512787684136093,31.312368719277433
2061,tant17,17.352350990789674,6.53563611801064,32.83751010682899
2062,tant17,18.37446910475878,7.492606999789511,34.27060734729044
2063,tant17,19.50790812581835,8.41312306377828,35.70822796531234
2064,tant17,20.597204709233928,9.280544950413825,37.13816484105636
2065,tant17,21.626437397479762,10.118824670979816,38.669718462858405
2066,tant17,22.68222717758868,10.840694482511422,40.15564099455337
2067,tant17,23.710462772643226,11.545068165368075,41.63390531005335
2068,tant17,24.85301934098038,12.313765205135754,43.234947292806936
2069,tant17,25.97857370944893,13.114247364094602,44.717185730344546
2070,tant17,27.05315856357177,13.770852170351432,46.24873241023632
2071,tant17,28.19476404036275,14.505462457750493,47.77614337883202
2072,tant17,29.305040449270063,15.237004917346958,49.418848456333684
2073,tant17,30.44459884350114,15.973630151160073,51.03137515819833
2074,tant17,31.589423599607258,16.629648866102837,52.55289543656479
2075,tant17,32.75703927596679,17.404660187052723,54.07661429077857
2076,tant17,33.88312803022699,18.22601324697391,55.55628998870259
2077,tant17,35.075022872568326,18.965608564341743,57.18071641900271
2078,tant17,36.28006980733865,19.78654100801725,58.85401014138106
2079,tant17,37.43500050555703,20.525031022746557,60.773440689732126
2080,tant17,38.55343130336101,21.225108696629558,62.35927162193315
2081,tant17,39.774135503245006,21.954394506596433,64.07551152833364
2082,tant17,40.940327714915114,22.683577860518955,65.88715358969044
2083,tant17,42.18498635885345,23.536460707735287,67.57280007583716
2084,tant17,43.44568169738511,24.29683870600495,69.34289432194286
2085,tant17,44.75957642416468,25.140510352527894,71.19347486124522
2086,tant17,46.035058460220384,25.909731732935263,72.99305581447844
2087,tant17,47.276850130172264,26.644340209867575,74.86554701785145
2088,tant17,48.56571105103305,27.43841297891499,76.77170061841593
2089,tant17,49.879729851239624,28.240355479134646,78.5702501199172
2090,tant17,51.160880626054734,29.156230371924963,80.56060247690654
2091,tant17,52.535120676854135,29.977655339559476,82.45849444988754
2092,tant17,53.86867335431667,30.805957483223832,84.5059873345368
2093,tant17,55.171723369615606,31.6246275432548,86.25437848788988
2094,tant17,56.416770621061936,32.46622027472532,88.2303862737998
2095,tant17,57.706727233216,33.25903168261272,90.31738424572215
2096,tant17,59.01511165424908,34.06153813913321,92.35095229200441
2097,tant17,60.32613742149088,34.87196006647299,94.14889443167499
2098,tant17,61.74176646584269,35.620521708321085,96.2503021645509
2099,tant17,63.1647450662185,36.48290485226021,98.22624238561153
2100,tant17,64.58579092199679,37.3377616652555,100.30220472140053
2101,tant17,66.10232142063884,38.1765730168714,102.25716703927225
2102,tant17,67.59099397384296,38.97574509622798,104.46282550068788
2103,tant17,68.90832433175225,39.83594864763016,106.68779945954182
2104,tant17,70.34965278404698,40.750957199545354,108.89318662837526
2105,tant17,71.84190901575607,41.560768204396986,110.87532489822188
2106,tant17,73.31247820816347,42.48675152697024,112.78548954720323
2107,tant17,74.94714509815368,43.50718004454214,114.78098711923437
2108,tant17,76.41358769669492,44.498753753384015,116.99457793306851
2109,tant17,77.89753576529829,45.41947884397257,119.00584620559535
2110,tant17,79.50566142401615,46.321871056614484,121.23732266897983
2111,tant17,80.94391388355768,47.26417445053618,123.48309683604708
2112,tant17,82.38470370134885,48.19394970089333,125.26878817211383
2113,tant17,83.97036226197162,49.18359274456581,127.77971792578475
2114,tant17,85.48332441139371,50.2276808867125,129.74854902216754
2115,tant17,86.93031761335972,51.21560405757887,131.81960316865712
2116,tant17,88.55282741035447,52.21217657124915,133.87768846298707
2117,tant17,90.09197830816689,53.202394226687154,136.46104216850838
2118,tant17,91.65735299986713,54.32021667580237,138.675790121368
2119,tant17,93.35035301418336,55.27327313480167,141.76568674793705
2120,tant17,95.00340516649129,56.292392898094604,144.4099685566783
2121,tant17,96.724584251668,57.35663512857779,146.8611228019205
2122,tant17,98.46970536097945,58.48565845428805,149.78158035987263
2123,tant17,100.17684028871184,59.62813246326519,152.47323844628156
2124,tant17,101.91021248966138,60.80682311615844,155.01023199587107
2125,tant17,103.68284282511956,61.98622323342327,157.91698110271668
2126,tant17,105.48930756566848,63.12604617790329,160.73237014232748
2127,tant17,107.2411433868437,64.24619242199428,163.47295031850084
2128,tant17,109.00706224037584,65.36897226722085,166.37326641691496
2129,tant17,110.7587437114571,66.51961889975324,169.2713577669461
2130,tant17,112.54964834806371,67.75201687854121,172.01314330485772
2131,tant17,114.3145390117575,68.86276509635235,174.9833572664068
2132,tant17,115.9309862745238,69.98065378687805,177.84870759716836
2133,tant17,117.80881441548127,71.12215134341552,180.75100883535418
2134,tant17,119.75533906173865,72.27492859320449,183.42610535211537
2135,tant17,121.53942367416784,73.42156389147819,186.07918717116567
2136,tant17,123.37077977048267,74.53791528220451,188.55640967358852
2137,tant17,125.33795296751332,75.73450635154498,191.1982231051197
2138,tant17,127.27811378583579,76.96580966052929,194.05655488138888
2139,tant17,129.16966462115664,78.20498779814916,196.65390576029571
2140,tant17,131.1376308321738,79.34635792750905,199.24167513391538
2141,tant17,133.09558426446074,80.53596800551249,201.86606521688063
2142,tant17,135.06070155424743,81.88017185099115,204.7075470236461
2143,tant17,136.8964735917876,82.983307471002,207.96926988755664
2144,tant17,138.7243932011624,84.29165709467419,210.95957970701997
2145,tant17,140.67140346712495,85.60657681642203,214.474940742517
2146,tant17,142.6902199998135,86.96833191730448,217.92704626925934
2147,tant17,144.70862804901046,88.17482518226231,220.88339472729749
2148,tant17,146.64326104425515,89.5579141102389,223.74371711144164
2149,tant17,148.6162516902649,90.78285026326641,227.32435467067702
2150,tant17,150.5712925776161,92.02252786891373,230.5611774730974
2151,tant17,152.75688244844787,93.26525078204905,234.1959221362882
2152,tant17,154.63851886161893,94.67361357753353,237.0628181449328
2153,tant17,156.65038035158724,95.93145177953346,240.23775259449005
2154,tant17,158.51184548033294,97.19845382602684,244.01876512867622
2155,tant17,160.64060294937352,98.47294787399538,246.78794655716655
2156,tant17,162.66940701172211,99.75325305072055,250.27997122037064
2157,tant17,164.84360317339983,101.08230552108333,253.60874960059513
2158,tant17,166.9811490263279,102.34806535990559,257.0394103347815
2159,tant17,169.20384332659998,103.64398305816981,260.7047537903055
2160,tant17,171.468574387179,104.88688938374241,264.117449835747
2161,tant17,173.81291395646886,106.20192012461065,268.03916677325617
2162,tant17,176.10107693315416,107.45244608453754,271.7534537946299
2163,tant17,178.21933252664286,108.7076642459834,275.24092426958737
2164,tant17,180.36717716509372,109.95551472439797,278.23345693719307
2165,tant17,182.70561360303748,111.31629745109473,281.98959520165346
2166,tant17,184.95470224632757,112.76567566471354,285.4147705389837
2167,tant17,187.24764322662764,114.22922682309367,289.20003277617366
2168,tant17,189.63728165178844,115.74851299927953,293.5367746242403
2169,tant17,191.97100331900373,117.2769293843289,297.78570287376124
2170,tant17,194.2391060291225,118.77900144029117,301.4279996873024
2171,tant17,196.502019050565,120.27049225683099,304.82802557985065
2172,tant17,198.84162087369617,121.68476696319956,308.39279412609517
2173,tant17,201.44142404410402,123.09121146641226,312.22197605643674
2174,tant17,203.86670087170236,124.73793970184258,316.65848756229684
2175,tant17,206.3406909976468,126.27018561575198,320.4223112980104
2176,tant17,208.867101874965,127.76158697882623,324.6599243821559
2177,tant17,211.37699118870125,129.42515953327097,328.18006815792097
2178,tant17,213.70751138420832,131.02127980582807,332.3466583515518
2179,tant17,216.2447215805534,132.5221061608671,336.20979480781955
2180,tant17,218.74685399004665,134.34455840460055,340.88294254416917
2181,tant17,221.38236897842228,136.06722484355558,345.5852246531989
2182,tant17,223.86556753893393,137.68870436156882,350.2645291440256
2183,tant17,226.29190407616184,139.30091569471168,355.3373098954571
2184,tant17,228.70327719097696,140.97989440819563,359.7532951577141
2185,tant17,231.16246250986927,142.66978304520856,364.3281806121322
2186,tant17,233.64775597360347,144.25334106920224,368.6695083734642
2187,tant17,236.31238954263307,145.624473322055,373.01552170584796
2188,tant17,238.93590392417917,147.30051679023705,378.0029686782221
2189,tant17,242.06303423972977,148.99102929879416,382.9471055240321
2190,tant17,244.78131194726745,150.61756065554508,387.89451810727525
2191,tant17,247.39338166141692,152.23365916283112,393.0181476534706
2192,tant17,249.90391081138702,153.8991373124455,398.1819257961851
2193,tant17,252.5164686579093,155.4951412281499,402.72440046608244
2194,tant17,255.37037733200918,157.04319277189708,406.9546982192078
2195,tant17,258.240069281994,158.78820534191917,411.0481037723472
2196,tant17,260.99493194348634,160.44526157758898,415.72944573502554
2197,tant17,264.0666675583905,162.12620358936198,421.3550900176515
2198,tant17,266.8031072161215,163.7101675725826,426.8913298408085
2199,tant17,269.4552493877874,165.16008543328087,432.0293057409176
2200,tant17,272.3174921194232,166.87811947857003,436.68514034396037
2201,tant17,275.1682635264838,168.43316246303024,441.26420200713807
2202,tant17,277.7321581988152,170.01356807749866,445.92467938267794
2203,tant17,280.2991112628637,171.60446903360966,450.4311936146476
2204,tant17,283.0037346239856,173.1886680388095,455.3738505699256
2205,tant17,285.6597573089033,174.77758486409678,459.3863628591711
2206,tant17,288.474094855314,176.49983474553844,464.0208448472965
2207,tant17,291.23488108342656,178.2418362998728,469.31002575340716
2208,tant17,294.1202114792734,180.00642100257406,474.1922023860963
2209,tant17,296.8170148773629,181.62248688428514,479.43204185484626
2210,tant17,299.5129243837804,182.98360805702558,484.5408910169173
2211,tant17,302.3129136310931,184.42803256896065,489.3310615419524
2212,tant17,305.1009523940087,185.99168033609024,495.27312411834725
2213,tant17,308.0463713915823,187.5670805079564,500.60711498854556
2214,tant17,310.9741613423986,189.1701886389284,505.4649903614211
2215,tant17,313.7200652766254,190.74193345039282,510.73486989911567
2216,tant17,316.69091116809705,192.35079876312915,516.9684425052975
2217,tant17,319.58190384713464,193.92831917351185,523.1495289052087
2218,tant17,322.41574501992386,195.5241347603018,529.3361842414539
2219,tant17,325.4941448372431,197.19330553691083,535.5943034372439
2220,tant17,328.30230684162956,198.72597202760605,541.6732819828804
2221,tant17,331.13464354143025,200.37812990045143,547.4464220293224
2222,tant17,334.0711943065543,202.1772822089871,552.8526120238826
2223,tant17,336.87832126319745,203.5851147351673,558.1925953351872
2224,tant17,339.83442557781916,205.02541968673756,563.77939593864
2225,tant17,342.858749345635,206.88404629480445,569.3396381632019
2226,tant17,345.92225746873555,208.89705058475238,575.0796706317623
2227,tant17,348.80273501684917,210.68172207995596,580.7860140818478
2228,tant17,351.8534933987577,212.64188379281555,586.9649414514488
2229,tant17,354.9204043701928,214.5251042556718,593.2063249706617
2230,tant17,358.08391344690733,216.0855882826805,599.4704625343554
2231,tant17,361.1774082149798,217.91590470398853,605.6591930508915
2232,tant17,364.30099135085214,219.57007637659746,611.991187297615
2233,tant17,367.67623737117117,221.21214023654926,618.2136778786524
2234,tant17,370.60618003683527,222.8415083846828,624.3450761087013
2235,tant17,373.6682858774858,224.4784396292561,630.6602813108935
2236,tant17,376.5844486800229,226.1416894257436,637.1719930350016
2237,tant17,379.5077794334258,227.79453181726896,642.9834547314124
2238,tant17,382.49225088877,229.60217328446754,649.5305341243472
2239,tant17,385.96722530538096,231.62321467572755,655.801789237317
2240,tant17,389.06126595338174,233.28200268651676,662.2058867888754
2241,tant17,392.22460554254366,235.19990361328442,668.6058298236685
2242,tant17,395.2830450486598,236.99123004690406,675.035454135482
2243,tant17,398.5495218520224,238.61856175373273,681.2737912688627
2244,tant17,401.7041719110971,240.5201543272452,687.6409765006634
2245,tant17,405.0310945891415,242.1907746887598,694.1775029046571
2246,tant17,408.5125366974578,243.85747527241722,700.6725813099038
2247,tant17,411.68654087306595,245.60735481871438,707.1451799088795
2248,tant17,414.8276776435898,247.3511940169119,713.5779345946956
2249,tant17,417.9712166398896,249.0990052514965,719.8188846891793
2250,tant17,421.04238538983753,250.83923227424145,725.8381606751666
2251,tant17,424.18043970014594,252.58971452293088,731.9053522864081
2252,tant17,427.2890148693492,254.43521338173082,738.0001191750046
2253,tant17,430.4666101799975,256.3255719711694,744.0811280999307
2254,tant17,433.6621070749295,258.3922105326271,750.2423556427476
2255,tant17,436.50819276335153,260.27928933978,756.4847502769796
2256,tant17,439.36664337359457,262.06701044376445,762.90687922203
2257,tant17,442.33790931399074,263.8138071433351,769.1858673997641
2258,tant17,445.37415674808153,265.5289680697408,774.8178888325746
2259,tant17,448.44941589352663,267.14593914847,781.2062841361115
2260,tant17,451.5700093290958,269.1119899236679,787.2483241299525
2261,tant17,454.73444673305846,271.09833895659966,793.1088373423794
2262,tant17,457.6567736633636,273.1051842145077,799.3058217817087
2263,tant17,460.5570899448343,275.1461574535434,805.6623914952032
2264,tant17,463.97604322332677,277.1046246986951,811.9928369790885
2265,tant17,467.001068921795,279.01549586666664,818.2566498751943
2266,tant17,470.0048023341851,280.92709248524756,824.5278994914033
2267,tant17,473.009164014181,282.86203353944944,830.8881654478429
2268,tant17,475.96684193280515,284.79520860906837,837.2426802281054
2269,tant17,478.9995676366243,286.76779722634865,843.7381112156197
2270,tant17,482.28796803456635,288.76460155577087,850.3167970745718
2271,tant17,485.6010762350835,290.7888483902473,856.9960019066923
2272,tant17,488.9019013763873,292.64441238550717,863.5336488266655
2273,tant17,492.21739994327777,294.3830440999789,870.433362709795
2274,tant17,495.3744687970111,296.1167942733927,877.0241458496505
2275,tant17,498.6024307605919,297.8963198808452,883.1771769176352
2276,tant17,501.7899942487469,299.8566388763412,889.6581015752679
2277,tant17,504.9774348472922,301.8066957692928,896.130270918192
2278,tant17,508.2311259996493,303.77453915018776,902.6745209060934
2279,tant17,511.40948164972457,305.75962819914406,909.2866334455459
2280,tant17,514.7855610705498,307.4928937747178,916.090854597067
2281,tant17,518.0290306060695,309.1643052514941,922.7837509122367
2282,tant17,521.3975869565434,310.84162038792243,929.4791839844692
2283,tant17,524.9713311060002,312.50755956873815,936.08708830975
2284,tant17,528.4244108800654,314.1946859514178,942.6512446674772
2285,tant17,531.8709112101606,316.0997207483905,949.1899241840702
2286,tant17,534.9669204329914,317.92959800716415,955.7686032790516
2287,tant17,538.0631287729337,319.74043681519015,962.1943067727647
2288,tant17,541.3398675652063,321.42421964352656,968.6238209276767
2289,tant17,544.6010383483067,323.10124925481676,974.9851740511182
2290,tant17,547.7655883247546,325.0904356856624,981.4149543211056
2291,tant17,550.8967851614823,327.0193785559119,988.0233484704702
2292,tant17,554.2306036446528,328.7504875922224,994.6707103321668
2293,tant17,557.4626719257092,330.4666900441004,1001.4911084533396
2294,tant17,560.6933669601799,332.19565191325836,1008.8507360203973
2295,tant17,564.2057089516755,333.9456678103035,1015.7557714085673
2296,tant17,568.1428427229571,335.6995014278381,1022.6629979796778
2297,tant17,571.6077266464047,337.4511811339099,1029.9442681880055
2298,tant17,574.9060877559693,339.2467192757976,1037.3162924959381
2299,tant17,578.1616913489306,341.1897158594815,1044.6956390167857
2300,tant17,581.4470710016055,343.16871247608583,1052.1803192982968
