year,gmean,omean,Gload1,Oload1,Gload2,Oload2,Gload3,Oload3
2204,3.090617550175786,369.44728161956624,-0.04946498864720626,-0.049601443953968136,-0.049890257971391204,0.04749307835231796,0.0052187983800710425,0.012000307820075473
2205,3.087968833228877,370.4638816801353,-0.04949370205558035,-0.04985919728972612,-0.049838882028806056,0.04775884692632794,0.005473551691022842,0.011145090522700013
2206,3.0836903523899215,371.4799978624558,-0.04979844802250542,-0.05011470361689261,-0.050679657262154454,0.04803922437356884,0.0081904662772099,0.010241040911079611
2207,3.079813845816882,372.4908720391372,-0.04976535807015356,-0.05037033232354363,-0.05065802641543699,0.048320472119313874,0.0068349762749250675,0.009351072193487677
2208,3.0829057717654744,373.50493839725925,-0.05010284234995634,-0.050620633950845866,-0.05032356685997544,0.04859127069931451,0.008256489848705924,0.008420047662728908
2209,3.0854466364915734,374.5386749659948,-0.05009974016789657,-0.05087594859409022,-0.05116866719710794,0.048873700098180366,0.007544271983942484,0.007501254472838718
2210,3.0913010792362354,375.58616171724026,-0.05005591451504422,-0.05113418967949785,-0.050880933541052574,0.049149248850458446,0.006346630605320578,0.006619258322749518
2211,3.0969343670110305,376.6409471522021,-0.0501135710517135,-0.05139441678960858,-0.05046724971338448,0.049410702953443006,0.006560400570595047,0.0056974756235195845
2212,3.097124601283559,377.69191807892315,-0.05039782567429145,-0.051650687163826786,-0.0502480518092516,0.04966256760616406,0.003992867940174599,0.004809099242878103
2213,3.1006274982965203,378.7324212531179,-0.05081891497053799,-0.051900267739796425,-0.05089196911337815,0.04992869137073115,0.004432531169976294,0.003925053493056316
2214,3.0988946797469406,379.74852272676634,-0.05098656268876814,-0.05214693601851665,-0.05119390415426312,0.05020042325938661,0.005787501938989825,0.0030056503159292566
2215,3.099281252068589,380.74609837315325,-0.05103882600290499,-0.05239483827993566,-0.051711622398068396,0.05048273122417061,0.0036829502064890315,0.002146830738319587
2216,3.0988438890088954,381.70305980823605,-0.05139039375002375,-0.052636512243184004,-0.05147878071974191,0.05075883942362944,0.00555862148641345,0.001215973099840931
2217,3.0922145525171136,382.64828929336124,-0.0512437537860429,-0.05288168019972714,-0.051919385350434354,0.05104296519686785,0.006977347869229775,0.0002593207683673171
2218,3.0924151033470375,383.58848044114376,-0.05144128182207155,-0.05312345238490299,-0.05210698375502588,0.05133124689912383,0.008572681077790481,-0.0007316656076368752
2219,3.0905660536979958,384.530166706085,-0.05131471857790883,-0.05336986566050193,-0.05257915990848695,0.05163298370630588,0.007106681432690713,-0.001699426896890624
2220,3.0925006334373615,385.48995714740573,-0.05137999693048323,-0.05361666521739802,-0.052053136694809474,0.051920473085901836,0.007967067575107584,-0.002693486655496918
2221,3.0942132644735176,386.4871173135572,-0.051346730640634386,-0.05386658067753872,-0.05203359119761918,0.052205820426626186,0.004874283697436311,-0.0036202865783042195
2222,3.10805542774388,387.48054796869854,-0.05145782705550998,-0.05412002632253586,-0.05164015283755653,0.0524764913749882,0.006883515949077103,-0.004602626993472315
2223,3.1154233340909805,388.5025177028213,-0.05202905459068124,-0.054367841097381304,-0.05169234415932877,0.05274566061284575,0.007416133883129032,-0.0055897238944446
2224,3.1207222330641393,389.4889395702436,-0.052313030839965205,-0.05461199477792522,-0.05167514846841804,0.053012948402693036,0.0030152148496296743,-0.0064984094306901165
2225,3.1171516344794377,390.4372187089443,-0.052041688054381814,-0.05486169060108509,-0.05191619784173535,0.053283979314613955,0.0044297690924068175,-0.007416244203446287
2226,3.113049776883476,391.35782228378605,-0.05216883389722495,-0.055107614528436134,-0.05204036327090123,0.053555706730595426,0.004442002986215887,-0.008354068667793597
2227,3.1083380585984957,392.2476994193548,-0.052426625760472544,-0.055348709692002215,-0.052200411650840405,0.0538266580282137,0.005050961879492161,-0.009314234359704377
2228,3.103161013288026,393.1348275279939,-0.05247765121941799,-0.055587147303501575,-0.05246564937084274,0.05410444217104148,0.0034086386860193163,-0.010241491846502445
2229,3.10109477320276,394.0049101814654,-0.05253738972236386,-0.055826540502717334,-0.05238066191911419,0.05438160342177308,0.0058256500545012385,-0.011239323959490014
2230,3.0994637764175774,394.8890028139288,-0.052694411123551985,-0.05606542523747922,-0.05228065886222962,0.0546548307569416,0.005007675920423764,-0.012226642411292192
2231,3.1017435878835915,395.8045430396836,-0.05298446988172565,-0.056301765729556925,-0.052466575711416136,0.054927856860307905,0.006086719093428117,-0.013221565703725544
2232,3.103951876660133,396.7348671484422,-0.052703382945442204,-0.05654459850756975,-0.0521582487211021,0.05519579587101589,0.006023339720224639,-0.014224697790065414
2233,3.105051737246124,397.6640609258654,-0.05292874016385271,-0.05678704225013698,-0.052486464052326,0.055466264648760914,0.008542776039426232,-0.015299698910060147
2234,3.1121502791798994,398.5866641174916,-0.05277858956068586,-0.05703539373284007,-0.052559815399301796,0.05573374956030473,0.0071362742188683685,-0.016341972070681093
2235,3.115893437459247,399.47598293842975,-0.05287251406418327,-0.05728460585981586,-0.05293312632520391,0.056005532200487484,0.0050455745238727106,-0.01732983302079554
2236,3.111995737791833,400.35579013606275,-0.05380608934055983,-0.057514879043290584,-0.05282281266821135,0.05627610808486853,0.006361905177462084,-0.018351445728636933
2237,3.1083607415568086,401.1947852915501,-0.05348043288109945,-0.05775045153113858,-0.05275045978527676,0.05654035680962479,0.004756064622320056,-0.019341683282922073
2238,3.1052834963847626,402.0210090276002,-0.05360643903219026,-0.057983366417952265,-0.05291010885874975,0.05680982314846544,0.0030507745589166625,-0.020307748241460654
2239,3.1019793756517857,402.8393446026586,-0.05368013352497039,-0.058215361594761775,-0.052900512143696864,0.05707899955400932,0.0062836038305134475,-0.021349862435851043
2240,3.096856702460364,403.66194985531484,-0.053479999140515155,-0.058452379963117876,-0.052254437953281385,0.05733482610990098,0.00354445604727548,-0.02235160933248121
2241,3.104036819036306,404.48450000231975,-0.05393857634845004,-0.058684786598238725,-0.052613782003709524,0.057590366426390885,0.005775910111099817,-0.023406645050214333
2242,3.1027949887795234,405.3546656041698,-0.05418688604681434,-0.05891513745905616,-0.053200187838782956,0.05786075567712845,0.007530911981181169,-0.024489641646909286
2243,3.11002686321052,406.246182162803,-0.054406825265051736,-0.05914520005673573,-0.052643973932986,0.05811534010968958,0.006501647164960619,-0.02556151396156382
2244,3.1153209758767586,407.1254691971752,-0.05432301820462364,-0.05937951839600706,-0.05350942628376674,0.05838600683850456,0.005743781932323066,-0.026629588433601633
2245,3.117533916155649,407.9876160082402,-0.05453400476451889,-0.05961095488340703,-0.053682110341639167,0.05866162759495199,0.004556854584691441,-0.02767385421115626
2246,3.1187952267509953,408.8046564557541,-0.05452322487709382,-0.059842771244844696,-0.053055287461198294,0.05892016627042812,0.005042687511273183,-0.0287336594632925
2247,3.113332102372827,409.59138867314,-0.054648534714339836,-0.06007007083328482,-0.05267601525538368,0.05917262501331083,0.0073898933689552256,-0.02987917852644368
2248,3.1111787913561977,410.36110722622175,-0.05445557672011622,-0.06030479655189532,-0.0527523093732479,0.059425619101234006,0.0065377322667991185,-0.03100389953507485
2249,3.1051684671292086,411.11344058502635,-0.054532308188445705,-0.06053553305273484,-0.05301299952664578,0.059680734011668575,0.004214966138269896,-0.03209432367113257
2250,3.1017747773199655,411.85456814315586,-0.054908627724290296,-0.06076206520224496,-0.0533216800666275,0.05993975070347171,0.0010984651702729343,-0.03309755416132186
2251,3.104495517083923,412.57114727849233,-0.05476759151005702,-0.06099275939104474,-0.053381562393570774,0.06019578195778628,0.001716349558958204,-0.03411496077817506
2252,3.1010663527307614,413.2813281485262,-0.05470386967537209,-0.061224409262163104,-0.05382283755391925,0.060460235949057244,0.0023602284346883134,-0.035144678825647487
2253,3.0935062352473794,414.0151359251464,-0.0552087914769915,-0.061444670466075824,-0.05388486083756059,0.06072280456056244,0.004462661505334266,-0.03621454263585715
2254,3.0980657547746935,414.7619167582251,-0.05514230029307251,-0.061666963587546406,-0.053902940249605985,0.060988833469579395,0.003102031978094034,-0.03726987290719643
2255,3.103707585564989,415.5270003331805,-0.05533558683113758,-0.06188781702279736,-0.05439489811517937,0.06126514667432822,0.004901607430981965,-0.038353700899215984
2256,3.1057618798467104,416.278300858423,-0.05517527020882253,-0.062114985102312364,-0.05371561866757396,0.06152768921666651,0.003199172655734362,-0.03940241700181926
2257,3.110669261998918,417.0187110719022,-0.05535099559059107,-0.06234117453529154,-0.05346464131350719,0.06178077712467062,0.001944426667200923,-0.040414751431758086
2258,3.1083417923129044,417.7494808312043,-0.05566072934337211,-0.0625596996992255,-0.05317230723110791,0.06202595545206852,0.004300669689604188,-0.04148935311694171
2259,3.1040761766124216,418.45965312663856,-0.05592793645297708,-0.06277209624796264,-0.053410039104878876,0.06227858682789724,0.002702204610530977,-0.04251880123642471
2260,3.09934926300222,419.1519102689531,-0.05565142537000597,-0.06298767716227477,-0.05396559161980173,0.06253885862748286,0.0011129101237141142,-0.04353989683256305
2261,3.0963626119327405,419.80768255863677,-0.055456874748402635,-0.06320842479281989,-0.054167574440873716,0.06279985149932756,0.002135475135376994,-0.0445787582034106
2262,3.0923399840772454,420.44915418206716,-0.0558144333862501,-0.06342065322748913,-0.05387830376550038,0.06305410934967806,0.0027766147242238373,-0.04562676917397394
2263,3.0878943637657152,421.0954942830954,-0.055949536710615456,-0.06362797312680091,-0.05378004713843083,0.06330884409499789,0.003527586390354338,-0.04668527442425597
2264,3.081464317255797,421.7569604936514,-0.05606072539526321,-0.06382968760062284,-0.05356999256362098,0.06355894865894222,0.00352769592977159,-0.04774725481748983
2265,3.084735468211497,422.44102003766164,-0.05615984972254755,-0.06403062540791021,-0.05422802907247091,0.06382262607586657,0.0030600730224954868,-0.048787688847695625
2266,3.0927197923586918,423.14793787112666,-0.05644053906922891,-0.06423130355038385,-0.0535710141223585,0.06407105859936975,0.00519654956431252,-0.04988919612697645
2267,3.0942859332751116,423.87935971704496,-0.05624067748587375,-0.0644379045203322,-0.05338255750502592,0.06431695563021522,0.005561738790903728,-0.05097782640198698
2268,3.0963160417036684,424.63394281426076,-0.05624279384059282,-0.06464628956273537,-0.054133843978307665,0.06457716284549846,0.0034158497322296874,-0.05202810006500619
2269,3.100155753790825,425.3392329961061,-0.056425453190983174,-0.06485289919557218,-0.05472876690444785,0.06485002864099218,0.002352093301957895,-0.05306645800900133
2270,3.099523204325907,426.00794230474776,-0.05637613867802029,-0.06505794875603323,-0.05444763435765289,0.06511327901199147,0.0027125177952004496,-0.054110904712632024
2271,3.0923884260498675,426.6465276101193,-0.05636574603309629,-0.06526201228755528,-0.05369639773815927,0.06536115061219794,0.005912071978059222,-0.05521209746841516
2272,3.0886621357484554,427.26519222030754,-0.05640856661899154,-0.06546464712375237,-0.05379369696249296,0.06561193426225759,0.0021325692288568987,-0.05623833165028751
2273,3.089947165406703,427.8563648656953,-0.05662049163307344,-0.06566350338338137,-0.053691528308099916,0.06585817999546381,0.0023019642710317275,-0.05724904102124857
2274,3.086380330084409,428.44902376521117,-0.056700327961410675,-0.06586042454972384,-0.053402442554010665,0.06609800863300709,0.0013643297760630958,-0.05825225892555774
2275,3.0829784538773333,429.07053273011996,-0.05680070307955847,-0.06605512223320799,-0.053381216292854014,0.0663379763535663,0.0014615545280251168,-0.059263323566413194
2276,3.0909455558393266,429.70699574359327,-0.05690221343600339,-0.06625214342956395,-0.05357844091001791,0.06658258966490749,-0.0004141277862960101,-0.060248959054422326
2277,3.0910050074407733,430.36530790709804,-0.05700451844013263,-0.06644800807702082,-0.05343546698709996,0.06682106800822532,0.0031879235269936753,-0.06129025916056097
2278,3.0890736516302297,431.0203404524143,-0.05672587541697328,-0.06665105185419871,-0.05424468652182621,0.06707310461660032,0.0020787783824842213,-0.06232288495975548
2279,3.0942309482796815,431.6578049903266,-0.057163518378710095,-0.06684756424054866,-0.054249391501142025,0.06732708457846111,0.0003668308406286757,-0.06330845416037781
2280,3.0874754143953447,432.2816017166719,-0.05697947361593918,-0.06704466231592793,-0.054319095510590054,0.06758100337332193,0.0018035303528372297,-0.06434331704729437
2281,3.083575545096622,432.8762366436869,-0.057213023551706814,-0.0672357553883316,-0.0544600234739299,0.0678431326448139,0.001439899574638475,-0.06536006676736796
2282,3.080640994565493,433.45286394241646,-0.05741983735220809,-0.06742308015318481,-0.05424253984347652,0.06809958353670825,-1.0655767167031296e-05,-0.0663519949911776
2283,3.0803850149382925,434.0165936731125,-0.05725552508266296,-0.06761200019595452,-0.054273376341131406,0.06835357610420308,-9.345988291786436e-05,-0.06734851815156837
2284,3.079975069520125,434.5724607222114,-0.05724401286465511,-0.06780258217440546,-0.05418397155847695,0.06860206515000489,-0.0020610956613527145,-0.06830121808641108
2285,3.0773713553658943,435.15131265322685,-0.057503159467379474,-0.06798588681394986,-0.05460631392180691,0.0688596915601955,1.5199888929899302e-05,-0.06929981594528774
2286,3.083500244637117,435.7571332597099,-0.057330867972709594,-0.06817630810149326,-0.05424199257733881,0.06911180261362258,-0.0027015829693862094,-0.07022853635582553
2287,3.0821714469321972,436.41223392822315,-0.05752384016655849,-0.06836315574461922,-0.054550615374972175,0.06937196575124925,0.0004799705743986607,-0.0711914344050132
2288,3.0863810172596264,437.0677163091343,-0.057564415402336276,-0.06855248480712779,-0.054327254430531664,0.06962706380394827,0.002335445205387445,-0.07220665100191151
2289,3.09333361889379,437.7013433130609,-0.05747328239334106,-0.06874438239612835,-0.05447451215923824,0.0698802744459873,0.00367482647765111,-0.07326769563788126
2290,3.092492310282205,438.27974781780625,-0.05787121275670509,-0.06893017388153994,-0.05463057196586739,0.07013443348352508,0.0030223635103890987,-0.07432132695524896
2291,3.09039573945922,438.84402398251365,-0.05767660051317944,-0.06912024653651283,-0.054679067801507227,0.07038679598586764,0.0028941034404122434,-0.0753628471736975
2292,3.0875436697016725,439.3800114349836,-0.057587548266490776,-0.06931012404068637,-0.05440507773338169,0.07063235973553104,0.0016574897471402857,-0.07638538841145011
2293,3.085530339482747,439.8944480201535,-0.0578250053988055,-0.06949540358540753,-0.05472708029323674,0.07088336101564756,0.0021757551592611704,-0.07741195946604808
2294,3.0768424821076192,440.4105889433051,-0.057895053995718364,-0.0696756242924671,-0.05491960712349653,0.07113954915508984,0.0008211396876790734,-0.07840462070374689
2295,3.0742445289944555,440.9433951221439,-0.05813729065560754,-0.06984925898882545,-0.054745630210586704,0.07139479018131084,0.000758331339174467,-0.07940864919842444
2296,3.0703753830620806,441.5226233182159,-0.058271299376544135,-0.07001862186511448,-0.05499562459009256,0.07165426993268528,0.0009638549912817049,-0.08040948699088989
2297,3.08082974896055,442.1143356113188,-0.0584996328335094,-0.07018739851641041,-0.05468050370079535,0.0719062475290263,0.0015057457893417224,-0.08142547312970401
2298,3.08456859976709,442.7317311132294,-0.05824123365759785,-0.07036512276654298,-0.05420784698911083,0.07214756838541476,0.0012788166832616275,-0.08243747426129343
2299,3.090966271906308,443.3346116966823,-0.05853718802685078,-0.07053771769382186,-0.05418225755483539,0.0723880587829416,0.0011745563029742128,-0.08345161059447892
2300,3.0917275581599837,443.9037623721897,-0.05864617322247536,-0.07071070651506761,-0.05420926115656096,0.07263065128935217,-8.59592848850056e-05,-0.08444221740440336
