year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected,provenance
1900,-3.0916277934835192,-1.8481551982514866,-0.5707703867701279,-3.254656998691169,-0.42075256630581276,-0.7681519642532018,-7.28162723336215,-6.412446263685384,-5.332703065935353,-8.165103780908645,-4.462597214441607,-7.27700420293,-4.542670652782953,-4.089827540027241,-3.7024285133080035,-5.241185010472876,-2.933482566593558,-4.130332357233222,-4.034233353961372,-3.6321042740521277,-3.227921179927881,-4.855046661291328,-2.4200764750003207,-3.6098928928375242,-16.599247877657838,-14.716099593969279,-12.910310138397117,NaN,NaN,-13.937918849348069,-7.27700420293,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1933,-2.0545992485448834,-1.3267524936658983,-0.57759782966802,-2.1758921982847275,-0.4752200883093117,-0.5890162125289586,-4.803886856749922,-4.281709552113937,-3.62108538580108,-5.499850957932551,-2.9960475159897175,-4.25953250798,-2.906925623302664,-2.6789097301425473,-2.457889564841469,-3.173008833841541,-2.208644306660672,-2.484005719965155,-3.5015923508233673,-3.152556490299536,-2.8017378076549493,-4.158534071701372,-2.147232522323418,-3.867179727554321,-10.891967173388078,-9.714960179962286,-8.614723477447727,NaN,NaN,-9.253040811952237,-4.25953250798,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1934,-2.0218119872162643,-1.3086275367400524,-0.5751891195266067,-2.137485832505019,-0.44171165812740193,-0.5835541859328892,-4.7357451155169885,-4.225964387006399,-3.5762398111521714,-5.448109189895797,-2.929258315296604,-4.18574787053,-2.8271985493116016,-2.6009891836642685,-2.383970066425712,-3.0975670329494887,-2.116277206035743,-2.3884008234197447,-3.5199002893889495,-3.169039508528475,-2.8163865841315587,-4.240102922038694,-2.114832613567593,-3.853262567520142,-10.805067860045325,-9.643291737994545,-8.561025022821507,NaN,NaN,-9.500952017569661,-4.18574787053,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1935,-1.9898173943911757,-1.2930793364653292,-0.5750658470811745,-2.0947601712464037,-0.46454836918145254,-0.5781529560744907,-4.657986548184326,-4.157517631438821,-3.5178455228903327,-5.369035089559406,-2.8958461848561283,-4.09781146916,-2.769851348270695,-2.5460807013243842,-2.3321711349059804,-3.0190292451651843,-2.071666404146268,-2.276845914667303,-3.495872468748724,-3.1474067613900805,-2.797161144166383,-4.172457512544716,-2.1778417226657503,-3.7873159885406498,-10.71236460008161,-9.574378839969459,-8.509914089788937,NaN,NaN,-8.699684359075338,-4.09781146916,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1936,-1.959038543594677,-1.2771629158013267,-0.5743637887691512,-2.0808661648971,-0.4128728742018411,-0.5727494373977329,-4.5778773704821525,-4.086372651223648,-3.461198833821265,-5.282352232289966,-2.9297790054039403,-3.99091983708,-2.7026014476176714,-2.481478009575021,-2.271173087211298,-2.932537746078212,-1.9639552362433006,-2.151611310785467,-3.452629209796978,-3.108473955108968,-2.7625608076929398,-4.111040235396813,-2.089562214696045,-3.683291864395142,-10.308995837261122,-9.195275763691432,-8.14472662316178,NaN,NaN,-8.345625635928295,-3.99091983708,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1937,-1.928049536440962,-1.2578610079986532,-0.5734602795767106,-2.0370110794696377,-0.41994944657130096,-0.5673648968398717,-4.496264881254611,-4.0140234942891695,-3.4031506716973037,-5.144296293929752,-2.7650575546629494,-3.89691425237,-2.624810899921027,-2.405435440330902,-2.195188616486296,-2.8885102959719258,-1.9417149346934464,-2.0860078638250177,-3.404359465738809,-3.065015699644166,-2.723938617173876,-4.0554556952878595,-2.140421586605901,-3.566823816299438,-10.072307645118967,-8.979606379662027,-7.9439776544551,NaN,NaN,-7.953761479092558,-3.89691425237,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1938,-1.8969793391093697,-1.2404673742561951,-0.5705898311893071,-2.0315444543545746,-0.4654016268903445,-0.5618380203902866,-4.402652088839391,-3.9283939487755344,-3.329460973783549,-5.124404392815887,-2.785823920489744,-3.79899288091,-2.573518366194234,-2.3578293952582445,-2.149732413673731,-2.810727518203271,-1.884449300548117,-2.044928914850409,-3.360674277700184,-3.0256850154059682,-2.6889846788796166,-4.056606485917788,-1.9260423230301955,-3.444520044326782,-9.922203644665183,-8.852190862537157,-7.833742845795405,NaN,NaN,-7.899684639860988,-3.79899288091,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1939,-1.8660539165807979,-1.222738064896808,-0.5677519221637958,-1.9382782462741093,-0.4354912020537305,-0.5564606800735141,-4.301408904064423,-3.8367243941031646,-3.2518369003790184,-4.9593426611709415,-2.729639583777401,-3.72093234929,-2.5429062120189148,-2.3310734544093963,-2.127423611470413,-2.801842519650161,-1.8629200514535058,-1.9972474878484552,-3.3135515619822056,-2.9832594534349064,-2.6512802630028247,-4.036738396774599,-1.9367656511376954,-3.301994562149048,-9.746725005621384,-8.699236566927613,-7.698067125172384,NaN,NaN,-7.911933543707674,-3.72093234929,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1940,-1.83446695925266,-1.2053132795849695,-0.5650833444640977,-1.9439757402466853,-0.46386395617413384,-0.5510307446181919,-4.214155263856186,-3.7595073040356697,-3.1870902059796666,-4.957333143360633,-2.564745363244157,-3.6258666602,-2.461950418625932,-2.2501400105326534,-2.046120973097128,-2.701064432366385,-1.7897972966343731,-1.9552793329412288,-3.272234023566312,-2.9460604134422597,-2.618220758097343,-3.908482606383757,-1.962547581840526,-3.169507455825806,-9.459769058796342,-8.428833925730284,-7.4413196578107685,NaN,NaN,-7.4846792166250555,-3.6258666602,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1941,-1.802625483312777,-1.1847062863285944,-0.5614535740889868,-1.9083784536208248,-0.43228647686700705,-0.5456445828139926,-4.0964458446750145,-3.6527705514700064,-3.0889741983800856,-4.747408520850554,-2.5123855467693894,-3.52210994634,-2.3986871565312637,-2.189049848991021,-1.9867250513839365,-2.6530892415551537,-1.7387409096238777,-1.893123418634588,-3.239568164939376,-2.91665066087602,-2.5920837432866164,-3.903838072344263,-1.8641132639677722,-3.092987680435181,-9.224199010923888,-8.207781372190585,-7.238029648052711,NaN,NaN,-7.475771658546931,-3.52210994634,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1942,-1.770758741743544,-1.1660058444464383,-0.5574965522116132,-1.8944646859157974,-0.4476730269028917,-0.5402168884933141,-3.9906524367186775,-3.558244858941465,-3.0059748175656718,-4.678501837781627,-2.442414606528223,-3.42794910344,-2.294543151803977,-2.0832268399038187,-1.8804044133846252,-2.5654715036364153,-1.6374468312882888,-1.8451209848577332,-3.2093726890767833,-2.889465045341443,-2.5679233619891004,-3.8901666116954727,-1.8986146952874856,-2.967337656021119,-9.061494297436667,-8.05780584378485,-7.09784501572074,NaN,NaN,-7.568758274996826,-3.42794910344,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1943,-1.74043151499371,-1.147250416592352,-0.5528878097898299,-1.8600469750552076,-0.40624149567660534,-0.5347065582931187,-3.8925669893366943,-3.4709397448058548,-2.927922501703606,-4.546087562586198,-2.3815632020217103,-3.31921268376,-2.2197039142171433,-2.007310223047017,-1.8071913306545235,-2.437935256064382,-1.5745036858528898,-1.775259572809393,-3.1837308951540684,-2.866379204456803,-2.5474065295621404,-3.822456430125584,-1.9188076620351853,-2.8022913455963137,-8.910044310146882,-7.926226144257314,-6.9796730624860075,NaN,NaN,-7.195089099762248,-3.31921268376,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1944,-1.7104195522168137,-1.128893010794719,-0.5485298904292109,-1.818522317981299,-0.38825592924572994,-0.5293381348312047,-3.8003424280121325,-3.3884326431928,-2.8569410822044725,-4.404094455282505,-2.2824248624038628,-3.20311962041,-2.177832108447468,-1.9704419351104865,-1.773810769377188,-2.390088556681781,-1.5392611595785466,-1.7251830881292172,-3.1885521000022523,-2.870719835550434,-2.5512641322035297,-3.859066191281307,-1.8805013493417697,-2.6818834781646728,-8.611296664940852,-7.648543014392021,-6.724947865955624,NaN,NaN,-6.940120632661161,-3.20311962041,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1945,-1.67817201061961,-1.1108851811510265,-0.5456487392372762,-1.7941525990396463,-0.43928766902224514,-0.5238840237319615,-3.70114786632848,-3.300534371220059,-2.780845445257141,-4.384821931997707,-2.2586205822856873,-3.10310283574,-2.1362527256491255,-1.9328702803845996,-1.7393664490390497,-2.3658414547302447,-1.5100882998554503,-1.720994169061834,-3.176560153541549,-2.8599232365011122,-2.5416689862184687,-3.8379318137509713,-1.8732165405286751,-2.6717501163482664,-8.55959991152612,-7.6154532135546615,-6.706314377331615,NaN,NaN,-7.064113984469863,-3.10310283574,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1946,-1.64878636571129,-1.0932994004414553,-0.5427313790383889,-1.745319894393775,-0.411028153697217,-0.5184218540847447,-3.615251735127095,-3.225634793781443,-2.717574108480511,-4.247066777612161,-2.178487416535313,-3.00976177129,-2.078115184405153,-1.8755898865461331,-1.6845412492271383,-2.3105187121577893,-1.4417830954411635,-1.70151384527033,-3.1299360083463785,-2.8179465479510757,-2.504363492815678,-3.8368429274919222,-1.7782104980668774,-2.6829302310943604,-8.330534164813766,-7.40481521021775,-6.5144479976521135,NaN,NaN,-6.7264434873824115,-3.00976177129,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1947,-1.61771497976963,-1.075402609705356,-0.5344952722151931,-1.7213736711543255,-0.42790172434938784,-0.513063158100858,-3.534819017341232,-3.1554219627185818,-2.6591811330165473,-4.160689553332819,-2.08461566312197,-2.90582881841,-2.0043098945894844,-1.800074680193185,-1.6083357304276635,-2.2334726572558115,-1.3715034102001886,-1.649337751215155,-3.0706864512959986,-2.7646029382694333,-2.456955997184205,-3.8122326940427556,-1.8255916903392282,-2.7342485904693605,-8.162072574092367,-7.256620881790532,-6.384953312700431,NaN,NaN,-6.723254636996462,-2.90582881841,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1948,-1.5870596626987024,-1.0566570199346252,-0.5236470691985738,-1.7311823013464387,-0.42314958915707107,-0.5075928822219515,-3.426952176717465,-3.055960880812543,-2.569678012297231,-4.0488204752609755,-2.0547105313127556,-2.81444850835,-1.9200245332724135,-1.71561348084072,-1.522499760219302,-2.1390702002667283,-1.279530909906428,-1.5536521738225768,-3.0297234174724115,-2.7277230661413867,-2.4241801429209846,-3.685673452113607,-1.7342459101250407,-2.8385199069976803,-7.931133065758521,-7.042843696286564,-6.189796252773057,NaN,NaN,-6.29570893822944,-2.81444850835,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1949,-1.556578982742853,-1.0372625023352084,-0.5173353980236458,-1.6488349226546508,-0.40503276317835607,-0.502196802204862,-3.353835555456042,-2.9928522200737664,-2.5203645460055917,-4.059227658651753,-1.9681536075685162,-2.75249629888,-1.871739168869483,-1.6715347417638844,-1.4796364911015711,-2.098511229254294,-1.2675192010830272,-1.4421209161931818,-2.9819855431111906,-2.6847436640373177,-2.38598351862705,-3.6690887768030107,-1.759817262584975,-2.8981478214263916,-7.719320899190954,-6.849370281091236,-6.0131291044544355,NaN,NaN,-5.795047387289413,-2.75249629888,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1950,-1.5262860263952196,-1.0189616323972799,-0.5123470259659865,-1.6000789926905914,-0.3985295265914361,-0.4967158928573277,-3.279831237939303,-2.9284582571681095,-2.469801667664408,-3.937291975360766,-1.8284301545579205,-2.64135585698,-1.8517887186157538,-1.6549532491462486,-1.4703214889028866,-2.064531795680455,-1.2409052342229123,-1.3604312723333192,-2.926446857751313,-2.634741029392307,-2.3415452120024565,-3.5980228775086234,-1.6264170074939572,-2.815257120132446,-7.682377484312199,-6.829606748921373,-6.01164909263884,NaN,NaN,-5.985805844939225,-2.64135585698,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1951,-1.495781511450995,-1.0009539898886224,-0.5084377001154708,-1.6018406868200128,-0.39778880775845643,-0.4913341179549839,-3.2090306140391003,-2.868864385422647,-2.422934168086673,-3.8678359516144014,-1.8212097183544427,-2.56356235417,-1.7957480490994777,-1.604126578233208,-1.4203204963547116,-1.9966035727507978,-1.207400185970805,-1.291308576410467,-2.878668508898917,-2.5917251872612264,-2.3033162027531047,-3.5966082818444938,-1.5922920533658247,-2.7181330204010004,-7.2776058553252145,-6.440446977845204,-5.645101168129088,NaN,NaN,-5.4950770375657925,-2.56356235417,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1952,-1.4653935832917377,-0.9825850505497447,-0.5031134767335758,-1.5849318083128396,-0.3900012097178499,-0.48588448912502785,-3.130222335614873,-2.7999227842060366,-2.367784776039263,-3.795617860090738,-1.741201018509021,-2.47088924321,-1.753388007568129,-1.5663945113261009,-1.3845608632184903,-1.98733951879975,-1.1735308017407684,-1.244715864008123,-2.8404370303769766,-2.5573045912373202,-2.272725954635764,-3.549854175079923,-1.6082135594402034,-2.6388128757476808,-7.0708972691336,-6.252421843139485,-5.47611472240234,NaN,NaN,-5.224996184831158,-2.47088924321,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1953,-1.4351798291654472,-0.9640425860606452,-0.49841003924218674,-1.5334908847954338,-0.41307933201589264,-0.4804598465621616,-3.0424901224704564,-2.7215126027752383,-2.3020427125944565,-3.713532104124594,-1.6896612914200588,-2.37081600103,-1.6931731740876923,-1.5088891243928844,-1.3279064036852306,-1.898365512692,-1.1211291222587187,-1.1987132852727718,-2.803670559299797,-2.524202971914752,-2.243307906573498,-3.593244523554861,-1.5193057556621845,-2.6377714633941642,-6.961066069834547,-6.163463853046352,-5.408612571058093,NaN,NaN,-5.3352413439159,-2.37081600103,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1954,-1.4046683541491167,-0.9453263111856016,-0.4893470210811509,-1.4995040893486726,-0.39448528315516945,-0.4750617638290074,-2.947427840803436,-2.6353217960879305,-2.228643591009258,-3.6428397497039198,-1.650470445494543,-2.28918491277,-1.6473923214993649,-1.4658794543226938,-1.2877997599143531,-1.85345282791298,-1.074738528704353,-1.16956976110285,-2.7660747928271854,-2.490354720683238,-2.213226312321296,-3.4971646223233743,-1.514211918268395,-2.6217352390289306,-6.747065331574519,-5.969009635099657,-5.229246868281682,NaN,NaN,-5.127941677618937,-2.28918491277,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1955,-1.3743084759663844,-0.9266677467862299,-0.4800522550778775,-1.4840230553604323,-0.3704935844295248,-0.4696041241347935,-2.8675024202464776,-2.5654234895863586,-2.1697330570139446,-3.4971732914461393,-1.6261862225296695,-2.24269004735,-1.5966478548769123,-1.4181775580651057,-1.2424706751784322,-1.793474915725224,-1.0366016455127,-1.146664029901678,-2.7261201268711632,-2.4543827031387657,-2.1812572859510824,-3.419922604559424,-1.4991109630145267,-2.6249311923980714,-6.755904035118049,-5.997097472944848,-5.273718123237959,NaN,NaN,-5.472432942739919,-2.24269004735,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1956,-1.344286203889523,-0.9070382263956166,-0.4739746308127909,-1.4440380280912142,-0.36976942037905675,-0.4642372742355016,-2.7977071081969553,-2.5054076930820868,-2.1225696749908654,-3.4550560856871413,-1.5071675520255647,-2.15210204991,-1.5499667827343664,-1.374370694081022,-1.2006517925059645,-1.7751548328362516,-0.9935164457242369,-1.1088739221746269,-2.687433464312463,-2.419552295450452,-2.150302830296867,-3.4286627903737283,-1.4628631536981314,-2.6001024723052977,-6.838557453225168,-6.100323099202297,-5.391612492845969,NaN,NaN,-5.659138423447326,-2.15210204991,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1957,-1.3150693679900014,-0.8882484634282977,-0.46783620421361943,-1.403532553401543,-0.37722641693240144,-0.45881587416531106,-2.7351956732838945,-2.452296353522903,-2.0809720599194166,-3.371770078424011,-1.4434894960547435,-2.05362754735,-1.5075297382292627,-1.3367284924842826,-1.1653223690727,-1.6920022106790433,-0.9576869853172848,-1.036597234552557,-2.6626320632300082,-2.3972230777353656,-2.130458423486009,-3.195366893684812,-1.6551144172734447,-2.548732614517211,-6.656477475037505,-5.937409394727988,-5.2505033908646235,NaN,NaN,-5.107489815830466,-2.05362754735,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1958,-1.2873224850114302,-0.8688796411525861,-0.45969984473702347,-1.3515431998667167,-0.3704873811386039,-0.45335813910366557,-2.658504989880605,-2.385284440313579,-2.0254424545710865,-3.271231317889761,-1.4186665259683504,-1.97923446569,-1.4565679156586886,-1.2893731230290038,-1.1194406493711127,-1.6766710379047867,-0.9200720026374168,-0.9685359781438658,-2.623565192905572,-2.362050361080319,-2.0991997512453677,-3.1120493200048687,-1.6466248720216397,-2.0671160221099854,-6.287315690743965,-5.587160734845392,-4.9198907838297234,NaN,NaN,-5.097668094673679,-1.97923446569,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1959,-1.2560521744391604,-0.8503415166762995,-0.4513307813840096,-1.340050468257958,-0.35341671539348957,-0.4479698315322544,-2.5672261395121607,-2.30149733971969,-1.9552517100937783,-3.1801331964257766,-1.4264605597013682,-1.9245202628,-1.4037990911226361,-1.2395781338737137,-1.0717481050393394,-1.6089618590133432,-0.8731666337322486,-0.94980486089533,-2.568320283586482,-2.3123122191207175,-2.0549965043758776,-3.091288775140044,-1.5931538234689717,-2.270864725112914,-6.131068675486542,-5.442498195163562,-4.7943190636744015,NaN,NaN,-4.9727829336889435,-1.9245202628,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1960,-1.2246875680391789,-0.8307667430987558,-0.4436736847498268,-1.318519152500001,-0.3592096493390986,-0.44248334318996924,-2.490927434646739,-2.2348414181967495,-1.9005146556370556,-3.0970099795127504,-1.371703351615427,-1.84986911687,-1.3613926215498406,-1.2012167403222973,-1.0355478355843377,-1.5619446001493111,-0.8493869339573957,-0.881216985529119,-2.51773765969098,-2.2667716297883667,-2.0145237035528187,-2.9734685445394904,-1.5836076074699572,-1.997335672378541,-6.006266970600651,-5.33239351376448,-4.702509243533606,NaN,NaN,-4.939828278424672,-1.84986911687,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1961,-1.1935982144533401,-0.8112961238423173,-0.43733001187357423,-1.2921365662450288,-0.3474608123080306,-0.4371696129501011,-2.402518888485165,-2.1569142013297693,-1.8358582162775794,-3.010765931227676,-1.3199122384989863,-1.77509895238,-1.2909049303920788,-1.1302274249811406,-0.9642356788579122,-1.5000568927859368,-0.7705474324828484,-0.8129214113408869,-2.470941373706495,-2.224639959302049,-1.9770804747115929,-2.9297309142251025,-1.5127764993500543,-1.8097164630889897,-5.810930202698535,-5.158558833939503,-4.543293256022689,NaN,NaN,-4.833232625878124,-1.77509895238,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1962,-1.1628828597850405,-0.7915471461935659,-0.42977493824241414,-1.2566961165248178,-0.3426585533809793,-0.4316177025497105,-2.335778664543501,-2.0995434492961396,-1.7905744903131133,-2.910128491193369,-1.2683609851267108,-1.6921268073,-1.2454028301276967,-1.0875421737027433,-0.9227093900836604,-1.4406339731175275,-0.7272039283305158,-0.7267779176885429,-2.429498348369287,-2.187327940821731,-1.9439205636432604,-2.896056855043814,-1.5137531635747163,-1.6807960987091066,-5.708251917747781,-5.07413494509674,-4.4789564579779,NaN,NaN,-4.6839244378786695,-1.6921268073,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1963,-1.1323406554178603,-0.7728800043231234,-0.4215927013007991,-1.2328962717621461,-0.3328673127178309,-0.4262584820449497,-2.2546068984705614,-2.0262522208910574,-1.7303696618431288,-2.8214948573952396,-1.2319591505613714,-1.65613056096,-1.1892714486256,-1.0317975931361187,-0.8687031371528445,-1.3820643657966099,-0.6797756079907736,-0.7027726953679869,-2.3903547723129708,-2.152086164399397,-1.9126005166543496,-2.8924084840929254,-1.4494628845678104,-1.8142593860626226,-5.509672838736509,-4.888962767383927,-4.311412853460934,NaN,NaN,-4.793041086951737,-1.65613056096,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1964,-1.1009569175357075,-0.7534181234213093,-0.41299142164896663,-1.2135727557896525,-0.31802896274772585,-0.42086044699551123,-2.171055470294174,-1.9518588326029778,-1.6678900325013133,-2.720718345214973,-1.1950724459250956,-1.65638366613,-1.1415522765017745,-0.987153549176417,-0.8261105160816821,-1.332247882101492,-0.6463250049161245,-0.6994616335088559,-2.490632431254535,-2.242368228344943,-1.992835929624007,-2.9470358682482,-1.5462056442509344,-2.048475503921509,-5.464052502630386,-4.862409844614225,-4.292970690524332,NaN,NaN,-4.473911095272729,-1.65638366613,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1965,-1.0718027470558327,-0.7362289869550585,-0.4089693453698979,-1.170939639215942,-0.30449658902493754,-0.41538192183376815,-2.114447149086075,-1.9031296664500483,-1.6320447143565942,-2.6490907879027303,-1.1366066705158504,-1.6436187354,-1.0921341624019247,-0.9412159688956916,-0.7831595769469869,-1.283347125142506,-0.6024834853227848,-0.656011277979071,-2.551820757529108,-2.2974573523208144,-2.0417946975029375,-2.9524832030125023,-1.7021463404250452,-2.089956521987914,-5.50032124647069,-4.912658440021733,-4.355966809649559,NaN,NaN,-4.245484458237755,-1.6436187354,"posterior_predictive_ladrillo.jl | tag L35 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L35.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
