year,driver_K,eq_cm,fast_cm,slow_cm,sea_level_cm,eq_m,fast_m,slow_m,sea_level_m
2198,5.7978178808965124,80.992562969936387,62.251915376570679,17.474680378647918,79.726595755218597,0.80992562969936388,0.62251915376570677,0.17474680378647917,0.79726595755218599
2199,5.7877294488562452,80.959492887939746,62.279081599842634,17.479900902949602,79.758982502792236,0.80959492887939744,0.62279081599842634,0.17479900902949602,0.79758982502792231
2200,5.7849694154376117,80.950445443192805,62.304951157396673,17.484603962320122,79.789555119716795,0.80950445443192809,0.62304951157396671,0.17484603962320122,0.79789555119716793
2201,5.7925524793546543,80.975302878374151,62.33002733821597,17.489031643816134,79.819058982032104,0.80975302878374156,0.62330027338215965,0.17489031643816133,0.79819058982032098
2202,5.787784504189994,80.959673360424887,62.354992210304282,17.493505091494164,79.848497301798446,0.80959673360424889,0.62354992210304283,0.17493505091494163,0.79848497301798449
2203,5.8070065396284614,81.022683577032893,62.379056574545508,17.497652385430762,79.87670895997627,0.81022683577032895,0.62379056574545511,0.17497652385430762,0.79876708959976273
2204,5.8500487583122567,81.163776830722753,62.403779197579745,17.502205910690741,79.905985108270485,0.81163776830722756,0.62403779197579745,0.17502205910690741,0.79905985108270483
2205,5.8577077704565808,81.18888322571209,62.430685834364262,17.50787451854881,79.938560352913072,0.81188883225712094,0.62430685834364263,0.1750787451854881,0.79938560352913068
2206,5.8690727423077611,81.226137830739688,62.457442535514886,17.513541743407345,79.970984278922231,0.81226137830739686,0.62457442535514884,0.17513541743407346,0.7997098427892223
2207,5.8617826545842888,81.202240777380396,62.48429299738747,17.519320895479225,80.003613892866696,0.81202240777380397,0.62484292997387469,0.17519320895479226,0.80003613892866698
2208,5.8512368328908213,81.167671362952774,62.510025322082647,17.524637529553623,80.03466285163627,0.81167671362952776,0.62510025322082652,0.17524637529553622,0.80034662851636273
2209,5.8467121387860512,81.15283932518345,62.534458220119241,17.52941316065192,80.063871380771161,0.81152839325183446,0.62534458220119238,0.17529413160651919,0.80063871380771157
2210,5.8237483253911062,81.07756348559856,62.558013222258595,17.533854010084312,80.091867232342906,0.81077563485598558,0.62558013222258591,0.17533854010084313,0.80091867232342906
2211,5.8254149852163479,81.0830268298389,62.579530644401387,17.537419851009446,80.116950495410833,0.810830268298389,0.62579530644401382,0.17537419851009445,0.80116950495410832
2212,5.8270694357135771,81.088450151657824,62.600639670280074,17.540888621895647,80.141528292175721,0.8108845015165782,0.62600639670280078,0.17540888621895648,0.80141528292175723
2213,5.8349892126287646,81.114411338781338,62.621349133115288,17.544263905081849,80.165613038197137,0.81114411338781334,0.62621349133115289,0.17544263905081847,0.80165613038197137
2214,5.8380126253284752,81.124322146079251,62.642068722750601,17.547737412184624,80.189806134935225,0.81124322146079253,0.62642068722750599,0.17547737412184625,0.80189806134935226
2215,5.8462900640668645,81.151455755812464,62.6624850317503,17.551158179746757,80.213643211497057,0.81151455755812463,0.62662485031750303,0.17551158179746756,0.80213643211497054
2216,5.8454969801808003,81.148856010972267,62.68294107118156,17.554686278381382,80.237627349562942,0.8114885601097227,0.62682941071181564,0.17554686278381382,0.80237627349562946
2217,5.8414729475305567,81.13566515146411,62.702855607647216,17.558044515980463,80.260900123627678,0.81135665151464109,0.62702855607647212,0.17558044515980462,0.80260900123627676
2218,5.8307191538010281,81.100414000542855,62.722035531863121,17.561143014436659,80.28317854629978,0.81100414000542853,0.62722035531863118,0.17561143014436659,0.80283178546299783
2219,5.837316571824628,81.122040468772568,62.740070897455688,17.563791678432004,80.303862575887692,0.81122040468772572,0.62740070897455691,0.17563791678432003,0.80303862575887697
2220,5.8400596919258074,81.131032471326634,62.758093810614071,17.566528110557527,80.324621921171598,0.81131032471326636,0.62758093810614068,0.17566528110557528,0.80324621921171602
2221,5.8293942894307973,81.096071068639944,62.775859212458002,17.569233488170937,80.345092700628939,0.81096071068639941,0.62775859212458007,0.17569233488170938,0.80345092700628939
2222,5.8372204848027165,81.121725493593004,62.792521519438672,17.571508717864099,80.364030237302771,0.81121725493593,0.62792521519438671,0.17571508717864098,0.80364030237302775
2223,5.8406119220679003,81.132842692777018,62.809281200697654,17.573923377977195,80.383204578674849,0.81132842692777019,0.62809281200697653,0.17573923377977196,0.80383204578674849
2224,5.8426103271094041,81.139393504471172,62.825854402457992,17.576339499173372,80.402193901631364,0.81139393504471169,0.62825854402457992,0.17576339499173371,0.80402193901631369
2225,5.8328113820878684,81.107272366711669,62.842157021077711,17.578715397138239,80.42087241821595,0.81107272366711669,0.62842157021077716,0.17578715397138239,0.8042087241821595
2226,5.8365428081574313,81.119504055996231,62.857447930612778,17.580700947558853,80.438148878171631,0.81119504055996228,0.62857447930612775,0.17580700947558853,0.80438148878171634
2227,5.8504000565369019,81.164928393329092,62.872608588241278,17.582715564603049,80.455324152844327,0.81164928393329094,0.62872608588241274,0.17582715564603049,0.80455324152844332
2228,5.848839630232721,81.159813284695474,62.888283675767518,17.585060392870353,80.473344068637871,0.8115981328469547,0.6288828367576752,0.17585060392870352,0.80473344068637875
2229,5.8571778462905781,81.187146123697445,62.903483567761704,17.587261476180849,80.490745043942553,0.8118714612369744,0.62903483567761709,0.17587261476180849,0.80490745043942558
2230,5.861149314625056,81.200164676327233,62.918847251617812,17.589620739015977,80.50846799063379,0.81200164676327236,0.62918847251617815,0.17589620739015976,0.80508467990633792
2231,5.862742385560094,81.205386794713704,62.93409378598087,17.592001104204677,80.526094890185547,0.81205386794713708,0.62934093785980871,0.17592001104204677,0.80526094890185551
2232,5.852405354726109,81.171501800899279,62.949074921020916,17.594330424154059,80.543405345174975,0.81171501800899282,0.6294907492102092,0.17594330424154059,0.80543405345174979
2233,5.8439579959386005,81.143811189846659,62.96304124382236,17.596254024188781,80.559295268011141,0.8114381118984666,0.6296304124382236,0.17596254024188782,0.80559295268011144
2234,5.8488980333233531,81.160004731194618,62.976138730388911,17.59784629443665,80.573985024825561,0.81160004731194624,0.62976138730388909,0.1759784629443665,0.80573985024825556
2235,5.8556109520392843,81.182009813003816,62.989233728118123,17.599519702084407,80.58875343020253,0.81182009813003819,0.62989233728118121,0.17599519702084407,0.80588753430202531
2236,5.8575390090012132,81.188330022286152,63.002438288505211,17.601323906562847,80.603762195068057,0.81188330022286148,0.63002438288505214,0.17601323906562846,0.80603762195068063
2237,5.8643550182582276,81.210673036950837,63.015447462898074,17.603110846907519,80.618558309805593,0.81210673036950842,0.63015447462898078,0.17603110846907519,0.80618558309805588
2238,5.8536742602995284,81.175661298747059,63.028574805686624,17.605027270842832,80.633602076529456,0.81175661298747059,0.63028574805686621,0.17605027270842832,0.80633602076529454
2239,5.8797348819887016,81.261088537856608,63.040712262458463,17.606545467364519,80.647257729822982,0.81261088537856607,0.63040712262458465,0.17606545467364521,0.80647257729822985
2240,5.8786600474485926,81.257565208737446,63.054205392454797,17.608780020737989,80.662985413192786,0.81257565208737448,0.63054205392454798,0.17608780020737988,0.80662985413192789
2241,5.8890866737840648,81.291743898397641,63.067305403897066,17.610889302680562,80.678194706577628,0.81291743898397639,0.63067305403897067,0.17610889302680563,0.80678194706577633
2242,5.8926461887294437,81.303412059578889,63.080750727934493,17.613224066749261,80.693974794683754,0.81303412059578894,0.63080750727934498,0.17613224066749261,0.80693974794683754
2243,5.880641397783906,81.264060114763595,63.094097643200584,17.615568628716218,80.709666271916802,0.81264060114763592,0.63094097643200586,0.17615568628716219,0.80709666271916802
2244,5.8748982221888033,81.245233870299344,63.106362134828281,17.617454766353696,80.723816901181976,0.81245233870299349,0.63106362134828276,0.17617454766353696,0.80723816901181977
2245,5.8648412626077251,81.212266955653376,63.117968311968255,17.619090450251946,80.737058762220201,0.81212266955653378,0.63117968311968253,0.17619090450251945,0.80737058762220204
2246,5.8654339235537867,81.214209710087786,63.128661173099687,17.620357951255514,80.7490191243552,0.81214209710087781,0.63128661173099687,0.17620357951255514,0.80749019124355204
2247,5.8644614596450273,81.21102195394559,63.139134208865599,17.621590480907258,80.760724689772857,0.81211021953945595,0.63139134208865599,0.17621590480907259,0.80760724689772856
2248,5.86287166922952,81.205810589167754,63.149294223521231,17.622742873380695,80.772037096901926,0.8120581058916776,0.63149294223521235,0.17622742873380695,0.80772037096901927
2249,5.8751256763923374,81.245979469727615,63.159110019073083,17.623800114940153,80.782910134013235,0.81245979469727614,0.63159110019073084,0.17623800114940152,0.80782910134013231
2250,5.8923174702335022,81.302334513774824,63.169460630116276,17.625178684411267,80.794639314527544,0.81302334513774821,0.63169460630116281,0.17625178684411266,0.80794639314527539
2251,5.8920534822939921,81.301469156029356,63.180646618680427,17.627014672669688,80.807661291350115,0.8130146915602936,0.63180646618680425,0.17627014672669689,0.80807661291350119
2252,5.8965014905927768,81.31604981619293,63.191546074815655,17.628766151169508,80.820312225985163,0.81316049816192926,0.63191546074815652,0.17628766151169509,0.80820312225985158
2253,5.8957722271653559,81.313659276092579,63.202463613083317,17.630578114715057,80.833041727798374,0.81313659276092576,0.63202463613083315,0.17630578114715056,0.80833041727798371
2254,5.8748383269731823,81.245037532584632,63.213071573087731,17.63229254137994,80.845364114467671,0.8124503753258463,0.63213071573087731,0.1763229254137994,0.80845364114467666
2255,5.877262929933333,81.252985429580065,63.222104981551993,17.633309327727446,80.855414309279439,0.8125298542958006,0.63222104981551996,0.17633309327727445,0.80855414309279439
2256,5.8667452744390349,81.21850834451665,63.23107324015929,17.63435609600549,80.86542933616478,0.81218508344516649,0.63231073240159286,0.17634356096005491,0.80865429336164785
2257,5.8597261790799324,81.195499609547596,63.239165646396422,17.635046317801958,80.874211964198381,0.81195499609547594,0.63239165646396422,0.17635046317801958,0.80874211964198384
2258,5.85547914988756,81.181577762914429,63.246624095017033,17.635499647635065,80.882123742652098,0.81181577762914425,0.63246624095017034,0.17635499647635064,0.80882123742652101
2259,5.8447071648737872,81.146266980599577,63.253637924160344,17.63580843653601,80.889446360696354,0.8114626698059958,0.63253637924160344,0.1763580843653601,0.80889446360696349
2260,5.8377316787179891,81.123401197471139,63.259811578627811,17.635786354819665,80.895597933447476,0.81123401197471134,0.63259811578627811,0.17635786354819666,0.80895597933447472
2261,5.8474932907165273,81.1553999568346,63.265403190807845,17.635559841000983,80.900963031808828,0.81155399956834595,0.63265403190807845,0.17635559841000983,0.80900963031808826
2262,5.8338172286910286,81.110569551993763,63.271468087255421,17.635630205566137,80.907098292821559,0.81110569551993761,0.63271468087255422,0.17635630205566138,0.80907098292821555
2263,5.8391540671942597,81.128063815344134,63.276537227345926,17.635295121293666,80.911832348639592,0.81128063815344131,0.6327653722734593,0.17635295121293665,0.8091183234863959
2264,5.8386738093813175,81.126489520628155,63.281816301905778,17.635130746614337,80.916947048520115,0.81126489520628153,0.6328181630190578,0.17635130746614336,0.80916947048520116
2265,5.8388497262848524,81.12706617975627,63.286938989962017,17.634959037801629,80.921898027763646,0.81127066179756269,0.63286938989962016,0.17634959037801629,0.8092189802776365
2266,5.8438741852393683,81.143536456698357,63.291949801942991,17.634799601781936,80.926749403724926,0.81143536456698362,0.63291949801942993,0.17634799601781936,0.80926749403724929
2267,5.8379493003008625,81.124114565372238,63.297152614778014,17.634794709483572,80.931947324261586,0.81124114565372241,0.63297152614778018,0.17634794709483573,0.80931947324261588
2268,5.8314971434846035,81.102964266285397,63.301862700318196,17.634615578414852,80.936478278733048,0.81102964266285393,0.63301862700318201,0.17634615578414853,0.80936478278733048
2269,5.8326254136862206,81.106662758571701,63.306059882601417,17.634254280059722,80.940314162661139,0.81106662758571701,0.63306059882601418,0.17634254280059722,0.80940314162661142
2270,5.8285810807625857,81.09340535436138,63.310226426853141,17.633941019588242,80.944167446441384,0.81093405354361381,0.63310226426853144,0.17633941019588242,0.80944167446441384
2271,5.819336322106559,81.063100850591752,63.3140427726415,17.633522016415213,80.947564789056713,0.81063100850591752,0.63314042772641499,0.17633522016415212,0.80947564789056714
2272,5.8123777035592816,81.040290359821398,63.317196383126522,17.632849614708086,80.950045997834607,0.81040290359821399,0.63317196383126517,0.17632849614708085,0.80950045997834608
2273,5.820400933924037,81.066590669421672,63.319845385904756,17.632001700384393,80.951847086289149,0.81066590669421668,0.63319845385904761,0.17632001700384392,0.80951847086289153
2274,5.8254270278423474,81.083066305807776,63.322925932317872,17.631423071111726,80.954349003429598,0.81083066305807772,0.63322925932317875,0.17631423071111726,0.80954349003429593
2275,5.824994398005539,81.081648136550115,63.326243220220228,17.631015470580429,80.957258690800657,0.81081648136550111,0.63326243220220224,0.1763101547058043,0.8095725869080066
2276,5.821850463342976,81.07134225584754,63.32945438075869,17.63061199906771,80.960066379826401,0.81071342255847545,0.63329454380758687,0.17630611999067711,0.80960066379826401
2277,5.8220243785169545,81.071912353266157,63.3323945445512,17.630133063070211,80.962527607621411,0.81071912353266162,0.63332394544551196,0.17630133063070211,0.80962527607621415
2278,5.8122022116656078,81.039715093884098,63.335275102423097,17.629678959354706,80.964954061777803,0.81039715093884102,0.63335275102423094,0.17629678959354705,0.80964954061777805
2279,5.8096008743136922,81.031187858017773,63.337481272246315,17.628956388746367,80.966437660992682,0.81031187858017772,0.6333748127224631,0.17628956388746367,0.80966437660992685
2280,5.8054652976083396,81.017631354866097,63.33947461893775,17.628187640624922,80.967662259562672,0.81017631354866093,0.63339474618937752,0.17628187640624923,0.80967662259562667
2281,5.7963559398321705,80.987770697888649,63.341166042489306,17.62732994863525,80.968495991124556,0.8098777069788865,0.63341166042489305,0.17627329948635251,0.80968495991124556
2282,5.7970070602494275,80.989905083638831,63.342257852883762,17.626242502202899,80.968500355086661,0.80989905083638836,0.63342257852883765,0.17626242502202899,0.80968500355086659
2283,5.7909483203847758,80.970044413187708,63.343363552306023,17.625218598025448,80.968582150331471,0.80970044413187703,0.6334336355230602,0.17625218598025449,0.8096858215033147
2284,5.7967206724318849,80.988966298645167,63.344071579798673,17.624060789421726,80.968132369220399,0.80988966298645171,0.63344071579798678,0.17624060789421725,0.80968132369220402
2285,5.8109069375609597,81.035469159463588,63.345116453662456,17.623118094670218,80.968234548332674,0.81035469159463591,0.63345116453662453,0.17623118094670218,0.80968234548332674
2286,5.8187007716562205,81.06101750350453,63.347007745617297,17.622627623509892,80.96963536912719,0.81061017503504529,0.63347007745617301,0.17622627623509893,0.80969635369127191
2287,5.8128459515719477,81.041825286171871,63.349333765543072,17.622385415069338,80.971719180612411,0.81041825286171876,0.6334933376554307,0.17622385415069339,0.80971719180612411
2288,5.8059548504058478,81.019236118727378,63.351243595857227,17.621981775764311,80.973225371621538,0.81019236118727378,0.63351243595857232,0.17621981775764312,0.80973225371621538
2289,5.8011458948544368,81.003472266250739,63.352684081379195,17.621393423340493,80.974077504719688,0.81003472266250742,0.63352684081379196,0.17621393423340492,0.80974077504719688
2290,5.8089986294231259,81.029213687221599,63.353794918847512,17.620689023875244,80.974483942722756,0.81029213687221602,0.63353794918847517,0.17620689023875244,0.80974483942722753
2291,5.806509820259266,81.021055321006287,63.355361522829597,17.620242699639704,80.9756042224693,0.81021055321006286,0.63355361522829601,0.17620242699639704,0.809756042224693
2292,5.8064235240569051,81.020772440329011,63.356737767867351,17.61974203025536,80.97647979812271,0.81020772440329014,0.63356737767867355,0.17619742030255359,0.80976479798122714
2293,5.7969291442082618,80.989649673297563,63.358075846794982,17.619259421681228,80.97733526847621,0.80989649673297559,0.63358075846794981,0.17619259421681227,0.80977335268476214
2294,5.7948290765081749,80.982765609375335,63.358799459633964,17.618519829706749,80.977319289340713,0.8098276560937534,0.63358799459633963,0.1761851982970675,0.8097731928934071
2295,5.8054974675203672,81.017736808481118,63.359377147677705,17.617749471105355,80.977126618783061,0.81017736808481122,0.63359377147677709,0.17617749471105357,0.80977126618783057
2296,5.8051436435964892,81.016576966582164,63.36059532680769,17.617321718107725,80.977917044915415,0.81016576966582166,0.63360595326807689,0.17617321718107726,0.80977917044915415
2297,5.8283044939620163,81.092498697297373,63.361762694342112,17.616901211401007,80.978663905743119,0.81092498697297377,0.63361762694342116,0.17616901211401007,0.8097866390574312
2298,5.8234765840082963,81.076672711910874,63.364328028412864,17.617177174012689,80.981505202425552,0.81076672711910869,0.63364328028412864,0.17617177174012688,0.80981505202425552
2299,5.8365631459142726,81.119570723569907,63.366534114016211,17.617299735641531,80.983833849657742,0.81119570723569911,0.63366534114016215,0.17617299735641531,0.80983833849657738
2300,5.8470648661402196,81.153995572504968,63.369495413124888,17.617802723665456,80.987298136790344,0.81153995572504967,0.63369495413124888,0.17617802723665454,0.80987298136790342
