rff_idx,cum_co2_2030,cum_co2_2100,cum_co2_2300,peak_co2_emissions,peak_co2_year,slope_co2_2050_2100,frac_negative_post_2050,cum_ch4_2100
2921,663.5124509006774,3352.1600336511137,6109.478757157143,43.74747116754434,2036,-0.27072599415860804,0.0,13497.735247947645
2922,660.9541124125074,3070.3378931371853,5968.654692864156,43.30725204768119,2035,-0.43970592704081995,0.0,31233.924548858173
2923,636.3295986399007,1289.9414310887405,992.2645813028782,41.09880822420583,2022,-0.26750066254949195,0.8406374501992032,24663.840568368738
2924,652.9931958404832,2447.3481480248797,4195.902080023405,41.68156913585779,2025,-0.2700559255428861,0.0,70265.074913395
2925,677.3652490742577,3660.6833465635127,8783.01966880562,48.24785666761184,2040,-0.19731686549255698,0.0,34651.68093900912
2926,647.2551509769357,2043.0824516883515,1721.6239582717028,41.52185621154326,2024,-0.33937371927919624,0.4940239043824701,37493.989656619204
2927,643.1321244487501,1753.000071283405,149.0051247141198,41.16437241245456,2023,-0.4514264626564859,0.796812749003984,44419.51568105856
2928,669.0717603708622,5117.552774602109,15839.68538608509,72.49031403626081,2085,0.2928307166543514,0.0,30618.045208283133
2929,662.3770419076895,3102.456584708588,5472.565885795642,43.4421290577534,2034,-0.5141229478321175,0.0,28190.30133775213
2930,636.8149746383887,1337.6061188488202,-706.7787189888061,41.08625416085509,2022,-0.26128528435040016,0.8167330677290837,42222.16448287502
2931,659.7902535704562,3133.6815241232007,7115.291076999699,42.45436119971982,2025,-0.040543927307855686,0.0,11296.719008854223
2932,672.0061616024685,5482.514100606433,15976.326481160595,77.24060767446467,2075,0.23671431443534927,0.0,44904.81056920079
2933,673.4599240530054,4030.5415512503837,10482.223187791318,50.03213101244847,2046,-0.04187632220579783,0.0,30060.214588815434
2934,636.6834698025059,1303.6566145656343,1129.073373068918,41.12802399088321,2022,-0.22908679255049183,0.5099601593625498,45707.73561326395
2935,675.3220786304802,5460.155097941788,17206.493597926205,81.49229271756997,2160,0.23864676568381585,0.0,44804.093624116824
2936,653.9524021352008,2601.5444252975176,4925.339070818114,41.84818265131417,2025,-0.3364160526950553,0.0,21120.3848906756
2937,643.3272236139816,1870.449879888866,2910.7433077365577,41.289064165211286,2023,-0.13265606473854888,0.0,12044.952885693323
2938,654.2966004675696,2415.7461239704094,1966.7396245860527,41.72551343824372,2026,-0.5406322274534617,0.6215139442231076,17168.97954005057
2939,638.0661622431719,1335.2525779683103,515.3689574891916,41.16033676598426,2023,-0.2578110016647155,0.8127490039840638,29783.326035344915
2940,669.4418575400246,3289.212926979358,7490.52362948188,45.60291196314015,2040,-0.20981269025086285,0.0,27478.57909573782
2941,667.2213722073644,3896.4671867476395,9138.319824847124,50.00160368539971,2055,-0.23257436679190263,0.0,13325.468663066365
2942,650.8163102575757,2053.753952404802,827.1766290402458,41.57514629947047,2025,-0.5054547575465911,0.7689243027888446,25249.678143431902
2943,665.9843907112654,3062.2808173113785,5837.197266228084,43.808814424828604,2032,-0.3151744728754216,0.0,33710.57512940828
2944,660.2379303096973,3693.2541430509664,7876.281784562273,48.810549737294075,2045,-0.18091425752737333,0.0,26292.115145068066
2945,629.4374307787623,587.7880304094227,-2224.772890653003,41.12778307590455,2022,-0.17336622744938796,0.9920318725099602,22287.529902258557
2946,641.434172961644,1857.1053709059975,2508.8543512814667,41.21649955984825,2023,-0.13555778386183048,0.0,39271.992264134795
2947,653.4571619578754,2208.828118557843,2873.1265379953707,41.73804156013676,2025,-0.4177558378189001,0.06374501992031872,35306.012537102215
2948,671.5927977260947,3683.2935003985926,10484.924399852975,46.63095700268332,2040,-0.05045653052700167,0.0,21526.4335198555
2949,635.4047831046786,1238.9786243193944,-862.2226784892963,40.94767399498455,2022,-0.3496138520101777,0.8764940239043825,39149.975517769686
2950,661.3256460172843,4046.5506706574643,11077.864612478095,51.71524401503687,2065,-0.046063575826861984,0.0,40644.72403698913
2951,656.6797619829628,2628.4128362278557,4968.4597282971545,42.01338967228007,2027,-0.36027501238711057,0.0,43180.76608018406
2952,652.4127725015305,2364.006921178412,4251.009657234666,41.64891660969715,2025,-0.27149660632103534,0.0,13066.5136708035
2953,658.6824155772499,2825.874960862177,5941.692296149321,42.28014064521903,2028,-0.18833012496986035,0.0,21740.29139883957
2954,658.8117719155052,2782.078090118191,3712.3789138079155,42.74685383914997,2030,-0.40629220068042754,0.1952191235059761,25878.84466842825
2955,667.2908183683589,3504.3170524293673,7740.376727791657,46.05501500814068,2044,-0.3538334914568414,0.0,36773.506723299804
2956,632.5992288982242,1097.2404390436818,693.8325194442298,41.04843496415681,2022,-0.16386463799717393,0.8764940239043825,20300.13242744057
2957,637.3451809706619,1252.2671721115207,1476.6493932173983,41.20339376148581,2023,-0.07169013054971439,0.0,42667.8378735187
2958,648.5382663910952,1833.4949493108832,1212.6152611830926,41.49585733259083,2024,-0.42082857924715705,0.7689243027888446,37214.37251953334
2959,671.1764853285276,3922.698750933164,10270.169235160736,48.32444858241837,2055,-0.08013557263998464,0.0,40308.963807314205
2960,661.82537272069,2813.7678159746324,5628.492563797869,42.718810751012654,2034,-0.26753727790291226,0.0,24680.402948860334
2961,649.8118102582583,2258.5624096307247,3188.2632931277644,41.42468487124967,2024,-0.3632444461867093,0.0,27890.745242508656
2962,658.2364043155246,2664.2449475600656,2537.9936379539786,42.25275694655068,2028,-0.5259261094825343,0.4342629482071713,33808.16771148335
2963,642.0477679267238,1437.9149439027183,-556.0017504707753,41.20356667668733,2023,-0.459630249577341,0.8605577689243028,39634.817943254035
2964,677.4439600383647,4897.97388084106,15324.168729020133,66.21224714780189,2105,0.13054660796156037,0.0,38199.11669814131
2965,674.3245605897794,5210.181319492164,16066.277419728525,74.54959475930609,2098,0.3127082878340653,0.0,30206.460915628868
2966,662.0588543198628,3296.1485820949792,6231.796983751002,44.094228341275475,2035,-0.3746493242552539,0.0,42068.60729766781
2967,663.5419804456131,3908.291412483259,8683.96546869147,49.260445413075736,2060,-0.15108934495891124,0.0,33552.62970367558
2968,643.4161683582975,1395.7181935236772,-285.0211461513653,41.31459351026899,2023,-0.41394580654697194,0.8645418326693227,43969.14157660653
2969,639.364527279711,1661.5221849290704,2377.5419251838066,41.160372508778366,2023,-0.1443301682118269,0.0,41659.7089730453
2970,681.558776259799,4868.18370391072,14680.540293363978,64.69482292271645,2070,-0.05977928890577935,0.0,37874.699824895986
2971,643.6644975514732,2028.4646671751461,3225.191807033101,41.303756761557196,2023,-0.12860803872101997,0.0,22844.6041752803
2972,651.733634340512,2407.4605866291768,4193.7011086354305,41.605006199129576,2025,-0.2933346389130086,0.0,22301.25912023314
2973,630.640031502171,1064.481672591675,945.2535988185439,41.04588585948623,2022,-0.08970358058287832,0.7808764940239044,44479.03942306848
2974,664.7455450523867,3646.1993262332826,7725.433502004991,47.00187273696745,2053,-0.29692146963563637,0.0,26243.086324734395
2975,639.6707408976938,1456.9035539954443,1522.990262452549,41.27303386847196,2023,-0.21202822305033514,0.23107569721115537,26337.654091726858
2976,644.521490162974,1740.94782969067,1697.34069808159,41.389998516133325,2023,-0.30427618985678834,0.5896414342629482,43404.7616040352
2977,646.5630529894574,1772.9035686543,748.6138776078706,41.42838832780491,2024,-0.400121313120691,0.7848605577689243,53193.1886070349
2978,657.5759619269941,2510.680854962774,4983.194019014714,42.133090554917366,2028,-0.34709817576986196,0.0,29743.06092162982
2979,667.7174212826276,5403.896148155011,16526.501503236235,79.83279520559614,2080,0.3050566041062074,0.0,30229.071285372003
2980,634.846685209583,927.1997083112219,-2469.733959220187,41.073063122060944,2022,-0.44216734590852835,0.9322709163346613,28624.10364850843
2981,665.4974404583572,3941.453322535317,9399.351285011013,49.79889960593794,2060,-0.18009242808432874,0.0,63108.48443894791
2982,669.8572370951867,3165.1129706230504,5908.334235092595,44.55733277862358,2031,-0.23941631592001064,0.0,45826.993871384126
2983,672.6875748333797,4121.727522736067,10806.860112216662,51.93247407830958,2055,-0.12369136469198472,0.0,37442.96596384339
2984,665.4714517055882,3805.3973472220555,8866.535957959568,48.209452347354635,2057,-0.23548047582614448,0.0,41786.569182913
2985,652.0359026708719,2145.845375332828,2016.2303326913293,41.675222978262646,2025,-0.4286345035002107,0.6135458167330677,24567.854302672757
2986,662.8133429660063,5433.856989352119,18199.51398516342,84.15657097788652,2095,0.5399743086144566,0.0,24329.72645126688
2987,667.6592001524862,3714.375410914415,7226.1878382129025,47.59376026130037,2052,-0.2850136624483995,0.0,37639.67590259663
2988,661.6664746520855,3251.6404581274182,6918.653171412681,43.018658753303406,2030,-0.030675330505148344,0.0,28565.174454964217
2989,637.5331975780354,1643.468597207536,283.336112178278,40.938839796549146,2022,-0.3830242756109472,0.7928286852589641,11764.203510955518
2990,647.8257304602436,1985.946261398331,1702.3908756778428,41.41165554743901,2024,-0.4591864531167539,0.6733067729083665,33067.780326684006
2991,654.8893302360705,2463.1218986901954,3087.265216876327,41.847115575122245,2025,-0.42149315732395826,0.0,41078.656007581725
2992,659.8139896288835,2758.119178282562,4106.734921800726,42.43694854165874,2026,-0.3869670936358882,0.2350597609561753,20860.38520480172
2993,636.9252549060044,1268.8141470592182,1370.105686691093,41.20682966396824,2022,-0.11174752652530025,0.0,12796.070733846149
2994,635.6451636324646,1213.5727449326037,-1239.8970130925236,41.07486985556885,2022,-0.3199564493066074,0.8804780876494024,24302.858985158273
2995,662.8236399223938,3091.960346242589,6596.057656149366,42.837287896454725,2028,-0.1226457595911134,0.0,31371.929447707786
2996,635.1261872783056,562.1811459003322,-3742.8549931745365,41.14606052281104,2022,-0.572216666321822,0.9641434262948207,15889.478205429456
2997,655.187469668738,2977.5234368227857,5830.109146685811,41.911343051312805,2033,-0.27899470666151555,0.0,31205.557371365245
2998,648.0116337421937,2595.3350622540606,4857.805812894937,41.49820919355385,2024,-0.19329992074203883,0.0,13222.895672113073
2999,664.6561828832794,4222.388808933359,11031.587601165065,53.85223564301471,2065,-0.0666206131869252,0.0,25575.345060750562
3000,654.0165781304511,1845.6667705684815,1062.1771622024012,41.94414958653532,2025,-0.45308400343238736,0.7848605577689243,46814.730222134116
3001,663.348962469765,3354.184463731519,7526.660815778465,43.67334753671966,2039,-0.2879349771605878,0.0,33268.02859576217
3002,643.6555095613281,1953.9687899703385,2869.427078957091,41.27649301032428,2023,-0.205859108783312,0.0,31152.548932678576
3003,628.8080615809132,765.9759717073014,-2097.3358448036215,41.02675912428917,2022,-0.23268791973788017,0.9681274900398407,39836.654070250486
3004,645.3382336422039,1984.9736315249165,2941.1173221267472,41.32174792281269,2023,-0.21955931438588094,0.0,39729.34951590465
3005,636.8125845836553,1411.6088289310685,1305.7185447511906,41.09901499312915,2022,-0.23280099329101386,0.7370517928286853,39138.27404143613
3006,662.759886965117,2942.6746567444898,3747.0591075472375,43.19966972138753,2033,-0.466258848107504,0.20318725099601595,69588.55078725408
3007,674.682490543602,3984.3627142017117,9299.727874280743,50.3089372142939,2053,-0.1972997347128009,0.0,37916.79327425055
3008,638.886000056372,1501.1835014246094,41.11570853316175,41.092358393544636,2022,-0.2951585623335716,0.7928286852589641,43690.22582420188
3009,658.827639824609,2733.3756858480624,4593.41016659862,42.41785438224546,2030,-0.5239438325859025,0.0,39519.94332743135
3010,668.2028881843438,4631.932297964594,12738.66486258083,61.476540866130065,2075,0.04189337905407678,0.0,50942.823495545694
3011,652.4225277247087,2563.442339065125,4815.157250224103,41.556109761910946,2025,-0.23487490629233695,0.0,64918.89432479508
3012,663.6378801876234,3008.1073219821633,5237.746004432543,43.41479287537194,2033,-0.4720378414072164,0.0,34951.884603838254
3013,658.4322255236125,3144.8070412467337,5090.295434120411,42.49124042298585,2033,-0.4160662576697047,0.0,23761.15841542784
3014,677.3509348167352,4622.646608827484,14625.571384025054,62.04737692749009,2110,0.12339113101956134,0.0,22846.032688625313
3015,666.4022241186672,4588.818505109933,14761.119163536765,67.59440478574703,2110,0.24698839165171943,0.0,30473.36891657348
3016,682.5835609455362,4986.811301198536,17464.828347204588,78.70426789686718,2157,0.4224556333055951,0.0,34475.357349648395
3017,647.937174905653,2291.6334077161796,3882.710774672925,41.44530012688489,2024,-0.15923279610198446,0.0,38272.378422291964
3018,638.3934612086007,1770.334318218003,2110.305671896323,41.05690960386988,2022,-0.21921361084603952,0.0,37790.49620178629
3019,670.4379688413392,4097.852159107071,9760.17518585323,52.67067037848885,2055,-0.21526601721527933,0.0,21937.595673706353
3020,628.4391309360467,274.1894085659721,-4406.095240305113,41.01871838864949,2022,-0.48178639745496576,0.9880478087649402,33773.49862765397
3021,649.3354399822119,2402.073637418138,2906.623309301774,41.3933352157988,2024,-0.48986351265452194,0.1394422310756972,34410.124857877774
3022,662.64412523668,3316.462419246827,7396.167165394493,43.40590802344412,2031,-0.2643915012437222,0.0,39065.641682022295
3023,635.7322340753556,1571.9664983452542,2193.6728302441807,41.041789129613925,2022,-0.07744274753570166,0.0,52712.3429676391
3024,674.3224692105953,4522.143027730766,13801.903193427741,59.830811505773674,2090,0.14330060133923822,0.0,31043.516809098488
3025,668.3522283202918,3603.1170170869564,9309.348118803642,45.52117896063968,2035,-0.08130462055025667,0.0,22016.47308426392
3026,645.3528279011091,2343.925329737481,3954.03711751379,41.3570434220044,2023,-0.08838927873031996,0.0,17149.235248546876
3027,637.080562028845,1431.9265350353824,1492.0608630648626,41.092698420482854,2022,-0.23194536889946551,0.21115537848605578,22933.427060770027
3028,640.4486268660667,1442.3549886206697,111.29829740962077,41.22739124980409,2023,-0.34111455654038925,0.8207171314741036,32420.903835875364
3029,667.5394030763889,3673.477051034914,8281.919047018411,48.21774455152583,2045,-0.2522548264479828,0.0,38268.232630567
3030,665.2141729998409,4176.238752055464,11399.312652738943,52.12222346228868,2061,-0.058407466881437366,0.0,30088.07995934602
3031,651.7691634661799,2941.068899496875,6461.935893733496,41.48341670380086,2025,-0.25105093346062485,0.0,34922.55606722555
3032,675.1968210574948,4364.667905858549,13394.30209966976,73.9502098577355,2120,0.17716714717431553,0.0,42911.63524195139
3033,647.8540453609031,2138.5964576096753,1684.6632654243622,41.58320103676444,2024,-0.38997980211522876,0.49800796812749004,31195.433363239015
3034,670.2046219890907,4953.595782225677,14875.48234034719,66.60059547131813,2105,0.1276806039797583,0.0,41242.494952257905
3035,657.6750307553999,3360.4628970793888,6138.885938841493,42.46779296670926,2035,-0.2596935180272757,0.0,37787.37693323278
3036,666.2837663650497,4000.2003772716203,10111.918747180767,50.03063653013966,2080,0.0271360489441505,0.0,37500.51558805123
3037,671.1065519853425,4764.049085365761,13664.54769541692,64.86847400576329,2065,0.019419742466682263,0.0,38068.512446717075
3038,654.9809322926628,2436.4643267450783,3723.887765875488,41.831867448083486,2026,-0.44136531492410297,0.0,29786.856287242015
3039,656.3277301006899,2815.4625939194143,5485.303128847201,41.993673969250565,2026,-0.30331040631712497,0.0,18228.552023685876
3040,651.0393613099432,2416.6327882838423,4337.3559088251595,41.530986406233964,2024,-0.3128653360666057,0.0,42650.979043111205
3041,665.2759499328693,3898.096972369606,10249.199197694219,49.232506771461445,2060,-0.16542729818903357,0.0,45884.81703117775
3042,642.7740618164746,1545.8898729791354,420.38207995305993,41.261820142301616,2023,-0.40673962349732723,0.8207171314741036,29637.283526288582
3043,664.8155194428301,3888.957102858604,10425.931077581557,48.58047771367815,2095,0.04459431182838532,0.0,24463.61203750478
3044,666.7249895640293,3385.199353582626,6486.311452849343,45.92924965371579,2043,-0.33157690022530045,0.0,30593.700192390883
3045,646.1502319288104,1647.9943401701523,154.86909488864148,41.4159752373287,2023,-0.40495151599266466,0.8047808764940239,30002.3107632843
3046,672.0128625081766,4469.359511607307,11941.724280778368,58.16195566271665,2079,0.05937999329401983,0.0,44181.72951803968
3047,665.9839431532549,3504.5090705899306,7581.719447946044,46.65199400003562,2047,-0.3590306974364998,0.0,41187.48993160588
3048,666.4297090462758,3511.7175201686946,7574.915365782533,45.84089123375811,2044,-0.32188586832710575,0.0,21439.931201208412
3049,640.2649265430741,1644.2758592035198,1753.2346103260027,41.2297657477228,2023,-0.2558092159657632,0.099601593625498,20183.533336814344
3050,664.802063210273,3762.8750386220104,8039.854135204869,48.60539343104615,2055,-0.25643838957038534,0.0,29847.0266363047
3051,640.5509692028829,1681.5773811887473,2362.57477300726,41.155238305672455,2023,-0.2364846763600524,0.0,38768.23396518118
3052,663.7514431049259,3418.656498595992,7450.839410328422,46.09514892990822,2040,-0.26066201277963147,0.0,20343.16199206889
3053,653.2486450749839,2474.732037130117,4358.736152627575,41.65531569712664,2025,-0.3881485409565658,0.0,47113.10079523784
3054,638.4653767507455,1153.5865309044718,-1789.1272234277246,41.24916930188021,2023,-0.4122723447959183,0.900398406374502,36565.312194901824
3055,670.7578356750728,4252.447797500445,10784.003016001316,53.23999194359022,2055,-0.0689652399096328,0.0,37913.49005287327
3056,666.6258987336255,3925.3312660838906,10192.562961919657,48.13779643357366,2055,-0.04542025507433677,0.0,35043.737477987626
3057,664.0706200586079,3039.8576683724195,6952.483123898826,42.951209322945736,2026,-0.15641660940463173,0.0,20567.51430593527
3058,630.086864459476,879.250429880058,-151.79756652648575,41.03954184530541,2022,-0.18809590465732792,0.9561752988047809,51169.37730078931
3059,668.0354924311464,4167.258868559441,10496.37065127768,53.52144637852505,2060,-0.13706000386159495,0.0,29893.80879761235
3060,641.4376266509219,1585.9434488314794,369.8373153547443,41.21539091088522,2023,-0.33875943852040796,0.7848605577689243,15094.065395238607
3061,668.2205262038962,3772.3683693935905,8660.262895743967,48.233339371438625,2048,-0.1907432230747998,0.0,40220.514410673466
3062,678.213233816819,4793.347169351973,15051.857769983706,65.51996874868823,2120,0.15643084878654936,0.0,21720.33125678691
3063,650.3771170136688,2180.062283524002,3322.6436015785903,41.44167407124629,2024,-0.37749230932894295,0.0,26974.985463885456
3064,671.9919724677641,4293.913115989224,12509.506018727738,53.85736127803305,2050,-0.09185517579887637,0.0,34677.14502177347
3065,661.054339629404,3166.487802112719,7036.417889528461,42.843115485027724,2031,-0.23612133960371617,0.0,16586.901057816725
3066,664.0940519334471,4395.717145268876,13210.47384900448,57.0815743019071,2090,0.03689305558851078,0.0,41448.799233790145
3067,625.7612671742764,704.8877411174525,-2715.7659977495623,40.856961346138114,2022,-0.31552217446310543,0.9641434262948207,37805.36212754835
3068,665.3421586278469,4176.928885416266,9595.354060770638,56.64549795980449,2070,-0.14332247442471457,0.0,60656.04901507949
3069,675.5960516187124,4402.813528220888,11595.692307064513,57.439698730322434,2070,-0.1387619956324839,0.0,35180.49717694348
3070,654.6870392865592,2727.236913148656,3151.43770752479,41.840205746097425,2025,-0.44997979569413976,0.26693227091633465,22906.514358865697
3071,658.6647835253226,2597.959379103956,3155.9485488574574,42.29524359151542,2028,-0.5430648917537815,0.13545816733067728,41127.59839309712
3072,641.3151294967893,1456.3161193262363,-450.32581854410614,41.21267462374906,2023,-0.42862073214536983,0.8446215139442231,36492.47875589045
3073,642.326309757219,1540.1036610539416,549.1037016308002,41.244209639311684,2023,-0.40845082041244424,0.8247011952191236,41167.681829020614
3074,651.8563160222798,1896.5842084303908,1995.2586120433932,41.72401038479558,2024,-0.37589534534148655,0.4342629482071713,32619.986733359943
3075,683.5192099039484,4157.619622951841,11331.769593361867,52.130435364402715,2045,-0.09536215768775946,0.0,23751.212139908446
3076,660.3256542741952,2857.641751760139,5033.488388753643,42.610848669048224,2030,-0.4486752451202432,0.0,30721.763632900205
3077,664.5543790188754,3131.1705933652415,5201.995283607284,43.60747626915752,2033,-0.3861572667964567,0.0,33179.631502972894
3078,665.7347506470971,3364.5454163627865,5444.722024228498,45.77776999471816,2044,-0.44588562470209403,0.0,29828.220449636534
3079,638.5494920305615,1441.7079692602117,1239.5944325866624,41.165483223596254,2023,-0.2252366319333174,0.7729083665338645,24872.156312479965
3080,643.5246821755934,1810.639048367625,1507.9260351236685,41.26520678474148,2023,-0.32218026019222185,0.6772908366533864,27015.931849905304
3081,686.2538813018224,4848.581298443298,14247.88733679096,67.77977563433227,2105,0.2625680540380069,0.0,33729.65544568684
3082,642.1250403360135,1602.2100127189724,1517.8970736988938,41.237510150188854,2023,-0.2847925179163857,0.33067729083665337,22674.62621238887
3083,641.0389967937574,1487.3792767807108,-46.70232644366706,41.19351108562957,2023,-0.38084623323683525,0.8286852589641435,27718.931962511077
3084,640.503984236319,1603.2719443678166,1744.052756089276,41.22287515249347,2023,-0.2299697866528613,0.22310756972111553,48168.32057708402
3085,645.1170667650435,1822.2185083994664,1592.5108397782067,41.31176744429088,2023,-0.40460695323352647,0.7290836653386454,22053.769721278644
3086,645.7323729410696,1993.6848306360614,2970.7023127156845,41.32758285430814,2023,-0.2662597313613068,0.0,47289.652758678574
3087,646.1771432193111,1877.8182538357576,741.5450479603777,41.3220490748828,2023,-0.4508073100655682,0.7888446215139442,29199.373340183894
3088,672.953039044497,3999.612899422103,9214.177103339427,53.37056406224959,2065,-0.3191208506560373,0.0,26412.295864326217
3089,658.6819958655661,3495.05850551204,8247.789481145366,43.089036829226615,2040,-0.07826670212018624,0.0,44502.06285090504
3090,652.6913484574062,2694.969662044209,5100.092049182904,41.6877230463141,2025,-0.39242407612835045,0.0,34433.87689769291
3091,693.5939633446121,5640.470814792318,14837.936892934595,83.80501256938763,2070,-0.13218577715651644,0.0,35233.80288418148
3092,660.3076719374081,2855.9072067689126,5659.077450553861,42.470594168408816,2027,-0.2636156428878293,0.0,44927.392888900926
3093,636.9027558254628,1362.7639957626418,1276.7811311089356,41.1253590326584,2022,-0.2083240214419819,0.6852589641434262,29338.67222571479
3094,676.3514485214679,5078.976129365149,14956.985247402446,71.69059201204979,2096,0.2853756412344396,0.0,26243.333031683378
3095,668.4060078815398,3678.1144309942415,8548.41723645228,45.09546512467249,2036,-0.0915323913114982,0.0,33582.03639953448
3096,664.6295358146997,3750.66946180145,8038.7437939034335,48.011163680803165,2055,-0.25626269392005846,0.0,47864.881256265624
3097,670.5055576727755,5228.651719542957,15489.997215628093,74.28398085087909,2127,0.20092745466513898,0.0,40028.358283340975
3098,632.8843086072347,1200.152979709789,1324.3492066027204,41.074019086860325,2022,-0.11508759468524657,0.01593625498007968,21721.42146566734
3099,659.0394767745652,2944.9869070615714,5756.190848689173,42.31327490500706,2027,-0.36200127763724116,0.0,46614.32578652933
3100,670.6088598816652,3397.314242677336,7790.888742398775,44.514316775040065,2030,-0.17200747788951753,0.0,29056.534225145013
3101,632.418711209545,1153.2725164845228,693.3635401859455,41.0736362288405,2022,-0.20663792480795407,0.8605577689243028,30892.603682900393
3102,637.4213694125506,1083.3344494235744,-1192.9151207432117,41.16658686899447,2022,-0.3435435224050848,0.9203187250996016,29170.63925082648
3103,670.4633925546702,4069.65400676685,13022.521263892679,52.404672231939216,2060,-0.1353927970293506,0.0,14231.59795661846
3104,657.8047327091554,3211.0878436860976,6536.218694363331,44.16280807190453,2040,-0.39180470147166974,0.0,32522.78076983428
3105,658.1471312743895,2437.0836271763537,3213.144724618256,42.19537627655673,2027,-0.4377510064342708,0.0,34022.91183267905
3106,667.8892190798774,3721.782616252531,7909.76909216205,47.841849908349225,2050,-0.28226680180305735,0.0,40780.87718044711
3107,671.9713139095253,6111.338969908362,18053.067919387784,93.87710511066793,2128,0.35746784106687685,0.0,26761.125089951405
3108,646.6580997974527,1998.4682803618325,3045.2785352807064,41.407724451411866,2023,-0.2000964739179882,0.0,22404.746052752762
3109,651.5455444013617,2385.607856958319,3419.3585537326226,41.59486672841963,2025,-0.3699596916942012,0.0,19535.736053971643
3110,662.2846394927262,3778.182979184495,9560.749947933615,46.67944806623326,2055,-0.13842719549316013,0.0,20924.144913887176
3111,652.3553631104518,2502.740875278227,3267.727476832683,41.707908015562126,2025,-0.4300726266175948,0.0,34967.15929769904
3112,671.6544753009257,4215.454697657695,10510.459405486177,54.05790525520978,2060,-0.15519010928225682,0.0,41816.097554436004
3113,641.9893379641408,1470.0873234969645,-605.9680169404246,41.33016634808162,2023,-0.3626273603277827,0.8247011952191236,23330.028706897512
3114,655.8194737321455,2317.221510470147,2217.4704347821253,41.94034214410349,2026,-0.4765718301604095,0.4581673306772908,40287.66007425904
3115,649.9654822398606,2134.7759774388073,2743.2854889347927,41.36305632472331,2024,-0.3514013737958487,0.12749003984063745,37298.549929927925
3116,668.6776043112923,3484.580743317546,7549.678367291776,46.085632306222905,2045,-0.25253252759269684,0.0,39940.10143662676
3117,666.704733758776,3907.9842308692137,10608.683016553454,47.81768475062895,2045,-0.021613007287464264,0.0,14215.591883179855
3118,653.4469078906252,2232.4624228678235,2144.3283556277875,41.79096913837743,2025,-0.33898177264679713,0.5139442231075697,31704.16410689479
3119,649.642151537045,2153.6189020413335,294.8815697166074,41.29121922070807,2024,-0.5649610407608492,0.7768924302788844,32203.236016305083
3120,645.3766642141552,2247.2055279829306,2904.212118885193,41.11931543274431,2023,-0.3086266021237497,0.0,25179.833145368422
3121,641.4454736875371,1437.6641431105418,-155.89173076519114,41.28683982143289,2023,-0.38527219292353654,0.8366533864541833,22190.459913953804
3122,663.5030763775937,2931.2380568985486,6140.2845725893685,42.86166267529928,2027,-0.19329415611789433,0.0,40749.57591700346
3123,662.6336721661764,3824.6768910866203,8705.387403566454,48.860965008748146,2056,-0.25749879028618694,0.0,45766.44344271995
3124,648.259002267591,1877.5904419798972,764.5899356045807,41.50250634575146,2024,-0.3921358833131631,0.7529880478087649,44817.41774798988
3125,629.4366757605463,756.3402731576409,-896.5954805817115,41.05109794211515,2022,-0.194759631689359,0.9721115537848606,31262.445928112487
3126,661.9461120978984,3178.594950900515,6731.289976482931,42.70853841407765,2032,-0.20863253083176972,0.0,27640.853884043125
3127,650.5373824857986,2181.089965086918,3549.5510856278943,41.6235285577593,2024,-0.23508020140390154,0.0,49776.460364451064
3128,642.3425500357683,1488.9066916660993,-1377.1484470001942,41.23784061670001,2023,-0.5326363186124632,0.8605577689243028,29574.6961818552
3129,655.6680318897539,2404.928267998204,1672.3594687904622,41.90483758258943,2026,-0.5314996909013847,0.6932270916334662,27302.556432465255
3130,670.8238698870202,5199.941133453258,14531.858644465345,71.87828241119261,2085,0.18387140634792432,0.0,27948.87646975096
3131,665.6668342392079,4854.931845957177,13747.172398199913,66.66820228899978,2085,0.11558884621078835,0.0,31383.431463112163
3132,652.1472787033647,2372.3984957188827,4035.0704226117814,41.6960845955076,2025,-0.36771435099000843,0.0,21287.332418122092
3133,636.228402425613,1491.7359711822974,2080.581082152323,41.120171089470176,2022,-0.09069157031944587,0.0,30509.509782109715
3134,640.9044775389744,1519.1420359746344,-271.89543462823144,41.17798856429685,2023,-0.357286090593167,0.8047808764940239,26157.036209602993
3135,665.1560850459725,3112.6761710548085,5421.125394063822,44.41770470218086,2036,-0.41491929765539853,0.0,29531.689326548993
3136,659.7063742494088,1966.6515146717047,1229.8122996171965,42.39591780944493,2026,-0.4490985090165497,0.5976095617529881,34394.795959537456
3137,661.6193807130733,4702.072465865399,13914.606914151966,65.2619350635353,2095,0.21390572897623908,0.0,45977.34417747846
3138,674.9798240682635,4672.262071137111,15595.63415824978,63.40292764698209,2095,0.13875627102056792,0.0,32113.11241023708
3139,657.4303020160925,2503.7807952119265,3563.675057269685,42.11211986424479,2027,-0.5341474045949148,0.055776892430278883,35063.12334453566
3140,655.4102745769919,2384.6958212308573,3256.384440442853,41.88823277728023,2026,-0.47831507162549336,0.0,27194.70076461265
3141,664.3530974011067,3881.107494959148,9236.006314656242,47.75066932268295,2060,-0.12961431645627675,0.0,18588.840685865736
3142,647.0534461872164,2083.1456899103055,1377.6529474385584,41.35751307028687,2024,-0.46171841410401565,0.7290836653386454,33706.618505919665
3143,669.7069169116121,4511.839924582588,11917.715599685383,59.72321929246468,2065,-0.15078892911633543,0.0,37092.40001168696
