tag,choices,t_on_mid,t_on_high,v_tot,mid_share,tau,v_mid,v_high,t_on_mid_zone,t_on_high_zone,w_mid_zone,w_high_zone,m2300_SSP1-2.6,dorm2300_SSP1-2.6,dorm2100_SSP1-2.6,in_band_SSP1-2.6,m2300_SSP2-4.5,dorm2300_SSP2-4.5,dorm2100_SSP2-4.5,in_band_SSP2-4.5,m2300_SSP5-8.5,dorm2300_SSP5-8.5,dorm2100_SSP5-8.5,in_band_SSP5-8.5,g4_2100_cm,g4_rel_to_ref,keeps_2100,ratio_585_over_245,within_inventory,all_pass
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,5.0,4.5,0.5,50,2.25,2.25,7.498196685148218,13.54638936813359,2.1097718279468376,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.877305333165693,4.408424600527804,0.5089131042390869,False,58.95887772300279,7.308135840357126,False,28.362040639321098,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,5.0,4.5,0.5,100,2.25,2.25,7.498196685148218,13.54638936813359,2.1097718279468376,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.331499693995209,3.862618961357319,0.2725095334796317,False,35.31852064705728,4.377840225891035,False,25.18812376065887,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,5.0,4.5,0.5,200,2.25,2.25,7.498196685148218,13.54638936813359,2.1097718279468376,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.2783019006268246,2.809421167988935,0.1411136261575659,False,22.1789299148507,2.749147183109477,False,19.06366843619197,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,5.0,4.5,0.5,400,2.25,2.25,7.498196685148218,13.54638936813359,2.1097718279468376,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.211896211605257,1.7430154789673677,0.07181766835451922,True,15.24933413454603,1.8902022839348795,False,12.862407817062017,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,5.0,4.5,0.7,50,3.15,1.35,7.498196685148218,13.54638936813359,2.1097718279468376,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.88943777826772,4.42055704562983,0.7124783459347217,False,79.31540189256627,9.831390176499978,False,28.43259207654569,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,5.0,4.5,0.7,100,3.15,1.35,7.498196685148218,13.54638936813359,2.1097718279468376,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.374497285660985,3.905616553023096,0.3815133468714843,False,46.218901986242535,5.728976316247448,False,25.438159253398084,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,5.0,4.5,0.7,200,3.15,1.35,7.498196685148218,13.54638936813359,2.1097718279468376,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.3354355534206785,2.866554820782789,0.19755907662059224,False,27.823474961153334,3.4488060563532676,False,19.39590660290941,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,5.0,4.5,0.7,400,3.15,1.35,7.498196685148218,13.54638936813359,2.1097718279468376,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.258443989871462,1.7895632572335725,0.10054473569632691,True,18.1220408687268,2.246283197508831,False,13.133088016203727,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.3,50,0.44999999999999996,1.0499999999999998,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.9037271632192234,1.434846430581334,0.10178262084781738,True,18.245829383875844,2.261627168071425,False,11.070372568690031,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.3,100,0.44999999999999996,1.0499999999999998,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.6671303855396074,1.198249652901718,0.054501906695926326,False,13.517757968686741,1.675568045178207,False,9.6945375603605,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.3,200,0.44999999999999996,1.0499999999999998,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.3031214879439141,0.8342407553060247,0.028222725231513177,False,10.889839822245426,1.3498294366218953,False,7.57778774843463,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.3,400,0.44999999999999996,1.0499999999999998,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,0.9723651176340675,0.503484384996178,0.014363533670903844,False,9.503920666184491,1.1780404567869758,False,5.654404860623223,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.5,50,0.75,0.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.9165096795562586,1.4476289469183692,0.16963770141302897,True,25.031337440397007,3.102711946785709,False,11.144704238138429,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.5,100,0.75,0.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.7028793361888082,1.2339986035509187,0.09083651115987723,False,17.151218415081832,2.1259467419636784,False,9.9024214474387,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.5,200,0.75,0.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.3459341578539614,0.877053425216072,0.0470378753858553,False,12.771354837679638,1.5830490610364922,False,7.82674790182295,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.5,400,0.75,0.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.005596714743053,0.5367159821051634,0.02393922278483974,False,10.461489577578082,1.2967340946449597,False,5.847650073570109,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.7,50,1.0499999999999998,0.45000000000000007,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.9292921958932936,1.4604114632554042,0.23749278197824053,True,31.816845496918162,3.9437967254999924,False,11.219035907586825,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.7,100,1.0499999999999998,0.45000000000000007,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.7386282868380087,1.2697475542001193,0.1271711156238281,True,20.78467886147692,2.5763254387491497,False,10.110305334516898,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.7,200,1.0499999999999998,0.45000000000000007,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.3887468277640085,0.919866095126119,0.06585302554019741,False,14.652869853113849,1.816268685451089,False,8.075708055211267,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,1.5,0.7,400,1.0499999999999998,0.45000000000000007,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.038828311852038,0.5699475792141486,0.03351491189877563,False,11.419058488971672,1.4154277325029438,False,6.040895286516994,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.3,50,0.75,1.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.8602914502734462,2.391410717635557,0.16963770141302897,True,25.031337440397007,3.102711946785709,False,16.632893946851492,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.3,100,0.75,1.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.4659634874740863,1.997082754836197,0.09083651115987723,True,17.151218415081832,2.1259467419636784,False,14.33983559963561,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.3,200,0.75,1.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.8592819914812642,1.3904012588433747,0.0470378753858553,True,12.771354837679638,1.5830490610364922,False,10.811919246425825,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.3,400,0.75,1.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.3080213742981863,0.8391406416602968,0.02393922278483974,False,10.461489577578082,1.2967340946449597,False,7.6062811000734785,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.5,50,1.25,1.25,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.881595644168505,2.4127149115306157,0.2827295023550483,True,36.34051753459894,4.504519911309515,False,16.756780062598825,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.5,100,1.25,1.25,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.525545071889421,2.0566643392515314,0.15139418526646203,True,23.20698582574031,2.876577903272797,False,14.68630874476594,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.5,200,1.25,1.25,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.9306364413313428,1.4617557086934534,0.0783964589764255,True,15.907213196736658,1.9717484350608205,False,11.226852835406357,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.5,400,1.25,1.25,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.3634073694798283,0.8945266368419389,0.039898704641399566,False,12.057437763234065,1.4945568244082663,False,7.928356454984955,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.7,50,1.75,0.7500000000000001,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.9028998380635636,2.434019105425674,0.3958213032970676,True,47.649697628800865,5.906327875833321,False,16.88066617834615,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.7,100,1.75,0.7500000000000001,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.5851266563047552,2.116245923666866,0.21195185937304686,True,29.262753236398794,3.627209064581916,False,15.032781889896272,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.7,200,1.75,0.7500000000000001,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.0019908911814217,1.533110158543532,0.1097550425669957,True,19.043071555793677,2.3604478090851484,False,11.64178642438689,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,2.5,0.7,400,1.75,0.7500000000000001,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.4187933646614705,0.949912632023581,0.0558581864979594,False,13.653385948890048,1.692379554171573,False,8.250431809896432,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.3,50,1.05,2.4499999999999997,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.8168557373276686,3.347975004689779,0.23749278197824059,False,31.816845496918166,3.943796725499993,False,22.195415325012952,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.3,100,1.05,2.4499999999999997,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.2647965894085647,2.7959158567706752,0.12717111562382813,False,20.78467886147692,2.5763254387491497,False,18.985133638910714,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.3,200,1.05,2.4499999999999997,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.415442495018614,1.9465617623807248,0.06585302554019742,True,14.65286985311385,1.8162686854510892,False,14.04605074441702,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.3,400,1.05,2.4499999999999997,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.643677630962305,1.1747968983244155,0.03351491189877564,False,11.419058488971672,1.4154277325029438,False,9.558157339523733,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.5,50,1.75,1.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.8466816087807514,3.377800876142862,0.3958213032970676,False,47.649697628800865,5.906327875833321,False,22.368855887059215,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.5,100,1.75,1.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.348210807590033,2.8793300749521435,0.21195185937304686,False,29.262753236398794,3.627209064581916,False,19.47019604209318,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.5,200,1.75,1.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.515338724808724,2.0464579921708346,0.1097550425669957,True,19.043071555793677,2.3604478090851484,False,14.626957768989762,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.5,400,1.75,1.75,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.7212180242166037,1.2523372915787143,0.0558581864979594,False,13.653385948890048,1.692379554171573,False,10.0090628363998,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.7,50,2.4499999999999997,1.0500000000000003,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.876507480233833,3.4076267475959434,0.5541498246158946,False,63.48254976068357,7.868859026166649,False,22.542296449105475,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.7,100,2.4499999999999997,1.0500000000000003,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.4316250257715017,2.9627442931336123,0.29673260312226557,False,37.74082761132067,4.678092690414682,False,19.955258445275646,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.7,200,2.4499999999999997,1.0500000000000003,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.615234954598834,2.1463542219609444,0.15365705959379397,True,23.433273258473506,2.904626932719208,False,15.207864793562505,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,3.5,0.7,400,2.4499999999999997,1.0500000000000003,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.7987584174709028,1.3298776848330134,0.07820146109714314,True,15.887713408808423,1.9693313758402022,False,10.459968333275867,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.3,50,1.3499999999999999,3.15,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.773420024381892,4.304539291744002,0.30534786254345214,False,38.60235355343932,4.784881504214276,False,27.757936703174416,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.3,100,1.3499999999999999,3.15,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.063629691343044,3.5947489587051544,0.163505720087779,False,24.418139307872007,3.0267041355346205,False,23.630431678185825,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.3,200,1.3499999999999999,3.15,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.971602998555964,2.5027222659180746,0.08466817569453954,True,16.53438486854806,2.0494883098656858,False,17.280182242408213,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.3,400,1.3499999999999999,3.15,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.9793338876264235,1.510453154988534,0.04309060101271153,True,12.376627400365262,1.5341213703609278,False,11.510033578973989,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.5,50,2.25,2.25,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.811767573392998,4.342886840755108,0.5089131042390869,False,58.95887772300279,7.308135840357126,False,27.98093171151961,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.5,100,2.25,2.25,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.170876543290646,3.7019958106527566,0.2725095334796317,False,35.31852064705728,4.377840225891035,False,24.254083339420422,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.5,200,2.25,2.25,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.100041008286105,2.6311602756482158,0.1411136261575659,True,22.1789299148507,2.749147183109477,False,18.02706270257317,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.5,400,2.25,2.25,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.0790286789533794,1.61014794631549,0.07181766835451922,True,15.24933413454603,1.8902022839348795,False,12.089769217814645,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.7,50,3.15,1.35,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.850115122404103,4.381234389766213,0.7124783459347217,False,79.31540189256627,9.831390176499978,False,28.2039267198648,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.7,100,3.15,1.35,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.278123395238248,3.809242662600359,0.3815133468714843,False,46.218901986242535,5.728976316247448,False,24.87773500065502,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.7,200,3.15,1.35,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.228479018016247,2.7595982853783574,0.19755907662059224,False,27.823474961153334,3.4488060563532676,False,18.773943162738124,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,6.0,4.5,0.7,400,3.15,1.35,7.498196685148218,16.293849435305102,2.1097718279468376,2.7062661447088807,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.1787234702803353,1.7098427376424459,0.10054473569632691,True,18.1220408687268,2.246283197508831,False,12.669504856655303,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.3,50,0.44999999999999996,1.0499999999999998,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.5512642459735164,1.082383513335627,0.10178262084781738,False,18.245829383875844,2.261627168071425,False,9.020763840116137,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.3,100,0.44999999999999996,1.0499999999999998,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.317793188041136,0.8489124554032466,0.054501906695926326,False,13.517757968686741,1.675568045178207,False,7.6631052190419595,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.3,200,0.44999999999999996,1.0499999999999998,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.040482931841729,0.5716021992038396,0.028222725231513177,False,10.889839822245426,1.3498294366218953,False,6.050517074817008,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.3,400,0.44999999999999996,1.0499999999999998,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,0.8088066508828884,0.33992591824499885,0.014363533670903844,False,9.503920666184491,1.1780404567869758,False,4.70329526956322,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.5,50,0.75,0.75,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.6647504529521822,1.1958697203142927,0.16963770141302897,False,25.031337440397007,3.102711946785709,False,9.680698003442789,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.5,100,0.75,0.75,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.453352766547043,0.9844720339091535,0.09083651115987723,False,17.151218415081832,2.1259467419636784,False,8.451398346496886,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.5,200,0.75,0.75,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.1583351892095435,0.689454456571654,0.0470378753858553,False,12.771354837679638,1.5830490610364922,False,6.735840277810363,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.5,400,0.75,0.75,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,0.8887692384922106,0.4198885058543211,0.02393922278483974,False,10.461489577578082,1.2967340946449597,False,5.168286079955822,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.7,50,1.0499999999999998,0.45000000000000007,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.778236659930848,1.3093559272929585,0.23749278197824053,True,31.816845496918162,3.9437967254999924,False,10.340632166769442,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.7,100,1.0499999999999998,0.45000000000000007,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.5889123450529496,1.1200316124150602,0.1271711156238281,False,20.78467886147692,2.5763254387491497,False,9.23969147395181,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.7,200,1.0499999999999998,0.45000000000000007,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.2761874465773577,0.8073067139394683,0.06585302554019741,False,14.652869853113849,1.816268685451089,False,7.421163480803716,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,1.5,0.7,400,1.0499999999999998,0.45000000000000007,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,0.9687318261015327,0.4998510934636432,0.03351491189877563,False,11.419058488971672,1.4154277325029438,False,5.633276890348422,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.5,7.0,2.5,0.3,50,0.75,1.75,7.498196685148218,19.000115580013983,2.1097718279468376,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.272853254863935,1.8039725222260452,0.16963770141302897,True,25.031337440397007,3.102711946785709,False,13.216879399228338,True,False
