scenario,horizon,param,pearson_r,r2,spearman_rho,decile_contrast_cm,spread_p05_p95_cm,contrast_frac_spread,provenance
ssp245,2100,ais_gmst_amp,0.6485038243586273,0.4205572102077653,0.6619441324860331,36.157403005010224,49.52799980338995,0.7300396371455208,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp245,2300,ais_bedheight0,0.031992427235793736,0.0010235154004375568,0.027356474339118586,10.681373425034735,299.56719679189393,0.03565601821368636,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp245,2300,ais_precip_u,-0.030978144711808927,0.0009596454497857754,-0.029244287811071953,-10.13531765511172,299.56719679189393,-0.03383320257909485,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp245,2300,ais_c,-0.009226473237343368,8.512780839941341e-5,-0.002479587619896905,8.449162463510675,299.56719679189393,0.028204564965703557,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp245,2300,antarctic_kappa,-0.027124394017999563,0.0007357327508436905,-0.015640547410136853,-8.263541839790719,299.56719679189393,-0.027584935628086515,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp245,2300,ais_runoff_Ton,0.010488071894629827,0.00010999965206692409,0.03270437617609404,5.267632711917258,299.56719679189393,0.017584143952772725,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp245,2300,ais_iceflow0,0.0029625752136506864,8.77685189653741e-6,0.003076049269012317,4.932844195082055,299.56719679189393,0.016466569931249342,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp245,2300,ais_slope,0.0008811571065010993,7.764378463373897e-7,-0.009639500409875103,2.002325986398006,299.56719679189393,0.006684062900882301,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp245,2300,antarctic_gamma,2.0105215528589497e-16,4.0421969145103624e-32,NaN,0.0,299.56719679189393,0.0,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,ais_gmst_amp,0.6325200028236062,0.4000815539719748,0.6527241251810313,33.285830757727396,53.83128417158667,0.6183361825742286,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,antarctic_lambda,0.468769073208881,0.21974444399711324,0.4478003180598344,23.11826769239382,53.83128417158667,0.4294578524024168,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,antarctic_temp_threshold,-0.2929242945675955,0.08580464234792345,-0.29305270797047095,-10.090000228100845,53.83128417158667,-0.18743747958787446,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,ais_mu,-0.10309426261290912,0.01062842698369947,-0.08343251085812771,-6.168555817486116,53.83128417158667,-0.11459053805634484,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,anto_alpha,0.042012070084181605,0.0017650140327581869,0.05646230911557728,3.7206610034977317,53.83128417158667,0.06911707682168909,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,antarctic_alpha,0.03213624638108054,0.0010327383314655122,0.042260376065094016,3.0711024868671686,53.83128417158667,0.05705051503282108,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,antarctic_nu,-0.030871966088660965,0.0009530782901794326,-0.029895158973789745,-3.002285092767437,53.83128417158667,-0.05577212468492641,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,anto_beta,0.013588539029252777,0.000184648392949526,0.013386267346566836,2.821142251809576,53.83128417158667,0.052407114101480724,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,ais_precip_u,-0.029890493040660382,0.0008934415742137667,-0.037046412261603066,-2.616499682602992,53.83128417158667,-0.04860555944128931,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,ais_ocean_temperature₀,-0.021274623552050634,0.00045260960728146755,-0.03135833133958284,-1.9584359978558865,53.83128417158667,-0.036381000899279904,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,ais_bedheight0,0.02825309974052904,0.0007982376449482822,0.027990092497523125,1.8717366274437524,53.83128417158667,0.034770424972170665,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,ais_c,0.017489920470132037,0.0003058973180515436,0.01582758395689599,1.3017615852688635,53.83128417158667,0.02418225025283647,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,ais_runoff_Ton,0.010279864333492442,0.00010567561071501,0.03676153219038305,1.243661168864847,53.83128417158667,0.023102944468140305,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,ais_iceflow0,0.004057536253532238,1.6463600448728432e-5,0.007170912292728073,1.2415600559856728,53.83128417158667,0.02306391302180741,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,ais_slope,-0.003894255623615905,1.5165226862064102e-5,-0.019541007385251847,0.5459371977428233,53.83128417158667,0.01014163429582423,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,antarctic_kappa,-0.026660953481267097,0.0007108064405302882,-0.013246078811519704,0.16150866051047785,53.83128417158667,0.003000275081598846,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2100,antarctic_gamma,-2.5295276094741854e-16,6.398509927092187e-32,NaN,0.0,53.83128417158667,0.0,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,antarctic_lambda,0.7799037663946596,0.6082498848365758,0.7720402827609751,75.37894647637611,92.86758261187092,0.8116820138563692,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,ais_gmst_amp,0.42196694538501683,0.17805610299756178,0.4268097452024363,40.699468923058575,92.86758261187092,0.4382527010868496,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,ais_mu,-0.18317771013797057,0.03355407349139037,-0.15650997012749254,-17.32343055371146,92.86758261187092,-0.1865390491116011,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,antarctic_temp_threshold,0.025552275284870186,0.0006529187722337877,0.027728907582442956,13.942409995141176,92.86758261187092,0.15013215164016738,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,anto_alpha,0.04027053105959998,0.001621715671822207,0.05497927074481768,8.215689408578626,92.86758261187092,0.08846670902283663,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,ais_ocean_temperature₀,-0.02901403033236933,0.0008418139561276475,-0.03555079788769947,-7.065406486731831,92.86758261187092,-0.07608043935267339,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,antarctic_nu,-0.014751955841138625,0.00021762020113890397,-0.012368727092181774,-4.094536491423071,92.86758261187092,-0.04409005140723542,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,anto_beta,0.006696019640243458,4.483667902252613e-5,-6.365101591275397e-5,3.5655348179933384,92.86758261187092,0.038393750733181777,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,ais_runoff_Ton,-0.01118052256604409,0.00012500408484982114,0.004903034725758681,-3.5428035960151902,92.86758261187092,-0.038148980477094134,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,ais_bedheight0,0.027003637236045226,0.0007291964239759282,0.01889764672441168,3.220426393429051,92.86758261187092,0.03467761626668417,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,antarctic_alpha,0.004790245315482537,2.294645018250239e-5,0.0018429724607431151,2.765486423272307,92.86758261187092,0.029778813505142377,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,ais_c,0.04469879353358266,0.001997982143357851,0.039316844329211086,2.0930018055146604,92.86758261187092,0.022537485596692164,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,ais_iceflow0,-0.013200757251530502,0.00017425999201383513,-0.017039968259992065,-1.8236060091512911,92.86758261187092,-0.01963662623558144,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,antarctic_kappa,-0.019740514043202425,0.00038968789468987215,-0.00511768927942232,1.7369458130958009,92.86758261187092,0.01870346749904281,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,ais_precip_u,-0.015604548809703004,0.00024350194355440342,-0.022052765513191377,1.346830341065612,92.86758261187092,0.014502696238950574,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,ais_slope,0.008630112284255104,7.447883803885085e-5,0.00048418212104553025,1.1230031090782404,92.86758261187092,0.012092520096831842,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2150,antarctic_gamma,1.6083052265781887e-16,2.586645701838719e-32,NaN,0.0,92.86758261187092,0.0,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
ssp585,2300,antarctic_lambda,0.841142283161885,0.7075203405227887,0.8374875882610447,217.92117582020222,242.8454609167662,0.8973656538505094,diag_ais_block_propagation.jl | tag L27 | 500 draws/chain x 4 chains | AIS params used 17/18: ais_mu ais_bedheight0 ais_slope ais_iceflow0 ais_precip_u ais_runoff_Ton ais_c antarctic_alpha antarctic_nu antarctic_lambda antarctic_gamma antarctic_kappa antarctic_temp_threshold ais_ocean_temperature₀ anto_alpha anto_beta ais_gmst_amp | propagated-not-sampled: antarctic_lambda antarctic_gamma antarctic_temp_threshold | absent: ais_precip0_LOG | decile 0.1 | cm
