V_m,onset_K,tau_yr,within_inventory,rms_ssp585,rms_cool,rms_all,stages,rms_ssp585_r2300,ssp585_r2300_2150,ssp585_r2300_2150_in,rms_ssp585_x2300,ssp585_x2300_2150,ssp585_x2300_2150_in,rms_ssp126_r2300,ssp126_r2300_2150,ssp126_r2300_2150_in,rms_ssp126_x2300,ssp126_x2300_2150,ssp126_x2300_2150_in,rms_ssp245_r2300,ssp245_r2300_2150,ssp245_r2300_2150_in,ours_SSP1-2.6_2300_cm,ours_SSP1-2.6_d2100_cm,ours_SSP1-2.6_in_matched,ours_SSP2-4.5_2300_cm,ours_SSP2-4.5_d2100_cm,ours_SSP2-4.5_in_matched,ours_SSP5-8.5_2300_cm,ours_SSP5-8.5_d2100_cm,ours_SSP5-8.5_in_matched,bands_ok,keeps_2100,shape_better,all_pass
0.25,5.5,2200,True,0.4958341737247489,0.2615253619642525,0.3733335239482811,2,0.4073490195292901,28.171256207162404,True,0.5707625004808349,45.22239274871992,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.193527955413366,0.0,True,True,True,True,True
0.25,5.5,2700,True,0.4963307664329287,0.2615253619642525,0.3735973780066977,2,0.4076280598040223,28.168583100351547,True,0.5714261319507582,45.21209319781419,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.11201925447985,0.0,True,True,True,True,True
0.25,5.5,3200,True,0.49662170875852785,0.2615253619642525,0.3737520001477129,2,0.4077917986285986,28.167046968033745,True,0.571814735899428,45.206185474801806,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.064533245200344,0.0,True,True,True,True,True
0.25,6.5,100,True,0.43223562561014817,0.2615253619642525,0.34024750313405455,2,0.4082203943911438,28.16318134469826,True,0.4549850345850195,50.52932940563132,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,66.893871399423,0.0,True,True,True,True,True
0.25,6.5,200,True,0.45504217695330434,0.2615253619642525,0.3519412764835647,2,0.4082203943911438,28.16318134469826,True,0.49747650720003217,46.93011201382015,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,58.204162443858664,0.0,True,True,True,True,True
0.25,6.5,400,True,0.47852301286964094,0.2615253619642525,0.36418541775949154,2,0.4082203943911438,28.16318134469826,True,0.5397449928390406,45.689220069191414,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,52.93347848821288,0.0,True,True,True,True,True
0.25,6.5,800,True,0.49095496596575117,0.2615253619642525,0.37074522304797497,2,0.4082203943911438,28.16318134469826,True,0.5616312551986425,45.32467619622837,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.85004485555454,0.0,True,True,True,True,True
0.25,6.5,1600,True,0.49550345548786073,0.2615253619642525,0.3731578469367677,2,0.4082203943911438,28.16318134469826,True,0.5695642706525399,45.225867412750304,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.19262864605016,0.0,True,True,True,True,True
0.25,6.5,2200,True,0.4963450945287322,0.2615253619642525,0.3736049920911315,2,0.4082203943911438,28.16318134469826,True,0.5710280337501927,45.20978985662088,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.07819104577945,0.0,True,True,True,True,True
0.25,6.5,2700,True,0.4966787777567114,0.2615253619642525,0.3737823327551481,2,0.4082203943911438,28.16318134469826,True,0.5716080179204456,45.20365674897197,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.03362041010787,0.0,True,True,True,True,True
0.25,6.5,3200,True,0.496873867267222,0.2615253619642525,0.3738860320466037,2,0.4082203943911438,28.16318134469826,True,0.5719470163829067,45.20014539625543,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.00780915171741,0.0,True,True,True,True,True
0.25,7.5,100,True,0.43440537412069186,0.2615253619642525,0.3413510225505342,2,0.4082203943911438,28.16318134469826,True,0.45909930051462233,48.03025371777611,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,51.940212034040734,0.0,True,True,True,True,True
0.25,7.5,200,True,0.45886775585614464,0.2615253619642525,0.35392252812741626,2,0.4082203943911438,28.16318134469826,True,0.5044554929149327,46.04400779798068,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.675355273390394,0.0,True,True,True,True,True
0.25,7.5,400,True,0.48085550806517285,0.2615253619642525,0.36541225598625754,2,0.4082203943911438,28.16318134469826,True,0.5438751225018204,45.42541051736221,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.166618024778366,0.0,True,True,True,True,True
0.25,7.5,800,True,0.49186824441442034,0.2615253619642525,0.37122911647074447,2,0.4082203943911438,28.16318134469826,True,0.5632271738204637,45.25270518160589,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.00426755289392,0.0,True,True,True,True,True
0.25,7.5,1600,True,0.49578785641798384,0.2615253619642525,0.3733089181883226,2,0.4082203943911438,28.16318134469826,True,0.5700590379480162,45.20707166724359,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,49.95834147369401,0.0,True,True,True,True,True
0.25,7.5,2200,True,0.496504593921517,0.2615253619642525,0.3736897559264747,2,0.4082203943911438,28.16318134469826,True,0.5713052889423308,45.19972922159155,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,49.95072492270574,0.0,True,True,True,True,True
0.25,7.5,2700,True,0.49678774858078756,0.2615253619642525,0.37384025442200186,2,0.4082203943911438,28.16318134469826,True,0.5717973800946228,45.196937868862946,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,49.94780235822002,0.0,True,True,True,True,True
0.25,7.5,3200,True,0.49695297734558935,0.2615253619642525,0.3739280861975713,2,0.4082203943911438,28.16318134469826,True,0.5720844631594453,45.195342755578274,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,49.946123709351596,0.0,True,True,True,True,True
0.5,3.2,100,True,0.4820174001157561,0.26163205437774645,0.36606981401433963,2,0.42877778933890515,53.53937403426036,False,0.529935048282662,70.50876226028967,False,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.246135583780373,13.394753243549637,False,10.075208833708192,0.0,True,18.34276380018501,0.0,True,96.66262060762301,2.927402664211701,True,True,False,True,False
0.5,3.2,200,True,0.3464716369815297,0.26158259734036604,0.2984498470963985,2,0.18810350535860926,38.58779411594946,True,0.45244034052803633,55.57948892392306,False,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24597783571521453,13.388468210173617,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,82.17861282075293,0.8352869055030039,True,True,False,True,False
0.5,3.2,400,True,0.38024642878647574,0.26154785832500227,0.3144508037175046,2,0.20789740476247642,31.5552611988099,True,0.49593685314036073,48.569144751833385,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2458669895539685,13.385528154756752,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,64.9213658292373,0.22331328629554936,True,True,False,True,False
0.5,3.2,800,True,0.44812649645142605,0.26153259215352426,0.34837698084669283,2,0.3270724834176304,29.13412207568151,True,0.542824376971672,46.15783824586967,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2458182667028018,13.384542099650526,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,55.18914362997168,0.05774710322952127,True,True,True,True,True
0.5,3.2,1600,True,0.4817128727502102,0.2615274262373805,0.36586455624166875,2,0.3827603478687098,28.423137384379665,True,0.5635504410839766,45.45007641396754,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24580177784586987,13.384257635522252,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,51.504787343273165,0.014683660272051568,True,True,True,True,True
0.5,3.2,2200,True,0.4885712797500926,0.26152649508381043,0.3694839952381574,2,0.3939415073012064,28.303286872731643,True,0.5676388637316335,45.330794468642424,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579880565538095,13.384210098064539,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.80961855316193,0.007802618190907442,True,True,True,True,True
0.5,3.2,2700,True,0.4913588980645804,0.26152612828961974,0.3709595343831867,2,0.3984700660373246,28.257069273375883,True,0.5692879235384214,45.28479913552277,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2457976348617308,13.384191817060247,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.532025170566534,0.005192206578437207,True,True,True,True,True
0.5,3.2,3200,True,0.4930088553871591,0.26152591452278806,0.37183406914408895,2,0.4011461362647686,28.230450360181987,True,0.570260677532794,45.25830919219685,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2457969525240026,13.384181304405548,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.36904296363535,0.0037022260936712056,True,True,True,True,True
0.5,4.0,100,True,0.41788074922302876,0.2615253619642525,0.33299705283800923,2,0.35689532464875817,49.78828007173597,False,0.4710354215834062,67.05938484422688,False,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,95.69870798954132,0.32091186892659745,True,True,False,True,False
0.5,4.0,200,True,0.32636844518713887,0.2615253619642525,0.2892124716810604,2,0.14644258507576455,36.52599016938572,True,0.4377068577302261,53.679861613118035,False,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,80.16214006690868,0.08461839659332762,True,True,True,True,True
0.5,4.0,400,True,0.3833881457070992,0.2615253619642525,0.3159618601632342,2,0.21685791830345694,30.792439725072565,True,0.49693619691721697,47.86573697818032,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,63.47177410919218,0.021727936000249956,True,True,True,True,True
0.5,4.0,800,True,0.4515619429604798,0.2615253619642525,0.3501436623764843,2,0.3338037987757776,28.902236932773928,True,0.5444184058087561,45.94393111042792,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,54.57552254390032,0.005505237576058289,True,True,True,True,True
0.5,4.0,1600,True,0.48305301814042817,0.2615253619642525,0.36656977003587016,2,0.38519570526632396,28.359220405569143,True,0.5641849921023537,45.39110394428341,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,51.305243741151315,0.0013855669500772404,True,True,True,True,True
0.5,4.0,2200,True,0.4893570579929623,0.2615253619642525,0.3698992309444979,2,0.3953509234807319,28.268567696512083,True,0.5680125946825364,45.298759513110056,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.696232732768614,0.0007342035047292804,True,True,True,True,True
0.5,4.0,2700,True,0.4919061878963799,0.2615253619642525,0.3712492263246072,2,0.39944642845569184,28.233713500757307,True,0.5695488970891692,45.263248525078666,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.45403413320167,0.0004878952594025549,True,True,True,True,True
0.5,4.0,3200,True,0.4934110372086999,0.2615253619642525,0.372047160486498,2,0.401861246476856,28.2136721741084,True,0.5704528392941853,45.24282752861224,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.31215285903751,0.0003475552896910179,True,True,True,True,True
0.5,4.69,100,True,0.3640144733465232,0.2615253619642525,0.306659295787065,2,0.2815263430957972,45.65128892597072,True,0.43099418993137345,64.27076010746092,False,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,94.49563242972798,0.0,True,True,True,True,True
0.5,4.69,200,True,0.3168220436842391,0.2615253619642525,0.2849347151823083,2,0.12307695777483289,34.632315410663,True,0.4308183807515736,52.279133857214546,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,78.02729568170966,0.0,True,True,True,True,True
0.5,4.69,400,True,0.3903079222399145,0.2615253619642525,0.31933277100168667,2,0.23640535119627423,30.146893386576007,True,0.49879159801689177,47.37030271631654,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,62.05695964168213,0.0,True,True,True,True,True
0.5,4.69,800,True,0.4560161416509026,0.2615253619642525,0.3524451695637073,2,0.3434687565961799,28.713498871095606,True,0.5458302447965175,45.796676274705696,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,54.00035260397076,0.0,True,True,True,True,True
0.5,4.69,1600,True,0.48464700710921177,0.2615253619642525,0.36741039393338687,2,0.3884277479513592,28.308177188344306,True,0.564702866666416,45.35096823419205,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,51.12193637034131,0.0,True,True,True,True,True
