model,scenario,year,dTg,R
EC-Earth3,ssp585,2070,3.7455235221960814,0.9272725791021749
EC-Earth3,ssp585,2071,3.8088332309295727,0.9218786580503463
EC-Earth3,ssp585,2072,3.887102726967669,0.9260871969306121
EC-Earth3,ssp585,2073,3.960440725971758,0.9295357084628504
EC-Earth3,ssp585,2074,4.026997166229792,0.9203743681891654
EC-Earth3,ssp585,2075,4.088183182002757,0.9199276974338709
EC-Earth3,ssp585,2076,4.150585842916373,0.917409890810662
EC-Earth3,ssp585,2077,4.229284712274233,0.9218381314090534
EC-Earth3,ssp585,2078,4.299970093824251,0.9276976434437687
EC-Earth3,ssp585,2079,4.367319548051133,0.9299460256957268
EC-Earth3,ssp585,2080,4.438627320751105,0.9306770026239014
EC-Earth3,ssp585,2081,4.523482937565789,0.9238802063382813
EC-Earth3,ssp585,2082,4.596615761560775,0.9231371801797315
EC-Earth3,ssp585,2083,4.662833853899834,0.9240655952946216
EC-Earth3,ssp585,2084,4.733256263924754,0.9181916455280488
EC-Earth3,ssp585,2085,4.819971947939566,0.9238515975761868
EC-Earth3,ssp585,2086,4.899374218683047,0.9292179034463884
EC-Earth3,ssp585,2087,4.929132558057912,0.9298405662880868
EC-Earth3,ssp585,2088,4.971522333301861,0.9333546203145949
EC-Earth3,ssp585,2089,5.013203240134856,0.9331213184611064
EC-Earth3,ssp585,2090,5.048640328071389,0.931649073215561
EC-Earth3,ssp585,2091,5.076468004634551,0.9330385328852183
EC-Earth3,ssp585,2092,5.11828992443855,0.9314998971653614
EC-Earth3,ssp585,2093,5.16118255232998,0.9347299267643115
EC-Earth3,ssp585,2094,5.199014438698821,0.9396383320124252
EC-Earth3,ssp585,2095,5.230855146038634,0.9401080961465985
EC-Earth3,ssp585,2096,5.2807387340771985,0.936627894331502
EC-Earth3,ssp585,2097,5.327901246734894,0.9405989167044485
EC-Earth3,ssp585,2098,5.354996740343292,0.9423747050374652
EC-Earth3,ssp585,2099,5.385862817900632,0.9361150561548702
EC-Earth3,ssp585,2100,5.442671614981236,0.9402727736042917
EC-Earth3-Veg,ssp245,1950,0.4895303752781009,1.128647569638603
EC-Earth3-Veg,ssp245,1951,0.48808617369144636,1.134974241904266
EC-Earth3-Veg,ssp245,1952,0.49032459267265077,1.0742908169665384
EC-Earth3-Veg,ssp245,1953,0.48358827846363395,0.9908894170988966
EC-Earth3-Veg,ssp245,1954,0.473873450037208,0.9862792727628068
EC-Earth3-Veg,ssp245,1955,0.47491037723465107,0.9725338779452143
EC-Earth3-Veg,ssp245,1956,0.4737410644139345,0.9628702529366854
EC-Earth3-Veg,ssp245,1957,0.47823620541616757,0.9240914997627585
EC-Earth3-Veg,ssp245,1958,0.4844210521886661,1.0015173251833438
EC-Earth3-Veg,ssp245,1959,0.48756131991512464,1.0279570399635332
EC-Earth3-Veg,ssp245,1960,0.49612527315216537,0.9742642509312378
EC-Earth3-Veg,ssp245,1961,0.4946483429224448,0.9754878157175256
EC-Earth3-Veg,ssp245,1962,0.4979408133358769,0.9253255668468663
EC-Earth3-Veg,ssp245,1963,0.5068094813340641,0.8795306510198374
EC-Earth3-Veg,ssp245,1964,0.509778872465256,0.8413769998354375
EC-Earth3-Veg,ssp245,1965,0.5101439644673159,0.8624383424395299
EC-Earth3-Veg,ssp245,1966,0.5181773602633238,0.8508531987339817
EC-Earth3-Veg,ssp245,1967,0.5389835822118452,0.8013828590351534
EC-Earth3-Veg,ssp245,1968,0.5433428666399001,0.8188640269205583
EC-Earth3-Veg,ssp245,1969,0.5492412914664404,0.8151668837062603
EC-Earth3-Veg,ssp245,1970,0.5584441781068146,0.8071225585864242
EC-Earth3-Veg,ssp245,1971,0.5697490818041767,0.7833122175718111
EC-Earth3-Veg,ssp245,1972,0.5835120895170973,0.7673234254884419
EC-Earth3-Veg,ssp245,1973,0.592991529382374,0.7457267553808374
EC-Earth3-Veg,ssp245,1974,0.5998105780288104,0.7271645619683501
EC-Earth3-Veg,ssp245,1975,0.6156981327256896,0.737353254132418
EC-Earth3-Veg,ssp245,1976,0.6345629948144961,0.748804330054083
EC-Earth3-Veg,ssp245,1977,0.657303617086967,0.7789576602958326
EC-Earth3-Veg,ssp245,1978,0.668909835502518,0.7359428012874182
EC-Earth3-Veg,ssp245,1979,0.6806957661086434,0.7260471868295936
EC-Earth3-Veg,ssp245,1980,0.7024963074515749,0.6926885866729995
EC-Earth3-Veg,ssp245,1981,0.7259733113777845,0.6607485703980018
EC-Earth3-Veg,ssp245,1982,0.748894871163634,0.7076713621612979
EC-Earth3-Veg,ssp245,1983,0.7844712033407784,0.7447132185723184
EC-Earth3-Veg,ssp245,1984,0.8200774754205952,0.7640597265434864
EC-Earth3-Veg,ssp245,1985,0.8436322524862305,0.7743530193236986
EC-Earth3-Veg,ssp245,1986,0.862910700119473,0.7217981788289802
EC-Earth3-Veg,ssp245,1987,0.8881516914745001,0.7090128869283038
EC-Earth3-Veg,ssp245,1988,0.9089880388856518,0.6781224087433851
EC-Earth3-Veg,ssp245,1989,0.9313225655700534,0.6715255995014149
EC-Earth3-Veg,ssp245,1990,0.9550314607631207,0.6872947422881199
EC-Earth3-Veg,ssp245,1991,0.9787561745394006,0.6926837504283513
EC-Earth3-Veg,ssp245,1992,1.0000080616584153,0.7151762007945798
EC-Earth3-Veg,ssp245,1993,1.0213729167480836,0.7331882524872079
EC-Earth3-Veg,ssp245,1994,1.041350836065995,0.7491402802903538
EC-Earth3-Veg,ssp245,1995,1.0606449507966602,0.7400468645173723
EC-Earth3-Veg,ssp245,1996,1.078241102516887,0.7489092299989807
EC-Earth3-Veg,ssp245,1997,1.0930379704975433,0.760360767175873
EC-Earth3-Veg,ssp245,1998,1.1205877556528132,0.7502868953817842
EC-Earth3-Veg,ssp245,1999,1.1461455475822124,0.7299329991536215
EC-Earth3-Veg,ssp245,2000,1.1731683835244553,0.7297874807504803
EC-Earth3-Veg,ssp245,2001,1.1978066392128994,0.7309906156457752
EC-Earth3-Veg,ssp245,2002,1.228557457659779,0.7364169486760375
EC-Earth3-Veg,ssp245,2003,1.261037348519367,0.7253179571893807
EC-Earth3-Veg,ssp245,2004,1.295484749044264,0.7222166906122707
EC-Earth3-Veg,ssp245,2005,1.3245256818364377,0.7093247976287944
EC-Earth3-Veg,ssp245,2006,1.3491664743470133,0.7139688521033297
EC-Earth3-Veg,ssp245,2007,1.3656199079499325,0.7035089796406985
EC-Earth3-Veg,ssp245,2008,1.395789790551038,0.7178151191994244
EC-Earth3-Veg,ssp245,2009,1.4323583807710576,0.7219282535089451
EC-Earth3-Veg,ssp245,2010,1.463220101409314,0.74258632961749
EC-Earth3-Veg,ssp245,2011,1.4950970226566482,0.7578668713041562
EC-Earth3-Veg,ssp245,2012,1.5156136611483588,0.739967536872235
EC-Earth3-Veg,ssp245,2013,1.5362395761410919,0.733369895172685
EC-Earth3-Veg,ssp245,2014,1.5569713011500275,0.7315002487754197
EC-Earth3-Veg,ssp245,2015,1.5840402029738887,0.720220296832246
EC-Earth3-Veg,ssp245,2016,1.6136771819432605,0.7609877075888288
EC-Earth3-Veg,ssp245,2017,1.6321175869768885,0.7544927898098736
EC-Earth3-Veg,ssp245,2018,1.653190326666,0.7615009321876903
EC-Earth3-Veg,ssp245,2019,1.680481528516943,0.7598643319116521
EC-Earth3-Veg,ssp245,2020,1.7035785728200514,0.7521379328931881
EC-Earth3-Veg,ssp245,2021,1.7251159673762269,0.7449399576533823
EC-Earth3-Veg,ssp245,2022,1.7474045137808825,0.7498202964501116
EC-Earth3-Veg,ssp245,2023,1.764346832875617,0.7500327183405638
EC-Earth3-Veg,ssp245,2024,1.786907962651126,0.7385610043212657
EC-Earth3-Veg,ssp245,2025,1.8213882320677366,0.7557346213574314
EC-Earth3-Veg,ssp245,2026,1.854307705637016,0.7649622423709007
EC-Earth3-Veg,ssp245,2027,1.8727235639368567,0.7786673810450828
EC-Earth3-Veg,ssp245,2028,1.8900251112645208,0.7845217431016385
EC-Earth3-Veg,ssp245,2029,1.9185085170261498,0.8028388007898635
EC-Earth3-Veg,ssp245,2030,1.9500066496569843,0.7989173152571806
EC-Earth3-Veg,ssp245,2031,1.9736231817517307,0.8054888488599489
EC-Earth3-Veg,ssp245,2032,1.9961136186300772,0.8108157714570883
EC-Earth3-Veg,ssp245,2033,2.0163572525581914,0.817568713676699
EC-Earth3-Veg,ssp245,2034,2.038279687768407,0.8368409140618129
EC-Earth3-Veg,ssp245,2035,2.060053326018135,0.8379950964541025
EC-Earth3-Veg,ssp245,2036,2.0764849017380698,0.8389416161895062
EC-Earth3-Veg,ssp245,2037,2.1074074165125825,0.846150645698187
EC-Earth3-Veg,ssp245,2038,2.1421499269463995,0.8477060929457132
EC-Earth3-Veg,ssp245,2039,2.173300835958169,0.8440683406852394
EC-Earth3-Veg,ssp245,2040,2.1964744457742995,0.8421217618181391
EC-Earth3-Veg,ssp245,2041,2.2207968262669455,0.8309874381069154
EC-Earth3-Veg,ssp245,2042,2.258491012474239,0.8311216428705667
EC-Earth3-Veg,ssp245,2043,2.2900459723259132,0.83117563256562
EC-Earth3-Veg,ssp245,2044,2.3217373284227336,0.8375671942022187
EC-Earth3-Veg,ssp245,2045,2.3526383968252578,0.8399379171308801
EC-Earth3-Veg,ssp245,2046,2.38271866579823,0.8314140428557926
EC-Earth3-Veg,ssp245,2047,2.4107942118475383,0.8507994060410954
EC-Earth3-Veg,ssp245,2048,2.439268870473048,0.8518307761906889
EC-Earth3-Veg,ssp245,2049,2.4619637916637678,0.8588206723023312
EC-Earth3-Veg,ssp245,2050,2.489012515259729,0.8675291474714499
EC-Earth3-Veg,ssp245,2051,2.52392350508419,0.8835508643454458
EC-Earth3-Veg,ssp245,2052,2.556897430801748,0.8898990382949459
EC-Earth3-Veg,ssp245,2053,2.589087638048187,0.8781960011531753
EC-Earth3-Veg,ssp245,2054,2.6283349065300152,0.8754419647320649
EC-Earth3-Veg,ssp245,2055,2.6577020020019044,0.8662277846838873
EC-Earth3-Veg,ssp245,2056,2.681081731368425,0.8643216498818042
EC-Earth3-Veg,ssp245,2057,2.7120538258448526,0.8561043114438076
EC-Earth3-Veg,ssp245,2058,2.7428129958377725,0.8685001135999609
EC-Earth3-Veg,ssp245,2059,2.768327600143302,0.8706410937526621
EC-Earth3-Veg,ssp245,2060,2.793173777349542,0.8670007048100666
EC-Earth3-Veg,ssp245,2061,2.814299008379991,0.8694210943609608
EC-Earth3-Veg,ssp245,2062,2.8409211947566764,0.8729204684004458
EC-Earth3-Veg,ssp245,2063,2.8736729873093454,0.8788251023528796
EC-Earth3-Veg,ssp245,2064,2.8947525763153634,0.8724360097025152
EC-Earth3-Veg,ssp245,2065,2.919053615273085,0.8721194778889523
EC-Earth3-Veg,ssp245,2066,2.9577749705525,0.874119732680126
EC-Earth3-Veg,ssp245,2067,2.9807192665824496,0.883721678485949
EC-Earth3-Veg,ssp245,2068,3.002428075534971,0.8896381928425069
EC-Earth3-Veg,ssp245,2069,3.0257547069826805,0.8869827297105458
EC-Earth3-Veg,ssp245,2070,3.0598725892216083,0.8939621972948171
EC-Earth3-Veg,ssp245,2071,3.085586993473392,0.9092664817352789
EC-Earth3-Veg,ssp245,2072,3.106075135976829,0.9206919005041223
EC-Earth3-Veg,ssp245,2073,3.1299909909007226,0.9215544637515448
EC-Earth3-Veg,ssp245,2074,3.15010154690569,0.9139566378867942
EC-Earth3-Veg,ssp245,2075,3.170222682883271,0.925925067462215
EC-Earth3-Veg,ssp245,2076,3.1917127111683024,0.9223059862903087
EC-Earth3-Veg,ssp245,2077,3.22469288394823,0.9109508543736858
EC-Earth3-Veg,ssp245,2078,3.246334338362082,0.9093407620718892
EC-Earth3-Veg,ssp245,2079,3.2687494551156724,0.9030871128994473
EC-Earth3-Veg,ssp245,2080,3.2975161548149194,0.9028635014119523
EC-Earth3-Veg,ssp245,2081,3.3201820888225937,0.8970045242380484
EC-Earth3-Veg,ssp245,2082,3.348938011815498,0.8890721047575143
EC-Earth3-Veg,ssp245,2083,3.390119373277173,0.8976032981600276
EC-Earth3-Veg,ssp245,2084,3.4159037746346446,0.8998128655634323
EC-Earth3-Veg,ssp245,2085,3.426858981018548,0.9042835850725587
EC-Earth3-Veg,ssp245,2086,3.4495713375251116,0.9049524790782941
EC-Earth3-Veg,ssp245,2087,3.466265919988516,0.9079291432763884
EC-Earth3-Veg,ssp245,2088,3.4833821338662756,0.8996327994533708
EC-Earth3-Veg,ssp245,2089,3.4986385892750813,0.8965795174246143
EC-Earth3-Veg,ssp245,2090,3.5081743148628712,0.9057212545270172
EC-Earth3-Veg,ssp245,2091,3.5320720802672874,0.9066599704495859
EC-Earth3-Veg,ssp245,2092,3.547509877895415,0.9052031051236595
EC-Earth3-Veg,ssp245,2093,3.557310904312023,0.9039697598194519
EC-Earth3-Veg,ssp245,2094,3.5774573737966944,0.9035351478352265
EC-Earth3-Veg,ssp245,2095,3.594173731011064,0.9082491422532406
EC-Earth3-Veg,ssp245,2096,3.597824478974644,0.9066130491688063
EC-Earth3-Veg,ssp245,2097,3.6140516763026445,0.8919422433117339
EC-Earth3-Veg,ssp245,2098,3.6300729244121204,0.8894825402940424
EC-Earth3-Veg,ssp245,2099,3.6434988800546315,0.8979768367907895
EC-Earth3-Veg,ssp245,2100,3.6482481728450544,0.8907337985068204
EC-Earth3-Veg,ssp585,1950,0.4895303752781009,1.128647569638603
EC-Earth3-Veg,ssp585,1951,0.48808617369144636,1.134974241904266
EC-Earth3-Veg,ssp585,1952,0.49032459267265077,1.0742908169665384
EC-Earth3-Veg,ssp585,1953,0.48358827846363395,0.9908894170988966
EC-Earth3-Veg,ssp585,1954,0.473873450037208,0.9862792727628068
EC-Earth3-Veg,ssp585,1955,0.47491037723465107,0.9725338779452143
EC-Earth3-Veg,ssp585,1956,0.4737410644139345,0.9628702529366854
EC-Earth3-Veg,ssp585,1957,0.47823620541616757,0.9240914997627585
EC-Earth3-Veg,ssp585,1958,0.4844210521886661,1.0015173251833438
EC-Earth3-Veg,ssp585,1959,0.48756131991512464,1.0279570399635332
EC-Earth3-Veg,ssp585,1960,0.49612527315216537,0.9742642509312378
EC-Earth3-Veg,ssp585,1961,0.4946483429224448,0.9754878157175256
EC-Earth3-Veg,ssp585,1962,0.4979408133358769,0.9253255668468663
EC-Earth3-Veg,ssp585,1963,0.5068094813340641,0.8795306510198374
EC-Earth3-Veg,ssp585,1964,0.509778872465256,0.8413769998354375
EC-Earth3-Veg,ssp585,1965,0.5101439644673159,0.8624383424395299
EC-Earth3-Veg,ssp585,1966,0.5181773602633238,0.8508531987339817
EC-Earth3-Veg,ssp585,1967,0.5389835822118452,0.8013828590351534
EC-Earth3-Veg,ssp585,1968,0.5433428666399001,0.8188640269205583
EC-Earth3-Veg,ssp585,1969,0.5492412914664404,0.8151668837062603
EC-Earth3-Veg,ssp585,1970,0.5584441781068146,0.8071225585864242
EC-Earth3-Veg,ssp585,1971,0.5697490818041767,0.7833122175718111
EC-Earth3-Veg,ssp585,1972,0.5835120895170973,0.7673234254884419
EC-Earth3-Veg,ssp585,1973,0.592991529382374,0.7457267553808374
EC-Earth3-Veg,ssp585,1974,0.5998105780288104,0.7271645619683501
EC-Earth3-Veg,ssp585,1975,0.6156981327256896,0.737353254132418
EC-Earth3-Veg,ssp585,1976,0.6345629948144961,0.748804330054083
EC-Earth3-Veg,ssp585,1977,0.657303617086967,0.7789576602958326
EC-Earth3-Veg,ssp585,1978,0.668909835502518,0.7359428012874182
EC-Earth3-Veg,ssp585,1979,0.6806957661086434,0.7260471868295936
EC-Earth3-Veg,ssp585,1980,0.7024963074515749,0.6926885866729995
EC-Earth3-Veg,ssp585,1981,0.7259733113777845,0.6607485703980018
EC-Earth3-Veg,ssp585,1982,0.748894871163634,0.7076713621612979
EC-Earth3-Veg,ssp585,1983,0.7844712033407784,0.7447132185723184
EC-Earth3-Veg,ssp585,1984,0.8200774754205952,0.7640597265434864
EC-Earth3-Veg,ssp585,1985,0.8436322524862305,0.7743530193236986
EC-Earth3-Veg,ssp585,1986,0.862910700119473,0.7217981788289802
EC-Earth3-Veg,ssp585,1987,0.8881516914745001,0.7090128869283038
EC-Earth3-Veg,ssp585,1988,0.9089880388856518,0.6781224087433851
EC-Earth3-Veg,ssp585,1989,0.9313225655700534,0.6715255995014149
EC-Earth3-Veg,ssp585,1990,0.9550314607631207,0.6872947422881199
EC-Earth3-Veg,ssp585,1991,0.9787561745394006,0.6926837504283513
EC-Earth3-Veg,ssp585,1992,1.0000080616584153,0.7151762007945798
EC-Earth3-Veg,ssp585,1993,1.0213729167480836,0.7331882524872079
EC-Earth3-Veg,ssp585,1994,1.041350836065995,0.7491402802903538
EC-Earth3-Veg,ssp585,1995,1.0606449507966602,0.7400468645173723
EC-Earth3-Veg,ssp585,1996,1.078241102516887,0.7489092299989807
EC-Earth3-Veg,ssp585,1997,1.0930379704975433,0.760360767175873
EC-Earth3-Veg,ssp585,1998,1.1205877556528132,0.7502868953817842
EC-Earth3-Veg,ssp585,1999,1.1461455475822124,0.7299329991536215
EC-Earth3-Veg,ssp585,2000,1.1731683835244553,0.7297874807504803
EC-Earth3-Veg,ssp585,2001,1.2001245188525653,0.716550555622331
EC-Earth3-Veg,ssp585,2002,1.2318259256513746,0.7247025889028674
EC-Earth3-Veg,ssp585,2003,1.2675630895734609,0.7355588365212301
EC-Earth3-Veg,ssp585,2004,1.2968475470242729,0.7486527265347938
EC-Earth3-Veg,ssp585,2005,1.3215529850802454,0.746454812045881
EC-Earth3-Veg,ssp585,2006,1.3405593440127253,0.7502936842777715
EC-Earth3-Veg,ssp585,2007,1.3595878869826095,0.7446267129222163
EC-Earth3-Veg,ssp585,2008,1.397180800143269,0.7766596663138476
EC-Earth3-Veg,ssp585,2009,1.441275271203864,0.7773294889092804
EC-Earth3-Veg,ssp585,2010,1.4693723126762752,0.8008409162319626
EC-Earth3-Veg,ssp585,2011,1.497325754291855,0.8074777185260108
EC-Earth3-Veg,ssp585,2012,1.5260322203141337,0.7889548353877522
EC-Earth3-Veg,ssp585,2013,1.554786713083168,0.7826581458832053
EC-Earth3-Veg,ssp585,2014,1.5861754070937442,0.7797089531326109
EC-Earth3-Veg,ssp585,2015,1.614414836377955,0.7624610584720434
EC-Earth3-Veg,ssp585,2016,1.6446573982595358,0.7841811850872162
EC-Earth3-Veg,ssp585,2017,1.6696970069900032,0.7922424265606268
EC-Earth3-Veg,ssp585,2018,1.69857502303992,0.7884581003116723
EC-Earth3-Veg,ssp585,2019,1.7250848514893429,0.780852612620894
EC-Earth3-Veg,ssp585,2020,1.7526585787770348,0.775904223108553
EC-Earth3-Veg,ssp585,2021,1.785289935820604,0.7773555810049531
EC-Earth3-Veg,ssp585,2022,1.8169443779728378,0.7780433013908947
EC-Earth3-Veg,ssp585,2023,1.8486388577600052,0.7748155252701726
EC-Earth3-Veg,ssp585,2024,1.8902730517709112,0.7675084858129259
EC-Earth3-Veg,ssp585,2025,1.9224958222510395,0.7792187969179388
EC-Earth3-Veg,ssp585,2026,1.9559274878279211,0.7828325587392628
EC-Earth3-Veg,ssp585,2027,1.9900341210490808,0.7845847793346553
EC-Earth3-Veg,ssp585,2028,2.0207908798220293,0.7937177475189113
EC-Earth3-Veg,ssp585,2029,2.0606240506123736,0.8137941713479186
EC-Earth3-Veg,ssp585,2030,2.101471069191164,0.823990569355485
EC-Earth3-Veg,ssp585,2031,2.132075713321499,0.8393857254223885
EC-Earth3-Veg,ssp585,2032,2.1622647228636294,0.8446871275410505
EC-Earth3-Veg,ssp585,2033,2.193579053706308,0.8385548934942847
EC-Earth3-Veg,ssp585,2034,2.2329516298714567,0.841466013670715
EC-Earth3-Veg,ssp585,2035,2.2773176521635796,0.8420924461173492
EC-Earth3-Veg,ssp585,2036,2.3310937465935124,0.8431993475108266
EC-Earth3-Veg,ssp585,2037,2.370187407880098,0.8342773887796566
EC-Earth3-Veg,ssp585,2038,2.4088002842616123,0.826004926045325
EC-Earth3-Veg,ssp585,2039,2.44857231781412,0.8277188792256103
EC-Earth3-Veg,ssp585,2040,2.502479038816813,0.8169347244965115
EC-Earth3-Veg,ssp585,2041,2.5542816293772774,0.8264816823810235
EC-Earth3-Veg,ssp585,2042,2.593303035857927,0.842483387496889
EC-Earth3-Veg,ssp585,2043,2.6326712966902694,0.8452470113422145
EC-Earth3-Veg,ssp585,2044,2.674178944476866,0.8446254236257253
EC-Earth3-Veg,ssp585,2045,2.728304154964159,0.8476880855078821
EC-Earth3-Veg,ssp585,2046,2.7828170936365573,0.8515390226469224
EC-Earth3-Veg,ssp585,2047,2.822041906532786,0.8553371509751926
EC-Earth3-Veg,ssp585,2048,2.8678085019169903,0.8605081719383666
EC-Earth3-Veg,ssp585,2049,2.914416770937068,0.8677438104607849
EC-Earth3-Veg,ssp585,2050,2.966824902472975,0.8741411172929262
EC-Earth3-Veg,ssp585,2051,3.0196915855313233,0.873580272617919
EC-Earth3-Veg,ssp585,2052,3.0740920889763363,0.8746445872191747
EC-Earth3-Veg,ssp585,2053,3.1239890468253786,0.8883039810352431
EC-Earth3-Veg,ssp585,2054,3.1821485265364555,0.8871063063332367
EC-Earth3-Veg,ssp585,2055,3.2507005631003705,0.8883651162105889
EC-Earth3-Veg,ssp585,2056,3.306820548604071,0.8947555169966451
EC-Earth3-Veg,ssp585,2057,3.360833773953817,0.8985910118054986
EC-Earth3-Veg,ssp585,2058,3.4281041740156906,0.898449659868524
EC-Earth3-Veg,ssp585,2059,3.492809093614585,0.8918849350928476
EC-Earth3-Veg,ssp585,2060,3.545593499214726,0.889681229486155
EC-Earth3-Veg,ssp585,2061,3.605477888406595,0.8867531083611849
EC-Earth3-Veg,ssp585,2062,3.674877742242806,0.8879385553999308
EC-Earth3-Veg,ssp585,2063,3.7339656459598434,0.897240544894716
EC-Earth3-Veg,ssp585,2064,3.7856012431192068,0.9015546884155234
EC-Earth3-Veg,ssp585,2065,3.83610935745848,0.9011633093245266
EC-Earth3-Veg,ssp585,2066,3.8908710792900894,0.9028395578037495
EC-Earth3-Veg,ssp585,2067,3.953255095203881,0.9085907173881306
EC-Earth3-Veg,ssp585,2068,4.018326836832754,0.9138566867647059
EC-Earth3-Veg,ssp585,2069,4.0798450071732795,0.9181677464669713
EC-Earth3-Veg,ssp585,2070,4.145702736581882,0.9234992181210897
EC-Earth3-Veg,ssp585,2071,4.20926302099785,0.9244811203209017
EC-Earth3-Veg,ssp585,2072,4.28170332489694,0.9201289902389793
EC-Earth3-Veg,ssp585,2073,4.350277295763484,0.9158876282877036
EC-Earth3-Veg,ssp585,2074,4.419796422647382,0.9184721254115844
EC-Earth3-Veg,ssp585,2075,4.482381192876253,0.9226035675730091
EC-Earth3-Veg,ssp585,2076,4.546057020762295,0.9240692202747295
EC-Earth3-Veg,ssp585,2077,4.6353750941287215,0.9188402368807076
EC-Earth3-Veg,ssp585,2078,4.7100539849701795,0.9198171474368091
EC-Earth3-Veg,ssp585,2079,4.781710967270779,0.9224884437181631
EC-Earth3-Veg,ssp585,2080,4.853885462914656,0.920170478746649
EC-Earth3-Veg,ssp585,2081,4.932536769432888,0.9208554329806142
EC-Earth3-Veg,ssp585,2082,5.00150674047811,0.9296156034605216
EC-Earth3-Veg,ssp585,2083,5.07866106094923,0.9246661477662267
EC-Earth3-Veg,ssp585,2084,5.148849893964626,0.9245741423632878
EC-Earth3-Veg,ssp585,2085,5.222312028565015,0.9221846542202832
EC-Earth3-Veg,ssp585,2086,5.2939966389739554,0.9238260271967926
EC-Earth3-Veg,ssp585,2087,5.33422460514804,0.9239138078520241
EC-Earth3-Veg,ssp585,2088,5.364518156159099,0.9245333296926366
EC-Earth3-Veg,ssp585,2089,5.393290671294957,0.928044661597022
EC-Earth3-Veg,ssp585,2090,5.4326740373352145,0.9282529029878812
EC-Earth3-Veg,ssp585,2091,5.4758736118345155,0.9329433601062337
EC-Earth3-Veg,ssp585,2092,5.5080196043505625,0.9334284014123931
EC-Earth3-Veg,ssp585,2093,5.550020078254657,0.9295201894496535
EC-Earth3-Veg,ssp585,2094,5.602321683781003,0.9243697575484306
EC-Earth3-Veg,ssp585,2095,5.651940201440704,0.9247719693484131
EC-Earth3-Veg,ssp585,2096,5.68685359539962,0.9243152737878836
EC-Earth3-Veg,ssp585,2097,5.733788679229651,0.9255751785790024
EC-Earth3-Veg,ssp585,2098,5.776479212195732,0.9239914516681126
EC-Earth3-Veg,ssp585,2099,5.82027281251823,0.9206413574842801
EC-Earth3-Veg,ssp585,2100,5.849117452605643,0.9226899933513402
EC-Earth3-Veg-LR,ssp245,1950,0.35795106382546654,1.347048123542077
EC-Earth3-Veg-LR,ssp245,1951,0.3558502351664041,1.2837597712113322
EC-Earth3-Veg-LR,ssp245,1952,0.3525526286993852,1.227992873498112
EC-Earth3-Veg-LR,ssp245,1953,0.3472054304547422,1.1780557230588058
EC-Earth3-Veg-LR,ssp245,1954,0.3532445860959323,1.1219787382852708
EC-Earth3-Veg-LR,ssp245,1955,0.35095694662664034,1.0937250067996127
EC-Earth3-Veg-LR,ssp245,1956,0.35009505486047865,1.1514440127168515
EC-Earth3-Veg-LR,ssp245,1957,0.34230614576155555,1.1169903142926207
EC-Earth3-Veg-LR,ssp245,1958,0.3350858139355826,1.1235037034035271
EC-Earth3-Veg-LR,ssp245,1959,0.323919737341843,1.0832713280263275
EC-Earth3-Veg-LR,ssp245,1960,0.31723856794042526,1.100145059768814
EC-Earth3-Veg-LR,ssp245,1961,0.31813447885992524,1.0158298802001
EC-Earth3-Veg-LR,ssp245,1962,0.31730587440644625,1.0663464389028907
EC-Earth3-Veg-LR,ssp245,1963,0.32136810637727725,1.1452975875984606
EC-Earth3-Veg-LR,ssp245,1964,0.32034860029044127,1.1296871771259007
EC-Earth3-Veg-LR,ssp245,1965,0.325012161423075,1.1852235937318765
EC-Earth3-Veg-LR,ssp245,1966,0.3249612237273406,1.2496594578077096
EC-Earth3-Veg-LR,ssp245,1967,0.32384673351965226,1.2492495770419416
EC-Earth3-Veg-LR,ssp245,1968,0.3316234937751536,1.1879738098204287
EC-Earth3-Veg-LR,ssp245,1969,0.3264399270072659,1.1694643185551847
EC-Earth3-Veg-LR,ssp245,1970,0.32057450799518394,1.0768859081409854
EC-Earth3-Veg-LR,ssp245,1971,0.321082824428125,1.0362968464440707
EC-Earth3-Veg-LR,ssp245,1972,0.3262436642180243,0.8854307049802539
EC-Earth3-Veg-LR,ssp245,1973,0.3302083548145144,0.7728429231030586
EC-Earth3-Veg-LR,ssp245,1974,0.3357823372095595,0.7538779173136213
EC-Earth3-Veg-LR,ssp245,1975,0.3451271494110036,0.8253933395904092
EC-Earth3-Veg-LR,ssp245,1976,0.357120126363706,0.8061214088519615
EC-Earth3-Veg-LR,ssp245,1977,0.36491776598349474,0.805460469321848
EC-Earth3-Veg-LR,ssp245,1978,0.36532254899361194,0.7743419321085788
EC-Earth3-Veg-LR,ssp245,1979,0.3793040923215244,0.7416006380686762
EC-Earth3-Veg-LR,ssp245,1980,0.4027005225348053,0.6981336075868523
EC-Earth3-Veg-LR,ssp245,1981,0.4175489164882284,0.7006337123990494
EC-Earth3-Veg-LR,ssp245,1982,0.4313228506347078,0.756233320572585
EC-Earth3-Veg-LR,ssp245,1983,0.4516066123224808,0.8010141784945882
EC-Earth3-Veg-LR,ssp245,1984,0.47154719426274594,0.7945001540927366
EC-Earth3-Veg-LR,ssp245,1985,0.4909146709451856,0.7576786978257046
EC-Earth3-Veg-LR,ssp245,1986,0.5093145446553403,0.7350579900647578
EC-Earth3-Veg-LR,ssp245,1987,0.5224858812685587,0.7417609913758502
EC-Earth3-Veg-LR,ssp245,1988,0.5435318779125472,0.7206689327911421
EC-Earth3-Veg-LR,ssp245,1989,0.5733670305136457,0.7350786100811759
