onset_K,V_m,tau_yr,psi_cm_per_yr,shipped_onset,psi_in_greve,score_2100,ratio_2100_med,score_2300,ratio_2300_med,score_3001,ratio_3001_med,score_all,ssp126_2300_cm,ssp126_2100_cm,ssp245_2300_cm,ssp245_2100_cm,ssp585_2300_cm,ssp585_2100_cm,ssp585_in_band,within_inventory
2.35,2.0,3200.0,0.0625,False,False,0.39157021090021576,1.4930987913202398,0.5438339950757403,0.6748011653743217,1.0703136819882195,0.3571521634586027,0.729075675568195,9.395800444339248,5.803288035736584,26.89038640271904,8.207531122247861,63.7415372603117,15.574008642224207,True,True
2.35,3.0,800.0,0.375,False,False,0.7876933122652501,2.385805359235867,0.33805039430251355,1.1698151542560864,0.5034624811991558,0.83234195816646,0.5739376543524264,9.395800444339248,5.803288035736584,68.09073010032773,10.206868690365432,126.38019017322719,26.784640220781714,True,True
2.35,3.0,1600.0,0.1875,False,True,0.569911568820642,1.856560423104564,0.25561272989351747,0.8138996409790992,0.6237319151506243,0.5906978590104988,0.5096333865099131,9.395800444339248,5.803288035736584,44.418771422901166,9.012398576034576,90.75847370970547,20.112701288910667,True,True
2.35,3.0,2200.0,0.13636363636363635,False,False,0.5002940959343993,1.7090759582585136,0.33168811920451646,0.7066095952626612,0.7326001077528508,0.4956326609996719,0.5468132248851022,9.395800444339248,5.803288035736584,37.4540667183545,8.684094670458151,80.09569395060751,18.26619359632118,True,True
2.35,3.0,2700.0,0.1111111111111111,False,False,0.46417343819298057,1.6357391185898809,0.3898605630211881,0.7026124118261038,0.8126881775556556,0.44265897575533064,0.5853518352984591,9.395800444339248,5.803288035736584,33.929561992794476,8.521565418079808,74.66971853304224,17.350041275911405,True,True
2.35,3.0,3200.0,0.09375,False,False,0.4387128894789768,1.5851252756278031,0.43767799258361684,0.7026124118261038,0.8821814688520335,0.4036883391145096,0.6224347806726284,9.395800444339248,5.803288035736584,31.473135331234253,8.40967132841447,70.87631855464035,16.71853232187758,True,True
2.35,4.5,800.0,0.5625,False,False,0.9670364261871276,2.9241851275012434,0.5582004713199423,1.5563674998341999,0.5616110670996993,1.1726993917250046,0.7216079744670788,9.395800444339248,5.803288035736584,93.27365087764728,11.408677680590827,164.83429792401358,33.53447968971384,False,True
2.35,4.5,1600.0,0.28125,False,True,0.6879543538804518,2.130317723304289,0.26213872562191226,1.022494229918719,0.5067614816828474,0.8102332429910628,0.5160119842959544,9.395800444339248,5.803288035736584,57.765712861507446,9.616972509094541,111.401723228731,23.526571291907267,True,True
2.35,4.5,2200.0,0.20454545454545456,False,True,0.5934412392607938,1.9090910260352139,0.2398671172357051,0.861559161344062,0.5637686495294376,0.6676354459748227,0.49245772359279744,9.395800444339248,5.803288035736584,47.31865580468744,9.124516650729904,95.40755359008406,20.75680975302304,True,True
2.35,4.5,2700.0,0.16666666666666666,False,False,0.5430840384667848,1.7990857665322646,0.27416979751338094,0.7794765858347205,0.6263805345959393,0.5881749181083107,0.504136861320619,9.395800444339248,5.803288035736584,42.031898716347406,8.88072277216239,87.26859046373616,19.382581272408377,True,True
2.35,4.5,3200.0,0.140625,False,False,0.5069829155708777,1.723165002089148,0.31766077995925074,0.722017737470648,0.6890481214968716,0.5297189631470792,0.5268546167408471,9.395800444339248,5.803288035736584,38.34725872400708,8.712881637664381,81.57849049613333,18.435317841357637,True,True
2.35,6.0,800.0,0.75,False,False,1.116942936566039,3.4625648957666195,0.7475374222473526,1.9429198454123129,0.6976096646133987,1.5130568252835495,0.8742678775918744,9.395800444339248,5.803288035736584,118.45657165496685,12.610486670816222,203.28840567479998,40.284319158645964,False,True
2.35,6.0,1600.0,0.375,False,False,0.7933134422992557,2.4040750235040145,0.3717851867286411,1.2310888188583384,0.5179838382777989,1.029768626971627,0.5876160025959544,9.395800444339248,5.803288035736584,71.11265430011372,10.221546442154507,132.04497274775653,26.94044129490387,True,True
2.35,6.0,2200.0,0.2727272727272727,False,True,0.6790461962484763,2.109106093811914,0.25946202918066635,1.0165087274254627,0.5024029677055939,0.8396382309499733,0.5101741608462288,9.395800444339248,5.803288035736584,57.18324489102039,9.564938631001658,110.7194132295606,23.247425909724903,True,True
2.35,6.0,2700.0,0.2222222222222222,False,True,0.6168821777776843,1.9624324144746486,0.23536208210062873,0.9070652934130071,0.5293579269133648,0.7336908604612907,0.48858937965551974,9.395800444339248,5.803288035736584,50.13423543990034,9.239880126244971,99.86746239443008,21.41512126890535,True,True
2.35,6.0,3200.0,0.1875,False,True,0.5716876258757548,1.8612047285504933,0.24882670805223162,0.8304534955942441,0.571705380410775,0.6557495871796487,0.48839482464163375,9.395800444339248,5.803288035736584,45.22138211677989,9.016091946914294,92.28066243762629,20.152103360837696,True,True
2.35,7.42,800.0,0.9275,False,False,1.2391030004740344,3.9722310763911763,0.8983839115713514,2.3088560658929267,0.8287297706149269,1.8352618623856383,1.0048653195092807,9.395800444339248,5.803288035736584,142.2964033241627,13.748199181562928,239.69162767887775,46.67416718923504,False,True
2.35,7.42,1600.0,0.46375,False,False,0.8832432506046376,2.6632319343597546,0.48601048306250244,1.4285583630545118,0.5843613310855656,1.2375954571398944,0.6727562695492297,9.395800444339248,5.803288035736584,83.74775886199433,10.79387643211794,151.5872489591007,30.17223823107399,False,True
2.35,7.42,2200.0,0.3372727272727273,False,True,0.7537548253287775,2.2984536913071905,0.33231965064876795,1.1631943166491887,0.5119225475056922,1.0024675340597828,0.5599545760025102,9.395800444339248,5.803288035736584,66.52172255941557,9.98187143899225,125.21464035493173,25.605209204735996,True,True
2.35,7.42,2700.0,0.2748148148148148,False,True,0.6821856485523716,2.1170672411934386,0.2638167728434473,1.027849269920452,0.5000614035361823,0.8714459525554452,0.5115460083677478,9.395800444339248,5.803288035736584,57.80444753819711,9.579882421443148,111.7943944888203,23.339259132255815,True,True
2.35,7.42,3200.0,0.231875,False,True,0.6295769108896316,1.991882336267233,0.237035929219935,0.9331060132845816,0.5149972234605655,0.7750585779304812,0.4891404906018246,9.395800444339248,5.803288035736584,51.7288855952715,9.303131039670879,102.41205187557298,21.777326985945486,True,True
2.6,1.0,800.0,0.125,False,False,0.46585426188241413,1.6444039957721361,0.3903383269071648,0.7026124118261038,0.9322000866048492,0.37811069789068985,0.6424902604275498,9.395800444339248,5.803288035736584,28.45798705121598,7.933460785395367,74.60342599545143,17.136807367641797,True,True
2.6,1.0,1600.0,0.0625,False,False,0.3828855604103125,1.4803805102722862,0.5560387881435628,0.664892500967806,1.1305198163444756,0.3571521634586027,0.7602314431448771,9.395800444339248,5.803288035736584,23.386329948788223,7.868517947771552,62.94208073085259,15.229914022752679,True,True
2.6,1.0,2200.0,0.045454545454545456,False,False,0.3594413573965585,1.434191496466838,0.617348615803559,0.6170920341044283,1.2279253443088773,0.3297383221261398,0.8201865751233528,9.395800444339248,5.803288035736584,21.903603953783332,7.850750030639748,59.458830048548734,14.703278696677916,True,True
2.6,1.0,2700.0,0.037037037037037035,False,False,0.3478073655503843,1.4181856498899594,0.6509046989701078,0.5927583497181401,1.2884835228134925,0.3062471517065124,0.8572896591845592,9.395800444339248,5.803288035736584,21.154811908659397,7.841966840855733,57.68752435907116,14.442163036601283,True,True
2.6,1.0,3200.0,0.03125,False,False,0.33980420320744975,1.4030661326184402,0.6753791055447146,0.5757425348556464,1.3364010282816234,0.28898392365655645,0.8864858602211335,9.395800444339248,5.803288035736584,20.633537688045035,7.8359249780155205,56.44964768640963,14.262242435954636,True,True
2.6,2.0,800.0,0.25,False,True,0.6197327806911116,1.9678993514580387,0.23624245720893944,0.906237584810425,0.6107624159765616,0.6045943047320093,0.5205477713655048,9.395800444339248,5.803288035736584,39.191085556743346,8.063670860876089,99.73487731924845,20.98865345236613,True,True
2.6,2.0,1600.0,0.125,False,False,0.46799085602795015,1.6478151625739093,0.36838342583730677,0.7026124118261038,0.8110151773182827,0.4435755777525008,0.5809381514980775,9.395800444339248,5.803288035736584,29.04777135188783,7.93378518562846,76.41218679005077,17.174866762587897,True,True
2.6,2.0,2200.0,0.09090909090909091,False,False,0.4224669848575728,1.5593371702285634,0.45569720476887193,0.7026124118261038,0.9287690777120413,0.3803091519033082,0.6451744713493882,9.395800444339248,5.803288035736584,26.082319361878053,7.898249351364851,69.44568542544306,16.12159611043837,True,True
2.6,2.0,2700.0,0.07407407407407407,False,False,0.39944047871045507,1.5134222299488425,0.5078333205956526,0.7026124118261038,1.0071570099720595,0.3571521634586027,0.6908479379900963,9.395800444339248,5.803288035736584,24.584735271630176,7.880682971796821,65.90307404648792,15.599364790285103,True,True
2.6,2.0,3200.0,0.0625,False,False,0.3834482020387592,1.4817415291338902,0.5475137669430006,0.6718094292443344,1.0719047422048675,0.3571521634586027,0.729333857023004,9.395800444339248,5.803288035736584,23.542186830401455,7.868599246116395,63.427320701164845,15.23952358899181,True,True
2.6,3.0,800.0,0.375,False,False,0.7537475159209724,2.2913947071439416,0.33214076890696087,1.1610011456657077,0.5036702731640745,0.8310779115733287,0.5574156295489382,9.395800444339248,5.803288035736584,49.92418406227071,8.19388093635681,124.86632864304548,24.840499537090466,True,True
2.6,3.0,1600.0,0.1875,False,True,0.5484126806009115,1.8112684238177474,0.2586387251732394,0.8087365142082281,0.6250102772250041,0.5895498211040661,0.5027551773444647,9.395800444339248,5.803288035736584,34.70921275498744,7.999052423485367,89.88229284924894,19.119819502423113,True,True
2.6,3.0,2200.0,0.13636363636363635,False,False,0.4836380905640852,1.6785578386984608,0.3363042469447492,0.7026889422365595,0.734192643724464,0.4946501823302771,0.5434596542083159,9.395800444339248,5.803288035736584,30.261034769972774,7.945748672089954,79.43254080233739,17.539913524198823,True,True
2.6,3.0,2700.0,0.1111111111111111,False,False,0.45021649171530936,1.6127396694974117,0.394560506421361,0.7026124118261038,0.8143894794690614,0.44179146223645505,0.5835532271952036,9.395800444339248,5.803288035736584,28.014658634600956,7.919399102737909,74.11862373390467,16.756566543968923,True,True
2.6,3.0,3200.0,0.09375,False,False,0.42673710465841797,1.5673811176828538,0.4422029928640072,0.7026124118261038,0.8839241940423987,0.40291480739061986,0.6215491464085628,9.395800444339248,5.803288035736584,26.45083597275788,7.901273514217271,70.40499371592006,16.216804742028984,True,True
2.6,4.5,800.0,0.5625,False,False,0.9248365917693704,2.776637740672796,0.5497078417079256,1.5431464869486313,0.5608504899450052,1.1708033218353078,0.700489044592496,9.395800444339248,5.803288035736584,66.02383182056175,8.389196049577892,162.563505628741,30.618268664176966,False,True
2.6,4.5,1600.0,0.28125,False,True,0.6590539826026528,2.0564483156835047,0.2586565833081136,1.0147495397624124,0.5071693522766506,0.8085111861314137,0.5028174393560624,9.395800444339248,5.803288035736584,43.20137485963685,8.096953280270727,110.0874519380462,22.037248612175937,True,True
2.6,4.5,2200.0,0.20454545454545456,False,True,0.5703011968251097,1.8573824380045743,0.24162337984133864,0.8556781818049095,0.5648974349041873,0.6661617279707304,0.4839884381358143,9.395800444339248,5.803288035736584,36.52910788211485,8.01699765317761,94.41282386767887,19.667389644839506,True,True
2.6,4.5,2700.0,0.16666666666666666,False,False,0.5233230559707335,1.7586551842030005,0.2780400746049712,0.7745814368241717,0.6278458573083482,0.5868736478299972,0.4984521790958287,9.395800444339248,5.803288035736584,33.15954367905713,7.977473299149541,86.4419482650298,18.492369174494655,True,True
2.6,4.5,3200.0,0.140625,False,False,0.4897874511973469,1.6906173564811644,0.32227190458765415,0.71782648621382,0.690703213358501,0.5285586655612445,0.5230748374693328,9.395800444339248,5.803288035736584,30.813809686292508,7.9502849163685845,80.87150323805288,17.682726471584743,True,True
2.6,6.0,800.0,0.75,False,False,1.0690445828063297,3.26188077420165,0.7380633202808814,1.9252918282315554,0.6963917217665676,1.5105287320972869,0.8509906413344789,9.395800444339248,5.803288035736584,82.12347957885281,8.584511162798975,200.26068261443655,36.39603779126347,False,True
2.6,6.0,1600.0,0.375,False,False,0.7586453656061365,2.301628207549262,0.36468815812463373,1.2207625653165963,0.517399951075675,1.0274725511587615,0.5704509773869317,9.395800444339248,5.803288035736584,51.69353696428627,8.194854137056089,130.29261102684347,24.95467772192876,True,True
2.6,6.0,2200.0,0.2727272727272727,False,True,0.6505704904017929,2.0362070373106884,0.2560874006609173,1.0086674213732592,0.5026968017292517,0.8376732736111837,0.49716757544705625,9.395800444339248,5.803288035736584,42.797180994256934,8.088246634265264,109.39310693302036,21.794865765480186,True,True
2.6,6.0,2700.0,0.2222222222222222,False,True,0.5921833490792583,1.9045706989085898,0.23558899860063573,0.9005384280656088,0.5302307372667414,0.7319558334235395,0.47865364302064645,9.395800444339248,5.803288035736584,38.3044287235133,8.035547495561174,98.76527279615493,20.228171805020384,True,True
2.6,6.0,3200.0,0.1875,False,True,0.5499339214554934,1.8138535952794748,0.25156501719228913,0.8248651605851399,0.5729699568788567,0.6542025237318692,0.4809736123489979,9.395800444339248,5.803288035736584,35.176783399827144,7.999296318519897,91.3380127601857,19.148648201140503,True,True
2.6,7.42,800.0,0.9275,False,False,1.1872300552711725,3.7212441792756326,0.8883817175857877,2.2870560846460566,0.8273067725709956,1.8321354538119603,0.9803356187588178,9.395800444339248,5.803288035736584,97.36447945670167,8.7694094699816,235.9473434942283,41.86565923157202,False,True
2.6,7.42,1600.0,0.46375,False,False,0.8441916875735156,2.533731838515512,0.47742379878207847,1.415788229507891,0.5831346592765442,1.234755976717984,0.6533603191351874,9.395800444339248,5.803288035736584,59.73278375668771,8.287533614812897,149.4201616309049,27.716510612494766,False,True
2.6,7.42,2200.0,0.3372727272727273,False,True,0.721055292882001,2.205494324653809,0.3259271052568649,1.153497234831297,0.5114071551979258,1.0000375368174794,0.5439627719252801,9.395800444339248,5.803288035736584,48.73095687375143,8.15569566969491,123.5744415682103,23.80887649302003,True,True
2.6,7.42,2700.0,0.2748148148148148,False,True,0.6534761974628875,2.042704052829881,0.26010145779875765,1.0197777131075028,0.500195514188625,0.8693003024520928,0.49829023049290483,9.395800444339248,5.803288035736584,43.17491989893181,8.09052440149752,110.43135335228672,21.87139829525141,True,True
2.6,7.42,3200.0,0.231875,False,True,0.6040435803623588,1.9305172346752086,0.2363385192636585,0.9261951056566563,0.5156767598478359,0.773145376133394,0.478416507279267,9.395800444339248,5.803288035736584,39.30706518197326,8.045693779223141,101.24630844113813,20.536387438453293,True,True
2.85,1.0,800.0,0.125,False,False,0.45078683936466296,1.6056193924203526,0.3946101803517818,0.7026124118261038,0.9332490540623746,0.3776816239720305,0.640281127289663,9.395800444339248,5.803288035736584,22.901052951609337,7.803250709914645,74.11368916444356,16.507874484097172,True,True
2.85,1.0,1600.0,0.0625,False,False,0.3749178943846585,1.4645839332283217,0.5595217158598755,0.6623719976615418,1.1318150648998604,0.3571521634586027,0.7604019373951473,9.395800444339248,5.803288035736584,20.434041776533547,7.803250709914645,62.659566594665264,14.909771055809207,True,True
2.85,1.0,2200.0,0.045454545454545456,False,False,0.353616219624132,1.4258703087968159,0.6202490341068221,0.6151830230477785,1.2291959913356871,0.32928213482439883,0.8207062162567534,9.395800444339248,5.803288035736584,19.720167271423655,7.803250709914645,59.24519610253093,14.46930849216884,True,True
2.85,1.0,2700.0,0.037037037037037035,False,False,0.3430621247679796,1.4063709705557794,0.6534365176232856,0.5911713768341075,1.2897013369216732,0.30584485995516847,0.8579045095408382,9.395800444339248,5.803288035736584,19.36085418650021,7.803250709914645,57.510068575534554,14.251060664140413,True,True
2.85,1.0,3200.0,0.03125,False,False,0.335806581877354,1.3930793054192787,0.6776211884582076,0.5743849542226883,1.3375582469237886,0.2886255291423942,0.8871299415143016,9.395800444339248,5.803288035736584,19.111183848380563,7.803250709914645,56.29792456201701,14.100732433181912,True,True
2.85,2.0,800.0,0.25,False,True,0.5930440670093269,1.890330144754472,0.23642273355201449,0.9002538477780813,0.6116453363828949,0.6037361568946905,0.5104595941809414,9.395800444339248,5.803288035736584,28.07721735753006,7.803250709914645,98.7554036572327,19.73078768527688,True,True
2.85,2.0,1600.0,0.125,False,False,0.4525747395207768,1.6082592263704103,0.3730447307357243,0.7026124118261038,0.8125127534215983,0.44279815500805364,0.5785508449147563,9.395800444339248,5.803288035736584,23.14319500737848,7.803250709914645,75.84715851767612,16.53458082870095,True,True
2.85,2.0,2200.0,0.09090909090909091,False,False,0.410916123148041,1.5304185761290408,0.4601044061554712,0.7026124118261038,0.9303755465688127,0.37964430000202665,0.6445015599877453,9.395800444339248,5.803288035736584,21.715445997158692,7.803250709914645,69.01841753340746,15.65365570142022,True,True
2.85,2.0,2700.0,0.07407407407407407,False,False,0.3899292637773883,1.4918333010253257,0.5118811258706739,0.7026124118261038,1.008773381518367,0.3571521634586027,0.690818561088367,9.395800444339248,5.803288035736584,20.996819827311803,7.803250709914645,65.5481624794147,15.21716004536336,True,True
2.85,2.0,3200.0,0.0625,False,False,0.3753846261446233,1.4652499707523245,0.5512187504832188,0.6690942679784183,1.0734983733896617,0.3571521634586027,0.7296470576244996,9.395800444339248,5.803288035736584,20.49747915107251,7.803250709914645,63.12387445237961,14.91650358344636,True,True
2.85,3.0,800.0,0.375,False,False,0.7185509212713819,2.175040897088592,0.326265481657895,1.1520255401171922,0.5038810700514107,0.8297906898173505,0.5405739923875869,9.395800444339248,5.803288035736584,33.25338176345078,7.803250709914645,123.39711815002185,22.953700886456588,True,True
2.85,3.0,1600.0,0.1875,False,True,0.5265964158461777,1.7519345195124987,0.2618614505823237,0.8034920024700102,0.6262941772454629,0.5883836869873953,0.4960240588703638,9.395800444339248,5.803288035736584,25.852348238223414,7.803250709914645,89.03475044068696,18.159390601592694,True,True
2.85,3.0,2200.0,0.13636363636363635,False,False,0.46687677365136204,1.6351735441504442,0.34101658621421305,0.7026124118261038,0.7357898665530732,0.4936529044783547,0.5402631956033066,9.395800444339248,5.803288035736584,23.710724722893733,7.803250709914645,78.79163896428398,16.838002910671598,True,True
2.85,3.0,2700.0,0.1111111111111111,False,False,0.4362357784999073,1.5772956314948718,0.3993244996973217,0.7026124118261038,0.8160948313682126,0.44091118075852703,0.5818855799003351,9.395800444339248,5.803288035736584,22.6327854681234,7.803250709914645,73.58625638329484,16.18325942658631,True,True
2.85,3.0,3200.0,0.09375,False,False,0.4147805356383184,1.53742063608537,0.44677557031010023,0.7026124118261038,0.8856704574099618,0.4021300744364726,0.6207692706363335,9.395800444339248,5.803288035736584,21.883774453764456,7.803250709914645,69.94982434274222,15.73227473371081,True,True
2.85,4.5,800.0,0.5625,False,False,0.8805534723125754,2.6021070255897705,0.5411249879862405,1.5296830786258582,0.5600874977486476,1.1688724892013407,0.6786969562721357,9.395800444339248,5.803288035736584,41.01762837233187,7.803250709914645,160.35968988920558,27.788070688226156,False,True
2.85,4.5,1600.0,0.28125,False,True,0.6293895779928855,1.9674474592256315,0.2553769235171293,1.0068827721550853,0.5075844393627206,0.8067619849564077,0.4895544154413288,9.395800444339248,5.803288035736584,29.916078084490817,7.803250709914645,108.81613832520324,20.59660526093031,True,True
2.85,4.5,2200.0,0.20454545454545456,False,True,0.5467754640019838,1.7923059961825498,0.24363451102106914,0.8497086164344826,0.5660335228672352,0.6646658111928468,0.47564522212974136,9.395800444339248,5.803288035736584,26.70364281149629,7.803250709914645,93.45147111059876,18.614523724548665,True,True
2.85,4.5,2700.0,0.16666666666666666,False,False,0.5033459589427333,1.7054891271991912,0.28207602304091867,0.7696142416025072,0.629317443204506,0.5855532256131052,0.4929382927845422,9.395800444339248,5.803288035736584,25.086733929340795,7.803250709914645,85.64339723911505,17.632408498420737,True,True
2.85,4.5,3200.0,0.140625,False,False,0.4724784925204062,1.6456766340849385,0.3269924718629322,0.7135745429789592,0.6923636431486808,0.5273815661300235,0.5194636390558695,9.395800444339248,5.803288035736584,23.96321740780238,7.803250709914645,80.18874917828612,16.955931459107482,True,True
2.85,6.0,800.0,0.75,False,False,1.0183728885762493,3.0291731540909494,0.728462548844703,1.9073406171345244,0.695167778363702,1.5079542885853305,0.8268412312996936,9.395800444339248,5.803288035736584,48.78187498121295,7.803250709914645,197.3222616283893,32.62244048999572,False,True
2.85,6.0,1600.0,0.375,False,False,0.7227523418255561,2.182960398938764,0.35761229375464815,1.2102735418401604,0.5168202399658519,1.0251402829254201,0.552980005876387,9.395800444339248,5.803288035736584,33.97980793075821,7.803250709914645,128.59752620971952,23.033819920267927,True,True
2.85,6.0,2200.0,0.2727272727272727,False,True,0.621381048398032,1.9494384482146554,0.25293426213545905,1.0007080008793567,0.5029994473090984,0.8356787179073388,0.4841138269262388,9.395800444339248,5.803288035736584,29.696560900098852,7.803250709914645,108.11130325691356,20.39104453842573,True,True
2.85,6.0,2700.0,0.2222222222222222,False,True,0.5670205092315913,1.8336826229035106,0.2361038092357872,0.8939155011033896,0.5311125065335677,0.7301952704676835,0.4688062006207082,9.395800444339248,5.803288035736584,27.54068239055819,7.803250709914645,97.70053809493527,19.08155757025516,True,True
2.85,6.0,3200.0,0.1875,False,True,0.5278783643413217,1.753932632084507,0.25453253787726965,0.8191959029386588,0.574242447182881,0.6526330578235746,0.47370763435002705,9.395800444339248,5.803288035736584,26.042660361840298,7.803250709914645,90.42767401383003,18.179588184504155,True,True
2.85,7.42,800.0,0.9275,False,False,1.1320460562857155,3.4334624224053996,0.8782356062270767,2.2648564202560615,0.8258762286209501,1.8289517253355079,0.9547944977146036,9.395800444339248,5.803288035736584,56.13202843762038,7.803250709914645,232.3134962081499,37.1989772356709,False,True
2.85,7.42,1600.0,0.46375,False,False,0.8035002672946229,2.38697931520053,0.4687830068810637,1.4028168038086979,0.5819076725442855,1.2318717383360853,0.6335052555553872,9.395800444339248,5.803288035736584,37.82680551855802,7.803250709914645,147.32390674039493,25.341049797774204,False,True
2.85,7.42,2200.0,0.3372727272727273,False,True,0.6873223337453563,2.0981905028050485,0.3196090132457832,1.1436540848205043,0.5108983371142578,0.9975709362637247,0.5277559482308781,9.395800444339248,5.803288035736584,32.5298566906426,7.803250709914645,121.98927768875822,22.072817575562688,True,True
2.85,7.42,2700.0,0.2748148148148148,False,True,0.6240467542697732,1.9550391321702663,0.2566017969691953,1.0115873600975582,0.5003392659490085,0.8671230729300177,0.4849804857836555,9.395800444339248,5.803288035736584,29.863753600510652,7.803250709914645,109.11463143844507,20.45341869159175,True,True
2.85,7.42,3200.0,0.231875,False,True,0.5780030880786757,1.8564149768574318,0.2359343599138127,0.919184123700508,0.5163663632011234,0.7712044699601363,0.46775592391117127,9.395800444339248,5.803288035736584,28.011199691662867,7.803250709914645,100.12052285814491,19.337983217879675,True,True
4.69,1.0,800.0,0.125,True,False,0.3548643081740802,1.4338111586033486,0.4952963873852506,0.6282102924418975,1.0841556064635065,0.3571521634586027,0.7180159161650487,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,70.43187878665263,13.284961282917463,True,True
4.69,1.0,1600.0,0.0625,True,False,0.3257774852053022,1.3927811420592122,0.6305779055594255,0.5482077330527916,1.2583284200387483,0.29460026661161187,0.834096292907003,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,60.565108254600766,13.284961282917463,True,True
4.69,1.0,2200.0,0.045454545454545456,True,False,0.31787277218660603,1.3700714989838372,0.6772791540886602,0.5318771662235688,1.3403224200543318,0.2634065699330234,0.8862306587566899,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,57.66739767323515,13.284961282917463,True,True
4.69,1.0,2700.0,0.037037037037037035,True,False,0.31398248616087515,1.3588217601686055,0.7023054782138819,0.52358264442933,1.390323939262594,0.24608966486108952,0.9173909821574896,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,56.201919764737205,13.284961282917463,True,True
4.69,1.0,3200.0,0.03125,True,False,0.31131447842687715,1.3510740691109406,0.7203410250589847,0.5177899033565619,1.4293904111159532,0.23337728721697887,0.941446554378148,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,55.18090898807605,13.284961282917463,True,True
4.69,2.0,800.0,0.25,True,True,0.41330260039124705,1.4562426790607104,0.29924049274016734,0.7209630205886508,0.7701564142841321,0.42972969493016466,0.5333869184899259,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,91.39178290165086,13.284961282917463,True,True
4.69,2.0,1600.0,0.125,True,False,0.35517805008896536,1.4338111586033486,0.4780325015403487,0.6444008006095919,0.9758877895911255,0.3571521634586027,0.660056436391863,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,71.65824183754712,13.284961282917463,True,True
4.69,2.0,2200.0,0.09090909090909091,True,False,0.3391625539746784,1.4310971752625614,0.5521018065880545,0.5802519980917243,1.084069651844205,0.3571521634586027,0.7291672539973336,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,65.8628206748159,13.284961282917463,True,True
4.69,2.0,2700.0,0.07407407407407407,True,False,0.3312685440346409,1.4085976976320977,0.5937946552740523,0.5619700215826772,1.1534903348510148,0.34055223867280854,0.7730612079030499,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,62.93186485782,13.284961282917463,True,True
4.69,2.0,3200.0,0.0625,True,False,0.3258552005498226,1.3931023155167683,0.6246872963995117,0.550384539437141,1.2096224425083686,0.31512748338458735,0.8082083649299455,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,60.88984330449769,13.284961282917463,True,True
4.69,3.0,800.0,0.375,True,False,0.4700766388370152,1.5239096985479488,0.23714452426125407,0.8388468972449848,0.6024189544780237,0.5889283043241076,0.46192285376160575,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,112.35168701664908,13.284961282917463,True,True
4.69,3.0,1600.0,0.1875,True,True,0.3846722954671151,1.4338111586033486,0.3624918895026023,0.7026124118261038,0.788884365483303,0.41670718124709105,0.5482431598476172,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,82.75137542049347,13.284961282917463,True,True
4.69,3.0,2200.0,0.13636363636363635,True,False,0.36063986616580074,1.4338111586033486,0.44937555760296266,0.6720227655876566,0.9031279860277301,0.3571521634586027,0.618503479910869,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,74.05824367639663,13.284961282917463,True,True
4.69,3.0,2700.0,0.1111111111111111,True,False,0.34873504421508084,1.4338111586033486,0.5016161617965514,0.6231318858272024,0.9802120419434439,0.3571521634586027,0.6668459472297267,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,69.6618099509028,13.284961282917463,True,True
4.69,3.0,3200.0,0.09375,True,False,0.3405552397174159,1.4338111586033486,0.541530101195371,0.5889803721396748,1.0444087454965305,0.3571521634586027,0.7071120489873564,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,66.59877762091934,13.284961282917463,True,True
4.69,4.5,800.0,0.5625,True,False,0.5506159348494059,1.6254102277788067,0.33697755349673864,1.071526666749073,0.5222101097499761,0.827726218415022,0.47938682292967216,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,143.7915431891464,13.284961282917463,True,True
4.69,4.5,1600.0,0.28125,True,True,0.4283882558431517,1.4735343700799906,0.2567256249081746,0.7687513632716223,0.6168152448772317,0.5693945337994971,0.4582159572886238,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,99.39107579491301,13.284961282917463,True,True
4.69,4.5,2200.0,0.20454545454545456,True,True,0.3928242835919884,1.4338111586033486,0.33173150141086205,0.7026124118261038,0.7171336078596849,0.4692225551422417,0.5094563502171414,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,86.35137817876775,13.284961282917463,True,True
4.69,4.5,2700.0,0.16666666666666666,True,False,0.3750263290619566,1.4338111586033486,0.38915615604191883,0.7026124118261038,0.793281214079323,0.41367662976598313,0.5541908052545843,9.395800444339248,5.803288035736584,17.724888545688614,7.803250709914645,79.75672759052699,13.284961282917463,True,True
