block,component,scenario,horizon,metric,arm,value,unit,value_sigma,note,verdict
P,gis,ssp245,2150,median_vs_lit,L16MID,0.6859851372059074,x lit median,,"ours 11.91 cm vs lit 16.53-18.19 (median 17.36), n_lit=2 [1 SEJ comparator(s) excluded from the score; full range 16.53-25.62] ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,gis,ssp245,2150,median_vs_lit,BRICK 2.0,0.6583457469277071,x lit median,,"BRICK 2.0 11.43 cm vs the same lit median 17.36; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,gis,ssp245,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.027639390278200282,|ratio-1| diff,,L16MID 0.686x vs BRICK 2.0 0.658x of the lit median; closer to 1 is better,BETTER
P,gis,ssp245,2150,spread_vs_lit_ALL,L16MID,0.6997238258535958,x lit spread,,the same cell scored against ALL 3 comparators including the SEJ envelope; the score reported above is 0.701 => the classification is worth 1.00x here,
P,gis,ssp245,2150,spread_vs_lit,L16MID,0.7008700795097365,x lit spread,,"ours 10.45 cm vs model-based lit 14.88-14.93 (median 14.91, n=2); ALL comparators 14.88-88.90; ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,gis,ssp245,2300,median_joint,L16MID,16.88539914714651,cm,,mean 18.57 cm,
P,gis,ssp245,2300,spread_joint,L16MID,19.97025060937525,cm,,p5-p95,
P,gis,ssp245,2300,median_joint,L14*,17.11827106898665,cm,,champion,
P,gis,ssp245,2300,spread_joint,L14*,20.953407932213203,cm,,champion,
P,gis,ssp245,2300,median_fixed,BRICK 2.0,23.760750533017152,cm,,spread 25.28 cm (parameter only),
P,gis,ssp245,2300,median_vs_lit,L16MID,0.4717929613905221,x lit median,,"ours 16.89 cm vs lit 35.79-35.79 (median 35.79), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,gis,ssp245,2300,median_vs_lit,BRICK 2.0,0.6638963498075205,x lit median,,"BRICK 2.0 23.76 cm vs the same lit median 35.79; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,gis,ssp245,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,0.19210338841699848,|ratio-1| diff,,"L16MID 0.472x vs BRICK 2.0 0.664x of the lit median; closer to 1 is better; ⚠ BRICK 2.0 is closer here but its hindcast FAILs -- a compensating error, not skill",WORSE(unearned)
P,gis,ssp245,2300,spread_vs_lit,L16MID,0.4881515324024941,x lit spread,,"ours 19.97 cm vs model-based lit 40.91-40.91 (median 40.91, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN",WARN
P,gis,ssp585,2100,median_joint,L16MID,13.462646126559637,cm,,mean 14.10 cm,
P,gis,ssp585,2100,spread_joint,L16MID,11.048555412614258,cm,,p5-p95,
P,gis,ssp585,2100,median_joint,L14*,13.349165266197438,cm,,champion,
P,gis,ssp585,2100,spread_joint,L14*,11.206586243363958,cm,,champion,
P,gis,ssp585,2100,median_fixed,BRICK 2.0,8.242742172112273,cm,,spread 8.94 cm (parameter only),
P,gis,ssp585,2100,median_vs_lit,L16MID,0.9978043529544209,x lit median,,"ours 13.46 cm vs lit 12.72-14.02 (median 13.49), n_lit=3 [1 SEJ comparator(s) excluded from the score; full range 12.72-20.28]",PASS
P,gis,ssp585,2100,median_vs_lit,BRICK 2.0,0.610923286722118,x lit median,,"BRICK 2.0 8.24 cm vs the same lit median 13.49; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,gis,ssp585,2100,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.3868810662323029,|ratio-1| diff,,L16MID 0.998x vs BRICK 2.0 0.611x of the lit median; closer to 1 is better,BETTER
P,gis,ssp585,2100,spread_vs_lit_ALL,L16MID,0.7552506647811832,x lit spread,,the same cell scored against ALL 4 comparators including the SEJ envelope; the score reported above is 0.909 => the classification is worth 1.20x here,
P,gis,ssp585,2100,spread_vs_lit,L16MID,0.9090692247815881,x lit spread,,"ours 11.05 cm vs model-based lit 11.46-17.10 (median 12.15, n=3); ALL comparators 11.46-93.18",PASS
P,gis,ssp585,2150,median_joint,L16MID,27.21101610350098,cm,,mean 28.55 cm,
P,gis,ssp585,2150,spread_joint,L16MID,26.169700614949924,cm,,p5-p95,
P,gis,ssp585,2150,median_joint,L14*,26.989953581923935,cm,,champion,
P,gis,ssp585,2150,spread_joint,L14*,26.88418109514399,cm,,champion,
P,gis,ssp585,2150,median_fixed,BRICK 2.0,15.566742378447952,cm,,spread 21.57 cm (parameter only),
P,gis,ssp585,2150,median_vs_lit,L16MID,0.9111334256849118,x lit median,,"ours 27.21 cm vs lit 27.33-32.40 (median 29.87), n_lit=2 [1 SEJ comparator(s) excluded from the score; full range 27.33-38.13] ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,gis,ssp585,2150,median_vs_lit,BRICK 2.0,0.5212366659179969,x lit median,,"BRICK 2.0 15.57 cm vs the same lit median 29.87; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,gis,ssp585,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.38989675976691496,|ratio-1| diff,,L16MID 0.911x vs BRICK 2.0 0.521x of the lit median; closer to 1 is better,BETTER
P,gis,ssp585,2150,spread_vs_lit_ALL,L16MID,0.28766221746387766,x lit spread,,the same cell scored against ALL 3 comparators including the SEJ envelope; the score reported above is 0.451 => the classification is worth 1.57x here,
P,gis,ssp585,2150,spread_vs_lit,L16MID,0.45143246813545523,x lit spread,,"ours 26.17 cm vs model-based lit 24.97-90.97 (median 57.97, n=2); ALL comparators 24.97-121.86; ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN",WARN
P,gis,ssp585,2300,median_joint,L16MID,47.230951640525106,cm,,mean 49.98 cm,
P,gis,ssp585,2300,spread_joint,L16MID,57.50708064030299,cm,,p5-p95,
P,gis,ssp585,2300,median_joint,L14*,47.48426281162095,cm,,champion,
P,gis,ssp585,2300,spread_joint,L14*,60.73296581054022,cm,,champion,
P,gis,ssp585,2300,median_fixed,BRICK 2.0,40.35110364410764,cm,,spread 67.47 cm (parameter only),
P,gis,ssp585,2300,median_vs_lit,L16MID,0.41794458408994595,x lit median,,"ours 47.23 cm vs lit 113.01-113.01 (median 113.01), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,gis,ssp585,2300,median_vs_lit,BRICK 2.0,0.35706511608029445,x lit median,,"BRICK 2.0 40.35 cm vs the same lit median 113.01; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,gis,ssp585,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.060879468009651494,|ratio-1| diff,,L16MID 0.418x vs BRICK 2.0 0.357x of the lit median; closer to 1 is better,BETTER
P,gis,ssp585,2300,spread_vs_lit,L16MID,0.08453926803143955,x lit spread,,"ours 57.51 cm vs model-based lit 680.24-680.24 (median 680.24, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN",WARN
P,te,ssp126,2100,median_joint,L16MID,13.561937864919425,cm,,mean 13.67 cm,
P,te,ssp126,2100,spread_joint,L16MID,10.060423998772206,cm,,p5-p95,
P,te,ssp126,2100,median_joint,L14*,13.51450832913147,cm,,champion,
P,te,ssp126,2100,spread_joint,L14*,10.285727545380434,cm,,champion,
P,te,ssp126,2100,median_fixed,BRICK 2.0,13.76219248405721,cm,,spread 7.67 cm (parameter only),
P,te,ssp126,2100,median_vs_lit,L16MID,1.0788432232141991,x lit median,,"ours 13.56 cm vs lit 11.09-14.05 (median 12.57), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary",PASS
P,te,ssp126,2100,median_vs_lit,BRICK 2.0,1.094773346248679,x lit median,,"BRICK 2.0 13.76 cm vs the same lit median 12.57; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,te,ssp126,2100,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.015930123034479937,|ratio-1| diff,,L16MID 1.079x vs BRICK 2.0 1.095x of the lit median; closer to 1 is better,SAME
P,te,ssp126,2100,spread_vs_lit,L16MID,0.8664046645156747,x lit spread,,"ours 10.06 cm vs model-based lit 11.26-11.97 (median 11.61, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp126,2150,median_joint,L16MID,16.975690459997303,cm,,mean 17.10 cm,
P,te,ssp126,2150,spread_joint,L16MID,14.975414071832127,cm,,p5-p95,
P,te,ssp126,2150,median_joint,L14*,16.880223069782836,cm,,champion,
P,te,ssp126,2150,spread_joint,L14*,14.82632051111637,cm,,champion,
P,te,ssp126,2150,median_fixed,BRICK 2.0,17.222758112360715,cm,,spread 9.60 cm (parameter only),
P,te,ssp126,2150,median_vs_lit,L16MID,1.1121892425740079,x lit median,,"ours 16.98 cm vs lit 12.68-17.85 (median 15.26), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary",PASS
P,te,ssp126,2150,median_vs_lit,BRICK 2.0,1.1283762710659637,x lit median,,"BRICK 2.0 17.22 cm vs the same lit median 15.26; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,te,ssp126,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.016187028491955857,|ratio-1| diff,,L16MID 1.112x vs BRICK 2.0 1.128x of the lit median; closer to 1 is better,SAME
P,te,ssp126,2150,spread_vs_lit,L16MID,0.9069677697232003,x lit spread,,"ours 14.98 cm vs model-based lit 16.06-16.96 (median 16.51, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp126,2300,median_joint,L16MID,22.121193584682864,cm,,mean 22.63 cm,
P,te,ssp126,2300,spread_joint,L16MID,27.093755227602188,cm,,p5-p95,
P,te,ssp126,2300,median_joint,L14*,22.07990929928971,cm,,champion,
P,te,ssp126,2300,spread_joint,L14*,27.16167467440529,cm,,champion,
P,te,ssp126,2300,median_fixed,BRICK 2.0,22.797721301216107,cm,,spread 12.70 cm (parameter only),
P,te,ssp126,2300,median_vs_lit,L16MID,1.3218107356520752,x lit median,,"ours 22.12 cm vs lit 16.74-16.74 (median 16.74), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,te,ssp126,2300,median_vs_lit,BRICK 2.0,1.3622353897403163,x lit median,,"BRICK 2.0 22.80 cm vs the same lit median 16.74; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,te,ssp126,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.04042465408824114,|ratio-1| diff,,L16MID 1.322x vs BRICK 2.0 1.362x of the lit median; closer to 1 is better,BETTER
P,te,ssp126,2300,spread_vs_lit,L16MID,1.0636088014598941,x lit spread,,"ours 27.09 cm vs model-based lit 25.47-25.47 (median 25.47, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp245,2100,median_joint,L16MID,17.817074225155793,cm,,mean 17.91 cm,
P,te,ssp245,2100,spread_joint,L16MID,11.635113365761526,cm,,p5-p95,
P,te,ssp245,2100,median_joint,L14*,17.72838882290853,cm,,champion,
P,te,ssp245,2100,spread_joint,L14*,11.804798494949132,cm,,champion,
P,te,ssp245,2100,median_fixed,BRICK 2.0,18.030659798767616,cm,,spread 10.05 cm (parameter only),
P,te,ssp245,2100,median_vs_lit,L16MID,1.004891474660232,x lit median,,"ours 17.82 cm vs lit 16.62-18.84 (median 17.73), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary",PASS
P,te,ssp245,2100,median_vs_lit,BRICK 2.0,1.0169378027677898,x lit median,,"BRICK 2.0 18.03 cm vs the same lit median 17.73; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,te,ssp245,2100,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.012046328107557791,|ratio-1| diff,,L16MID 1.005x vs BRICK 2.0 1.017x of the lit median; closer to 1 is better,SAME
P,te,ssp245,2100,spread_vs_lit,L16MID,0.8027777923890669,x lit spread,,"ours 11.64 cm vs model-based lit 13.73-15.26 (median 14.49, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp245,2150,median_joint,L16MID,26.402110235872165,cm,,mean 26.49 cm,
P,te,ssp245,2150,spread_joint,L16MID,20.308526126704905,cm,,p5-p95,
P,te,ssp245,2150,median_joint,L14*,26.256028416787785,cm,,champion,
P,te,ssp245,2150,spread_joint,L14*,20.31778181614503,cm,,champion,
P,te,ssp245,2150,median_fixed,BRICK 2.0,26.6793166931538,cm,,spread 14.87 cm (parameter only),
P,te,ssp245,2150,median_vs_lit,L16MID,1.0179430572835901,x lit median,,"ours 26.40 cm vs lit 23.23-28.64 (median 25.94), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary",PASS
P,te,ssp245,2150,median_vs_lit,BRICK 2.0,1.0286308540582823,x lit median,,"BRICK 2.0 26.68 cm vs the same lit median 25.94; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,te,ssp245,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.010687796774692115,|ratio-1| diff,,L16MID 1.018x vs BRICK 2.0 1.029x of the lit median; closer to 1 is better,SAME
P,te,ssp245,2150,spread_vs_lit,L16MID,0.8157493454551253,x lit spread,,"ours 20.31 cm vs model-based lit 23.92-25.87 (median 24.90, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp245,2300,median_joint,L16MID,40.85909613558823,cm,,mean 41.73 cm,
P,te,ssp245,2300,spread_joint,L16MID,43.47385479446284,cm,,p5-p95,
P,te,ssp245,2300,median_joint,L14*,40.67017969909063,cm,,champion,
P,te,ssp245,2300,spread_joint,L14*,43.009050709028074,cm,,champion,
P,te,ssp245,2300,median_fixed,BRICK 2.0,42.049789540396446,cm,,spread 23.43 cm (parameter only),
P,te,ssp245,2300,median_vs_lit,L16MID,1.1257118696362036,x lit median,,"ours 40.86 cm vs lit 36.30-36.30 (median 36.30), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,te,ssp245,2300,median_vs_lit,BRICK 2.0,1.1585167484921186,x lit median,,"BRICK 2.0 42.05 cm vs the same lit median 36.30; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,te,ssp245,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.03280487885591499,|ratio-1| diff,,L16MID 1.126x vs BRICK 2.0 1.159x of the lit median; closer to 1 is better,BETTER
P,te,ssp245,2300,spread_vs_lit,L16MID,0.8014165600114285,x lit spread,,"ours 43.47 cm vs model-based lit 54.25-54.25 (median 54.25, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp585,2100,median_joint,L16MID,26.720735239007876,cm,,mean 26.87 cm,
P,te,ssp585,2100,spread_joint,L16MID,16.93697078805134,cm,,p5-p95,
P,te,ssp585,2100,median_joint,L14*,26.603672464467902,cm,,champion,
P,te,ssp585,2100,spread_joint,L14*,17.26627801176654,cm,,champion,
P,te,ssp585,2100,median_fixed,BRICK 2.0,27.04786616011718,cm,,spread 15.07 cm (parameter only),
P,te,ssp585,2100,median_vs_lit,L16MID,0.9425260347503113,x lit median,,"ours 26.72 cm vs lit 27.88-28.82 (median 28.35), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,te,ssp585,2100,median_vs_lit,BRICK 2.0,0.9540649915626694,x lit median,,"BRICK 2.0 27.05 cm vs the same lit median 28.35; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,te,ssp585,2100,median_vs_lit_delta,L16MID vs BRICK 2.0,0.01153895681235817,|ratio-1| diff,,L16MID 0.943x vs BRICK 2.0 0.954x of the lit median; closer to 1 is better,SAME
P,te,ssp585,2100,spread_vs_lit,L16MID,0.7697767219706865,x lit spread,,"ours 16.94 cm vs model-based lit 21.13-22.88 (median 22.00, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp585,2150,median_joint,L16MID,49.31222034767204,cm,,mean 49.61 cm,
P,te,ssp585,2150,spread_joint,L16MID,36.92621271522141,cm,,p5-p95,
P,te,ssp585,2150,median_joint,L14*,49.05641411315385,cm,,champion,
P,te,ssp585,2150,spread_joint,L14*,36.16486324919043,cm,,champion,
P,te,ssp585,2150,median_fixed,BRICK 2.0,49.948657220235546,cm,,spread 27.83 cm (parameter only),
P,te,ssp585,2150,median_vs_lit,L16MID,0.9548836477499835,x lit median,,"ours 49.31 cm vs lit 49.94-53.35 (median 51.64), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,te,ssp585,2150,median_vs_lit,BRICK 2.0,0.9672076347485677,x lit median,,"BRICK 2.0 49.95 cm vs the same lit median 51.64; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,te,ssp585,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,0.01232398699858428,|ratio-1| diff,,L16MID 0.955x vs BRICK 2.0 0.967x of the lit median; closer to 1 is better,SAME
P,te,ssp585,2150,spread_vs_lit,L16MID,0.8210145572127506,x lit spread,,"ours 36.93 cm vs model-based lit 41.87-48.08 (median 44.98, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp585,2300,median_joint,L16MID,98.95161810638449,cm,,mean 99.52 cm,
P,te,ssp585,2300,spread_joint,L16MID,96.73479859221945,cm,,p5-p95,
P,te,ssp585,2300,median_joint,L14*,98.47316636883616,cm,,champion,
P,te,ssp585,2300,spread_joint,L14*,94.7982416337756,cm,,champion,
P,te,ssp585,2300,median_fixed,BRICK 2.0,100.21663245397988,cm,,spread 55.84 cm (parameter only),
P,te,ssp585,2300,median_vs_lit,L16MID,0.9561257970144194,x lit median,,"ours 98.95 cm vs lit 103.49-103.49 (median 103.49), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,te,ssp585,2300,median_vs_lit,BRICK 2.0,0.9683490721308399,x lit median,,"BRICK 2.0 100.22 cm vs the same lit median 103.49; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,te,ssp585,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,0.012223275116420518,|ratio-1| diff,,L16MID 0.956x vs BRICK 2.0 0.968x of the lit median; closer to 1 is better,SAME
P,te,ssp585,2300,spread_vs_lit,L16MID,0.7968081974435003,x lit spread,,"ours 96.73 cm vs model-based lit 121.40-121.40 (median 121.40, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,lws,ssp126,2100,median_joint,L16MID,2.596380650083528,cm,,mean 2.60 cm,
P,lws,ssp126,2100,spread_joint,L16MID,0.0,cm,,p5-p95,
P,lws,ssp126,2100,median_joint,L14*,2.596380650083528,cm,,champion,
P,lws,ssp126,2100,spread_joint,L14*,0.0,cm,,champion,
P,lws,ssp126,2100,median_fixed,BRICK 2.0,2.342515618878139,cm,,spread 0.00 cm (parameter only),
P,lws,ssp126,2100,median_vs_lit,L16MID,0.8652510274558489,x lit median,,"ours 2.60 cm vs lit 2.99-3.01 (median 3.00), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp126,2100,median_vs_lit,BRICK 2.0,0.7806498041804762,x lit median,,"BRICK 2.0 2.34 cm vs the same lit median 3.00; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp126,2100,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.08460122327537267,|ratio-1| diff,,L16MID 0.865x vs BRICK 2.0 0.781x of the lit median; closer to 1 is better,BETTER
P,lws,ssp126,2100,spread_vs_lit,L16MID,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 3.64-4.06 (median 3.85, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp126,2150,median_joint,L16MID,4.2307986469202445,cm,,mean 4.23 cm,
P,lws,ssp126,2150,spread_joint,L16MID,0.0,cm,,p5-p95,
P,lws,ssp126,2150,median_joint,L14*,4.2307986469202445,cm,,champion,
P,lws,ssp126,2150,spread_joint,L14*,0.0,cm,,champion,
P,lws,ssp126,2150,median_fixed,BRICK 2.0,4.0429579468315175,cm,,spread 0.00 cm (parameter only),
P,lws,ssp126,2150,median_vs_lit,L16MID,0.8867737825927602,x lit median,,"ours 4.23 cm vs lit 4.58-4.96 (median 4.77), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp126,2150,median_vs_lit,BRICK 2.0,0.847402443504381,x lit median,,"BRICK 2.0 4.04 cm vs the same lit median 4.77; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp126,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.0393713390883792,|ratio-1| diff,,L16MID 0.887x vs BRICK 2.0 0.847x of the lit median; closer to 1 is better,BETTER
P,lws,ssp126,2150,spread_vs_lit,L16MID,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 5.64-5.78 (median 5.71, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp126,2300,median_joint,L16MID,8.483616077316128,cm,,mean 8.48 cm,
P,lws,ssp126,2300,spread_joint,L16MID,0.0,cm,,p5-p95,
P,lws,ssp126,2300,median_joint,L14*,8.483616077316128,cm,,champion,
P,lws,ssp126,2300,spread_joint,L14*,0.0,cm,,champion,
P,lws,ssp126,2300,median_fixed,BRICK 2.0,8.89738572754609,cm,,spread 0.00 cm (parameter only),
P,lws,ssp126,2300,median_vs_lit,L16MID,0.786901351458158,x lit median,,"ours 8.48 cm vs lit 10.78-10.78 (median 10.78), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp126,2300,median_vs_lit,BRICK 2.0,0.825280728128552,x lit median,,"BRICK 2.0 8.90 cm vs the same lit median 10.78; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp126,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,0.03837937667039404,|ratio-1| diff,,L16MID 0.787x vs BRICK 2.0 0.825x of the lit median; closer to 1 is better,WORSE
P,lws,ssp126,2300,spread_vs_lit,L16MID,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 12.12-12.12 (median 12.12, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp245,2100,median_joint,L16MID,2.596380650083528,cm,,mean 2.60 cm,
P,lws,ssp245,2100,spread_joint,L16MID,0.0,cm,,p5-p95,
P,lws,ssp245,2100,median_joint,L14*,2.596380650083528,cm,,champion,
P,lws,ssp245,2100,spread_joint,L14*,0.0,cm,,champion,
P,lws,ssp245,2100,median_fixed,BRICK 2.0,2.342515618878139,cm,,spread 0.00 cm (parameter only),
P,lws,ssp245,2100,median_vs_lit,L16MID,0.84822790876856,x lit median,,"ours 2.60 cm vs lit 3.01-3.11 (median 3.06), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp245,2100,median_vs_lit,BRICK 2.0,0.7652911465792852,x lit median,,"BRICK 2.0 2.34 cm vs the same lit median 3.06; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp245,2100,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.08293676218927482,|ratio-1| diff,,L16MID 0.848x vs BRICK 2.0 0.765x of the lit median; closer to 1 is better,BETTER
P,lws,ssp245,2100,spread_vs_lit,L16MID,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 3.64-4.48 (median 4.06, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp245,2150,median_joint,L16MID,4.2307986469202445,cm,,mean 4.23 cm,
P,lws,ssp245,2150,spread_joint,L16MID,0.0,cm,,p5-p95,
P,lws,ssp245,2150,median_joint,L14*,4.2307986469202445,cm,,champion,
P,lws,ssp245,2150,spread_joint,L14*,0.0,cm,,champion,
P,lws,ssp245,2150,median_fixed,BRICK 2.0,4.0429579468315175,cm,,spread 0.00 cm (parameter only),
P,lws,ssp245,2150,median_vs_lit,L16MID,0.8328542492584137,x lit median,,"ours 4.23 cm vs lit 4.96-5.20 (median 5.08), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp245,2150,median_vs_lit,BRICK 2.0,0.7958768512991765,x lit median,,"BRICK 2.0 4.04 cm vs the same lit median 5.08; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp245,2150,median_vs_lit_delta,L16MID vs BRICK 2.0,-0.03697739795923716,|ratio-1| diff,,L16MID 0.833x vs BRICK 2.0 0.796x of the lit median; closer to 1 is better,BETTER
P,lws,ssp245,2150,spread_vs_lit,L16MID,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 5.78-6.87 (median 6.33, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp245,2300,median_joint,L16MID,8.483616077316128,cm,,mean 8.48 cm,
P,lws,ssp245,2300,spread_joint,L16MID,0.0,cm,,p5-p95,
P,lws,ssp245,2300,median_joint,L14*,8.483616077316128,cm,,champion,
P,lws,ssp245,2300,spread_joint,L14*,0.0,cm,,champion,
P,lws,ssp245,2300,median_fixed,BRICK 2.0,8.89738572754609,cm,,spread 0.00 cm (parameter only),
P,lws,ssp245,2300,median_vs_lit,L16MID,0.786901351458158,x lit median,,"ours 8.48 cm vs lit 10.78-10.78 (median 10.78), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp245,2300,median_vs_lit,BRICK 2.0,0.825280728128552,x lit median,,"BRICK 2.0 8.90 cm vs the same lit median 10.78; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp245,2300,median_vs_lit_delta,L16MID vs BRICK 2.0,0.03837937667039404,|ratio-1| diff,,L16MID 0.787x vs BRICK 2.0 0.825x of the lit median; closer to 1 is better,WORSE
