year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected,provenance
1900,-1.5414116662415829,-1.0210035900030543,-0.5009655825120876,-1.8431012653663763,-0.21149291601231868,-0.7681519642532018,-7.3196979241348,-6.406907137467362,-5.367519238184607,-8.169824001948253,-4.5044523381539125,-7.27700420293,-4.515261221181289,-4.086949708377221,-3.7081358017473667,-5.235707648652037,-2.92431419459797,-4.130332357233222,-4.026927136159733,-3.6274030680147726,-3.2119018752611708,-4.842703428468256,-2.3901340228026045,-3.6098928928375242,-15.372539798373811,-13.81880076050857,-12.481391593891859,NaN,NaN,-13.937918849348069,-7.27700420293,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1933,-1.1523040129244366,-0.8367686719669889,-0.5416973064214241,-1.3423847061804752,-0.35833379149995837,-0.5890162125289586,-4.841204847843603,-4.283874393526288,-3.619538864211335,-5.563597204696047,-3.016429018793045,-4.25953250798,-2.8974849826492384,-2.6768707297069563,-2.4526391571181776,-3.1481873320435345,-2.193833445651079,-2.484005719965155,-3.4952507750831967,-3.1484759858627065,-2.787833536442829,-4.151292465803183,-2.183242104615394,-3.867179727554321,-10.198589820534266,-9.19764641394369,-8.294666248080613,NaN,NaN,-9.253040811952237,-4.25953250798,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1934,-1.13777946035917,-0.8283734256740829,-0.5392775416189735,-1.3207720105934198,-0.35542349064082257,-0.5835541859328892,-4.770594429170607,-4.226132733563004,-3.573945151173928,-5.4621939167749956,-2.950301942721106,-4.18574787053,-2.81846341923551,-2.599823431486951,-2.37750736814093,-3.0889334980993732,-2.101125568601338,-2.3884008234197447,-3.51352555696821,-3.164937669333894,-2.8024096149815723,-4.243707624198015,-2.122776613801835,-3.853262567520142,-10.131580032493941,-9.140497106171736,-8.244431661013689,NaN,NaN,-9.500952017569661,-4.18574787053,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1935,-1.1261258270235013,-0.8216775613671186,-0.5362925328617417,-1.3149120020358667,-0.3269276927540837,-0.5781529560744907,-4.689277834537688,-4.154859603998028,-3.516211955154116,-5.359867638868989,-2.872675302650246,-4.09781146916,-2.761720491856,-2.545669186964054,-2.325081134069645,-3.0152563018603216,-2.074058314909154,-2.276845914667303,-3.4895412520286127,-3.1433329224933377,-2.783279585704263,-4.179119488709241,-2.1841814443239174,-3.7873159885406498,-10.058413499226745,-9.079910122661131,-8.198352697360338,NaN,NaN,-8.699684359075338,-4.09781146916,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1936,-1.112910614970112,-0.814666242284904,-0.5321646444583585,-1.2931649152330154,-0.3384205136675752,-0.5727494373977329,-4.610880845653439,-4.086458034099538,-3.4601091092752627,-5.2760731030109,-2.8988106774295628,-3.99091983708,-2.693871259234556,-2.48121765350553,-2.2596255244999917,-2.925600935249418,-1.9601060411063176,-2.151611310785467,-3.4463763089898616,-3.1044505088028913,-2.7488509613949783,-4.113836315098287,-2.0642733165506186,-3.683291864395142,-9.67496585214279,-8.710920564460856,-7.841958943982502,NaN,NaN,-8.345625635928295,-3.99091983708,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1937,-1.100414731419627,-0.8068862925758343,-0.5310728536556666,-1.268932842672313,-0.3420029114081381,-0.5673648968398717,-4.526641753631459,-4.016475883666001,-3.4020680608431357,-5.143715161600755,-2.784134047659489,-3.89691425237,-2.6187547239715796,-2.40813615494468,-2.188985518835764,-2.874654660508632,-1.9235492269380619,-2.0860078638250177,-3.3981939840848194,-3.0610485034337778,-2.7104204424200242,-4.007685031637804,-2.1061827651314005,-3.566823816299438,-9.453455576622138,-8.506285295690892,-7.653088888613556,NaN,NaN,-7.953761479092558,-3.89691425237,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1938,-1.0880271460214113,-0.7977149721406189,-0.5268173574014575,-1.2897699901423878,-0.3367449557951031,-0.5618380203902866,-4.4316054856423,-3.9324058736253944,-3.3287308566302336,-5.087270997897065,-2.735478222681723,-3.79899288091,-2.5694724658573014,-2.3612229168903585,-2.1474459296153547,-2.8165051831722496,-1.893413521181234,-2.044928914850409,-3.354587912316998,-3.0217687267786895,-2.675639971120659,-4.073180179771475,-1.9097269949628966,-3.444520044326782,-9.318140287530145,-8.388597515905747,-7.548929872626552,NaN,NaN,-7.899684639860988,-3.79899288091,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1939,-1.0728837353809864,-0.7883022095447572,-0.5226974083163702,-1.232761989505108,-0.3508765498151014,-0.5564606800735141,-4.328586268947527,-3.84284578328601,-3.2469948189811064,-4.996223457757544,-2.681132027837163,-3.72093234929,-2.5367029029042913,-2.333608993352641,-2.123464218236152,-2.8016212176460984,-1.8614621964690308,-1.9972474878484552,-3.3075505384209305,-2.979398078238803,-2.638122672119262,-3.9868370090389518,-1.9836003608696455,-3.301994562149048,-9.152731662883594,-8.243295546945156,-7.418040032709056,NaN,NaN,-7.911933543707674,-3.72093234929,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1940,-1.0586684956891486,-0.7787500939097056,-0.5187107259463585,-1.2517777196907005,-0.3488973394154839,-0.5510307446181919,-4.239982868129621,-3.7653961513677565,-3.182599287631955,-4.922087999119998,-2.6134968223709594,-3.6258666602,-2.4546725200964197,-2.252545502460403,-2.0414548688925693,-2.685820930108258,-1.7832262165372155,-1.9552793329412288,-3.266307828332555,-2.9422471867403086,-2.6052272326452734,-3.9145379178920408,-1.9729405114149314,-3.169507455825806,-8.875835474184868,-7.985132560128292,-7.175258051774528,NaN,NaN,-7.4846792166250555,-3.6258666602,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1941,-1.044219093809765,-0.7692153520705075,-0.5150795812323552,-1.2048215841913628,-0.34730776879447045,-0.5456445828139926,-4.124274598341017,-3.657341939374664,-3.085357878599241,-4.723115333100993,-2.4945939413922953,-3.52210994634,-2.3885720637612873,-2.1904583782395743,-1.9794965071070194,-2.6441307159880867,-1.7432081174587721,-1.893123418634588,-3.2337011293666666,-2.9128755006214746,-2.5792199288095032,-3.8756595922617496,-1.8646543961309912,-3.092987680435181,-8.64360835745369,-7.776661203366672,-6.980137137719859,NaN,NaN,-7.475771658546931,-3.52210994634,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1942,-1.0297286451937688,-0.7592379628895907,-0.5097715669326317,-1.211697683291818,-0.3510523519315744,-0.5402168884933141,-4.015971539490449,-3.5609173135528818,-3.001019633268147,-4.679556711224653,-2.417569362922593,-3.42794910344,-2.284019587141516,-2.0864209495042747,-1.874017342045494,-2.5614977498946736,-1.6297812360237314,-1.8451209848577332,-3.2035603391664838,-2.885725072727515,-2.5551794489864337,-3.9303418954766065,-1.8563276885910889,-2.967337656021119,-8.486869141008857,-7.637975385998319,-6.853921682473718,NaN,NaN,-7.568758274996826,-3.42794910344,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1943,-1.0150494979800502,-0.7490397676271626,-0.5056522594183345,-1.1898720938008862,-0.3223165169399995,-0.5347065582931187,-3.917825068476276,-3.4718487957815336,-2.925254442963935,-4.550318564258794,-2.369620135142047,-3.31921268376,-2.2103940612444584,-2.0111847484585628,-1.7991726002939739,-2.454974564251361,-1.5680878791347133,-1.775259572809393,-3.177964983938506,-2.8626691129493516,-2.534764436080807,-3.8572715232381922,-1.8401481884718616,-2.8022913455963137,-8.342965713404723,-7.521010073542053,-6.749728919843266,NaN,NaN,-7.195089099762248,-3.31921268376,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1944,-1.0000684915372313,-0.7390382027041378,-0.4998564855146235,-1.162701547296756,-0.32264867309369355,-0.5293381348312047,-3.8252762308365815,-3.388995133026402,-2.857845757581214,-4.42050082780254,-2.277452567902626,-3.20311962041,-2.168960610596651,-1.9744203171274812,-1.7658541396411123,-2.3960897555973917,-1.5327266660685435,-1.7251830881292172,-3.1827774573203618,-2.867004125756842,-2.538602894477789,-3.871514575546435,-1.8989997830696652,-2.6818834781646728,-8.057311435660646,-7.251605040029724,-6.494621133120596,NaN,NaN,-6.940120632661161,-3.20311962041,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1945,-0.9865358873084238,-0.7306126682859073,-0.49624205809768024,-1.1542120702262921,-0.33444004042812475,-0.5238840237319615,-3.7277451539644,-3.301199031911791,-2.781736087162063,-4.333699915196158,-2.235610456624817,-3.10310283574,-2.1278213998452515,-1.936833586866619,-1.729814849110751,-2.369456258254,-1.5102806403085,-1.720994169061834,-3.17080722893222,-2.856221501261334,-2.5290553666216375,-3.8141517630785433,-1.8859133020766337,-2.6717501163482664,-8.017317719869371,-7.226602428813454,-6.482393198950171,NaN,NaN,-7.064113984469863,-3.10310283574,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1946,-0.9715739159837435,-0.7229074836957532,-0.49236464475958325,-1.1250468777059974,-0.31101052170857996,-0.5184218540847447,-3.6414682222289416,-3.226706959066497,-2.7178709207343417,-4.255414210271398,-2.1554814238317785,-3.00976177129,-2.0692159453058308,-1.8797581475058789,-1.6733401043812552,-2.3088745311527625,-1.4360002632325792,-1.70151384527033,-3.124267522620407,-2.8142991451441652,-2.491935010349294,-3.8370759635178713,-1.788980324125194,-2.6829302310943604,-7.800487519904526,-7.027550775779414,-6.291196107268556,NaN,NaN,-6.7264434873824115,-3.00976177129,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1947,-0.9575539112602811,-0.7138763663314724,-0.4867644974398867,-1.1104130841006483,-0.3130523469004444,-0.513063158100858,-3.5606043348898058,-3.15657197554856,-2.6607657514806813,-4.200513559406092,-2.1114546601464506,-2.90582881841,-1.9924034543332594,-1.8041436755560316,-1.5960677464025352,-2.22770656206322,-1.3500427332211462,-1.649337751215155,-3.065125269766507,-2.7610245806443148,-2.4447627853683964,-3.773559578534312,-1.7919940080267316,-2.7342485904693605,-7.650038267452817,-6.889622049504363,-6.167506596463467,NaN,NaN,-6.723254636996462,-2.90582881841,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1948,-0.9417956658009714,-0.7037432414871799,-0.4808538455752728,-1.094644500875537,-0.31843586666528595,-0.5075928822219515,-3.4504523254375132,-3.0563833035061267,-2.5720434887872528,-4.041411611936665,-2.0370384048524075,-2.81444850835,-1.907563267466459,-1.7190743988629318,-1.5074529395207326,-2.1474779815161034,-1.2860282396873142,-1.5536521738225768,-3.0242364222431837,-2.724192443896209,-2.41214958885482,-3.661096647902962,-1.7019055856580765,-2.8385199069976803,-7.439660513953122,-6.686212681390259,-5.986400006703136,NaN,NaN,-6.29570893822944,-2.81444850835,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1949,-0.9257356471539717,-0.6935710063413612,-0.47448387367095285,-1.079438080796674,-0.29910383584992656,-0.502196802204862,-3.37758024041022,-2.9934918330574263,-2.5221161303976096,-4.051236624035363,-1.97307950003605,-2.75249629888,-1.8610307874507528,-1.674721241281199,-1.4664320293021076,-2.0762143189122932,-1.2613272385670466,-1.4421209161931818,-2.9765850037899058,-2.6812686720850527,-2.374142524134276,-3.672833608991527,-1.7568341607336602,-2.8981478214263916,-7.243550442487288,-6.502968507835069,-5.817138634547858,NaN,NaN,-5.795047387289413,-2.75249629888,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1950,-0.9106743060401806,-0.6832476813904436,-0.4694506183862912,-1.0434919384837202,-0.3145378785796969,-0.4967158928573277,-3.303171782417199,-2.9296002115364606,-2.4712939922567636,-3.9688390021738464,-1.8510639106172175,-2.64135585698,-1.840170883585137,-1.6577783800537353,-1.4558075324630007,-2.055093906742868,-1.2308320754290167,-1.3604312723333192,-2.921146902034409,-2.6313307582382723,-2.3299247528737785,-3.584296667231456,-1.6419449862947808,-2.815257120132446,-7.218085903806633,-6.489874647794696,-5.820244629755477,NaN,NaN,-5.985805844939225,-2.64135585698,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1951,-0.8949695194729305,-0.6725130914562192,-0.46391998605548995,-1.0154061059478339,-0.31516165943133795,-0.4913341179549839,-3.2310009166631506,-2.8689291770062235,-2.423091699200696,-3.8718205540544024,-1.7895788916195763,-2.56356235417,-1.7862669775317948,-1.6071172915181524,-1.403326730122164,-2.0055093164985727,-1.194152978650751,-1.291308576410467,-2.873455082391479,-2.588370593566172,-2.2918854639156416,-3.568703534551056,-1.582785508480724,-2.7181330204010004,-6.81915678972751,-6.1135637889354895,-5.45283136395784,NaN,NaN,-5.4950770375657925,-2.56356235417,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1952,-0.878854479351525,-0.6617573736899307,-0.45794485167871446,-1.0309026033269588,-0.3006678008966796,-0.48588448912502785,-3.152306520833719,-2.800593631637546,-2.367018678625685,-3.8456854012471577,-1.7569454566867364,-2.47088924321,-1.7437200756363487,-1.5698304646818515,-1.3690351774623108,-1.9850597710720304,-1.1740849265116156,-1.244715864008123,-2.835292843173379,-2.5539945497636856,-2.2614470269724616,-3.522140917710951,-1.5468340973516177,-2.6388128757476808,-6.624324313546511,-5.933045939390275,-5.285173945059992,NaN,NaN,-5.224996184831158,-2.47088924321,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1953,-0.8632992856870781,-0.6511881501700926,-0.4531670876246887,-1.0005064809134165,-0.2948269086976156,-0.4804598465621616,-3.0622584847021286,-2.722298928706203,-2.3003173350496717,-3.7074965081424898,-1.7408047415717625,-2.37081600103,-1.6859498558706367,-1.513607689982112,-1.3123001232782179,-1.9051642186875481,-1.116084378440334,-1.1987132852727718,-2.7985929581912314,-2.520935775447996,-2.2321749727707445,-3.531914402833137,-1.478544751740321,-2.6377714633941642,-6.532876817127899,-5.850678106869275,-5.214734969613773,NaN,NaN,-5.3352413439159,-2.37081600103,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1954,-0.847285037476255,-0.6407635071951239,-0.44730816240592214,-0.9766541104482435,-0.2945183899186702,-0.4750617638290074,-2.9657629095324802,-2.635731893965917,-2.226153338004892,-3.6714010066393987,-1.6508215468776715,-2.28918491277,-1.639472164075941,-1.4709489270857863,-1.2731248226393053,-1.859947417181686,-1.0486540522186205,-1.16956976110285,-2.7610652797130832,-2.4871313356247007,-2.202242665380373,-3.507221571286146,-1.4989268722817177,-2.6217352390289306,-6.330505355649639,-5.661102593230982,-5.040535984122819,NaN,NaN,-5.127941677618937,-2.28918491277,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1955,-0.831390476215397,-0.6296791390433023,-0.4412525876538575,-0.9744560378614584,-0.28102743284166104,-0.4696041241347935,-2.885804913098478,-2.5658103714090994,-2.1668257692879185,-3.5122045821952366,-1.5920711882035725,-2.24269004735,-1.5903925719421355,-1.423781444724939,-1.2300071834795123,-1.7838396788625954,-1.0427431542906753,-1.146664029901678,-2.721182973847828,-2.4512058783806205,-2.1704322926899664,-3.4059352226018094,-1.509547505279965,-2.6249311923980714,-6.349708518578579,-5.699564577733783,-5.091998973885844,NaN,NaN,-5.472432942739919,-2.24269004735,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1956,-0.8154724737771815,-0.6191681641631758,-0.4337229021951571,-0.9502659999492655,-0.2952953081568666,-0.4642372742355016,-2.8157955740219633,-2.506326953467816,-2.1199533377519644,-3.447399211127871,-1.524718889374202,-2.15210204991,-1.5443730573488703,-1.380151253354522,-1.1881369775951987,-1.7429681547721863,-0.9968605585936413,-1.1088739221746269,-2.6825663749562167,-2.416420553352537,-2.1396314556739635,-3.3837472688461787,-1.460534865422042,-2.6001024723052977,-6.443382605645848,-5.810954162669347,-5.21854408750088,NaN,NaN,-5.659138423447326,-2.15210204991,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1957,-0.8000180240523921,-0.6086378058541978,-0.42880144383960583,-0.9311583063895159,-0.28652927250185967,-0.45881587416531106,-2.752027374487005,-2.451797928579641,-2.080259231483389,-3.3907760147283312,-1.4914244775619871,-2.05362754735,-1.503274342310608,-1.3420808719547845,-1.1528307934684319,-1.6954139859598136,-0.9575863330409521,-1.036597234552557,-2.6578098905709866,-2.3941202374104202,-2.1198855313169553,-3.156980019774262,-1.6595519598305817,-2.548732614517211,-6.272911261859981,-5.65550835419641,-5.079038822458497,NaN,NaN,-5.107489815830466,-2.05362754735,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1958,-0.7844064063856161,-0.5984736283149021,-0.4224220912659425,-0.9113974943745661,-0.28150626589401,-0.45335813910366557,-2.674160638772401,-2.383193816511751,-2.024600097320238,-3.275168253643676,-1.3806222333902196,-1.97923446569,-1.4509795490320214,-1.2952353458478478,-1.1082329937092206,-1.6725404548670153,-0.9063308839306757,-0.9685359781438658,-2.618813772490751,-2.358993046482449,-2.088781987459625,-3.1154235199932034,-1.6273067749918357,-2.0671160221099854,-5.917780457648544,-5.314211994620806,-4.749427512532094,NaN,NaN,-5.097668094673679,-1.97923446569,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1959,-0.7683366458885288,-0.5877992204322365,-0.4156169892474324,-0.8943996661778161,-0.2911955248312779,-0.4479698315322544,-2.582158394763802,-2.300081451545623,-1.9536319528189376,-3.204199725589101,-1.3991128159004176,-1.9245202628,-1.399580791845875,-1.245462717420088,-1.0595466122850732,-1.6114900241476422,-0.8632233535933909,-0.94980486089533,-2.563668914731524,-2.3093192829755633,-2.044798109415887,-3.06227751976319,-1.5693215731989216,-2.270864725112914,-5.770685473047342,-5.179872351393929,-4.627021144168863,NaN,NaN,-4.9727829336889435,-1.9245202628,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1960,-0.7529537684491815,-0.5762339832736996,-0.40777433380463673,-0.8729812425355769,-0.28280724318853767,-0.44248334318996924,-2.5046521843812033,-2.233056073487956,-1.8984286123086407,-3.122243893799504,-1.334298918024581,-1.84986911687,-1.3579398799360645,-1.2071559796891005,-1.0243297578486867,-1.567891330052793,-0.8378469358286138,-0.881216985529119,-2.513177898741349,-2.263837639003082,-2.0045261642181553,-2.950237984394212,-1.6009281779062723,-1.997335672378541,-5.657805323936515,-5.077368786979558,-4.541238611829969,NaN,NaN,-4.939828278424672,-1.84986911687,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1961,-0.7362984663312038,-0.5644621194455822,-0.40118220073342814,-0.8569582135170215,-0.2773115432348742,-0.4371696129501011,-2.4175173886997863,-2.155707390502779,-1.832326328878132,-2.9843478600094415,-1.2937979179005061,-1.77509895238,-1.288791586362236,-1.135316520027894,-0.9539553232029524,-1.4925637315834934,-0.7771541303935462,-0.8129214113408869,-2.4664663633966297,-2.221760501550154,-1.9672687560513138,-2.911289619231224,-1.529007106925694,-1.8097164630889897,-5.479275383641907,-4.909645919270062,-4.386005567021678,NaN,NaN,-4.833232625878124,-1.77509895238,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1962,-0.7196960646263199,-0.5518678585220821,-0.3930177882002917,-0.8302642327848901,-0.26999683029094423,-0.4316177025497105,-2.3489404411157633,-2.09717259753753,-1.7852450138253313,-2.9306008371241004,-1.2573500721854771,-1.6921268073,-1.2428902186742623,-1.0924436157781114,-0.9136565597229555,-1.433652110785749,-0.7293545690807858,-0.7267779176885429,-2.4250983936506345,-2.1844967777974404,-1.934273408703256,-2.879715289673674,-1.487265531942727,-1.6807960987091066,-5.385612239368696,-4.832083158853285,-4.328128038581532,NaN,NaN,-4.6839244378786695,-1.6921268073,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1963,-0.7030677359951133,-0.5401494365100674,-0.3861615085240932,-0.8201557682058537,-0.265883994900802,-0.4262584820449497,-2.2659640324312527,-2.0246900291385175,-1.7239445816039778,-2.8149023302262277,-1.2317403449206972,-1.65613056096,-1.186772975111598,-1.0372161820962447,-0.8580344684517128,-1.3773845478779572,-0.6820001518193649,-0.7027726953679869,-2.386025708756805,-2.149300616489536,-1.9031087946840262,-2.8674968216383525,-1.415844100805946,-1.8142593860626226,-5.196091658704675,-4.654582793868049,-4.160929433325029,NaN,NaN,-4.793041086951737,-1.65613056096,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1964,-0.6860553457949985,-0.5285092262036133,-0.37924099190513283,-0.8031685762663978,-0.24927705835170128,-0.42086044699551123,-2.1821547490384163,-1.9496548424910727,-1.6617540701137732,-2.7058446364427735,-1.1764311147624429,-1.65638366613,-1.1384652202818424,-0.9929283744760946,-0.8161739426360148,-1.3424777129269738,-0.6456312384674352,-0.6994616335088559,-2.4861217593597864,-2.2394658240476937,-1.9829460208784264,-2.924408631659232,-1.5677868878063073,-2.048475503921509,-5.1664626578894115,-4.633866948462197,-4.147013965757042,NaN,NaN,-4.473911095272729,-1.65638366613,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1965,-0.6730652181119632,-0.5207480898266116,-0.3762242898971772,-0.7992668095578381,-0.2571467156678729,-0.41538192183376815,-2.1244334503622517,-1.900458207777691,-1.6263358363884133,-2.6542299217967766,-1.1231303347328223,-1.6436187354,-1.091899071778165,-0.9461581213446031,-0.771543859428676,-1.2763775344980988,-0.6076875572512832,-0.656011277979071,-2.5471992702205117,-2.2944836435392526,-2.031661819559832,-2.9068777882343126,-1.6791178728009937,-2.089956521987914,-5.220905927625448,-4.69319390126539,-4.216038821692194,NaN,NaN,-4.245484458237755,-1.6436187354,"posterior_predictive_ladrillo.jl | tag L33 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L33.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
