year,mean,median,p5,p95,var_total_gmsl,var_internal,var_emi,var_clim,var_brk,var_ais,var_gis,var_te,var_gsic
2094,61.947977383322396,57.960756,27.216161649999997,113.57312324999994,799.9602659300868,2.2499999168629543,166.9881169493215,410.83666649898174,244.8035252868313,356.7609358840886,126.30929428614034,0.29197929975811343,2.8403403911300544
2095,62.9307220308744,59.1511105,27.1451508,115.66504549999998,839.7654590568602,2.2499999352528035,178.25686753918214,430.2979990155511,254.97612686465462,372.5517927667048,133.88494500748476,0.2510135971477575,2.9630173002990987
2096,64.57467966426641,60.935499500000006,27.725125000000002,118.44709439999994,880.8295710323131,2.2499999495748324,190.01698462028614,450.2576781124689,265.4561348535308,388.70479165136334,141.79169724657655,0.2784068173115417,3.088972788665482
2097,66.3644739448024,62.859021999999996,28.428253500000004,121.37394399999994,923.16779808518,2.24999996072884,202.2555610802469,470.74314662370284,276.23964433172506,405.2711684028757,150.03142404533904,0.3176206050239637,3.2182110465030034
2098,67.7726814639784,64.423906,28.746499035,123.90124299999997,966.7784123343969,2.24999996941559,215.00849236660193,491.7572327891807,287.28404174177916,422.2751344701082,158.60423049435562,0.3153349114235647,3.350725880967408
2099,69.7823860554824,66.61364800000001,29.670824950000004,127.06957254999996,1011.7520973081172,2.2499999761808374,228.28031078158406,513.3000490255096,298.6815990843451,439.70661757289076,167.5233724266967,0.3850091129431713,3.486538623105835
2100,71.0164329461624,68.0079245,29.800681150000003,129.43033889999998,1057.969084067267,2.2499999814496174,242.07414773021426,535.37324551395,310.3059877646982,457.5561403075459,176.80208994189414,0.35652341952753613,3.6256779843800224
2101,72.3911113426744,69.556272,30.0658482,131.93651519999995,1105.4902793089411,2.249999985552947,256.41356108508387,557.9545878025343,322.2170441026094,475.7801014162003,186.46042115680297,0.345235267385989,3.768149988752246
2102,73.94854719341039,71.281439,30.4900139,134.64927935,1154.2894510094754,2.249999988748624,271.30505719427475,581.040234024001,334.3854309607502,494.30952831786567,196.52847753921043,0.3586374153186841,3.9140213925863403
2103,75.67967101609841,73.1765335,31.092792999999997,137.49081734999996,1204.3620325427366,2.2499999912374196,286.7648448219066,604.6072017699814,346.81622972790257,513.1316921009379,207.021764425785,0.3895600759650284,4.063254352754174
2104,76.4134888664344,74.0489465,30.694143200000003,139.3492308,1255.6627371573998,2.2499999931756958,302.7880447941249,628.684810127564,359.428674017977,532.305021303024,217.9321351121009,0.3069029893522939,4.215793405824933
2105,78.32136492780239,76.0847125,31.456747550000003,142.394162,1308.377517514526,2.249999994685226,319.3905490378693,653.2675822455325,372.40988253442123,551.8340120662493,229.25900685313127,0.35628398433236586,4.371610329063093
2106,79.9398348390584,77.8567595,31.9041823,145.1699628,1362.4358461490656,2.2499999958608496,336.58025901044874,678.3519400832246,385.67876227985636,571.7725725935396,240.99706292012445,0.37152039318236885,4.530668224574596
2107,81.50376321353039,79.562174,32.30281465,147.89983769999995,1417.9110953191816,2.2499999967764266,354.35754223558797,703.980356911351,399.2682280378099,592.1758824456313,253.1362650542295,0.38248858337679004,4.692922294076713
2108,83.0030756256984,81.2004815,32.62998155,150.65168394999986,1474.8088906118483,2.249999997489479,372.73050186639676,730.1471092954466,413.18121037518057,613.0448976121473,265.68056020318363,0.38298833863114035,4.858347757284671
2109,84.6119910325224,82.94452050000001,33.06335265,153.4215085999998,1533.1425258324807,2.249999998044804,391.71585223712736,756.8383662702217,427.4262515450595,634.3715341274343,278.63605991238535,0.3970280917492229,5.026919360453255
2110,86.4942826347464,84.943529,33.76209225,156.52192039999986,1592.9210275926168,2.2499999984772914,411.31681012706866,784.0547073097367,442.01288023125505,656.1344379990883,292.01648402669974,0.44575342354132425,5.198622600434387
2111,87.9243203073304,86.45007000000001,34.009661550000004,159.18955379999997,1654.0918573427937,2.249999998814114,431.5420442385257,811.7983734385931,456.87807011500325,678.32362663274,305.8397638941176,0.43828678141933636,5.37344847838619
2112,89.05890109133041,87.71434299999999,33.949915950000005,161.52529515,1716.6186823343483,2.249999999076431,452.4141985414871,840.0362953907752,471.9933658699639,700.8688502915007,320.1342849176107,0.3923280857730843,5.551401755625907
2113,91.1332547123304,89.92119835,34.81273885,164.80033170000002,1780.5414759715625,2.2499999992807234,473.9316139405441,868.7479091155378,487.42604547065406,723.655169241217,334.94543820321326,0.46529536656421355,5.732507379763689
2114,91.94904046994638,90.8567985,34.4239975,166.79876025,1845.7068464822019,2.2499999994398268,496.1237345236545,897.9182357424182,503.00011494028575,746.746605671794,350.2615307291113,0.37559732237020294,5.916722825179161
2115,93.5150869585464,92.5540365,34.78231395,169.58451259999993,1912.36401561408,2.2499999995637365,518.9902327593684,927.6070601414981,518.9110852098513,770.1839242268006,366.0799937481988,0.3803994624150203,6.104023787034523
2116,95.35030515737039,94.49512425,35.3970434,172.65640179999997,1980.547739961831,2.249999999660238,542.5345078157467,957.8235458437365,535.1786028915242,794.0750651010327,382.3728650701796,0.4169752295402448,6.294352156700584
2117,97.3736001829944,96.6141915,36.186464550000004,175.94896629999997,2050.266170405993,2.249999999735393,566.7593648884402,988.5846372255606,551.7914470053836,818.4226049760177,399.1455717524811,0.4736049308930177,6.4876819613992
2118,98.69389303973838,98.04229999999998,36.27626835,178.4796948,2121.453523004009,2.2499999997939235,591.6762846735431,1019.8725249689747,568.6885782767497,843.2538065504625,416.38711262890837,0.44465993934900955,6.6839621632990625
2119,100.1093470297704,99.57647499999999,36.46390222499999,181.14980729999994,2194.174472541866,2.249999999839508,617.2977834509355,1051.6984507695965,585.9131935882382,868.5556244497244,434.1033627049916,0.4304464694997662,6.883158935316127
2120,101.8822376328104,101.43284449999999,36.9950112,184.20906254999997,2268.4630989434463,2.249999999875009,643.627874431649,1084.0473510470317,603.5085745709855,894.3284556355376,452.30411533508686,0.4609877410690587,7.085239623065064
2121,103.31789922995439,102.97028900000001,37.184598300000005,186.92847434999993,2344.249714345932,2.2499999999026565,670.6841830101862,1116.8995381229852,621.4061982857683,920.5515711731372,471.00572874894834,0.44397876816604753,7.290177966005755
2122,104.8816347288184,104.623392,37.50032055,189.79566949999997,2421.5467075798465,2.2499999999241886,698.4708923693807,1150.261918451606,639.6083757031407,947.1566012523828,490.2456614174322,0.44450341366184887,7.4979655300577
2123,107.40360432373839,107.2508385,38.7592845,193.55035864999988,2500.3780821444643,2.249999999940958,727.0075656882636,1184.0914797406772,658.1645205065709,974.0543031946872,510.0646715635069,0.5849940313879255,7.708594734411234
2124,108.5368327036584,108.4735915,38.64401025,195.94198114999992,2580.5353435635166,2.249999999954018,756.2941253668113,1218.3957504167367,676.8607667635623,1001.228952106437,530.4947429872185,0.5202080500325119,7.9220529929831125
2125,109.8449385501944,109.871678,38.68261925,198.47647289999992,2662.223953430397,2.2499999999641895,786.3374732517805,1253.1971924513814,695.8700943024401,1028.7774756813815,551.4883548479523,0.48068718072421457,8.138273984357708
2126,111.0041521894584,111.1190485,38.582978350000005,200.97661480000002,2745.4733647737044,2.249999999972111,817.1318034442983,1288.53780118994,715.1954463243543,1056.7290754888534,573.0534530155874,0.42696725808269675,8.35723329452969
2127,113.1238236981944,113.30185549999999,39.419925150000005,204.376962,2830.4001338813237,2.24999999997828,848.6844698929112,1324.4280743941192,734.9279031205766,1085.1489428311256,595.1539174744061,0.49910779074810896,8.578865134254604
2128,114.83840395089841,115.06814615000002,39.8531496,207.33468364999996,2916.9135309163,2.249999999983084,881.0139308938507,1360.8410276318407,754.9878081445062,1114.081768371333,617.7728879273234,0.5165700248275725,8.80311695368033
2129,116.23654859349841,116.57249250000001,39.972769,210.02188989999996,3005.0248918579473,2.249999999986826,914.1334723238368,1397.79365690157,775.3541970138111,1143.514349780028,640.9186679983683,0.4891173349234131,9.0299452847498
2130,118.01259927002639,118.43650349999999,40.469203275,213.09820499999998,3094.788056889526,2.24999999998974,948.0502054584837,1435.272234492101,796.0874548291349,1173.4308158049864,664.5993462013108,0.5201335367850836,9.259303722938395
2131,119.80757233662641,120.3265725,40.977928899999995,216.20755692499998,3186.1604508484043,2.249999999992009,982.7759582014236,1473.2680966040473,817.1467074265823,1203.8031213040038,688.838923551259,0.5501447871277994,9.491156247512702
2132,121.7496448449544,122.35088599999999,41.6332007,219.47390309999997,3279.1380982577257,2.249999999993777,1018.3122809991281,1511.7720269051906,838.535030146452,1234.571497374648,713.6810951337453,0.6044576955877417,9.725476808648384
2133,122.8694798118824,123.538818,41.45000455,221.91181009999994,3373.572375996153,2.249999999995153,1054.6629658985314,1550.7598268612353,860.1317044306559,1265.6121313263989,739.2070322988534,0.5343778565728915,9.962256254912003
2134,124.29216684521839,125.00277730000002,41.56139265,224.71326334999998,3469.566766500606,2.2499999999962257,1091.840512979255,1590.2262527508472,882.0227799873977,1296.9406974826363,765.3986946955006,0.5082697149642819,10.201446595950697
2135,126.0827778785304,126.87843,42.05112045,227.8296275249999,3567.1676256928286,2.2499999999970606,1129.8421840182434,1630.1905978460593,904.2434303754815,1328.5984510983817,792.2521915687856,0.5344341698216706,10.443015726666468
2136,127.6809853633704,128.53851650000001,42.3350155,230.7685116,3666.3982055098204,2.249999999997711,1168.6829045424397,1670.6830682874086,926.7755324444939,1360.6838596973062,819.7255070548194,0.5300899068969456,10.686911527172963
2137,129.91852460122638,130.827603,43.251402600000006,234.34529844999997,3767.3406194881068,2.249999999998217,1208.3678363725546,1711.6945381183477,949.6941529434511,1393.2468438567837,847.7803087109124,0.6264419372231942,10.933079682716874
2138,131.3389340087944,132.33986395,43.358639350000004,237.12886921999996,3869.907325095826,2.2499999999986118,1248.9125604718233,1753.2264741960907,972.8959955743823,1426.355045979719,876.3857483475784,0.5910849753210382,11.1814615677738
2139,132.9595434419384,134.0300715,43.672395449999996,240.08195934999992,3974.1544833029243,2.249999999998918,1290.3139838920174,1795.2816766384383,996.4363276088429,1459.9576118155521,905.5606596297042,0.5934818772229231,11.432007050973482
2140,134.13418305114638,135.28220249999998,43.532113900000006,242.61248469999998,4080.0453168874046,2.249999999999158,1332.5822726494937,1837.857128077844,1020.2716253396487,1494.060070934135,935.3156071609676,0.5231624852604684,11.684660672973902
2141,136.0523388809064,137.284344,44.12242895,245.91764174999994,4187.650203259536,2.249999999999344,1375.7126900889716,1880.9422107659373,1044.4865505700577,1528.627236679513,965.6642606418434,0.5701910729891674,11.93937249477128
2142,137.95406386604242,139.2449785,44.6896878,249.1456607,4296.932903320069,2.2499999999994893,1419.734389932046,1924.5285664878238,1069.0245235496561,1563.6560855066577,996.6299235377408,0.6152031896213369,12.196097340627507
2143,139.5207247661864,140.89826,44.9290913,252.03205024999983,4407.819402265947,2.2499999999996025,1464.640401909901,1968.6103156846202,1093.8257510070746,1599.0671076316858,1028.261281943441,0.6091377699581695,12.454794996713941
2144,141.0038778771624,142.4528095,45.08749315,254.8658992999998,4520.305122364277,2.2499999999996905,1510.450676432721,2013.164757206656,1118.8887329908785,1634.8013908616201,1060.5919031957162,0.5914529284056891,12.71542361574497
2145,143.0245050156184,144.55122799999998,45.761569025,258.24603124999993,4634.436768418944,2.249999999999759,1557.1605349094316,2058.192299526998,1144.2651721856446,1670.8755945249343,1093.6082397999487,0.6566096246897222,12.977940140450858
2146,144.6635841439704,146.28019684999998,46.06994615000001,261.3027292499999,4750.187100610182,2.249999999999812,1604.7902168615444,2103.6886141707823,1169.9081650465662,1707.3304936026693,1127.309650293742,0.6642665931877494,13.242304799030222
2147,146.1345878739224,147.78200599999997,46.20779715,264.18687489999985,4867.579744049492,2.2499999999998535,1653.3288376363237,2149.670364686085,1195.8433550903746,1744.1843755064697,1161.6826022238101,0.6410845403305855,13.508471878299046
2148,148.1396841410264,149.83803,46.861309950000006,267.59130204999997,4986.721290762018,2.2499999999998863,1702.7768815499178,2196.164869090771,1222.1435661596956,1781.5059100469432,1196.6896100419215,0.7059747438311393,13.776392337914087
2149,149.1112521614024,150.8791258,46.50843715,269.89904275000004,5107.487535941147,2.2499999999999107,1753.1340303398595,2243.1725443982373,1248.687520236401,1819.2949556242413,1232.3438527295193,0.6014363758843799,14.04601557408519
2150,150.8995920192584,152.728991,46.94026855,273.0393412999999,5229.9993079249125,2.2499999999999307,1804.4197657905759,2290.6852585036327,1275.580417305143,1857.5378191284842,1268.6316043065701,0.6238326137808569,14.31728575593526
2151,152.6009369023544,154.4845095,47.280722450000006,276.1381802499999,5354.226467474756,2.2499999999999463,1856.625050505388,2338.7103279918324,1302.7961911986663,1896.2630158862773,1305.5559312122255,0.6375899675701441,14.590149006541713
2152,154.69074811947442,156.62041265,48.02095875,279.6129434,5480.2016916807415,2.2499999999999583,1909.752118234528,2387.2494608088223,1330.3653925553501,1935.4635984637773,1343.1267824088914,0.7157364009664199,14.864550526153714
2153,155.9427010317064,157.932997,47.92250515,282.2551823999999,5607.800657441626,2.2499999999999676,1963.8110124712482,2436.276550464857,1358.1832079723467,1975.1032362068281,1381.35778991984,0.6559782438567315,15.140434803472628
2154,157.9433294516904,159.968095,48.56515155,285.66392895,5737.116490096334,2.2499999999999747,2018.8193631337144,2485.780699856439,1386.3338472820471,2015.1154416486677,1420.2977826364265,0.7177768928947335,15.41774344878281
2155,159.61076920786644,161.680801,48.8700862,288.72943,5868.086229099672,2.24999999999998,2074.7777632830544,2535.761149010808,1414.7515805896608,2055.449397325005,1460.0166975283023,0.7238800538732433,15.696415088763388
2156,160.9872218238904,163.104823,48.88307169999999,291.45609622499995,6000.667453902536,2.249999999999985,2131.682036410147,2586.195140558793,1443.4221298407717,2096.0527818006235,1500.5401723572093,0.6859868055022554,15.976397002701956
2157,162.7126989771304,164.894862,49.235502350000004,294.48865784999987,6134.9486579728455,2.249999999999988,2189.53000566449,2637.1260686845335,1472.3968756791833,2136.995287218966,1541.8219569055243,0.6988007518305593,16.257652955595816
2158,164.5860612291624,166.8364065,49.7382909,297.71823129999996,6270.968510045792,2.2499999999999907,2248.3242687163524,2688.5613547474,1501.701229931137,2178.3476157139735,1583.8295175508335,0.736411500880643,16.54014562143963
2159,166.3415953355144,168.64094300000002,50.12639625,300.899877,6408.695256058691,2.249999999999993,2308.071800465837,2740.493528686244,1531.3062351992749,2220.1480364489653,1626.518729057274,0.7511752812346909,16.823832328659698
2160,167.69065840925037,170.03852799999999,50.11957075000001,303.61345404999986,6548.111871130878,2.2499999999999947,2368.7601773540127,2792.9286935891973,1561.1993197399295,2262.4422136744,1669.8448707254015,0.705442609747186,17.108665743813926
2161,169.53332359709842,171.94653725,50.600671,306.81720105,6689.286627133043,2.2499999999999956,2430.4005610064596,2845.8750467463865,1591.4281659331687,2305.25169005746,1713.790104968677,0.7424366379551776,17.394589399993613
2162,171.1769220016104,173.64783649999998,50.87239975,309.8563818999999,6832.159616449073,2.249999999999997,2492.990808781531,2899.3096333887356,1621.9604877783818,2348.5687695850115,1758.3635254818043,0.7485539616005719,17.681537729228847
2163,173.0545532033224,175.56485200000003,51.37590595,313.1138137499999,6976.733634508902,2.2499999999999973,2556.56417512475,2953.2218845685215,1652.7696442070883,2392.32751632387,1803.5975431527254,0.7959087273497593,17.96944018850792
2164,174.0798101255064,176.658264,51.0084736,315.60578539999995,7122.9453050792945,2.2499999999999982,2621.097878489654,3007.594487235172,1683.840098590685,2436.500470398286,1849.5526909651742,0.6880282488819649,18.258221696557104
2165,176.19104427597838,178.834769,51.73784225,319.12246530000004,7270.873060687501,2.2499999999999987,2686.6218773479914,3062.417794895131,1715.2276870771143,2480.961423143175,1896.3127318225474,0.7694614087579451,18.547804454974756
2166,177.6659197288104,180.341209,51.82858145,321.91154964999987,7420.4099451838165,2.2499999999999987,2753.1251422503906,3117.699080864664,1746.8434817213556,2525.6691654471883,1943.9275735184367,0.7420576983228037,18.83812602429468
2167,179.4203355107464,182.1285115,52.207946899999996,325.036996225,7571.633881656174,2.2499999999999987,2820.5955533788597,3173.448516782149,1778.7561366647706,2570.725581468654,1992.3079366859856,0.7647515493671571,19.129175818131234
2168,180.4498129139464,183.23094225,51.82156670000001,327.486876,7724.508689339844,2.2499999999999996,2889.0391302357243,3229.666537839466,1810.9197328382668,2616.154488506607,2041.4492743574783,0.6601737870954978,19.420916400855504
2169,182.6431979242184,185.47871600000002,52.624696650000004,331.11908099999994,7879.150541967509,2.2499999999999996,2958.4579605118765,3286.371208853378,1843.428418555699,2662.0647499149,2091.2463441541518,0.7550585345348069,19.71333385594829
2170,184.4830419259224,187.340158,53.082857600000004,334.4141436999999,8035.546110372063,2.2499999999999996,3028.839861368852,3343.588329752207,1876.2524554910551,2708.542694211772,2141.6608364755184,0.7921307317928191,20.006388026942886
2171,186.53230841429036,189.4196625,53.73303585000001,337.9697474999999,8193.676579503943,2.2499999999999996,3100.177472415551,3401.316893211618,1909.3831487811792,2755.556787231349,2192.6876567734043,0.86952602332505,20.30001749852363
2172,187.34715506285042,190.27155249999998,53.16843860000001,340.25796439999993,8353.441501000218,2.25,3172.472435567083,3459.5222746198706,1942.759033900071,2803.0878710341217,2244.3395614765873,0.724609510444697,20.59415324760524
2173,188.98613948097844,191.9433145,53.42785395,343.25607014999997,8514.918098890408,2.25,3245.740126549769,3518.2050830184944,1976.4349024585658,2851.0797781868882,2296.640311839059,0.7264913000968957,20.88872637940504
2174,191.3949476747384,194.39909999999998,54.41821244999999,347.0879230499999,8678.109810297457,2.25,3319.9773407411208,3577.336024653969,2010.4467754258064,2899.5114495777657,2349.6381476708016,0.8629650482427351,21.1836625928531
2175,192.6267885742104,195.706265,54.254527,349.70765704999997,8842.928673431541,2.25,3395.1939562609755,3636.9237654280328,2044.6996525624807,2948.3017343126126,2403.421542343294,0.7902730955331599,21.478873876702263
2176,194.1514039549544,197.27304650000002,54.3904178,352.6472085499999,9009.360275946534,2.25,3471.3814612055903,3696.9448711218733,2079.208252871438,2997.372066821388,2458.00670553225,0.770314702280561,21.774309440370107
2177,196.2448183583784,199.410623,55.09676600000001,356.24693793499995,9177.44404005756,2.25,3548.5550685413327,3757.3907096616663,2114.0030400284354,3046.739920881437,2513.399660053215,0.8496651712317967,22.069929709742404
2178,197.2853246146984,200.512566,54.729757299999996,358.76018035,9347.156228446549,2.25,3626.700775424717,3818.2993753186147,2149.041716313156,3096.481615690776,2569.5626882732754,0.7439992703709691,22.365714282486895
2179,199.60733525079442,202.883848,55.65311095,362.51466924999994,9518.58560972359,2.25,3705.814755954321,3879.6883538905,2184.3840356419055,3146.642500911845,2626.4248183612763,0.8656040369797512,22.661655966662295
2180,201.4191253739944,204.7794935,56.07987885,365.77121845,9691.745160477623,2.25,3785.894818626388,3941.566134894447,2220.04589091798,3197.3564129465035,2683.923420532681,0.8995824011238678,22.95773839389055
2181,202.54472434717042,205.954715,55.83255514999999,368.39027834999973,9866.541686963428,2.25,3866.94749982021,4003.9140443407855,2255.9494584612803,3248.5656630609933,2742.0481426277597,0.8094804960156035,23.253911785185725
2182,204.6737101184104,208.157843,56.553612050000005,371.9884305499999,10043.045717928368,2.25,3948.9716011762084,4066.729100917702,2292.1511241621533,3300.2864877534216,2800.784516900592,0.9018952526400017,23.55012566566103
2183,206.56037342084238,210.1278345,57.03057030000001,375.3150886,10221.230555303266,2.25,4031.951489395622,4130.002273446596,2328.662284111591,3352.54039999466,2860.138349550271,0.9456596107627145,23.846321264851348
2184,207.65009221745038,211.266308,56.70344810000001,377.72736999999984,10401.036522598417,2.25,4115.878872893755,4193.735929663207,2365.4275314411534,3405.2938423541455,2920.112964688868,0.8506243323512469,24.142444240629935
2185,209.5775116728104,213.241395,57.22268220000001,381.1056905999998,10582.521715646777,2.25,4200.752502448142,4257.938496611878,2402.4945742450736,3458.532082568178,2980.7225626463232,0.90582931009048,24.438437391655953
2186,211.65520902778638,215.34385699999999,57.89943245000001,384.64234505,10765.67015856566,2.25,4286.599820086497,4322.57862295529,2439.8504606952442,3512.234315598537,3041.9959501873445,0.9887195496370895,24.734237671509202
2187,212.85973437469042,216.605805,57.725704900000004,387.31326744999996,10950.42191085165,2.25,4373.419640659341,4387.65529625134,2477.441970702862,3566.347738918366,3103.9821006443035,0.9091325274062263,25.02977232145772
2188,214.68570749485838,218.49758350000002,58.157191100000006,390.4949011499999,11136.798785912559,2.25,4461.221467588765,4453.157254097202,2515.294892066767,3620.7614579770984,3166.7715393386165,0.9530999087728161,25.324946634523652
2189,216.26948237461838,220.121577,58.344554,393.58309579999997,11324.749174236265,2.25,4549.961991832129,4519.090860175577,2553.3898420821893,3675.4986229200604,3230.3291574327413,0.9451859478318007,25.619745507091277
2190,217.3531204476824,221.22105399999998,58.032058,396.193329025,11514.269377987976,2.25,4639.668834236062,4585.435639485446,2591.718751344704,3730.5652574237774,3294.650026260474,0.8447785781369247,25.914139820678006
2191,219.54808717653842,223.47722600000003,58.8158079,399.8706978999999,11705.440432650763,2.25,4730.3396897351595,4652.227071901777,2630.315622633651,3785.995814483736,3359.7269030124685,0.9472828590517793,26.208097028578102
2192,220.9999886095224,224.97967999999997,58.858016,402.8039173499999,11898.231860766626,2.25,4821.947101403782,4719.457760313314,2669.2082597124368,3841.911091275232,3425.457168452892,0.9093429451422707,26.50164227669103
2193,222.7629651265384,226.78443149999998,59.20727869999999,406.0066161499998,12092.641006413716,2.25,4914.519282571518,4787.133902999319,2708.352967173028,3898.3121965520927,3491.788991110556,0.94136217625152,26.794766168107653
2194,224.65078391193038,228.72310225,59.69316750000001,409.38493409999984,12288.694040232975,2.25,5008.034424428747,4855.2582673240695,2747.788931717571,3955.243505714518,3558.713903272865,0.9924841100157924,27.0874243531526
2195,225.6865094763304,229.82205949999997,59.343361400000006,411.839886075,12486.342187986646,2.25,5102.4986853414575,4923.819259410981,2787.4743774733292,4012.664883259788,3626.2512471186133,0.8793408969191143,27.379551802715355
2196,228.1226979624664,232.29189350000001,60.349491750000006,415.7456737999996,12685.591751888845,2.25,5197.922576750199,4992.797288609527,2827.4058814859986,4070.5305046066683,3694.416236456805,1.0330568197806416,27.671090164587145
2197,229.1989438134264,233.4456805,60.029347,418.2843239,12886.455631447165,2.25,5294.302236707755,5062.192789264575,2867.6286351717845,4128.869960175061,3763.2502808822023,0.924897542314919,27.96196732901908
2198,230.71473008536236,235.00995849999998,60.14675075,421.2054306249999,13088.810261471612,2.25,5391.659692837616,5131.960946833426,2908.0217557694805,4187.470764112907,3832.850698659123,0.9029359334563462,28.252076845476033
2199,232.4627642733064,236.76231,60.4819067,424.4011106749999,13292.693260600094,2.25,5489.986867410383,5202.107595622593,2948.6330347938388,4246.318436312306,3903.280278966655,0.9298589792932423,28.541338947950187
2200,234.5277390619944,238.8429395,61.126251950000004,427.90628465,13498.12110217745,2.25,5589.282288411211,5272.6682615787595,2989.4542256630243,4305.419972035719,3974.5303841002788,1.0103906974217665,28.829731028403753
2201,236.36317168617845,240.713652,61.54686035000001,431.1380829999999,13705.126037607359,2.25,5689.510672670675,5343.682456063741,3030.52255896406,4364.893733904237,4046.510447726741,1.0473123567383975,29.117290724203333
2202,237.1104795453704,241.49487349999998,60.89197914999999,433.30397919999956,13913.675135423144,2.25,5790.662931970998,5415.126184435562,3071.8293655951334,4424.797551466385,4119.145109945176,0.8712664013865972,29.40403982828879
2203,239.4966552107064,243.911413,61.87321655000001,437.1993350999998,14123.799165715176,2.25,5892.717591667512,5487.016375341443,3113.384974814573,4485.193318522054,4192.351487559363,1.022704934469213,29.689998422172508
2204,241.1644127564984,245.6212005,62.127389349999994,440.35464509999986,14335.540970815953,2.25,5995.683630128646,5559.323948087436,3155.271606158019,4546.14513643101,4266.131775578456,1.02828654204475,29.97511843923416
2205,242.30502991620241,246.835866,61.849357000000005,442.94607684999977,14548.815125697087,2.25,6099.550210369484,5632.049534907689,3197.403970652051,4607.584159928823,4340.489900351374,0.9362225580494423,30.259347242863743
2206,244.43512096238643,249.04517449999997,62.56578205,446.49153824999945,14763.626406634485,2.25,6204.332289960145,5705.196017710247,3239.7639955488144,4669.512065666096,4415.401638304387,1.0333997629695792,30.542657614959015
2207,246.0248360339384,250.66880000000003,62.74408045,449.5819562,14980.021291726345,2.25,6310.038171732517,5778.746984344306,3282.4165932589412,4731.972946751549,4490.8805277166275,1.027662028350723,30.82499892728076
2208,247.8642857782504,252.5807915,63.179751,452.8384345999999,15197.953051925482,2.25,6416.658993960257,5852.711978656164,3325.3089312543148,4794.923910898859,4566.9277738389865,1.0660615500237336,31.10633206660304
2209,249.7361295545144,254.5239955,63.636512950000004,456.1550133999999,15417.40942100621,2.25,6524.198580021766,5927.075441213624,3368.4532758531986,4858.323225053353,4643.585907098812,1.1200013516577616,31.386588460577368
2210,250.6080112792184,255.4919017,63.11321755,458.4322597499999,15638.437046626126,2.25,6632.657998749731,6001.87125879186,3411.8608835838754,4922.1493327870085,4720.924276928061,0.972142522661945,31.665679769249575
2211,252.61619286933842,257.552893,63.694021,461.8987476999999,15860.941354990404,2.25,6742.055399619591,6077.046223015289,3455.4589601475564,4986.277882734051,4798.990602613878,1.052341469099158,31.943539983661697
2212,254.23627574582642,259.26860650000003,63.8881528,465.01992029999985,16084.947478103184,2.25,6852.355674907117,6152.575736315829,3499.3597973433198,5050.75376336623,4877.794921852394,1.058338312908526,32.2201385466328
2213,255.84511005729843,260.91030750000004,64.0645829,468.1318006499997,16310.475087133533,2.25,6963.600318372929,6228.508162315485,3543.473038691853,5115.601812439536,4957.2872533237205,1.055750359691084,32.49549217298537
2214,257.7365048824504,262.85575600000004,64.54982199999999,471.4374042999999,16537.50946811463,2.25,7075.776211237553,6304.831118375863,3587.800488591411,5180.845649680241,5037.432246144542,1.1156751066003325,32.76960117877825
2215,259.15664793671436,264.3021215,64.5518227,474.2001306499998,16766.09408685937,2.25,7188.846721253197,6381.575958411512,3632.406612183649,5246.587528385174,5118.157973974503,1.0700443909149584,33.042493933957005
2216,260.6832590283384,265.88928000000004,64.65054805,477.14357044999986,16996.193528786305,2.25,7302.8038925737455,6458.736597620413,3677.2597878697948,5312.814251479779,5199.446369925343,1.0462561470459741,33.314149733384475
2217,263.1736044883064,268.4112775,65.72934575000001,481.09660624999987,17227.76444202022,2.25,7417.634092644382,6536.278148384615,3722.352076356044,5379.564104271636,5281.227754672734,1.2320731173530213,33.58458760271643
2218,263.8686025668104,269.1487065,65.013046,483.2964876,17460.846343556517,2.25,7533.322884465251,6614.201670980906,3767.754542750243,5446.88944246199,5363.4942158199765,1.038630837225114,33.853776762819265
2219,265.78286942317845,271.11863370000003,65.50700625,486.67939044999986,17695.335089503664,2.25,7649.90410088799,6692.519655401389,3813.2963721956885,5514.642857449199,5446.283672844696,1.103219534687935,34.12164732913867
2220,267.2230361450984,272.60407499999997,65.54758425,489.4882158,17931.349403523443,2.25,7767.360619949804,6771.223526480255,3859.144064484811,5582.911648507941,5529.626579065685,1.0667310884103522,34.38813761371827
2221,268.9017039045064,274.3310645,65.81492635,492.6088302,18168.81010869447,2.25,7885.722943544703,6850.2920625997385,3905.195340644187,5651.566266839278,5613.597939055598,1.0834157346675632,34.6531537236444
2222,270.9052478289464,276.3610925,66.404019,496.143085,18407.703387141064,2.25,8004.978632833107,6929.71250614231,3951.463030824078,5720.543090768761,5698.279524541408,1.1720928504495938,34.91659930361293
2223,272.3242017315704,277.856109,66.40454855,498.91574024999977,18648.019908258575,2.25,8125.178872669255,7009.434687582834,3997.9506583275547,5789.809563233145,5783.69195096042,1.1306649925104202,35.17843792605596
2224,273.8697606727464,279.4384884,66.540729825,501.9067034,18889.644209357783,2.25,8246.288556509331,7089.467147003059,4044.574286629027,5859.234428977343,5869.886937646679,1.1124933411089022,35.43860956764757
2225,275.3065429246264,280.938287,66.55630955000001,504.8865843999998,19132.68188539411,2.25,8368.287760778816,7169.846917617016,4091.4059872791213,5929.017166155074,5956.72662947497,1.0719236543901596,35.69722362917456
