draw,cfg,avoided_glaciers_2050_cm,avoided_glaciers_2100_cm,avoided_glaciers_2150_cm,avoided_glaciers_2200_cm,avoided_glaciers_2300_cm,avoided_gis_2050_cm,avoided_gis_2100_cm,avoided_gis_2150_cm,avoided_gis_2200_cm,avoided_gis_2300_cm,avoided_ais_2050_cm,avoided_ais_2100_cm,avoided_ais_2150_cm,avoided_ais_2200_cm,avoided_ais_2300_cm,avoided_te_2050_cm,avoided_te_2100_cm,avoided_te_2150_cm,avoided_te_2200_cm,avoided_te_2300_cm,avoided_lws_2050_cm,avoided_lws_2100_cm,avoided_lws_2150_cm,avoided_lws_2200_cm,avoided_lws_2300_cm,avoided_total_2050_cm,avoided_total_2100_cm,avoided_total_2150_cm,avoided_total_2200_cm,avoided_total_2300_cm
1129,cfg_0072,0.007988536874150576,0.04315662154408173,0.07677030858013723,0.10578069819292324,0.1567105478120503,0.006640751278633061,0.04137581984408634,0.08384791823237592,0.1268743423824894,0.23074943775653978,0.0018371104968939456,0.01576991765076574,1.3526672178408745,4.615264938382317,14.208459134804087,0.02285458409082075,0.11933912176070649,0.26108232953711763,0.43451366253997037,0.8442286031257069,0.0,0.0,0.0,0.0,0.0,0.03932098274049878,0.21964148079963763,1.7743677741905088,5.282433641497718,15.440147723498427
1130,cfg_0053,0.007416052029508791,0.0405519119353297,0.0747209445546595,0.10725254187392608,0.16743481086481893,0.004040276368510121,0.029238692635352947,0.06169429406869753,0.1046249107904309,0.23082788275364052,0.002574312450676075,0.02492576624002396,0.07313408394482934,0.1485508084342939,0.3722948721428594,0.022489437423297787,0.11069730725255056,0.2354641828859485,0.3796097882165341,0.7018730338322499,0.0,0.0,0.0,0.0,0.0,0.036520078271991,0.20541367806326605,0.445013505454142,0.740038049315217,1.4724305995935651
1131,cfg_0566,0.009280941257928887,0.05940321275507188,0.11260442199388976,0.15874273950607787,0.23054733174347675,0.00652807854920745,0.04734331997996932,0.12144140610014986,0.22830302100484445,0.47464200285154234,0.001980214439656347,0.018547485691264853,0.05257686035666609,0.10515588718439517,0.26032744292439247,0.022804447408503847,0.11661358478792394,0.25601495724373535,0.4259215532210092,0.8316744272685028,0.0,0.0,0.0,0.0,0.0,0.040593681655302305,0.24190760321423,0.5426376456944411,0.9181232009162841,1.7971912047879641
1132,cfg_0099,0.009065053514376586,0.06489936276263464,0.1243423681093212,0.17534690058860747,0.2502674731915242,0.008633105467287905,0.07555646873773014,0.18904723815881042,0.32428444913884036,0.6312477297940831,0.0030163836628127605,0.03079674027615198,0.08947957239460891,0.178079452717256,0.43876760111589874,0.026829699201705637,0.12706316832633746,0.2631675653610088,0.42045169298572915,0.7631476679243434,0.0,0.0,0.0,0.0,0.0,0.047544241846182445,0.29831574010285067,0.6660367440237565,1.098162495430472,2.0834304720258388
1133,cfg_0028,0.005928396937658675,0.03486391639473041,0.06496353326764748,0.09059679636134632,0.1349590426866456,0.004392942355714524,0.032175208298276914,0.06522628159003219,0.10189412472168868,0.19258829682114964,0.0010101409093854485,0.009185081647800075,0.026629119007193225,3.023378727086479,4.450535889452521,0.023706690415988163,0.10904173371526582,0.224140931490183,0.35749565619296675,0.6532605037342805,0.0,0.0,0.0,0.0,0.0,0.035038170618740594,0.18526594005607677,0.38095986535505943,3.5733653043624827,5.4313437326946
1134,cfg_0427,0.005971888613063747,0.03308275585731835,0.060339824106300455,0.08524375613111701,0.1289617631331339,0.005884535694416826,0.03221467990026916,0.07027993704747182,0.11244737260420479,0.19912177147199372,0.0011947802186940137,0.009849187437094287,0.026156767506346768,0.04924911909720642,0.1122074157828834,0.01565866205118205,0.06621086633342799,0.13258754393272554,0.2073287253605116,0.367213315508085,0.0,0.0,0.0,0.0,0.0,0.028709866577351306,0.14135748952811156,0.28936407259285346,0.45426897319303805,0.8075042658961138
1135,cfg_0525,0.011884888843788133,0.056345685886530106,0.08430155973298525,0.1050999483049111,0.14186418154135083,0.006763702787136339,0.053764859833334455,0.13525235355160348,0.2328871274651192,0.47229676709743273,0.002626296034147213,0.835650773863474,0.8706676757989129,0.9301075200908002,1.1217220935926377,0.024553101142451794,0.12099447999826651,0.2692022420758562,0.45766408072248055,0.9367539943252794,0.0,0.0,0.0,0.0,0.0,0.04582798880752392,1.0667557995815997,1.3594238311593472,1.7257586765833253,2.6726370365566368
1136,cfg_0596,0.009184777455878645,0.05410260523344945,0.09947599177047906,0.13817194951854006,0.2033170544415306,0.008502162929859836,0.05500415073901266,0.13354504355772434,0.23657716826575026,0.441039416822413,3.1832511346313592,3.156490073531785,3.134768627553285,3.1281217825417116,3.146987271130911,0.021749634161650988,0.11178261805986267,0.2490356573843613,0.41948115913721296,0.8358091088111337,0.0,0.0,0.0,0.0,0.0,3.22268770917875,3.3773794475641097,3.6168253202658605,3.9223520594632646,4.627152851206006
1137,cfg_0372,0.006218493768672673,0.038786575627097974,0.0724782010214362,0.10318979148545004,0.15979970237922103,0.005922266959519362,0.038669120980065586,0.09239601852745238,0.15805889041780574,0.2900255973028436,0.0020304362678524868,1.3714377472673238,5.443069168414816,5.452760973711733,9.54683884546381,0.02147979414721135,0.09341415141916443,0.18416104142663414,0.27986958845349363,0.47016096409759456,0.0,0.0,0.0,0.0,0.0,0.03565099114325321,1.54230759529365,5.792104429390349,5.993879244068438,10.466825109243473
1138,cfg_0637,0.01003862650143894,0.05215122438090525,0.09253446876513749,0.1292768293289619,0.19534604076685724,0.005367612510818631,0.032667034735132106,0.06287644267668746,0.09605890438609421,0.1680630693653704,0.0010632833594259594,0.0083559330529841,0.021525717688852808,0.03978961667656655,0.08952359218982053,0.018690786900343426,0.090029780661947,0.19050439114305817,0.30835515133725266,0.5717984766450925,0.0,0.0,0.0,0.0,0.0,0.035160309272022516,0.18320397283096668,0.3674410202737448,0.5734805017288807,1.0247311789671443
1139,cfg_0703,0.008698647505823942,0.047879616694773475,0.08120871561176912,0.10758916585059275,0.15095016440588438,0.008005418566696676,0.04522338367389267,0.12004993287299826,0.20419048142340301,0.40344158999937463,0.002927732554458551,0.02680452924862209,0.07396971612374159,0.142755595047106,0.3366980032297988,0.021080746606036982,0.10771901428721975,0.24236078456139154,0.4119852148659149,0.8345675575205433,0.0,0.0,0.0,0.0,0.0,0.04071254523301704,0.22762654390452042,0.5175891491698792,0.8665204571870504,1.7256573151556154
1140,cfg_0299,0.009575989030635057,0.05958896040253059,0.10375039704370792,0.1368141257932045,0.18372144998575024,0.01045220590332363,0.08751076451285655,0.2150713665422721,0.3724369054219139,0.725662677508943,0.0019214439491821445,0.675027636387739,0.7097643146806547,0.7775721614626434,1.0196443753315805,0.022000546979985103,0.11249422149376187,0.24966773981558887,0.41760119732632717,0.8187603844528155,0.0,0.0,0.0,0.0,0.0,0.0439501858631246,0.9346215827968791,1.2782538180822485,1.7044243900041067,2.747788887279114
1141,cfg_0797,0.007262307366230125,0.046045343490746404,0.08947642221435714,0.13064192472630154,0.20601046079429608,0.007594663243390087,0.04313278049345115,0.08618189545891752,0.1684513629080442,0.32117043260082667,0.002370633970325997,0.021344441787363166,0.05827066400159708,0.1116929618220297,0.25492641089800827,0.018948970920936503,0.0833108470687911,0.17291730621247225,0.27905114493948346,0.523363788407039,0.0,0.0,0.0,0.0,0.0,0.03617657550088893,0.19383341284036248,0.40684628788733335,0.689837394395795,1.3054710927001452
1142,cfg_0771,0.005770078165943993,0.03391278380008167,0.06387700538205365,0.0916300114519224,0.13831248996296708,0.0043098348160164335,0.027081037321252666,0.05566014593148516,0.08629318366862293,0.14674706533838133,0.0008455669009310718,0.007465589566480801,0.020464761875815363,0.0391266932583072,0.08854076148933032,0.01893516740855361,0.08507774923776878,0.16789364752338543,0.2552978971634374,0.4263753742553149,0.0,0.0,0.0,0.0,0.0,0.02986064729144644,0.15353715992557682,0.30789556071275115,0.47234778554229706,0.7999756910460007
1143,cfg_0337,0.009659315835293114,0.051993975063791,0.09745837167298887,0.14026949185692317,0.22224729332519289,0.007513112943124511,0.045352002136139546,0.08770238962783594,0.13398792313811825,0.23409096158286857,0.003081770432378228,0.02692071674271812,0.0754613165186111,0.1467895226575422,0.3605498682939583,0.025021359000504617,0.13198436758160526,0.2974638012191164,0.5067191615167488,1.0316452452929212,0.0,0.0,0.0,0.0,0.0,0.04527555821130136,0.25625106152426014,0.5580858790385577,0.9277660991693324,1.8485333684949126
1144,cfg_0237,0.009203903719422257,0.052514851094365156,0.09055290187257015,0.11935457068972255,0.16619139664339144,0.008291931551612564,0.06176413141206538,0.14328006396638493,0.22015437506339453,0.36646572541335587,0.0021674670554028275,0.02114726183975968,0.060948255718408006,0.11938234158250793,0.2850437257704037,0.028037158322460343,0.13266132127065688,0.27613045947152415,0.44366726041585025,0.818533756600047,0.0,0.0,0.0,0.0,0.0,0.04770046064890465,0.2680875656168382,0.570911681028889,0.9025585477514824,1.6362346044272158
1145,cfg_0526,0.008841432688495132,0.05131548844905254,0.09719507922297055,0.1396548144339782,0.21394588688230698,0.006423580369263604,0.04434748953169709,0.08958672072031959,0.1835223403888122,0.34353614601425875,0.0016107041835300429,0.014858653446935932,0.04268597282814923,0.08634924309424008,0.2160174926144407,0.019889371508899245,0.10573626746709408,0.2321819935828877,0.38299096651476106,0.7298625214335885,0.0,0.0,0.0,0.0,0.0,0.03676508875018669,0.21625789889478142,0.4616497663543129,0.792517364431788,1.5033620469446163
1146,cfg_0144,0.009608267839544382,0.050099936457783656,0.08455485308939359,0.11281522108123099,0.16238972512912042,0.005964826322699679,0.05079536407475871,0.12841086368451116,0.22604692874736187,0.44625955374430504,0.0014874795910668759,0.015292374547570375,0.04748605328343025,5.982932691352239,23.5803003704455,0.027436550086896716,0.12950610294446818,0.27443787708402567,0.4428096455342967,0.8221289818778814,0.0,0.0,0.0,0.0,0.0,0.044497123840208985,0.24569377802457382,0.5348896471413696,6.764604486715115,25.011078631196796
1147,cfg_0830,0.009400539895908722,0.041929900943028287,0.0669121258212435,0.08630549781735297,0.11715754243810039,0.006161429262235174,0.03400219106719504,0.07610707275063788,0.13671837761887318,0.22483279865712547,0.0022677471785073067,0.019208957120596892,0.04920199181836438,0.08872736153946903,0.1817690739571276,0.019464795960411507,0.0978956106229596,0.20701595173509446,0.331761941591715,0.6023166473608725,0.0,0.0,0.0,0.0,0.0,0.03729451229705916,0.19303665975378692,0.39923714212531536,0.6435131785674457,1.126076062413233
