tag,k,p,rate_scale,hind_resid_cm,m2300_SSP1-2.6,m2100_SSP1-2.6,in_band_SSP1-2.6,phi_2300_SSP1-2.6,phi_fast_2300_SSP1-2.6,m2300_SSP2-4.5,m2100_SSP2-4.5,in_band_SSP2-4.5,phi_2300_SSP2-4.5,phi_fast_2300_SSP2-4.5,m2300_SSP5-8.5,m2100_SSP5-8.5,in_band_SSP5-8.5,phi_2300_SSP5-8.5,phi_fast_2300_SSP5-8.5,leq_585_2300_m,rf_clip_years_585,g4_2100_cm,ratio_585_over_245,s_railed,g4_rel_to_ref,keeps_2100,s_rel_to_p1,all_pass
L12,12.0,3.0,0.04255948452368487,8.881784197001252e-16,0.40344807342854294,0.14668641742303878,False,0.23684636531662273,0.3553113663301443,1.2181290093694084,0.24085078271452492,False,0.43954448752868813,0.7087417277471054,3.965197796560428,0.7323165638042168,False,0.6200931721209826,0.9951007395256853,6.469184135141813,0,58.56301463811781,3.255154229200322,False,7.2270080175777425,False,0.9748341585370432,False
L12,12.0,4.0,0.03910998894912545,8.881784197001252e-16,0.46244412078025665,0.17699914599271938,False,0.26633769673745983,0.4134923071367675,1.5556970760593918,0.35530833770105963,False,0.5558498292231999,0.9231328777037049,3.949981387124862,1.4436609101497886,False,0.6172780699619992,0.998725332523809,6.469184135141813,0,126.66617641570693,2.539042753188323,False,15.631324278111855,False,0.8958227195255696,False
L12,12.0,5.0,0.033880428102832205,-8.881784197001252e-16,0.5147069524169571,0.20903395447855078,False,0.29176453094714305,0.46723232858539315,1.659403109714934,0.5142553192911151,False,0.590516957102827,0.9945168619459505,3.9086813872742043,2.0793239693630423,False,0.6102787551640896,0.9995542005707171,6.469184135141813,155,187.02900148844915,2.355474305423997,False,23.080439106985555,False,0.7760385021138791,False
L12,14.0,1.0,0.03722481043836651,8.881784197001252e-16,0.29425520343425987,0.099205408092459,False,0.1557088587230589,0.21827033741871357,0.5336479184193929,0.1210827533749999,False,0.17411368077590378,0.24267725002965607,1.7907714553145173,0.18351680832157868,True,0.24817665429233982,0.3408174689986378,7.42,0,8.431140022911968,3.3557171189172585,False,1.040450477480128,True,1.0,False
L12,14.0,1.25,0.03752007758166101,0.0,0.3083436589371827,0.10444596817848828,False,0.16180554388328092,0.22872933007734716,0.595710653093556,0.13086734108314427,False,0.1924326548021784,0.27496817292820774,2.258467891330369,0.21135686130202982,True,0.31113008609134746,0.45282018707459926,7.42,0,10.691089312354155,3.791216221502888,False,1.3193410321252965,False,1.0079319985734616,False
L12,14.0,1.5,0.03768157697889981,-8.881784197001252e-16,0.32257675215552944,0.109861459402119,False,0.16798673520463145,0.23954901528561576,0.6671938955612329,0.14178949778843813,False,0.21357127472769458,0.31254698232832495,2.823754020625636,0.24648792274994524,True,0.38724150561931586,0.5887384620734943,7.42,0,13.662646334782625,4.232283957349968,False,1.6860480153379047,False,1.0122704866768786,False
L12,14.0,1.75,0.03772136641018081,-1.7763568394002505e-15,0.3370306323833924,0.1154950450233438,False,0.17427601186545946,0.250752567311097,0.748971799465833,0.15405930405730056,False,0.23778288072338394,0.3558458399167369,3.4270784821466656,0.2909604165243875,False,0.46848190027886577,0.7341584515585489,7.42,0,17.54653715010437,4.575710974152644,False,2.1653421608865044,False,1.0133393821477334,False
L12,14.0,2.0,0.03764784341480535,8.881784197001252e-16,0.3517514096322408,0.12138070106028011,False,0.18068640585413168,0.26235015574002707,0.8414841744159465,0.16789462120733023,False,0.2651933830134026,0.40507535038098397,3.9599091581731334,0.3472287294404893,False,0.5402219766864357,0.8628534465427957,7.42,0,22.584802838020924,4.705862901012499,False,2.78709271020949,False,1.0113642748332934,False
L12,14.0,2.5,0.03718191470994672,8.881784197001252e-16,0.3820497846766835,0.13400337066171192,False,0.19387341329175367,0.2867001060868782,1.0570190754880382,0.20117049952035976,False,0.32909171590144237,0.5203593219603421,4.473306493384878,0.5069029427654923,False,0.609266884006228,0.9877351125279419,7.42,0,37.28995721037804,4.2320016706600105,False,4.6017921276737495,False,0.9988476575726072,False
L12,14.0,3.0,0.03630944553118973,0.0,0.4133483681181044,0.1478372931686215,False,0.2074567091782675,0.31239760798154814,1.3005317253377344,0.24346586299130124,False,0.40128993998246165,0.6512333962732499,4.515239647461145,0.7508720521291599,False,0.6147556647169515,0.9998279145863193,7.42,0,60.30347589605384,3.4718412165520878,False,7.441790804002131,False,0.9754098168292258,False
L12,14.0,4.0,0.03337616682650286,-1.7763568394002505e-15,0.47663618110322176,0.17880801942851238,False,0.23467323544658256,0.36576196066125205,1.737912871607678,0.36173191467665383,False,0.5307214571832976,0.8883095087828748,4.487219854952671,1.5375518854735462,False,0.6105760667304656,0.9999999999999993,7.42,0,135.87438660450337,2.581959043091563,False,16.767669619505156,False,0.896610793539543,False
L12,14.0,5.0,0.02892378322406453,-8.881784197001252e-16,0.5337492696110852,0.21172473922111065,False,0.25865853164643227,0.41578329090335114,1.9145812781148843,0.529242529155288,False,0.5821772017301724,0.9884945273476713,4.442332769700764,2.3515178753957424,False,0.6039906768922373,1.0,7.42,147,213.97931361746316,2.320263349736047,False,26.406260413080577,False,0.7770028344927082,False
L12,16.0,1.0,0.03244427579082856,-1.7763568394002505e-15,0.29750102136127504,0.09952841166438194,False,0.13751082381620214,0.19319026983273793,0.5402665992267608,0.12143793327083983,False,0.15406424028476665,0.2152882099824938,1.685635003098524,0.18396752443745085,False,0.23400172003966246,0.3223245071712108,7.42,0,8.44391127730689,3.1200059480098066,False,1.0420265226765197,True,1.0,False
L12,16.0,1.25,0.032704073030144824,8.881784197001252e-16,0.3119875561325739,0.10481451899064186,False,0.1430028763638273,0.20261743519743552,0.6045262300669941,0.1313038786705849,False,0.17066626026693793,0.2445608083663681,2.1358050327132556,0.2120308228192362,True,0.29459317934306783,0.4301349519434402,7.42,0,10.721630382859432,3.5330229301656004,False,1.323109973372105,False,1.0080074907817702,False
L12,16.0,1.5,0.032846920807662515,1.7763568394002505e-15,0.32665242355704777,0.11028008178593765,False,0.14858213297996664,0.2123857077245267,0.6790092389265394,0.14232603899663923,False,0.1899447614805679,0.27883756148729216,2.6906851980749273,0.24750380623346194,True,0.36930223864431955,0.5635602287460832,7.42,0,13.722372444752429,3.9626636042960044,False,1.6934185559133477,False,1.0124103561266047,False
L12,16.0,1.75,0.03288344044459789,-8.881784197001252e-16,0.34157663332582877,0.11596920094117188,False,0.1542711637945671,0.22251857217512366,0.764878537848611,0.15472026536413006,False,0.21219671321986674,0.3186311554218311,3.3007238947674855,0.2925089943139668,False,0.45144756780930206,0.7106021738187707,7.42,0,17.653979337279495,4.315356924579812,False,2.1786011359057875,False,1.0135359672257958,False
L12,16.0,2.0,0.032821026841417994,8.881784197001252e-16,0.3568107377110759,0.12191678100287137,False,0.16008313840652344,0.23302789962084294,0.8629370848539004,0.16871165053988618,False,0.23762697399319266,0.36429523747517467,3.8626429977669683,0.34961595499457504,False,0.5271079628413232,0.8463035449915068,7.42,0,22.769917399170367,4.476158303500114,False,2.8099368965251075,False,1.0116122502785512,False
L12,16.0,2.5,0.03241794382600483,8.881784197001252e-16,0.3882800142328647,0.1346861909645237,False,0.17208448335013624,0.2551623247405276,1.0957218963896338,0.2024332637989292,False,0.29803552970966635,0.47322554386000615,4.44222269879142,0.5127181406003904,False,0.6050724108731123,0.9870822853283194,7.42,0,37.80319496358667,4.054151617694592,False,4.66512857611792,False,0.9991883941255619,False
L12,16.0,3.0,0.031660283902489664,-8.881784197001252e-16,0.4209598248515693,0.14870342654693264,False,0.18451565910091722,0.27862844185169044,1.3678602685332364,0.24544281851618777,False,0.3686723664637439,0.6011152339303956,4.488016836371354,0.7651657048378211,False,0.6110816265389352,0.9999643096348433,7.42,0,61.64622782908884,3.2810491975060274,False,7.607494005000697,False,0.9758357408439823,False
L12,16.0,4.0,0.02910881909244444,-8.881784197001252e-16,0.48763528300635983,0.18017316638140576,False,0.2096687603047894,0.3277351913408227,1.8990803943083563,0.3666295821170671,False,0.5063908154829231,0.8524064833942944,4.461410556167501,1.6136621030249803,False,0.6070927460895831,0.9999999999999998,7.42,0,143.34889366435746,2.349247862038165,False,17.690066165905744,False,0.8971942933820395,False
L12,16.0,5.0,0.02523248226350873,8.881784197001252e-16,0.548628394667766,0.21376214696816756,False,0.23218935311022212,0.3742729389849624,2.160730714256622,0.5408245420913328,False,0.5735715005444189,0.9797931163334641,4.419595111114182,2.596939742776391,False,0.6009216590277224,1.0,7.42,138,238.31775958082235,2.04541689621638,False,29.409762626883836,False,0.7777175371762042,False
L12,22.6,1.0,0.022787754612327682,8.881784197001252e-16,0.30423766489638615,0.10018858780428447,False,0.09921297541528803,0.14001307352474107,0.5540821293599878,0.12216485513152889,False,0.1116065465828553,0.15677479604444242,1.3147391566683109,0.1847308806885628,False,0.18400441467278358,0.25531029111016407,7.42,0,8.454229288427834,2.3728236068305377,False,1.043299823744733,True,1.0,False
L12,22.6,1.25,0.022973678614458856,-1.7763568394002505e-15,0.31956455757968777,0.10556808392057938,False,0.10333645445969193,0.14709926956670266,0.6230312508278242,0.13219772588387158,False,0.12422597876300798,0.17903770027610638,1.6854741390334993,0.21321151434327823,False,0.23389049518912844,0.3440929040377206,7.42,0,10.764343042269884,2.7052802516631433,False,1.3283809576941874,False,1.0081589434893508,False
L12,22.6,1.5,0.023076954530367358,8.881784197001252e-16,0.335143576027893,0.11113641007287776,False,0.10754223836377666,0.15446631810661574,0.7039799417043854,0.14342535356101677,False,0.1390680679174946,0.2054339653216803,2.1681410117247077,0.24933203084571515,True,0.2988674258443488,0.4601635674685675,7.42,0,13.819562077283736,3.0798335055903503,False,1.705412307564787,False,1.01269102300598,False
L12,22.6,1.75,0.02310519978616935,8.881784197001252e-16,0.3510666045636642,0.11693961278897276,False,0.1118493731933221,0.1621359596164935,0.7987723457771979,0.15607560236103846,False,0.15646881608486674,0.23655134313605133,2.747074181194374,0.2953600916800411,True,0.3768207370680882,0.5997107794613882,7.42,0,17.842047889106837,3.439120289675899,False,2.201809861418114,False,1.013930515719611,False
L12,22.6,2.0,0.023063714907874306,-8.881784197001252e-16,0.3673943236931921,0.12301453267548766,False,0.1162700317370799,0.17012142629783394,0.9091017220835231,0.17038868213054853,False,0.17673759769946223,0.2729342346225272,3.357966538173368,0.354100607847508,False,0.45908139156468464,0.7471895314335452,7.42,0,23.108607517202035,3.6937192578157463,False,2.8517331772257264,False,1.0121100257678453,False
L12,22.6,2.5,0.022784851511957787,-8.881784197001252e-16,0.4013710818976747,0.13608619779711717,False,0.1254680546474398,0.18704744682213678,1.1812028045566425,0.20503200506369224,False,0.22676189185184648,0.3630533607261058,4.2283955516627225,0.5240431252639415,False,0.5762440283049475,0.9579226385609182,7.42,0,38.795692746682434,3.5797371419633786,False,4.787608429318519,False,0.999872602614023,False
L12,22.6,3.0,0.022256601983231254,0.0,0.4370305801755558,0.1504819296167514,False,0.13510243229824198,0.20515823907639627,1.5221293007902787,0.24952608518724184,False,0.2894673292151217,0.4763471162384598,4.394640542171178,0.7939853800241579,False,0.5984866858506577,0.9994051453122602,7.42,0,64.35034504074065,2.887166379288219,False,7.941197399367241,False,0.9766913134649482,False
L12,22.6,4.0,0.020471777117049596,-1.7763568394002505e-15,0.511105995282727,0.18298654200072695,False,0.15498003142600292,0.2436538822307005,2.3130115174694192,0.37685843742754643,False,0.4348957948504921,0.7401411604501661,4.377021948967812,1.7814040110051197,False,0.5957095198437043,0.9999999999999998,7.42,0,159.84174690043926,1.8923476670607116,False,19.725377758152817,False,0.8983674550354692,False
L12,22.6,5.0,0.017755222482140544,0.0,0.5807240094890452,0.2179789752815,False,0.17333692770496853,0.2809555421216901,2.8945093010349345,0.5654454400096629,False,0.5414952851703702,0.9361306708035542,4.3455313049866575,3.2311153465632776,False,0.5909305914851505,1.0,7.42,112,301.31363712817773,1.5013015516767934,False,37.183811058686274,False,0.7791562961861698,False
L12,32.0,1.0,0.016004067233748673,-8.881784197001252e-16,0.30911879739760684,0.1006586072032657,False,0.0710213956331514,0.10054460811207504,0.5541585257227561,0.12268318695688077,False,0.08149229609708529,0.11488755233436362,0.9849593726010566,0.16411919990639579,False,0.1395517094230018,0.19477195213314322,7.42,0,6.34605927031301,1.7773964071317543,False,0.7831396916634157,False,1.0,False
L12,32.0,1.25,0.016136333021029327,-2.6645352591003757e-15,0.32506633110788374,0.10610483452716875,False,0.0740563239157029,0.10576434400135729,0.6250930985031324,0.13283542664309705,False,0.09097411466452425,0.13162034056845237,1.2746666058170621,0.18814593513188121,False,0.17851771403297836,0.26413046474454954,7.42,0,8.204110060471246,2.039162820497329,False,1.0124336930142281,True,1.0082645108489507,False
L12,32.0,1.5,0.016210306915797425,0.0,0.3413227193545154,0.11174666999473154,False,0.07716055030502073,0.11120370241879998,0.7090802240767367,0.14421021669850104,False,0.10222070480845691,0.15162522490977956,1.668834912581002,0.21840583448170686,False,0.23156769786833095,0.3589109759192737,7.42,0,10.665916448697532,2.3535205974104287,False,1.3162345580375812,False,1.012886704300632,False
L12,32.0,1.75,0.016231415472173744,8.881784197001252e-16,0.3579884064964849,0.11763156941541912,False,0.08034922951506744,0.11688089952003619,0.8084608241002564,0.15704415407284622,False,0.11554435987982618,0.1754512217032741,2.1755525059697582,0.25674663618319116,True,0.29978852185684796,0.48104211295184984,7.42,0,13.911506676777202,2.690980739098831,False,1.7167587924036969,False,1.0142056537944084,False
L12,32.0,2.0,0.016203433370083665,-4.440892098500626e-15,0.3751322026190447,0.12379778328730555,False,0.08363257242964416,0.1228080337602583,0.9256202533308415,0.17158848896037954,False,0.13126425101360115,0.2036628548035397,2.7708609658894776,0.3054653660978636,True,0.37994898316436077,0.6247233568270363,7.42,0,18.166758281055806,2.993518082516608,False,2.2418809646648823,False,1.0124572168701327,False
L12,32.0,2.5,0.016009668787737824,8.881784197001252e-16,0.41099105345629233,0.13708655266756473,False,0.09050052761885556,0.13542763378771341,1.2221573209852097,0.20689680771359056,False,0.1710830760076279,0.2753573236338786,3.8832031538389185,0.44593486018009026,False,0.5297145898693137,0.8936366969572513,7.42,0,30.884830751252558,3.1773349364782084,False,3.811363210041326,False,1.0003500081515115,False
L12,32.0,3.0,0.0156405913321486,-1.7763568394002505e-15,0.4489056585088447,0.15175489454893837,False,0.09775032794427505,0.14901867336531827,1.6116874359926938,0.25246828159775564,False,0.2234181885313979,0.36980571257601147,4.297443212040516,0.6696235876985791,False,0.5853798834165492,0.9945762030442474,7.42,0,51.78686931496408,2.6664247149097946,False,6.3907932687074,False,0.9772885294537134,False
L12,32.0,4.0,0.014390652368821411,0.0,0.5286609745031843,0.1850085963754984,False,0.11291101096523126,0.17822711052859525,2.6318629606128843,0.38432308883863736,False,0.36050576273792134,0.6177495875240441,4.305599137588025,1.515094007461765,False,0.5860766760768891,0.9999999999998868,7.42,0,133.00854110862664,1.6359511122058485,False,16.414008037979276,False,0.8991871977690169,False
L12,32.0,5.0,0.012485782081727782,-1.7763568394002505e-15,0.6050303594505231,0.22102461158095466,False,0.1272095443373602,0.20697694745027312,3.6232199651223964,0.5837806025883797,False,0.49357739606301243,0.8597639474538747,4.283015574628922,2.921625424049891,False,0.5824986372363986,1.0,7.42,57,270.0600812468936,1.182102002047297,False,33.32694507718608,False,0.7801630610122853,False
L12,50.0,1.0,0.010309719936745999,8.881784197001252e-16,0.29610053768457334,0.0940961863657109,False,0.04676319860276482,0.06638117939557724,0.38771407151884085,0.10231241731006566,False,0.05911003604673618,0.08359316822503504,0.6677803687121959,0.12131415251642721,False,0.09685482003505898,0.13591574883182433,7.42,0,2.7217966150716313,1.7223526762807868,False,0.33588513297837364,False,1.0,False
L12,50.0,1.25,0.010406408649225148,-8.881784197001252e-16,0.3118974037066357,0.0992268866094965,False,0.04881838368467603,0.0699013582696312,0.4373470360106472,0.11043465587115511,False,0.06572534221621397,0.09523689159705999,0.8726382376503801,0.13786297154700672,False,0.12438992464744482,0.18489446467980453,7.42,0,3.8636084937510224,1.995299306496582,False,0.4767911920802293,False,1.0093784033972184,False
L12,50.0,1.5,0.01046680125523121,-8.881784197001252e-16,0.32808834272204507,0.10455422405926824,False,0.05093287183956024,0.07358829210162476,0.4964505017360722,0.11950457139442149,False,0.073623189765979,0.10925534460350626,1.162704489470751,0.15861397760684853,False,0.16341483231782247,0.2545835620167714,7.42,0,5.405975354758029,2.342035077827113,False,0.6671280068672302,False,1.0152362352662307,False
L12,50.0,1.75,0.010494579660189235,0.0,0.3447887438763504,0.11012743181721156,False,0.05311908880626313,0.07745807832708648,0.5669470139609721,0.12971472592296496,False,0.0830595564726542,0.12609916905454258,1.559171560660311,0.1848500231743999,False,0.21678254120302332,0.35008030884569863,7.42,0,7.4722591357188355,2.750118657063149,False,0.9221191398181439,True,1.017930625136029,False
L12,50.0,2.0,0.010492352324676227,8.881784197001252e-16,0.36208630477842696,0.11598810271529682,False,0.05538661884383422,0.08152352759225312,0.6509339522120671,0.14127137638392,False,0.09431487321494475,0.14626511783177157,2.0705747211112127,0.21818864018194045,True,0.28564112239272715,0.4734318840296408,7.42,0,10.220053746664364,3.180929054437527,False,1.2612125728777657,False,1.0177145828451932,False
L12,50.0,2.5,0.010404631843722732,0.0,0.39870522181500306,0.12870621017041758,False,0.06019054108498187,0.09027481700585362,0.8683450902949117,0.16933326864497303,False,0.12348432389898573,0.19870206195475998,3.2906997218675587,0.3147870144604442,False,0.4499472122510945,0.7680587062835653,7.42,0,18.608080429002662,3.7896220738116395,False,2.2963426197086885,False,1.0092060606455902,False
L12,50.0,3.0,0.010212198486588529,8.881784197001252e-16,0.43818113426124894,0.142914075811249,False,0.0653664764087031,0.09986711268729215,1.166179499829441,0.20569024620009607,False,0.16347946368204433,0.27075385019463893,4.111275853385343,0.4710057576445751,False,0.5603927188782576,0.9665798491730525,7.42,0,32.80916818333261,3.525422847843437,False,4.048837358804076,False,0.9905408245077654,False
L12,50.0,4.0,0.009523546516318357,-1.7763568394002505e-15,0.524634229285209,0.17600930348796257,False,0.07666256827370665,0.12125065784509143,2.0363784259714284,0.31251965786608565,False,0.2804016783392349,0.48166130856818784,4.242181774616384,1.097661327889467,False,0.5776797576714391,0.9999999952089093,7.42,0,92.16520244015042,2.08319913455806,False,11.373708493194647,False,0.9237444445386382,False
L12,50.0,5.0,0.008436776915921507,-1.7763568394002505e-15,0.6144128088796932,0.21392298321026743,False,0.08828629475522379,0.14388901569276066,3.113393066512618,0.48017837684402986,False,0.42507608688904114,0.7431353427209423,4.229599403714152,2.3337138412878473,False,0.5755082078056899,1.0,7.42,0,211.97908580775797,1.358517640836087,False,26.15942096147365,False,0.8183323085092805,False
