year,drv_reg_R19,s_reg_R19,drv_reg_SLOWP,s_reg_SLOWP,drv_reg_FAST,s_reg_FAST,drv_obs_R19,s_obs_R19,drv_obs_SLOWP,s_obs_SLOWP,drv_obs_FAST,s_obs_FAST
2004,0.475230000000,0.000032186691,0.899493476690,0.002500275695,1.314691862173,0.030791400321,0.475230000000,0.000244260411,0.899493476690,0.000809833043,1.314691862173,0.028829139658
2005,0.552060000000,0.000032669247,2.466935001193,0.002510781639,1.471177233788,0.031278512389,0.552060000000,0.000249123351,2.466935001193,0.000812642998,1.471177233788,0.029253244472
2006,0.451350000000,0.000033744339,3.029541817645,0.002726683369,1.542115683703,0.031855913372,0.451350000000,0.000257444468,3.029541817645,0.000895696721,1.542115683703,0.029752087187
2007,0.617700000000,0.000034096638,2.632937258295,0.003083501698,1.271627790866,0.032469188021,0.617700000000,0.000261431586,2.632937258295,0.001039848227,1.271627790866,0.030280982734
2008,0.391160000000,0.000035908727,2.345680458551,0.003334400556,0.965701984969,0.032902090488,0.391160000000,0.000273540653,2.345680458551,0.001138431404,0.965701984969,0.030661411426
2009,0.673190000000,0.000036034012,2.341313524071,0.003520078110,1.296476299540,0.033172968478,0.673190000000,0.000275758372,2.341313524071,0.001209693127,1.296476299540,0.030906859091
2010,0.570850000000,0.000038649179,3.249414887550,0.003703941068,1.795429144745,0.033608286636,0.570850000000,0.000291685186,3.249414887550,0.001280388960,1.795429144745,0.031289517568
2011,0.649310000000,0.000039910560,3.173348091730,0.004117298320,1.161978276816,0.034362975489,0.649310000000,0.000300964108,3.173348091730,0.001451511952,1.161978276816,0.031936224157
2012,0.484270000000,0.000042156854,3.268130151928,0.004504710230,0.904071437066,0.034707480741,0.484270000000,0.000315129685,3.268130151928,0.001611678462,0.904071437066,0.032244019797
2013,0.707460000000,0.000042692958,1.955545455422,0.004917051295,1.367664290535,0.034930859164,0.707460000000,0.000320287500,1.955545455422,0.001783797492,1.367664290535,0.032449924877
2014,0.466950000000,0.000045887500,2.497542270407,0.005025615235,1.600471419424,0.035376990572,0.466950000000,0.000338795802,2.497542270407,0.001824540940,1.600471419424,0.032842498837
2015,0.327760000000,0.000046319728,2.819510578259,0.005234611248,1.620406498677,0.035957020825,0.327760000000,0.000343275348,2.819510578259,0.001907446493,1.620406498677,0.033346427587
2016,0.557830000000,0.000046337479,3.995940063274,0.005517730626,2.219440203754,0.036538183459,0.557830000000,0.000344227610,3.995940063274,0.002022891976,2.219440203754,0.033851821306
2017,0.707970000000,0.000047464057,2.774802749142,0.006162576364,1.754979394329,0.037551482283,0.707970000000,0.000352744541,2.774802749142,0.002305748936,1.754979394329,0.034715231628
2018,0.838970000000,0.000050664849,2.614338183255,0.006428680172,1.528321379073,0.038187849061,0.838970000000,0.000371235649,2.614338183255,0.002414882862,1.528321379073,0.035268313163
2019,0.746360000000,0.000056740122,3.176160440223,0.006655662781,1.958657990205,0.038669013874,0.746360000000,0.000401893123,3.176160440223,0.002507143442,1.958657990205,0.035692763488
2020,0.791230000000,0.000060669883,3.283776766823,0.007023868436,1.472202916866,0.039421700129,0.791230000000,0.000423524430,3.283776766823,0.002662971830,1.472202916866,0.036343613164
2021,0.563220000000,0.000065567379,3.136874007678,0.007420055057,1.546698166053,0.039849147377,0.563220000000,0.000449239337,3.136874007678,0.002832286912,1.546698166053,0.036724050201
2022,0.810190000000,0.000066741160,3.005555776749,0.007771404443,1.664234381484,0.040310613660,0.810190000000,0.000457922779,3.005555776749,0.002981676291,1.664234381484,0.037133223289
2023,0.972700000000,0.000072080704,3.577095639605,0.008084918894,1.887486424005,0.040832128471,0.972700000000,0.000485418488,3.577095639605,0.003114358761,1.887486424005,0.037592967089
2024,0.956610000000,0.000082179592,3.646015180841,0.008561030510,1.921074668262,0.041484470766,0.956610000000,0.000531562366,3.646015180841,0.003323072861,1.921074668262,0.038162487561
2025,0.888438658204,0.000091718416,3.444041641177,0.009054593043,1.963806524182,0.042144457080,0.813945952927,0.000575487965,3.584599544420,0.003541055477,1.994940846400,0.038739129459
2026,0.915042256109,0.000099115218,3.487968175257,0.009481059081,1.995577164201,0.042817932682,0.829826906518,0.000603088418,3.648758293136,0.003748610336,2.031193029434,0.039345491429
