axis,rff_idx,fair_cfg_idx,seed_idx,post_idx
anova,237,266,0,7401
anova,237,266,0,7583
anova,237,266,0,3314
anova,237,266,1,7401
anova,237,266,1,7583
anova,237,266,1,3314
anova,237,266,2,7401
anova,237,266,2,7583
anova,237,266,2,3314
anova,237,38,0,3737
anova,237,38,0,1427
anova,237,38,0,3081
anova,237,38,1,3737
anova,237,38,1,1427
anova,237,38,1,3081
anova,237,38,2,3737
anova,237,38,2,1427
anova,237,38,2,3081
anova,237,553,0,1943
anova,237,553,0,173
anova,237,553,0,9923
anova,237,553,1,1943
anova,237,553,1,173
anova,237,553,1,9923
anova,237,553,2,1943
anova,237,553,2,173
anova,237,553,2,9923
anova,237,88,0,3615
anova,237,88,0,532
anova,237,88,0,1894
anova,237,88,1,3615
anova,237,88,1,532
anova,237,88,1,1894
anova,237,88,2,3615
anova,237,88,2,532
anova,237,88,2,1894
anova,237,578,0,8712
anova,237,578,0,4793
anova,237,578,0,2137
anova,237,578,1,8712
anova,237,578,1,4793
anova,237,578,1,2137
anova,237,578,2,8712
anova,237,578,2,4793
anova,237,578,2,2137
anova,237,403,0,6512
anova,237,403,0,7662
anova,237,403,0,711
anova,237,403,1,6512
anova,237,403,1,7662
anova,237,403,1,711
anova,237,403,2,6512
anova,237,403,2,7662
anova,237,403,2,711
anova,237,589,0,1547
anova,237,589,0,6391
anova,237,589,0,6067
anova,237,589,1,1547
anova,237,589,1,6391
anova,237,589,1,6067
anova,237,589,2,1547
anova,237,589,2,6391
anova,237,589,2,6067
anova,237,639,0,2433
anova,237,639,0,6541
anova,237,639,0,3585
anova,237,639,1,2433
anova,237,639,1,6541
anova,237,639,1,3585
anova,237,639,2,2433
anova,237,639,2,6541
anova,237,639,2,3585
anova,237,180,0,7416
anova,237,180,0,2617
anova,237,180,0,147
anova,237,180,1,7416
anova,237,180,1,2617
anova,237,180,1,147
anova,237,180,2,7416
anova,237,180,2,2617
anova,237,180,2,147
anova,237,136,0,1019
anova,237,136,0,9708
anova,237,136,0,1725
anova,237,136,1,1019
anova,237,136,1,9708
anova,237,136,1,1725
anova,237,136,2,1019
anova,237,136,2,9708
anova,237,136,2,1725
anova,237,193,0,1331
anova,237,193,0,2386
anova,237,193,0,5057
anova,237,193,1,1331
anova,237,193,1,2386
anova,237,193,1,5057
anova,237,193,2,1331
anova,237,193,2,2386
anova,237,193,2,5057
anova,237,450,0,9439
anova,237,450,0,3001
anova,237,450,0,6890
anova,237,450,1,9439
anova,237,450,1,3001
anova,237,450,1,6890
anova,237,450,2,9439
anova,237,450,2,3001
anova,237,450,2,6890
anova,237,129,0,5198
anova,237,129,0,1473
anova,237,129,0,2675
anova,237,129,1,5198
anova,237,129,1,1473
anova,237,129,1,2675
anova,237,129,2,5198
anova,237,129,2,1473
anova,237,129,2,2675
anova,237,490,0,1148
anova,237,490,0,2644
anova,237,490,0,3958
anova,237,490,1,1148
anova,237,490,1,2644
anova,237,490,1,3958
anova,237,490,2,1148
anova,237,490,2,2644
anova,237,490,2,3958
anova,237,714,0,9387
anova,237,714,0,6284
anova,237,714,0,8238
anova,237,714,1,9387
anova,237,714,1,6284
anova,237,714,1,8238
anova,237,714,2,9387
anova,237,714,2,6284
anova,237,714,2,8238
anova,238,70,0,8414
anova,238,70,0,6112
anova,238,70,0,1650
anova,238,70,1,8414
anova,238,70,1,6112
anova,238,70,1,1650
anova,238,70,2,8414
anova,238,70,2,6112
anova,238,70,2,1650
anova,238,670,0,1258
anova,238,670,0,4556
anova,238,670,0,5702
anova,238,670,1,1258
anova,238,670,1,4556
anova,238,670,1,5702
anova,238,670,2,1258
anova,238,670,2,4556
anova,238,670,2,5702
anova,238,830,0,5536
anova,238,830,0,8330
anova,238,830,0,4892
anova,238,830,1,5536
anova,238,830,1,8330
anova,238,830,1,4892
anova,238,830,2,5536
anova,238,830,2,8330
anova,238,830,2,4892
anova,238,160,0,2140
anova,238,160,0,3294
anova,238,160,0,4385
anova,238,160,1,2140
anova,238,160,1,3294
anova,238,160,1,4385
anova,238,160,2,2140
anova,238,160,2,3294
anova,238,160,2,4385
anova,238,103,0,3163
anova,238,103,0,7435
anova,238,103,0,1617
anova,238,103,1,3163
anova,238,103,1,7435
anova,238,103,1,1617
anova,238,103,2,3163
anova,238,103,2,7435
anova,238,103,2,1617
anova,238,162,0,3772
anova,238,162,0,2159
anova,238,162,0,22
anova,238,162,1,3772
anova,238,162,1,2159
anova,238,162,1,22
anova,238,162,2,3772
anova,238,162,2,2159
anova,238,162,2,22
anova,238,325,0,5419
anova,238,325,0,1462
anova,238,325,0,1198
anova,238,325,1,5419
anova,238,325,1,1462
anova,238,325,1,1198
anova,238,325,2,5419
anova,238,325,2,1462
anova,238,325,2,1198
anova,238,68,0,148
anova,238,68,0,4542
anova,238,68,0,4291
anova,238,68,1,148
anova,238,68,1,4542
anova,238,68,1,4291
anova,238,68,2,148
anova,238,68,2,4542
anova,238,68,2,4291
anova,238,836,0,7960
anova,238,836,0,9901
anova,238,836,0,1324
anova,238,836,1,7960
anova,238,836,1,9901
anova,238,836,1,1324
anova,238,836,2,7960
anova,238,836,2,9901
anova,238,836,2,1324
anova,238,133,0,8293
anova,238,133,0,5451
anova,238,133,0,4007
anova,238,133,1,8293
anova,238,133,1,5451
anova,238,133,1,4007
anova,238,133,2,8293
anova,238,133,2,5451
anova,238,133,2,4007
anova,238,100,0,505
anova,238,100,0,6041
anova,238,100,0,7717
anova,238,100,1,505
anova,238,100,1,6041
anova,238,100,1,7717
anova,238,100,2,505
anova,238,100,2,6041
anova,238,100,2,7717
anova,238,473,0,5521
anova,238,473,0,6045
anova,238,473,0,7515
anova,238,473,1,5521
anova,238,473,1,6045
anova,238,473,1,7515
anova,238,473,2,5521
anova,238,473,2,6045
anova,238,473,2,7515
anova,238,562,0,2413
anova,238,562,0,8425
anova,238,562,0,7820
anova,238,562,1,2413
anova,238,562,1,8425
anova,238,562,1,7820
anova,238,562,2,2413
anova,238,562,2,8425
anova,238,562,2,7820
anova,238,838,0,1273
anova,238,838,0,1940
anova,238,838,0,4262
anova,238,838,1,1273
anova,238,838,1,1940
anova,238,838,1,4262
anova,238,838,2,1273
anova,238,838,2,1940
anova,238,838,2,4262
anova,238,211,0,7131
anova,238,211,0,3149
anova,238,211,0,8066
anova,238,211,1,7131
anova,238,211,1,3149
anova,238,211,1,8066
anova,238,211,2,7131
anova,238,211,2,3149
anova,238,211,2,8066
anova,16,840,0,7582
anova,16,840,0,1377
anova,16,840,0,9093
anova,16,840,1,7582
anova,16,840,1,1377
anova,16,840,1,9093
anova,16,840,2,7582
anova,16,840,2,1377
anova,16,840,2,9093
anova,16,361,0,9006
anova,16,361,0,295
anova,16,361,0,8247
anova,16,361,1,9006
anova,16,361,1,295
anova,16,361,1,8247
anova,16,361,2,9006
anova,16,361,2,295
anova,16,361,2,8247
anova,16,374,0,9899
anova,16,374,0,4895
anova,16,374,0,1769
anova,16,374,1,9899
anova,16,374,1,4895
anova,16,374,1,1769
anova,16,374,2,9899
anova,16,374,2,4895
anova,16,374,2,1769
anova,16,253,0,6157
anova,16,253,0,9102
anova,16,253,0,8262
anova,16,253,1,6157
anova,16,253,1,9102
anova,16,253,1,8262
anova,16,253,2,6157
anova,16,253,2,9102
anova,16,253,2,8262
anova,16,720,0,7154
anova,16,720,0,9201
anova,16,720,0,763
anova,16,720,1,7154
anova,16,720,1,9201
anova,16,720,1,763
anova,16,720,2,7154
anova,16,720,2,9201
anova,16,720,2,763
anova,16,38,0,7491
anova,16,38,0,9128
anova,16,38,0,5648
anova,16,38,1,7491
anova,16,38,1,9128
anova,16,38,1,5648
anova,16,38,2,7491
anova,16,38,2,9128
anova,16,38,2,5648
anova,16,334,0,1591
anova,16,334,0,2430
anova,16,334,0,2972
anova,16,334,1,1591
anova,16,334,1,2430
anova,16,334,1,2972
anova,16,334,2,1591
anova,16,334,2,2430
anova,16,334,2,2972
anova,16,203,0,8643
anova,16,203,0,4209
anova,16,203,0,4986
anova,16,203,1,8643
anova,16,203,1,4209
anova,16,203,1,4986
anova,16,203,2,8643
anova,16,203,2,4209
anova,16,203,2,4986
anova,16,407,0,3215
anova,16,407,0,6418
anova,16,407,0,4606
anova,16,407,1,3215
anova,16,407,1,6418
anova,16,407,1,4606
anova,16,407,2,3215
anova,16,407,2,6418
anova,16,407,2,4606
anova,16,418,0,9497
anova,16,418,0,8443
anova,16,418,0,896
anova,16,418,1,9497
anova,16,418,1,8443
anova,16,418,1,896
anova,16,418,2,9497
anova,16,418,2,8443
anova,16,418,2,896
anova,16,641,0,6354
anova,16,641,0,5207
anova,16,641,0,3925
anova,16,641,1,6354
anova,16,641,1,5207
anova,16,641,1,3925
anova,16,641,2,6354
anova,16,641,2,5207
anova,16,641,2,3925
anova,16,128,0,3583
anova,16,128,0,9887
anova,16,128,0,1634
anova,16,128,1,3583
anova,16,128,1,9887
anova,16,128,1,1634
anova,16,128,2,3583
anova,16,128,2,9887
anova,16,128,2,1634
anova,16,295,0,7253
anova,16,295,0,1128
anova,16,295,0,1705
anova,16,295,1,7253
anova,16,295,1,1128
anova,16,295,1,1705
anova,16,295,2,7253
anova,16,295,2,1128
anova,16,295,2,1705
anova,16,675,0,5093
anova,16,675,0,7157
anova,16,675,0,2399
anova,16,675,1,5093
anova,16,675,1,7157
anova,16,675,1,2399
anova,16,675,2,5093
anova,16,675,2,7157
anova,16,675,2,2399
anova,16,244,0,1175
anova,16,244,0,2882
anova,16,244,0,3860
anova,16,244,1,1175
anova,16,244,1,2882
anova,16,244,1,3860
anova,16,244,2,1175
anova,16,244,2,2882
anova,16,244,2,3860
anova,1742,304,0,5618
anova,1742,304,0,868
anova,1742,304,0,630
anova,1742,304,1,5618
anova,1742,304,1,868
anova,1742,304,1,630
anova,1742,304,2,5618
anova,1742,304,2,868
anova,1742,304,2,630
anova,1742,50,0,6505
anova,1742,50,0,935
anova,1742,50,0,8190
anova,1742,50,1,6505
anova,1742,50,1,935
anova,1742,50,1,8190
anova,1742,50,2,6505
anova,1742,50,2,935
anova,1742,50,2,8190
anova,1742,358,0,8705
anova,1742,358,0,3312
anova,1742,358,0,3636
anova,1742,358,1,8705
anova,1742,358,1,3312
anova,1742,358,1,3636
anova,1742,358,2,8705
anova,1742,358,2,3312
anova,1742,358,2,3636
anova,1742,10,0,4427
anova,1742,10,0,3919
anova,1742,10,0,1315
anova,1742,10,1,4427
anova,1742,10,1,3919
anova,1742,10,1,1315
anova,1742,10,2,4427
anova,1742,10,2,3919
anova,1742,10,2,1315
anova,1742,260,0,7935
anova,1742,260,0,3715
anova,1742,260,0,3904
anova,1742,260,1,7935
anova,1742,260,1,3715
anova,1742,260,1,3904
anova,1742,260,2,7935
anova,1742,260,2,3715
anova,1742,260,2,3904
anova,1742,353,0,8260
anova,1742,353,0,6826
anova,1742,353,0,8223
anova,1742,353,1,8260
anova,1742,353,1,6826
anova,1742,353,1,8223
anova,1742,353,2,8260
anova,1742,353,2,6826
anova,1742,353,2,8223
anova,1742,835,0,1389
anova,1742,835,0,7718
anova,1742,835,0,5809
anova,1742,835,1,1389
anova,1742,835,1,7718
anova,1742,835,1,5809
anova,1742,835,2,1389
anova,1742,835,2,7718
anova,1742,835,2,5809
anova,1742,274,0,307
anova,1742,274,0,5623
anova,1742,274,0,6922
anova,1742,274,1,307
anova,1742,274,1,5623
anova,1742,274,1,6922
anova,1742,274,2,307
anova,1742,274,2,5623
anova,1742,274,2,6922
anova,1742,351,0,9643
anova,1742,351,0,4156
anova,1742,351,0,7648
anova,1742,351,1,9643
anova,1742,351,1,4156
anova,1742,351,1,7648
anova,1742,351,2,9643
anova,1742,351,2,4156
anova,1742,351,2,7648
anova,1742,140,0,4571
anova,1742,140,0,4604
anova,1742,140,0,2982
anova,1742,140,1,4571
anova,1742,140,1,4604
anova,1742,140,1,2982
anova,1742,140,2,4571
anova,1742,140,2,4604
anova,1742,140,2,2982
anova,1742,494,0,9958
anova,1742,494,0,9567
anova,1742,494,0,5688
anova,1742,494,1,9958
anova,1742,494,1,9567
anova,1742,494,1,5688
anova,1742,494,2,9958
anova,1742,494,2,9567
anova,1742,494,2,5688
anova,1742,573,0,7142
anova,1742,573,0,9346
anova,1742,573,0,9608
anova,1742,573,1,7142
anova,1742,573,1,9346
anova,1742,573,1,9608
anova,1742,573,2,7142
anova,1742,573,2,9346
anova,1742,573,2,9608
anova,1742,779,0,9369
anova,1742,779,0,9709
anova,1742,779,0,9787
anova,1742,779,1,9369
anova,1742,779,1,9709
anova,1742,779,1,9787
anova,1742,779,2,9369
anova,1742,779,2,9709
anova,1742,779,2,9787
anova,1742,555,0,5075
anova,1742,555,0,473
anova,1742,555,0,55
anova,1742,555,1,5075
anova,1742,555,1,473
anova,1742,555,1,55
anova,1742,555,2,5075
anova,1742,555,2,473
anova,1742,555,2,55
anova,1742,701,0,8487
anova,1742,701,0,8351
anova,1742,701,0,5118
anova,1742,701,1,8487
anova,1742,701,1,8351
anova,1742,701,1,5118
anova,1742,701,2,8487
anova,1742,701,2,8351
anova,1742,701,2,5118
anova,508,823,0,1842
anova,508,823,0,3459
anova,508,823,0,1612
anova,508,823,1,1842
anova,508,823,1,3459
anova,508,823,1,1612
anova,508,823,2,1842
anova,508,823,2,3459
anova,508,823,2,1612
anova,508,708,0,2835
anova,508,708,0,1511
anova,508,708,0,6804
anova,508,708,1,2835
anova,508,708,1,1511
anova,508,708,1,6804
anova,508,708,2,2835
anova,508,708,2,1511
anova,508,708,2,6804
anova,508,689,0,3281
anova,508,689,0,3055
anova,508,689,0,9385
anova,508,689,1,3281
anova,508,689,1,3055
anova,508,689,1,9385
anova,508,689,2,3281
anova,508,689,2,3055
anova,508,689,2,9385
anova,508,500,0,1505
anova,508,500,0,979
anova,508,500,0,7318
anova,508,500,1,1505
anova,508,500,1,979
anova,508,500,1,7318
anova,508,500,2,1505
anova,508,500,2,979
anova,508,500,2,7318
anova,508,289,0,8216
anova,508,289,0,6143
anova,508,289,0,8125
anova,508,289,1,8216
anova,508,289,1,6143
anova,508,289,1,8125
anova,508,289,2,8216
anova,508,289,2,6143
anova,508,289,2,8125
anova,508,496,0,4286
anova,508,496,0,1364
anova,508,496,0,7766
anova,508,496,1,4286
anova,508,496,1,1364
anova,508,496,1,7766
anova,508,496,2,4286
anova,508,496,2,1364
anova,508,496,2,7766
anova,508,222,0,2999
anova,508,222,0,9198
anova,508,222,0,6096
anova,508,222,1,2999
anova,508,222,1,9198
anova,508,222,1,6096
anova,508,222,2,2999
anova,508,222,2,9198
anova,508,222,2,6096
anova,508,14,0,4231
anova,508,14,0,1301
anova,508,14,0,1873
anova,508,14,1,4231
anova,508,14,1,1301
anova,508,14,1,1873
anova,508,14,2,4231
anova,508,14,2,1301
anova,508,14,2,1873
anova,508,735,0,1656
anova,508,735,0,5112
anova,508,735,0,1150
anova,508,735,1,1656
anova,508,735,1,5112
anova,508,735,1,1150
anova,508,735,2,1656
anova,508,735,2,5112
anova,508,735,2,1150
anova,508,491,0,4734
anova,508,491,0,9117
anova,508,491,0,1663
anova,508,491,1,4734
anova,508,491,1,9117
anova,508,491,1,1663
anova,508,491,2,4734
anova,508,491,2,9117
anova,508,491,2,1663
anova,508,224,0,8376
anova,508,224,0,5177
anova,508,224,0,1101
anova,508,224,1,8376
anova,508,224,1,5177
anova,508,224,1,1101
anova,508,224,2,8376
anova,508,224,2,5177
anova,508,224,2,1101
anova,508,294,0,6550
anova,508,294,0,4161
anova,508,294,0,4890
anova,508,294,1,6550
anova,508,294,1,4161
anova,508,294,1,4890
anova,508,294,2,6550
anova,508,294,2,4161
anova,508,294,2,4890
anova,508,244,0,3939
anova,508,244,0,5104
anova,508,244,0,4487
anova,508,244,1,3939
anova,508,244,1,5104
anova,508,244,1,4487
anova,508,244,2,3939
anova,508,244,2,5104
anova,508,244,2,4487
anova,508,725,0,4338
anova,508,725,0,8280
anova,508,725,0,1786
anova,508,725,1,4338
anova,508,725,1,8280
anova,508,725,1,1786
anova,508,725,2,4338
anova,508,725,2,8280
anova,508,725,2,1786
anova,508,645,0,6293
anova,508,645,0,1187
anova,508,645,0,2388
anova,508,645,1,6293
anova,508,645,1,1187
anova,508,645,1,2388
anova,508,645,2,6293
anova,508,645,2,1187
anova,508,645,2,2388
anova,1076,298,0,6121
anova,1076,298,0,5989
anova,1076,298,0,4898
anova,1076,298,1,6121
anova,1076,298,1,5989
anova,1076,298,1,4898
anova,1076,298,2,6121
anova,1076,298,2,5989
anova,1076,298,2,4898
anova,1076,574,0,8500
anova,1076,574,0,971
anova,1076,574,0,7345
anova,1076,574,1,8500
anova,1076,574,1,971
anova,1076,574,1,7345
anova,1076,574,2,8500
anova,1076,574,2,971
anova,1076,574,2,7345
anova,1076,240,0,8630
anova,1076,240,0,2889
anova,1076,240,0,2277
anova,1076,240,1,8630
anova,1076,240,1,2889
anova,1076,240,1,2277
anova,1076,240,2,8630
anova,1076,240,2,2889
anova,1076,240,2,2277
anova,1076,233,0,8584
anova,1076,233,0,568
anova,1076,233,0,8346
anova,1076,233,1,8584
anova,1076,233,1,568
anova,1076,233,1,8346
anova,1076,233,2,8584
anova,1076,233,2,568
anova,1076,233,2,8346
anova,1076,144,0,7587
anova,1076,144,0,5437
anova,1076,144,0,4357
anova,1076,144,1,7587
anova,1076,144,1,5437
anova,1076,144,1,4357
anova,1076,144,2,7587
anova,1076,144,2,5437
anova,1076,144,2,4357
anova,1076,563,0,8838
anova,1076,563,0,1389
anova,1076,563,0,4987
anova,1076,563,1,8838
anova,1076,563,1,1389
anova,1076,563,1,4987
anova,1076,563,2,8838
anova,1076,563,2,1389
anova,1076,563,2,4987
anova,1076,6,0,4141
anova,1076,6,0,6672
anova,1076,6,0,1671
anova,1076,6,1,4141
anova,1076,6,1,6672
anova,1076,6,1,1671
anova,1076,6,2,4141
anova,1076,6,2,6672
anova,1076,6,2,1671
anova,1076,470,0,1791
anova,1076,470,0,5221
anova,1076,470,0,6345
anova,1076,470,1,1791
anova,1076,470,1,5221
anova,1076,470,1,6345
anova,1076,470,2,1791
anova,1076,470,2,5221
anova,1076,470,2,6345
anova,1076,750,0,9733
anova,1076,750,0,9028
anova,1076,750,0,4928
anova,1076,750,1,9733
anova,1076,750,1,9028
anova,1076,750,1,4928
anova,1076,750,2,9733
anova,1076,750,2,9028
anova,1076,750,2,4928
anova,1076,283,0,3946
anova,1076,283,0,8244
anova,1076,283,0,7023
anova,1076,283,1,3946
anova,1076,283,1,8244
anova,1076,283,1,7023
anova,1076,283,2,3946
anova,1076,283,2,8244
anova,1076,283,2,7023
anova,1076,734,0,2158
anova,1076,734,0,1984
anova,1076,734,0,8830
anova,1076,734,1,2158
anova,1076,734,1,1984
anova,1076,734,1,8830
anova,1076,734,2,2158
anova,1076,734,2,1984
anova,1076,734,2,8830
anova,1076,526,0,8451
anova,1076,526,0,7237
anova,1076,526,0,659
anova,1076,526,1,8451
anova,1076,526,1,7237
anova,1076,526,1,659
anova,1076,526,2,8451
anova,1076,526,2,7237
anova,1076,526,2,659
anova,1076,431,0,6237
anova,1076,431,0,6661
anova,1076,431,0,8205
anova,1076,431,1,6237
anova,1076,431,1,6661
anova,1076,431,1,8205
anova,1076,431,2,6237
anova,1076,431,2,6661
anova,1076,431,2,8205
anova,1076,304,0,4521
anova,1076,304,0,6402
anova,1076,304,0,6160
anova,1076,304,1,4521
anova,1076,304,1,6402
anova,1076,304,1,6160
anova,1076,304,2,4521
anova,1076,304,2,6402
anova,1076,304,2,6160
anova,1076,266,0,5113
anova,1076,266,0,4560
anova,1076,266,0,7850
anova,1076,266,1,5113
anova,1076,266,1,4560
anova,1076,266,1,7850
anova,1076,266,2,5113
anova,1076,266,2,4560
anova,1076,266,2,7850
anova,1845,313,0,1770
anova,1845,313,0,7486
anova,1845,313,0,8308
anova,1845,313,1,1770
anova,1845,313,1,7486
anova,1845,313,1,8308
anova,1845,313,2,1770
anova,1845,313,2,7486
anova,1845,313,2,8308
anova,1845,651,0,2032
anova,1845,651,0,4699
anova,1845,651,0,1384
anova,1845,651,1,2032
anova,1845,651,1,4699
anova,1845,651,1,1384
anova,1845,651,2,2032
anova,1845,651,2,4699
anova,1845,651,2,1384
anova,1845,394,0,5683
anova,1845,394,0,3363
anova,1845,394,0,7668
anova,1845,394,1,5683
anova,1845,394,1,3363
anova,1845,394,1,7668
anova,1845,394,2,5683
anova,1845,394,2,3363
anova,1845,394,2,7668
anova,1845,567,0,6318
anova,1845,567,0,6996
anova,1845,567,0,9969
anova,1845,567,1,6318
anova,1845,567,1,6996
anova,1845,567,1,9969
anova,1845,567,2,6318
anova,1845,567,2,6996
anova,1845,567,2,9969
anova,1845,282,0,1229
anova,1845,282,0,5533
anova,1845,282,0,5435
anova,1845,282,1,1229
anova,1845,282,1,5533
anova,1845,282,1,5435
anova,1845,282,2,1229
anova,1845,282,2,5533
anova,1845,282,2,5435
anova,1845,696,0,6380
anova,1845,696,0,3141
anova,1845,696,0,2326
anova,1845,696,1,6380
anova,1845,696,1,3141
anova,1845,696,1,2326
anova,1845,696,2,6380
anova,1845,696,2,3141
anova,1845,696,2,2326
anova,1845,144,0,1461
anova,1845,144,0,5756
anova,1845,144,0,2954
anova,1845,144,1,1461
anova,1845,144,1,5756
anova,1845,144,1,2954
anova,1845,144,2,1461
anova,1845,144,2,5756
anova,1845,144,2,2954
anova,1845,45,0,2237
anova,1845,45,0,9840
anova,1845,45,0,9851
anova,1845,45,1,2237
anova,1845,45,1,9840
anova,1845,45,1,9851
anova,1845,45,2,2237
anova,1845,45,2,9840
anova,1845,45,2,9851
anova,1845,824,0,5057
anova,1845,824,0,5559
anova,1845,824,0,705
anova,1845,824,1,5057
anova,1845,824,1,5559
anova,1845,824,1,705
anova,1845,824,2,5057
anova,1845,824,2,5559
anova,1845,824,2,705
anova,1845,642,0,7457
anova,1845,642,0,2548
anova,1845,642,0,8881
anova,1845,642,1,7457
anova,1845,642,1,2548
anova,1845,642,1,8881
anova,1845,642,2,7457
anova,1845,642,2,2548
anova,1845,642,2,8881
anova,1845,267,0,8087
anova,1845,267,0,2502
anova,1845,267,0,8363
anova,1845,267,1,8087
anova,1845,267,1,2502
anova,1845,267,1,8363
anova,1845,267,2,8087
anova,1845,267,2,2502
anova,1845,267,2,8363
anova,1845,445,0,6768
anova,1845,445,0,2430
anova,1845,445,0,8236
anova,1845,445,1,6768
anova,1845,445,1,2430
anova,1845,445,1,8236
anova,1845,445,2,6768
anova,1845,445,2,2430
anova,1845,445,2,8236
anova,1845,269,0,8330
anova,1845,269,0,2810
anova,1845,269,0,5045
anova,1845,269,1,8330
anova,1845,269,1,2810
anova,1845,269,1,5045
anova,1845,269,2,8330
anova,1845,269,2,2810
anova,1845,269,2,5045
anova,1845,103,0,5795
anova,1845,103,0,6415
anova,1845,103,0,3385
anova,1845,103,1,5795
anova,1845,103,1,6415
anova,1845,103,1,3385
anova,1845,103,2,5795
anova,1845,103,2,6415
anova,1845,103,2,3385
anova,1845,23,0,301
anova,1845,23,0,1909
anova,1845,23,0,5387
anova,1845,23,1,301
anova,1845,23,1,1909
anova,1845,23,1,5387
anova,1845,23,2,301
anova,1845,23,2,1909
anova,1845,23,2,5387
anova,92,723,0,3626
anova,92,723,0,2435
anova,92,723,0,39
anova,92,723,1,3626
anova,92,723,1,2435
anova,92,723,1,39
anova,92,723,2,3626
anova,92,723,2,2435
anova,92,723,2,39
anova,92,686,0,3605
anova,92,686,0,1238
anova,92,686,0,9742
anova,92,686,1,3605
anova,92,686,1,1238
anova,92,686,1,9742
anova,92,686,2,3605
anova,92,686,2,1238
anova,92,686,2,9742
anova,92,31,0,588
anova,92,31,0,6823
anova,92,31,0,5523
anova,92,31,1,588
anova,92,31,1,6823
anova,92,31,1,5523
anova,92,31,2,588
anova,92,31,2,6823
anova,92,31,2,5523
anova,92,776,0,8924
anova,92,776,0,9130
anova,92,776,0,8586
anova,92,776,1,8924
anova,92,776,1,9130
anova,92,776,1,8586
anova,92,776,2,8924
anova,92,776,2,9130
anova,92,776,2,8586
anova,92,412,0,7053
anova,92,412,0,7648
anova,92,412,0,9731
anova,92,412,1,7053
anova,92,412,1,7648
anova,92,412,1,9731
anova,92,412,2,7053
anova,92,412,2,7648
anova,92,412,2,9731
anova,92,551,0,7281
anova,92,551,0,6266
anova,92,551,0,2061
anova,92,551,1,7281
anova,92,551,1,6266
anova,92,551,1,2061
anova,92,551,2,7281
anova,92,551,2,6266
anova,92,551,2,2061
anova,92,422,0,8904
anova,92,422,0,1500
anova,92,422,0,4271
anova,92,422,1,8904
anova,92,422,1,1500
anova,92,422,1,4271
anova,92,422,2,8904
anova,92,422,2,1500
anova,92,422,2,4271
anova,92,313,0,144
anova,92,313,0,611
anova,92,313,0,664
anova,92,313,1,144
anova,92,313,1,611
anova,92,313,1,664
anova,92,313,2,144
anova,92,313,2,611
anova,92,313,2,664
anova,92,366,0,6410
anova,92,366,0,8138
anova,92,366,0,6040
anova,92,366,1,6410
anova,92,366,1,8138
anova,92,366,1,6040
anova,92,366,2,6410
anova,92,366,2,8138
anova,92,366,2,6040
anova,92,613,0,4025
anova,92,613,0,6551
anova,92,613,0,3546
anova,92,613,1,4025
anova,92,613,1,6551
anova,92,613,1,3546
anova,92,613,2,4025
anova,92,613,2,6551
anova,92,613,2,3546
anova,92,733,0,2774
anova,92,733,0,1792
anova,92,733,0,7070
anova,92,733,1,2774
anova,92,733,1,1792
anova,92,733,1,7070
anova,92,733,2,2774
anova,92,733,2,1792
anova,92,733,2,7070
anova,92,37,0,6144
anova,92,37,0,9803
anova,92,37,0,9418
anova,92,37,1,6144
anova,92,37,1,9803
anova,92,37,1,9418
anova,92,37,2,6144
anova,92,37,2,9803
anova,92,37,2,9418
anova,92,3,0,6131
anova,92,3,0,9304
anova,92,3,0,3977
anova,92,3,1,6131
anova,92,3,1,9304
anova,92,3,1,3977
anova,92,3,2,6131
anova,92,3,2,9304
anova,92,3,2,3977
anova,92,352,0,7469
anova,92,352,0,1732
anova,92,352,0,3727
anova,92,352,1,7469
anova,92,352,1,1732
anova,92,352,1,3727
anova,92,352,2,7469
anova,92,352,2,1732
anova,92,352,2,3727
anova,92,477,0,4697
anova,92,477,0,4547
anova,92,477,0,1919
anova,92,477,1,4697
anova,92,477,1,4547
anova,92,477,1,1919
anova,92,477,2,4697
anova,92,477,2,4547
anova,92,477,2,1919
anova,714,311,0,3227
anova,714,311,0,6399
anova,714,311,0,5280
anova,714,311,1,3227
anova,714,311,1,6399
anova,714,311,1,5280
anova,714,311,2,3227
anova,714,311,2,6399
anova,714,311,2,5280
anova,714,382,0,2080
anova,714,382,0,3478
anova,714,382,0,5567
anova,714,382,1,2080
anova,714,382,1,3478
anova,714,382,1,5567
anova,714,382,2,2080
anova,714,382,2,3478
anova,714,382,2,5567
anova,714,678,0,1762
anova,714,678,0,9600
anova,714,678,0,4987
anova,714,678,1,1762
anova,714,678,1,9600
anova,714,678,1,4987
anova,714,678,2,1762
anova,714,678,2,9600
anova,714,678,2,4987
anova,714,398,0,2313
anova,714,398,0,2401
anova,714,398,0,9221
anova,714,398,1,2313
anova,714,398,1,2401
anova,714,398,1,9221
anova,714,398,2,2313
anova,714,398,2,2401
anova,714,398,2,9221
anova,714,776,0,9536
anova,714,776,0,3834
anova,714,776,0,8309
anova,714,776,1,9536
anova,714,776,1,3834
anova,714,776,1,8309
anova,714,776,2,9536
anova,714,776,2,3834
anova,714,776,2,8309
anova,714,156,0,4023
anova,714,156,0,3899
anova,714,156,0,6222
anova,714,156,1,4023
anova,714,156,1,3899
anova,714,156,1,6222
anova,714,156,2,4023
anova,714,156,2,3899
anova,714,156,2,6222
anova,714,518,0,9490
anova,714,518,0,3378
anova,714,518,0,8255
