ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp126,glaciers,2100,fixed,2000,8.259382302711533,8.299872888443893,7.215860156907063,9.532775338659093,2.31691518175203,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2300,joint,2000,12.182941808841036,12.863933859831588,7.818235036947392,20.48248405361275,12.664249016665359,1.6424120860044442,0.9632222351863022,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,fixed,2000,5.103780800151926,9.817672911272542,3.5467572175761988,51.736984147348814,48.190226929772614,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,joint,2000,4.960087906322368,13.129873661500106,3.263276305727903,59.496527242183056,56.23325093645515,1.1669015590734528,0.9718457944304191,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,fixed,2000,8.030592154068806,15.715547344889165,5.459082496246498,84.17107427115529,78.7119917749088,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,joint,2000,7.7119004261038775,22.84725362187316,4.896672892375056,109.4868725638759,104.59019967150086,1.3287708430831668,0.9603152891031256,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,fixed,2000,16.231130597965443,30.889323237466314,10.931185635822636,166.86467266339957,155.93348702757694,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,joint,2000,15.369002842912057,51.33705878222523,9.14192467169887,262.79281331513914,253.65088864344028,1.6266607864581515,0.9468843066815411,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,fixed,2000,15.849732062830334,15.89151691852609,14.218320484290613,17.64104259047278,3.4227221061821655,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,joint,2000,15.642761246695883,15.88898558459155,10.413147043673849,22.28032047106503,11.86717342739118,3.467174096885206,0.9869416835998241,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,fixed,2000,19.821075497587294,19.873330057861143,17.780893875734733,22.06122069797773,4.280326822242998,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,joint,2000,19.468082926547538,19.864746685811816,12.08067737738836,28.882215095474436,16.801537718086074,3.9252931880752158,0.9821910485592609,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,fixed,2000,25.912791285372357,25.981105515558802,23.245589873534097,28.84141213814661,5.5958222646125115,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,joint,2000,25.13762023898613,25.9458740822202,13.141179195134299,42.22619616007859,29.085016964944288,5.197630587532306,0.9700853899585952,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,fixed,2000,2.4600000000000044,2.460000000000003,2.4600000000000044,2.4600000000000044,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,joint,2000,2.4600000000000044,2.460000000000003,2.4600000000000044,2.4600000000000044,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2150,fixed,2000,3.960000000000013,3.9600000000000226,3.960000000000013,3.960000000000013,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2150,joint,2000,3.960000000000013,3.9600000000000226,3.960000000000013,3.960000000000013,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2300,fixed,2000,8.459999999999987,8.460000000000004,8.459999999999987,8.459999999999987,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2300,joint,2000,8.459999999999987,8.460000000000004,8.459999999999987,8.459999999999987,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2100,fixed,2000,38.33573943255919,42.94445967613008,35.347717056805216,84.27922857696615,48.93151152016093,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2100,joint,2000,38.18712013224635,46.31779342086169,29.7876079801521,98.64173518161556,68.85412720146346,1.4071530811610824,0.9961232181115408,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2150,fixed,2000,51.00852449144021,58.58575339579143,46.686142420160735,126.65209843665957,79.96595601649884,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2150,joint,2000,50.738655344380874,65.78463093981478,38.22370284537607,159.8388636904644,121.61516084508833,1.5208367023086211,0.9947093324155137,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2300,fixed,2000,76.51110011023326,91.08634583216512,68.77981584829462,226.01396242520627,157.23414657691166,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2300,joint,2000,75.74993585474328,111.55307111480637,53.16611402449414,334.1136243118685,280.9475102873743,1.7868097763989694,0.9900515839611073,scope_slr_fair_uncertainty.jl | Ladrillo L26 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
