tag,draw,amp,thresh,peak_shift,se,dll_at_zero
L15,81,1.135301011103645,-14.80795982409065,0.048893306957132836,0.03896480089460991,0.7851686506436693
L15,82,1.0430873127901332,-16.01616349884512,0.0955985082291313,0.060950664998836314,1.220119726237158
L15,83,1.1159837071489043,-15.85878946518702,-0.023890555959272433,0.05319676117287579,0.0982097547321672
L15,84,1.1822787842184141,-16.10488192815432,-0.03561683652219665,0.05321057121221987,0.22108284193625138
L15,85,1.0869288793141232,-15.469218251952709,0.054327636234581055,0.07908548981404648,0.23396917716866028
L15,86,1.07346983785478,-14.867392514535144,0.02389495570599242,0.07545565328272134,0.04878774630425653
L15,87,1.0931613981448753,-15.751597354277232,0.04524030747906654,0.041742549513455615,0.5793476925962153
L15,88,1.1458681721204584,-15.275004885496847,-0.05899114826425654,0.09899441930388804,0.17805150784410273
L15,89,1.0515614145356715,-15.648745959181275,-0.04597016312051376,0.07772631642648051,0.17393109312681077
L15,90,1.003062456681147,-15.322862200052809,0.06293772709239144,0.08102448369416657,0.30053734703629686
L15,91,1.1901086547189108,-15.88463508227846,0.02404797388449468,0.07489763396706385,0.05006177060600692
L15,92,1.2899982540440755,-16.377062418348736,0.023615137475529256,0.11832195276926893,0.01944072644191408
L15,93,0.9713366172067295,-15.935916289773152,0.007173024527968145,0.07754644561147468,0.0036136063068425983
L15,94,1.0203442615468026,-15.21566978826874,-0.22080411122911417,0.09587230092148284,2.6711534613858134
L15,95,1.2049091258307705,-15.565944449854323,-0.0025608069148182074,0.04892694980093413,0.0
L15,96,1.1380169228883725,-15.847837468990182,-0.03328678885586786,0.046595605170622695,0.25297433644611544
L15,97,1.3742739357868439,-15.206752248171643,-0.007914245883020553,0.07164698262722016,0.005677150161261579
L15,98,1.2571611156971008,-15.103173232109945,-0.05508922273584015,0.08615555361141349,0.20330609989244408
L15,99,1.2285642199632094,-15.123809911793952,-0.04933021078481074,0.049721033182758105,0.493185234454387
L15,100,1.1403262896737234,-15.913796866047624,-0.02683597683818435,0.06569337402326625,0.08243765636036926
L15,101,1.114448753075404,-15.412252727478664,0.10477156078818703,0.05123543385422885,1.9575777286464557
L15,102,1.0407244365463857,-15.915816313119361,0.028535255778662675,0.045071147337174475,0.1952028564514734
L15,103,1.113103600649707,-15.745963548588922,0.2500956407973014,0.27987889019966483,0.304310261734841
L15,104,0.9921967620374701,-15.376017518814127,NaN,NaN,0.8464739136816348
L15,105,0.9666206756712729,-14.876729787254172,0.2231936345847813,0.1407153688625577,1.3010659301938574
L15,106,0.9246004374496682,-15.59113366835733,0.08876629833096125,0.11091849861974418,0.32462565725144543
L15,107,1.1238234313809239,-16.117762430949128,0.3128553059812936,0.33959977265307567,0.30024707808640017
L15,108,1.0214419645521882,-15.616676622679417,NaN,NaN,1.802817217357429
L15,109,1.0809741404686821,-15.864709602301444,-0.0035920261238651103,0.1030757570012336,0.0
L15,110,0.955267161081018,-15.275714711406012,0.296792918719601,0.1658342220324048,1.1850876329725963
L15,111,1.0312369172941762,-15.865373087152484,-0.06001028488077208,0.0799657335277261,0.2794452456952996
L15,112,1.1845694687724075,-15.711826872065691,0.0788506177507363,0.11585975229578542,0.23266197898828977
L15,113,0.9823395202719778,-15.263725709051506,0.07365356047618948,0.18010854615573077,0.08599473609604047
L15,114,1.1658178052162247,-15.843786341818145,-0.08489130099525394,0.07689490509791343,0.5994990348498277
L15,115,1.025205566289863,-15.089597303362597,-0.022053878047728476,0.20743473568259505,0.005672707988580328
L15,116,0.9919522421454547,-16.36665641124397,-0.1562636770495869,0.09158033714145063,1.4175847037652147
L15,117,1.1963297785355633,-15.251532495704733,-0.07415710089234465,0.11711973155887213,0.19930709754861198
L15,118,1.0388542719922262,-15.71908704810148,0.122810268917071,0.4692064427302324,0.037259439213187306
L15,119,0.972108554021094,-15.110239564203182,0.02549306734182204,0.4101627540269059,0.0019034489088056716
L15,120,0.9540085688058862,-15.038952669394327,NaN,NaN,0.3332820174884574
L15,121,0.9525029748389745,-15.674630174580836,NaN,NaN,2.209394671863677
L15,122,1.0857506939963777,-15.329777087279465,NaN,NaN,0.17056985500494193
L15,123,1.1568912142851235,-15.090732157294969,0.13678946897272468,0.10518581837802812,0.8592920159301798
L15,124,1.1484079616746385,-15.534071045255091,-0.16110007212293767,0.12138512456100849,0.8392686847467132
L15,125,1.1867370171160163,-15.795238833684852,-0.1464586881588974,0.17549779858152348,0.4313379849408676
L15,126,1.2046089638281838,-15.365478794524478,NaN,NaN,0.6461557698131202
L15,127,1.1871903954914522,-16.20567914756929,-0.24299055815246745,0.1351751215223082,1.5017096113412975
L15,128,1.0563947628088046,-15.240105798765022,0.09021387656772197,0.06780803786951571,0.8969829938850324
L15,129,1.004708133438363,-15.13739632425435,-0.048727558291326946,0.024999540444464126,1.9454480816134208
L15,130,1.0158803570950306,-15.633735351513572,-0.006531057454132464,0.04447317826752526,0.0077409658865121855
L15,131,1.0988889739344097,-15.892433181961653,0.0158837899713292,0.02858414227963937,0.14175603572142847
L15,132,1.0440980250181173,-15.847277381999032,0.012770429362250063,0.043521229440542805,0.041024444217882206
L15,133,1.0845497716126513,-15.13946734937439,NaN,NaN,0.7780941677926165
L15,134,1.0704763448311505,-15.458270208537815,0.21623964918493385,0.15648225243914735,0.9941248890219754
L15,135,1.249219165372812,-15.233735712599291,-0.006249019323388338,0.22075676881910725,0.00025629557015349747
L15,136,1.0569143613221914,-15.608072475714648,NaN,NaN,0.6299533197435068
L15,137,1.1249989323023384,-15.230101812884387,-0.08488454982063284,0.10784748474130149,0.3200340223870768
L15,138,1.0217818817671884,-15.10017162024572,NaN,NaN,1.20728263720045
L15,139,1.1945662915766952,-15.320244909196289,-0.1220832786540395,0.15310158122634934,0.36236236438757885
L15,140,1.0741239189621627,-15.457311626715375,-0.01472252394625317,0.26209589600754074,0.0014153328283441624
L15,141,1.1136716625577965,-15.417217759727054,-0.25741873886540384,0.19842156867607222,0.9870961782152108
L15,142,1.1635135301514579,-15.37219057487555,0.13591311978126255,0.257461602951674,0.1518104138365004
L15,143,0.9692888325293125,-15.325745795845704,-0.17617798707896784,0.12634271227004426,0.9280974675705096
L15,144,1.0872433482401849,-15.626710572425441,-0.22891036386987146,0.4934639430297052,0.0888239280958345
L15,145,1.2741728373468524,-15.851125780926274,0.12665975511555594,0.086115293903093,0.9227472089326483
L15,146,0.9928499317578531,-14.803987740995616,0.12547922135135628,0.46499962105568227,0.029903243040394045
L15,147,1.199037357261046,-15.25022695003757,0.32680692301471687,0.13931035920712814,2.0247534989999423
L15,148,1.1691310490461324,-15.856998632951278,0.1180695915622386,0.13572386648371373,0.32163722449108434
L15,149,0.9424406478756432,-15.647602861976564,0.2602757160648233,0.15337486736428158,1.0896155103304892
L15,150,1.145711581120867,-14.852770427726746,0.11406638830285673,0.13013552625178,0.34485699132446257
L15,151,1.097002352920088,-15.266609806136941,-0.015576517497976955,0.10873724008860029,0.009610282890477606
L15,152,1.118694969579393,-14.936517227934555,-0.024233937515476034,0.05871284426185832,0.08295856329831963
L15,153,0.9625448343130475,-15.571222776155237,-0.1838220573247549,0.3191710646443366,0.19807500931604238
L15,154,0.901842313367455,-15.4184605578367,-0.07024642685839043,0.3202592349682271,0.023229954301612565
L15,155,0.9968985017007906,-15.925113310575853,-0.027868576039157586,0.5803603422399034,0.0011975621934681158
L15,156,1.1101206625195092,-15.43195593089771,0.011318342910509415,0.06890927393604789,0.013306009965162957
L15,157,1.152006849176221,-15.322052928825125,-0.05114919371795102,0.06797112494969788,0.29022580329964853
L15,158,1.1549185525601038,-15.695249047338693,-0.05238170166078307,0.1380354229140588,0.07110492097778831
L15,159,1.2225610247793437,-15.626614810350201,NaN,NaN,1.9707855420104323
L15,160,1.0161969284316894,-15.807415212773076,-0.0768389369866801,0.12387228805003786,0.2037605834485987
L15,161,1.2315525510200995,-14.801852951419585,-0.1325376143995901,0.10073480959455201,0.9312826597908526
L15,162,0.8994333091161937,-15.946804539816121,-0.07209314675247933,0.06446005411506478,0.649519341235731
L15,163,1.1610497578730683,-16.204027081694765,0.03411854667670337,0.06337047236397424,0.14101327996523594
L15,164,1.0897113426053164,-15.703299715657664,NaN,NaN,0.2737024863549635
L15,165,0.9836258277345848,-16.003344317701945,0.2675954672123024,0.13692975451907202,1.614368614354703
L15,166,0.9574288895792734,-15.020430049723718,NaN,NaN,2.2902190915181393
L15,167,1.1123467710631283,-14.96327708781717,0.006495729885026029,0.21421621465675736,0.00032594812678610197
L15,168,1.2343114184361383,-15.91455273968686,-0.032949929702470654,0.07299732637971881,0.10323732895376736
L15,169,1.0732603463358952,-15.748377224431916,0.036094800111083736,0.087258323967211,0.08230125891677176
L15,170,1.1030308166265859,-15.613362162028507,-0.015146894220825657,0.11674432511466773,0.007726913903454147
L15,171,1.2216090977614962,-14.807442671743628,0.16869847241739178,0.3414158679073168,0.13270475648928937
L15,172,1.2195873381822395,-15.043493341959845,-0.22256479706143295,0.15436182076489044,1.3213384576087606
L15,173,0.9854550703238973,-15.780102400999914,NaN,NaN,0.7234910473384275
L15,174,0.9661726209036785,-15.33847509793552,-0.28219177226739106,0.2263811771993683,0.949530821790546
L15,175,0.9257474384591727,-15.760684133311534,0.0880836311214523,0.2298943426256231,0.06516702933220131
L15,176,1.0298793986168762,-15.50836621068458,0.09992705518274335,0.21157765426524147,0.1210331622239238
L15,177,1.0769554318896424,-15.825482945515702,NaN,NaN,0.6991213830899738
L15,178,1.1422661450688767,-15.32351215993916,0.16001026934222595,0.35313203457638154,0.1035392744976491
L15,179,1.1998881029342594,-15.590544167608725,-0.058966845784838344,0.052927915090312326,0.6122976428931537
L15,180,1.0002802424137818,-15.947859281158165,-0.1611966379860974,0.16870849538699964,0.529175967697725
L15,181,1.1419129689291347,-16.22762582322887,0.13165680433730415,0.13810236030857762,0.3904386536943747
L15,182,0.9674880686258879,-15.730408241348634,0.27876926922474166,0.29081542187077836,0.4983086899146656
L15,183,1.118888635379058,-14.733938438787598,0.3340131151273136,0.23387554786035863,0.826812398683245
L15,184,1.1096642571827757,-15.16260077524145,-0.014480714647994615,0.06888820774637469,0.019977967553728604
L15,185,1.1496418431420765,-15.323789658441434,-0.04296622032971138,0.05136908502641188,0.35398233273417645
L15,186,0.8984865518321576,-15.08966905920953,0.05501651081089246,0.028984909142815395,0.057975596876786994
L15,187,1.2982477504944796,-15.380846540883239,0.057956107949661315,0.22112413522316313,0.03549962392833095
L15,188,1.1487657112061225,-16.02980593858783,0.10460455234128875,0.15673040227211174,0.19926575415328784
L15,189,1.1464135841273813,-15.022696277369366,-0.020004608015021148,0.06361259722807594,0.049419090708639146
L15,190,1.1425807827052432,-15.042334899938389,-0.15258184332098323,0.22939604166609887,0.27454669486476746
L15,191,1.078466311994312,-16.179992967026212,-0.1604500490702694,0.1452221561153376,0.5929640699292378
L15,192,1.0216490673589917,-15.05102383488003,-0.01006192254796294,0.08616451535440205,0.006818025113446424
L15,193,1.0989711894865146,-15.670858704148204,-0.11548921679504293,0.10454210613481572,0.5993691640911578
L15,194,0.9630629572953171,-15.127892716530377,-0.20890917841727127,0.20327332310323218,0.48915250251029363
L15,195,1.2070357794293423,-16.23799421228379,-0.03796552933418048,0.06372665070321354,0.18287295206573617
L15,196,1.1588959578617373,-15.46313910482586,0.0009553653593102625,0.03987433715632132,0.0
L15,197,1.119679198279977,-15.127428864759343,0.09802373231298082,0.05023002566884606,1.8204397334752542
L15,198,0.9193954479224664,-15.780257148079397,-0.08103811529981446,0.06735133319419127,0.7541932260262314
L15,199,1.0487599537971448,-14.986334166543102,0.03046683808630103,0.029288645902385592,0.5336637410152036
L15,200,1.3025904260007646,-16.112903727756674,0.008494378822946064,0.10372858798511944,0.0032476786672646085
