quantity,basin,python,julia,absdiff,tol,window,ssp,tap_onset_K,in_lit_bracket,first_fire_year,k_c,cm2100_med,cm2100_q05,cm2100_q95,m2300_med,m2300_q05,m2300_q95,lit_lo,lit_hi,in_band,ratio_med,ratio_q05,ratio_q95,g4_cm_med,tap_V_m,tap_tau,within_inventory,m2300_SSP1-2.6_med,tap2100_SSP1-2.6_m,m2300_SSP2-4.5_med,tap2100_SSP2-4.5_m,m2300_SSP5-8.5_med,tap2100_SSP5-8.5_m,g4_rel_to_base,headroom_bind_frac,bands_ok,ratio_ok,g4_ok,all_pass
tap_cell,high,,,,,,,5.0,True,,1.5,,,,,,,,,,12.730692979757638,11.372701010629214,14.315535924999462,7.151862480422736,2.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,3.095369917944855,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,5.0,True,,1.5,,,,,,,,,,11.314551567909982,10.172997284687018,12.655813289991968,7.151862480422736,2.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.750762551110208,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,5.0,True,,1.5,,,,,,,,,,8.832810882924335,8.063953548217514,9.733417778835921,7.151862480422736,2.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.146516198957146,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,5.0,True,,1.5,,,,,,,,,,6.452261535759655,6.038472561245103,6.943806040265401,7.151862480422736,2.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.5681768086858192,0.0,1.0,0.032,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,3.721743331619968,3.5834355316446236,3.8343377022434852,7.151862480422736,0.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9030944217687077,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,3.5611517447772183,3.4200047059312424,3.6803947334939893,7.151862480422736,0.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8640803468491192,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,3.30518545454417,3.1528027795842757,3.445624226609477,7.151862480422736,0.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8024109090481861,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,3.0751733678557134,2.9057216785737965,3.233433064404596,7.151862480422736,0.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.746534703976216,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,4.710464358966375,4.528423003725441,4.906053225927945,7.151862480422736,0.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.1438285181102117,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,4.3902536398125065,4.242389254231547,4.542447719444618,7.151862480422736,0.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.0658003682710346,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,3.8837048210995344,3.7517060874821615,3.9956995989698028,7.151862480422736,0.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9424614926691686,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,3.422722851929303,3.276557347307609,3.5512773038531344,7.151862480422736,0.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8307090825252283,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,5.697425873701267,5.393480086483499,6.061646975150525,7.151862480422736,0.75,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.3845626144517158,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,5.215520946909615,4.975684179521039,5.496843025926253,7.151862480422736,0.75,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.2675203896929501,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,4.459709704858296,4.305587552065861,4.620655098541371,7.151862480422736,0.75,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.082512076290151,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,3.770728406445828,3.6343723211546743,3.881824164685389,7.151862480422736,0.75,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9148834610742406,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,6.687417779509539,6.243193012325442,7.224726316761756,7.151862480422736,1.0,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.62529671079322,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,6.046400722444727,5.695327315011896,6.4732528303600025,7.151862480422736,1.0,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.4692404111148656,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,5.033461888373019,4.813392642630796,5.278902646313471,7.151862480422736,1.0,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.2225626599111337,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,4.116679334126277,3.981141609278641,4.240108308054593,7.151862480422736,1.0,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9990578396232529,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,7.677905370420435,7.090922237133666,8.383354741289804,7.151862480422736,1.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.866030807134724,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,6.875538926200887,6.405799051206837,7.4444143504019085,7.151862480422736,1.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.6709604325367813,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,5.607110715001337,5.313976403129447,5.955512927869549,7.151862480422736,1.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.362613243532116,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,4.462589043480715,4.3081584970707585,4.624016117719,7.151862480422736,1.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.0832322181722653,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,8.670027430775615,7.9274430299913865,9.541602291363622,7.151862480422736,1.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.106764903476228,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,7.705627193237293,7.114403792305499,8.414862185641176,7.151862480422736,1.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.8726804539586968,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,6.1848545378323765,5.811790336609257,6.633479264216968,7.151862480422736,1.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.5026638271530985,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,4.806522218088997,4.6142809465777175,5.017320500489401,7.151862480422736,1.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.1674065967212774,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,9.658260308510354,8.773248292872333,10.700103881656787,7.151862480422736,1.75,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.3474989998177316,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,8.53807286451788,7.816381265159874,9.384333690218128,7.151862480422736,1.75,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.074400475380612,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,6.758916794837175,6.30434756915838,7.309224058578066,7.151862480422736,1.75,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.6427144107740812,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,5.150581716263037,4.918225708632517,5.419289099590845,7.151862480422736,1.75,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.2515809752702898,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,10.64890190090106,9.609145232742005,11.86908093253276,7.151862480422736,2.0,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.588233096159236,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,9.366450709502484,8.523879811708676,10.356750507726916,7.151862480422736,2.0,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.2761204968025277,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,7.335806243093349,6.799497228219959,7.983912186498442,7.151862480422736,2.0,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.7827649943950636,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,5.4966346883276564,5.217697186020139,5.82475230497555,7.151862480422736,2.0,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.335755353819302,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,11.634986167487003,10.44839015200587,13.030820125185594,7.151862480422736,2.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.8289671925007402,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,10.194949824049242,9.22731516864999,11.333108279297713,7.151862480422736,2.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.4778405182244434,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,7.912514089223631,7.289153359171716,8.65495215186309,7.151862480422736,2.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.922815578016046,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,5.843873641221419,5.5185560402020615,6.234469208325644,7.151862480422736,2.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.4199297323683144,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,12.625440723175338,11.282404550417127,14.190472880488636,7.151862480422736,2.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,3.0697012888422446,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,11.022839726591961,9.923785848983552,12.311618618906293,7.151862480422736,2.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.679560539646359,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,8.489784712646667,7.772939524599574,9.32828495108183,7.151862480422736,2.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.0628661616370287,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,5.5,True,,1.5,,,,,,,,,,6.1908257142819005,5.813007671379646,6.6402140503128555,7.151862480422736,2.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.5041041109173268,0.0,1.0,0.032,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,3.702883065355519,3.5647568664874574,3.8167354005544176,7.151862480422736,0.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8984733508087617,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,3.516794461268318,3.372873516689574,3.639837020940024,7.151862480422736,0.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8534904690561891,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,3.2585976171130184,3.1044238961545716,3.4022645778371605,7.151862480422736,0.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7910691968979964,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,3.040444895154283,2.868483825630497,3.2013254599943823,7.151862480422736,0.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7382341499250986,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,4.672632836953074,4.495468455672868,4.86453128922344,7.151862480422736,0.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.1345863761903199,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,4.303782996906472,4.160616741868828,4.444261245691271,7.151862480422736,0.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.0446206126851745,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,3.7913588635957947,3.6555987611029344,3.9013511298195382,7.151862480422736,0.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9197780683687891,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,3.354121517852291,3.20435478518354,3.488585269765042,7.151862480422736,0.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8141079744229935,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,5.640527536931511,5.343525871825055,5.993958078194927,7.151862480422736,0.75,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.3706994015718779,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,5.086121100529669,4.859836457694206,5.343806480938065,7.151862480422736,0.75,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.2357507563141599,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,4.3198356462010565,4.1760186864270095,4.461641128656754,7.151862480422736,0.75,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.0484869398395817,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,3.667842335859509,3.5282544302804237,3.7830550132465817,7.151862480422736,0.75,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8899817989208885,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,6.611172786481933,6.176191514676526,7.133365703141315,7.151862480422736,1.0,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.6068124269534358,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,5.873136195302658,5.543372097440127,6.268406734972548,7.151862480422736,1.0,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.4268808999431453,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,4.846626970874434,4.649336001940638,5.062222801590466,7.151862480422736,1.0,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.1771958113103744,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,3.9798557945512836,3.8494064275732414,4.095540753193446,7.151862480422736,1.0,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9658556234187834,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,7.583388723180699,7.009104512577028,8.273734236521491,7.151862480422736,1.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.842925452334994,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,6.657189051046655,6.216756701669164,7.188727101983409,7.151862480422736,1.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.6180110435721307,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,5.373814279330119,5.111680217540517,5.679229551258237,7.151862480422736,1.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.3059046827811671,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,4.29248542159563,4.149492745978149,4.43089498117019,7.151862480422736,1.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.0417294479166783,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,8.557140854860457,7.832285957937974,9.406871154415793,7.151862480422736,1.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.0790384777165523,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,7.444259601071905,6.89125469395124,8.111301722423892,7.151862480422736,1.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.809141187201116,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,5.905120388476184,5.572516421247334,6.30612862409301,7.151862480422736,1.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.43461355425196,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,4.603407129114784,4.431258115068519,4.7841393862596515,7.151862480422736,1.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.1176032724145732,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,9.526214713543084,8.659872905277945,10.54450210146112,7.151862480422736,1.75,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.31515150309811,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,8.231492750789588,7.557867460691423,9.03028196908158,7.151862480422736,1.75,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.0002713308301017,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,6.43212871649638,6.0247414761140465,6.920106688659745,7.151862480422736,1.75,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.5633224257227527,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,4.913665568899052,4.70815560365631,5.139600774124287,7.151862480422736,1.75,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.1934770969124682,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,10.497055789314246,9.48150162245091,11.689761444205985,7.151862480422736,2.0,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.551264528479668,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,9.017462525647177,8.225743056955684,9.946581054964366,7.151862480422736,2.0,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.191401474459087,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,6.962468742097872,6.480248013760448,7.547134870996627,7.151862480422736,2.0,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.6920312971935454,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,5.223166109687849,4.9820457379202026,5.505786835344534,7.151862480422736,2.0,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.269350921410363,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,11.464642465686914,10.303871356976812,12.831389522529077,7.151862480422736,2.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.7873775538612264,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,9.802449914612973,8.894898876738367,10.870071815008577,7.151862480422736,2.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.3825316180880725,0.0,1.0,0.0,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,7.492248459377381,6.931328668993533,8.167106140756431,7.151862480422736,2.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.820740168664338,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,5.535396745032264,5.252596451478954,5.871752572822651,7.151862480422736,2.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.345224745908258,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,12.434989278663203,11.120887166253404,13.965263864136581,7.151862480422736,2.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,3.023490579242784,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,10.589273968130822,9.554574341693495,11.798473846806925,7.151862480422736,2.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,2.573661761717058,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,8.022755304783749,7.373330813026392,8.782564026343374,7.151862480422736,2.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.9494490401351308,0.0,1.0,0.032,False,True,True,False
tap_cell,high,,,,,,,6.0,True,,1.5,,,,,,,,,,5.848851342837014,5.521353583356697,6.240195569612158,7.151862480422736,2.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.421098570406153,0.0,1.0,0.032,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,3.658738993542477,3.519080289229265,3.773907122437829,7.151862480422736,0.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8877442123236348,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,3.4397154558448415,3.294320469159404,3.5676449583681085,7.151862480422736,0.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8348453276905564,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,3.1859756423890064,3.0273298355752987,3.3357121133918346,7.151862480422736,0.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7735533043831542,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,2.9900951184892204,2.8143632582973384,3.1575806600471514,7.151862480422736,0.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7262070514198895,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,4.584926015194519,4.41563662713397,4.763237378412096,7.151862480422736,0.5,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.113128099220066,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,4.1517381003879965,4.015757851248237,4.276631742331065,7.151862480422736,0.5,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.0073303299539091,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,3.6464335524052345,3.505805135659018,3.761613009449674,7.151862480422736,0.5,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8847462833391049,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,3.2544967431764906,3.100456021192134,3.397913550643516,7.151862480422736,0.5,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.7900537774125754,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,5.50781429897442,5.227712094516218,5.838451381268499,7.151862480422736,0.75,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.3385119861164971,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,4.857393014969947,4.658813208029117,5.074775955176327,7.151862480422736,0.75,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.179815332217262,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,4.103548079026029,3.9685182233347516,4.226401557599701,7.151862480422736,0.75,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9959392622950555,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,3.518506594634032,3.3744643373250267,3.6414434388992554,7.151862480422736,0.75,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.8539005034052614,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,6.434495115383075,6.026786619646328,6.9228355858064905,7.151862480422736,1.0,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.5638958730129284,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,5.564331056948816,5.278642953938266,5.90682278066543,7.151862480422736,1.0,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.3523003344806148,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,4.5599432167193115,4.393617473661314,4.735624401981179,7.151862480422736,1.0,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.107132241251006,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,3.7827815540550898,3.646791623192775,3.8931994459116512,7.151862480422736,1.0,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9177472293979472,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,7.362684844717701,6.823688078090928,8.015281458202752,7.151862480422736,1.25,50.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.7892797599093597,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,6.275009403481853,5.8879908066857425,6.736919738179711,7.151862480422736,1.25,100.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.5247853367439677,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,5.015846566986935,4.797220871706589,5.258213404886092,7.151862480422736,1.25,200.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,1.2183252202069568,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.5,True,,1.5,,,,,,,,,,4.044758536414434,3.9114439787146336,4.164354897785317,7.151862480422736,1.25,400.0,True,0.13920711348570652,0.0,0.2430663852425678,0.0,0.9815939553906332,0.0,1.0,0.0,False,False,True,False
