draw,cfg,avoided_glaciers_2050_cm,avoided_glaciers_2100_cm,avoided_glaciers_2150_cm,avoided_glaciers_2200_cm,avoided_glaciers_2300_cm,avoided_gis_2050_cm,avoided_gis_2100_cm,avoided_gis_2150_cm,avoided_gis_2200_cm,avoided_gis_2300_cm,avoided_ais_2050_cm,avoided_ais_2100_cm,avoided_ais_2150_cm,avoided_ais_2200_cm,avoided_ais_2300_cm,avoided_te_2050_cm,avoided_te_2100_cm,avoided_te_2150_cm,avoided_te_2200_cm,avoided_te_2300_cm,avoided_lws_2050_cm,avoided_lws_2100_cm,avoided_lws_2150_cm,avoided_lws_2200_cm,avoided_lws_2300_cm,avoided_total_2050_cm,avoided_total_2100_cm,avoided_total_2150_cm,avoided_total_2200_cm,avoided_total_2300_cm
383,cfg_0686,0.00616173545286447,0.04294948249159525,0.08718408088603624,0.13099540811992227,0.20724211458975006,0.006315415362132981,0.04671055540033109,0.09340548020660933,0.1388912020829416,0.24073497311565006,0.003720889712210962,0.03845907160301376,0.11199264264067921,0.22800454095504108,0.549931938394387,0.02506995951708646,0.12943352522889384,0.285426505152369,0.47909486082924957,0.95538122984361,0.0,0.0,0.0,0.0,0.0,0.041268000044293984,0.2575526347238366,0.5780087088856902,0.976986011987151,1.9532902559433722
384,cfg_0106,0.00541233324755197,0.02957460180287974,0.05312988829097165,0.07303512687502867,0.10725326461606954,0.0047175682223148385,0.029118829589254602,0.061696699877494154,0.09335881834088156,0.15223391215696935,0.0013481831476203077,0.011483991162752893,0.02979517371739604,0.05415122630566671,0.11856415381230612,0.020348996459164326,0.09170837046419322,0.18793737872314153,0.29761890530389934,0.5485014711780067,0.0,0.0,0.0,0.0,0.0,0.031827081076652775,0.16188579301908135,0.3325591406089927,0.5181640768254852,0.92655280176335
385,cfg_0582,0.007314302963735031,0.04261938766956774,0.07223431775870282,0.09272940076367675,0.12212239616813036,0.008359361558461842,0.06961770116826926,0.17599977986983362,0.29232842856323416,0.5494967854529058,0.0031608591083864823,0.040672062605224824,0.13869088280939934,0.3038089459000446,0.8489931960821195,0.02545602242850542,0.12471346587533816,0.26918148933325625,0.44587118642625256,0.8682825582797093,0.0,0.0,0.0,0.0,0.0,0.04429054605909499,0.2776226173184142,0.6561064697712027,1.1347379616531725,2.3888949359828757
386,cfg_0292,0.007487210215158413,0.04029410912975884,0.07094753724552305,0.09592773278043154,0.13768223787813838,0.005157445380584491,0.0378857269931423,0.08246545351693157,0.13046249996363102,0.24550261903783088,0.002353687923728476,0.023101682509729216,0.06730914901159757,0.1347135688829617,0.33417505823709703,0.021208185580684713,0.10501989320286498,0.22578883282119477,0.3703344523207406,0.710333407305022,0.0,0.0,0.0,0.0,0.0,0.03620652910015565,0.20630141183549,0.44651097259523453,0.7314382539477577,1.4276933224580972
387,cfg_0255,0.011987766220394214,0.07133515529520196,0.10257558638281239,0.11127325979976632,0.10553722892989015,0.011425184739069394,0.13669496667524328,0.47375325139779534,0.8575848272063951,1.59847696114943,0.7032337217052316,0.7643757501591253,1.0238516328364256,1.5537108047277286,3.6025893775256463,0.028566457287658054,0.14201080905478847,0.3005395734223981,0.48011823742147186,0.8771821443143182,0.0,0.0,0.0,0.0,0.0,0.7552131299523523,1.1144166811843377,1.9007200440394172,3.0026871291553903,6.1837857119191995
388,cfg_0243,0.009024156575129894,0.04703186792414371,0.08489410316382973,0.12024090515288322,0.1836954114947389,0.006418874139603403,0.04445567164347253,0.08845368263407494,0.16582375568902208,0.33171613765033925,0.002039398515563118,0.019307445811367785,0.0550009802287903,5.581764882606178,24.461883793550854,0.025182888556052774,0.11358744249254116,0.2363407253463663,0.380410020583426,0.7096697791958846,0.0,0.0,0.0,0.0,0.0,0.04266531778635141,0.22438242787151808,0.464689491373079,6.248239564031508,25.68696512189183
389,cfg_0170,0.007135867626832493,0.050028430057530215,0.09541555848565508,0.13509186922622263,0.19653633780957236,0.008044856193347272,0.07234513766779571,0.1797219996582129,0.30623386726818325,0.5865363421720744,0.005290362819054373,0.07477375008059539,0.24296311680308236,0.52895895181112,1.4840768529346064,0.03324271132416001,0.16503332191262388,0.36351042635902076,0.613048315082338,1.2467076684697673,0.0,0.0,0.0,0.0,0.0,0.053713797963396814,0.362180639718531,0.8816111013059924,1.5833330033877928,3.513857201386031
390,cfg_0296,0.00710277530873249,0.044649487869147464,0.08354026388265012,0.11728503094166953,0.17424168760292247,0.0055074417769045425,0.04168200129230115,0.09921636838715742,0.17434761010999367,0.3158950176084332,0.0030306858848860863,0.035091240747119556,0.10949975787226762,1.6190595746944254,3.257020010281021,0.02563361538559583,0.12335617182575476,0.2493714920724024,0.38925481267407847,0.6878663530823772,0.0,0.0,0.0,0.0,0.0,0.0412745183561114,0.24477890173432115,0.5416278822144847,2.2999470284201635,4.4350230685747505
391,cfg_0364,0.008196654544647686,0.04015656685838209,0.07053291031085962,0.09830187407025193,0.1455117761588589,0.006264553514968796,0.037108784082906965,0.0751959639888895,0.11636494684645271,0.18402133976128,0.002336972040151153,0.020772519122170152,0.0536795421836711,0.10078151438226435,0.22122229379728253,0.022784786512808353,0.1169604589982356,0.25598378345224404,0.42765947195036347,0.8406454893774651,0.0,0.0,0.0,0.0,0.0,0.03958296661258487,0.21499832906170013,0.45539219993567315,0.7431078072493165,1.3914008990948759
392,cfg_0284,0.011218383687674915,0.06758548953880705,0.12445134393649937,0.16650092264584515,0.2045835630231707,0.008206131638878844,0.07251788423429772,0.18345407200203567,0.34230635876640036,2.1601722108599404,0.00560136747601625,0.83934061368819,1.070193783584429,1.551908796057262,3.529028404743798,0.026603993577319685,0.14913927539163296,0.35176958800067837,0.6204125780020817,1.3270241262505635,0.0,0.0,0.0,0.0,0.0,0.05162987637989147,1.128583262852942,1.7298687875236567,2.681128655471582,7.22080830487738
393,cfg_0456,0.011116846670931935,0.05696416607955257,0.09928292005577077,0.13874137321724334,0.2048845150514822,0.005734692181743384,0.03953015221341971,0.0862194599716446,0.13854466643999075,0.27246862373278447,0.004672381709236451,0.055623206649245915,1.3850764574982115,3.97854816066301,7.260276218602421,0.021236609055989675,0.1010351695549474,0.21496961389291158,0.3551092944929408,0.6934790947241538,0.0,0.0,0.0,0.0,0.0,0.042760529617901,0.2531526944971745,1.785548451418535,4.610943494813199,8.431108452110863
394,cfg_0840,0.01667356943321252,0.08699257512197178,0.1406878935373328,0.18334298615774003,0.25197883153917644,0.010786923314082486,0.08858383201874886,0.2010835057308391,0.3333988239925283,0.6115407855939168,0.005690337726049766,0.08701812232447637,0.2882721946219604,0.6514172241485738,1.7850791147706673,0.027287904329764245,0.1524600003628045,0.35118866455150766,0.6039380962413503,1.2344953941941128,0.0,0.0,0.0,0.0,0.0,0.06043873480309969,0.41505452982799795,0.9812322584416222,1.7720971305401747,3.8830941260978307
395,cfg_0130,0.007532528282702344,0.036018528081022794,0.059908941903895396,0.08022117076015789,0.11428739976799918,0.004399819319477416,0.031808939387204305,0.06387240263549998,0.09599640448170632,0.1661804658051551,0.0031915164791618267,0.03124233700743062,0.08551532820056984,0.16430182798195148,0.3683026136292362,0.02009771314162201,0.08983866717076694,0.1849042191882191,0.2940538368030836,0.5319271013762688,0.0,0.0,0.0,0.0,0.0,0.03522157722296626,0.1889084716464282,0.394200891928179,0.6345732400268957,1.1806975805786664
396,cfg_0187,0.010379020811635442,0.06003755386650411,0.11191697307492277,0.15837105838893706,0.24056938493620095,0.006960657608262366,0.04877418886232476,0.09664519740141486,0.14486005686260128,0.25427785064179886,0.002364870403637198,0.022196375964467663,0.06422807424987198,0.1290985650227885,0.32919232537818033,0.02176178334512535,0.11003795957975981,0.24599216995185813,0.41618224580719243,0.8358291317234929,0.0,0.0,0.0,0.0,0.0,0.04146633216866036,0.24104607827305813,0.5187824146780713,0.8485119260815281,1.6598686926796802
397,cfg_0796,0.01618771120310214,0.08107685300716128,0.1283219088199381,0.15837565050189184,0.19955439763699445,0.008479747212074784,0.06870820596505212,0.16609006203596977,0.2841550567613318,0.6227817543922143,0.00467509434738389,0.049651722845283075,0.14513436445686523,0.2936183661372809,0.7225597209377952,0.023367790303261415,0.1276513362775411,0.29486968618673615,0.5100916707410335,1.0560350330291186,0.0,0.0,0.0,0.0,0.0,0.05271034306581868,0.327088118095034,0.7344160214994986,1.2462407441414598,2.600930905996165
398,cfg_0719,0.013632848784469687,0.07276328217580286,0.11052367854204448,0.13261197392939295,0.16033323025721558,0.012682317216999195,0.10404302465439486,0.20285696194824965,0.3335208178383233,1.6579414517320004,0.004807218840163774,0.059273089771881615,0.18204503721004528,0.3774838605648796,0.9882367936018284,0.029641101357588795,0.14254610933610223,0.31116460640183163,0.5230190260253309,1.0460013071531478,0.0,0.0,0.0,0.0,0.0,0.060763486199221006,0.37862550593818867,0.8065902841021853,1.3666356783579658,3.8525127827442134
399,cfg_0260,0.009684385363406989,0.05314725184351943,0.09570213011018325,0.13288818499115962,0.19985617593872007,0.0054826059509114344,0.04170272283762522,0.09244337869860075,0.14857185386963678,0.28976309530346,0.002566124072067577,0.025014180108451356,0.07601981401392877,5.529739677317345,19.28168928617162,0.020520566331059698,0.10520726752149301,0.2297692732134351,0.37853100201600043,0.7234133339382183,0.0,0.0,0.0,0.0,0.0,0.038253681717449695,0.225071422311089,0.49393459603615497,6.189730718194156,20.494721891352015
400,cfg_0670,0.012658792171059474,0.06784493881451681,0.11125686606127516,0.14147716991688242,0.18433769494676255,0.009658176919812078,0.07528327460202178,0.17280990342171165,0.2743667208206304,0.48837775059654476,0.00563198369151241,0.06841836638664489,0.2203157044595514,0.46336881946817243,1.2432526668014248,0.027846490469515928,0.1566628911245047,0.3716827178618942,0.6585957829690585,1.42358573888923,0.0,0.0,0.0,0.0,0.0,0.055795443251902554,0.3682094709276811,0.8760651918044289,1.5378084931747367,3.3395538512339726
401,cfg_0315,0.015830635138586402,0.08830566746102875,0.13703903843233434,0.16418126321860171,0.19638281390575685,0.013386475467020986,0.10083825432693416,0.2024311472823861,0.31752857036093474,0.561037137983341,0.00575595804426321,0.06656043039393467,0.20584693940071475,0.42691387107171863,1.0670776464315281,0.02301862738618432,0.10382645057913464,0.21770518486947665,0.35501234510010704,0.6800766741307385,0.0,0.0,0.0,0.0,0.0,0.05799169603605492,0.3595308027610429,0.7630223099849331,1.2636360497513124,2.504574272451464
402,cfg_0301,0.012291878523948085,0.08453076267259974,0.16162026788990147,0.22315433948588748,0.3124957530624748,0.009589518268006358,0.06353332796677336,0.13953973666976438,0.24681035431522247,0.4514163923684986,0.0033744864500029337,0.03739423354365279,0.11420741610553975,0.23646641847938454,0.6101083135749761,0.026495088581162562,0.12850311419980898,0.2858770832205799,0.4862176889101377,0.991681180595883,0.0,0.0,0.0,0.0,0.0,0.051750971823121716,0.3139614383828473,0.7012445038857891,1.1926488011906287,2.3657016396018093
403,cfg_0519,0.010273826066629965,0.05716254618122285,0.10176948853570167,0.13610009676553858,0.18274638071686056,0.008939608388864428,0.054534879542137205,0.11194596985001581,0.2034022722931006,0.38167468561678675,0.00292321210071389,0.03266236672960687,0.0982674705035862,1.7178315019553132,13.926307715225207,0.024680105072752312,0.13208798581169034,0.2993681483943007,0.5117850785827613,1.0453808149060677,0.0,0.0,0.0,0.0,0.0,0.04681675162895971,0.2764477782646537,0.6113510772836008,2.5691189495966995,15.53610959646494
404,cfg_0424,0.008932609656245205,0.0580354790607327,0.11183833340334814,0.16161479575624327,0.25330399942313875,0.007178730175304793,0.0534859115418751,0.10990958371672122,0.17005041316144087,0.31930042421161176,0.0032854751313871056,0.03386020779641008,1.7313910756304942,4.234417883462498,25.43127689486745,0.02158910763136035,0.09364746822446435,0.19810237322116464,0.3255418305306037,0.6330411939926357,0.0,0.0,0.0,0.0,0.0,0.04098592259429168,0.23902906662348755,2.151241365971728,4.891624922910751,26.636922512494834
405,cfg_0521,0.0069019620196346665,0.033941464666011,0.058093719668946164,0.07937295295453595,0.11466892566724596,0.007449803009404121,0.04273403728115177,0.07813051177312502,0.11252973296941882,0.18207604734747385,0.0027523308701149496,0.023434089562279325,0.060970385228564794,0.11507806158974532,0.26546355246578557,0.02158919200091347,0.11365041994188729,0.25218629664713177,0.42326807703511093,0.8288718716155685,0.0,0.0,0.0,0.0,0.0,0.038693287900066764,0.21376001145134182,0.44938091331778196,0.7302488245488234,1.3910803970960472
406,cfg_0812,0.011414265878149976,0.06280986386333609,0.10398752786728949,0.13895634604270057,0.20022824740326328,0.008929679683149061,0.05932857631471933,0.1272404122923234,0.18639855311183595,0.29262803148671424,0.003856563195692164,0.042319370022203984,1.1962009575394816,5.5729131963185665,19.442114135171423,0.029375918590236694,0.14492660793699486,0.3109858147133622,0.5130101142902248,0.9882927987010603,0.0,0.0,0.0,0.0,0.0,0.0535764273472239,0.30938441813725603,1.7384147124124496,6.41127820976331,20.923263212762436
407,cfg_0320,0.013444445276588723,0.0725932887222065,0.11107316771662568,0.13178704031695077,0.15501744578719467,0.012077749652801728,0.12073185795132346,0.2973530689585324,0.8137317288518062,2.3709842099188663,0.005724949082963615,0.09212911017814918,0.3419871701878918,0.8061655100108567,2.48128442146475,0.029408060118750967,0.15907059068424445,0.3614629802389757,0.6181370169251679,1.2639393183642085,0.0,0.0,0.0,0.0,0.0,0.060655204131116136,0.4445248475359449,1.1118763871019723,2.3698212961047602,6.271225395535055
408,cfg_0381,0.007219266783370593,0.04558254066528988,0.08887603945631284,0.13080733685573342,0.19951026325434995,0.006483471965385235,0.04452310867674747,0.09201409965351104,0.13956606601187005,0.22323086910336443,0.0024901957625611537,0.022141510973550105,0.05890960603287532,0.11079085020131352,0.2444015419155825,0.023569839531534242,0.10621934784177967,0.22215396713662017,0.3627147718144812,0.6917968837038515,0.0,0.0,0.0,0.0,0.0,0.03976277404285611,0.2184665081573698,0.4619537122793247,0.7438790248833982,1.3589395579771235
409,cfg_0721,0.010876857777004645,0.0677225893378619,0.12289366203279073,0.16812124129350536,0.24593982009713145,0.009343709522342536,0.05709412772256783,0.10732593839571791,0.21227829600497472,0.39978267664829303,0.0035245737653788467,0.03553377636893451,0.10221417154763124,0.20226842291718228,0.4956873954870744,0.02452898897507616,0.13954678675294474,0.3220809113208247,0.5550273452258878,1.1429414711514596,0.0,0.0,0.0,0.0,0.0,0.04827413003980041,0.2998972801823072,0.6545146832969806,1.137695305441568,2.2843513633839905
410,cfg_0722,0.011173109699790018,0.06274272515468482,0.1089684669900457,0.1402602552493697,0.18172308365094736,0.014635386792345884,0.09098824019911689,0.1980087682213849,0.31723174938265686,0.5635289827297854,0.004120379280669884,0.043272778200142525,5.9556688528489445,5.955360141866919,6.105441505677106,0.022393224898273445,0.10777418696002528,0.22573434608162302,0.35985508771304353,0.6531944289079732,0.0,0.0,0.0,0.0,0.0,0.052322100671069904,0.3047779305139642,6.4883804341419875,6.772707234211936,7.503888000965901
411,cfg_0743,0.01206468117936943,0.06742317825014865,0.11935606479164562,0.16019103908432442,0.21910084407350894,0.010443412901448568,0.09264613324229032,0.2289151852098037,0.41191997483908693,1.9787181685200395,0.004028377857056675,2.0533137411562805,2.11696010512847,2.2629293808988677,2.8347162637416545,0.02939421310805379,0.15532881919400765,0.34405287817011043,0.5713231208416971,1.1039784813198636,0.0,0.0,0.0,0.0,0.0,0.05593068504592935,2.36871187184272,2.8092842333000476,3.4063635156639975,6.136513757655052
412,cfg_0781,0.008311998424503919,0.04636578601111552,0.08538344204688642,0.12291505633735156,0.19161408028839944,0.007549652543097807,0.05175673938950531,0.10079091205154,0.15161671702582424,0.25164592341458913,0.003274634286998257,0.02847002490438122,0.07455319114997394,0.13996595545140345,0.31549058837991595,0.020523739990055745,0.09172114643140716,0.18912434192288785,0.3039639317814462,0.5650703992435311,0.0,0.0,0.0,0.0,0.0,0.03966002524465395,0.2183136967364092,0.44985188717129176,0.7184616605960343,1.3238209913264427
413,cfg_0208,0.008846392761189925,0.054682792997194696,0.10583251706679064,0.15043627949090776,0.22917524626311092,0.005954529132809583,0.04224913213890247,0.0864981759368284,0.13463864910197287,0.24739578660285844,0.0020853875782878006,0.018800762240467783,0.05293841857235648,0.10198204913277564,0.2414250860852789,0.01640747974009571,0.07682372797025039,0.16306044638966455,0.26514757052856197,0.5024239803522121,0.0,0.0,0.0,0.0,0.0,0.033293789212379465,0.19255641534680734,0.40832955796564363,0.652204548254204,1.2204200993034817
414,cfg_0042,0.005351794791485176,0.03486048105435735,0.07132989879227125,0.10748401078922853,0.17376915574086738,0.006289312804625524,0.0458502051523606,0.09269034523563846,0.18692534184356902,0.3865198246136998,0.002302421374522634,0.023528369039504504,0.0731855405680868,0.1576055351568435,0.4414842327587465,0.02622821616988702,0.14579706179923235,0.3381017084811191,0.5860723818785942,1.2176989722476037,0.0,0.0,0.0,0.0,0.0,0.04017174514052613,0.2500361170454397,0.5753074930771049,1.0380872696682246,2.219472185360928
415,cfg_0507,0.006536323306692182,0.04293538803495167,0.08052793119740542,0.11040635764834406,0.1537567030705631,0.004995105598013083,0.037404370917677454,0.1052675092893871,0.1859493821085536,0.3664693624609363,0.0026618088944330154,0.02819489525315344,0.0910167947574152,0.19925276843954975,9.228255576304988,0.024516675699747026,0.12192255796674445,0.26175110949652947,0.42821571014007986,0.8129404665484259,0.0,0.0,0.0,0.0,0.0,0.038709913498891524,0.23045721217252435,0.5385633447407372,0.9238242183365202,10.561422108384875
416,cfg_0698,0.006352745140172367,0.0418936770817222,0.08095282720070784,0.11821580744777904,0.182368290864364,0.006583940793014165,0.04518385203160946,0.08382688962441875,0.12155908221929934,0.19880918121834767,0.0034662528644036072,0.03487268401380916,0.09412483109281311,0.1770022210196629,0.3931781679637929,0.022547993462882943,0.10718390527362232,0.22679839791604195,0.37420471103934005,0.7315364775443243,0.0,0.0,0.0,0.0,0.0,0.03895093226047308,0.22913411840076492,0.4857029458339923,0.7909818217260778,1.5058921175908324
417,cfg_0138,0.006058195471771555,0.03713965537412456,0.06571478166909017,0.08603519181457386,0.11456207862644874,0.005642602071276315,0.04200998989413307,0.07938733728935077,0.14094018083648763,0.2219906718040967,0.002613474923074399,0.027157966895011043,0.07847378961925244,0.15195440197163634,0.34157761747022164,0.020725162554574794,0.08928621384546176,0.17077051515459374,0.25037376166472214,0.40702055748311494,0.0,0.0,0.0,0.0,0.0,0.03503943502069262,0.1955938260087322,0.3943464237322587,0.6293035362874093,1.085150925383914
418,cfg_0323,0.007791260972025427,0.04331545314481566,0.07856431253335217,0.11037157861293778,0.1639975782287557,0.006219423926264511,0.043968208890554195,0.09234350974285732,0.14295753948947265,0.2497655345074108,0.0033353718743911465,0.031315812615695826,0.08486098022519784,0.16245617769501486,0.3688380604459205,0.01944478827016738,0.09641399141055373,0.20789629631129358,0.34464166191997947,0.6733455895237555,0.0,0.0,0.0,0.0,0.0,0.03679084504285157,0.2150134660616203,0.46366509881268314,0.7604269577173994,1.4559467627058353
419,cfg_0413,0.0069246864957062115,0.05110619680960404,0.10032062539917952,0.14069083917566516,0.20929965269455408,0.0069245690105557145,0.04903461947058574,0.10360133943717997,0.18418704015360632,0.3358500987424531,0.003104549752841468,1.0412213898130744,1.0944291795889,1.1831894585697,1.456255895998538,0.024554657642841704,0.12787666065734982,0.2852070086115326,0.48057394395392095,0.963246021759744,0.0,0.0,0.0,0.0,0.0,0.041508462901944654,1.2692388667506123,1.5835581530367904,1.988641281852864,2.964651669195348
420,cfg_0798,0.0063219186623273416,0.03788173240838866,0.07407494900137657,0.11082344075723682,0.17951141957755112,0.006316626223222599,0.04126109386020893,0.07961251911485334,0.11604703872403022,0.20128652001374903,0.003405096322040002,0.03348607129303183,0.09813505149243085,5.455580331841183,14.662567642732114,0.01924788982179315,0.0952987491951447,0.20940241809256221,0.3502339883950185,0.6924058878493966,0.0,0.0,0.0,0.0,0.0,0.03529153102938665,0.20792764675677233,0.46122493770123185,6.032684799717458,15.735771470172807
421,cfg_0233,0.013363712208333212,0.07090019435359451,0.12263290717336162,0.165804602321991,0.2409150289443147,0.008407908135875886,0.05581669863060945,0.13958547245315245,0.22486471177486322,0.4031393463597439,0.004201961718908187,1.0428709406319498,1.125989459779973,1.2634736710724894,1.6791307883746924,0.022390063020813145,0.11931272433309204,0.27726731116280945,0.48546074782311166,1.0351057680875044,0.0,0.0,0.0,0.0,0.0,0.04836364508393132,1.2889005579492334,1.6654751505693355,2.139603732992498,3.358290931766305
422,cfg_0062,0.005809565396583949,0.03338129673126211,0.06210524111608784,0.08705492595109376,0.1289135092532483,0.006557497013313096,0.042736950526029105,0.0811261487529471,0.11444538052005271,0.1797145888052576,0.0015642805704429996,0.014685596161800873,0.042608010523037976,0.08443355104051875,0.19832981006762296,0.018460704422672336,0.08221694081761655,0.15985891698316124,0.23713613210977513,0.3843515519894858,0.0,0.0,0.0,0.0,0.0,0.03239204740301105,0.1730207842367193,0.3456983173752377,0.5230699896214475,0.8913094601156075
423,cfg_0646,0.00930428829061114,0.04942827266510719,0.0840595042299519,0.11172803318344293,0.15865807076716365,0.007269859165667469,0.053716009398453224,0.13864168681768518,0.24734518290085106,0.4658978828650646,0.0016239267462081486,0.016063859206460585,0.047788219854627556,0.09750251004681054,0.2435735912701098,0.023465457314561178,0.11809607777683695,0.24978228085824838,0.4003016160807462,0.7332708385456712,0.0,0.0,0.0,0.0,0.0,0.04166353151705238,0.23730421904685528,0.5202716917605272,0.8568773422118454,1.601400383447995
424,cfg_0156,0.007100464938442741,0.039620377567020526,0.07241740458424673,0.1027042413611774,0.1550577353837994,0.005774208363341415,0.03899404914173843,0.08329339794565449,0.12872681863387214,0.20864911463011282,0.002102903847056581,0.018976497336741893,0.051249826730103365,0.09679144720280419,0.22172036166483267,0.0206002408226853,0.08280769605081062,0.16801629198917567,0.2703487863362284,0.5194423469167049,0.0,0.0,0.0,0.0,0.0,0.035577817971532255,0.18039862009631236,0.3749769212491927,0.5985712935340786,1.1048695585954533
425,cfg_0075,0.008584268671953055,0.05138615285949655,0.09572308440656485,0.13570279063825552,0.20269891190192624,0.007234621945185538,0.05744622128798227,0.14818870090981306,0.25909417486413844,0.5121033207320522,0.0023980970791148692,0.03095703414886053,0.10793583869041079,0.2563836577775618,13.865107391680198,0.027448193216221384,0.1537339356725944,0.35533058606251444,0.6147465666945564,1.2744747725605805,0.0,0.0,0.0,0.0,0.0,0.045665180912479286,0.29352334396892843,0.7071782100693014,1.2659271899745193,15.854384396874735
426,cfg_0658,0.009855114825695566,0.05118649327685887,0.08888310367679964,0.1211397090509081,0.17862881970379618,0.008876358800160133,0.0590292209832004,0.15125025392724822,0.2477689532194418,0.45441021813726934,0.00414938237679463,0.04953738047447587,0.16428870264176965,0.3538530770738362,0.9629787383998689,0.021752259761543158,0.10917930852221502,0.23796024570044594,0.39303483785107574,0.7589811084162577,0.0,0.0,0.0,0.0,0.0,0.04463311576419926,0.2689324032567555,0.6423823059462563,1.1157965771952547,2.3549988846571637
427,cfg_0227,0.008320670440324918,0.054747770433774434,0.09544845679768699,0.12560530624668687,0.17340908511227937,0.006891530024415005,0.06420289067050788,0.15317414623526915,0.2383241577140467,0.398775879978885,0.003135931946085524,0.04718196666790675,0.1576404308929824,0.3237884224504626,0.7741890602224544,0.029533416132007773,0.12853128847326545,0.2510867904109766,0.38559337496033663,0.6872068922301438,0.0,0.0,0.0,0.0,0.0,0.047881548542832775,0.2946639162454545,0.6573498243369045,1.0733112613715434,2.033580917543759
428,cfg_0718,0.007604401701410524,0.045792491570868066,0.08449041785389078,0.11916145149697499,0.1761958195520421,0.007616897727459104,0.04687222103484601,0.11625810485403676,0.18823914590183222,0.3329308250037535,0.0027887389270175866,0.027329681707012554,0.07811718893520236,0.1557364232478875,0.38576900329758246,0.027829641000456817,0.14281708282841166,0.3076742098570193,0.5047247743161236,0.9527326665627456,0.0,0.0,0.0,0.0,0.0,0.04583967935634803,0.2628114771411276,0.5865399215001617,0.967861794962829,1.847628314416113
429,cfg_0174,0.007994980588907907,0.04603191219833569,0.08434143864643318,0.11979866552524143,0.18846969874040553,0.005482767514498832,0.04002387216971748,0.08098355774270516,0.12358269381540765,0.2160142744351532,0.002392102827952769,0.02419826178604545,0.06955580223065994,0.13794891610528914,0.34491050828765424,0.024793693904218372,0.11269257172012459,0.23770600196529657,0.38705941869934435,0.7425325428827989,0.0,0.0,0.0,0.0,0.0,0.04066354483558143,0.22294661787422854,0.4725868005850913,0.7683896941452844,1.4919270243460119
430,cfg_0623,0.012194267872066789,0.06943789695276692,0.1189349661468242,0.15890322755108954,0.2205161617076179,0.01130531165221349,0.09194146139396864,0.20644620130343583,0.3244163247348766,1.2616484643268109,0.0034564439300721617,0.052092483118599375,0.19292886839369316,0.44113010494606897,1.3204330507155646,0.02871563868234972,0.15016656168315023,0.33244516248858247,0.5521748640996691,1.0656644225482097,0.0,0.0,0.0,0.0,0.0,0.05567166213669594,0.3636384031485136,0.8507551983325072,1.4766245213317006,3.8682620992981356
431,cfg_0821,0.008512463238197654,0.0464834600197257,0.08423284566567446,0.11643138886216065,0.17237266337343016,0.007336293007714545,0.04720062754275389,0.1348015329866783,0.23134593223839772,0.4462573910980545,0.002985098905328165,0.9046417736845882,4.473782196637956,4.531673734358208,4.760334368279672,0.02209156607056073,0.10974231503998055,0.23640485079273432,0.38343209832368785,0.7129331481175782,0.0,0.0,0.0,0.0,0.0,0.04092542122180731,1.1080681762870483,4.929221426083032,5.262883153782468,6.091897570868696
432,cfg_0505,0.006842580021207745,0.04274879347524063,0.08116552140681677,0.1150352177306111,0.17073957385296978,0.005827717381244213,0.04011187198121391,0.07871749160048225,0.11914211607240688,0.20866269080107713,0.002633361652770727,0.024572439728210327,0.06939447181433067,0.13503590942914911,0.31637125626939877,0.017183754528490525,0.0745149221356165,0.14510689393211962,0.21748926783613598,0.35413769294611086,0.0,0.0,0.0,0.0,0.0,0.03248741358371632,0.18194802732028137,0.37438437875375996,0.5867025110683102,1.0499112138695494
433,cfg_0275,0.009406664860438063,0.05326647888487557,0.09630129249856623,0.13273282998848757,0.19098657080292725,0.006311810632562143,0.04094713937692873,0.104926165858366,0.18249888692756855,0.35393004047932664,0.002696192022244581,0.027404448575607532,0.0846562958142556,0.1731158928406984,0.4471272211032158,0.019757102875486154,0.09857499844774509,0.21226592736057626,0.34779585523637735,0.6552435763918965,0.0,0.0,0.0,0.0,0.0,0.03817177039073272,0.2201930652851587,0.49814968153174277,0.8361434649931425,1.6472874087774017
434,cfg_0064,0.010342730997425775,0.05785278826988538,0.10082411715830375,0.13475040637933944,0.18609204609118635,0.006179418680753557,0.03984189521761827,0.10160042041108497,0.16510903768031682,0.2732298729657714,0.0027816549557746484,0.7851861524392447,3.0857683714233843,3.1049871616276334,3.198928184234063,0.0238324131411769,0.10862753235369738,0.2134189336494252,0.3198687242976348,0.5194540188257193,0.0,0.0,0.0,0.0,0.0,0.043136217775128216,0.9915083682804493,3.501611842642177,3.724715329984946,4.177704122116779
435,cfg_0563,0.009975256192173099,0.06628230531916302,0.12306636838694374,0.16621053907040917,0.2231675080357789,0.009383238665686022,0.08286666189033909,0.20547888370494505,0.34754794157661095,0.6631799073428368,0.004463809015420317,2.2671778999871037,2.327406857725201,2.4541390526199933,2.89956015980664,0.03267873038790903,0.18144113658816252,0.41889669714932154,0.7227546187719867,1.4849407994621515,0.0,0.0,0.0,0.0,0.0,0.05650103426119557,2.597768003784765,3.0748488069664006,3.6906521520390356,5.270848374647471
