tag,t_on_mid,t_on_high,v_tot,mid_share,tau,v_mid,v_high,m2300_SSP1-2.6,dorm2300_SSP1-2.6,dorm2100_SSP1-2.6,in_band_SSP1-2.6,m2300_SSP2-4.5,dorm2300_SSP2-4.5,dorm2100_SSP2-4.5,in_band_SSP2-4.5,m2300_SSP5-8.5,dorm2300_SSP5-8.5,dorm2100_SSP5-8.5,in_band_SSP5-8.5,g4_2100_cm,g4_rel_to_ref,keeps_2100,ratio_585_over_245,within_inventory,all_pass
L12,2.5,6.0,3.5,0.3,100,1.05,2.4499999999999997,0.09179890893615683,0.0,0.0,True,0.7402663890983244,0.5683004366060413,0.02701293997763204,False,3.291358868950771,2.8224781363128817,0.2991602076372954,False,37.98358806282364,4.708183601652601,False,4.446181695429647,True,False
L12,2.5,6.0,3.5,0.3,200,1.05,2.4499999999999997,0.09179890893615683,0.0,0.0,True,0.5760317431087062,0.4040657906164231,0.013946151715413517,False,2.4544226212849987,1.9855418886471092,0.16214577677054484,True,24.282144976148594,3.009847216133566,False,4.260915566977375,True,False
L12,2.5,6.0,3.5,0.3,400,1.05,2.4499999999999997,0.09179890893615683,0.0,0.0,True,0.41915248231298113,0.24718652982069808,0.007086783557618985,False,1.6771964097767345,1.208315677138845,0.08448523346617785,False,16.51609064571189,2.0472206841790404,False,4.001399205657983,True,False
L12,2.5,6.0,3.5,0.5,50,1.75,1.75,0.09179890893615683,0.0,0.0,True,1.2803984070236978,1.1084324545314148,0.08456140029698386,False,3.8559253173276766,3.387044584689787,0.8546940649685071,False,93.53697379594482,11.59419814278437,False,3.011504306921799,True,False
L12,2.5,6.0,3.5,0.5,100,1.75,1.75,0.09179890893615683,0.0,0.0,True,1.1191333468356852,0.9471673943434022,0.04502156662938673,False,3.3891296192888287,2.9202488866509393,0.4986003460621589,False,57.92760190531,7.180306002754334,False,3.028351919698834,True,False
L12,2.5,6.0,3.5,0.5,200,1.75,1.75,0.09179890893615683,0.0,0.0,True,0.8454089368529882,0.6734429843607052,0.02324358619235586,False,2.5768344133223398,2.1079536806844503,0.2702429612842414,True,35.09186342751825,4.3497453602226095,False,3.0480330890687477,True,False
L12,2.5,6.0,3.5,0.5,400,1.75,1.75,0.09179890893615683,0.0,0.0,True,0.5839435021934465,0.4119775497011634,0.011811305929364975,False,1.7745844992222786,1.3057037665843891,0.14080872244362974,True,22.14843954345708,2.745367806965067,False,3.0389660858567122,True,False
L12,2.5,6.0,3.5,0.7,50,2.4499999999999997,1.0500000000000003,0.09179890893615683,0.0,0.0,True,1.7237713888362638,1.5518054363439808,0.1183859604157774,False,3.8885102090668666,3.419629476428977,1.1965716909559097,False,127.72473639468507,15.831877399898113,False,2.2558154951696006,True,False
L12,2.5,6.0,3.5,0.7,100,2.4499999999999997,1.0500000000000003,0.09179890893615683,0.0,0.0,True,1.4980003045730461,1.3260343520807631,0.06303019328114141,False,3.4869003696268863,3.018019636988997,0.6980404844870224,False,77.87161574779634,9.652428403856067,False,2.3277033782851655,True,False
L12,2.5,6.0,3.5,0.7,200,2.4499999999999997,1.0500000000000003,0.09179890893615683,0.0,0.0,True,1.1147861305972702,0.9428201781049871,0.032541020669298204,False,2.6992462053596804,2.230365472721791,0.3783401457979379,True,45.901581878887896,5.689643504311653,False,2.4213130494487785,True,False
L12,2.5,6.0,3.5,0.7,400,2.4499999999999997,1.0500000000000003,0.09179890893615683,0.0,0.0,True,0.7487345220739118,0.5767685695816287,0.01653582830111096,False,1.8719725886678225,1.403091856029933,0.19713221142108162,True,27.78078844120227,3.443514929751094,False,2.500182018431133,True,False
L12,2.5,6.0,4.5,0.0,50,0.0,4.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,4.7189151895059345,4.250034456868045,0.0,False,8.067567299094108,1.0,True,27.440985387602787,True,False
L12,2.5,6.0,4.5,0.0,100,0.0,4.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.9092233179596265,3.440342585321737,0.0,False,8.067567299094108,1.0,True,22.732542467294813,True,False
L12,2.5,6.0,4.5,0.0,200,0.0,4.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.785640419112158,2.3167596864742688,0.0,True,8.067567299094108,1.0,True,16.198790392750354,True,True
L12,2.5,6.0,4.5,0.0,400,0.0,4.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.8346095735999983,1.365728840962109,0.0,True,8.067567299094108,1.0,True,10.668446555909526,True,True
L12,2.5,6.0,4.5,0.3,50,1.3499999999999999,3.15,0.09179890893615683,0.0,0.0,True,1.0270424174165174,0.8550764649242343,0.06523308022910183,False,4.781757480717229,4.31287674807934,0.659335421547134,False,74.0011094538075,9.172667138719369,False,4.655851987832735,True,False
L12,2.5,6.0,4.5,0.3,100,1.3499999999999999,3.15,0.09179890893615683,0.0,0.0,True,0.9026379424143361,0.7306719899220531,0.034730922828384046,False,4.097781193611595,3.6289004609737052,0.3846345526765226,False,46.531022566746365,5.767664630696201,False,4.539783894582395,True,False
L12,2.5,6.0,4.5,0.3,200,1.3499999999999999,3.15,0.09179890893615683,0.0,0.0,True,0.6914791118562555,0.5195131593639725,0.017930766491245947,False,3.0217203037556013,2.552839571117712,0.20847314156212907,True,28.914881455307015,3.584089277886013,False,4.36993721421878,True,False
L12,2.5,6.0,4.5,0.3,400,1.3499999999999999,3.15,0.09179890893615683,0.0,0.0,True,0.4897772051188948,0.31781125262661175,0.009111578859795836,False,2.022429460387833,1.5535487277499436,0.10862387159937151,True,18.929954459031258,2.3464265939444804,False,4.12928457929536,True,False
L12,2.5,6.0,4.5,0.5,50,2.25,2.25,0.09179890893615683,0.0,0.0,True,1.5970933940326737,1.4251274415403907,0.1087218003818364,False,4.823652341524759,4.354771608886869,1.0988923692452233,False,117.95680422361643,14.621111897865616,False,3.020269421655422,True,False
L12,2.5,6.0,4.5,0.5,100,2.25,2.25,0.09179890893615683,0.0,0.0,True,1.3897526023623716,1.2177866498700887,0.057884871380640086,False,4.22348644404624,3.7546057114083506,0.6410575877942043,False,72.17332607851453,8.946107717827001,False,3.0390203528793145,True,False
L12,2.5,6.0,4.5,0.5,200,2.25,2.25,0.09179890893615683,0.0,0.0,True,1.037821218098904,0.8658552656066208,0.02988461081874325,False,3.179106893517897,2.7102261608800076,0.34745523593688177,False,42.813090892782284,5.306815463143355,False,3.06325100901428,True,False
L12,2.5,6.0,4.5,0.5,400,2.25,2.25,0.09179890893615683,0.0,0.0,True,0.7016513735366361,0.529685421044353,0.015185964766326394,False,2.1476427182463897,1.6787619856085003,0.18103978599895254,True,26.17154589898936,3.244044323240801,False,3.060840182527274,True,False
L12,2.5,6.0,4.5,0.7,50,3.15,1.35,0.09179890893615683,0.0,0.0,True,2.16714437064883,1.9951784181565468,0.15221052053457096,False,4.865547202332288,4.396666469694399,1.5384493169433127,False,161.9124989934254,20.069556657011866,False,2.245142164144594,True,False
L12,2.5,6.0,4.5,0.7,100,3.15,1.35,0.09179890893615683,0.0,0.0,True,1.876867262310407,1.704901309818124,0.08103881993289612,False,4.349191694480886,3.8803109618429965,0.897480622911886,False,97.81562959028271,12.124550804957803,False,2.317261205316709,True,False
L12,2.5,6.0,4.5,0.7,200,3.15,1.35,0.09179890893615683,0.0,0.0,True,1.384163324341552,1.2121973718492691,0.04183845514624055,False,3.3364934832801922,2.867612750642303,0.4864373303116345,False,56.71130033025756,7.029541648400698,False,2.4104767295921277,True,False
L12,2.5,6.0,4.5,0.7,400,3.15,1.35,0.09179890893615683,0.0,0.0,True,0.9135255419543772,0.7415595894620941,0.02126035067285695,False,2.272855976104946,1.8039752434670566,0.25345570039853355,True,33.413137338947465,4.1416620525371215,False,2.4880048468512945,True,False
L12,2.5,7.0,1.5,0.0,50,0.0,1.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.3830975252501772,0.9142167926122876,0.0,False,8.067567299094108,1.0,True,8.042856770221672,True,False
L12,2.5,7.0,1.5,0.0,100,0.0,1.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.1166213803843705,0.6477406477464811,0.0,False,8.067567299094108,1.0,True,6.4932701165626305,True,False
L12,2.5,7.0,1.5,0.0,200,0.0,1.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,0.8653321171712836,0.396451384533394,0.0,False,8.067567299094108,1.0,True,5.031996768139991,True,False
L12,2.5,7.0,1.5,0.0,400,0.0,1.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,0.6898676915641764,0.2209869589262869,0.0,False,8.067567299094108,1.0,True,4.011652781065101,True,False
L12,2.5,7.0,1.5,0.3,50,0.44999999999999996,1.0499999999999998,0.09179890893615683,0.0,0.0,True,0.45699144080036114,0.2850254883080781,0.021744360076367278,False,1.55478336355706,1.0859026309191706,0.21977847384904464,False,30.045414683998573,3.724222379573123,False,3.402215500653708,True,False
L12,2.5,7.0,1.5,0.3,100,0.44999999999999996,1.0499999999999998,0.09179890893615683,0.0,0.0,True,0.41552328246630077,0.24355732997401772,0.011576974276128015,False,1.3291860698099227,0.8603053371720332,0.12821151755884086,False,20.888719054978196,2.5892215435654005,False,3.1988245325765123,True,False
L12,2.5,7.0,1.5,0.3,200,0.44999999999999996,1.0499999999999998,0.09179890893615683,0.0,0.0,True,0.3451370056136072,0.17317105312132416,0.005976922163748649,False,1.0567659653398398,0.5878852327019503,0.06949104718737635,False,15.016672017831743,1.861363092628671,False,3.061873830251995,True,False
L12,2.5,7.0,1.5,0.3,400,0.44999999999999996,1.0499999999999998,0.09179890893615683,0.0,0.0,True,0.2779030367011536,0.10593708420887059,0.003037192953265279,False,0.8227511169117794,0.35387038427388995,0.0362079571997905,False,11.688363019073158,1.44880886464816,False,2.9605690052121836,True,False
L12,2.5,7.0,1.5,0.5,50,0.75,0.75,0.09179890893615683,0.0,0.0,True,0.6470084330057466,0.47504248051346354,0.036240600127278796,False,1.6692405890949822,1.2003598564570928,0.36629745641507444,False,44.69731294060155,5.540370632621872,False,2.5799363716796506,True,False
L12,2.5,7.0,1.5,0.5,100,0.75,0.75,0.09179890893615683,0.0,0.0,True,0.5778948357823126,0.4059288832900295,0.01929495712688003,False,1.4708958627602908,1.0020151301224014,0.2136858625980681,False,29.43615355890092,3.6487025726090008,False,2.5452656291158884,True,False
L12,2.5,7.0,1.5,0.5,200,0.75,0.75,0.09179890893615683,0.0,0.0,True,0.46058437436115673,0.28861842186887365,0.009961536939581083,False,1.184388530785544,0.7155077981476545,0.11581841197896059,False,19.64940849699017,2.435605154381119,False,2.571490907454956,True,False
L12,2.5,7.0,1.5,0.5,400,0.75,0.75,0.09179890893615683,0.0,0.0,True,0.3485277595070674,0.17656180701478433,0.005061988255442132,False,0.9113400671435148,0.44245933450562536,0.06034659533298418,False,14.102226832392525,1.7480147744136,False,2.614827778517409,True,False
L12,2.5,7.0,1.5,0.7,50,1.0499999999999998,0.45000000000000007,0.09179890893615683,0.0,0.0,True,0.8370254252111319,0.6650594727188488,0.05073684017819031,False,1.783697814632904,1.3148170819950147,0.5128164389811042,True,59.349211197204525,7.356518885670621,False,2.1309959780289622,True,False
L12,2.5,7.0,1.5,0.7,100,1.0499999999999998,0.45000000000000007,0.09179890893615683,0.0,0.0,True,0.7402663890983243,0.5683004366060412,0.027012939977632034,False,1.6126056557106587,1.1437249230727693,0.2991602076372953,False,37.983588062823635,4.7081836016526,False,2.178412635584982,True,False
L12,2.5,7.0,1.5,0.7,200,1.0499999999999998,0.45000000000000007,0.09179890893615683,0.0,0.0,True,0.5760317431087061,0.404065790616423,0.013946151715413514,False,1.3120110962312481,0.8431303635933587,0.1621457767705448,False,24.28214497614859,3.0098472161335654,False,2.2776715205843288,True,False
L12,2.5,7.0,1.5,0.7,400,1.0499999999999998,0.45000000000000007,0.09179890893615683,0.0,0.0,True,0.4191524823129811,0.24718652982069803,0.007086783557618983,False,0.9999290173752502,0.5310482847373607,0.08448523346617784,False,16.51609064571189,2.0472206841790404,False,2.385597269655684,True,False
L12,2.5,7.0,2.5,0.0,50,0.0,2.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.9925753869917022,1.5236946543538128,0.0,True,8.067567299094108,1.0,True,11.58703428273756,True,True
L12,2.5,7.0,2.5,0.0,100,0.0,2.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.5484484788820247,1.0795677462441353,0.0,False,8.067567299094108,1.0,True,9.004389859972491,True,False
L12,2.5,7.0,2.5,0.0,200,0.0,2.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.1296330401935462,0.6607523075556566,0.0,False,8.067567299094108,1.0,True,6.568934279268091,True,False
L12,2.5,7.0,2.5,0.0,400,0.0,2.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,0.8371923308483676,0.36831159821047815,0.0,False,8.067567299094108,1.0,True,4.868360967476608,True,False
L12,2.5,7.0,2.5,0.3,50,0.75,1.75,0.09179890893615683,0.0,0.0,True,0.6470084330057466,0.47504248051346354,0.036240600127278796,False,2.2787184508365073,1.8098377181986178,0.36629745641507444,True,44.69731294060155,5.540370632621872,False,3.5219300624112084,True,False
L12,2.5,7.0,2.5,0.3,100,0.75,1.75,0.09179890893615683,0.0,0.0,True,0.5778948357823126,0.4059288832900295,0.01929495712688003,False,1.9027229612579448,1.4338422286200554,0.2136858625980681,True,29.43615355890092,3.6487025726090008,False,3.292507292753663,True,False
L12,2.5,7.0,2.5,0.3,200,0.75,1.75,0.09179890893615683,0.0,0.0,True,0.46058437436115673,0.28861842186887365,0.009961536939581083,False,1.4486894538078068,0.9798087211699172,0.11581841197896059,False,19.64940849699017,2.435605154381119,False,3.1453291393508067,True,False
L12,2.5,7.0,2.5,0.3,400,0.75,1.75,0.09179890893615683,0.0,0.0,True,0.3485277595070674,0.17656180701478433,0.005061988255442132,False,1.0586647064277062,0.5897839737898166,0.06034659533298418,False,14.102226832392525,1.7480147744136,False,3.0375333888038227,True,False
L12,2.5,7.0,2.5,0.5,50,1.25,1.25,0.09179890893615683,0.0,0.0,True,0.9637034200147223,0.7917374675224392,0.06040100021213134,False,2.4694804933997108,2.0005997607618213,0.6104957606917907,True,69.11714336827318,8.56728438770312,False,2.562490121039505,True,False
L12,2.5,7.0,2.5,0.5,100,1.25,1.25,0.09179890893615683,0.0,0.0,True,0.848514091308999,0.6765481388167159,0.03215826187813338,False,2.1389059495085583,1.6700252168706688,0.35614310433011354,True,43.68187773210546,5.414504287681668,False,2.5207665628850986,True,False
L12,2.5,7.0,2.5,0.5,200,1.25,1.25,0.09179890893615683,0.0,0.0,True,0.6529966556070724,0.48103070311478935,0.016602561565968472,False,1.6613937295506471,1.1925129969127577,0.193030686631601,False,27.37063596225421,3.3926752573018644,False,2.544260702232995,True,False
L12,2.5,7.0,2.5,0.5,400,1.25,1.25,0.09179890893615683,0.0,0.0,True,0.466235630850257,0.2942696783579739,0.008436647092403552,False,1.2063129568139317,0.7374322241760423,0.10057765888830697,False,18.125333187924806,2.246691290689334,False,2.5873461335720362,True,False
L12,2.5,7.0,2.5,0.7,50,1.75,0.7500000000000001,0.09179890893615683,0.0,0.0,True,1.2803984070236978,1.1084324545314148,0.08456140029698386,False,2.660242535962914,2.1913618033250244,0.8546940649685071,True,93.53697379594482,11.59419814278437,False,2.0776677957188974,True,False
L12,2.5,7.0,2.5,0.7,100,1.75,0.7500000000000001,0.09179890893615683,0.0,0.0,True,1.1191333468356852,0.9471673943434022,0.04502156662938673,False,2.375088937759172,1.9062082051212823,0.4986003460621589,True,57.92760190531,7.180306002754334,False,2.122257320340478,True,False
L12,2.5,7.0,2.5,0.7,200,1.75,0.7500000000000001,0.09179890893615683,0.0,0.0,True,0.8454089368529882,0.6734429843607052,0.02324358619235586,False,1.8740980052934875,1.405217272655598,0.2702429612842414,True,35.09186342751825,4.3497453602226095,False,2.2167946464698685,True,False
L12,2.5,7.0,2.5,0.7,400,1.75,0.7500000000000001,0.09179890893615683,0.0,0.0,True,0.5839435021934465,0.4119775497011634,0.011811305929364975,False,1.3539612072001574,0.8850804745622679,0.14080872244362974,False,22.14843954345708,2.745367806965067,False,2.318651037496471,True,False
L12,2.5,7.0,3.5,0.0,50,0.0,3.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.602053248733227,2.1331725160953376,0.0,True,8.067567299094108,1.0,True,15.131211795253446,True,True
L12,2.5,7.0,3.5,0.0,100,0.0,3.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.9802755773796787,1.5113948447417893,0.0,True,8.067567299094108,1.0,True,11.515509603382352,True,True
L12,2.5,7.0,3.5,0.0,200,0.0,3.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.3939339632158088,0.9250532305779193,0.0,False,8.067567299094108,1.0,True,8.105871790396192,True,False
L12,2.5,7.0,3.5,0.0,400,0.0,3.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,0.9845169701325589,0.5156362374946695,0.0,False,8.067567299094108,1.0,True,5.725069153888116,True,False
L12,2.5,7.0,3.5,0.3,50,1.05,2.4499999999999997,0.09179890893615683,0.0,0.0,True,0.8370254252111321,0.665059472718849,0.05073684017819032,False,3.002653538115954,2.5337728054780646,0.5128164389811042,True,59.349211197204525,7.356518885670621,False,3.5872907174337767,True,False
L12,2.5,7.0,3.5,0.3,100,1.05,2.4499999999999997,0.09179890893615683,0.0,0.0,True,0.7402663890983244,0.5683004366060413,0.02701293997763204,False,2.476259852705967,2.0073791200680775,0.2991602076372954,True,37.98358806282364,4.708183601652601,False,3.3450929140821257,True,False
L12,2.5,7.0,3.5,0.3,200,1.05,2.4499999999999997,0.09179890893615683,0.0,0.0,True,0.5760317431087062,0.4040657906164231,0.013946151715413517,False,1.8406129422757735,1.3717322096378841,0.16214577677054484,True,24.282144976148594,3.009847216133566,False,3.195332486960569,True,False
L12,2.5,7.0,3.5,0.3,400,1.05,2.4499999999999997,0.09179890893615683,0.0,0.0,True,0.41915248231298113,0.24718652982069808,0.007086783557618985,False,1.2945782959436327,0.8256975633057433,0.08448523346617785,False,16.51609064571189,2.0472206841790404,False,3.088561682373555,True,False
L12,2.5,7.0,3.5,0.5,50,1.75,1.75,0.09179890893615683,0.0,0.0,True,1.2803984070236978,1.1084324545314148,0.08456140029698386,False,3.2697203977044387,2.8008396650665492,0.8546940649685071,False,93.53697379594482,11.59419814278437,False,2.5536742155943046,True,False
L12,2.5,7.0,3.5,0.5,100,1.75,1.75,0.09179890893615683,0.0,0.0,True,1.1191333468356852,0.9471673943434022,0.04502156662938673,False,2.8069160362568257,2.3380353036189363,0.4986003460621589,True,57.92760190531,7.180306002754334,False,2.5081158060326714,True,False
L12,2.5,7.0,3.5,0.5,200,1.75,1.75,0.09179890893615683,0.0,0.0,True,0.8454089368529882,0.6734429843607052,0.02324358619235586,False,2.13839892831575,1.6695181956778606,0.2702429612842414,True,35.09186342751825,4.3497453602226095,False,2.5294255065198175,True,False
L12,2.5,7.0,3.5,0.5,400,1.75,1.75,0.09179890893615683,0.0,0.0,True,0.5839435021934465,0.4119775497011634,0.011811305929364975,False,1.5012858464843486,1.0324051138464592,0.14080872244362974,False,22.14843954345708,2.745367806965067,False,2.5709436629487636,True,False
L12,2.5,7.0,3.5,0.7,50,2.4499999999999997,1.0500000000000003,0.09179890893615683,0.0,0.0,True,1.7237713888362638,1.5518054363439808,0.1183859604157774,False,3.5367872572929238,3.0679065246550343,1.1965716909559097,False,127.72473639468507,15.831877399898113,False,2.051772804792082,True,False
L12,2.5,7.0,3.5,0.7,100,2.4499999999999997,1.0500000000000003,0.09179890893615683,0.0,0.0,True,1.4980003045730461,1.3260343520807631,0.06303019328114141,False,3.1375722198076845,2.668691487169795,0.6980404844870224,False,77.87161574779634,9.652428403856067,False,2.09450706400353,True,False
L12,2.5,7.0,3.5,0.7,200,2.4499999999999997,1.0500000000000003,0.09179890893615683,0.0,0.0,True,1.1147861305972702,0.9428201781049871,0.032541020669298204,False,2.4361849143557266,1.9673041817178372,0.3783401457979379,True,45.901581878887896,5.689643504311653,False,2.1853383779097513,True,False
L12,2.5,7.0,3.5,0.7,400,2.4499999999999997,1.0500000000000003,0.09179890893615683,0.0,0.0,True,0.7487345220739118,0.5767685695816287,0.01653582830111096,False,1.7079933970250645,1.239112664387175,0.19713221142108162,False,27.78078844120227,3.443514929751094,False,2.281173562418508,True,False
L12,2.5,7.0,4.5,0.0,50,0.0,4.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.2115311104747524,2.742650377836863,0.0,False,8.067567299094108,1.0,True,18.675389307769336,True,False
L12,2.5,7.0,4.5,0.0,100,0.0,4.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.412102675877333,1.9432219432394435,0.0,True,8.067567299094108,1.0,True,14.026629346792214,True,True
L12,2.5,7.0,4.5,0.0,200,0.0,4.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.6582348862380714,1.189354153600182,0.0,False,8.067567299094108,1.0,True,9.642809301524291,True,False
L12,2.5,7.0,4.5,0.0,400,0.0,4.5,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.13184160941675,0.6629608767788606,0.0,False,8.067567299094108,1.0,True,6.581777340299623,True,False
L12,2.5,7.0,4.5,0.3,50,1.3499999999999999,3.15,0.09179890893615683,0.0,0.0,True,1.0270424174165174,0.8550764649242343,0.06523308022910183,False,3.7265886253954013,3.257707892757512,0.659335421547134,False,74.0011094538075,9.172667138719369,False,3.628466129733454,True,False
L12,2.5,7.0,4.5,0.3,100,1.3499999999999999,3.15,0.09179890893615683,0.0,0.0,True,0.9026379424143361,0.7306719899220531,0.034730922828384046,False,3.049796744153989,2.5809160115160994,0.3846345526765226,True,46.531022566746365,5.767664630696201,False,3.3787597450163984,True,False
L12,2.5,7.0,4.5,0.3,200,1.3499999999999999,3.15,0.09179890893615683,0.0,0.0,True,0.6914791118562555,0.5195131593639725,0.017930766491245947,False,2.2325364307437403,1.7636556981058509,0.20847314156212907,True,28.914881455307015,3.584089277886013,False,3.2286390036433077,True,False
L12,2.5,7.0,4.5,0.3,400,1.3499999999999999,3.15,0.09179890893615683,0.0,0.0,True,0.4897772051188948,0.31781125262661175,0.009111578859795836,False,1.5304918854595593,1.0616111528216698,0.10862387159937151,False,18.929954459031258,2.3464265939444804,False,3.1248736557431824,True,False
L12,2.5,7.0,4.5,0.5,50,2.25,2.25,0.09179890893615683,0.0,0.0,True,1.5970933940326737,1.4251274415403907,0.1087218003818364,False,4.069960302009168,3.6010795693712785,1.0988923692452233,False,117.95680422361643,14.621111897865616,False,2.5483546029405866,True,False
L12,2.5,7.0,4.5,0.5,100,2.25,2.25,0.09179890893615683,0.0,0.0,True,1.3897526023623716,1.2177866498700887,0.057884871380640086,False,3.474926123005093,3.0060453903672038,0.6410575877942043,False,72.17332607851453,8.946107717827001,False,2.500391880611152,True,False
L12,2.5,7.0,4.5,0.5,200,2.25,2.25,0.09179890893615683,0.0,0.0,True,1.037821218098904,0.8658552656066208,0.02988461081874325,False,2.6154041270808532,2.146523394442964,0.34745523593688177,True,42.813090892782284,5.306815463143355,False,2.5200912078785485,True,False
L12,2.5,7.0,4.5,0.5,400,2.25,2.25,0.09179890893615683,0.0,0.0,True,0.7016513735366361,0.529685421044353,0.015185964766326394,False,1.7962587361547655,1.327378003516876,0.18103978599895254,True,26.17154589898936,3.244044323240801,False,2.560044494890418,True,False
L12,2.5,7.0,4.5,0.7,50,3.15,1.35,0.09179890893615683,0.0,0.0,True,2.16714437064883,1.9951784181565468,0.15221052053457096,False,4.413331978622934,3.9444512459850443,1.5384493169433127,False,161.9124989934254,20.069556657011866,False,2.036473452528504,True,False
L12,2.5,7.0,4.5,0.7,100,3.15,1.35,0.09179890893615683,0.0,0.0,True,1.876867262310407,1.704901309818124,0.08103881993289612,False,3.9000555018561975,3.431174769218308,0.897480622911886,False,97.81562959028271,12.124550804957803,False,2.0779602160332127,True,False
L12,2.5,7.0,4.5,0.7,200,3.15,1.35,0.09179890893615683,0.0,0.0,True,1.384163324341552,1.2121973718492691,0.04183845514624055,False,2.998271823417966,2.5293910907800767,0.4864373303116345,True,56.71130033025756,7.029541648400698,False,2.1661257531471203,True,False
L12,2.5,7.0,4.5,0.7,400,3.15,1.35,0.09179890893615683,0.0,0.0,True,0.9135255419543772,0.7415595894620941,0.02126035067285695,False,2.0620255868499715,1.593144854212082,0.25345570039853355,True,33.413137338947465,4.1416620525371215,False,2.2572172228906897,True,False
L12,3.0,5.0,1.5,0.3,50,0.44999999999999996,1.0499999999999998,0.09179890893615683,0.0,0.0,True,0.23684839803312663,0.06488244554084359,0.0,False,1.9357588205871092,1.4668780879492198,0.16651375683780645,True,24.718942982874754,3.0639896844306955,False,8.172986757192952,True,False
L12,3.0,5.0,1.5,0.3,100,0.44999999999999996,1.0499999999999998,0.09179890893615683,0.0,0.0,True,0.22315866320113892,0.05119271070885585,0.0,False,1.7481819964130905,1.279301263775201,0.09302293566270571,True,17.36986086536468,2.153048152113352,False,7.833807441467808,True,False
L12,3.0,5.0,1.5,0.3,200,0.44999999999999996,1.0499999999999998,0.09179890893615683,0.0,0.0,True,0.20557575977671733,0.03360980728443427,0.0,True,1.3951692614487459,0.9262885288108564,0.04925383963757986,False,12.992951262852094,1.6105166255397767,False,6.786642855967482,True,False
L12,3.0,5.0,1.5,0.3,400,0.44999999999999996,1.0499999999999998,0.09179890893615683,0.0,0.0,True,0.19145599652660036,0.019490044034317307,0.0,True,1.0419241615658208,0.5730434289279314,0.02535421552044124,False,10.602988851138232,1.3142733686682504,False,5.442107745217887,True,False
L12,3.0,5.0,1.5,0.5,50,0.75,0.75,0.09179890893615683,0.0,0.0,True,0.2801033617270224,0.10813740923473933,0.0,False,1.9404737088795292,1.4715929762416398,0.27752292806301077,True,35.819860105395186,4.439982807384492,False,6.927705890122939,True,False
L12,3.0,5.0,1.5,0.5,100,0.75,0.75,0.09179890893615683,0.0,0.0,True,0.2572871370070428,0.08532118451475976,0.0,False,1.7656886153233564,1.296807882685467,0.15503822610450954,True,23.57138990954506,2.921746920188921,False,6.862716247159389,True,False
L12,3.0,5.0,1.5,0.5,200,0.75,0.75,0.09179890893615683,0.0,0.0,True,0.22798229796634017,0.05601634547405712,0.0,False,1.4190325979106735,0.9501518652727841,0.08208973272929977,False,16.276540572024086,2.0175277092329615,False,6.2243104423843585,True,False
L12,3.0,5.0,1.5,0.5,400,0.75,0.75,0.09179890893615683,0.0,0.0,True,0.20444935921614524,0.032483406723862185,0.0,True,1.0616265208809958,0.5927457882431063,0.04225702586740207,False,12.293269885834315,1.5237889477804174,False,5.192613588769614,True,False
L12,3.0,5.0,1.5,0.7,50,1.0499999999999998,0.45000000000000007,0.09179890893615683,0.0,0.0,True,0.32335832542091814,0.15139237292863506,0.0,False,1.9451885971719487,1.4763078645340593,0.388532099288215,True,46.92077722791561,5.815975930338288,False,6.015582232620363,True,False
L12,3.0,5.0,1.5,0.7,100,1.0499999999999998,0.45000000000000007,0.09179890893615683,0.0,0.0,True,0.2914156108129467,0.11944965832066363,0.0,False,1.7831952342336221,1.3143145015957327,0.2170535165463133,True,29.772918953725437,3.6904456882644885,False,6.119079308274312,True,False
L12,3.0,5.0,1.5,0.7,200,1.0499999999999998,0.45000000000000007,0.09179890893615683,0.0,0.0,True,0.250388836155963,0.07842288366367996,0.0,False,1.4428959343726009,0.9740152017347115,0.11492562582101966,False,19.560129881196076,2.4245387929261457,False,5.762620876091477,True,False
