year,component,med_diff_cm,p05_diff_cm,p95_diff_cm
2174,glaciers,0.01975202003941945,0.013356727747788533,0.028440758378750885
2175,glaciers,0.019780359513068113,0.013371754773295752,0.028480936657477862
2176,glaciers,0.019815769419384566,0.013398811989796845,0.028511736525736173
2177,glaciers,0.01983715153864729,0.013425720130630125,0.0285351481084211
2178,glaciers,0.019864898544802223,0.013445550414380314,0.02857764544892163
2179,glaciers,0.019888397902555255,0.013453110993852579,0.02861156417662798
2180,glaciers,0.019913806313034854,0.01346115366992029,0.02863712834737786
2181,glaciers,0.019936099264780793,0.013479903930859027,0.028662163356216828
2182,glaciers,0.01996316363890127,0.013499091976401978,0.028710810866512122
2183,glaciers,0.019988087147103428,0.013518186864224013,0.028770472563584625
2184,glaciers,0.020021101416602072,0.013537059265048779,0.028808116911066682
2185,glaciers,0.020050911580415942,0.013555485630404006,0.028841621867321622
2186,glaciers,0.020085924893560758,0.013573535619677557,0.028874460820085445
2187,glaciers,0.020112539907094273,0.013591716458893278,0.02890650783209345
2188,glaciers,0.02013516729433107,0.013609597860281309,0.028950570357347338
2189,glaciers,0.020157232867424213,0.013635573198591011,0.028993910446249237
2190,glaciers,0.020186615573651423,0.013663638817391011,0.029051650333977184
2191,glaciers,0.020219687336474834,0.013671452297468889,0.02910213767344558
2192,glaciers,0.02024646917810724,0.013679105582631834,0.029151510455916886
2193,glaciers,0.02027794908892666,0.013686193082945141,0.02919605088680406
2194,glaciers,0.020308096471925552,0.013692882760594927,0.02923155829778512
2195,glaciers,0.02033478974056635,0.013699384851179008,0.02925836757232183
2196,glaciers,0.020354107956713108,0.013705742806481692,0.029284951613242956
2197,glaciers,0.02036532429087856,0.01371230414139033,0.0293180688020465
2198,glaciers,0.02037967540443475,0.013718657860350003,0.029364339221663725
2199,glaciers,0.020399816371739377,0.013729288142524877,0.029409799847373106
2200,glaciers,0.020424133126431876,0.013741083505801655,0.0294544442382751
2201,glaciers,0.020446584136916357,0.013753443083945261,0.029484586593506102
2202,glaciers,0.02048039040566607,0.01377057684630607,0.02952939498624172
2203,glaciers,0.02050306879937125,0.013787561499059464,0.02956417625223384
2204,glaciers,0.020524012376794687,0.013804467486186044,0.029596338221588605
2205,glaciers,0.020541061900817503,0.013821356764603542,0.029614154325104634
2206,glaciers,0.020560202243663284,0.013835496915415036,0.02963187625711576
2207,glaciers,0.02057353218260083,0.013844745729756002,0.02964942772663903
2208,glaciers,0.020590008421294215,0.013853720834780337,0.02967594624086249
2209,glaciers,0.020613167822993717,0.013862464726158485,0.029707869696518327
2210,glaciers,0.02062816446798532,0.013871131961598948,0.029739103124448715
2211,glaciers,0.02063852293653401,0.01387970084492629,0.029769749513726573
2212,glaciers,0.02065017776785094,0.01388803128432219,0.029799861143037985
2213,glaciers,0.020661794430143487,0.013897826380827816,0.02982946408226521
2214,glaciers,0.020675885544564565,0.013910185808155173,0.029858127161213586
2215,glaciers,0.02069872903061487,0.01391706895662974,0.029885881618005424
2216,glaciers,0.020705860691161426,0.013923814288540816,0.029913246144465687
2217,glaciers,0.020710062450039146,0.013929922879049882,0.02993319881434022
2218,glaciers,0.020722796309969205,0.013932898658530935,0.02994491256362437
2219,glaciers,0.02073050366931284,0.01393867631502399,0.029957604706758897
2220,glaciers,0.020746255278737635,0.013945094874531615,0.029971344738039994
2221,glaciers,0.020758657104144262,0.01395153050957445,0.02998907273770008
2222,glaciers,0.02076939737464567,0.013958141551475478,0.0300320039969181
2223,glaciers,0.02078344557500067,0.013964706614353607,0.030047115054783368
2224,glaciers,0.020792511504727607,0.013971245371125818,0.03005106710704055
2225,glaciers,0.020810190156954178,0.013979561846653077,0.030054384466337146
2226,glaciers,0.020823596059530658,0.013985883223830166,0.030077175616923132
2227,glaciers,0.020836848778223782,0.013991927476846123,0.030103991129280947
2228,glaciers,0.02085014994561618,0.013997980788622223,0.030130845533567374
2229,glaciers,0.020865495918595656,0.01400404935965227,0.030154072163831633
2230,glaciers,0.020878705715682955,0.014010137691272639,0.030158731513451897
2231,glaciers,0.020889350528058515,0.014016376208546965,0.0301669795234714
2232,glaciers,0.020904737486725722,0.014022955692965767,0.03019521328365311
2233,glaciers,0.020915723439056677,0.014029614537489988,0.030212924198139923
2234,glaciers,0.02093120494276768,0.014036370852192536,0.030247161041518388
2235,glaciers,0.020947867475699766,0.014043246641651309,0.030271003206380875
2236,glaciers,0.020964349840484786,0.014050240255522794,0.03027504537039558
2237,glaciers,0.020980950956273503,0.014057370183320385,0.030301725800461376
2238,glaciers,0.020995872737305632,0.01406462391527512,0.030366122487278165
2239,glaciers,0.02101285711352574,0.014071963601441874,0.030421995343129102
2240,glaciers,0.021029718728762248,0.014079366684562977,0.03045772423434183
2241,glaciers,0.021049699485086393,0.014086872875689148,0.03049153685479986
2242,glaciers,0.02106475705785016,0.014101403021219205,0.03049944034156642
2243,glaciers,0.021072027389731574,0.014105861374600438,0.030506826311514246
2244,glaciers,0.02108561877953452,0.014110707933337087,0.030517483269654734
2245,glaciers,0.021100332182649062,0.01411875672935734,0.030552456985112466
2246,glaciers,0.021111266110796834,0.014127051210715624,0.030582725919466647
2247,glaciers,0.02112365890337564,0.014135587525721326,0.03060081197414508
2248,glaciers,0.02113488519212048,0.014139112520755327,0.030617914288521852
2249,glaciers,0.021146318184037227,0.0141413340032571,0.030634759418215116
2250,glaciers,0.021161377161519113,0.01414474908340564,0.030651247968270567
2251,glaciers,0.021177539152716918,0.014156640146231504,0.03066737707347453
2252,glaciers,0.02119333374213994,0.014173661671982885,0.030683199909439907
2253,glaciers,0.02120648345326437,0.014190561787773781,0.03069872475224553
2254,glaciers,0.021220787193088952,0.014200247452150004,0.03071703945405506
2255,glaciers,0.021232541661388993,0.014210234061374028,0.03074645867667645
2256,glaciers,0.021251921746291202,0.014220537355926056,0.030778490497456092
2257,glaciers,0.021267481144642275,0.014231252189960308,0.030812233081020855
2258,glaciers,0.021281827368364148,0.014241293628342878,0.030847169168358408
2259,glaciers,0.021294681096373225,0.014248977863024504,0.030883197046665065
2260,glaciers,0.021316282157922473,0.014256874224056304,0.030920215702754734
2261,glaciers,0.021334669288343378,0.014264941309950442,0.030957900751181627
2262,glaciers,0.021350755816065714,0.014275949259782105,0.030999652389862218
2263,glaciers,0.021364821202521256,0.014281576531800955,0.03104483005578693
2264,glaciers,0.021385837966159116,0.014288780201634932,0.03109001526074575
2265,glaciers,0.021404246989565223,0.014296756557311595,0.03112416950143313
2266,glaciers,0.021416687315936045,0.014305065819279239,0.03117072879010916
2267,glaciers,0.021432592517468763,0.014313946092840446,0.031218041428338058
2268,glaciers,0.021448516402839957,0.014327655155087448,0.031266132897413
2269,glaciers,0.021464465730696602,0.01434340279712245,0.03131474934986294
2270,glaciers,0.02147819846939303,0.01435936786041463,0.03136440066344086
2271,glaciers,0.02149642938282703,0.014375532140787683,0.031414470860547716
2272,glaciers,0.021516794555275887,0.014387484584884813,0.03146510993596134
2273,glaciers,0.021541262583319565,0.014394692712207835,0.031516215776058766
2274,glaciers,0.0215660666802453,0.014401905781875259,0.03156807009597955
2275,glaciers,0.021590237547613356,0.014409117217606494,0.031603477163522874
2276,glaciers,0.021609383020010142,0.014416357986142714,0.031623357491871215
2277,glaciers,0.021624185826718545,0.014423610721992476,0.031691656374137796
2278,glaciers,0.02164211331135668,0.014430889402457136,0.03175319798513989
2279,glaciers,0.021666381960470105,0.014438267160081697,0.03180056726562039
2280,glaciers,0.021679866927198255,0.014445726213794875,0.031846854177868165
2281,glaciers,0.02169912476950664,0.014453236490512021,0.03189222425848683
2282,glaciers,0.021723290267200213,0.014460791033015586,0.031937415910429576
2283,glaciers,0.021749565950739402,0.01447047588680679,0.03197657518403289
2284,glaciers,0.02177175757071481,0.014481221507424724,0.032010527154899646
2285,glaciers,0.021790848554324782,0.014492039202814765,0.03204490811172391
2286,glaciers,0.02180558199577831,0.014502940125548402,0.03207862250750502
2287,glaciers,0.021813335917574506,0.014513958784956227,0.03211272032766246
2288,glaciers,0.021823977778499426,0.014524534552042034,0.03215046455257564
2289,glaciers,0.02183829579119223,0.014527784568778391,0.03218611779227913
2290,glaciers,0.021854574250359526,0.014542115567692714,0.03222227575339716
2291,glaciers,0.021872327551230697,0.014559858720097196,0.03225898714821227
2292,glaciers,0.02188173475882138,0.014572089271256061,0.032296280157084564
2293,glaciers,0.02189153204625427,0.014586172460536062,0.03233411621126887
2294,glaciers,0.021899076139874296,0.01460132716099043,0.03237249596286418
2295,glaciers,0.021920348839591597,0.014609676952143236,0.03241128999183971
2296,glaciers,0.021935194142331582,0.014620155531955793,0.03244392454738545
2297,glaciers,0.021949013866247924,0.014625496953949478,0.032480231774256296
2298,glaciers,0.021966943759098356,0.014632842560609927,0.03253080893816609
2299,glaciers,0.021978513070060046,0.014639925121206421,0.032570752390531504
2300,glaciers,0.021995769542350274,0.014647087988770213,0.03260854424757333
2025,gis,0.0,0.0,0.0
2026,gis,-7.671099896189304e-6,-2.7644688415451314e-5,-2.7475506797713934e-6
2027,gis,-1.9797290762735287e-5,-6.202507526693601e-5,-6.090293011329351e-6
2028,gis,-3.642786263391429e-5,-0.00010245150194356789,-1.0023810147163915e-5
2029,gis,-5.691870774660046e-5,-0.00014618904478633785,-1.4552228239717025e-5
2030,gis,-8.28728786146371e-5,-0.00019526487230141497,-1.971690318751662e-5
2031,gis,-0.00011398502478732198,-0.0002491306695128426,-2.5511279133327848e-5
2032,gis,0.00010079010286156986,-6.294947245075732e-5,0.00025022767627227435
2033,gis,0.0004154623408068048,0.00020017649880044175,0.000662738930036788
2034,gis,0.0007745969719716861,0.00048662429300296847,0.0011347874978008931
2035,gis,0.001143033123619297,0.0007806727478383735,0.0016397300306807416
2036,gis,0.0015132563220454642,0.0010592056761422166,0.0021528862218089806
2037,gis,0.0018881788901570218,0.0013137807189994356,0.00268488767029571
2038,gis,0.0022649294648662277,0.001585204306876342,0.003203799540518926
2039,gis,0.0026348070462631767,0.0018302359998880746,0.003745661558790214
2040,gis,0.003001267499273652,0.0020773260243474034,0.004304739538082458
2041,gis,0.003363851990555222,0.0023275684992301038,0.004858530973173991
2042,gis,0.0037199941004217862,0.00255628780613506,0.005412026179955553
2043,gis,0.00405357377384874,0.0027837090504670313,0.005949951061743252
2044,gis,0.00439967983484113,0.0030121985379738094,0.006481933541257412
2045,gis,0.004730070817726251,0.00322456369402051,0.006990349382959681
2046,gis,0.005064614674623158,0.0034511188784797754,0.007516964961127748
2047,gis,0.005382100514494503,0.0036393467243128973,0.008034531086511709
2048,gis,0.005684751221679996,0.0038494683613632397,0.008560399483618664
2049,gis,0.005978031078047508,0.004037098350650847,0.009040454715300683
2050,gis,0.006269013929611766,0.004218531203670839,0.009554425927399014
2051,gis,0.006560202312529739,0.004402139305450259,0.010013916499614518
2052,gis,0.006855994861413528,0.004582391325999424,0.010486875658127824
2053,gis,0.00715482459348582,0.004765058725586879,0.010961461127354698
2054,gis,0.0074333033766391665,0.00493965486989989,0.011400618062261357
2055,gis,0.007703815155502447,0.005109456888487518,0.011818171585107694
2056,gis,0.007981079473305286,0.005268440131747454,0.012239586082133424
2057,gis,0.008254295856838567,0.005417227152424697,0.012615876731237296
2058,gis,0.00852634907010863,0.0055663817040231935,0.013009943099225475
2059,gis,0.008782110333926951,0.005722893010798114,0.01338203968972209
2060,gis,0.009029871858729166,0.005879645788388821,0.013743866635708899
2061,gis,0.009275118264864268,0.006017648160625378,0.014185150403326928
2062,gis,0.009506035644055721,0.006175035050981404,0.014584258355895049
2063,gis,0.009741612539689193,0.006312311347275123,0.014901667872503398
2064,gis,0.009971573514150123,0.006432681667181139,0.015325448386425753
2065,gis,0.010196012363993034,0.006575585511814808,0.015716073668564423
2066,gis,0.010418132185142426,0.006705513946006203,0.01597977499824026
2067,gis,0.010637671621238631,0.006834952264574668,0.01628247849470243
2068,gis,0.010839937260088028,0.006959922788883421,0.016613651356869142
2069,gis,0.011040527525457478,0.007080135622729777,0.01692365770834332
2070,gis,0.011242917771274286,0.007210507172932168,0.017212719234483132
2071,gis,0.011428321414281406,0.007333052748826496,0.017526467279290258
2072,gis,0.011610821092912005,0.007454183682116788,0.01789910695113477
2073,gis,0.011797209077521131,0.007573425468377604,0.018284461733220424
2074,gis,0.011976731416896591,0.0076963931336172745,0.018683346868630223
2075,gis,0.012158044665098622,0.007813176611679306,0.018994092815623982
2076,gis,0.012318056440974168,0.007909121516806472,0.019295223969598926
2077,gis,0.01248867431786227,0.008020286258674325,0.019599382586746737
2078,gis,0.012676641044598647,0.008129071225350604,0.0199882542783671
2079,gis,0.012823740508006054,0.008242859474960262,0.02035145668884315
2080,gis,0.013007456649513749,0.008358586252755007,0.020795340684205587
2081,gis,0.013156901078999361,0.008480851564878746,0.02116714395007406
2082,gis,0.013303886505712903,0.00858886748866361,0.02148730195709572
2083,gis,0.013469336812629074,0.00869081234374205,0.021885642260397638
2084,gis,0.013614820991803889,0.008790321944638534,0.02233071721176518
2085,gis,0.013743346938008827,0.00887497742961214,0.022763827358642706
2086,gis,0.013861252181959216,0.0089534584390651,0.023055514730496978
2087,gis,0.014000609581463763,0.00905633890855757,0.023437625887840326
2088,gis,0.014128040127904029,0.009126905530044383,0.023812044863644563
2089,gis,0.014241326081035233,0.009201689838768434,0.024178863175361887
2090,gis,0.014362863843639495,0.009282054422385944,0.024538687733758825
2091,gis,0.01447871125222644,0.009370413375487096,0.02488638969582517
2092,gis,0.01458724447544224,0.009453037720037295,0.025240563622692842
2093,gis,0.01469193250630152,0.00952076203987584,0.02559632212394387
2094,gis,0.014810049192062635,0.009594487002515884,0.025959049297097712
2095,gis,0.014939018593232767,0.009691489953266519,0.026316373787965384
2096,gis,0.015042476162786755,0.009784311501244682,0.026583778307779755
2097,gis,0.015156562979741217,0.009871881400698968,0.026914967116624843
2098,gis,0.01526831522735872,0.009955337831765922,0.027239292597241515
2099,gis,0.015371834868159517,0.0100216516275899,0.02749293522098419
2100,gis,0.015461921636550358,0.010087262089659443,0.027786007456067095
2101,gis,0.015565331314184583,0.01013522465862513,0.028072406210664622
2102,gis,0.015677738722591705,0.010182119791797372,0.028352736078235626
2103,gis,0.01578894428577282,0.010228127819702148,0.0286235975360837
2104,gis,0.01586882565611525,0.01027710169837439,0.0288358083071083
2105,gis,0.015948996178545727,0.010331255598545575,0.02907281054453623
2106,gis,0.01605992360534536,0.010388090430978368,0.029367007220672824
2107,gis,0.01613417122050187,0.010445823751527517,0.029651808119008652
2108,gis,0.016219208981090638,0.010510310491275111,0.029902571531459542
2109,gis,0.01630674086723083,0.01057371178718256,0.030155603030889464
2110,gis,0.016392146142647945,0.010637377405923144,0.03038811373247263
2111,gis,0.016489272795572774,0.010694408757724982,0.030612594174203343
2112,gis,0.016565283353660476,0.01074925821165955,0.03083145993544605
2113,gis,0.01664524378645904,0.010794520183313682,0.031041452596795336
2114,gis,0.01671996509415763,0.010822057786453333,0.031257794066162956
2115,gis,0.016811474243896285,0.01088315738415826,0.03146544945905045
2116,gis,0.016896297670573546,0.0109268964536831,0.03166368557464238
2117,gis,0.016983665447964924,0.010983594613173154,0.03187677529473571
2118,gis,0.017067860280167046,0.01101524856201399,0.032096287132892524
2119,gis,0.01714607555998704,0.011055693882725582,0.032262191866839096
2120,gis,0.017217648325090984,0.011107123784632389,0.03242018352288855
2121,gis,0.01730561405195452,0.011147680883556176,0.03264751437606303
2122,gis,0.017371294557389838,0.011187008885858062,0.032923566320249266
2123,gis,0.01745328864495299,0.011240581585927778,0.03311756948604074
2124,gis,0.017516801012660288,0.01129428340017924,0.03334503876426922
2125,gis,0.01760193606085192,0.011345768039104698,0.033543936193277085
2126,gis,0.017656954696513516,0.011381350043221338,0.03374023105953529
2127,gis,0.017693146008265437,0.01141662854470189,0.033926738932728635
2128,gis,0.01776036420008431,0.011451793470162563,0.03393588354646723
2129,gis,0.01783589298495869,0.011497981944859693,0.03413045475799201
2130,gis,0.017919573537413136,0.01154864273661822,0.034439953422429066
2131,gis,0.017997366809463067,0.011590110392724017,0.03465427379281162
2132,gis,0.018063285864897694,0.011636081634307694,0.034830694446824136
2133,gis,0.018143911488007092,0.011659453741632396,0.03500718708442942
2134,gis,0.01822576516549468,0.011699771841841766,0.03525486893563112
2135,gis,0.018304955891942143,0.01175916834554851,0.035487754733644114
2136,gis,0.018364144755395273,0.011819370039301091,0.035680455835993635
2137,gis,0.018436330494385977,0.011848531854013446,0.035918406320217325
2138,gis,0.018509107087412602,0.011881988785294161,0.03607953712877289
2139,gis,0.018570379670070025,0.011929704139393404,0.03620740530416507
2140,gis,0.01864461942413076,0.011954195132213564,0.03632427018614592
2141,gis,0.018721473450871606,0.011985059752739691,0.03640615578883803
2142,gis,0.018776707916509316,0.012025366372250356,0.03642956298616404
2143,gis,0.01884916422976346,0.012058658479630946,0.036573911290336984
2144,gis,0.018905967273591173,0.012111313987445181,0.036687706686296374
2145,gis,0.018963071946276777,0.012142425308601457,0.03654929571321118
2146,gis,0.01901678481718161,0.012180742078492558,0.03667401298440199
2147,gis,0.01906821528815783,0.012218346873671581,0.036813084715770286
2148,gis,0.019114241628464868,0.012255142389705575,0.03685518771386711
2149,gis,0.019164840183976573,0.012290464365827258,0.03694560211328657
2150,gis,0.01920365365230481,0.012332165518109495,0.03713745334986385
2151,gis,0.019258255682901293,0.01239549218903253,0.03722238177366677
2152,gis,0.019308690339839174,0.012455279479161075,0.03725728528246019
2153,gis,0.019362130758706186,0.012491311612165478,0.03728340151273208
