ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp585,glaciers,2100,fixed,2000,13.199997190232917,13.218658260481803,11.31928389476928,15.244333421325502,3.925049526556222,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,gis,2300,joint,2000,96.29583745103422,99.1843046767149,52.013481119204556,152.6083838375725,100.59490271836793,2.5197596511497227,1.121176568678171,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2100,fixed,2000,36.13386673148123,37.52809463008202,11.901910665883507,67.15949063231055,55.257579966427045,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2100,joint,2000,43.06502057889929,45.09603475987888,15.765978854015806,79.5966746104801,63.83069575646429,1.1551482311611552,1.1918187693258795,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2150,fixed,2000,90.53467194035412,94.32737843249025,54.73279134923621,146.910997555932,92.17820620669579,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2150,joint,2000,99.78361449928695,105.59580818566465,57.99507498004269,169.66775558519896,111.67268060515627,1.2114868058372394,1.102159121590745,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2300,fixed,2000,270.266644945514,281.00363834211043,172.40318193092682,424.8726102682413,252.4694283373145,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2300,joint,2000,296.3019379509017,318.02288205772777,177.2743969336254,515.5751116805881,338.3007147469626,1.3399670485844817,1.0963318762869774,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2100,fixed,2000,28.04993205172675,28.071171592899926,24.90848540972813,31.16798721095001,6.25950180122188,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2100,joint,2000,24.217145286562335,24.454970791520537,14.91541112029944,35.35341880113429,20.43800768083485,3.265117309630819,0.8633584295998867,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2150,fixed,2000,52.17435888287241,52.213865554105446,46.33110178660644,57.974106582578194,11.643004795971756,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2150,joint,2000,43.66250844269537,44.29970968768036,25.817605883908136,66.50293155033624,40.685325666428106,3.494400833752504,0.8368575939900763,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2300,fixed,2000,105.58343299981902,105.66338127449829,93.75863711666645,117.32018043245043,23.56154331578398,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2300,joint,2000,91.60625507705544,94.95670479386935,51.414461700459476,151.39815713280308,99.98369543234361,4.243512154204437,0.8676195921495795,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2100,fixed,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2100,joint,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2150,fixed,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2150,joint,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2300,fixed,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2300,joint,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2100,fixed,2000,90.59843288004882,91.70537757331896,65.90789160951407,122.68713892475681,56.77924731524274,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2100,joint,2000,97.15074486556557,99.19447059232151,61.96038132901113,142.4346281384687,80.47424680945757,1.4173179570813677,1.0723225753164178,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2150,fixed,2000,189.7719473170514,194.13983944330673,153.59183594147157,248.62199197630562,95.03015603483405,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2150,joint,2000,199.57500141557708,204.74612582817878,137.5172069194329,287.7006436840404,150.1834367646075,1.580376619707502,1.0516570243237677,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2300,fixed,2000,499.4301250108027,509.0148540635882,396.91169858528565,656.3939041670104,259.48220558172477,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2300,joint,2000,528.7678090471392,548.4445364091604,363.26132501196906,797.8779919964908,434.6166669845217,1.6749382332794984,1.0587423196302022,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
