scenario,component,module,year,med,p05,p17,p83,p95,n,unit
ssp245,gsat,fair224-calib160,2214,3.0782203674316406,1.87517369389534,2.190482940673828,3.965490939617155,4.7349437236785885,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2215,3.0566948652267456,1.872605073451996,2.217477190494537,3.9890901684761046,4.75018537044525,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2216,3.077517151832581,1.8696539402008057,2.165483696460724,3.9689223480224607,4.771758460998535,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2217,3.0303635597229004,1.8999139666557312,2.139987516403198,4.00185269355774,4.783258247375487,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2218,3.0466376543045044,1.8339543759822845,2.2217454528808593,3.970365207195282,4.74895360469818,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2219,3.0558804273605347,1.8532101273536683,2.1900011181831363,3.954368896484375,4.708728218078613,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2220,3.0441646575927734,1.8861908912658691,2.226387083530426,4.013660726547241,4.793338894844054,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2221,3.020740032196045,1.8390405118465425,2.239852902889252,4.033007078170776,4.76483495235443,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2222,3.048226118087769,1.8855444610118863,2.2282618069648743,3.99596263885498,4.826808834075927,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2223,3.049744129180908,1.8635694801807403,2.2498020458221437,3.978134310245514,4.892162704467773,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2224,3.0822129249572754,1.8451725900173188,2.2301529693603515,4.01278573513031,4.912319779396056,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2225,3.0676815509796143,1.8134648740291597,2.1758802461624147,3.987563309669494,4.826108479499816,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2226,3.0750151872634888,1.8488073945045471,2.219745442867279,3.999323492050171,4.867758464813232,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2227,3.072402834892273,1.917078697681427,2.1885977292060854,4.04638144493103,4.80797951221466,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2228,3.043727397918701,1.8325744211673736,2.1887335991859436,4.056153025627135,4.890634179115295,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2229,3.070606470108032,1.87590611577034,2.190913805961609,4.106142740249633,4.857642078399657,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2230,3.062392234802246,1.8011074006557464,2.1812819600105287,4.001927394866943,4.92421293258667,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2231,3.0945135354995728,1.8499230861663816,2.216025941371918,4.042004156112671,4.867492794990538,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2232,3.0371261835098267,1.850400811433792,2.2068264746665953,4.026221079826355,4.844497156143188,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2233,3.0662238597869873,1.8440698862075808,2.1914407873153685,4.01971851825714,4.879992294311523,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2234,3.044275999069214,1.87632594704628,2.2069015455245973,4.034001832008362,4.879275918006896,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2235,3.0400993824005127,1.792679053544998,2.2313503694534305,4.077179522514343,4.909752941131591,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2236,3.071110248565674,1.831782299280167,2.269547564983368,4.030695242881775,4.870682477951049,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2237,3.0497201681137085,1.8391786456108092,2.2244313955307007,4.046744375228881,4.9312642335891725,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2238,3.0432628393173218,1.8152335166931153,2.1984737491607667,4.027716150283813,4.908640527725218,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2239,3.0691792964935303,1.8150178790092468,2.266694359779358,4.008461804389953,4.895763301849364,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2240,3.0868600606918335,1.841332095861435,2.236608738899231,4.09140191078186,4.909328556060791,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2241,3.0931992530822754,1.8291771352291104,2.1884752345085148,4.115267515182495,4.953327512741088,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2242,3.0534180402755737,1.828139191865921,2.151717839241028,4.078711190223693,4.932916140556334,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2243,3.0489518642425537,1.77958305478096,2.1749418663978575,4.063537821769714,4.914851641654967,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2244,3.058405041694641,1.8236765623092652,2.194305729866028,4.0759899377822855,4.937413907051085,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2245,3.074143409729004,1.856880289316177,2.1493270897865298,4.065826773643493,4.856414937973021,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2246,3.066391348838806,1.810435438156128,2.214582068920135,4.0488570785522455,4.855950355529785,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2247,3.0254461765289307,1.826403331756592,2.1686167430877688,4.102671589851379,4.895313143730164,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2248,3.034583568572998,1.8288501441478728,2.143395040035248,4.09301875591278,4.971706390380859,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2249,3.034194827079773,1.8359691202640531,2.1925313210487367,4.155103406906128,4.967659425735473,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2250,3.0627769231796265,1.831699514389038,2.1919038701057434,4.1743106412887565,4.9838636636734,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2251,3.0711615085601807,1.8112568378448488,2.1973653340339663,4.116791439056396,5.072988843917845,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2252,3.1082745790481567,1.8313318967819217,2.1763130712509153,4.106346583366394,4.942818975448608,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2253,3.144513964653015,1.834386420249939,2.180695233345032,4.093791174888611,4.930465030670165,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2254,3.1076650619506836,1.7916672110557557,2.202626929283142,4.103881134986877,4.960003447532652,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2255,3.053290367126465,1.8274870097637177,2.179754867553711,4.039265532493591,4.935306262969969,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2256,3.0652618408203125,1.7859575867652893,2.1524666953086857,4.0269836950302125,4.829142498970028,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2257,3.0436389446258545,1.8091359198093415,2.165914490222931,4.033717951774596,4.935831236839292,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2258,3.044426202774048,1.781636542081833,2.1384290552139285,4.057284626960754,4.962260365486144,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2259,3.050278425216675,1.7906375348567962,2.1206901025772096,4.126840634346008,4.896516776084899,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2260,3.084069013595581,1.7893663585186006,2.139624366760254,4.058265700340271,4.932036209106445,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2261,3.0776000022888184,1.741742193698883,2.1483282732963564,4.056431903839111,4.907343196868895,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2262,3.0489474534988403,1.766699242591858,2.095340313911438,4.0782562303543095,4.912451982498168,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2263,3.0430620908737183,1.759770780801773,2.137426886558533,4.054412946701049,4.985856676101684,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2264,3.076904058456421,1.753292840719223,2.163077175617218,4.047235293388367,4.93167746067047,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2265,3.0571916103363037,1.7718333542346951,2.1720191502571105,4.023259410858154,4.871836638450621,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2266,3.072913885116577,1.755725169181824,2.1558837890625,4.064345202445984,4.971563291549682,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2267,3.0737979412078857,1.7752523720264437,2.140951418876648,4.074787840843201,4.883528614044189,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2268,3.0212217569351196,1.7645759582519531,2.115611689090729,4.0796685314178465,4.983574271202087,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2269,3.019451141357422,1.6878480076789857,2.1401206421852113,4.055656237602234,4.939359927177428,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2270,3.0187560319900513,1.76500306725502,2.084739649295807,4.021015725135802,4.931921291351317,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2271,2.988266706466675,1.7811413884162903,2.1664275598526004,4.047611179351806,4.933729100227354,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2272,3.0578094720840454,1.719424432516098,2.0789804220199586,4.068412008285522,4.890868163108824,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2273,3.037833333015442,1.7755661129951477,2.0717436027526857,4.082980208396911,4.921237683296203,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2274,3.0408483743667603,1.793416279554367,2.0946934294700625,4.120173516273499,4.854662823677063,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2275,3.0578688383102417,1.7413392663002014,2.1250151014328003,4.155879721641541,4.8350549697875955,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2276,3.0464558601379395,1.726514208316803,2.121477382183075,4.145003733634948,4.920739722251892,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2277,3.0377031564712524,1.7563364148139955,2.118461389541626,4.107988982200623,4.898084187507626,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2278,3.0635738372802734,1.748833191394806,2.092882926464081,4.074075555801391,4.871305751800533,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2279,3.0408912897109985,1.6925387978553772,2.1223414301872254,4.07755410194397,4.965953135490414,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2280,3.033435344696045,1.763888156414032,2.10220064163208,4.084429144859314,5.018912363052368,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2281,3.0245882272720337,1.7078241765499116,2.08734148979187,4.095402183532714,4.847193193435664,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2282,3.0241241455078125,1.7108974695205688,2.1342437982559206,4.1072831726074215,4.940533494949338,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2283,2.969727039337158,1.7134344458580018,2.0853504085540773,4.121357064247131,4.988334870338439,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2284,2.9817779064178467,1.7424405872821809,2.131571156978607,4.053092660903929,4.870370483398436,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2285,3.025157928466797,1.7640900015830994,2.1038308334350586,4.108595371246338,4.954811072349546,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2286,3.0309520959854126,1.756507980823517,2.074823968410492,4.116275587081909,4.877523183822629,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2287,3.0558780431747437,1.7194072782993317,2.0814778447151183,4.09622673034668,5.044787049293518,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2288,3.0676872730255127,1.7260321080684662,2.0926136493682863,4.072046828269958,4.852138066291807,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2289,3.0665464401245117,1.7801420152187348,2.115956220626831,4.054776191711426,4.923740124702451,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2290,3.099488615989685,1.7128957033157348,2.106272830963135,4.017722539901732,4.8190137863159155,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2291,2.986746668815613,1.740563374757767,2.063961117267609,4.035231719017029,4.8914715766906705,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2292,3.041934370994568,1.7300573229789733,2.1243877720832827,4.02327257156372,4.909008216857907,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2293,3.1054933071136475,1.6653639793395996,2.070203778743744,4.014616742134094,4.861464095115659,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2294,3.0600907802581787,1.6954331696033478,2.050158455371857,3.987144811153412,4.850607538223263,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2295,3.059632658958435,1.7217597365379331,2.1339776158332824,4.079963455200195,4.891611289978026,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2296,3.049810290336609,1.7490988373756409,2.1038228607177736,4.052330875396729,4.883527421951292,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2297,3.061703324317932,1.75342156291008,2.090945730209351,4.0638086700439455,4.94156901836395,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2298,3.0575740337371826,1.7160798609256744,2.165963814258576,4.084471068382263,5.010120677947998,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2299,3.0667444467544556,1.74717857837677,2.136598026752472,4.073244915008545,5.0326521396636945,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2300,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2301,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2302,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2303,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2304,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2305,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2306,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2307,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2308,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2309,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2310,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2311,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2312,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2313,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2314,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2315,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2316,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2317,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2318,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2319,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2320,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2321,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2322,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2323,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2324,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2325,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2326,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2327,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2328,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2329,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2330,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2331,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2332,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2333,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2334,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2335,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2336,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2337,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2338,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2339,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2340,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2341,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2342,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2343,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2344,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2345,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2346,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2347,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2348,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2349,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2350,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2351,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2352,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2353,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2354,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2355,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2356,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2357,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2358,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2359,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2360,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2361,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2362,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2363,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2364,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2365,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2366,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2367,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2368,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2369,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2370,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2371,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2372,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2373,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2374,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2375,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2376,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2377,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2378,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2379,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2380,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2381,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2382,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2383,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2384,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2385,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2386,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
ssp245,gsat,fair224-calib160,2387,3.086220622062683,1.7506601631641387,2.1530318784713747,4.017592964172363,5.039985513687133,200,degC rel 1850-1900 (injected)
