ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp126,glaciers,2100,fixed,2000,8.295647109060852,8.331967769693943,7.261951435043646,9.606846217743927,2.3448947827002806,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2300,joint,2000,11.655324873799817,12.492211190445124,7.709875865600199,20.309771138174007,12.599895272573807,1.7679910040075997,0.958036993500781,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,fixed,2000,5.769775049372624,8.94640656343602,3.614536551170637,36.35201149997175,32.737474948801115,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,joint,2000,5.689372314854394,11.78460227071862,3.253567490901924,50.89947595991959,47.64590846901767,1.4553935067848756,0.9860648406861247,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,fixed,2000,9.068949906229047,13.97333261770412,5.620933899387912,54.36288473691618,48.741950837528265,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,joint,2000,8.845882087141963,20.29358588654561,4.9400879922755125,93.20947627273851,88.269388280463,1.8109531269007206,0.9754031258973137,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,fixed,2000,18.315087171048198,26.28413230956329,11.30485967503135,69.24199991133838,57.93714023630703,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,joint,2000,17.6169001926651,45.430930742578006,9.322077127625011,222.44363294020766,213.12155581258264,3.6784962969060624,0.961879134297173,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,fixed,2000,15.928454724033365,15.950374848539534,14.191951090025414,17.73787356775879,3.5459224777333755,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,joint,2000,15.685711761695497,15.953057826911532,10.273983051083567,22.12016445049967,11.846181399416102,3.340789730684811,0.9847604198559444,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,fixed,2000,19.919523080479607,19.946935559190976,17.747917308529416,22.18231385612596,4.434396547596542,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,joint,2000,19.670232983165338,19.949955278753635,12.04281261235269,28.786700196302316,16.743887583949626,3.7759111987909315,0.9874851372541864,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,fixed,2000,26.041495283717374,26.077332584248765,23.20247844381356,28.999721495959335,5.797243052145774,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,joint,2000,25.094976069102167,26.068306581028985,13.034716057540587,42.368108730567556,29.33339267302697,5.0598866408006815,0.963653422958127,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,fixed,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,joint,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2150,fixed,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2150,joint,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2300,fixed,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2300,joint,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2100,fixed,2000,39.410302673014016,42.44124181246327,36.032040253634385,70.01404078733549,33.982000533701104,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2100,joint,2000,39.07593421825206,45.341566188155234,30.38715930008846,90.11150929876383,59.72434999867538,1.757528958292044,0.9915157095458972,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2150,fixed,2000,52.51228754971548,57.155366484192335,47.38685557447083,96.49833345551373,49.1114778810429,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2150,joint,2000,51.93252577169442,63.55249675669856,38.93256190549338,148.26366928748794,109.33110738199457,2.2261823935906544,0.9889595025264863,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2300,fixed,2000,78.89133874929499,86.60342021246962,69.9792393064868,129.0765965747839,59.0973572682971,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2300,joint,2000,77.16919063066727,105.80777998165827,54.05694614320744,300.96842142157806,246.91147527837063,4.17804596840791,0.9781706313274713,scope_slr_fair_uncertainty.jl | Ladrillo L32 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
