T_lia,a_alg,b_alg,S2020_alg,logl_alg,inv_resid_frederikse_scope_0.221,inv_resid_full_rgi_0.324,a_full,b_full,logl_full,committed_full,a_late,b_late,logl_late,committed_late,a_sl0,b_sl0,sl0_free,logl_sl0,committed_sl0
-1.06,0.41272836691474474,0.624595766444833,0.16061938301520612,0.7479793161984265,0.031108983899538617,-0.07189101610046139,0.3327212365699234,1.0579743407234965,4.178250801879108,0.22431862173488507,0.44674868083179886,0.34723608199971356,41.027970372210675,0.13756796268727933,22531209435251.637,2.7688181523839253e-15,-0.18410965534305235,5.840970810315929,0.06503813546793663
-1.04,0.3984388422695601,0.6695388924970772,0.16015523595008566,1.2269413791807011,0.017283606319474454,-0.08571639368052555,0.33092410832494584,1.083355260770702,4.131463040560773,0.22367013570132657,0.4375838024020175,0.3600089921927546,41.024697800473895,0.13665945852137096,22185331932219.46,2.794522646419967e-15,-0.1865894912980966,5.868818183328058,0.06403973243226457
-1.02,0.3853647218330785,0.7167246906897352,0.15968008447038345,1.6525706170785792,0.00468463736269506,-0.09831536263730495,0.3291345142424678,1.1095557004580343,4.082798055251436,0.22299868193681255,0.42879470101874323,0.37310019348664847,41.021286388242366,0.13572336277247188,22022926015754.137,2.8350828101216587e-15,-0.18693468385511838,5.846424491513878,0.06357093478399717
-1.0,0.37336146060660075,0.7663067943501841,0.15919379037312764,2.0211915811316743,-0.006832329766526896,-0.1098323297665269,0.3273511325557799,1.1366152224134558,4.032150935495502,0.22230305023160804,0.4203551804210611,0.3865195798362109,41.01772905643367,0.13475854726263792,22185341865730.4,2.795366919924756e-15,-0.18905248061107793,5.868818183333152,0.06157669337128579
-0.98,0.36230663213176095,0.818452533941772,0.15869623135849478,2.3290558750441743,-0.017389599226733832,-0.12038959922673384,0.3255728111031783,1.1645759004167626,3.979409237465225,0.22158208279852082,0.41224070215564906,0.40027814754842805,41.01401831231991,0.13376388260550165,23239539993187.184,2.6705927776528585e-15,-0.1898999948335465,5.869399177930917,0.06192257371712055
-0.96,0.3520958560625416,0.8733444598229592,0.15818730341468276,2.5723593375222693,-0.02709144735214114,-0.13009144735214115,0.3237981461527506,1.1934821633872372,3.924452322175277,0.22083434935010715,0.40442946398500407,0.41438599186903463,41.01014622320082,0.13273808369800416,22806356785657.797,2.7147422204500242e-15,-0.19161207733427693,5.845208801726161,0.05823632754588296
-0.94,0.34263959369579755,0.9311820696162655,0.15766692340363994,2.747262284640132,-0.03602732970784239,-0.1390273297078424,0.32202594902708026,1.223380167654897,3.8671506248597787,0.2200583841062197,0.396900576402922,0.42885479628641593,41.00610438839034,0.13167987800039915,21994792695177.27,2.8391482893053365e-15,-0.1918810642659462,5.840535990267511,0.05860590065290322
-0.92,0.33386060305584186,0.9921837726591678,0.1571350318508371,2.8499130425731174,-0.04427442879499524,-0.14727442879499525,0.3202546054140581,1.254323904452678,3.807364847176048,0.21925280634364133,0.389635283269369,0.4436957677722342,41.00188390942999,0.130587891666189,21423863528404.63,2.8969688999990948e-15,-0.19346195801083366,5.851554761679132,0.05708463975758872
-0.9,0.3256919004214799,1.056589129991454,0.15659159593876637,2.8764749776766,-0.05189969551728649,-0.1548996955172865,0.3184827882772891,1.2863661799242785,3.7449450628294993,0.2184158973466428,0.3826156885757038,0.45892136597487554,40.997475358440425,0.1294607182972618,21237432380016.137,2.9346474678706654e-15,-0.19411846371270575,5.852767949469465,0.056587887389313
-0.88,0.31807511450308384,1.124661415576566,0.1560366126993449,2.8231571944866527,-0.058961498196261064,-0.16196149819626107,0.31670886178546154,1.3195666107707364,3.679729725879021,0.21754592559970476,0.3758257987261315,0.4745431732556705,40.992868744527094,0.1282967998534827,21376708767629.875,2.901668201931519e-15,-0.1960733594842053,5.847869721474406,0.05458570280841703
-0.86,0.3109591477904073,1.1966905532620482,0.15547011239462774,2.6862490204120695,-0.06551096460422046,-0.16851096460422046,0.31493119864718505,1.3539881230420088,3.6115445694329757,0.2166409903133046,0.3692499419448533,0.4905750149121345,40.988053478161824,0.1270946430362805,21984981314442.27,2.838956126199981e-15,-0.19686500520915323,5.834105643590451,0.05369811139274482
-0.84,0.3042990802194462,1.2729964947338515,0.1548921620681044,2.4621583259723945,-0.07159308184865823,-0.17459308184865824,0.31314819191476084,1.389696971869923,3.5402013807686403,0.21569900534919073,0.3628741675087142,0.5070293012283218,40.98301833346619,0.12585251087636834,21568743243384.164,2.8562461369819934e-15,-0.1994303489487536,5.846548031806086,0.05268145379427343
-0.82,0.2980552654973647,1.3539331169097588,0.15430286923989628,2.1474536387132055,-0.07724760374253156,-0.18024760374253157,0.3113579219598748,1.426767164000372,3.46549663675665,0.21471779475902128,0.35668515769374687,0.523919628093093,40.97775140833669,0.12456866103441289,22395181639841.316,2.7689701927091358e-15,-0.19988358836534195,5.842044778278215,0.0497272925944288
-0.8,0.29219258172783386,1.4398927334539195,0.15370238570859462,1.7389098950119841,-0.08250980398076077,-0.18550980398076078,0.30955847574728046,1.4652779934624525,3.387209981208886,0.21369504179310927,0.35067013571568384,0.5412608641641222,40.972240082363236,0.12324131670240487,21413791665995.227,2.9063961544630756e-15,-0.200834524220672,5.8752145302363585,0.0499255775594398
-0.78,0.2866798064670454,1.5313113352057908,0.15309091140957987,1.2335575349196528,-0.08741110494253448,-0.1904111049425345,0.3077478462058635,1.505314382282496,3.3051025229398503,0.21262819853364048,0.3448176479469685,0.5590666028315813,40.966470972514024,0.12186848638488082,20393257693904.95,3.0560921913966667e-15,-0.20167854726786238,5.842401284006832,0.047546234901663535
-0.76,0.2814890927735896,1.6286746993281611,0.15246869826469328,0.6287344801246046,-0.0919796054911037,-0.1949796054911037,0.3059237977420463,1.5469696766052488,3.218914930099235,0.2115145445232482,0.3391163420994345,0.577352491691744,40.960429886584365,0.12044817830978698,19463016052721.746,3.1935696333679e-15,-0.20327689625306322,5.860599757396498,0.04753823481083757
-0.74,0.2765955277307801,1.7325255382598668,0.1518360539408288,-0.077859655237134,-0.0962405262100487,-0.1992405262100487,0.3040840986298395,1.5903410080401637,3.1283652925639345,0.21035094468693874,0.33355579447480727,0.5961336885764204,40.95410177443815,0.11897824230751246,18791743678093.56,3.2923894128778947e-15,-0.20515799282465097,5.8268502211954765,0.04589865830940213
-0.72,0.27197675870523375,1.8434718989021623,0.151193345415366,-0.888107983961584,-0.10021658671013225,-0.20321658671013226,0.30222615383529794,1.6355399549063923,3.0331467197579958,0.20913428678286347,0.3281261667757464,0.6154256331573634,40.94747067711669,0.11745641848076777,17834531770872.406,3.476435637004589e-15,-0.20635565601435674,5.847978648823315,0.04554070795249225
-0.7,0.26761267554333257,1.9621970722219442,0.15054100222486222,-1.8034204870376964,-0.10392832668152965,-0.20692832668152966,0.3003473823197163,1.682685138314951,2.9329246359836088,0.20786111713491937,0.3228179288609655,0.635244971310909,40.940519673936244,0.11588039133720333,18230352819062.863,3.4184055591427065e-15,-0.20707832807690763,5.849715650972772,0.04452746638288019
