ssp,arm,G_on,slope_m_yr_K,nfd,ais_2100_p50,ais_2100_p05,ais_2100_p95,ais_2100_mean,fd_cm_2100_p50,tipped15_2100,ais_2300_p50,ais_2300_p05,ais_2300_p95,ais_2300_mean,fd_cm_2300_p50,tipped15_2300,floor_years_mean,provenance
ssp126,stock,NaN,NaN,0.0,5.696687064019215,4.144590508598431,8.180373069928967,6.900124792311128,0.0,0.04067796610169491,17.722336934243916,12.619738436432518,25.632879358858105,19.362161681675705,0.0,0.7762711864406779,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.30_s3.00e-04,0.3,0.0003,1.0,13.502266043326673,9.58875588741058,17.953545736390765,13.6021847936663,6.08454946584845,0.29152542372881357,115.41329940786494,68.09184712832878,181.41994930563294,118.4441440919373,44.722899082309716,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.30_s6.00e-04,0.3,0.0006,1.0,18.818110958763004,13.811951328097729,24.34013574076919,18.83797910870497,12.1690989316969,0.8847457627118644,152.2790357056901,99.29766638393065,232.0163086101533,156.2188359599298,89.44579816461943,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.30_s1.20e-03,0.3,0.0012,1.0,29.25871929452425,21.96818641922239,37.75971387676305,29.31005459129512,24.3381978633938,1.0,229.3801001590963,161.01463169385318,320.6683575071054,231.8734201789705,178.89159632923887,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.45_s7.50e-05,0.45,7.5e-5,1.0,9.490798023172687,6.1613069744305164,13.130201041361326,9.579013611632927,1.3834439577641886,0.003389830508474576,87.25626061362144,42.52972950185775,147.43059212918507,89.85690780479004,10.813074884305411,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.45_s1.50e-04,0.45,0.00015,1.0,10.690971757119417,7.226924361552928,14.492541831508735,10.79148218068034,2.766887915528377,0.03728813559322034,96.11571060367919,51.12964169230132,158.94076538932418,99.01109770107979,21.626149768610823,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.45_s3.00e-04,0.45,0.0003,1.0,13.101607527839949,9.288963776683591,17.49309626945632,13.216443069424017,5.533775831056754,0.2576271186440678,114.27559885598444,67.1925410737737,180.102643065815,117.32561902543681,43.252299537221646,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.45_s6.00e-04,0.45,0.0006,1.0,18.064339907502415,13.210148670299471,23.393641032796396,18.066459802961237,11.067551662113509,0.8271186440677966,150.2745479877309,97.37467633057692,229.1830713943852,153.97915506949627,86.50459907444329,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.45_s1.20e-03,0.45,0.0012,1.0,27.650324184379297,20.75925726204099,35.82177140813218,27.76687272161539,22.135103324227018,0.9966101694915255,224.17343790821786,157.36801226653813,315.5533753424789,227.38361095774067,173.00919814888658,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.60_s7.50e-05,0.6,7.5e-5,1.0,9.398085664216818,6.066175996446822,13.01917797978463,9.482174657618463,1.2609932067040432,0.003389830508474576,87.02810354680636,42.23944750265911,147.0600281772747,89.57570331846378,10.460667655671177,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.60_s1.50e-04,0.6,0.00015,1.0,10.47048159811769,7.051076344404818,14.278010464717,10.597802582257087,2.5219864134080865,0.030508474576271188,95.59736824807713,50.58114228776622,158.2615661864055,98.44853817677765,20.921335311342354,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.60_s3.00e-04,0.6,0.0003,1.0,12.681819754399179,8.99316209142229,16.99096214801881,12.829077112854808,5.043972826816173,0.19661016949152543,113.137902149646,66.15138625547533,178.9105109630692,116.19989879468476,41.84267062268471,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.60_s6.00e-04,0.6,0.0006,1.0,17.191650116525125,12.605934105734764,22.43557821005514,17.291700865781884,10.087945653632346,0.7694915254237288,147.92904652060298,95.44206989292826,225.93599811032112,151.72531814668494,83.68534124536941,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.60_s1.20e-03,0.6,0.0012,1.0,26.104415045693905,19.56369882016502,33.87652571505367,26.217246869945775,20.175891307264692,0.9966101694915255,219.91659842271878,153.54576626772652,310.3993563127674,222.86641856033597,167.37068249073883,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.75_s7.50e-05,0.75,7.5e-5,1.0,9.281821695100577,5.97137435701041,12.908505747373242,9.385642500580952,1.1451548132796685,0.003389830508474576,86.63664933574705,42.00303780581304,146.68884772660056,89.29419177672855,10.11487278467271,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.75_s1.50e-04,0.75,0.00015,1.0,10.256214034877752,6.889580076263821,14.062384396688634,10.404736890120127,2.290309626559337,0.023728813559322035,95.07878158711496,50.0324018488573,157.5812091754733,97.88537388461688,20.22974556934542,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.75_s3.00e-04,0.75,0.0003,1.0,12.355207604738412,8.70272819597901,16.549112439395884,12.442940217716808,4.580619253118674,0.15254237288135594,111.99943803295102,65.16065009971786,177.7169141763531,115.07300631109644,40.45949113869084,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.75_s6.00e-04,0.75,0.0006,1.0,16.40729464730935,12.012249332677763,21.480505983958988,16.519405043114492,9.161238506237348,0.6949152542372882,146.11544999728338,93.50858464282143,222.6852930089352,149.46928512928753,80.91898227738167,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
ssp585,on0.75_s1.20e-03,0.75,0.0012,1.0,24.487565114600258,18.380417059075935,31.9682381568645,24.672567183666143,18.322477012474696,0.9966101694915255,215.3996846229161,149.87673544668786,304.4387594536522,218.34542170883682,161.83796455476335,1.0,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 draws) | projections 1850-2300 fixed FaIR-mean climate, ref (1995, 2014), LWS central | arms as hindcast file | fd_cm = cumulative fast-dynamics (ramp or binary) contribution, cm SLE | tipped15 = share of draws with AIS@h > 15 cm | 2026-09-22T06:30:38.261"
