V_m,onset_K,tau_yr,ramp_w_K,psi_cm_per_yr,within_inventory,rms_ssp585,rms_cool,rms_all,rate_ssp585_r2300,rate_ssp585_r2300_in,rate_ssp585_x2300,rate_ssp585_x2300_in,ssp585_r2300_2150_in,ssp585_x2300_2150_in,ssp126_r2300_2150_in,ssp126_x2300_2150_in,ssp245_r2300_2150_in,ours_SSP1-2.6_2300_cm,ours_SSP1-2.6_in_matched,ours_SSP2-4.5_2300_cm,ours_SSP2-4.5_in_matched,ours_SSP5-8.5_2300_cm,ours_SSP5-8.5_in_matched,bands_ok,keeps_2100,shape_better,rate_ok,pass_shipped,pass_2150,pass_rate_r2300,pass_with_rate
0.25,7.5,1600,2.0,0.016,True,0.48914192016648894,0.2615253619642525,0.36978539208030364,2.907216208591791,False,18.014072370394445,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,50.05510494774515,True,True,True,True,False,True,True,False,False
0.25,7.5,1600,4.0,0.016,True,0.49019500046982817,0.2615253619642525,0.3703427660486511,2.907216208591791,False,18.03010079305693,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,49.99850411474769,True,True,True,True,False,True,True,False,False
0.25,7.5,1600,8.0,0.016,True,0.4929614990125744,0.2615253619642525,0.3718087206801499,2.907216208591791,False,17.667600358137975,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,49.97020369824896,True,True,True,True,False,True,True,False,False
0.25,7.5,3200,1.0,0.008,True,0.4928752343198029,0.2615253619642525,0.37176297235286926,2.907216208591791,False,17.331999848867554,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,50.05616712841917,True,True,True,True,False,True,True,False,False
0.25,7.5,3200,0.5,0.008,True,0.49274830210380666,0.2615253619642525,0.3716956613424398,2.907216208591791,False,17.33105578982955,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,50.17043097508811,True,True,True,True,False,True,True,False,False
0.25,7.5,3200,2.0,0.008,True,0.49312147709305576,0.2615253619642525,0.37189356735293877,2.907216208591791,False,17.33382669136992,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,49.9990352050847,True,True,True,True,False,True,True,False,False
0.25,7.5,3200,4.0,0.008,True,0.49367794165458634,0.2615253619642525,0.3721887599066415,2.907216208591791,False,17.3379952559159,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,49.97046924341746,True,True,True,True,False,True,True,False,False
0.25,7.5,3200,8.0,0.008,True,0.49511434967414486,0.2615253619642525,0.3729511987802433,2.907216208591791,False,17.14525957803093,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,49.95618626258385,True,True,True,True,False,True,True,False,False
0.5,3.2,100,1.0,0.5,True,0.5782117099515075,0.2616085332497354,0.41808483279289765,9.075436706174145,False,22.767001286938523,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,94.40967527962499,True,True,False,False,False,False,False,False,False
0.5,3.2,100,0.5,0.5,True,0.5941656525819972,0.2616918084518283,0.4269691916868819,8.859892132556979,False,22.570336160857153,False,False,False,True,False,False,10.075208833708192,True,18.34276380018501,True,94.68201214676881,True,True,False,False,False,False,False,False,False
0.5,3.2,100,2.0,0.5,True,0.541915151462621,0.261566934595672,0.3981446587839251,9.551549320973635,False,23.1969828698642,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,93.7960874676786,True,True,False,False,False,False,False,False,False
0.5,3.2,100,4.0,0.5,True,0.43377068238276334,0.2615461450244105,0.34103758377076454,6.946392535641678,False,24.138970698192907,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,91.44020469411336,True,True,False,True,False,False,False,False,False
0.5,3.2,100,8.0,0.5,True,0.3738262431964252,0.2615357526801032,0.3113502754116495,4.9268043721167345,False,27.14328939324841,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,72.53786376280556,True,True,False,True,False,False,False,False,False
0.5,3.2,200,1.0,0.25,True,0.45061615234128327,0.2615849451826627,0.3496826801945945,11.686201963701052,True,25.37470176109701,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,83.27108332306068,True,True,False,True,False,False,False,False,False
0.5,3.2,200,0.5,0.25,True,0.46179107237568545,0.2616445811717188,0.3554927986953726,11.533087418976493,True,25.235131795858223,False,True,False,True,False,False,10.075208833708192,True,18.34276380018501,True,83.68070015934258,True,True,False,True,False,False,False,False,False
0.5,3.2,200,2.0,0.25,True,0.4266183910713547,0.26155514697001964,0.33741362981366013,12.012202737362458,True,25.669821817769645,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,82.39572102611959,True,True,False,True,False,False,False,False,False
0.5,3.2,200,4.0,0.25,True,0.37935863362526234,0.26154025281538756,0.3140177884579988,8.4251491805596,False,26.274747953888696,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,79.57484709853554,True,True,False,True,False,False,False,False,False
0.5,3.2,200,8.0,0.25,True,0.37710109123138347,0.2615328069767717,0.31292449357352914,5.666182694575696,False,27.90063680626849,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,65.86638327550608,True,True,False,True,False,False,False,False,False
0.5,3.2,400,1.0,0.125,True,0.40127256663975763,0.2615615330749199,0.3247407126397381,10.314169412388736,True,23.997843799706118,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,71.05388448117048,True,True,False,True,False,False,False,False,False
0.5,3.2,400,0.5,0.125,True,0.40631682240252137,0.26159772453205604,0.32725733873378987,10.24963943148505,True,23.93905026454385,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,71.40842534331077,True,True,False,True,False,False,False,False,False
0.5,3.2,400,2.0,0.125,True,0.3910047770188146,0.2615434449747076,0.31968246499637093,10.449098857398283,True,24.1201317230404,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,70.31555011278937,True,True,False,True,False,False,False,False,False
0.5,3.2,400,4.0,0.125,True,0.3900417235048575,0.2615344028330641,0.3192070875607313,7.467856605097039,False,24.362809778300715,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,68.12369124185597,True,True,False,True,False,False,False,False,False
0.5,3.2,400,8.0,0.125,True,0.4107035201043643,0.2615298822395298,0.3294080754216262,5.187536406844416,False,24.96456517361372,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,59.64336972369248,True,True,False,True,False,False,False,False,False
0.5,3.2,800,1.0,0.062,True,0.4148621610243487,0.26154537780824094,0.33149334209246245,7.718259049132826,False,21.39950338141341,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,61.93107778811488,True,True,False,True,False,False,False,False,False
0.5,3.2,800,0.5,0.062,True,0.4162522559048223,0.2615654001589544,0.33219911401827945,7.697312476143267,False,21.3804234291662,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,62.16420269458077,True,True,False,True,False,False,False,False,False
0.5,3.2,800,2.0,0.062,True,0.4121619192574036,0.2615353690726349,0.33013849917868443,7.761666222638156,False,21.438865728064997,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,61.451755670500646,True,True,False,True,False,False,False,False,False
0.5,3.2,800,4.0,0.062,True,0.4252829689279499,0.26153036531500684,0.33672707145869524,5.83912340837901,False,21.515742671150775,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,60.08418687337158,True,True,False,True,False,False,False,False,False
0.5,3.2,800,8.0,0.062,True,0.44477075228682844,0.26152786358876623,0.3466504044363703,4.3731698084854,False,21.699064875142483,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.334040897472505,True,True,False,True,False,False,False,False,False
0.5,3.2,1600,1.0,0.031,True,0.44430305970821193,0.26153590322276143,0.3464140596903638,5.648968648112131,False,19.3293695380776,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.3451157077904,True,True,False,True,False,False,False,False,False
0.5,3.2,1600,0.5,0.031,True,0.44448478248621803,0.2615464463370976,0.34651207035205395,5.643001581470742,False,19.32393486615163,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.47877011799432,True,True,False,True,False,False,False,False,False
0.5,3.2,1600,2.0,0.031,True,0.44398988407005235,0.2615306323614882,0.34625102145792347,5.66127895863535,False,19.3405358145869,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.072052036982726,True,True,False,True,False,False,False,False,False
0.5,3.2,1600,4.0,0.031,True,0.45556975028719926,0.26152799710486063,0.3522153530334878,4.5694881519820285,False,19.36217204648389,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.30802429968205,True,True,False,True,False,False,False,False,False
0.5,3.2,1600,8.0,0.031,True,0.46828503078886996,0.2615266795200535,0.35882317439770245,3.73835218028691,False,19.412783187943603,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.78960452685459,True,True,True,True,False,True,True,False,False
0.5,3.2,3200,1.0,0.016,True,0.4673609483943684,0.26153077293409266,0.35834272637872217,4.370770337631797,False,18.0509237675613,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,53.252727875891644,True,True,False,True,False,False,False,False,False
0.5,3.2,3200,0.5,0.016,True,0.46728898034548466,0.2615361844006363,0.35830755212726856,4.369177925840447,False,18.04947352081041,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,53.32428497569456,True,True,False,True,False,False,False,False,False
0.5,3.2,3200,2.0,0.016,True,0.4675268070609952,0.2615280673870791,0.35842807388232295,4.374048234448921,False,18.05389744762823,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,53.10699476773698,True,True,False,True,False,False,False,False,False
0.5,3.2,3200,4.0,0.016,True,0.47484903004754037,0.26152671466014177,0.36225733122104276,3.7922590292627802,False,18.05963666334685,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.70316305359144,True,True,True,True,False,True,True,False,False
0.5,3.2,3200,8.0,0.016,True,0.4820616863370738,0.26152603830831606,0.36604768678630245,3.3497376189272785,False,18.072934234861663,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,51.40591749403997,True,True,True,True,False,True,True,False,False
0.5,4.0,100,1.0,0.5,True,0.5194829744572494,0.2615253619642525,0.3859822965767996,9.828370460902278,True,23.45880031608732,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,93.46026663920034,True,True,False,False,False,False,False,False,False
0.5,4.0,100,0.5,0.5,True,0.5382846309889092,0.2615253619642525,0.39615331193095743,9.599697833710053,False,23.237404227535876,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,93.78623939121542,True,True,False,False,False,False,False,False,False
0.5,4.0,100,2.0,0.5,True,0.46099438524681224,0.2615253619642525,0.35502625010265726,8.598560616694073,False,23.891830341253296,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,92.58510721730534,True,True,False,True,False,False,False,False,False
0.5,4.0,100,4.0,0.5,True,0.3821877558291127,0.2615253619642525,0.3153796145165337,5.7297370912624785,False,24.946471560213382,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,86.21785116219772,True,True,False,True,False,False,False,False,False
0.5,4.0,100,8.0,0.5,True,0.36609517889597654,0.2615253619642525,0.3076484698071336,4.318476649927135,False,28.655917420059378,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,68.07987722197397,True,True,False,True,False,False,False,False,False
0.5,4.0,200,1.0,0.25,True,0.4119309186305913,0.2615253619642525,0.33001839594158555,12.205392829448925,True,25.852237592604467,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,81.90094661320487,True,True,False,True,False,False,False,False,False
0.5,4.0,200,0.5,0.25,True,0.42378722039641303,0.2615253619642525,0.33596957040608183,12.05197689608994,True,25.7030374655854,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,82.35358162138948,True,True,False,True,False,False,False,False,False
0.5,4.0,200,2.0,0.25,True,0.3838525682650414,0.2615253619642525,0.3161873283921848,10.48320569416758,True,26.13473140905117,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,80.76298368277696,True,True,False,True,False,False,False,False,False
0.5,4.0,200,4.0,0.25,True,0.36775557182154545,0.2615253619642525,0.308439577895958,6.681345734503324,False,26.777946956723014,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,75.09164859358151,True,True,False,True,False,False,False,False,False
0.5,4.0,200,8.0,0.25,True,0.38581367285603707,0.2615253619642525,0.31714063920504737,4.794280971547565,False,28.652883046429594,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,62.51677593766587,True,True,False,True,False,False,False,False,False
0.5,4.0,400,1.0,0.125,True,0.3849111228735137,0.2615253619642525,0.3167016545189173,10.529803596524502,True,24.19627511456531,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,69.89174235659208,True,True,False,True,False,False,False,False,False
0.5,4.0,400,0.5,0.125,True,0.3897362369322698,0.2615253619642525,0.3190533540359206,10.466961563671816,True,24.135024169157532,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,70.268228690931,True,True,False,True,False,False,False,False,False
0.5,4.0,400,2.0,0.125,True,0.38189860713588414,0.2615253619642525,0.3152394763084905,9.086527789086304,False,24.310406623892646,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,68.97498765175729,True,True,False,True,False,False,False,False,False
0.5,4.0,400,4.0,0.125,True,0.3981556275871499,0.2615253619642525,0.32318488591214606,5.991505164839779,False,24.561898406479116,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,65.0936946827009,True,True,False,True,False,False,False,False,False
0.5,4.0,400,8.0,0.125,True,0.42195382002563936,0.2615253619642525,0.33504524987531437,4.449360686715778,False,25.233219540513403,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,57.517798982225564,True,True,True,True,False,True,True,False,False
0.5,4.0,800,1.0,0.062,True,0.4106050297071929,0.2615253619642525,0.32935680521078947,7.787748138717119,False,21.463463987087096,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,61.17453855439858,True,True,False,True,False,False,False,False,False
0.5,4.0,800,0.5,0.062,True,0.4118330635453779,0.2615253619642525,0.3299695408094337,7.767637286416047,False,21.44384064082854,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,61.41722414186329,True,True,False,True,False,False,False,False,False
0.5,4.0,800,2.0,0.062,True,0.41612656915237156,0.2615253619642525,0.3321172046012211,6.8532191833737235,False,21.499739948733122,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,60.59283018602363,True,True,False,True,False,False,False,False,False
0.5,4.0,800,4.0,0.062,True,0.4355368251458254,0.2615253619642525,0.34192724283619474,4.878548065668127,False,21.57839363277793,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,58.309489921202285,True,True,True,True,False,True,True,False,False
0.5,4.0,800,8.0,0.062,True,0.4529620429664778,0.2615253619642525,0.3508662906545257,3.892882137129959,False,21.77959901013847,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,54.12569660147626,True,True,True,True,False,True,True,False,False
0.5,4.0,1600,1.0,0.031,True,0.44382226171113137,0.2615253619642525,0.34616266258288686,5.668692625714016,False,19.347526419307002,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.9135344809985,True,True,False,True,False,False,False,False,False
0.5,4.0,1600,0.5,0.031,True,0.44396104208735576,0.2615253619642525,0.34623383966163146,5.663004153408252,False,19.341972778674744,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.05129628171146,True,True,False,True,False,False,False,False,False
0.5,4.0,1600,2.0,0.031,True,0.44921941111599395,0.2615253619642525,0.34893629891382777,5.136920202867259,False,19.357752443525044,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.58589779635748,True,True,True,True,False,True,True,False,False
0.5,4.0,1600,4.0,0.031,True,0.46274882831484976,0.2615253619642525,0.35593805670794254,4.021602565549671,False,19.37974733971174,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,54.34586770730076,True,True,True,True,False,True,True,False,False
0.5,4.0,1600,8.0,0.031,True,0.4731752436144232,0.2615253619642525,0.3613796251010113,3.4644093870707304,False,19.434847611341468,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.14388549452549,True,True,True,True,False,True,True,False,False
0.5,4.0,3200,1.0,0.016,True,0.46763092319282745,0.2615253619642525,0.3584812144322076,4.376024524637316,False,18.055760782908095,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,53.02223733883319,True,True,True,True,False,True,True,False,False
0.5,4.0,3200,0.5,0.016,True,0.4675554070208773,0.2615253619642525,0.35844181176880474,4.374511836191871,False,18.054283542209305,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,53.095628600222916,True,True,False,True,False,False,False,False,False
0.5,4.0,3200,2.0,0.016,True,0.47114129289748463,0.2615253619642525,0.36031507895113873,4.09237414196177,False,18.058475493570086,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.84837114074934,True,True,True,True,False,True,True,False,False
0.5,4.0,3200,4.0,0.016,True,0.4790347638783786,0.2615253619642525,0.3644544292115621,3.4996722226626815,False,18.06429119521397,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.20199057563442,True,True,True,True,False,True,True,False,False
0.5,4.0,3200,8.0,0.016,True,0.4847296869345609,0.2615253619642525,0.36745401988356446,3.2034442156272434,False,18.078709954732602,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,51.07194692869232,True,True,True,True,False,True,True,False,False
0.5,4.69,100,1.0,0.5,True,0.45788874691731596,0.2615253619642525,0.35341498382457404,9.798904908224188,True,24.035376576028114,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,92.37102439769018,True,True,True,True,False,True,False,False,False
0.5,4.69,100,0.5,0.5,True,0.4868823889277123,0.2615253619642525,0.3685906852180375,10.24018319128811,True,23.809202085435345,False,False,False,True,False,True,10.075208833708192,True,18.34276380018501,True,92.84236975067333,True,True,True,True,False,True,False,False,False
0.5,4.69,100,2.0,0.5,True,0.38642261240229075,0.2615253619642525,0.31743705379278647,6.21285680475404,False,24.536768070606826,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,90.97992671923822,True,True,True,True,False,True,False,False,False
0.5,4.69,100,4.0,0.5,True,0.3674204060958654,0.2615253619642525,0.30827976076379104,4.560036506672915,False,25.760680409489538,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,78.67539634264294,True,True,True,True,False,True,False,False,False
0.5,4.69,100,8.0,0.5,True,0.37495649159864325,0.2615253619642525,0.31188821267740363,3.733626357632346,False,30.365127195844792,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,64.30864981219659,True,True,True,True,False,True,False,False,False
0.5,4.69,200,1.0,0.25,True,0.3778648001613835,0.2615253619642525,0.3132890547892168,11.821469831763068,True,26.232455252151993,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,80.45228984075364,True,True,True,True,False,True,False,False,False
0.5,4.69,200,0.5,0.25,True,0.3921149077856019,0.2615253619642525,0.32021703473332647,12.478687446516517,True,26.086269607835362,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,81.0574352717749,True,True,True,True,False,True,False,False,False
0.5,4.69,200,2.0,0.25,True,0.36440005929939956,0.2615253619642525,0.30684241925992295,7.279927024052128,False,26.545882511275863,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,78.81563152057036,True,True,True,True,False,True,False,False,False
0.5,4.69,200,4.0,0.25,True,0.37756914996704355,0.2615253619642525,0.31314644205715364,5.093571616321967,False,27.257612493709928,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,69.52968241164226,True,True,True,True,False,True,False,False,False
0.5,4.69,200,8.0,0.25,True,0.4008804835531441,0.2615253619642525,0.32452946523827547,4.000393912456886,False,29.429000786331617,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,59.73579284669624,True,True,True,True,False,True,True,False,False
0.5,4.69,400,1.0,0.125,True,0.3749723800327809,0.2615253619642525,0.31189585326723934,10.076732318896745,True,24.35070447924329,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,68.71188395365452,True,True,True,True,False,True,True,True,False
0.5,4.69,400,0.5,0.125,True,0.377233326355164,0.2615253619642525,0.3129845075646918,10.641149235708284,True,24.29192793917943,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,69.19599092065472,True,True,True,True,False,True,True,True,False
0.5,4.69,400,2.0,0.125,True,0.39301851607004046,0.2615253619642525,0.32065983621258004,6.459211668576074,False,24.4746697023902,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,67.45663419263529,True,True,True,True,False,True,True,False,False
0.5,4.69,400,4.0,0.125,True,0.41330717042384557,0.2615253619642525,0.3307059658062223,4.683213938583918,False,24.746466280101288,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,61.61169438316323,True,True,True,True,False,True,True,False,False
0.5,4.69,400,8.0,0.125,True,0.43440847420533485,0.2615253619642525,0.34135260062709766,3.795215073587869,False,25.498754773291893,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.77679883245673,True,True,True,True,False,True,True,False,False
0.5,4.69,800,1.0,0.062,True,0.41073272143825773,0.2615253619642525,0.32942048563249815,7.4538345681421845,False,21.512677406581247,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,60.42185533924934,True,True,True,True,False,True,True,False,False
0.5,4.69,800,0.5,0.062,True,0.40878905887268785,0.2615253619642525,0.32845198558073463,7.823285964776701,False,21.4940415956286,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,60.72791214934299,True,True,True,True,False,True,True,False,False
0.5,4.69,800,2.0,0.062,True,0.4316256192639295,0.2615253619642525,0.33993761052920907,5.170319220511985,False,21.551663025292953,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,59.644541998925554,True,True,True,True,False,True,True,False,False
0.5,4.69,800,4.0,0.062,True,0.44700244521518795,0.2615253619642525,0.3477956057538146,4.038767714551881,False,21.635675881721454,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.34569659649081,True,True,True,True,False,True,True,False,False
0.5,4.69,800,8.0,0.062,True,0.46091228289710034,0.2615253619642525,0.3549836080447753,3.4729919615718354,False,21.85755958886199,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,53.14379993912052,True,True,True,True,False,True,True,False,False
0.5,4.69,1600,1.0,0.031,True,0.44581391864334374,0.2615253619642525,0.3471848628508644,5.467427045827094,False,19.36141759580616,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.488470073223404,True,True,True,True,False,True,True,False,False
0.5,4.69,1600,0.5,0.031,True,0.44369730385879347,0.2615253619642525,0.34609858126109816,5.678731297976356,False,19.356170771221798,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.660528617159855,True,True,True,True,False,True,True,False,False
0.5,4.69,1600,2.0,0.031,True,0.460368929309383,0.2615253619642525,0.35470146517840473,4.184473336814065,False,19.372349350760402,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,55.05594369504052,True,True,True,True,False,True,True,False,False
0.5,4.69,1600,4.0,0.031,True,0.46969405465431646,0.2615253619642525,0.3595584944920156,3.545844772702935,False,19.39570587583026,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,53.30092107994285,True,True,True,True,False,True,True,False,False
0.5,4.69,1600,8.0,0.031,True,0.4776691782874919,0.2615253619642525,0.36373678192431824,3.2265304906473635,False,19.45598946644924,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,51.62141218084654,True,True,True,True,False,True,True,False,False
0.5,4.69,3200,1.0,0.016,True,0.4692154106345998,0.2615253619642525,0.3593084324102601,4.265701943340076,False,18.059450889665356,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.79637043996105,True,True,True,True,False,True,True,False,False
0.5,4.69,3200,0.5,0.016,True,0.467805240073611,0.2615253619642525,0.35857217687161885,4.3786922469922445,False,18.058058880193897,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.88759001938704,True,True,True,True,False,True,True,False,False
0.5,4.69,3200,2.0,0.016,True,0.47772393186852125,0.2615253619642525,0.3637655440009235,3.585706730382114,False,18.06234527201019,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,52.56822834192041,True,True,True,True,False,True,True,False,False
0.5,4.69,3200,4.0,0.016,True,0.48284898746553295,0.2615253619642525,0.3664622311356467,3.246461469486946,False,18.068502990577286,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,51.66273007833716,True,True,True,True,False,True,True,False,False
0.5,4.69,3200,8.0,0.016,True,0.4871200511472224,0.2615253619642525,0.36871626850762773,3.076838839039368,False,18.084216159719233,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,50.802316680043695,True,True,True,True,False,True,True,False,False
0.5,5.5,100,1.0,0.5,True,0.4016663194285352,0.2615253619642525,0.32491790014652383,3.455060232030846,False,24.82277721985156,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,90.28590756613333,True,True,True,True,False,True,False,False,False
0.5,5.5,100,0.5,0.5,True,0.39938085696791903,0.2615253619642525,0.3237890309063785,4.188114826513555,False,24.559708915227645,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,91.12705177146779,True,True,True,True,False,True,False,False,False
0.5,5.5,100,2.0,0.5,True,0.400509136663092,0.2615253619642525,0.3243460133723954,3.1811382203113108,False,25.393446011673632,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,87.36240565027705,True,True,True,True,False,True,False,False,False
0.5,5.5,100,4.0,0.5,True,0.3979202716054691,0.2615253619642525,0.32306891833190654,3.044177214451551,False,26.87389058148642,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,70.04439275563487,True,True,True,True,False,True,False,False,False
0.5,5.5,100,8.0,0.5,True,0.40379109228901994,0.2615253619642525,0.3259696419225323,2.975696711521678,False,32.777332080141775,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,59.99314801869255,True,True,True,True,False,True,True,False,False
0.5,5.5,200,1.0,0.25,True,0.4005624224439803,0.2615253619642525,0.3243723334071448,3.8201174866779724,False,26.727835502638523,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,77.95202000594674,True,True,True,True,False,True,False,False,False
0.5,5.5,200,0.5,0.25,True,0.3881112558827272,0.2615253619642525,0.31826003165252637,4.843940499775087,False,26.56601650315315,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,78.90748982742747,True,True,True,True,False,True,False,False,False
0.5,5.5,200,2.0,0.25,True,0.4074566368299063,0.2615253619642525,0.3277890683488625,3.3636668476348746,False,27.06721939822231,False,True,False,True,False,True,10.075208833708192,True,18.34276380018501,True,75.06625953944354,True,True,True,True,False,True,False,False,False
0.5,5.5,200,4.0,0.25,True,0.4128483544191202,0.2615253619642525,0.3304766473882083,3.1354415281133465,False,27.879893104707858,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,63.301806711277806,True,True,True,True,False,True,True,False,False
0.5,5.5,200,8.0,0.25,True,0.42674652916362976,0.2615253619642525,0.3374645893002729,3.021328868352569,False,30.285569538739793,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,56.62185499651402,True,True,True,True,False,True,True,False,False
0.5,5.5,400,1.0,0.125,True,0.4264353362555082,0.2615253619642525,0.3373072002985696,3.714774439790986,False,24.547252266681994,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,66.77677899155269,True,True,True,True,False,True,True,False,False
0.5,5.5,400,0.5,0.125,True,0.41466686911864253,0.2615253619642525,0.3313861100109402,4.565267342984328,False,24.483773213757246,False,True,True,True,False,True,10.075208833708192,True,18.34276380018501,True,67.49608709444692,True,True,True,True,False,True,True,False,False
