rff_idx,fair_cfg_idx,seed_idx,axis
5174,711,0,anova108k_fair
5174,711,1,anova108k_fair
5174,711,2,anova108k_fair
5174,732,0,anova108k_fair
5174,732,1,anova108k_fair
5174,732,2,anova108k_fair
5174,754,0,anova108k_fair
5174,754,1,anova108k_fair
5174,754,2,anova108k_fair
5174,775,0,anova108k_fair
5174,775,1,anova108k_fair
5174,775,2,anova108k_fair
5174,797,0,anova108k_fair
5174,797,1,anova108k_fair
5174,797,2,anova108k_fair
5174,818,0,anova108k_fair
5174,818,1,anova108k_fair
5174,818,2,anova108k_fair
5174,840,0,anova108k_fair
5174,840,1,anova108k_fair
5174,840,2,anova108k_fair
5242,0,0,anova108k_fair
5242,0,1,anova108k_fair
5242,0,2,anova108k_fair
5242,22,0,anova108k_fair
5242,22,1,anova108k_fair
5242,22,2,anova108k_fair
5242,43,0,anova108k_fair
5242,43,1,anova108k_fair
5242,43,2,anova108k_fair
5242,65,0,anova108k_fair
5242,65,1,anova108k_fair
5242,65,2,anova108k_fair
5242,86,0,anova108k_fair
5242,86,1,anova108k_fair
5242,86,2,anova108k_fair
5242,108,0,anova108k_fair
5242,108,1,anova108k_fair
5242,108,2,anova108k_fair
5242,129,0,anova108k_fair
5242,129,1,anova108k_fair
5242,129,2,anova108k_fair
5242,151,0,anova108k_fair
5242,151,1,anova108k_fair
5242,151,2,anova108k_fair
5242,172,0,anova108k_fair
5242,172,1,anova108k_fair
5242,172,2,anova108k_fair
5242,194,0,anova108k_fair
5242,194,1,anova108k_fair
5242,194,2,anova108k_fair
5242,215,0,anova108k_fair
5242,215,1,anova108k_fair
5242,215,2,anova108k_fair
5242,237,0,anova108k_fair
5242,237,1,anova108k_fair
5242,237,2,anova108k_fair
5242,258,0,anova108k_fair
5242,258,1,anova108k_fair
5242,258,2,anova108k_fair
5242,280,0,anova108k_fair
5242,280,1,anova108k_fair
5242,280,2,anova108k_fair
5242,302,0,anova108k_fair
5242,302,1,anova108k_fair
5242,302,2,anova108k_fair
5242,323,0,anova108k_fair
5242,323,1,anova108k_fair
5242,323,2,anova108k_fair
5242,345,0,anova108k_fair
5242,345,1,anova108k_fair
5242,345,2,anova108k_fair
5242,366,0,anova108k_fair
5242,366,1,anova108k_fair
5242,366,2,anova108k_fair
5242,388,0,anova108k_fair
5242,388,1,anova108k_fair
5242,388,2,anova108k_fair
5242,409,0,anova108k_fair
5242,409,1,anova108k_fair
5242,409,2,anova108k_fair
5242,431,0,anova108k_fair
5242,431,1,anova108k_fair
5242,431,2,anova108k_fair
5242,452,0,anova108k_fair
5242,452,1,anova108k_fair
5242,452,2,anova108k_fair
5242,474,0,anova108k_fair
5242,474,1,anova108k_fair
5242,474,2,anova108k_fair
5242,495,0,anova108k_fair
5242,495,1,anova108k_fair
5242,495,2,anova108k_fair
5242,517,0,anova108k_fair
5242,517,1,anova108k_fair
5242,517,2,anova108k_fair
5242,538,0,anova108k_fair
5242,538,1,anova108k_fair
5242,538,2,anova108k_fair
5242,560,0,anova108k_fair
5242,560,1,anova108k_fair
5242,560,2,anova108k_fair
5242,582,0,anova108k_fair
5242,582,1,anova108k_fair
5242,582,2,anova108k_fair
5242,603,0,anova108k_fair
5242,603,1,anova108k_fair
5242,603,2,anova108k_fair
5242,625,0,anova108k_fair
5242,625,1,anova108k_fair
5242,625,2,anova108k_fair
5242,646,0,anova108k_fair
5242,646,1,anova108k_fair
5242,646,2,anova108k_fair
5242,668,0,anova108k_fair
5242,668,1,anova108k_fair
5242,668,2,anova108k_fair
5242,689,0,anova108k_fair
5242,689,1,anova108k_fair
5242,689,2,anova108k_fair
5242,711,0,anova108k_fair
5242,711,1,anova108k_fair
5242,711,2,anova108k_fair
5242,732,0,anova108k_fair
5242,732,1,anova108k_fair
5242,732,2,anova108k_fair
5242,754,0,anova108k_fair
5242,754,1,anova108k_fair
5242,754,2,anova108k_fair
5242,775,0,anova108k_fair
5242,775,1,anova108k_fair
5242,775,2,anova108k_fair
5242,797,0,anova108k_fair
5242,797,1,anova108k_fair
5242,797,2,anova108k_fair
5242,818,0,anova108k_fair
5242,818,1,anova108k_fair
5242,818,2,anova108k_fair
5242,840,0,anova108k_fair
5242,840,1,anova108k_fair
5242,840,2,anova108k_fair
5281,0,0,anova108k_fair
5281,0,1,anova108k_fair
5281,0,2,anova108k_fair
5281,22,0,anova108k_fair
5281,22,1,anova108k_fair
5281,22,2,anova108k_fair
5281,43,0,anova108k_fair
5281,43,1,anova108k_fair
5281,43,2,anova108k_fair
5281,65,0,anova108k_fair
5281,65,1,anova108k_fair
5281,65,2,anova108k_fair
5281,86,0,anova108k_fair
5281,86,1,anova108k_fair
5281,86,2,anova108k_fair
5281,108,0,anova108k_fair
5281,108,1,anova108k_fair
5281,108,2,anova108k_fair
5281,129,0,anova108k_fair
5281,129,1,anova108k_fair
5281,129,2,anova108k_fair
5281,151,0,anova108k_fair
5281,151,1,anova108k_fair
5281,151,2,anova108k_fair
5281,172,0,anova108k_fair
5281,172,1,anova108k_fair
5281,172,2,anova108k_fair
5281,194,0,anova108k_fair
5281,194,1,anova108k_fair
5281,194,2,anova108k_fair
5281,215,0,anova108k_fair
5281,215,1,anova108k_fair
5281,215,2,anova108k_fair
5281,237,0,anova108k_fair
5281,237,1,anova108k_fair
5281,237,2,anova108k_fair
5281,258,0,anova108k_fair
5281,258,1,anova108k_fair
5281,258,2,anova108k_fair
5281,280,0,anova108k_fair
5281,280,1,anova108k_fair
5281,280,2,anova108k_fair
5281,302,0,anova108k_fair
5281,302,1,anova108k_fair
5281,302,2,anova108k_fair
5281,323,0,anova108k_fair
5281,323,1,anova108k_fair
5281,323,2,anova108k_fair
5281,345,0,anova108k_fair
5281,345,1,anova108k_fair
5281,345,2,anova108k_fair
5281,366,0,anova108k_fair
5281,366,1,anova108k_fair
5281,366,2,anova108k_fair
5281,388,0,anova108k_fair
5281,388,1,anova108k_fair
5281,388,2,anova108k_fair
5281,409,0,anova108k_fair
5281,409,1,anova108k_fair
5281,409,2,anova108k_fair
5281,431,0,anova108k_fair
5281,431,1,anova108k_fair
5281,431,2,anova108k_fair
5281,452,0,anova108k_fair
5281,452,1,anova108k_fair
5281,452,2,anova108k_fair
5281,474,0,anova108k_fair
5281,474,1,anova108k_fair
5281,474,2,anova108k_fair
5281,495,0,anova108k_fair
5281,495,1,anova108k_fair
5281,495,2,anova108k_fair
5281,517,0,anova108k_fair
5281,517,1,anova108k_fair
5281,517,2,anova108k_fair
5281,538,0,anova108k_fair
5281,538,1,anova108k_fair
5281,538,2,anova108k_fair
5281,560,0,anova108k_fair
5281,560,1,anova108k_fair
5281,560,2,anova108k_fair
5281,582,0,anova108k_fair
5281,582,1,anova108k_fair
5281,582,2,anova108k_fair
5281,603,0,anova108k_fair
5281,603,1,anova108k_fair
5281,603,2,anova108k_fair
5281,625,0,anova108k_fair
5281,625,1,anova108k_fair
5281,625,2,anova108k_fair
5281,646,0,anova108k_fair
5281,646,1,anova108k_fair
5281,646,2,anova108k_fair
5281,668,0,anova108k_fair
5281,668,1,anova108k_fair
5281,668,2,anova108k_fair
5281,689,0,anova108k_fair
5281,689,1,anova108k_fair
5281,689,2,anova108k_fair
5281,711,0,anova108k_fair
5281,711,1,anova108k_fair
5281,711,2,anova108k_fair
5281,732,0,anova108k_fair
5281,732,1,anova108k_fair
5281,732,2,anova108k_fair
5281,754,0,anova108k_fair
5281,754,1,anova108k_fair
5281,754,2,anova108k_fair
5281,775,0,anova108k_fair
5281,775,1,anova108k_fair
5281,775,2,anova108k_fair
5281,797,0,anova108k_fair
5281,797,1,anova108k_fair
5281,797,2,anova108k_fair
5281,818,0,anova108k_fair
5281,818,1,anova108k_fair
5281,818,2,anova108k_fair
5281,840,0,anova108k_fair
5281,840,1,anova108k_fair
5281,840,2,anova108k_fair
5303,0,0,anova108k_fair
5303,0,1,anova108k_fair
5303,0,2,anova108k_fair
5303,22,0,anova108k_fair
5303,22,1,anova108k_fair
5303,22,2,anova108k_fair
5303,43,0,anova108k_fair
5303,43,1,anova108k_fair
5303,43,2,anova108k_fair
5303,65,0,anova108k_fair
5303,65,1,anova108k_fair
5303,65,2,anova108k_fair
5303,86,0,anova108k_fair
5303,86,1,anova108k_fair
5303,86,2,anova108k_fair
5303,108,0,anova108k_fair
5303,108,1,anova108k_fair
5303,108,2,anova108k_fair
5303,129,0,anova108k_fair
5303,129,1,anova108k_fair
5303,129,2,anova108k_fair
5303,151,0,anova108k_fair
5303,151,1,anova108k_fair
5303,151,2,anova108k_fair
5303,172,0,anova108k_fair
5303,172,1,anova108k_fair
5303,172,2,anova108k_fair
5303,194,0,anova108k_fair
5303,194,1,anova108k_fair
5303,194,2,anova108k_fair
5303,215,0,anova108k_fair
5303,215,1,anova108k_fair
5303,215,2,anova108k_fair
5303,237,0,anova108k_fair
5303,237,1,anova108k_fair
5303,237,2,anova108k_fair
5303,258,0,anova108k_fair
5303,258,1,anova108k_fair
5303,258,2,anova108k_fair
5303,280,0,anova108k_fair
5303,280,1,anova108k_fair
5303,280,2,anova108k_fair
5303,302,0,anova108k_fair
5303,302,1,anova108k_fair
5303,302,2,anova108k_fair
5303,323,0,anova108k_fair
5303,323,1,anova108k_fair
5303,323,2,anova108k_fair
5303,345,0,anova108k_fair
5303,345,1,anova108k_fair
5303,345,2,anova108k_fair
5303,366,0,anova108k_fair
5303,366,1,anova108k_fair
5303,366,2,anova108k_fair
5303,388,0,anova108k_fair
5303,388,1,anova108k_fair
5303,388,2,anova108k_fair
5303,409,0,anova108k_fair
5303,409,1,anova108k_fair
5303,409,2,anova108k_fair
5303,431,0,anova108k_fair
5303,431,1,anova108k_fair
5303,431,2,anova108k_fair
5303,452,0,anova108k_fair
5303,452,1,anova108k_fair
5303,452,2,anova108k_fair
5303,474,0,anova108k_fair
5303,474,1,anova108k_fair
5303,474,2,anova108k_fair
5303,495,0,anova108k_fair
5303,495,1,anova108k_fair
5303,495,2,anova108k_fair
5303,517,0,anova108k_fair
5303,517,1,anova108k_fair
5303,517,2,anova108k_fair
5303,538,0,anova108k_fair
5303,538,1,anova108k_fair
5303,538,2,anova108k_fair
5303,560,0,anova108k_fair
5303,560,1,anova108k_fair
5303,560,2,anova108k_fair
5303,582,0,anova108k_fair
5303,582,1,anova108k_fair
5303,582,2,anova108k_fair
5303,603,0,anova108k_fair
5303,603,1,anova108k_fair
5303,603,2,anova108k_fair
5303,625,0,anova108k_fair
5303,625,1,anova108k_fair
5303,625,2,anova108k_fair
5303,646,0,anova108k_fair
5303,646,1,anova108k_fair
5303,646,2,anova108k_fair
5303,668,0,anova108k_fair
5303,668,1,anova108k_fair
5303,668,2,anova108k_fair
5303,689,0,anova108k_fair
5303,689,1,anova108k_fair
5303,689,2,anova108k_fair
5303,711,0,anova108k_fair
5303,711,1,anova108k_fair
5303,711,2,anova108k_fair
5303,732,0,anova108k_fair
5303,732,1,anova108k_fair
5303,732,2,anova108k_fair
5303,754,0,anova108k_fair
5303,754,1,anova108k_fair
5303,754,2,anova108k_fair
5303,775,0,anova108k_fair
5303,775,1,anova108k_fair
5303,775,2,anova108k_fair
5303,797,0,anova108k_fair
5303,797,1,anova108k_fair
5303,797,2,anova108k_fair
5303,818,0,anova108k_fair
5303,818,1,anova108k_fair
5303,818,2,anova108k_fair
5303,840,0,anova108k_fair
5303,840,1,anova108k_fair
5303,840,2,anova108k_fair
5367,0,0,anova108k_fair
5367,0,1,anova108k_fair
5367,0,2,anova108k_fair
5367,22,0,anova108k_fair
5367,22,1,anova108k_fair
5367,22,2,anova108k_fair
5367,43,0,anova108k_fair
5367,43,1,anova108k_fair
5367,43,2,anova108k_fair
5367,65,0,anova108k_fair
5367,65,1,anova108k_fair
5367,65,2,anova108k_fair
5367,86,0,anova108k_fair
5367,86,1,anova108k_fair
5367,86,2,anova108k_fair
5367,108,0,anova108k_fair
5367,108,1,anova108k_fair
5367,108,2,anova108k_fair
5367,129,0,anova108k_fair
5367,129,1,anova108k_fair
5367,129,2,anova108k_fair
5367,151,0,anova108k_fair
5367,151,1,anova108k_fair
5367,151,2,anova108k_fair
5367,172,0,anova108k_fair
5367,172,1,anova108k_fair
5367,172,2,anova108k_fair
5367,194,0,anova108k_fair
5367,194,1,anova108k_fair
5367,194,2,anova108k_fair
5367,215,0,anova108k_fair
5367,215,1,anova108k_fair
5367,215,2,anova108k_fair
5367,237,0,anova108k_fair
5367,237,1,anova108k_fair
5367,237,2,anova108k_fair
5367,258,0,anova108k_fair
5367,258,1,anova108k_fair
5367,258,2,anova108k_fair
5367,280,0,anova108k_fair
5367,280,1,anova108k_fair
5367,280,2,anova108k_fair
5367,302,0,anova108k_fair
5367,302,1,anova108k_fair
5367,302,2,anova108k_fair
5367,323,0,anova108k_fair
5367,323,1,anova108k_fair
5367,323,2,anova108k_fair
5367,345,0,anova108k_fair
5367,345,1,anova108k_fair
5367,345,2,anova108k_fair
5367,366,0,anova108k_fair
5367,366,1,anova108k_fair
5367,366,2,anova108k_fair
5367,388,0,anova108k_fair
5367,388,1,anova108k_fair
5367,388,2,anova108k_fair
5367,409,0,anova108k_fair
5367,409,1,anova108k_fair
5367,409,2,anova108k_fair
5367,431,0,anova108k_fair
5367,431,1,anova108k_fair
5367,431,2,anova108k_fair
5367,452,0,anova108k_fair
5367,452,1,anova108k_fair
5367,452,2,anova108k_fair
5367,474,0,anova108k_fair
5367,474,1,anova108k_fair
5367,474,2,anova108k_fair
5367,495,0,anova108k_fair
5367,495,1,anova108k_fair
5367,495,2,anova108k_fair
5367,517,0,anova108k_fair
5367,517,1,anova108k_fair
5367,517,2,anova108k_fair
5367,538,0,anova108k_fair
5367,538,1,anova108k_fair
5367,538,2,anova108k_fair
5367,560,0,anova108k_fair
5367,560,1,anova108k_fair
5367,560,2,anova108k_fair
5367,582,0,anova108k_fair
5367,582,1,anova108k_fair
5367,582,2,anova108k_fair
5367,603,0,anova108k_fair
5367,603,1,anova108k_fair
5367,603,2,anova108k_fair
5367,625,0,anova108k_fair
5367,625,1,anova108k_fair
5367,625,2,anova108k_fair
5367,646,0,anova108k_fair
5367,646,1,anova108k_fair
5367,646,2,anova108k_fair
5367,668,0,anova108k_fair
5367,668,1,anova108k_fair
5367,668,2,anova108k_fair
5367,689,0,anova108k_fair
5367,689,1,anova108k_fair
5367,689,2,anova108k_fair
5367,711,0,anova108k_fair
5367,711,1,anova108k_fair
5367,711,2,anova108k_fair
5367,732,0,anova108k_fair
5367,732,1,anova108k_fair
5367,732,2,anova108k_fair
5367,754,0,anova108k_fair
5367,754,1,anova108k_fair
5367,754,2,anova108k_fair
5367,775,0,anova108k_fair
5367,775,1,anova108k_fair
5367,775,2,anova108k_fair
5367,797,0,anova108k_fair
5367,797,1,anova108k_fair
5367,797,2,anova108k_fair
5367,818,0,anova108k_fair
5367,818,1,anova108k_fair
5367,818,2,anova108k_fair
5367,840,0,anova108k_fair
5367,840,1,anova108k_fair
5367,840,2,anova108k_fair
5497,0,0,anova108k_fair
5497,0,1,anova108k_fair
5497,0,2,anova108k_fair
5497,22,0,anova108k_fair
5497,22,1,anova108k_fair
5497,22,2,anova108k_fair
5497,43,0,anova108k_fair
5497,43,1,anova108k_fair
5497,43,2,anova108k_fair
5497,65,0,anova108k_fair
5497,65,1,anova108k_fair
5497,65,2,anova108k_fair
5497,86,0,anova108k_fair
5497,86,1,anova108k_fair
5497,86,2,anova108k_fair
5497,108,0,anova108k_fair
5497,108,1,anova108k_fair
5497,108,2,anova108k_fair
5497,129,0,anova108k_fair
5497,129,1,anova108k_fair
5497,129,2,anova108k_fair
5497,151,0,anova108k_fair
5497,151,1,anova108k_fair
5497,151,2,anova108k_fair
5497,172,0,anova108k_fair
5497,172,1,anova108k_fair
5497,172,2,anova108k_fair
5497,194,0,anova108k_fair
5497,194,1,anova108k_fair
5497,194,2,anova108k_fair
5497,215,0,anova108k_fair
5497,215,1,anova108k_fair
5497,215,2,anova108k_fair
5497,237,0,anova108k_fair
5497,237,1,anova108k_fair
5497,237,2,anova108k_fair
5497,258,0,anova108k_fair
5497,258,1,anova108k_fair
5497,258,2,anova108k_fair
5497,280,0,anova108k_fair
5497,280,1,anova108k_fair
5497,280,2,anova108k_fair
5497,302,0,anova108k_fair
5497,302,1,anova108k_fair
5497,302,2,anova108k_fair
5497,323,0,anova108k_fair
5497,323,1,anova108k_fair
5497,323,2,anova108k_fair
5497,345,0,anova108k_fair
5497,345,1,anova108k_fair
5497,345,2,anova108k_fair
5497,366,0,anova108k_fair
5497,366,1,anova108k_fair
5497,366,2,anova108k_fair
5497,388,0,anova108k_fair
5497,388,1,anova108k_fair
5497,388,2,anova108k_fair
5497,409,0,anova108k_fair
5497,409,1,anova108k_fair
5497,409,2,anova108k_fair
5497,431,0,anova108k_fair
5497,431,1,anova108k_fair
5497,431,2,anova108k_fair
5497,452,0,anova108k_fair
5497,452,1,anova108k_fair
5497,452,2,anova108k_fair
5497,474,0,anova108k_fair
5497,474,1,anova108k_fair
5497,474,2,anova108k_fair
5497,495,0,anova108k_fair
5497,495,1,anova108k_fair
5497,495,2,anova108k_fair
5497,517,0,anova108k_fair
5497,517,1,anova108k_fair
5497,517,2,anova108k_fair
5497,538,0,anova108k_fair
5497,538,1,anova108k_fair
5497,538,2,anova108k_fair
5497,560,0,anova108k_fair
5497,560,1,anova108k_fair
5497,560,2,anova108k_fair
5497,582,0,anova108k_fair
5497,582,1,anova108k_fair
5497,582,2,anova108k_fair
5497,603,0,anova108k_fair
5497,603,1,anova108k_fair
5497,603,2,anova108k_fair
5497,625,0,anova108k_fair
5497,625,1,anova108k_fair
5497,625,2,anova108k_fair
5497,646,0,anova108k_fair
5497,646,1,anova108k_fair
5497,646,2,anova108k_fair
5497,668,0,anova108k_fair
5497,668,1,anova108k_fair
5497,668,2,anova108k_fair
5497,689,0,anova108k_fair
5497,689,1,anova108k_fair
5497,689,2,anova108k_fair
5497,711,0,anova108k_fair
5497,711,1,anova108k_fair
5497,711,2,anova108k_fair
5497,732,0,anova108k_fair
5497,732,1,anova108k_fair
5497,732,2,anova108k_fair
5497,754,0,anova108k_fair
5497,754,1,anova108k_fair
5497,754,2,anova108k_fair
5497,775,0,anova108k_fair
5497,775,1,anova108k_fair
5497,775,2,anova108k_fair
5497,797,0,anova108k_fair
5497,797,1,anova108k_fair
5497,797,2,anova108k_fair
5497,818,0,anova108k_fair
5497,818,1,anova108k_fair
5497,818,2,anova108k_fair
5497,840,0,anova108k_fair
5497,840,1,anova108k_fair
5497,840,2,anova108k_fair
5535,0,0,anova108k_fair
5535,0,1,anova108k_fair
5535,0,2,anova108k_fair
5535,22,0,anova108k_fair
5535,22,1,anova108k_fair
5535,22,2,anova108k_fair
5535,43,0,anova108k_fair
5535,43,1,anova108k_fair
5535,43,2,anova108k_fair
5535,65,0,anova108k_fair
5535,65,1,anova108k_fair
5535,65,2,anova108k_fair
5535,86,0,anova108k_fair
5535,86,1,anova108k_fair
5535,86,2,anova108k_fair
5535,108,0,anova108k_fair
5535,108,1,anova108k_fair
5535,108,2,anova108k_fair
5535,129,0,anova108k_fair
5535,129,1,anova108k_fair
5535,129,2,anova108k_fair
5535,151,0,anova108k_fair
5535,151,1,anova108k_fair
5535,151,2,anova108k_fair
5535,172,0,anova108k_fair
5535,172,1,anova108k_fair
5535,172,2,anova108k_fair
5535,194,0,anova108k_fair
5535,194,1,anova108k_fair
5535,194,2,anova108k_fair
5535,215,0,anova108k_fair
5535,215,1,anova108k_fair
5535,215,2,anova108k_fair
5535,237,0,anova108k_fair
5535,237,1,anova108k_fair
5535,237,2,anova108k_fair
5535,258,0,anova108k_fair
5535,258,1,anova108k_fair
5535,258,2,anova108k_fair
5535,280,0,anova108k_fair
5535,280,1,anova108k_fair
5535,280,2,anova108k_fair
5535,302,0,anova108k_fair
5535,302,1,anova108k_fair
5535,302,2,anova108k_fair
5535,323,0,anova108k_fair
5535,323,1,anova108k_fair
5535,323,2,anova108k_fair
5535,345,0,anova108k_fair
5535,345,1,anova108k_fair
5535,345,2,anova108k_fair
5535,366,0,anova108k_fair
5535,366,1,anova108k_fair
5535,366,2,anova108k_fair
5535,388,0,anova108k_fair
5535,388,1,anova108k_fair
5535,388,2,anova108k_fair
5535,409,0,anova108k_fair
5535,409,1,anova108k_fair
5535,409,2,anova108k_fair
5535,431,0,anova108k_fair
5535,431,1,anova108k_fair
5535,431,2,anova108k_fair
5535,452,0,anova108k_fair
5535,452,1,anova108k_fair
5535,452,2,anova108k_fair
5535,474,0,anova108k_fair
5535,474,1,anova108k_fair
5535,474,2,anova108k_fair
5535,495,0,anova108k_fair
5535,495,1,anova108k_fair
5535,495,2,anova108k_fair
5535,517,0,anova108k_fair
5535,517,1,anova108k_fair
5535,517,2,anova108k_fair
5535,538,0,anova108k_fair
5535,538,1,anova108k_fair
5535,538,2,anova108k_fair
5535,560,0,anova108k_fair
5535,560,1,anova108k_fair
5535,560,2,anova108k_fair
5535,582,0,anova108k_fair
5535,582,1,anova108k_fair
5535,582,2,anova108k_fair
5535,603,0,anova108k_fair
5535,603,1,anova108k_fair
5535,603,2,anova108k_fair
5535,625,0,anova108k_fair
5535,625,1,anova108k_fair
5535,625,2,anova108k_fair
5535,646,0,anova108k_fair
5535,646,1,anova108k_fair
5535,646,2,anova108k_fair
5535,668,0,anova108k_fair
5535,668,1,anova108k_fair
5535,668,2,anova108k_fair
5535,689,0,anova108k_fair
5535,689,1,anova108k_fair
5535,689,2,anova108k_fair
5535,711,0,anova108k_fair
5535,711,1,anova108k_fair
5535,711,2,anova108k_fair
5535,732,0,anova108k_fair
5535,732,1,anova108k_fair
5535,732,2,anova108k_fair
5535,754,0,anova108k_fair
5535,754,1,anova108k_fair
5535,754,2,anova108k_fair
5535,775,0,anova108k_fair
5535,775,1,anova108k_fair
5535,775,2,anova108k_fair
5535,797,0,anova108k_fair
5535,797,1,anova108k_fair
5535,797,2,anova108k_fair
5535,818,0,anova108k_fair
5535,818,1,anova108k_fair
5535,818,2,anova108k_fair
5535,840,0,anova108k_fair
5535,840,1,anova108k_fair
5535,840,2,anova108k_fair
5570,0,0,anova108k_fair
5570,0,1,anova108k_fair
5570,0,2,anova108k_fair
5570,22,0,anova108k_fair
5570,22,1,anova108k_fair
5570,22,2,anova108k_fair
5570,43,0,anova108k_fair
5570,43,1,anova108k_fair
5570,43,2,anova108k_fair
5570,65,0,anova108k_fair
5570,65,1,anova108k_fair
5570,65,2,anova108k_fair
5570,86,0,anova108k_fair
5570,86,1,anova108k_fair
5570,86,2,anova108k_fair
5570,108,0,anova108k_fair
5570,108,1,anova108k_fair
5570,108,2,anova108k_fair
5570,129,0,anova108k_fair
5570,129,1,anova108k_fair
5570,129,2,anova108k_fair
5570,151,0,anova108k_fair
5570,151,1,anova108k_fair
5570,151,2,anova108k_fair
5570,172,0,anova108k_fair
5570,172,1,anova108k_fair
5570,172,2,anova108k_fair
5570,194,0,anova108k_fair
5570,194,1,anova108k_fair
5570,194,2,anova108k_fair
5570,215,0,anova108k_fair
5570,215,1,anova108k_fair
5570,215,2,anova108k_fair
5570,237,0,anova108k_fair
5570,237,1,anova108k_fair
5570,237,2,anova108k_fair
5570,258,0,anova108k_fair
5570,258,1,anova108k_fair
5570,258,2,anova108k_fair
5570,280,0,anova108k_fair
5570,280,1,anova108k_fair
5570,280,2,anova108k_fair
5570,302,0,anova108k_fair
5570,302,1,anova108k_fair
5570,302,2,anova108k_fair
5570,323,0,anova108k_fair
5570,323,1,anova108k_fair
5570,323,2,anova108k_fair
5570,345,0,anova108k_fair
5570,345,1,anova108k_fair
5570,345,2,anova108k_fair
5570,366,0,anova108k_fair
5570,366,1,anova108k_fair
5570,366,2,anova108k_fair
5570,388,0,anova108k_fair
5570,388,1,anova108k_fair
5570,388,2,anova108k_fair
5570,409,0,anova108k_fair
5570,409,1,anova108k_fair
5570,409,2,anova108k_fair
5570,431,0,anova108k_fair
5570,431,1,anova108k_fair
5570,431,2,anova108k_fair
5570,452,0,anova108k_fair
5570,452,1,anova108k_fair
5570,452,2,anova108k_fair
5570,474,0,anova108k_fair
5570,474,1,anova108k_fair
5570,474,2,anova108k_fair
5570,495,0,anova108k_fair
5570,495,1,anova108k_fair
5570,495,2,anova108k_fair
5570,517,0,anova108k_fair
5570,517,1,anova108k_fair
5570,517,2,anova108k_fair
5570,538,0,anova108k_fair
5570,538,1,anova108k_fair
5570,538,2,anova108k_fair
5570,560,0,anova108k_fair
5570,560,1,anova108k_fair
5570,560,2,anova108k_fair
5570,582,0,anova108k_fair
5570,582,1,anova108k_fair
5570,582,2,anova108k_fair
5570,603,0,anova108k_fair
5570,603,1,anova108k_fair
5570,603,2,anova108k_fair
5570,625,0,anova108k_fair
5570,625,1,anova108k_fair
5570,625,2,anova108k_fair
5570,646,0,anova108k_fair
5570,646,1,anova108k_fair
5570,646,2,anova108k_fair
5570,668,0,anova108k_fair
5570,668,1,anova108k_fair
5570,668,2,anova108k_fair
5570,689,0,anova108k_fair
5570,689,1,anova108k_fair
5570,689,2,anova108k_fair
5570,711,0,anova108k_fair
5570,711,1,anova108k_fair
5570,711,2,anova108k_fair
5570,732,0,anova108k_fair
5570,732,1,anova108k_fair
5570,732,2,anova108k_fair
5570,754,0,anova108k_fair
5570,754,1,anova108k_fair
5570,754,2,anova108k_fair
5570,775,0,anova108k_fair
5570,775,1,anova108k_fair
5570,775,2,anova108k_fair
5570,797,0,anova108k_fair
5570,797,1,anova108k_fair
5570,797,2,anova108k_fair
5570,818,0,anova108k_fair
5570,818,1,anova108k_fair
5570,818,2,anova108k_fair
5570,840,0,anova108k_fair
5570,840,1,anova108k_fair
5570,840,2,anova108k_fair
5574,0,0,anova108k_fair
5574,0,1,anova108k_fair
5574,0,2,anova108k_fair
5574,22,0,anova108k_fair
5574,22,1,anova108k_fair
5574,22,2,anova108k_fair
5574,43,0,anova108k_fair
5574,43,1,anova108k_fair
5574,43,2,anova108k_fair
5574,65,0,anova108k_fair
5574,65,1,anova108k_fair
5574,65,2,anova108k_fair
5574,86,0,anova108k_fair
5574,86,1,anova108k_fair
5574,86,2,anova108k_fair
5574,108,0,anova108k_fair
5574,108,1,anova108k_fair
5574,108,2,anova108k_fair
5574,129,0,anova108k_fair
5574,129,1,anova108k_fair
5574,129,2,anova108k_fair
5574,151,0,anova108k_fair
5574,151,1,anova108k_fair
5574,151,2,anova108k_fair
5574,172,0,anova108k_fair
5574,172,1,anova108k_fair
5574,172,2,anova108k_fair
5574,194,0,anova108k_fair
5574,194,1,anova108k_fair
5574,194,2,anova108k_fair
5574,215,0,anova108k_fair
5574,215,1,anova108k_fair
5574,215,2,anova108k_fair
5574,237,0,anova108k_fair
5574,237,1,anova108k_fair
5574,237,2,anova108k_fair
5574,258,0,anova108k_fair
5574,258,1,anova108k_fair
5574,258,2,anova108k_fair
5574,280,0,anova108k_fair
5574,280,1,anova108k_fair
5574,280,2,anova108k_fair
5574,302,0,anova108k_fair
5574,302,1,anova108k_fair
5574,302,2,anova108k_fair
5574,323,0,anova108k_fair
5574,323,1,anova108k_fair
5574,323,2,anova108k_fair
5574,345,0,anova108k_fair
5574,345,1,anova108k_fair
5574,345,2,anova108k_fair
5574,366,0,anova108k_fair
5574,366,1,anova108k_fair
5574,366,2,anova108k_fair
5574,388,0,anova108k_fair
5574,388,1,anova108k_fair
5574,388,2,anova108k_fair
5574,409,0,anova108k_fair
5574,409,1,anova108k_fair
5574,409,2,anova108k_fair
5574,431,0,anova108k_fair
5574,431,1,anova108k_fair
5574,431,2,anova108k_fair
5574,452,0,anova108k_fair
5574,452,1,anova108k_fair
5574,452,2,anova108k_fair
5574,474,0,anova108k_fair
5574,474,1,anova108k_fair
5574,474,2,anova108k_fair
5574,495,0,anova108k_fair
