year,ohc,scenario
127,-4.970797101005179,abrupt-4xCO2
128,-4.9662814479984645,abrupt-4xCO2
129,-4.964372783817657,abrupt-4xCO2
130,-4.9599836258039085,abrupt-4xCO2
131,-4.956426409424329,abrupt-4xCO2
132,-4.953541186084486,abrupt-4xCO2
133,-4.950617570746435,abrupt-4xCO2
134,-4.9462532761978775,abrupt-4xCO2
135,-4.942365712806827,abrupt-4xCO2
136,-4.938732984621231,abrupt-4xCO2
137,-4.935593279747113,abrupt-4xCO2
138,-4.9317350648853875,abrupt-4xCO2
139,-4.928981354979218,abrupt-4xCO2
140,-4.925337131709268,abrupt-4xCO2
141,-4.923567950888856,abrupt-4xCO2
142,-4.919776947857582,abrupt-4xCO2
143,-4.915689003272135,abrupt-4xCO2
144,-4.912039522928734,abrupt-4xCO2
145,-4.908967660877803,abrupt-4xCO2
146,-4.9048703650905665,abrupt-4xCO2
147,-4.9016506737047205,abrupt-4xCO2
148,-4.89833299297176,abrupt-4xCO2
149,-4.895123424268749,abrupt-4xCO2
150,-4.891822954726546,abrupt-4xCO2
1,-5.647326776426133,piControl
2,-5.647362729947861,piControl
3,-5.647037554308365,piControl
4,-5.646121825910594,piControl
5,-5.645949153377585,piControl
6,-5.646041189481134,piControl
7,-5.645542522597182,piControl
8,-5.644228556384779,piControl
9,-5.642862232417277,piControl
10,-5.642746168946567,piControl
11,-5.642504408059875,piControl
12,-5.6420175591560255,piControl
13,-5.641511317475201,piControl
14,-5.6406101906136294,piControl
15,-5.6400655280045475,piControl
16,-5.640065681771056,piControl
17,-5.640326204691847,piControl
18,-5.639846371951169,piControl
19,-5.6396678692656135,piControl
20,-5.6392222117071285,piControl
21,-5.638275194821293,piControl
22,-5.637766655177286,piControl
23,-5.637115154110018,piControl
24,-5.636330062395905,piControl
25,-5.636043137066985,piControl
26,-5.63581875187077,piControl
27,-5.634923119362586,piControl
28,-5.634833496564055,piControl
29,-5.633866969853232,piControl
30,-5.633321704603222,piControl
31,-5.633786690039713,piControl
32,-5.633383268852756,piControl
33,-5.632150179719272,piControl
34,-5.631102095564751,piControl
35,-5.631045151277969,piControl
36,-5.630948695091352,piControl
37,-5.63059775731335,piControl
38,-5.630164206517886,piControl
39,-5.629662654438957,piControl
40,-5.62823347196187,piControl
41,-5.627970468181453,piControl
42,-5.627771642763321,piControl
43,-5.627333179849093,piControl
44,-5.626527965232118,piControl
45,-5.6264383890857435,piControl
46,-5.626212837271495,piControl
47,-5.626227799660521,piControl
48,-5.626017861823513,piControl
49,-5.625797250826065,piControl
50,-5.624969747621719,piControl
51,-5.623874723094783,piControl
52,-5.623049004437172,piControl
53,-5.621767493470075,piControl
54,-5.6216215499459885,piControl
55,-5.621077244399024,piControl
56,-5.620678379111094,piControl
57,-5.619663075224994,piControl
58,-5.619021143978589,piControl
59,-5.618827656969998,piControl
60,-5.6183464233189415,piControl
61,-5.618273642291761,piControl
62,-5.618333037912029,piControl
63,-5.617856727923201,piControl
64,-5.617940525159444,piControl
65,-5.617131154831141,piControl
66,-5.617105750515036,piControl
67,-5.617049651067765,piControl
68,-5.61661550704747,piControl
69,-5.616189453699818,piControl
70,-5.615816623217439,piControl
71,-5.615188323734888,piControl
72,-5.61503373498786,piControl
73,-5.614846148556226,piControl
74,-5.614253844953563,piControl
75,-5.613686823454059,piControl
76,-5.6133882365814625,piControl
77,-5.612886931798229,piControl
78,-5.612574093962369,piControl
79,-5.612286738359211,piControl
80,-5.612137440459369,piControl
81,-5.612232357181915,piControl
82,-5.611471322464617,piControl
83,-5.610630219099952,piControl
84,-5.610041121913962,piControl
85,-5.609947542948266,piControl
86,-5.609502241056259,piControl
87,-5.6089381520213974,piControl
88,-5.6081457334022,piControl
89,-5.607635656121659,piControl
90,-5.607832340344991,piControl
91,-5.607631741977129,piControl
92,-5.607188271822995,piControl
93,-5.606980261084152,piControl
94,-5.607332607164775,piControl
95,-5.607216644808243,piControl
96,-5.606499265644648,piControl
97,-5.6057288744678235,piControl
98,-5.605907722368633,piControl
99,-5.605755076382329,piControl
100,-5.605560837053273,piControl
101,-5.605135585837168,piControl
102,-5.6044063058618,piControl
103,-5.604280329792878,piControl
104,-5.604560313812674,piControl
105,-5.60429700694672,piControl
106,-5.603836494602569,piControl
107,-5.602865193059536,piControl
108,-5.602177929551634,piControl
109,-5.602145108784715,piControl
110,-5.602245679620194,piControl
111,-5.601674376941118,piControl
112,-5.600951913284929,piControl
113,-5.6001361063081925,piControl
114,-5.599640949458292,piControl
115,-5.599863153989197,piControl
116,-5.599128908653782,piControl
117,-5.598890078557681,piControl
118,-5.598499853317052,piControl
119,-5.59778514325293,piControl
120,-5.597644023372703,piControl
121,-5.597207858464489,piControl
122,-5.596322984564794,piControl
123,-5.5955053014182,piControl
124,-5.594448507648625,piControl
125,-5.594264210740181,piControl
126,-5.592990411471014,piControl
127,-5.592691497073147,piControl
128,-5.592037246651845,piControl
129,-5.592675178998137,piControl
130,-5.592539245135163,piControl
131,-5.591926990311002,piControl
132,-5.591574691093132,piControl
133,-5.5904359373327805,piControl
134,-5.589095579434748,piControl
135,-5.588058816930635,piControl
136,-5.587645248517598,piControl
137,-5.586470385773541,piControl
138,-5.585088731164801,piControl
139,-5.583928621531836,piControl
140,-5.582766967930206,piControl
141,-5.58207216916019,piControl
142,-5.581642293276852,piControl
143,-5.581095708523943,piControl
144,-5.580255397378582,piControl
145,-5.579484568556694,piControl
146,-5.579195955354874,piControl
147,-5.5783533672166,piControl
148,-5.578751869724221,piControl
149,-5.578753714365502,piControl
150,-5.577998929480984,piControl
151,-5.577235302638487,piControl
152,-5.576800427371508,piControl
153,-5.576632129982726,piControl
154,-5.577082982781815,piControl
155,-5.576718738170269,piControl
156,-5.576672427295006,piControl
157,-5.576454069843031,piControl
158,-5.5761473185395545,piControl
159,-5.575638045378722,piControl
160,-5.575010960722623,piControl
161,-5.575836921064821,piControl
162,-5.576219695888153,piControl
163,-5.576098594509188,piControl
164,-5.5767267370877205,piControl
165,-5.576968190441393,piControl
166,-5.577002341126742,piControl
167,-5.5769790769274765,piControl
168,-5.577350799351523,piControl
169,-5.576927324843734,piControl
170,-5.577037060097473,piControl
171,-5.576904768500823,piControl
172,-5.576959585163691,piControl
173,-5.5766046667752205,piControl
174,-5.576606581962272,piControl
175,-5.576306361318286,piControl
176,-5.575266855056972,piControl
177,-5.575671495150213,piControl
178,-5.5753985522544545,piControl
179,-5.57485459020229,piControl
180,-5.57485615455941,piControl
181,-5.574568171043919,piControl
182,-5.573872243541561,piControl
183,-5.573660622528993,piControl
184,-5.573273744975051,piControl
185,-5.572610599047517,piControl
186,-5.572324470624531,piControl
187,-5.571634239186355,piControl
188,-5.5711806963567865,piControl
189,-5.5708727196471335,piControl
190,-5.571163821546999,piControl
191,-5.571035662635428,piControl
192,-5.570115915063309,piControl
193,-5.569212014707801,piControl
194,-5.568234923114515,piControl
195,-5.5668232545175185,piControl
196,-5.56595991343668,piControl
197,-5.5649626784128685,piControl
198,-5.563746872993365,piControl
199,-5.563231283198289,piControl
200,-5.562526640173507,piControl
