ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_u_pre,gic_s_r5,d2_steric_1,d2_steric_2,obs_corr_log10L,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip_u,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
-5.689198709988397e-5,-6.49161437787588e-5,2.4159322381334275e-6,0.0008681437195469978,7.456750315396011e-5,-0.00018404536042365636,8.279324665671453e-6,6.494790018388289e-6,6.360839851076295e-5,-2.252248274463802e-6,-3.2549722281492606e-6,-0.00048030049191299034,-0.00018158488394988891,-1.802662061244596e-5,0.0006484356296135903,-8.107025535469418e-7,-4.664647394807324e-5,-0.0007709493932698132,-0.0016587407014920358,-0.00010742134221523881,-5.378865938518065e-5,5.4418548528779805e-5,-0.00142059425012222,-9.864478138560046e-5,-1.4368479128911747e-5,-9.693166280000682e-5,-0.0001106834147720066,0.00039759207959779705,-4.2854298527153504e-5,0.0008202320280627284,1.887607345059028e-5,-0.00601355957060093,-0.00818917046932868,0.00323032716255279,0.0002494266642065081,-0.00016833060910028538,6.470963584293458e-6,-9.673126696090661e-6,-0.0019490832097308073,-7.4352888439773355e-6,9.77543541937777e-5,0.004574789901147206,0.0022393568645007102,5.58999815730368e-9,-1.9076612397132792e-5,-4.801953094646377e-5,-0.00033873028027851625,-0.004160775798943521,-3.6274411186404567e-7,-0.0002569328250610617,-5.640417505406727e-6,-0.00036268242661368694,5.672220666112743e-6,-1.099028477540078e-5,2.520883517042823e-5,-4.5542566413455525e-6
-0.001664179338276642,0.00042158719391796194,-2.5922878086273286e-5,-0.01940882746618669,7.403805323973305e-5,-0.002247000227797897,-3.437360984749937e-5,0.00013145776337060097,-0.0032717990028560237,2.251088549232199e-5,2.3738807523852893e-5,0.004139686740715702,-0.0025432541962390177,0.002051940415707786,-0.0078029556150671685,0.00031664678623621753,0.0017619926937599163,-0.0003098191672525769,-0.010507753565012682,0.0017695272747916897,-0.0011787823833577268,-0.00025705877522556994,-0.007421510651333996,0.005951697526240818,0.0005348706323400294,-0.0018350793745545591,0.002665012248990995,-0.002725640379105557,-0.0020300250896577786,-0.007708454367281019,-0.0015598856079430642,0.1471716070231395,-0.09783700193048789,0.04412318999750627,-0.004512646227075396,0.001066414894529336,-1.823435823078146e-5,-4.721440485221517e-5,0.029828809302085375,-8.299694556761489e-5,-0.004003848271234356,0.0022393568645007102,0.8382842756713059,2.7175909030016653e-7,-0.0002940575781622019,-0.0019136492936822143,-0.0022441535373120547,0.15946764882389114,3.731228746644632e-5,0.0007478719728089988,3.5560460702560995e-7,-0.0020502248478788294,-4.3705393486884544e-5,-0.00012784333781148833,0.0004973351958643109,0.00012511656461878528
1.0853425917319349e-8,3.031740843040565e-10,-5.34307355782495e-11,-6.584148537578375e-9,-1.4550562199491582e-9,1.0187091319037598e-8,1.4993052444809156e-10,-8.177035825491726e-11,1.7577597713553503e-10,-1.0884160223490231e-11,-6.878597783668843e-12,-4.2459956575242895e-9,-4.3180622090763015e-9,1.9980953535492423e-9,-3.182201001688107e-9,-1.2557446004094673e-10,6.854106142751073e-10,1.3767734462347444e-8,1.8378502742764216e-8,-2.457946622739792e-9,-6.821996599903247e-10,7.939738148173749e-10,-8.861260878351429e-9,-2.032976232201962e-9,3.0930521301298716e-11,-4.016030054707791e-9,-1.3336980008118006e-8,3.2053433980158785e-9,-5.2940207365088316e-11,1.2670784406888064e-8,-9.765843998052222e-10,1.1554429832918353e-7,6.890146744426949e-9,-2.548408329713213e-9,-2.9768972480058085e-9,9.70128638653153e-10,-3.6102431589602693e-11,-3.310337697494043e-11,2.8077613491990522e-8,-1.1888195630732867e-10,1.6886552064304733e-9,5.58999815730368e-9,2.7175909030016653e-7,9.93133402013939e-13,7.09129226470502e-10,6.896481731750645e-9,3.7040557332336772e-9,2.3344686264819394e-7,7.31535832252181e-11,8.050628457061351e-10,4.4618113944394516e-11,1.9841591402776678e-9,1.1403956544386396e-10,-2.531691116863689e-10,3.362583643797739e-11,-1.195102482181148e-10
4.013820370191214e-6,2.133300360035901e-6,1.2390050894285406e-7,-2.2525261519296075e-5,-4.388145179932173e-6,3.836385250373684e-6,-1.0202478704788814e-7,6.859769260822497e-7,-1.308712613097911e-6,-7.175667882654161e-8,-1.5663182430923376e-9,1.7399694645537476e-5,-2.055207356113559e-5,4.638249306920118e-6,5.50550714057077e-6,-5.649410912079588e-7,-4.971408044110654e-7,7.925364636564159e-6,1.0525566612455006e-5,-1.058607793734069e-6,-9.468596518686784e-7,1.5960445881816723e-7,-1.2960760982116298e-5,2.930732607065897e-6,6.035513931220756e-7,-7.493669500718618e-7,7.4009623575150575e-6,-1.9780137309356957e-6,1.4786508973216148e-6,9.971994789197421e-6,-2.316439152429475e-6,5.4210844964042695e-5,0.00030394909335292345,-0.00012275267024893514,-2.2612867671567248e-5,8.364381432438985e-6,-1.9092684151405504e-8,3.445709763455441e-7,-0.0001242684208974065,2.7348874815253735e-7,6.100208808781021e-6,-1.9076612397132792e-5,-0.0002940575781622019,7.09129226470502e-10,9.299673206815726e-6,1.9234243878002776e-5,1.7385438400400597e-5,0.0004886834216759822,-2.4101846446828863e-7,-3.1517633249965732e-6,2.324885164715588e-7,1.5750800137537542e-5,-4.2153648528263614e-8,7.252199687231044e-8,-9.163756542964002e-7,-8.770437572839102e-7
0.00011343539163422009,6.16751376513789e-6,-2.0019619968731928e-7,-4.116933030698895e-5,-9.159688193907367e-6,0.00014053769880542912,8.201777680985345e-7,6.661166847903148e-7,1.273654448343301e-5,-3.095082844201155e-7,1.4125518828826044e-8,-8.281510238845662e-6,-6.0355515261784954e-5,1.0526288997265564e-5,-6.507749561515113e-6,-1.8697443284404291e-6,-4.005191440766185e-6,0.00011906666729237965,0.00023408507390772877,-3.5669503347401886e-5,-1.0375645760436076e-6,8.754942321699428e-6,5.750222444401414e-5,-1.7270719238698854e-5,-1.341790011701522e-6,-8.529394536560664e-6,-7.110429068751585e-5,1.8205437600580073e-5,2.8716697999988147e-6,8.144938770541973e-5,-7.623434824600769e-6,7.85925337644658e-5,0.0018079178789375836,-0.0003779364790315816,-4.326520204041422e-5,2.618840296319031e-5,-6.070274234549872e-7,3.8937634059549685e-7,9.680790610462478e-6,5.50649717410623e-7,4.048155981074565e-5,-4.801953094646377e-5,-0.0019136492936822143,6.896481731750645e-9,1.9234243878002776e-5,0.0001030725743650628,4.435088724798601e-5,0.0020571696302108936,3.756342429577424e-7,-1.1911705064901073e-6,5.964933370762692e-7,4.616922084297395e-5,6.125539386640683e-7,8.020220663296329e-7,-2.9919296234847575e-6,-3.089313285493986e-6
3.782086423134319e-5,8.359219421940272e-6,-2.9081529456705064e-7,1.771281340770408e-6,1.8948065922627734e-5,-1.6220779804490814e-5,1.574579985897019e-6,-4.468796892851132e-6,2.613102546929522e-5,2.99855465146621e-7,-1.3069351171477824e-6,-0.0001384043290431065,1.292815871383982e-5,2.6609989576289282e-5,2.230132257370516e-5,-5.485547354169793e-6,6.229417292414628e-6,0.00028744184679598645,0.0003715696523962127,3.49240336544172e-5,-7.936000677060413e-6,2.5097317501395516e-5,-0.00019127297260829187,-9.090536041966322e-5,-8.636493418402025e-7,-3.7232095649298743e-7,-0.00016778786281199066,-1.3879217904025761e-5,6.566203827014437e-5,1.5972556676503554e-5,-2.139661107585985e-5,0.003391804373599272,-0.0009120997388623313,-0.00019935815483083873,-0.00012313986886111554,3.5871377541588456e-5,-2.362277190153972e-7,1.0184923093475933e-6,0.0001602506946940807,2.2487155235234233e-7,0.00012509502775671615,-0.00033873028027851625,-0.0022441535373120547,3.7040557332336772e-9,1.7385438400400597e-5,4.435088724798601e-5,0.0002933567783698694,0.002106098549063601,-9.740496184868397e-7,5.913194092800742e-6,2.928462734024764e-7,5.648829649026075e-5,-4.901529813418844e-7,-4.503771618698574e-6,3.1015377082332037e-6,1.936133732496334e-6
0.002360858868844569,9.446426674003616e-5,6.546823042158936e-6,0.007552224218666698,-0.00040931286422679224,0.0026865826834281195,1.663230712298908e-5,5.2555355590270185e-6,-0.0005658365540901766,-1.395803062096296e-6,2.3068063615905594e-5,0.003893426725882285,-0.005674931253268121,-0.001222660347728438,-0.004072746291077107,-8.869069920937052e-5,0.0010890041530873839,0.0015381822861834993,-0.007934880505540995,-0.004632822747318122,-0.0014223705362068704,0.0014234456153846694,-0.02861996139719135,-0.004755813424013609,-0.0004680240637225901,0.001855460133582144,0.014897143690627447,0.0015223928360542825,-0.00016981037645242745,-0.022348360916772288,-0.0002500107033062449,0.0683562522924265,0.08749834869720684,0.00848434143491277,-0.002090159705514803,0.001299598544277761,-7.610414410449265e-5,-9.38636282324294e-5,-0.027144158561994317,-0.00017728778697754692,-0.0016892133777650987,-0.004160775798943521,0.15946764882389114,2.3344686264819394e-7,0.0004886834216759822,0.0020571696302108936,0.002106098549063601,0.6405948708247219,3.56845732999859e-5,-0.0007428798821985002,9.407223763883304e-6,0.004920875394209974,-2.46236886956577e-5,-9.369636230921413e-5,0.00029686874123948916,8.3281238401892e-6
-1.2142123811748923e-6,-3.365563692163882e-7,-1.565031748587182e-8,1.489454909389591e-6,8.463522567618075e-8,-6.150942322346699e-7,2.607075439299281e-8,1.0787726530725995e-8,-1.3531459954899567e-8,-3.0071634484935557e-9,4.96070723798247e-9,-1.1859038495964669e-6,1.6979841518977826e-6,-3.428866275572502e-7,-1.0301066297965548e-6,-6.230166815052171e-8,-1.15435392618111e-7,1.7719860163102673e-6,5.012523993458923e-6,-9.687585100449637e-7,7.81639087295342e-8,-5.427452491624258e-7,-6.974229129904301e-6,-2.1476829237690342e-8,-2.285221068511156e-7,1.336238804358012e-7,-2.9245447381163938e-6,-1.2000103458416743e-6,-4.4824810238083645e-7,1.2829761473608096e-6,1.7257543238252956e-7,-2.1170966710260367e-5,-5.548889678514133e-6,-6.742443385475638e-6,-9.941205970938807e-7,8.310791819371749e-7,3.664869052851982e-8,5.1743335055207205e-8,9.926996175060157e-6,2.63363061893367e-8,2.1732251907566166e-7,-3.6274411186404567e-7,3.731228746644632e-5,7.31535832252181e-11,-2.4101846446828863e-7,3.756342429577424e-7,-9.740496184868397e-7,3.56845732999859e-5,7.54409070445384e-7,2.7729604593407245e-8,-7.52567255196125e-9,-9.329590622587515e-7,-8.104961995402052e-9,1.6707402186666672e-7,-1.1613994089295367e-8,1.2594790569333044e-7
6.989727590055083e-6,4.510485226337684e-6,-5.119019792630343e-7,5.189528990205977e-6,-2.2026252919209644e-6,6.395502375596874e-6,1.0339635286711795e-8,-1.131477954013097e-6,-2.37959412207828e-5,2.0627704508395695e-7,3.149486843714024e-7,5.6514906207600463e-5,-2.8100912303437986e-6,3.7572359332781024e-5,-3.054445038240425e-5,2.197492796709859e-6,4.9030517288861895e-6,8.984119205673188e-5,9.363336286034826e-5,-5.681557653911166e-6,2.663918764295861e-6,4.302365786177217e-6,0.00032295767166585056,1.8363153549474666e-6,2.6162988808980716e-7,-4.133004372996615e-6,-1.937532626864567e-5,4.971325165446039e-6,5.3767721756040026e-6,3.759725601020188e-5,-5.162899112024763e-7,0.000663635685936505,-0.0002693210945131829,6.71202967038527e-5,8.53669869617155e-6,1.1670806231266524e-5,-8.723026256253617e-7,1.177616858964714e-6,0.00017295207677045635,5.453109471272899e-7,-1.1752216012270452e-5,-0.0002569328250610617,0.0007478719728089988,8.050628457061351e-10,-3.1517633249965732e-6,-1.1911705064901073e-6,5.913194092800742e-6,-0.0007428798821985002,2.7729604593407245e-8,7.056976297774851e-5,1.119850119968166e-6,2.418006506161017e-5,5.23050128177905e-7,-1.0376951291772483e-6,-1.224630222921011e-6,-2.8634580189620224e-7
1.7773364416028542e-6,7.927722806677444e-8,-4.484332890858976e-9,-3.931014693213784e-6,-5.126365102334642e-7,1.8243540213298747e-6,1.593314991011313e-8,-1.248648449756198e-7,-4.4784786909499604e-7,-4.197710331338124e-9,9.31590912986019e-9,2.919867906468973e-6,-3.7748608811541313e-7,3.9209800072823485e-7,1.692751183293959e-6,1.59562609729774e-7,5.196015966744538e-7,-3.94500506482716e-7,1.3517298043321214e-6,-2.3210591441315364e-7,1.1699191059345105e-7,1.278085161270096e-6,1.6743450559403753e-5,-6.886493652925371e-7,3.809321964390239e-7,-9.475630396712477e-7,-3.1278888407023626e-6,1.1392598189806356e-6,2.5621583266706764e-7,-3.041915732629747e-6,-5.835475969587165e-7,-1.1065736042628373e-5,1.0124409004616931e-5,1.0640872202434527e-5,7.587410084010034e-7,2.0244912476600132e-7,5.411723523563203e-8,-1.6694403302999e-8,-1.650769431821537e-6,-3.368279077204905e-8,1.7439652895170046e-8,-5.640417505406727e-6,3.5560460702560995e-7,4.4618113944394516e-11,2.324885164715588e-7,5.964933370762692e-7,2.928462734024764e-7,9.407223763883304e-6,-7.52567255196125e-9,1.119850119968166e-6,1.4672412693970537e-6,1.8708104712020001e-6,2.3558966009463054e-8,-1.540074718289155e-7,-1.5205593362616386e-7,3.925396621722209e-8
0.00012848610379374194,1.2308397503467237e-5,1.1366472241818855e-7,9.170774526922912e-5,-1.4153513728861463e-5,0.00013023238969929072,-1.6160121589814725e-6,1.6210151659697296e-6,-9.945045970651878e-6,-7.168115036871829e-8,6.002966116978687e-7,9.521882308875699e-5,-1.739747867231416e-5,1.229220656812278e-5,-4.7779046156541294e-5,7.508255709263126e-7,-3.934679310478721e-8,1.662380836706721e-5,0.00011452857608956135,-7.007415077688565e-5,-7.70785666660075e-7,1.8679808296578926e-5,-0.00012710530265341342,-0.00012027761275538102,-4.585480676593854e-6,1.3739690435126782e-5,0.00020007182899061407,1.3902872014876488e-6,4.335638239646364e-6,1.4034517660706279e-5,-2.2203494904659955e-6,-0.001512372407087573,-0.0014118863358591144,-9.609964659352559e-5,1.3287351957657846e-5,-5.492453814561762e-5,-1.5190879893619481e-6,9.82089968400338e-7,-0.00017759585936108447,-1.9324406050730673e-6,-6.5226355949103285e-6,-0.00036268242661368694,-0.0020502248478788294,1.9841591402776678e-9,1.5750800137537542e-5,4.616922084297395e-5,5.648829649026075e-5,0.004920875394209974,-9.329590622587515e-7,2.418006506161017e-5,1.8708104712020001e-6,0.00028112866346639116,2.745497087590592e-7,2.630122205181004e-6,-4.754500664157524e-7,-3.4640469301125465e-6
1.2112945207326947e-6,-2.7904191775963186e-7,-1.5682851618906435e-8,7.742680292956311e-6,1.627752175784977e-8,4.1761323683375685e-7,-4.9657301124192096e-8,3.6852792846000135e-8,6.405087640807693e-7,1.126501667610124e-8,1.4995141753282393e-9,9.55939717142436e-7,1.4368372735692866e-6,8.267112849098185e-7,-3.224831501312082e-6,2.2898819905895832e-8,7.913264915452139e-9,4.486446827667083e-6,-4.6356369614077e-6,-5.432895052128334e-7,-3.4661314014948243e-7,-1.3537636548565023e-9,-1.0925990021087347e-5,1.924356312754934e-6,-1.9701062118782952e-7,-4.3985207198219903e-7,-1.2420714248021282e-6,1.963865605728339e-6,-1.2185774211216867e-6,3.4370870619625564e-6,2.2596676348979536e-7,-1.4634160927998657e-5,-1.3590097754583218e-5,-3.5696514938295714e-6,2.3038031960249985e-6,-6.013317155442627e-7,5.278093491408375e-8,-5.109606330717104e-9,9.202994255064917e-6,-7.862365676320543e-8,7.602150826092726e-8,5.672220666112743e-6,-4.3705393486884544e-5,1.1403956544386396e-10,-4.2153648528263614e-8,6.125539386640683e-7,-4.901529813418844e-7,-2.46236886956577e-5,-8.104961995402052e-9,5.23050128177905e-7,2.3558966009463054e-8,2.745497087590592e-7,1.068460109323217e-6,-1.361321734096957e-7,2.244823017329789e-8,2.0485236827640327e-8
9.811601824150126e-6,7.422856116389248e-7,2.0257003398781565e-8,-2.3475001038791974e-6,-6.962068688532582e-7,1.371726969965836e-5,-2.050116636638278e-7,4.1735921644995935e-7,4.039702170026328e-7,-3.557107457957516e-8,1.331815319328117e-7,-1.4543529102916771e-5,-5.121037336663504e-6,-6.278697116662945e-7,-9.697765443065596e-6,8.41017216664093e-7,-6.08480365121473e-7,-8.513779962272936e-6,3.267785777348158e-6,-1.2798600733552517e-6,6.582065497356698e-7,1.5247490021411916e-7,1.8248151626052726e-5,7.827658237839458e-6,5.279039560685204e-7,-7.364294989130776e-7,9.30230179969994e-6,-7.661125473590058e-6,1.1961339748848719e-6,-1.6273083910663013e-5,9.126594958107635e-7,0.00012669613017904583,0.00015044859352072345,0.00011393870018765949,3.879146487479325e-6,7.779561567245769e-7,-8.586753267320106e-7,6.63909901094433e-8,-1.9250243683018324e-5,3.0115699797323735e-7,1.4533809001666595e-6,-1.099028477540078e-5,-0.00012784333781148833,-2.531691116863689e-10,7.252199687231044e-8,8.020220663296329e-7,-4.503771618698574e-6,-9.369636230921413e-5,1.6707402186666672e-7,-1.0376951291772483e-6,-1.540074718289155e-7,2.630122205181004e-6,-1.361321734096957e-7,2.6675381510467462e-5,-1.517977542010381e-7,-5.933448747951966e-7
-2.2810875057937287e-6,1.912741235273726e-7,-3.446885023968632e-8,3.4045006193924257e-6,2.5597860239024497e-7,-2.2344391419453063e-6,1.8436647379059431e-7,-9.367671319469423e-8,2.4103328114906876e-6,-3.696404287170436e-8,3.030899007952466e-8,4.486767359288355e-6,-5.93104112216354e-6,-2.0427836532494834e-6,-1.0351021626166101e-5,-2.857666907781947e-7,-2.1127770116415982e-7,3.734155863730075e-7,2.9166256523591057e-5,-4.124413746343877e-8,-1.0617673987377054e-6,4.533425271624031e-8,-5.439941437386452e-5,-4.648424544628739e-7,-3.2312574933840247e-7,3.083250767458558e-7,9.21658047695496e-6,-6.292290084370565e-6,8.599501906551562e-7,-5.679442988917823e-6,4.612874963550506e-8,0.00018396124943766194,-6.70375829126062e-5,7.603532959733843e-6,-4.6218677043826695e-6,4.436105955253051e-6,-1.3432632602110504e-7,-2.5730975491951237e-7,6.322873190850363e-6,-4.371822867017105e-7,-1.9470245445205854e-8,2.520883517042823e-5,0.0004973351958643109,3.362583643797739e-11,-9.163756542964002e-7,-2.9919296234847575e-6,3.1015377082332037e-6,0.00029686874123948916,-1.1613994089295367e-8,-1.224630222921011e-6,-1.5205593362616386e-7,-4.754500664157524e-7,2.244823017329789e-8,-1.517977542010381e-7,9.446447571225911e-6,-2.545641278525203e-7
-1.4649872186188492e-6,-1.8013614055345643e-7,-5.2819381630646294e-8,-1.5603146276851562e-5,5.823323304620488e-7,-2.6978232133572955e-6,-4.176071977311953e-8,-6.154179224238561e-9,-5.107317472857121e-7,5.308556412506318e-10,2.3482312817022145e-8,1.2466707990204193e-5,-1.3904275015000198e-6,-5.066152517086414e-6,-6.382518946024974e-6,-5.378691003809697e-7,5.062795917505314e-7,8.054811374755382e-6,-2.0405620798721178e-5,1.3700662633229503e-6,-2.78329145529031e-7,-7.376173886373513e-7,-3.383158686122329e-7,4.231148806153801e-6,3.9937825687802794e-7,8.276265062693738e-7,1.2791436242619924e-5,-1.5092658033096283e-6,1.1450719114784645e-6,-9.654844991066172e-6,-1.765588206935938e-6,-7.077423161888817e-5,-7.748054869679666e-6,-2.6312642486264936e-5,-3.3823093833106862e-6,-6.440409215913229e-6,5.592689086096624e-8,-5.703061917074401e-8,-1.5416937109310797e-5,-3.3178690163031646e-7,1.4227714052555283e-6,-4.5542566413455525e-6,0.00012511656461878528,-1.195102482181148e-10,-8.770437572839102e-7,-3.089313285493986e-6,1.936133732496334e-6,8.3281238401892e-6,1.2594790569333044e-7,-2.8634580189620224e-7,3.925396621722209e-8,-3.4640469301125465e-6,2.0485236827640327e-8,-5.933448747951966e-7,-2.545641278525203e-7,3.6223916294475255e-6
