x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
-2.5560754607011794e-5,-4.183885040199352e-6,-6.343815916992015e-8,-2.0382616636175825e-5,-4.9707049075803495e-6,-2.2722454125410935e-5,4.635593806880987e-6,-5.812709310376028e-6,-8.298128202925331e-9,-3.351748722263984e-9,2.536308197062516e-6,-7.867397918694514e-7,-5.668109278792415e-7,7.74838264143079e-6,6.953991495709736e-5,2.1793876656980155e-8,0.0018015697244234974,-0.010143999396359883,-6.853718053907448e-5,-0.0006485307851298566,-3.6516009775390875e-10,1.3797572647882814e-6,1.8598578479825602e-6,0.00533484430223859,0.00025886377484773195,-1.1630346313987782e-7,2.159433949815815e-6,3.54912652550957e-6,6.603728115552731e-7,-1.3347175089601655e-6,-3.33705177118511e-8,-2.467337211872346e-6,4.31110212761015e-7,-6.0975585314975805e-6,1.6403659695697e-5
6.049667627362266e-5,6.148455779197627e-6,1.534875390739599e-7,0.00013242517354414385,1.1015591036155654e-5,6.0522912252138936e-5,-6.885509633647399e-6,-5.262426157676027e-5,8.399941461820751e-9,-2.4608317389357944e-8,-4.3226499467826896e-5,-7.349629275530686e-6,-8.333212605815904e-5,-0.00010043521769839262,2.1793876656980155e-8,0.0004956160619679952,-0.0007375449662445702,0.014590082557391956,-3.5585406566796545e-5,0.005981644097330342,3.339192315005403e-9,1.2531472651342697e-6,4.566114131006564e-6,-0.03100349636769089,-0.0015387264733970902,9.19333821923935e-8,-5.406356629081726e-7,4.597093561806093e-6,2.845392490032287e-6,-3.104606405832145e-6,1.246629590568641e-7,1.0870610480570467e-6,-3.5306053476361443e-6,3.754034402590607e-5,-1.2852316317838787e-5
0.0006837507645154668,8.311059878144372e-5,2.286185526546325e-5,0.011851593426058528,0.0007756406387744798,-2.2457362525548672e-5,-0.004514279765543327,0.0013158143283630611,1.2313254146687858e-7,-9.007279523245334e-7,-4.433781883324065e-5,-1.4482636712840004e-5,-0.0015045053639201444,-0.0028149478848246328,0.0018015697244234974,-0.0007375449662445702,5.1143281764776285,4.255918539679015,0.00739547906829235,0.19464642856724015,1.3520602481645125e-7,0.0005326836218323617,0.0006313779794227733,-7.007004333871003,-0.3795717613311118,-0.00019175243906423593,0.000348488519741488,-0.00047224064607342096,0.0001896776454026466,0.00024782954505195976,-3.362505871662874e-5,-0.0006233543643362283,-0.000285628265633191,0.0029751115426346194,-0.0036649837943337534
0.04795036688661439,0.006495036314799838,3.7366172311123704e-5,0.055742940109124894,0.0015991961293369617,0.04345146614135934,-0.052480189283834494,0.006803506778722492,1.6865880039514076e-5,2.190465762419218e-5,-0.0246547739500025,0.0006810500601800287,0.047211245297676036,0.1344469876094511,-0.010143999396359883,0.014590082557391956,4.255918539679015,449.87260516923243,0.08077954203545754,4.812477074775703,2.7097160934072775e-6,0.008590734863695298,0.007313751660339991,-29.503038310435386,-1.6529864904364897,-0.000583743484159606,0.0014801447978416962,-0.007768896493068111,-0.0007336114457334731,-0.0016582561021674569,0.00048545715486133763,0.001678988838756779,-0.003835475133814,0.018635506233140225,0.018922976480859385
1.211664465360733e-5,-1.0772254320954602e-5,4.1309648716197615e-5,0.0009334372074965406,0.0007399502145756424,-0.0008455443693889565,-6.096255159131217e-5,-4.224247912877761e-5,-1.456378221297406e-9,2.8742153244978854e-7,-0.0002131071280079449,-1.8299623546763972e-5,-2.945944312364987e-5,3.6068558213256835e-5,-6.853718053907448e-5,-3.5585406566796545e-5,0.00739547906829235,0.08077954203545754,0.05964714145010457,0.06711802816949701,9.013340410030699e-8,0.0002774388278945529,0.0005315911310451133,0.285815530768618,0.010731561542823563,-4.118004675155419e-5,0.00016162294810139266,-8.297424742785555e-6,-2.2590884169754443e-5,3.0171508873480995e-6,-7.895738379995616e-6,4.8005802866621844e-5,-7.646065636056538e-6,0.0005142325338186272,-0.00013833529107961076
0.003946955594269162,7.763055858084526e-5,2.4901326216521363e-5,-0.005269107156975721,0.004229082152774969,0.0014160067663948682,0.004104935561726039,-0.02425436255603817,-4.611324983058217e-7,-9.868445085376984e-6,-0.00787245350824506,0.0006796530477496326,-0.0014142262808137908,-0.0036139947312663883,-0.0006485307851298566,0.005981644097330342,0.19464642856724015,4.812477074775703,0.06711802816949701,19.15094328091884,1.0328221886171061e-5,0.000880201028037272,0.0012978499043941158,-27.014313453931546,-1.5636215469732373,-0.0006426852601082799,0.0003717891739665831,0.0008786969164252409,-0.0002938096589606707,-0.00013823786072385692,-2.4112379369940944e-5,0.00029859432249756506,0.000516762235611996,-0.0033879437275704753,0.00165617517926733
2.1084299081354577e-9,-2.1505083177367205e-10,2.773404864848743e-11,-2.861777362068585e-9,2.8513367666628776e-9,-6.90178660786413e-10,1.9270767090123004e-9,-1.3273673481963213e-8,-2.7442878687018525e-13,-5.9463717666970385e-12,-4.269149803290131e-9,3.5211897867064117e-10,-7.58823106447577e-10,-2.1484519744593e-9,-3.6516009775390875e-10,3.339192315005403e-9,1.3520602481645125e-7,2.7097160934072775e-6,9.013340410030699e-8,1.0328221886171061e-5,5.886141644056679e-12,1.6946339067907723e-9,4.657150459521451e-9,-1.2639641099938572e-5,-7.272550599059331e-7,-3.5978695122122543e-10,6.435383495571446e-10,5.218397327078711e-10,-1.7876506182061048e-10,-7.073283905564224e-11,-2.192234942073611e-11,8.605301904106336e-11,3.285852920023145e-10,-1.4987623724587041e-9,8.483845704015188e-10
2.5572870255660576e-5,1.18310136084181e-6,2.5460094836009056e-7,6.282602160859286e-6,6.429398807308602e-7,2.635181643822635e-6,-3.825442114600003e-6,6.942106689831438e-6,2.940752442203551e-9,-6.581519527432277e-10,-3.3736195599007224e-7,2.058079722903588e-7,1.2351523632023656e-6,-1.7021402679977547e-6,1.3797572647882814e-6,1.2531472651342697e-6,0.0005326836218323617,0.008590734863695298,0.0002774388278945529,0.000880201028037272,1.6946339067907723e-9,4.14682914995729e-5,4.07102358111993e-5,-0.0015379824622314957,9.536942835953068e-7,-1.8634243721502486e-7,1.0826547148142355e-6,5.254924502852719e-7,-1.5466121671035582e-7,-4.511403734266406e-7,-1.8644239001385794e-8,-1.0901133442287794e-6,2.638033733640396e-7,2.6327004976574464e-6,1.9468543718825225e-6
3.202630818428921e-5,-9.01964471402818e-7,3.305463940044351e-7,1.0523974367407187e-5,-5.58614097012615e-6,5.8180880019217215e-5,-5.7365936983016e-6,8.21322017116008e-6,-1.5431450905936361e-9,7.294469736727522e-10,-3.09310895891914e-7,-1.9902787602492453e-7,9.57393858143975e-7,-6.911626649122795e-6,1.8598578479825602e-6,4.566114131006564e-6,0.0006313779794227733,0.007313751660339991,0.0005315911310451133,0.0012978499043941158,4.657150459521451e-9,4.07102358111993e-5,8.61657858118714e-5,0.014393334485477801,0.000850941170936397,-3.323978387673742e-7,5.221307166368413e-6,9.770222185680549e-7,-3.854658100402873e-7,-3.6288339906453615e-7,7.65034672755358e-8,-1.0236373450676994e-6,4.962948815762807e-7,2.1655573919104247e-6,3.9944376170937935e-6
0.007429982060361185,0.011053605264934848,0.0013568231417034782,0.13597104803481835,-0.2537228987077164,0.08160668342795951,-0.0050159795038299095,-0.19261964644490182,-6.980827864624708e-6,-7.993352139573809e-5,-0.10589614241057423,-0.004012344138582255,0.004754887436908617,0.03764699596284798,0.00533484430223859,-0.03100349636769089,-7.007004333871003,-29.503038310435386,0.285815530768618,-27.014313453931546,-1.2639641099938572e-5,-0.0015379824622314957,0.014393334485477801,2904.528175740042,163.8521891498814,-0.011727503488906077,-0.03617734422737017,0.005073218615170591,-0.0022487595173620416,-0.005931781544626963,-0.0014462245789270342,0.01271498326925233,-0.0014155918759467155,0.05193720879475101,-0.00950236109719726
0.0007825075181265731,0.000656751816919107,8.033698464514847e-5,0.006204857404220263,-0.014122810141822125,0.00473037307443836,-0.0004240384203812408,-0.010691045501782822,-3.602798196280584e-7,-4.97213217723228e-6,-0.005661842624877704,-0.0002210366163623582,0.0002790736022485279,0.0020492258846080825,0.00025886377484773195,-0.0015387264733970902,-0.3795717613311118,-1.6529864904364897,0.010731561542823563,-1.5636215469732373,-7.272550599059331e-7,9.536942835953068e-7,0.000850941170936397,163.8521891498814,9.259700580468833,-0.0006480109749356894,-0.002129213150937249,0.0003216126803790148,-0.00010724466257568302,-0.00033792861962822783,-8.772748249838112e-5,0.0006414302549332482,-9.220512322850112e-5,0.002804547216048377,-0.000451827941057836
-4.7784314790730306e-6,-3.983142518676543e-7,-4.0540797258896306e-8,-1.4906123788885393e-5,-1.818355005126845e-6,-4.099347904408027e-6,-1.1822291268195102e-6,6.86191202450788e-7,-8.737391331720763e-10,-4.520964957439971e-10,1.7705553599627673e-6,-5.749058228437579e-8,-7.12067126806913e-7,1.0614730452571601e-6,-1.1630346313987782e-7,9.19333821923935e-8,-0.00019175243906423593,-0.000583743484159606,-4.118004675155419e-5,-0.0006426852601082799,-3.5978695122122543e-10,-1.8634243721502486e-7,-3.323978387673742e-7,-0.011727503488906077,-0.0006480109749356894,2.9454967814333443e-6,-3.2660620547135195e-6,6.283178328770313e-8,-1.4170694191287368e-7,-2.8572017950108183e-7,1.4537755213368196e-8,-4.237950953041285e-7,-2.4751335412700376e-7,-3.6396187642769363e-7,3.45427427687391e-7
1.4960648089661046e-5,1.8327449854754263e-6,9.861755605490943e-8,2.2319133838040725e-5,-8.31742058946413e-6,1.8016825095951365e-5,6.40939491485996e-6,-1.0445266429169223e-6,1.5106997877503544e-9,5.026916843395213e-9,-6.087783174283596e-6,3.6873808575537884e-7,2.008196238445727e-6,-7.913426343366486e-6,2.159433949815815e-6,-5.406356629081726e-7,0.000348488519741488,0.0014801447978416962,0.00016162294810139266,0.0003717891739665831,6.435383495571446e-10,1.0826547148142355e-6,5.221307166368413e-6,-0.03617734422737017,-0.002129213150937249,-3.2660620547135195e-6,8.805872127373928e-5,2.8729211843018943e-7,-4.788937175836918e-7,7.53818159111487e-7,1.2520048170893342e-8,8.222569713134832e-7,7.145649397107605e-7,-1.6512235464489612e-6,-3.7557345725948386e-6
7.338132793561369e-7,-5.6337186730862084e-8,1.444783769425335e-8,3.935705189383372e-6,2.1119761837408167e-6,-1.631960959293132e-7,5.154915654874791e-6,-3.205829844223203e-6,-1.8155761408226544e-10,1.2306551157663652e-10,-3.4675822239284435e-6,-6.702425754241504e-7,3.1353558884738804e-6,-6.253840758466664e-6,3.54912652550957e-6,4.597093561806093e-6,-0.00047224064607342096,-0.007768896493068111,-8.297424742785555e-6,0.0008786969164252409,5.218397327078711e-10,5.254924502852719e-7,9.770222185680549e-7,0.005073218615170591,0.0003216126803790148,6.283178328770313e-8,2.8729211843018943e-7,6.931461008450222e-6,-3.145163904034071e-7,2.6695694571205146e-7,1.798759612901053e-7,1.2229584737623163e-6,5.099681705998042e-7,4.42313057739417e-6,-1.9286837666376778e-6
-2.5736710719984657e-6,-2.07138934478984e-7,-7.237005886955991e-9,-6.812272792708309e-6,-3.8758698949050034e-7,-2.5696565944273095e-6,-1.5939915275560284e-6,8.955439249854898e-7,5.544608599506617e-10,9.688132230193856e-10,-2.2799209580647963e-6,-5.867795245166325e-8,4.1147117110537013e-7,-1.2776071996227067e-6,6.603728115552731e-7,2.845392490032287e-6,0.0001896776454026466,-0.0007336114457334731,-2.2590884169754443e-5,-0.0002938096589606707,-1.7876506182061048e-10,-1.5466121671035582e-7,-3.854658100402873e-7,-0.0022487595173620416,-0.00010724466257568302,-1.4170694191287368e-7,-4.788937175836918e-7,-3.145163904034071e-7,3.002174862566076e-6,1.0321413398029295e-7,-2.804238319629289e-8,-1.4956115651580138e-7,-2.0849848313234469e-7,-3.083754382334115e-7,-5.404269616651681e-7
4.635593827115489e-6,6.856747514293982e-7,-1.2602258690765752e-8,-1.056622919274746e-5,2.92438681244174e-7,4.5492878027000645e-6,-2.190007493699254e-6,1.4198018078167977e-6,-2.811803269893927e-9,2.3947124619216267e-9,4.347202404686851e-6,-2.0321225426880008e-7,-3.22750605122129e-7,1.0402588609882196e-6,-1.3347175089601655e-6,-3.104606405832145e-6,0.00024782954505195976,-0.0016582561021674569,3.0171508873480995e-6,-0.00013823786072385692,-7.073283905564224e-11,-4.511403734266406e-7,-3.6288339906453615e-7,-0.005931781544626963,-0.00033792861962822783,-2.8572017950108183e-7,7.53818159111487e-7,2.6695694571205146e-7,1.0321413398029295e-7,3.4824840958918682e-6,-2.0011450914866795e-7,2.3202852617041675e-7,-3.6705251748938823e-8,1.7054531962197954e-6,-2.4337527527870207e-6
1.0074648095555234e-7,1.6394754323903172e-8,-8.087614966288463e-9,-2.3511949373367953e-6,-2.510279609843543e-7,6.091746389479687e-7,-3.9601869399168965e-7,5.816984110607822e-7,3.589334199227867e-10,-1.0043183537359545e-10,8.715329861939548e-7,9.88856213121227e-9,1.4405212127139713e-7,-7.842591294126894e-7,-3.33705177118511e-8,1.246629590568641e-7,-3.362505871662874e-5,0.00048545715486133763,-7.895738379995616e-6,-2.4112379369940944e-5,-2.192234942073611e-11,-1.8644239001385794e-8,7.65034672755358e-8,-0.0014462245789270342,-8.772748249838112e-5,1.4537755213368196e-8,1.2520048170893342e-8,1.798759612901053e-7,-2.804238319629289e-8,-2.0011450914866795e-7,3.9309108834496916e-7,3.7782433608776995e-8,-2.1321936205697007e-7,1.1183640190908177e-7,5.542992986291323e-7
-3.774581282712059e-6,-1.36222949599627e-7,8.876942819572684e-9,1.1300099434899124e-6,7.650148358192854e-7,-2.0052409892956613e-6,-2.501850846359628e-6,-1.1794248481253162e-6,-3.522153036135191e-9,3.635630604730807e-9,-4.813041363454048e-6,6.437190806542813e-7,-4.5511582550065674e-8,-3.877674302335856e-7,-2.467337211872346e-6,1.0870610480570467e-6,-0.0006233543643362283,0.001678988838756779,4.8005802866621844e-5,0.00029859432249756506,8.605301904106336e-11,-1.0901133442287794e-6,-1.0236373450676994e-6,0.01271498326925233,0.0006414302549332482,-4.237950953041285e-7,8.222569713134832e-7,1.2229584737623163e-6,-1.4956115651580138e-7,2.3202852617041675e-7,3.7782433608776995e-8,1.0653998259697672e-5,-3.33259977468806e-6,-2.4672061625686954e-6,2.1916900197528424e-7
2.4585856523537808e-6,4.821202533700077e-7,-3.335696816337575e-8,-3.2898576643917563e-6,-1.3528757962432432e-7,1.7400423317884763e-6,-3.895262733811956e-6,1.9505127375519933e-6,4.528566167807653e-10,-2.5572599994579563e-9,2.508613569543915e-6,-6.972739842459975e-7,1.1370993476758596e-6,-3.461474094135898e-6,4.31110212761015e-7,-3.5306053476361443e-6,-0.000285628265633191,-0.003835475133814,-7.646065636056538e-6,0.000516762235611996,3.285852920023145e-10,2.638033733640396e-7,4.962948815762807e-7,-0.0014155918759467155,-9.220512322850112e-5,-2.4751335412700376e-7,7.145649397107605e-7,5.099681705998042e-7,-2.0849848313234469e-7,-3.6705251748938823e-8,-2.1321936205697007e-7,-3.33259977468806e-6,1.250104684904226e-5,1.269916898505125e-6,8.269569489665573e-7
1.0449085417271024e-5,3.97584791811356e-6,2.2091525630644894e-7,1.7609615363617722e-6,5.868937695780691e-6,2.7172692288910723e-6,-2.301758731949685e-5,8.366816348516383e-5,3.904579231991928e-8,1.447937363559269e-8,3.4090676660054723e-5,2.026113325826036e-6,-1.0858281112156085e-5,4.131979047610794e-6,-6.0975585314975805e-6,3.754034402590607e-5,0.0029751115426346194,0.018635506233140225,0.0005142325338186272,-0.0033879437275704753,-1.4987623724587041e-9,2.6327004976574464e-6,2.1655573919104247e-6,0.05193720879475101,0.002804547216048377,-3.6396187642769363e-7,-1.6512235464489612e-6,4.42313057739417e-6,-3.083754382334115e-7,1.7054531962197954e-6,1.1183640190908177e-7,-2.4672061625686954e-6,1.269916898505125e-6,0.00027260094054457973,-5.0614960599641206e-5
