x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54
2.1206692957925664e-8,4.0128783012353986e-9,2.6526043843353746e-9,-2.7373516367530077e-7,-9.67673834842055e-9,5.269399330426394e-8,1.3329330545775508e-7,-2.3732429262882368e-8,2.10611718125773e-8,-6.852523897720548e-8,1.322902503203699e-7,-1.2738158717976594e-8,1.1511940577570568e-8,-1.3504042044999477e-8,-1.538200031683347e-8,5.877376305172977e-7,1.4114749200575892e-7,-3.710339718243958e-7,4.208300688841292e-8,-8.482755642531148e-8,-3.9226819021307014e-7,-1.1937135623227458e-7,5.608435346692886e-8,-2.751516882854095e-7,6.677436390388547e-7,1.5188603376935698e-7,9.294653058144362e-8,2.3062336065448697e-8,8.550162234425804e-8,2.32789786274577e-6,6.332924490261911e-8,-6.034583646347775e-6,-2.4774589594668662e-6,3.5002959541292984e-9,-7.973710953333064e-7,-2.163343436584327e-8,1.605325061668127e-7,4.0568782790663715e-6,-1.4755989225360162e-7,-1.136115249693223e-12,2.5788610803173894e-8,-3.601764711567388e-7,8.428857337775508e-8,2.8709710362447737e-5,1.72613002076654e-8,2.1210072651882488e-8,-8.40579290209752e-9,-2.6142987350213866e-8,1.8597282881019305e-10,-9.080719664995815e-9,-1.1492382719336077e-8,2.2806649570113926e-8,1.0665508538825166e-7,1.7072152319762496e-7
-1.1951981794167808e-7,-2.839438387449387e-8,-3.3528402015019646e-9,-1.341661422756642e-6,8.727218870426429e-10,-1.730840363273459e-7,-6.388829586111534e-8,1.0506926452895448e-8,-3.851500737443152e-7,1.0524887081842289e-8,-1.2738158717976594e-8,6.719509686605241e-8,-1.0053350198375186e-7,2.4893311810428576e-9,-7.492785987191184e-10,2.073730377805305e-7,8.799128718011231e-8,2.718987208001041e-7,2.064177358417486e-8,-6.364240965772583e-8,1.4941009090071747e-7,-4.056868630764038e-8,2.3918868441645842e-8,5.0513439364961326e-8,-5.256872691675898e-7,-1.9276749105431962e-7,-8.9717138499949e-8,1.4709354815004268e-7,-8.020338557111056e-9,-3.5483385618693938e-6,-9.248873352938773e-8,4.097163372373348e-6,-5.351422503668016e-7,-1.4856022739760815e-9,-1.3149705185397636e-6,-1.6050645180916396e-8,-1.8044333820644994e-7,-1.339241246049122e-6,-3.797964499213863e-6,6.3119735578110025e-12,1.3257123711152968e-8,-2.1243091714788308e-7,-4.453556383161271e-8,6.976149883320408e-6,6.3774252495723895e-9,8.658187161492857e-9,1.5882762355018194e-8,-3.479275763087892e-8,-4.353293137921345e-9,-8.441296875083033e-9,-9.759901316231774e-10,-6.800807877127157e-9,-1.6156755858123342e-7,-1.5024918830269522e-7
1.3899062835702246e-7,4.4934436251750564e-8,4.382794661130665e-9,1.8988172571005462e-6,2.1623880086545562e-8,1.7474440724634864e-7,5.64659666138801e-8,1.2466307779265359e-8,1.8972781798090964e-7,-8.767425749549996e-9,1.1511940577570568e-8,-1.0053350198375186e-7,2.3572183743294778e-7,-1.1346046783778723e-8,2.5539622475525873e-8,-1.0891910578608659e-7,-1.6105190062161895e-6,-3.39300676752382e-7,-9.333506241896783e-9,8.918801923273622e-8,2.889360427343682e-7,5.014453385946183e-8,-6.026449794028649e-8,3.507548928022031e-8,8.779691308299914e-7,2.6804373499408417e-7,1.441649333761123e-7,-8.153896637807611e-7,4.2231119630869707e-8,5.490469024885313e-6,9.169498857056478e-8,-7.133902780141173e-6,2.599947270019787e-6,-6.834796934406268e-9,1.4952628939359312e-6,1.713545341657091e-8,1.2565790099357987e-7,2.3753773716173023e-6,-2.3403198116658688e-5,-3.0599933214694014e-11,-3.666837186595876e-8,1.1772329201882837e-7,-5.284047479754267e-8,1.537420005258045e-5,-1.2092164195399841e-8,2.2085743307598768e-8,-1.2918185219176131e-8,8.243888232833919e-8,1.1854108167938206e-8,2.694551291278698e-8,-1.1490825858465416e-8,7.473451948638363e-9,1.5937656678595496e-7,3.4502941866872576e-7
-2.852794792130521e-6,-1.1679026258420888e-7,7.4221215068758496e-9,2.5663844807416092e-6,5.701184525512673e-7,-3.344034406756794e-6,-1.6372753540977733e-8,-1.1380272149382993e-8,-1.0668250500536627e-7,8.612081714056632e-9,-1.3504042044999477e-8,2.4893311810428576e-9,-1.1346046783778723e-8,1.7493316098141703e-6,5.757814985043296e-9,-3.1872612127140935e-6,-7.207811659565108e-7,-4.897361624086422e-6,1.8251291317490266e-7,-6.572713453996688e-8,-1.6896264603406174e-5,-5.205585583143432e-6,-2.3820236212569177e-7,-3.1249576887462e-7,4.309703537110901e-6,2.2645886793406453e-6,-4.5169005391190696e-7,5.3405988529859165e-6,6.612579938103687e-7,-0.00014998552502338368,4.558192620913346e-6,-8.68888021035235e-6,2.8257052664898566e-5,5.571248901587064e-8,1.5007119036722196e-5,-3.9026812305534355e-8,-8.320474991305146e-7,2.6765107659457977e-5,-0.00019385335259059598,-1.8519726157219294e-10,-2.481918961021267e-7,-1.7083659124448073e-6,1.9892663040938894e-7,0.0006018733427920014,-2.9841266260804737e-7,-3.18596810982766e-7,-1.9298444687187344e-7,-7.384051283301696e-7,-1.344710065064667e-7,1.6308542607649188e-7,3.5945526572408833e-7,-3.879311463276865e-7,1.955202993551715e-6,-3.02004586148452e-7
2.5565071966997486e-6,-5.5895492076675305e-8,1.681368753064743e-8,-6.418788107827284e-6,8.867213169719475e-7,1.2721198129110101e-6,-1.1387162498697513e-8,-4.8413098388103915e-8,-3.075918169921816e-7,1.1325698936456867e-8,-1.538200031683347e-8,-7.492785987191184e-10,2.5539622475525873e-8,5.757814985043296e-9,3.982137737880884e-6,-2.042102587073041e-5,6.185475557047834e-6,2.8853175906724927e-6,-3.977857222097202e-7,1.6007950360091304e-6,2.5362444079707457e-5,8.012142850807605e-6,-1.8709534949005344e-7,-1.8341004161522554e-6,-5.840916385235081e-6,2.042700553506854e-6,7.273543441554864e-7,-7.376226518173577e-6,-3.989103748089726e-6,-0.00016113578294222366,1.9948139270487698e-6,-0.0002462765765303069,-6.30495552181983e-5,-1.4816656729963213e-7,2.520666750044269e-5,-2.2994852849072345e-7,3.603421426762753e-6,7.841179850076791e-5,0.0006559438333145121,5.732900679579992e-10,4.87737491954006e-7,-2.094637510235672e-6,1.7749228655181537e-6,-0.00010454218142560775,4.43515392101367e-7,5.403307291559372e-7,1.1942905303178414e-6,-2.764453512066934e-6,2.987512037517934e-7,7.909570557137913e-7,-5.070717409522601e-9,8.287676532132857e-8,-2.0622517723594093e-6,-7.902370395872446e-6
-4.181667827350641e-5,2.161053679549164e-6,-9.11334540254434e-7,0.00022880069773195457,-2.8602081887464184e-5,-3.386194468859144e-5,-8.666961721981685e-7,2.1716634164580243e-6,-3.973796711969596e-6,-1.3269467857067662e-7,5.877376305172977e-7,2.073730377805305e-7,-1.0891910578608659e-7,-3.1872612127140935e-6,-2.042102587073041e-5,0.0055850601404691174,0.0018835755550426442,0.0002775470119825949,-4.267515077267121e-6,3.0043223303743078e-5,-0.00013576572072603082,-0.00014125459641984133,-8.572775396620055e-7,5.611717910563463e-6,0.00028236966972097175,-1.7561990619097423e-5,-2.5208476012349977e-6,-0.0004197197604535274,0.00010249577915221286,-0.007295141071983948,0.0001351385768777988,0.004733150402332104,0.000794566435486763,1.3413553828677073e-7,4.1313668107052465e-5,1.4617184501050733e-5,1.554199268711074e-5,-0.002604441286415038,-0.004750968122576965,-5.084410266614592e-9,1.622692891684465e-5,0.00027120978785848305,2.3248600431545665e-5,0.026868291098172428,5.654516332888234e-7,8.769969611433571e-6,7.362513270286685e-6,-1.0337653034252009e-5,-2.736408333461007e-6,-2.1245420056174317e-5,2.236617481339728e-6,2.823166995979345e-6,-7.689320701067382e-5,-2.597277937521171e-5
-7.633620356579349e-5,-2.8587237610100804e-5,-2.2514081495632722e-6,0.0004505266941160602,4.615164446769055e-5,-0.00018171744280665977,-1.3003909581016843e-6,2.4099437332667494e-6,6.162265470108545e-5,2.1008744803253435e-7,1.4114749200575892e-7,8.799128718011231e-8,-1.6105190062161895e-6,-7.207811659565108e-7,6.185475557047834e-6,0.0018835755550426442,0.010727168083190136,0.0004310119481849487,-4.8657028307045285e-5,4.6221217107248436e-5,-0.00011248972572212504,8.00262649728847e-5,-2.042422671665807e-5,-1.6305655649619338e-5,-0.001114635022961406,6.937609187864366e-5,-1.664855463257459e-5,0.00019958017973056153,6.837695634573355e-5,-0.0009198654025223917,-0.00011652257000686854,-0.0033636625423610934,-0.002880361377893863,7.1712738755339616e-6,-0.0016389841517680213,-3.6622307419413355e-6,-5.957633480226438e-5,-0.0004233767920580904,0.023849328070758926,1.8082777516203523e-8,-4.587262617784804e-6,-5.359472128322867e-5,-6.572282465483368e-5,-0.033526407383132985,9.387329818200522e-6,-1.841189634315551e-5,1.1542740552760969e-5,-1.3887814082346381e-6,9.538989736097868e-6,-4.832366362443376e-6,1.528624479658196e-5,-2.7017316956154813e-5,4.6124589716330036e-5,0.0004426201133555664
3.386832806989379e-5,-1.1596762554136069e-6,-1.050376516415758e-6,2.9442188372471386e-5,1.501375542823282e-6,3.4820447874194487e-5,-5.145544622310734e-7,-7.891524529183682e-8,3.3249786654509594e-6,1.8654790295081097e-7,-3.710339718243958e-7,2.718987208001041e-7,-3.39300676752382e-7,-4.897361624086422e-6,2.8853175906724927e-6,0.0002775470119825949,0.0004310119481849487,0.0003604347628736799,-3.0247620413482323e-6,6.535907700742134e-6,0.0001457603227715699,2.177448484330688e-5,9.114259597634263e-6,-1.7892484880426325e-5,-9.804703859457284e-5,-5.013468826337364e-5,-4.338000328715961e-5,4.300690840666575e-6,-1.9439135102397817e-5,0.000970440784038018,-7.5433799955564134e-6,0.0006220155811571893,-0.00011855576162649166,2.3819273908638784e-6,-0.0008739386869419499,-8.311056101342888e-6,5.2898557775956554e-5,-0.000646590735458429,-0.003541648146176541,-2.1523500903492494e-9,-5.306153660272973e-6,-0.00016187761213456357,1.9065280679599427e-5,0.007832488097484817,5.401820419171871e-7,6.8428766040464034e-6,6.5742402985878535e-6,-8.222884202981088e-6,-1.7066887111875485e-6,2.1752387087699108e-6,-4.4197533613283906e-6,-1.1323399650427711e-6,7.760428962374724e-7,-4.091865517848217e-5
-3.403577128734796e-7,1.1409762400378191e-6,-6.284916809115427e-8,-2.041550521723814e-5,2.7742694049614364e-6,-9.597219972084474e-7,5.7876207748569336e-8,-4.1836444048122186e-8,-1.925657725747456e-6,-3.068715033335064e-8,4.208300688841292e-8,2.064177358417486e-8,-9.333506241896783e-9,1.8251291317490266e-7,-3.977857222097202e-7,-4.267515077267121e-6,-4.8657028307045285e-5,-3.0247620413482323e-6,1.6788580829972165e-5,-1.7108631018732607e-5,8.35837756698595e-5,-1.5916220834051862e-5,-1.5459497615473024e-6,1.663650934520764e-6,1.4035123544468235e-5,5.8269466790679215e-6,5.29920629278443e-6,-2.655329190237249e-6,1.378146191837917e-5,0.00029784165547003163,1.8967477043790955e-6,0.0003377934485074613,-0.00012173979149663717,6.293828117917823e-7,9.362474567229927e-5,-8.668051614770538e-7,7.162075264628946e-6,4.585827344317045e-5,0.001454450155594083,4.667215409748907e-10,6.504600993096868e-7,-1.7235056440729606e-5,6.908774931671061e-6,0.0014913487128977872,-8.620791048072958e-7,9.313804890983289e-7,1.9008834071253866e-8,2.808784530547814e-6,7.404027916962073e-7,-3.245784631767454e-7,-1.9018318738145927e-6,-3.436148923110149e-7,4.615254219146918e-7,-1.3795060427058294e-5
-1.6452168681914015e-5,-2.2725889567398204e-6,-6.912032049829274e-9,-4.060793444018618e-6,1.3226238842694842e-6,-2.5144856403498832e-5,-1.4624363405122134e-7,-2.0865858421215898e-7,2.465293880999775e-6,8.707089330286862e-8,-8.482755642531148e-8,-6.364240965772583e-8,8.918801923273622e-8,-6.572713453996688e-8,1.6007950360091304e-6,3.0043223303743078e-5,4.6221217107248436e-5,6.535907700742134e-6,-1.7108631018732607e-5,9.076073045859402e-5,9.363708145001706e-5,-5.1727578968098955e-5,-6.194543717449799e-7,-3.6052480023880598e-6,-2.391039027729897e-5,-1.5088317233495475e-5,2.3920885258683664e-6,2.6768484080004606e-5,2.131192991568661e-6,-0.00046983275999627506,1.5902438374953327e-6,-0.0004312099915616006,4.273420140794327e-5,4.8979524081089375e-8,6.984573536133664e-5,-1.1690897200474784e-7,-1.976037532835013e-5,0.0001150244361719336,0.0018549285117023793,1.034129510975535e-9,-1.3320702824157453e-6,-5.482785365868979e-6,-1.1367574750051763e-5,-8.018584955317091e-5,4.6730958126425605e-9,6.867377028710066e-7,-1.6490863107360936e-7,5.763096588899034e-7,-2.5937940550600604e-7,1.1092286722800945e-6,8.245438203966081e-7,-5.574803362714249e-7,-1.1511379969547522e-5,2.343738482878517e-6
-0.00016093543899105265,-2.396635926991639e-5,-1.0521741875995356e-6,8.61695598201053e-5,-0.00012112109382682385,-0.00021501747073547167,1.3359239770565573e-6,-3.1797803956179234e-6,3.4484957631037874e-5,-1.266395096684251e-7,-3.9226819021307014e-7,1.4941009090071747e-7,2.889360427343682e-7,-1.6896264603406174e-5,2.5362444079707457e-5,-0.00013576572072603082,-0.00011248972572212504,0.0001457603227715699,8.35837756698595e-5,9.363708145001706e-5,0.007671773105915586,0.0008254143996546234,-1.679518680563024e-5,9.040050972867567e-5,0.00027816799301342464,-5.2895526543278563e-5,4.191842784150122e-5,-0.0013254535575330463,-4.391757617816174e-5,0.02220541004111331,5.3204129001561324e-6,-0.003251996180823711,-0.00017449670020399817,1.6428947060839918e-6,0.0004041748337215129,-1.887579315937615e-5,-0.00016366356279072107,-0.00037255329109880735,-0.018656318238782013,6.121725411142907e-10,3.327503729571683e-5,-0.00022550593058946739,-0.00011641012226421585,0.008642848507043997,4.9041328343052144e-6,-1.4985633473525424e-5,3.4902854050204827e-6,4.011461284233355e-6,4.7290118412941174e-8,-5.522370193859144e-6,-4.534368912730548e-6,2.9105040795954764e-6,-1.783388144690966e-5,0.0002447068231179111
